Iteration,Epoch,AverageY,AveragePolicySurr,MinReturn,PolicyRegParamNorm,AverageReturn,QFunRegParamNorm,StdEsReturn,AverageQLoss,MinEsReturn,AverageQ,StdReturn,MaxReturn,AverageDiscountedReturn,AverageAbsY,AverageAction,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,MaxEsReturn
123,123,120.133685493,-125.7,256.362042819,36.8226,375.973906072,64.78,154.206628357,38.1018,13.2980201093,120.119,148.676073172,745.674290525,162.27560431,120.177670885,0.54995,120.274,217.814854688,2.57196141901,464.273448899
124,124,121.372217143,-126.862,381.337020558,37.0291,418.682748838,65.0816,124.73649439,40.433,57.6111610355,121.354,69.0510997051,685.028794044,176.591555152,121.418843322,0.58275,121.503,275.866068797,2.56000121712,407.154168857
125,125,123.632367811,-129.016,398.442395055,37.2139,411.268292354,65.3202,154.836319646,33.7033,23.0119456727,123.619,5.55913058999,425.372165239,187.449401936,123.672680259,0.594564,123.769,293.218953737,2.50228910065,608.657947605
126,126,124.525076543,-129.88,224.629458106,37.3794,369.335856198,65.5765,122.221266518,38.5754,28.5936462877,124.51,158.963872323,729.583229862,159.117716688,124.594046931,0.637,124.688,227.200137217,2.61606086396,388.672882929
127,127,126.308247633,-131.702,285.40257159,37.5969,637.436202134,65.9263,224.653452318,42.5982,7.35087051614,126.294,208.93967382,935.421713219,204.759295511,126.351237309,0.667926,126.437,395.420183721,2.64019913612,726.396048269
128,128,127.113175869,-132.491,382.452072744,37.7348,428.537613158,66.232,100.741661084,45.8856,82.3942534624,127.097,36.8273772119,535.975712792,185.63757433,127.16844257,0.62421,127.262,211.829539117,2.82287805695,352.223074239
129,129,128.071577483,-133.456,296.940901851,37.9627,807.436825102,66.4705,151.465971615,46.4871,71.945789631,128.061,142.027861685,1338.59017831,215.40733281,128.124533098,0.665609,128.227,270.925578465,2.80035534913,494.177208244
130,130,129.93524869,-135.562,425.797070557,38.1982,628.344959861,66.7404,180.012721638,42.7748,15.3949532716,129.927,102.186400225,726.541203411,208.873470384,129.984088383,0.633148,130.081,259.6925956,2.76061478211,465.840192294
131,131,131.478190792,-137.26,239.61659519,38.4431,320.643255434,66.9918,140.687091252,42.0909,13.2113299454,131.458,176.643709822,1406.05847607,145.018742047,131.54794968,0.704333,131.637,185.830417175,2.79793515185,402.456847001
132,132,133.218870843,-138.945,206.694700304,38.5891,791.677871566,67.2309,96.36233214,43.4654,109.869866934,133.202,297.290816451,1975.92421284,210.35279941,133.277856801,0.65916,133.363,213.15681937,2.88272241505,432.669306583
133,133,134.520609338,-140.329,158.084622669,38.8074,396.227940997,67.4767,193.949271975,48.73,29.9061251383,134.5,426.600179301,2418.60982879,130.133487669,134.588937634,0.670691,134.675,300.986406858,2.94291064479,683.658137815
134,134,136.132792246,-141.856,598.050495583,38.9962,1615.65115453,67.7135,228.953147487,52.06,21.7003721341,136.122,467.673088537,2242.58063994,125.82088961,136.18782426,0.600209,136.3,325.955932821,3.00467402326,638.511371788
135,135,138.669633177,-144.714,264.175981902,39.1513,628.181129128,68.0278,311.917896084,48.3818,18.8922776746,138.655,158.186225029,935.245970179,196.795228955,138.734274245,0.649417,138.839,377.682499382,2.97160748201,912.05949871
136,136,140.360038365,-146.369,375.315479714,39.3858,561.402527031,68.3067,196.81625439,55.0429,86.1443143848,140.346,114.447467268,699.395913478,195.921842991,140.426641645,0.596053,140.515,376.296089028,3.11248888652,700.599787336
137,137,142.28936909,-148.275,350.166794378,39.507,360.154525159,68.5379,203.807706626,47.9838,3.53340907936,142.272,3.66003023338,368.807064159,168.04243379,142.352939134,0.561857,142.456,237.919218293,3.04108350043,581.385569865
138,138,144.262831258,-150.015,340.224196419,39.7102,356.775249692,68.8383,134.43523766,53.6288,71.2478539263,144.256,7.50460981221,375.165195988,167.565534942,144.300218023,0.664815,144.408,270.960591943,3.12330281398,549.406182447
139,139,145.85545257,-151.682,314.918373059,39.868,609.901459329,69.1183,86.6211687222,53.3605,84.0297472504,145.829,220.453319898,1052.99510439,186.69367817,145.90761635,0.665784,146.001,247.134576476,3.16646988428,343.038586099
140,140,147.363383694,-152.978,300.133361176,40.0676,342.995475762,69.4103,180.808324538,55.9466,11.1709777898,147.357,15.3460706628,374.732680106,162.065021903,147.406727924,0.629178,147.505,244.343845235,3.27788743157,631.69605036
141,141,148.532792385,-154.18,270.041442011,40.236,348.324420146,69.7062,110.020659131,61.9177,55.4634899048,148.51,34.3726105205,396.735147489,165.139825182,148.575064147,0.738885,148.648,281.237119176,3.3595556776,406.598065977
142,142,150.314234358,-156.081,300.803493851,40.4355,329.848642649,70.0103,165.194129508,65.4585,41.22867563,150.291,16.6544307732,376.620787073,159.998941536,150.361130621,0.708396,150.447,265.378285905,3.41160399209,565.277016815
143,143,152.052341852,-157.904,207.505038022,40.6668,318.716514635,70.2386,102.679025965,65.3241,30.5155607775,152.044,86.6199720115,647.072805757,152.851745428,152.107480165,0.685562,152.207,196.053298492,3.32645003616,368.149094047
144,144,152.976914165,-159.236,176.054214081,40.8279,251.336530388,70.6234,142.741706676,67.8728,18.8455942196,152.956,50.999389758,619.393760694,133.250411573,153.03044673,0.709031,153.113,262.647780686,3.41900629601,529.297915922
145,145,155.179694223,-161.147,165.787942631,40.9884,214.240070435,70.9825,184.81051174,71.3587,79.0112190722,155.163,11.7345496254,242.439666979,123.858969906,155.224448934,0.720702,155.322,289.601693518,3.52745145691,699.690369972
146,146,156.836219718,-162.809,202.125024303,41.137,222.338360222,71.2806,101.164357864,67.7658,46.3403217578,156.818,12.7209282961,254.296412121,126.748881195,156.890392424,0.701744,156.993,183.86254495,3.47715158521,378.6611927
147,147,158.071223658,-164.176,230.76425036,41.2613,260.142611623,71.6054,123.149804246,69.5197,203.227009486,158.055,30.1831397307,369.048827266,135.661712727,158.109001672,0.632409,158.204,348.944106462,3.52733077559,620.36264396
148,148,159.918816818,-165.935,267.91671087,41.4046,558.338777295,71.9001,107.563818284,65.7212,37.2618801226,159.9,181.882223451,1257.11674043,194.777573847,159.95227365,0.690662,160.046,253.175738564,3.48096990583,376.215312211
149,149,161.391416157,-167.147,336.039919053,41.5863,470.724015398,72.1702,138.78201974,67.1355,17.713690696,161.38,138.636566613,730.590210421,187.252566932,161.431568247,0.718921,161.539,186.32288537,3.53502268244,392.817657543
150,150,162.941649252,-168.798,220.670638541,41.8366,384.384543056,72.4105,117.292909333,81.1942,21.420990117,162.92,66.692367024,728.694083971,174.200682772,162.969850496,0.707012,163.053,268.772575479,3.64834226509,382.005511776
151,151,164.236247053,-170.398,159.849876439,42.0127,265.018936713,72.7061,105.944652599,77.1098,45.1570788331,164.221,80.5952772438,701.554723525,137.501420851,164.296480831,0.690297,164.388,227.955629223,3.76438603113,391.907556864
152,152,166.168275199,-172.436,253.706349961,42.1827,390.166709048,73.0605,133.221662566,72.4029,33.8812171114,166.15,166.596852482,996.223371642,162.094177545,166.198128239,0.714208,166.281,273.742740903,3.66135486155,492.354313141
153,153,167.51023527,-173.863,243.045953449,42.2858,416.515387573,73.3667,108.573295929,69.4986,22.1397270901,167.489,276.305494247,1723.85196378,161.670674463,167.541089583,0.72304,167.633,200.162442338,3.74646162053,404.771708321
154,154,169.389763441,-175.778,179.136440225,42.5161,299.333792381,73.651,127.694184583,85.3838,27.2503525666,169.375,45.020107709,368.757169033,153.334308287,169.436095859,0.714093,169.54,249.133903941,3.80342852854,499.14720486
155,155,170.274271855,-176.305,256.39555269,42.7083,636.341820873,73.9735,114.958038901,76.4662,30.5654218601,170.249,312.47086582,1412.53111663,184.665729798,170.304710808,0.691735,170.397,201.129137715,3.78025783439,356.330694937
156,156,172.254857923,-178.667,260.351820089,42.9253,486.004999275,74.2709,240.12139943,79.1685,30.5473860431,172.238,272.050269112,1706.64802866,175.753984428,172.288397067,0.705962,172.408,218.918535869,3.89522818395,735.892587082
157,157,174.186679783,-180.764,399.000661034,43.0586,518.052740869,74.5727,93.4126869127,80.236,208.880271662,174.166,128.214783618,1030.84512088,195.997894695,174.223208955,0.759215,174.332,343.954351076,3.92997942724,455.54233006
158,158,176.04660637,-182.742,345.063491678,43.2035,398.484631825,74.8479,132.264653923,77.6722,22.3964296958,176.026,34.1621344308,470.356121769,177.563420429,176.077355557,0.786066,176.182,187.503056538,3.92219457406,387.776114209
159,159,178.354914795,-185.085,299.656172297,43.3584,436.036057766,75.1502,155.686853151,82.3991,6.97305362755,178.335,148.346459561,986.900884655,177.56567889,178.382012329,0.750843,178.486,243.838966321,4.00404450359,428.134965677
160,160,179.433235469,-186.141,249.952276703,43.5298,562.070831225,75.4442,140.684109666,78.4727,24.3667958741,179.412,276.941726672,1158.3609827,178.199168243,179.479409265,0.716013,179.577,230.33424745,3.91176057813,419.818908861
161,161,181.528615841,-188.382,235.402294074,43.6771,296.845489596,75.7439,126.085204625,87.1636,37.5249707133,181.505,36.6455789893,374.639091847,150.287773826,181.554277727,0.747627,181.661,228.63891502,4.10987592509,361.918013867
162,162,183.235884101,-189.998,358.539658312,43.8045,473.956814451,76.0381,266.063813365,89.1841,83.5594392069,183.225,133.040302011,948.931895666,188.55068952,183.274148587,0.792768,183.399,375.960857542,4.12969615141,908.201065626
163,163,185.079855957,-192.082,344.958902285,43.9779,385.844404437,76.3174,115.574885416,87.8554,42.1507619631,185.056,32.8716323527,533.964796999,176.104842028,185.143035634,0.745848,185.236,252.605973931,4.17967434738,463.642364137
164,164,187.021136204,-193.921,311.236274558,44.1507,393.421453792,76.5713,191.935980779,96.8034,29.570488653,186.994,34.7410677515,505.68678444,179.077087704,187.060778434,0.776287,187.155,217.523828634,4.30303414307,621.341457626
165,165,188.428074004,-195.0,345.740899046,44.2699,397.287072585,76.8431,126.117288688,86.0575,62.5980833933,188.411,71.5221616473,733.382117424,177.25505586,188.476566698,0.773882,188.575,221.931333263,4.12443851894,439.135895275
166,166,190.1293847,-196.924,364.593217626,44.472,413.537415739,77.1324,146.632666022,99.1952,40.7558041131,190.106,34.9415992072,541.761180487,181.973084828,190.193109466,0.753778,190.311,256.570493209,4.37351973578,491.727738822
167,167,191.515360814,-198.557,113.407239055,44.6391,400.55123756,77.5205,96.1071514749,91.1532,74.5764720359,191.495,61.8364011598,541.88407473,178.481265088,191.553049253,0.74954,191.68,247.72119914,4.32294924094,394.915461627
168,168,192.674344414,-199.645,345.081577716,44.8198,401.421529855,77.8202,268.240455929,111.027,36.2349074903,192.645,64.4522393623,739.670918033,177.414952967,192.725726533,0.73512,192.84,319.794480349,4.46503558196,785.571977613
169,169,194.789886867,-201.915,350.920918321,45.0299,447.071914151,78.0155,149.254545869,94.2431,26.7172577882,194.764,110.475892411,809.143120793,185.566544815,194.857479949,0.768072,194.979,282.314234269,4.38745878856,477.30638233
170,170,196.115250951,-202.843,380.934567315,45.1705,430.761670517,78.3196,183.344463376,95.4331,260.04085549,196.088,61.08682935,758.631763036,184.672892576,196.168410571,0.762784,196.25,439.906844707,4.39832969438,829.412901172
171,171,197.473855186,-204.254,313.586280755,45.3249,386.813719895,78.624,129.631874883,105.174,40.0046589859,197.455,69.5885042405,663.195749587,174.507231836,197.523936891,0.783066,197.655,313.436327402,4.52481101602,483.180922744
172,172,199.529648942,-206.089,356.135376158,45.5222,464.773127043,78.8585,110.620601765,99.9151,19.1623470833,199.507,109.734335255,741.887209649,189.040687474,199.573067518,0.777661,199.699,263.251211685,4.4746407851,377.792119732
173,173,199.642455009,-206.373,248.477282345,45.6725,351.759129224,79.1383,135.956747023,102.067,5.54131070545,199.621,55.2341472393,654.612436994,167.394321802,199.723205165,0.738139,199.846,262.072052196,4.47931869228,512.571206326
174,174,201.688310904,-208.495,281.936027376,45.7772,396.365374358,79.4103,185.359028409,121.44,16.3192392323,201.664,96.5187218534,964.418327415,175.499452113,201.74113492,0.775354,201.877,248.905645616,4.6179864366,601.1166658
175,175,202.404174993,-209.098,197.222020722,45.9153,399.253505709,79.7008,102.354489894,112.383,99.4956730166,202.376,165.104267095,1180.88023374,172.114026298,202.461872303,0.762685,202.592,276.740953138,4.58057447896,489.947810452
176,176,203.196907986,-210.03,255.621963202,46.0344,296.76303629,79.9892,250.40994786,113.921,46.8059837919,203.171,29.821682285,379.474359189,152.188287939,203.267755219,0.792535,203.38,321.799083036,4.65064583856,888.506159882
177,177,204.615578021,-211.258,176.49668014,46.2089,318.98298194,80.172,118.514206488,120.225,24.7312752427,204.601,95.0497001284,749.667785664,156.071568996,204.666608158,0.842874,204.813,166.421483527,4.6985079459,336.43086505
178,178,205.684683698,-212.199,247.843393008,46.4785,377.504005994,80.4339,182.101417922,119.039,50.1482119158,205.662,117.478848258,892.752013258,169.174291637,205.732246983,0.768311,205.878,287.695116879,4.67561382991,661.265842873
179,179,205.637569055,-212.309,583.558092383,46.6507,707.253050536,80.6867,124.238757967,126.967,26.5381237655,205.613,98.9276715921,913.547945284,204.578980341,205.692664983,0.736469,205.822,219.740690341,4.8547404514,360.325633769
180,180,207.270766982,-213.997,304.809643087,46.8014,718.67183801,80.9409,150.38183376,124.076,200.134311658,207.237,184.575900628,920.015248193,207.14358787,207.321994505,0.749449,207.436,347.65413434,4.83736575394,585.897286832
181,181,208.8546076,-215.824,476.396285842,46.9033,519.856125194,81.2086,196.536391052,120.765,175.781567078,208.84,21.6762869321,569.393930824,193.36470596,208.910421527,0.728307,209.061,414.009471744,4.7206380974,719.408094968
182,182,210.143389457,-216.839,306.547078303,47.0102,342.030942673,81.4345,163.888775924,110.954,16.1910057015,210.12,20.5002465505,403.482329492,160.807006505,210.198900652,0.76244,210.319,253.393803122,4.75274382574,539.732413768
183,183,210.057907112,-217.249,345.979562798,47.1213,736.172660992,81.7708,118.860901471,129.6,55.1830997264,210.036,122.00915104,873.963775063,200.299840654,210.093244968,0.745915,210.239,249.92960951,4.9969159342,440.164689547
184,184,211.224262685,-218.14,288.694507859,47.213,340.33670348,81.9821,122.917185313,131.172,14.9200663135,211.206,36.1498131769,425.273221327,160.020189895,211.271934025,0.734838,211.417,247.74501359,4.95191830421,415.425813363
185,185,213.444605118,-220.284,311.004803826,47.3337,372.097856846,82.2785,186.209339343,131.649,4.88876259698,213.414,35.0652097925,464.520861274,167.376116048,213.477542349,0.753465,213.609,293.381584736,4.9484149052,622.785053209
186,186,214.513486712,-221.419,219.616837243,47.4978,318.174817262,82.5332,208.561494954,138.165,19.332135972,214.488,26.4577814858,397.881105032,161.409018373,214.551895482,0.826526,214.701,219.500817651,4.98198362104,635.130014321
187,187,215.298659096,-222.094,247.452222852,47.6343,280.899584465,82.7135,136.214031395,142.646,43.0197942437,215.26,12.2019695205,319.017468721,152.012320221,215.353074485,0.821143,215.451,242.405544863,4.8882777501,499.549515898
188,188,216.548224315,-223.366,251.359206438,47.7812,321.842995508,82.9457,123.447472963,118.661,50.521749287,216.538,30.0168009535,402.766826959,159.962008112,216.603538906,0.803247,216.754,236.436891218,4.81634830689,547.163090818
189,189,218.310014333,-225.08,670.958576814,47.9121,740.457802387,83.1343,148.978283548,128.899,25.3709617537,218.28,73.8875690119,1009.81136577,224.263893097,218.36554868,0.737884,218.509,221.029838948,4.93430256871,470.586756596
190,190,218.404491206,-225.522,635.718332159,48.0905,791.679796661,83.2801,259.11646365,126.956,142.300017562,218.381,118.794691556,1055.05848269,213.608742376,218.46362351,0.773527,218.613,368.051614304,4.92133660632,882.793150985
191,191,220.571530255,-227.643,107.362808997,48.2392,144.868937611,83.5026,267.236931178,130.808,13.864565177,220.533,82.8096350671,363.212210259,94.0978971969,220.6153157,0.824932,220.696,265.844173488,5.0027352435,926.609042028
192,192,222.645558034,-229.516,116.021241494,48.393,370.946103694,83.7654,141.278919342,122.902,14.9495244095,222.627,82.435904763,655.81942323,172.845896824,222.705979799,0.809383,222.816,187.080691334,4.90867383851,504.069710924
193,193,223.202146004,-230.253,109.233677581,48.6009,141.240357037,83.9046,145.102972636,160.76,63.8329937456,223.177,71.7393704593,362.489331845,93.4333950676,223.271716892,0.831923,223.431,269.67044312,5.24186104093,476.32390222
194,194,223.816272531,-231.024,115.479525416,48.7377,188.815558514,84.1449,174.271820671,141.574,120.634904331,223.795,71.252734304,396.597906158,115.068843889,223.86478728,0.819515,223.996,311.803800013,5.08982831085,608.024689872
195,195,225.795900725,-232.901,316.57078597,48.8958,642.184544828,84.3686,94.8581426661,166.58,9.05373664038,225.764,199.420610389,1021.24970379,200.129526803,225.872558404,0.792327,225.973,153.138491557,5.14822526791,341.569482572
196,196,226.451702761,-233.495,124.721212247,49.0101,292.701293591,84.6488,156.570163382,145.229,7.23476426319,226.427,45.5857867543,354.456507186,156.057280401,226.505364584,0.806067,226.669,257.197906015,5.1941757443,584.688576444
197,197,227.703999708,-234.797,334.406382436,49.1661,346.424731215,84.805,95.3040983142,143.281,112.380818897,227.691,6.87958597364,367.525531048,170.525024493,227.749576252,0.807395,227.878,234.731692239,5.09942096815,432.920606206
198,198,228.95831969,-235.896,231.114843757,49.3208,400.16010245,84.9874,120.139231734,155.305,30.7990381198,228.916,139.232748409,912.272652916,175.65324174,229.021147622,0.78836,229.141,176.976857016,5.17686268029,408.69592954
199,199,230.791812429,-238.032,338.434202655,49.4101,428.91808867,85.284,117.090363401,132.554,139.881763172,230.759,85.7145785048,581.991988489,188.334100376,230.857614521,0.774337,230.975,310.821679319,5.03622305649,485.778067001
200,200,231.676142222,-238.901,110.431660926,49.5182,302.693437995,85.4965,182.188340878,131.721,11.6938272957,231.646,110.286106058,489.732357955,151.269433362,231.749455186,0.793303,231.889,233.750365557,5.17728717806,600.945663443
201,201,233.161073286,-240.702,268.523128529,49.6698,393.371673302,85.6997,91.9674972126,151.584,40.6238329995,233.139,77.3472460493,652.328462601,179.29820086,233.229639772,0.791349,233.374,204.923902889,5.22529572461,353.366525481
