Epoch,AverageAbsY,AverageQLoss,AverageAbsQYDiff,Iteration,MinEsReturn,QFunRegParamNorm,StdReturn,PolicyRegParamNorm,MaxEsReturn,AverageAction,MinReturn,AverageQ,AverageAbsQ,MaxReturn,AverageEsReturn,AverageY,AverageDiscountedReturn,AveragePolicySurr,AverageReturn,StdEsReturn
1411,2.17612137455,0.0116126,0.0393821608127,1411,115.404603769,111.164,28.8703246259,110.656,816.528260067,0.999403,178.343184711,2.17549,2.17704,342.699165786,245.11631426,2.17553755632,120.756177314,-2.19023,195.828149812,195.936666671
1412,2.17867817483,0.0118874,0.0398254147068,1412,6.28494723226,111.216,39.377649997,110.625,322.420607451,0.99933,212.844770371,2.17801,2.1796,350.323897325,189.74044737,2.17803916654,157.755853954,-2.19239,299.206229359,89.9234869483
1413,2.17423222579,0.0130135,0.0408628606587,1413,32.9778353851,111.239,77.9919322441,110.688,397.976831659,0.999479,184.376189832,2.17358,2.17533,384.927253251,219.213182759,2.17356550697,140.626038824,-2.18911,255.108894129,96.7024617172
1414,2.17596378905,0.0119309,0.0390546796213,1414,6.57290254528,111.244,9.25930880061,110.769,622.714811976,0.999408,339.851956973,2.17525,2.17696,412.787111412,236.744130414,2.17520515756,175.20118706,-2.18798,356.832379057,171.471952288
1415,2.1716264073,0.0100942,0.0386309717449,1415,97.5482359298,111.281,18.0316284656,110.772,374.832858729,0.99952,301.112249695,2.17077,2.17235,451.005446307,246.157256183,2.17097305087,175.550600713,-2.18473,358.701947171,98.3717382136
1416,2.16754444982,0.013107,0.04105838998,1416,117.232410095,111.286,8.93525781243,110.741,372.62651323,0.999573,311.493644771,2.16681,2.16909,407.988603536,268.058156525,2.16663886998,175.956523,-2.17955,357.797803792,86.5753708959
1417,2.16507077336,0.0135526,0.0411639939147,1417,28.4198704334,111.328,31.4725005162,110.723,364.197627823,0.999822,344.688322443,2.16444,2.16616,442.244898116,237.889178253,2.16427081445,185.074407762,-2.17681,393.749123995,89.22527539
1418,2.16518971799,0.0139349,0.0416968994134,1418,31.9696939486,111.341,875.164970187,110.748,402.778097656,0.999711,443.038971355,2.16419,2.16623,3130.24518529,208.112790943,2.16419144537,230.779669367,-2.18002,1357.41925382,101.540212326
1419,2.15634831835,0.0110193,0.0400382582178,1419,8.86286527561,111.382,147.254691525,110.785,602.696559209,0.999742,160.461050271,2.15546,2.15727,642.384001668,202.461971702,2.15568685787,139.729131108,-2.16874,270.172956455,181.17275132
1420,2.16240525775,0.0129803,0.0416622708015,1420,9.58904693649,111.382,557.202134544,110.782,436.663791601,0.999686,172.034251172,2.16165,2.16393,2743.64253353,184.643129648,2.16156415115,206.451859724,-2.175,771.381401609,116.150808464
1421,2.15134914496,0.0127484,0.0417383140284,1421,14.8237719551,111.432,586.059155138,110.815,626.780362384,0.999697,626.794773116,2.14977,2.15224,2772.74820759,302.433447482,2.14988677767,216.601637658,-2.16375,1052.72876566,195.266069095
1422,2.14962800581,0.0125506,0.0425684124639,1422,68.7777379819,111.463,417.746264736,110.821,860.564886843,0.99964,192.771892977,2.1483,2.15093,2003.60281628,441.806563258,2.14817234739,162.733312235,-2.16299,485.962197428,310.804322039
1423,2.15320827216,0.0125771,0.0423432903508,1423,22.4469835915,111.454,1040.58063429,110.973,1121.53910834,0.99973,560.303639602,2.15156,2.15426,3148.42107562,244.249764692,2.15156162911,239.015608069,-2.16657,1948.02569142,359.728834858
1424,2.14451387048,0.0134075,0.042758412852,1424,127.072362036,111.513,724.616555883,110.934,712.154844622,0.999647,160.480723679,2.1427,2.14527,2444.0987176,368.936765202,2.14270101318,162.06992306,-2.16048,764.778440661,195.964916019
1425,2.15056240638,0.0124815,0.0412829031239,1425,470.376927808,111.574,7.34801572536,110.976,887.979312894,0.999844,152.077306955,2.14921,2.15182,183.456303809,663.042998701,2.1491656591,107.043367782,-2.16447,163.869376419,173.436804329
1426,2.14777094336,0.0119764,0.0408333468768,1426,10.792036501,111.608,57.66003782,111.09,452.890359423,0.999455,12.6874554117,2.14612,2.14865,376.095404588,139.732121525,2.14623833758,32.9391260881,-2.16041,44.226225608,147.95498895
1427,2.14938352607,0.0128004,0.0406613737779,1427,9.50915857358,111.685,99.9333752313,111.122,196.889492797,0.999959,145.867954097,2.14827,2.15061,387.174786286,50.9561972309,2.14825487195,124.815825498,-2.16262,224.445498112,61.4000594989
1428,2.14720109933,0.0124144,0.0404343047066,1428,21.2114565894,111.682,9.81227410382,111.088,414.188442306,0.999812,142.860628341,2.14604,2.14809,188.720816781,250.313779352,2.1460788315,103.57776921,-2.16123,156.043979403,144.15134707
1429,2.14417380021,0.0116185,0.0397560666515,1429,10.7399551275,111.698,7.22557285166,111.12,476.817763748,0.99965,137.519589173,2.14315,2.14531,181.11121092,112.463187977,2.14318473929,100.829026491,-2.1581,149.760914977,121.699173518
1430,2.1478423618,0.0127311,0.040830566336,1430,145.035231312,111.71,14.9024371287,111.102,680.805897319,0.999769,155.1197115,2.14722,2.14911,244.290227964,271.739020601,2.14692004997,112.475578205,-2.16325,176.155821169,170.239236422
1431,2.14084326111,0.0143343,0.0424254257615,1431,79.0531234252,111.75,26.0947526879,111.11,496.892282012,0.999837,185.010534839,2.14001,2.14222,281.235783938,205.754681121,2.13994737072,131.121533153,-2.1549,226.017702146,132.565927571
1432,2.1441086272,0.0119908,0.0399922691665,1432,21.539528557,111.79,55.4952548354,111.228,437.212642684,0.999788,172.220136466,2.14361,2.14538,571.191141303,218.846980256,2.14356643307,120.354988963,-2.15797,199.972699102,152.018697149
1433,2.14198459988,0.0116966,0.0388949665484,1433,24.3886508206,111.834,105.168907624,111.232,484.461882079,0.999858,161.193530667,2.1413,2.14284,618.372915529,229.957564891,2.141404513,145.432733816,-2.15443,292.964121559,127.381811977
1434,2.13889923934,0.0136774,0.0415891151076,1434,9.68523949451,111.878,52.6223378651,111.284,229.781061108,0.999744,102.720689626,2.13834,2.14029,300.074535247,140.236879409,2.13824408308,105.082840059,-2.15279,164.112257482,64.9934145134
1435,2.13470209492,0.0132203,0.040069319093,1435,54.3016216357,111.914,1.7294085465,111.274,404.761771861,0.999652,95.1961474437,2.1342,2.13597,103.751441977,244.066856375,2.13417694101,75.9842682293,-2.14745,100.214986392,112.04333211
1436,2.1329056751,0.0126759,0.0403311221871,1436,38.5890903443,111.948,21.4883822659,111.268,181.982445727,0.99981,98.3609110474,2.13226,2.13394,194.038856015,118.908960586,2.13225623111,79.7036433434,-2.14377,107.851081489,38.8060516041
1437,2.12266873908,0.0156769,0.043041320106,1437,51.928892777,111.94,18.3409132254,111.356,400.812851946,0.999683,98.4109285221,2.12179,2.1242,196.971960007,150.935768995,2.12175609481,78.3730235682,-2.13369,105.08682936,85.0559062058
1438,2.11691870389,0.0148463,0.0431851548529,1438,36.1821650623,111.944,38.3925405437,111.48,397.844294672,0.999735,181.209231,2.11649,2.11848,344.192686918,218.335391128,2.11620586277,123.928522234,-2.1274,207.915723696,125.9225029
1439,2.11630064816,0.0129237,0.0426874206413,1439,22.8444346202,111.973,55.3006936222,111.481,545.990658736,0.999793,186.09366274,2.1157,2.11739,484.167198054,188.383372792,2.11578798268,135.486012759,-2.12664,241.228182901,122.707232135
1440,2.11103888975,0.0136351,0.0428155740653,1440,5.64568067789,111.973,49.4229990985,111.51,292.680408188,0.999869,95.0448084017,2.11043,2.11229,231.540975412,179.619295663,2.11037882321,103.556167605,-2.12041,159.710709688,78.3422169216
1441,2.10918243236,0.0137289,0.0439729091694,1441,82.4250874405,111.993,37.002805519,111.437,384.87940178,0.9996,94.3542651001,2.1084,2.1104,205.040735856,152.00274365,2.10843790004,83.8312329848,-2.11597,117.088170231,91.029837095
1442,2.10091719709,0.0135183,0.0449937528652,1442,39.5454049903,112.01,110.546926042,111.337,641.535659354,0.999854,200.41496879,2.10066,2.10244,619.356778356,215.931119434,2.10017435372,168.18125417,-2.10934,360.620467672,185.372842009
1443,2.09620812779,0.0124319,0.0440181016635,1443,27.4415746374,112.051,103.651161894,111.225,565.028915179,0.999523,200.67111559,2.0953,2.09713,585.196462555,300.587553855,2.09538877804,160.070500927,-2.10754,327.72872959,185.839801916
1444,2.09472277688,0.0125964,0.0429503499225,1444,119.384054368,112.046,54.1822111112,111.062,572.094574009,0.999752,199.868283377,2.09412,2.0959,649.884490472,284.116130357,2.09401564038,131.72132566,-2.10967,229.589163934,163.516455351
1445,2.09154658195,0.0121387,0.0417843820502,1445,65.0535716489,112.047,41.8439938622,111.062,306.598683549,0.999637,199.138629227,2.09093,2.09272,597.229041366,230.271723839,2.09082700466,128.375277569,-2.10791,218.438667246,81.8361334583
1446,2.09388798444,0.0133168,0.0414740254521,1446,81.3261011861,112.078,15.5209676232,111.019,400.784462681,0.99963,196.120197561,2.09328,2.09481,260.49002011,224.902389592,2.09348644409,126.480662552,-2.10839,212.386156335,89.6207008894
1447,2.10042266232,0.0113714,0.0391648566317,1447,170.868098537,112.108,106.909023394,111.047,617.894960225,0.999699,203.639402606,2.10009,2.10157,652.449038571,342.495229414,2.09978036124,162.502128291,-2.11446,348.647430758,167.490773541
1448,2.09324256667,0.0127222,0.0401595458963,1448,153.270188091,112.122,162.695663165,111.125,577.063503051,0.999605,248.024776335,2.0924,2.09399,889.959967076,319.300981924,2.09262902352,198.114302268,-2.10772,550.613640202,162.514013692
1449,2.0954354875,0.0107809,0.0378731532679,1449,24.7699503744,112.18,143.800498293,111.027,724.321826059,0.999687,281.070145997,2.09487,2.09636,888.736808054,269.466380631,2.09491752436,188.676204427,-2.11038,499.35717713,216.024715639
1450,2.09123150483,0.0126656,0.0390923759427,1450,126.600347876,112.236,219.031937669,111.013,805.304790817,0.999827,354.113765529,2.09044,2.09225,1218.84803368,314.914690726,2.09060058688,202.622363738,-2.10606,692.164318947,211.733130743
1451,2.09223499307,0.0129596,0.0394298934227,1451,59.3268877665,112.286,109.128609122,111.133,610.629541337,0.999812,233.429407169,2.09207,2.0936,995.679401058,247.553429577,2.09165374858,145.331822597,-2.10724,285.291153182,180.380566356
1452,2.09143207528,0.0119029,0.0382745154862,1452,73.0639218271,112.284,234.022160388,111.134,411.659324071,0.999791,220.969954843,2.09087,2.09252,962.000544508,211.790249473,2.09087692923,176.01640867,-2.10461,489.109017977,107.748644994
1453,2.08814976963,0.0120963,0.0384373909333,1453,128.797565219,112.324,236.515369202,111.124,386.202359296,0.99979,241.525127706,2.08754,2.08918,1549.92224511,227.785598267,2.08743146265,165.024133311,-2.10126,398.388104431,95.1667223934
1454,2.09110034092,0.0115696,0.0386986759816,1454,264.932925965,112.358,302.034078952,111.079,832.153017639,0.999784,242.85746333,2.09047,2.09216,1772.8473988,513.784278297,2.09029676307,177.415797372,-2.10493,497.743335759,222.194998172
1455,2.08703165457,0.0121426,0.0388786929578,1455,21.7412753004,112.403,332.546186202,111.126,548.991016874,0.999848,116.97558311,2.08634,2.08809,1211.27681259,276.886258213,2.08625351788,156.073330289,-2.10003,472.779990913,158.216820023
1456,2.08473062396,0.0125656,0.0383793158128,1456,41.4231896076,112.422,271.70606463,111.203,457.73173166,0.999775,248.611391386,2.08419,2.08586,1319.34409989,179.095183858,2.08412167933,180.084562422,-2.09986,537.935650255,125.85624466
1457,2.08667280529,0.0122515,0.0390935856485,1457,27.6574913144,112.416,357.426647807,111.326,676.219042739,0.99974,250.727138771,2.08585,2.08773,1570.22256188,302.12216158,2.08587671508,199.76921015,-2.09961,789.525996974,185.795118972
1458,2.08488584336,0.0126477,0.0390509346326,1458,115.544241117,112.403,262.773658263,111.369,426.159596374,0.999858,243.426953142,2.08421,2.0858,1241.94820287,274.695962163,2.08421383149,177.933076716,-2.09921,517.532699729,122.595981684
1459,2.08891402042,0.0129869,0.0405471373719,1459,41.7883674753,112.447,559.084933544,111.412,322.711759669,0.999804,249.669470662,2.08806,2.09017,2312.00458671,174.685883397,2.08808465392,194.019076182,-2.10426,806.549159032,82.8423756882
1460,2.0867221866,0.0128862,0.0395853318573,1460,74.460522582,112.463,32.3600412018,111.402,1013.34316071,0.999891,337.866938177,2.08598,2.08766,483.424320221,518.814249986,2.08593676481,175.450164768,-2.10432,386.410544024,318.120169271
1461,2.08935325077,0.0121427,0.0392248169349,1461,6.296474672,112.514,26.0340662117,111.431,935.172491006,0.9999,308.648454013,2.08844,2.0906,421.005992324,392.527370452,2.08857844497,169.414178805,-2.10862,359.75871183,301.694250549
1462,2.09615105289,0.0114217,0.0377187432769,1462,216.116172598,112.548,23.2634196202,111.499,482.895795601,0.999777,335.310372088,2.09558,2.09709,423.584229431,344.233304795,2.09538341168,175.114117877,-2.11372,383.438518463,92.7046695291
1463,2.09610200451,0.0115636,0.0385063383704,1463,31.1485160675,112.565,18.81526229,111.594,978.852878138,0.999712,273.999960407,2.09539,2.097,371.215587325,286.157751355,2.09563028978,159.430873743,-2.11319,317.812723756,323.393731394
1464,2.09937120519,0.0114762,0.0377645753803,1464,135.003781434,112.583,58.1837011432,111.617,488.553289283,0.999701,293.569247955,2.09867,2.10038,640.137325831,329.747964578,2.09875542707,172.141160588,-2.11602,380.386461296,138.095205036
1465,2.10218118618,0.0110693,0.0381422758933,1465,29.2291073933,112.599,44.2884355149,111.669,393.988257206,0.999783,306.446320565,2.10173,2.10344,551.17662493,214.938390609,2.10166176757,173.393043994,-2.11856,383.836380586,130.157091692
1466,2.1043404641,0.0118243,0.0399096527219,1466,61.4722245349,112.589,185.354427467,111.594,727.239430072,0.999687,243.299609604,2.10386,2.10562,1167.68521337,292.215119602,2.10377680385,180.008210008,-2.12166,492.839560238,189.435012716
1467,2.10790425688,0.0118797,0.039834418923,1467,11.8246722198,112.616,93.6691091717,111.598,509.997567542,0.999818,368.032112799,2.10729,2.10897,759.384078588,238.170056752,2.10732581808,182.042825911,-2.12657,452.725912432,160.681677118
1468,2.10920696267,0.0127287,0.0394564797398,1468,38.3212987494,112.673,22.0679993087,111.614,525.183078839,0.999741,321.225935173,2.10881,2.11006,418.317796903,279.161031723,2.10883009736,173.989591539,-2.12449,380.902515919,150.2400131
1469,2.10473707102,0.0118414,0.0398601289496,1469,75.7953431828,112.679,16.4838951774,111.608,605.014248373,0.999777,314.664805195,2.10412,2.1058,416.350997645,303.476035406,2.10418854188,172.705798885,-2.12154,385.001475346,176.820246632
1470,2.1107052043,0.0121106,0.0393576000771,1470,32.7394151828,112.688,83.8126562959,111.692,665.759248734,0.999754,355.346436811,2.11034,2.11186,962.843574045,368.351836009,2.11021087678,178.874343147,-2.12577,418.116626066,185.247630748
1471,2.1162451215,0.0118528,0.03771700883,1471,64.0043782809,112.719,262.702573306,111.77,476.789879483,0.999671,368.772826393,2.11591,2.11734,1630.68429827,290.655277703,2.11576909374,183.564171597,-2.13272,518.015224188,164.616437339
1472,2.11173963388,0.0137544,0.0399781710948,1472,36.4868746549,112.706,281.706371278,111.805,728.316375369,0.999737,383.826826847,2.11123,2.11301,1846.81638938,355.270274736,2.11112898699,191.79618652,-2.12863,635.647505655,216.557167414
1473,2.10857488305,0.0144505,0.0403622725403,1473,243.166899311,112.719,99.678650472,111.81,836.818537058,0.999643,19.1680418232,2.10808,2.10963,290.669024369,461.163568232,2.10805798415,84.4289951953,-2.12513,139.264566324,230.270154657
1474,2.11568780735,0.0122016,0.038975338653,1474,7.45566870108,112.734,44.2814087455,111.91,480.705387907,0.999634,127.413817763,2.11508,2.11698,288.940232759,59.7443707909,2.11509169572,104.718017879,-2.12874,161.520009641,102.889817852
1475,2.11117465069,0.0155572,0.04172594959,1475,18.1143775212,112.733,34.0987255064,111.904,323.57559896,0.999762,103.508314387,2.11054,2.11222,223.455048522,145.482511251,2.11064301856,109.827516558,-2.12337,172.52301,87.0562114434
1476,2.10076020703,0.0188019,0.0464880290626,1476,12.2372461509,112.731,15.0642549946,111.981,324.185280814,0.999701,21.5553850525,2.10026,2.10235,170.237336079,95.7743664998,2.09997260145,78.0987362833,-2.10813,105.162296015,89.2010087663
1477,2.10265272382,0.0194429,0.047325095221,1477,11.4584718069,112.729,4.70367125419,112.044,403.873218632,0.999675,134.44380969,2.10194,2.10396,161.655850326,189.605771249,2.10195851926,101.827745395,-2.11153,151.386124227,102.959305887
1478,2.10094005471,0.0173697,0.0475964485097,1478,18.9001526449,112.696,15.16271291,112.095,417.475253256,0.999815,109.801946802,2.10016,2.10218,178.230257522,172.446716552,2.09999980486,105.301019547,-2.10794,160.068098648,88.1204177536
1479,2.09526341763,0.018688,0.0521792666611,1479,10.7362391112,112.695,15.5705361076,112.09,190.484835789,0.999582,108.924622158,2.09376,2.0966,174.59126437,106.015022788,2.09367671706,84.9121223992,-2.09641,117.248732966,53.6178083327
1480,2.08574874518,0.0183036,0.0562095850043,1480,40.0415432215,112.728,33.2934097405,112.11,316.934750367,0.999516,111.926588533,2.0838,2.08678,194.125658362,132.468280666,2.08365345991,103.458620149,-2.08362,157.573253025,71.9717346371
1481,2.07775620092,0.0171079,0.0564062828388,1481,57.8148656546,112.749,3.55616513855,112.074,238.276603141,0.999551,169.677321507,2.0765,2.07942,185.90910727,173.480988747,2.07606776654,112.65029866,-2.07096,176.300552548,49.9059465944
1482,2.05510958736,0.0182499,0.0598896532286,1482,89.1958422709,112.746,4.02786711653,112.16,218.492412195,0.999778,178.32318815,2.05354,2.05647,204.231114661,163.909635701,2.05322571799,117.761919115,-2.05109,188.829101971,40.6105609333
1483,2.04140589258,0.0187486,0.0617079973513,1483,51.8145254593,112.726,43.1584084131,112.276,451.888856569,0.999649,175.263014934,2.0397,2.04258,415.041927525,232.595117348,2.03947488345,121.744934296,-2.04438,200.050004098,117.255954559
1484,2.03893886194,0.0162999,0.0558133990225,1484,178.383511383,112.714,53.7307489749,112.276,389.22159228,0.99961,200.067018955,2.03717,2.03992,378.649808625,269.122170527,2.03712414175,131.831234692,-2.04905,228.291741852,80.2808280261
1485,2.0339512251,0.015105,0.0518058120221,1485,58.2617413506,112.724,143.804835063,112.315,378.037368964,0.99971,191.631255076,2.03221,2.03525,953.614695523,237.053420114,2.03218013534,146.044121723,-2.03844,288.137900385,108.791598638
1486,2.03008214665,0.0152899,0.0519972661619,1486,124.615260403,112.722,285.037458824,112.319,386.448803269,0.99983,179.01460738,2.02798,2.0311,1165.9384069,249.759270935,2.02808659268,201.134169246,-2.03381,626.092182653,90.1323390998
1487,2.01962622616,0.0134696,0.0499885420229,1487,174.089244197,112.727,171.659768156,112.38,393.430099015,0.999714,172.958829791,2.01757,2.02052,925.760382453,296.436275796,2.01746993441,179.84420481,-2.01894,433.050956453,80.8622657605
1488,2.01493075312,0.0147506,0.0508009606633,1488,160.664705033,112.721,25.3477218566,112.363,351.104821894,0.999687,315.996247324,2.01245,2.01603,475.2868504,233.994637992,2.01220533013,176.781529434,-2.01215,383.847321756,56.7849402968
1489,2.00511823198,0.0151268,0.0524372908519,1489,39.9775789512,112.714,14.0611825038,112.352,306.81303804,0.99978,351.063210782,2.00175,2.00622,437.666676093,156.896902435,2.0017301784,173.685214125,-2.00132,369.381964908,80.3432168848
1490,1.99052408175,0.0162601,0.053967081817,1490,29.8199883714,112.744,67.5310870431,112.39,392.627079229,0.99973,54.2351056089,1.98722,1.99126,535.437841001,181.488971533,1.98742777279,171.83642363,-1.98587,369.782543011,148.407655696
1491,1.97497348116,0.0175083,0.0550608753769,1491,17.0715133777,112.747,165.79514005,112.514,396.804044535,0.999784,48.4666253889,1.97123,1.97595,435.36039125,220.359852644,1.97115125761,109.408551296,-1.97564,209.89000263,141.733081455
1492,1.9722052164,0.0180315,0.0560497681785,1492,45.8554328689,112.786,156.172819634,112.499,394.711339714,0.99985,40.9123273622,1.96831,1.97214,374.195285632,150.852602769,1.9686348651,98.2029954788,-1.9798,180.531336575,119.878006421
1493,1.97312346196,0.0156527,0.0540683007942,1493,46.3026159482,112.8,69.8626571265,112.627,382.848051773,0.999695,164.91463207,1.97153,1.97433,369.71329201,188.711763576,1.9714701413,145.650102312,-1.99375,268.859949928,116.59834486
1494,1.98719944268,0.0128292,0.0487234291375,1494,4.36457356865,112.804,87.4803174804,112.676,387.933421736,0.999753,161.714590497,1.98606,1.98838,385.441431457,202.963241211,1.98596153849,158.996505554,-2.00528,311.760228138,93.0850911674
1495,1.99033454437,0.0122877,0.0460944454903,1495,32.2108711127,112.829,70.0732492485,112.769,370.705497402,0.999579,169.6321928,1.9894,1.99118,372.513783404,181.809424411,1.98944522349,124.702537857,-2.00878,211.122898732,96.0208325371
1496,1.99610167803,0.0116939,0.0449728221867,1496,37.5266082047,112.833,23.6912634109,112.786,260.835384485,0.999046,167.550757311,1.99527,1.99734,323.271166846,165.976468931,1.99531109447,112.559770155,-2.01546,177.2166587,53.4097967939
1497,2.00604385088,0.0114423,0.0432043498799,1497,46.1606920901,112.851,41.8862230541,112.801,343.834053502,0.99935,164.735452267,2.00507,2.00686,353.027184733,161.484835322,2.00507020515,115.839678743,-2.02364,186.206463889,87.2497823754
1498,2.00797092684,0.012248,0.0429656999153,1498,12.0496087692,112.852,4.04644422066,112.773,275.514839447,0.999295,98.5790088381,2.00694,2.00893,115.336660779,140.630336473,2.00698366914,79.834804642,-2.02685,107.523751138,61.8927535532
1499,2.01237849094,0.0108712,0.0417912803719,1499,8.76800622698,112.873,4.0312259169,112.839,171.365744231,0.998968,81.6696934471,2.01175,2.01359,104.60044839,92.2569499399,2.01171880759,70.2154604397,-2.03086,90.9350480983,43.5999929642
1500,2.02370994818,0.0127261,0.0429297356955,1500,29.2389504996,112.894,1.26899711173,112.777,173.189763363,1.0,28.6247262052,2.02285,2.02467,35.4867552528,60.7444379148,2.02308201568,28.2609572548,-2.038,31.5426768371,37.402633878
1501,2.02166708102,0.0149347,0.045718933374,1501,20.4129995497,112.929,3.15427943976,112.76,81.5864510518,0.999761,43.6615375408,2.02076,2.02275,66.9800259814,56.1998458132,2.02083418616,42.7915130313,-2.03118,50.0076349222,16.839869199
1502,2.01468485245,0.0159234,0.0485753662895,1502,20.154390391,112.923,3.20376675354,112.773,89.6747375797,0.999582,56.1115356404,2.0132,2.01583,75.1252693244,70.6074141571,2.01310399167,50.8985714186,-2.0145,61.1350153848,17.3090640898
1503,2.00369193783,0.018491,0.0534566832989,1503,30.7784861922,112.892,2.51784004364,112.767,112.487863924,0.999843,73.4242989125,2.00199,2.00439,83.7596978385,80.8897273338,2.0018668672,62.4632015556,-1.98978,78.2509229024,18.467144066
1504,1.97626011362,0.0205038,0.0573503220307,1504,34.8894496891,112.863,1.46523992228,112.874,157.239052792,0.999809,89.5520441415,1.97368,1.97733,102.311344477,84.1506387333,1.97383678624,75.2460727925,-1.94809,99.1100286392,25.3694066859
1505,1.95071130019,0.0232168,0.0661147141596,1505,14.6416939224,112.858,25.1190641885,112.989,315.153836439,0.999586,165.590388321,1.94754,1.95139,283.286087581,147.510865007,1.94761678705,123.644312213,-1.93661,205.282072468,81.9456871562
1506,1.9260109531,0.0248108,0.0747452841777,1506,30.0225730778,112.842,26.6710847404,113.089,260.121088386,0.999512,164.659492494,1.9238,1.92761,292.710434164,168.51536509,1.92349960005,116.032417092,-1.93086,185.192383305,68.900987498
1507,1.93343280785,0.0225469,0.0729746667556,1507,47.7969324251,112.853,9.53774766342,113.057,301.85236343,0.999884,339.497535547,1.93153,1.93461,382.485312334,174.103109803,1.9314781054,173.389494743,-1.95081,356.914180233,73.6464073193
1508,1.94966986023,0.0167744,0.0616715721522,1508,96.0757510594,112.83,62.750247601,113.112,360.848630187,0.999886,369.832727014,1.94752,1.95069,625.750763978,279.849691171,1.94757969931,193.090755993,-1.96899,447.611694383,97.3952441588
1509,1.95266730587,0.0151473,0.0546392805091,1509,42.7664421465,112.835,868.483461542,113.195,702.481347516,0.999812,473.308570908,1.95092,1.95422,3092.58628958,303.026500624,1.9508467125,220.94163633,-1.97076,1084.48631522,198.103706279
1510,1.96879809766,0.0151182,0.0511166545323,1510,10.9903711732,112.855,273.775120803,113.133,961.32136091,0.999523,306.573258518,1.96654,1.96965,1502.62860996,328.14174692,1.96671651356,175.033716334,-1.98826,474.35503131,302.364780777
1511,1.97998005641,0.0136926,0.0496190638203,1511,245.218475397,112.853,14.3160898273,113.112,1481.09498354,0.999565,275.974755277,1.97827,1.9811,379.946617339,595.836822057,1.97853128666,158.481864102,-2.00661,311.794120507,515.275986134
1512,1.98290684423,0.0131139,0.0475633303939,1512,79.9928726074,112.893,37.1437861192,113.104,796.925066681,0.999644,204.707385607,1.98176,1.98431,488.111130179,299.156521078,1.98182370138,152.081470347,-2.00961,292.451616997,240.061558209
1513,2.00455083728,0.0127438,0.0451520265919,1513,49.8854359565,112.918,9.05307087053,113.133,599.295398508,0.999677,269.107421535,2.00341,2.00516,330.76577987,287.149488189,2.00370274257,154.028066528,-2.03124,296.272161315,167.32341292
1514,2.01052627604,0.0119912,0.0448146528533,1514,17.8052966148,112.973,32.5564423906,113.084,657.906810313,0.999829,183.050887994,2.00952,2.0117,324.778101466,232.097168897,2.00961500128,136.111926252,-2.03744,237.977657562,184.000838924
1515,2.02423286991,0.0124569,0.0446363141791,1515,224.656839593,113.028,21.9030369781,113.194,417.626003066,0.999728,210.291495546,2.02338,2.0251,306.799447529,303.593745058,2.02370805554,140.801144607,-2.0482,252.890147027,55.8566063459
1516,2.03259093169,0.0121197,0.0448824688849,1516,38.5878964964,113.062,24.7394587226,113.226,819.747312539,0.999495,259.395857435,2.03139,2.0337,370.766451061,254.067992893,2.03154398665,156.289286119,-2.05695,309.355090853,219.001599842
1517,2.05041095386,0.0117109,0.0425698207078,1517,16.2883698508,113.08,211.026091399,113.261,439.073143497,0.99973,165.089341275,2.04957,2.05142,930.371433329,227.634459043,2.04971206666,123.84743094,-2.07206,299.050313325,169.638132531
1518,2.05578996328,0.0113626,0.0424802433566,1518,94.7547359123,113.147,339.188937192,113.212,662.450488786,0.999698,177.968929764,2.05492,2.05675,1337.20554155,323.504239145,2.0549468996,136.038809968,-2.07734,426.898345727,178.263923725
1519,2.06449090861,0.0130132,0.0437174446986,1519,53.6851450013,113.192,479.512902177,113.22,409.759210734,0.999776,189.250383732,2.0634,2.06562,2060.95847137,217.623470815,2.06352566914,161.018351981,-2.08708,768.33737754,116.478074732
1520,2.06994614028,0.0137604,0.0452171131527,1520,148.017642999,113.226,207.241431616,113.195,827.021087495,0.999617,369.117479213,2.06892,2.07127,1110.22672717,335.921205411,2.0689108937,158.147357375,-2.09441,562.760084141,256.565226212
1521,2.08673172452,0.0123816,0.0427762771961,1521,86.0098415337,113.209,202.848217946,113.305,745.158231079,0.999418,251.010937032,2.08552,2.08816,1372.76133832,312.158047544,2.08575986221,142.083405724,-2.11041,438.798490474,218.13560333
1522,2.08868376083,0.0115605,0.0424142175519,1522,55.7647470381,113.235,271.076588069,113.359,440.565981258,0.999649,192.56242575,2.08735,2.08937,1441.51007477,261.590929583,2.08762197802,136.254242369,-2.11199,360.540970048,149.081211583
1523,2.09543868421,0.0133485,0.044227079452,1523,31.3619093951,113.246,138.241481658,113.353,585.863361239,0.999508,198.039203657,2.09424,2.09639,844.176947182,202.312743422,2.09435074898,146.298854714,-2.11567,447.644800837,160.979697351
1524,2.10548575966,0.0134514,0.0443407574177,1524,51.54780102,113.272,34.9952608507,113.467,463.354814726,0.999515,338.722119494,2.1047,2.10678,489.705566773,201.715077251,2.10452748539,149.573291773,-2.12567,391.715899338,146.605526273
1525,2.11116629827,0.0155258,0.0451874718616,1525,48.2913491324,113.254,46.2105136613,113.579,770.639631924,0.999606,268.852849078,2.1099,2.11233,592.00934996,425.183653913,2.10991329149,148.87571801,-2.13188,386.031426949,267.693111106
1526,2.1164771594,0.0145282,0.043712120209,1526,207.705610304,113.25,136.168657263,113.702,474.130455269,0.999537,189.219545792,2.11559,2.11761,986.36597566,343.042150318,2.11550364601,148.746930949,-2.13959,370.398944083,95.4364575156
