MinEsReturn,Iteration,StdEsReturn,AverageAbsY,AverageAbsQ,AverageEsReturn,AverageQLoss,MaxReturn,AveragePolicySurr,AverageReturn,MaxEsReturn,AverageY,Epoch,QFunRegParamNorm,AverageDiscountedReturn,StdReturn,PolicyRegParamNorm,AverageAction,MinReturn,AverageAbsQYDiff,AverageQ
683.971727528,123,0.0,6.9520010579,6.95136,683.971727528,0.0594333,1070.02609886,-7.04367,1012.47673969,683.971727528,6.95196219798,123,30.4832,91.6569909038,52.7596489941,41.1259,0.932628,890.364727828,0.101104638372,6.95136
774.525234032,124,0.0,7.01627486965,7.01525,774.525234032,0.0442831,1031.75367397,-7.10594,866.968620468,774.525234032,7.01624073714,124,30.5656,81.8250026066,219.604729115,41.2887,0.939774,223.867011807,0.0943688787879,7.01525
672.067663379,125,0.0,7.06536711573,7.06468,672.067663379,0.0557412,1040.24985033,-7.15833,969.798027087,672.067663379,7.06531130459,125,30.671,78.8198368449,33.5893685703,41.4921,0.930718,928.352515557,0.100178883808,7.06468
735.702729989,126,0.0,7.12509931574,7.12414,735.702729989,0.0673582,1140.91738407,-7.21352,953.682898899,735.702729989,7.12507202974,126,30.7556,69.6649338611,363.11372677,41.5892,0.927014,-125.008756186,0.101889327511,7.12414
696.503385168,127,0.0,7.18109184123,7.18003,696.503385168,0.0699914,772.548144969,-7.27101,686.243157265,696.503385168,7.18104922559,127,30.8902,65.0671235069,101.632387758,41.747,0.935967,473.275840618,0.105393462376,7.18003
587.744560262,128,0.0,7.22446314401,7.22363,587.744560262,0.0688343,1070.74937743,-7.31604,1016.31827088,587.744560262,7.22442634576,128,30.9887,74.2520947575,33.4446710859,41.9179,0.940996,956.43596168,0.102236815234,7.22363
685.388744222,129,0.0,7.2763805463,7.27552,685.388744222,0.0625547,924.770655377,-7.36752,826.225345293,685.388744222,7.2763532271,129,31.1368,63.9946046517,57.4054288016,42.0976,0.928361,713.507134281,0.103252821317,7.27552
626.75120614,130,0.0,7.32306881876,7.32257,626.75120614,0.053074,1069.03741473,-7.40885,1024.92912132,626.75120614,7.32303196667,130,31.2231,85.8938575122,23.8004553977,42.2369,0.953487,989.151296222,0.0981233301361,7.32257
755.986010379,131,0.0,7.36980696359,7.3689,755.986010379,0.0708009,1131.51521509,-7.46432,920.695185769,755.986010379,7.36971935536,131,31.3709,68.758995673,394.438610354,42.3847,0.941237,-256.521458371,0.103800373372,7.3689
775.399925388,132,0.0,7.42552149843,7.42436,775.399925388,0.0825238,1169.00425756,-7.5215,1109.47705744,775.399925388,7.42545109402,132,31.526,85.2203212617,42.1313267695,42.5523,0.949757,1052.56048398,0.10829016555,7.42436
700.150231953,133,0.0,7.48221396544,7.48155,700.150231953,0.0663501,1182.03348949,-7.57628,1075.23383464,700.150231953,7.48217713405,133,31.6314,75.0701952644,59.8847117542,42.714,0.92367,965.264543709,0.102968190106,7.48155
641.29023889,134,0.0,7.53415432598,7.53325,641.29023889,0.0762264,1107.3022729,-7.62234,1036.07559486,641.29023889,7.53412274291,134,31.7285,83.8624800496,41.0128619036,42.864,0.960847,936.359967417,0.107310235329,7.53325
755.994372893,135,0.0,7.58590675329,7.58516,755.994372893,0.0560423,1148.81758606,-7.67639,1087.06972325,755.994372893,7.58588553588,135,31.8035,89.7037341998,55.9275189962,42.9477,0.93623,989.361382714,0.0984584513048,7.58516
623.817584419,136,0.0,7.63235434937,7.63142,623.817584419,0.0836051,1075.08753793,-7.7249,950.972589503,623.817584419,7.63230901545,136,31.9209,76.8325297011,135.093694284,43.0496,0.923291,585.425261334,0.107591276899,7.63142
713.850470698,137,0.0,7.67971670761,7.6789,713.850470698,0.067504,920.356032518,-7.76897,838.715694707,713.850470698,7.67966802874,137,32.019,68.2613041492,60.8056182779,43.2532,0.908611,711.380285599,0.101543520654,7.6789
663.817819774,138,0.0,7.72772157254,7.72673,663.817819774,0.0713841,1007.14277629,-7.81042,916.227929158,663.817819774,7.72769334165,138,32.1216,76.250912677,52.40700759,43.3676,0.927985,828.030444671,0.1047135606,7.72673
710.338852754,139,0.0,7.76795995098,7.767,710.338852754,0.075732,830.069762812,-7.85139,652.025740296,710.338852754,7.76791236427,139,32.2312,50.7984510081,198.637553361,43.4889,0.941736,70.9119974849,0.103776085553,7.767
665.609363579,140,0.0,7.80417345109,7.80343,665.609363579,0.0924334,970.254726844,-7.89313,914.588655186,665.609363579,7.80411853072,140,32.3134,73.3297353412,35.598722259,43.5802,0.926959,856.561871663,0.109945929282,7.80343
689.538357409,141,0.0,7.84930100117,7.8486,689.538357409,0.0648842,1122.65939723,-7.93306,1046.98452366,689.538357409,7.84928418859,141,32.3911,84.460023109,55.026609498,43.6941,0.936732,908.071565106,0.0991350347056,7.8486
692.665529061,142,0.0,7.88896506788,7.88817,692.665529061,0.0627781,1058.90116067,-7.97423,884.963129427,692.665529061,7.8889349303,142,32.4993,74.0275518074,120.504740475,43.7603,0.933243,594.925145593,0.0978700059822,7.88817
632.111450417,143,0.0,7.93981623643,7.93901,632.111450417,0.0652004,1001.0044615,-8.02524,934.959948121,632.111450417,7.93977796847,143,32.6018,73.3981105249,48.720092738,43.8717,0.927229,847.347690177,0.0993422031054,7.93901
696.738454508,144,0.0,7.98118673299,7.98039,696.738454508,0.0728709,958.779018833,-8.0662,862.193027682,696.738454508,7.98115197291,144,32.7043,76.9038355998,67.8578920258,44.0342,0.937397,712.254855195,0.104912530662,7.98039
696.783047772,145,0.0,8.01570974936,8.01483,696.783047772,0.0789138,998.26268078,-8.09981,780.513739733,696.783047772,8.01566648201,145,32.7551,56.5650985597,357.561109051,44.1548,0.938362,-282.636245295,0.105026299217,8.01483
644.519670571,146,0.0,8.05833682873,8.05753,644.519670571,0.0596983,1001.91667591,-8.14744,869.589750327,644.519670571,8.05831702408,146,32.8554,74.2550925132,122.08114284,44.2619,0.939769,605.824812058,0.100137737851,8.05753
754.311921271,147,0.0,8.10810608981,8.10703,754.311921271,0.0671639,1063.30373202,-8.19363,1003.72822221,754.311921271,8.10809115865,147,33.0002,83.4483139513,40.3864628282,44.3388,0.928202,941.020727193,0.103420939285,8.10703
725.315612211,148,0.0,8.1539719062,8.15347,725.315612211,0.0779698,972.820715442,-8.2427,848.190476958,725.315612211,8.15394985745,148,33.1249,73.0381993423,85.9515514371,44.409,0.933172,703.533852573,0.10577937548,8.15347
726.58103639,149,0.0,8.18659758621,8.18585,726.58103639,0.109416,704.962107153,-8.27681,447.96674646,726.58103639,8.18654457498,149,33.2357,53.7502258836,290.212020529,44.5878,0.936202,-254.977103039,0.113147082234,8.18585
515.859852003,150,0.0,8.23338182306,8.23253,515.859852003,0.0798306,957.195357554,-8.31979,727.114768252,515.859852003,8.23335302954,150,33.3221,73.6345713123,211.633080811,44.6812,0.933873,203.120720093,0.105635767665,8.23253
663.426497656,151,0.0,8.27431976416,8.27374,663.426497656,0.0830796,873.408176346,-8.36014,569.300593832,663.426497656,8.27429625653,151,33.4036,66.7199683243,302.325403793,44.8169,0.948914,-90.2282249693,0.105465033189,8.27374
588.517053522,152,0.0,8.31435354099,8.31333,588.517053522,0.0818342,792.445854704,-8.39624,504.338383075,588.517053522,8.3143196077,152,33.4842,62.631931788,416.411185179,44.9217,0.943825,-542.05868697,0.105732028236,8.31333
667.13108785,153,0.0,8.34154135994,8.34096,667.13108785,0.106609,1037.6851951,-8.42302,960.445954197,667.13108785,8.34146769046,153,33.5794,86.1045352595,58.5945285209,45.054,0.937321,865.030188391,0.109861124782,8.34096
630.106427475,154,0.0,8.38466313009,8.38382,630.106427475,0.0550409,925.171022838,-8.4681,711.523974115,630.106427475,8.38464814778,154,33.6833,77.4547303199,280.823853012,45.173,0.932928,139.6839057,0.0967098021055,8.38382
678.398259984,155,0.0,8.42610506357,8.42538,678.398259984,0.0698248,840.574009393,-8.50772,620.61549563,678.398259984,8.42606734519,155,33.7895,58.0060889661,197.798810764,45.2448,0.930139,145.690039764,0.103337806386,8.42538
676.773267198,156,0.0,8.45799207257,8.45712,676.773267198,0.104282,837.035506523,-8.53802,793.86461076,676.773267198,8.45793093355,156,33.9206,66.1713378121,44.0710067788,45.3824,0.925188,704.297206705,0.111238039347,8.45712
656.982243309,157,0.0,8.49077992099,8.48974,656.982243309,0.112084,843.28914413,-8.57099,717.216999777,656.982243309,8.49069951304,157,34.0833,69.5564100801,56.3836828508,45.4977,0.924698,647.996592582,0.112632678408,8.48974
651.973424786,158,0.0,8.52495553727,8.52414,651.973424786,0.0786817,1024.7854068,-8.60738,913.990875214,651.973424786,8.52493087724,158,34.1593,82.7953967081,129.137630791,45.6149,0.92891,549.536565484,0.104224012492,8.52414
635.243411355,159,0.0,8.55565899002,8.55518,635.243411355,0.0875423,1089.34910674,-8.63662,1031.35938934,635.243411355,8.55560243756,159,34.2364,87.1500860862,40.9705556591,45.7019,0.950169,963.818878367,0.106359518521,8.55518
720.137735292,160,0.0,8.58961420502,8.58894,720.137735292,0.0889696,1020.35887752,-8.66723,680.483026785,720.137735292,8.58957767112,160,34.3453,73.5158167895,331.6549555,45.8096,0.938408,58.2642257378,0.106520725293,8.58894
643.908418659,161,0.0,8.61679320127,8.61602,643.908418659,0.0892237,1014.88453323,-8.69403,903.355315028,643.908418659,8.61676026068,161,34.4629,64.4468757077,65.1241896912,45.9515,0.916873,798.132501192,0.107172874366,8.61602
622.706542374,162,0.0,8.64181749782,8.64116,622.706542374,0.0863935,1030.47845845,-8.72421,809.365591492,622.706542374,8.64175889783,162,34.5462,71.5347493618,289.905071609,46.0696,0.923522,-36.7216923656,0.106071021599,8.64116
730.474367802,163,0.0,8.67134608412,8.67037,730.474367802,0.124791,1047.97430588,-8.75722,985.552583219,730.474367802,8.67130376982,163,34.6535,89.7169941469,36.4332612683,46.187,0.936165,920.804321841,0.116932638127,8.67037
672.181208147,164,0.0,8.7117368718,8.71099,672.181208147,0.084241,864.752899259,-8.79458,673.212143736,672.181208147,8.71169551106,164,34.7555,66.4089509576,333.484933666,46.3443,0.940726,-319.069254317,0.104396357193,8.71099
666.532996225,165,0.0,8.7358131131,8.7351,666.532996225,0.10946,1133.77386099,-8.81885,1020.820944,666.532996225,8.73577055242,165,34.8822,87.5552408702,78.3261388006,46.4791,0.92655,883.26750128,0.112359423972,8.7351
622.173085548,166,0.0,8.76519561162,8.76416,622.173085548,0.100001,758.732922227,-8.84959,632.54693492,622.173085548,8.76517547529,166,34.9685,65.1010602864,157.373323321,46.5684,0.933715,179.723460376,0.109501739947,8.76416
643.178839519,167,0.0,8.78909925304,8.78838,643.178839519,0.102136,992.624216642,-8.87474,891.981382113,643.178839519,8.78906685415,167,35.0772,72.7600716656,46.8391855147,46.6749,0.922737,809.122699842,0.111454266064,8.78838
630.875618565,168,0.0,8.82661298217,8.8252,630.875618565,0.11636,803.250786816,-8.90649,715.590318655,630.875618565,8.82656931884,168,35.1778,64.7668419672,123.24822633,46.8526,0.93098,358.028612966,0.112344145423,8.8252
657.069607897,169,0.0,8.85394472423,8.8538,657.069607897,0.0877614,982.782933419,-8.93342,786.435969123,657.069607897,8.8539038881,169,35.2867,58.6652964536,377.650561297,46.9772,0.930034,-338.097733565,0.105282132188,8.8538
631.824083711,170,0.0,8.87496461773,8.87394,631.824083711,0.107992,1120.30649378,-8.94881,1033.76948586,631.824083711,8.87490707335,170,35.4133,87.3009871352,42.3602321439,47.0834,0.935665,961.054656217,0.11121547385,8.87394
629.565063668,171,0.0,8.90061244832,8.8999,629.565063668,0.095517,1041.22860884,-8.97818,914.454834833,629.565063668,8.90058072849,171,35.4823,85.0665048381,68.9824738406,47.2127,0.934036,796.124121447,0.105664965805,8.8999
692.924135147,172,0.0,8.93201361065,8.93166,692.924135147,0.0832185,953.415590872,-9.01195,700.39725907,692.924135147,8.9319773373,172,35.5331,72.2094862403,367.228612977,47.3604,0.916465,-371.76818334,0.106193823486,8.93166
774.842455745,173,0.0,8.96271131146,8.96158,774.842455745,0.0907973,942.514513372,-9.04463,802.681067196,774.842455745,8.96267928085,173,35.6206,82.4686149939,202.209075059,47.4386,0.928944,214.647113239,0.107375572239,8.96158
612.162035595,174,0.0,8.9975603351,8.99706,612.162035595,0.0842879,1008.03562,-9.08069,878.787242498,612.162035595,8.99753236384,174,35.7024,82.6016855356,222.957357095,47.5546,0.922418,224.282404235,0.104293864891,8.99706
710.213124442,175,0.0,9.02774355908,9.02681,710.213124442,0.10699,925.425159917,-9.10592,828.633574368,710.213124442,9.02771421848,175,35.7948,78.4655133167,69.4368842188,47.6557,0.927095,669.665005097,0.113619038446,9.02681
682.713978536,176,0.0,9.06093492743,9.06028,682.713978536,0.0863759,969.241839101,-9.14121,559.801389626,682.713978536,9.06089571949,176,35.8911,91.6990191621,437.31019973,47.7604,0.943872,-304.849186227,0.106440854766,9.06028
697.528241505,177,0.0,9.08263577792,9.08181,697.528241505,0.110386,895.280159156,-9.16663,574.327490489,697.528241505,9.08257858045,177,36.0455,70.6761850563,220.111266806,47.8678,0.953952,251.561910159,0.1115770389,9.08181
722.237699255,178,0.0,9.11449017112,9.11369,722.237699255,0.101597,1024.47906224,-9.19743,616.864470498,722.237699255,9.11445129086,178,36.1629,60.1808763266,542.622448827,47.9331,0.937467,-256.467459531,0.110445845602,9.11369
607.826163574,179,0.0,9.14803409539,9.14726,607.826163574,0.093692,561.454252697,-9.23217,316.650769389,607.826163574,9.14798529264,179,36.2338,44.7249820909,191.908110102,48.0153,0.931169,-21.1851852355,0.107918555231,9.14726
613.987508816,180,0.0,9.17806370809,9.17749,613.987508816,0.0827498,1035.23792893,-9.25495,584.297804507,613.987508816,9.17800685048,180,36.3183,64.3898792212,397.771233643,48.1248,0.938058,-16.8268962067,0.107918566025,9.17749
712.730289851,181,0.0,9.19787456539,9.19707,712.730289851,0.0917535,962.874997441,-9.27715,822.612997103,712.730289851,9.19783562581,181,36.4546,73.6697423421,231.095669334,48.2492,0.934776,149.479349349,0.105871263195,9.19707
566.443043936,182,0.0,9.22222338157,9.22172,566.443043936,0.085877,784.160992971,-9.29714,516.089113329,566.443043936,9.22218139671,182,36.4991,63.1364118567,315.95185036,48.3542,0.937182,-167.702407491,0.105295251762,9.22172
654.819729535,183,0.0,9.24629895796,9.24573,654.819729535,0.0923941,997.789993163,-9.31911,848.657713575,654.819729535,9.24626988331,183,36.5902,92.1513730661,85.5753764209,48.4646,0.924449,680.196415142,0.107360239658,9.24573
718.543479303,184,0.0,9.26250213858,9.26175,718.543479303,0.113846,934.049461817,-9.33792,808.114388543,718.543479303,9.26241598492,184,36.6685,71.5328979463,52.5205743165,48.5601,0.92899,711.879499371,0.1127744735,9.26175
710.41385085,185,0.0,9.2880432379,9.28713,710.41385085,0.101212,1123.46043658,-9.36336,881.938858644,710.41385085,9.28801258109,185,36.7808,102.240529949,104.757607516,48.6985,0.93862,783.710067545,0.109022228486,9.28713
693.699179588,186,0.0,9.30754260563,9.30673,693.699179588,0.114279,914.726677408,-9.38765,860.68057434,693.699179588,9.30748675478,186,36.8922,78.2302711052,37.4493448966,48.8007,0.922626,808.952242882,0.111777634155,9.30673
674.148310161,187,0.0,9.32854412981,9.32818,674.148310161,0.0959417,984.136389366,-9.4082,649.441782557,674.148310161,9.32848875374,187,36.9668,70.3628294321,489.002716411,48.9358,0.93718,-590.803240005,0.1059547017,9.32818
666.728794991,188,0.0,9.35349106576,9.35258,666.728794991,0.0953254,962.868897523,-9.42907,742.014511753,666.728794991,9.35343575834,188,37.0452,69.2070616756,376.610999946,49.083,0.938478,-286.426185768,0.108230159355,9.35258
639.465199811,189,0.0,9.37613516812,9.37554,639.465199811,0.096424,780.502209589,-9.44785,614.457643055,639.465199811,9.37608988298,189,37.1152,72.949362973,214.262501422,49.192,0.912254,47.5909085617,0.105048326663,9.37554
703.247055226,190,0.0,9.38934007848,9.38842,703.247055226,0.136911,844.594518455,-9.4659,523.895507068,703.247055226,9.38928144336,190,37.2306,86.9085389844,239.810647295,49.2516,0.94198,171.196702413,0.114967040494,9.38842
657.537219931,191,0.0,9.41238029828,9.41183,657.537219931,0.100497,983.20547954,-9.48854,767.724723456,657.537219931,9.4123643297,191,37.3191,55.9795121554,266.029799338,49.3313,0.930407,222.39567552,0.108687678397,9.41183
649.559830611,192,0.0,9.42691567029,9.42591,649.559830611,0.133637,1085.10779461,-9.49882,809.118605156,649.559830611,9.42685213862,192,37.4095,77.7758063317,484.635012269,49.4864,0.948846,-469.482003596,0.11245148996,9.42591
666.207927497,193,0.0,9.44769748099,9.44718,666.207927497,0.082165,1094.20712379,-9.51954,1009.62903952,666.207927497,9.44766102698,193,37.4844,95.0855431862,42.7426842281,49.5933,0.912752,946.169993585,0.104110405885,9.44718
771.046068968,194,0.0,9.4643355618,9.46367,771.046068968,0.115911,1018.74035237,-9.54314,811.226391785,771.046068968,9.46426636187,194,37.6003,102.247945179,235.997149215,49.7188,0.93213,276.529550113,0.111457807807,9.46367
657.60004667,195,0.0,9.48986347027,9.4892,657.60004667,0.107765,980.230965446,-9.56509,575.385807029,657.60004667,9.48982876921,195,37.6866,85.0981179339,435.945014526,49.8225,0.930368,-153.561397235,0.10706975639,9.4892
711.234147417,196,0.0,9.50273607793,9.5022,711.234147417,0.110634,952.982941722,-9.57719,848.886521741,711.234147417,9.5027033879,196,37.8065,81.1667880938,122.68951941,49.9411,0.918062,524.022314878,0.109692296986,9.5022
684.280223503,197,0.0,9.51859247487,9.51791,684.280223503,0.139931,902.96367775,-9.58899,500.463717072,684.280223503,9.5185442207,197,37.9353,93.8341051653,320.565223243,50.0423,0.933503,-166.156023009,0.118891905348,9.51791
511.555750965,198,0.0,9.53672604978,9.53629,511.555750965,0.0893053,837.520185379,-9.60845,457.307054156,511.555750965,9.53670617239,198,38.0038,80.9721967148,248.718862888,50.1707,0.943075,134.094124496,0.104578260977,9.53629
604.105237521,199,0.0,9.54920284623,9.54832,604.105237521,0.120773,1323.37424348,-9.62294,909.188641254,604.105237521,9.54916558143,199,38.058,99.1850172643,195.360385237,50.2865,0.947851,614.768881662,0.111686403181,9.54832
642.69741608,200,0.0,9.56506503927,9.56438,642.69741608,0.10008,797.594696775,-9.63983,587.527426589,642.69741608,9.56501010179,200,38.1534,86.3731651093,226.190789412,50.3458,0.931103,216.147650555,0.108733981323,9.56438
399.46992204,201,0.0,9.58089379764,9.58031,399.46992204,0.0912677,1189.34312054,-9.65477,776.3585459,399.46992204,9.58084661176,201,38.2575,116.146438569,328.118628242,50.4479,0.9368,223.506712876,0.105804546427,9.58031
591.578450391,202,0.0,9.59856303733,9.59786,591.578450391,0.0862646,2070.37172089,-9.67459,1396.75628312,591.578450391,9.59852263323,202,38.316,143.971281868,565.006576709,50.5365,0.933237,91.6239627755,0.107058984377,9.59786
612.773216533,203,0.0,9.62811417404,9.62759,612.773216533,0.112256,1458.85213304,-9.70702,1048.87876366,612.773216533,9.62807044781,203,38.3843,111.292030981,153.475888346,50.6734,0.944399,925.142285008,0.114201660495,9.62759
1237.67989382,204,0.0,9.65408300139,9.6535,1237.67989382,0.119511,1072.5924297,-9.72939,729.009820424,1237.67989382,9.65403609405,204,38.5161,99.2475583229,462.193209508,50.7829,0.947129,-293.971125108,0.113725123808,9.6535
922.527375331,205,0.0,9.6737311083,9.67296,922.527375331,0.10233,1102.35144283,-9.75175,1023.80480368,922.527375331,9.67370208779,205,38.574,92.3394266964,46.2723637336,50.8803,0.942992,939.438108927,0.109410494815,9.67296
