AverageQ,QFunRegParamNorm,StdEsReturn,Iteration,MinEsReturn,AverageReturn,AverageAbsY,MaxReturn,MaxEsReturn,StdReturn,PolicyRegParamNorm,AverageY,MinReturn,AverageQLoss,AveragePolicySurr,AverageAbsQYDiff,Epoch,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAction
90.6034,428.394,17.7435336463,3451,3.0,1000.0,90.6116717131,1000.0,80.0,0.0,264.223,90.6029158487,1000.0,23.592,-98.4305,1.51916754549,3451,19.9387755102,90.7665,99.9956828753,0.832583
90.4514,428.427,22.5954139419,3452,3.0,1000.0,90.4619122722,1000.0,98.0,0.0,264.237,90.4524419093,1000.0,23.8286,-98.3945,1.52532787937,3452,23.3488372093,90.6297,99.9956828753,0.921784
90.3748,428.496,14.1177335291,3453,4.0,1000.0,90.3844656944,1000.0,51.0,0.0,264.226,90.3750990871,1000.0,22.7483,-98.3157,1.50097843285,3453,20.36,90.5292,99.9956828753,0.909704
90.6467,428.517,12.5249057437,3454,3.0,1000.0,90.6558006157,1000.0,63.0,0.0,264.225,90.6485833178,1000.0,21.9272,-98.5959,1.41943751305,3454,14.0416666667,90.7924,99.9956828753,0.936605
90.6265,428.598,15.6556571245,3455,4.0,1000.0,90.6310632302,1000.0,51.0,0.0,264.213,90.6235131366,1000.0,24.629,-98.4644,1.53612080436,3455,19.98,90.7981,99.9956828753,0.93685
90.5181,428.656,16.3978787274,3456,3.0,1000.0,90.5260889898,1000.0,91.0,0.0,264.216,90.5188208183,1000.0,23.0245,-98.4254,1.47042294334,3456,19.1764705882,90.6633,99.9956828753,0.92968
90.4729,428.72,12.3448190681,3457,3.0,1000.0,90.4828274268,1000.0,54.0,0.0,264.231,90.4740395921,1000.0,24.0505,-98.4391,1.4822136888,3457,15.380952381,90.6271,99.9956828753,0.895792
90.5721,428.769,17.6834969224,3458,3.0,1000.0,90.5781773054,1000.0,83.0,0.0,264.217,90.57044016,1000.0,21.518,-98.3132,1.4502048713,3458,18.1754385965,90.7142,99.9956828753,0.929638
90.4087,428.812,20.7048936509,3459,3.0,1000.0,90.415428743,1000.0,88.0,0.0,264.224,90.4073741775,1000.0,25.1123,-98.3242,1.52942181134,3459,21.3404255319,90.5771,99.9956828753,0.920488
90.5373,428.872,19.5289570968,3460,3.0,916.454545455,90.5487046273,1000.0,87.0,264.193924518,264.226,90.5418760656,81.0,23.8764,-98.4487,1.51169125561,3460,22.7272727273,90.6964,95.9683664173,0.942367
90.5174,428.902,23.2721867163,3461,3.0,1000.0,90.5223407542,1000.0,153.0,0.0,264.224,90.5152771108,1000.0,21.6772,-98.3273,1.45239817103,3461,19.4615384615,90.6505,99.9956828753,0.943841
90.2696,428.943,19.7984917641,3462,3.0,1000.0,90.2758891879,1000.0,85.0,0.0,264.234,90.2677352845,1000.0,22.9481,-98.2691,1.46671884122,3462,23.6153846154,90.4269,99.9956828753,0.905664
90.4207,428.968,16.3346597667,3463,3.0,1000.0,90.4306411206,1000.0,86.0,0.0,264.225,90.4227696402,1000.0,22.2956,-98.3562,1.48506167508,3463,18.7678571429,90.5782,99.9956828753,0.808795
90.4701,428.979,20.6791897542,3464,4.0,1000.0,90.4791227915,1000.0,133.0,0.0,264.209,90.4709988353,1000.0,22.2705,-98.2953,1.46786736304,3464,17.0666666667,90.6236,99.9956828753,0.904637
90.4333,429.05,14.9283578249,3465,3.0,1000.0,90.4400836242,1000.0,65.0,0.0,264.191,90.4319018114,1000.0,22.8451,-98.2979,1.52623201359,3465,17.9642857143,90.5854,99.9956828753,0.90215
90.2887,429.083,18.2288405897,3466,3.0,1000.0,90.2970585246,1000.0,104.0,0.0,264.193,90.2885774085,1000.0,21.9346,-98.1866,1.45630731072,3466,20.914893617,90.4407,99.9956828753,0.841789
90.4486,429.149,14.6847450069,3467,3.0,1000.0,90.4567593091,1000.0,72.0,0.0,264.203,90.4478284457,1000.0,22.1279,-98.3181,1.47786276785,3467,17.8421052632,90.5927,99.9956828753,0.877029
90.5314,429.207,16.1339992352,3468,3.0,914.818181818,90.5388054083,1000.0,90.0,269.368560689,264.186,90.5320067431,63.0,23.8355,-98.4742,1.49229389918,3468,16.1290322581,90.6744,95.1696613143,0.915554
90.397,429.254,12.1276594968,3469,3.0,1000.0,90.4012998819,1000.0,51.0,0.0,264.178,90.3970059789,1000.0,24.3234,-98.3263,1.54302389413,3469,16.1290322581,90.5466,99.9956828753,0.732054
90.3174,429.304,17.1988395916,3470,3.0,1000.0,90.321872654,1000.0,84.0,0.0,264.175,90.3182328733,1000.0,23.8593,-98.3089,1.47696247449,3470,20.4693877551,90.4744,99.9956828753,0.841515
90.5254,429.363,28.5316538006,3471,2.0,1000.0,90.5307979573,1000.0,181.0,0.0,264.181,90.525890928,1000.0,22.7876,-98.3909,1.47507046919,3471,22.6136363636,90.6723,99.9956828753,0.866725
90.5204,429.413,12.5250403176,3472,3.0,1000.0,90.526101516,1000.0,44.0,0.0,264.175,90.5211839778,1000.0,23.7699,-98.4258,1.49459891387,3472,16.9482758621,90.6679,99.9956828753,0.863596
90.5045,429.471,14.4297718614,3473,3.0,1000.0,90.5076910606,1000.0,75.0,0.0,264.164,90.5034663889,1000.0,23.4788,-98.5028,1.51397011401,3473,20.7708333333,90.6398,99.9956828753,0.72397
90.4297,429.499,11.4761981945,3474,3.0,1000.0,90.4355801266,1000.0,44.0,0.0,264.18,90.4297963252,1000.0,23.5052,-98.4391,1.51373544555,3474,15.875,90.5928,99.9956828753,0.12227
90.5345,429.56,18.100312201,3475,4.0,1000.0,90.5427619191,1000.0,106.0,0.0,264.186,90.5367112829,1000.0,24.0015,-98.4733,1.50787073039,3475,19.3846153846,90.677,99.9956828753,0.788204
90.3825,429.619,17.0377683436,3476,3.0,1000.0,90.390449922,1000.0,78.0,0.0,264.215,90.3822457465,1000.0,22.4953,-98.3659,1.50638304538,3476,16.9491525424,90.5355,99.9956828753,0.841643
90.5757,429.649,13.4077115636,3477,3.0,1000.0,90.5861495157,1000.0,63.0,0.0,264.227,90.5742677175,1000.0,23.1253,-98.418,1.50247207486,3477,16.3442622951,90.7318,99.9956828753,0.854791
90.5137,429.695,10.129965989,3478,3.0,1000.0,90.5323324661,1000.0,56.0,0.0,264.232,90.5163052255,1000.0,24.6736,-98.4877,1.57398579542,3478,15.40625,90.674,99.9956828753,0.784732
90.633,429.773,14.9970253728,3479,3.0,1000.0,90.6506152913,1000.0,84.0,0.0,264.24,90.6333562652,1000.0,26.4313,-98.4613,1.61990978709,3479,16.3709677419,90.7837,99.9956828753,0.872991
90.4498,429.877,13.0977102044,3480,4.0,1000.0,90.4669243183,1000.0,74.0,0.0,264.241,90.450829969,1000.0,23.737,-98.4229,1.52849057075,3480,15.6825396825,90.5923,99.9956828753,0.891678
90.4035,429.947,10.6505111816,3481,3.0,973.454545455,90.426587938,1000.0,62.0,83.9440978881,264.255,90.4044320815,708.0,25.4017,-98.4867,1.6079674393,3481,17.8545454545,90.5646,99.9886907732,0.929556
90.665,429.998,12.3471872143,3482,3.0,1000.0,90.6807141219,1000.0,51.0,0.0,264.248,90.6645583934,1000.0,25.0369,-98.5784,1.50206091038,3482,17.1724137931,90.8261,99.9956828753,0.916218
90.7266,430.081,15.6359539381,3483,4.0,1000.0,90.7342452452,1000.0,87.0,0.0,264.245,90.7260310839,1000.0,25.3551,-98.6069,1.58213402972,3483,16.8166666667,90.8909,99.9956828753,0.87694
90.7037,430.11,13.0803760158,3484,3.0,1000.0,90.7099951727,1000.0,78.0,0.0,264.222,90.7030379172,1000.0,21.95,-98.5776,1.44535938615,3484,17.2372881356,90.8485,99.9956828753,0.90273
90.4982,430.158,12.5645905265,3485,3.0,1000.0,90.5038535238,1000.0,59.0,0.0,264.231,90.4969563511,1000.0,22.4687,-98.5318,1.48508100878,3485,14.4347826087,90.6519,99.9956828753,0.397413
90.9578,430.21,22.9391680777,3486,3.0,1000.0,90.9656140522,1000.0,101.0,0.0,264.248,90.9588282201,1000.0,21.4015,-98.7144,1.45883889374,3486,22.4888888889,91.1078,99.9956828753,0.892546
90.635,430.23,13.7807837223,3487,4.0,1000.0,90.6431371894,1000.0,62.0,0.0,264.256,90.6350711467,1000.0,24.1785,-98.6697,1.52475890822,3487,16.3,90.7868,99.9956828753,0.58166
90.7981,430.284,16.2766362891,3488,3.0,1000.0,90.8059116562,1000.0,105.0,0.0,264.247,90.7992520733,1000.0,22.3298,-98.7772,1.47063343023,3488,17.0666666667,90.9526,99.9956828753,0.916379
90.8404,430.38,11.9326088002,3489,3.0,1000.0,90.8488163631,1000.0,59.0,0.0,264.259,90.8411803798,1000.0,24.6321,-98.6671,1.54306028824,3489,13.7916666667,91.0054,99.9956828753,0.694216
90.8781,430.431,9.98907365091,3490,3.0,1000.0,90.8837188212,1000.0,42.0,0.0,264.26,90.8759238697,1000.0,22.3662,-98.7857,1.51290806772,3490,13.4054054054,91.0264,99.9956828753,0.789234
90.7159,430.48,10.0506357276,3491,3.0,1000.0,90.7262102013,1000.0,52.0,0.0,264.243,90.7179416601,1000.0,21.8932,-98.6984,1.44370649836,3491,11.5465116279,90.8527,99.9956828753,0.865225
90.5764,430.572,10.2157008677,3492,3.0,1000.0,90.5854869176,1000.0,56.0,0.0,264.259,90.577925731,1000.0,25.595,-98.6592,1.62029646498,3492,12.1428571429,90.7352,99.9956828753,0.757726
90.7388,430.606,20.7615769109,3493,3.0,1000.0,90.7472562628,1000.0,107.0,0.0,264.263,90.7377794623,1000.0,23.2904,-98.6595,1.52079143582,3493,18.2264150943,90.901,99.9956828753,0.725341
90.772,430.674,15.3383609038,3494,3.0,1000.0,90.7814930211,1000.0,105.0,0.0,264.258,90.773760174,1000.0,21.9945,-98.6972,1.44952000214,3494,15.328358209,90.9181,99.9956828753,0.707217
90.7224,430.719,9.15919544914,3495,3.0,1000.0,90.7277937873,1000.0,45.0,0.0,264.273,90.7211323549,1000.0,22.2547,-98.6808,1.48864255107,3495,12.8205128205,90.8687,99.9956828753,0.754995
90.6218,430.771,17.3847914865,3496,3.0,427.666666667,90.6326873935,1000.0,91.0,365.830637803,264.265,90.623084937,57.0,21.6847,-98.6314,1.4691785091,3496,17.3620689655,90.7464,80.4881455941,0.753077
90.9276,430.79,18.942211639,3497,4.0,739.714285714,90.9326426154,1000.0,86.0,351.816597629,264.275,90.9277859045,67.0,23.1755,-98.8326,1.46651596969,3497,19.2352941176,91.0834,92.3297922982,0.823092
90.7549,430.795,10.5189056723,3498,3.0,1000.0,90.7598052408,1000.0,47.0,0.0,264.286,90.753503242,1000.0,22.787,-98.7408,1.47824932692,3498,14.1388888889,90.8948,99.9956828753,0.653233
90.9272,430.852,14.4474346286,3499,3.0,1000.0,90.9345419934,1000.0,95.0,0.0,264.283,90.9286799733,1000.0,21.8526,-98.8304,1.44466389771,3499,14.0142857143,91.0841,99.9956828753,0.70051
90.6923,430.908,15.1733737023,3500,4.0,1000.0,90.7002408066,1000.0,102.0,0.0,264.306,90.6919286041,1000.0,22.9401,-98.6952,1.49744593301,3500,16.2741935484,90.8459,99.9956828753,0.84274
90.9159,430.952,15.5005657402,3501,3.0,1000.0,90.9226047596,1000.0,80.0,0.0,264.297,90.9150951413,1000.0,24.3602,-98.8123,1.58823190577,3501,18.0178571429,91.0864,99.9956828753,0.827285
90.7371,430.973,14.9214517465,3502,3.0,1000.0,90.7456005874,1000.0,61.0,0.0,264.322,90.7395322901,1000.0,20.5745,-98.6572,1.38396209648,3502,16.6833333333,90.8807,99.9956828753,0.723384
90.6139,431.007,16.9278809958,3503,3.0,1000.0,90.6197630877,1000.0,85.0,0.0,264.321,90.6129969967,1000.0,23.5596,-98.5266,1.52680090767,3503,18.2407407407,90.7872,99.9956828753,0.83273
90.5883,431.084,13.9496513733,3504,3.0,1000.0,90.5927825597,1000.0,103.0,0.0,264.321,90.5875481682,1000.0,21.7294,-98.5435,1.42462495834,3504,15.53125,90.7317,99.9956828753,0.842762
90.6874,431.142,17.8385227124,3505,3.0,1000.0,90.6937990588,1000.0,113.0,0.0,264.33,90.6890235664,1000.0,23.5433,-98.5528,1.53596471114,3505,18.0727272727,90.8493,99.9956828753,0.819804
90.7865,431.228,17.3002507713,3506,3.0,1000.0,90.790382293,1000.0,71.0,0.0,264.327,90.7832685103,1000.0,22.1436,-98.547,1.50399167697,3506,22.3043478261,90.9381,99.9956828753,0.883919
90.4872,431.261,35.9826299828,3507,3.0,1000.0,90.4934610172,1000.0,242.0,0.0,264.338,90.4887673765,1000.0,24.6256,-98.4635,1.59659572919,3507,21.1276595745,90.6558,99.9956828753,0.841216
90.5087,431.321,16.9437861098,3508,3.0,1000.0,90.5132981095,1000.0,83.0,0.0,264.352,90.5091071514,1000.0,22.2806,-98.4658,1.46555184569,3508,19.7450980392,90.6593,99.9956828753,0.840496
90.5857,431.353,17.3089838732,3509,4.0,187.636363636,90.5901439305,1000.0,94.0,220.910048632,264.339,90.5864541989,43.0,23.1311,-98.3591,1.51466106468,3509,19.3529411765,90.7364,62.3775583398,0.915105
90.3338,431.319,20.72462796,3510,3.0,228.045454545,90.336765407,1000.0,95.0,318.931023787,264.336,90.3341501875,42.0,21.2895,-98.2862,1.48914077953,3510,20.2857142857,90.4711,56.5260717488,0.881971
90.3562,431.361,17.9099240886,3511,4.0,1000.0,90.3577359881,1000.0,107.0,0.0,264.335,90.3536003608,1000.0,21.6988,-98.2334,1.46473127269,3511,15.984375,90.5015,99.9956828753,0.855687
90.2696,431.416,14.1576446306,3512,3.0,1000.0,90.2772486233,1000.0,68.0,0.0,264.336,90.2722311038,1000.0,23.852,-98.2237,1.53433680842,3512,15.6825396825,90.4412,99.9956828753,0.833726
90.3893,431.504,12.1483002303,3513,3.0,1000.0,90.3921068913,1000.0,67.0,0.0,264.367,90.3881207288,1000.0,24.3045,-98.2875,1.51353714364,3513,14.9701492537,90.5382,99.9956828753,0.896683
90.3683,431.593,9.3940547097,3514,4.0,1000.0,90.3717169957,1000.0,42.0,0.0,264.373,90.3675674493,1000.0,23.2272,-98.1946,1.56989231144,3514,13.875,90.5408,99.9956828753,0.712015
90.4071,431.638,15.4465824195,3515,3.0,1000.0,90.4139046869,1000.0,67.0,0.0,264.367,90.409722008,1000.0,21.8192,-98.2147,1.43030863139,3515,16.7586206897,90.5445,99.9956828753,0.884101
90.3124,431.715,15.4526903793,3516,3.0,1000.0,90.3156630814,1000.0,70.0,0.0,264.362,90.3128926012,1000.0,22.9683,-98.1439,1.48646258867,3516,16.3870967742,90.4545,99.9956828753,0.803223
90.4497,431.771,17.8638240849,3517,3.0,1000.0,90.4571710324,1000.0,119.0,0.0,264.364,90.4508563563,1000.0,21.9341,-98.343,1.4685779204,3517,15.90625,90.6036,99.9956828753,0.88474
90.3505,431.857,32.6767685544,3518,3.0,1000.0,90.357276042,1000.0,155.0,0.0,264.378,90.3518776526,1000.0,19.0894,-98.1666,1.39617867784,3518,24.8461538462,90.4906,99.9956828753,0.921298
90.48,431.874,14.551416186,3519,3.0,1000.0,90.4801738846,1000.0,83.0,0.0,264.396,90.4766599472,1000.0,22.0576,-98.3976,1.48309953513,3519,18.7115384615,90.6388,99.9956828753,0.914475
90.5075,431.949,18.2545227273,3520,4.0,972.363636364,90.5144391495,1000.0,84.0,87.3938553356,264.4,90.5081997601,696.0,25.2185,-98.2805,1.57171777023,3520,21.18,90.6891,99.9877442333,0.886936
90.3995,431.977,26.1245032378,3521,4.0,976.818181818,90.4083012972,1000.0,152.0,73.3073457584,264.4,90.4023963794,745.0,22.8841,-98.2539,1.46293520754,3521,22.3181818182,90.5441,99.9909840575,0.936846
90.4394,432.051,26.2447044991,3522,3.0,1000.0,90.4430905869,1000.0,94.0,0.0,264.392,90.4384704377,1000.0,22.7926,-98.3456,1.45856696661,3522,27.1621621622,90.5708,99.9956828753,0.92844
90.44,432.076,23.1921883237,3523,3.0,1000.0,90.4453015499,1000.0,107.0,0.0,264.394,90.4400508651,1000.0,22.2206,-98.224,1.4575214977,3523,21.7608695652,90.5816,99.9956828753,0.928297
90.3095,432.122,16.3189808445,3524,3.0,1000.0,90.3151291532,1000.0,77.0,0.0,264.375,90.3110627422,1000.0,23.4477,-98.1975,1.54336299206,3524,22.1555555556,90.4723,99.9956828753,0.932394
90.3921,432.208,18.0461704003,3525,3.0,1000.0,90.3949443152,1000.0,103.0,0.0,264.402,90.3896258896,1000.0,20.9202,-98.1033,1.3707688066,3525,18.2407407407,90.5246,99.9956828753,0.893093
90.3668,432.239,22.742509281,3526,3.0,619.352941176,90.3733135872,1000.0,130.0,328.48850659,264.402,90.3682630674,107.0,20.8898,-98.2258,1.4357353905,3526,22.9777777778,90.4999,94.7447762778,0.813537
90.4148,432.246,30.0219731058,3527,2.0,1000.0,90.4169325782,1000.0,175.0,0.0,264.392,90.412271091,1000.0,24.3136,-98.1761,1.52957379244,3527,25.5897435897,90.5688,99.9956828753,0.862904
90.377,432.257,25.6694845619,3528,3.0,345.0,90.385894674,891.0,123.0,212.316273517,264.399,90.3792486227,133.0,22.809,-98.1535,1.47867147002,3528,26.1578947368,90.5422,90.4681955973,0.917868
90.4246,432.333,21.4508597027,3529,8.0,171.86440678,90.4287245583,386.0,124.0,57.2998232988,264.403,90.4243924606,104.0,23.7614,-98.2433,1.56658030981,3529,25.5897435897,90.582,79.9487148844,0.92985
90.3016,432.336,19.9044483966,3530,3.0,329.419354839,90.3070050794,1000.0,103.0,231.038577172,264.403,90.3031960046,112.0,21.2407,-98.1167,1.42898554314,3530,20.9791666667,90.4376,88.8180804314,0.932927
90.3622,432.397,13.3693323933,3531,3.0,205.387755102,90.3662194319,458.0,56.0,83.5121441313,264.407,90.3607823925,105.0,24.4167,-98.1113,1.54869152467,3531,15.6885245902,90.5153,83.5723509648,0.933197
90.376,432.411,12.7462590661,3532,3.0,1000.0,90.381435653,1000.0,57.0,0.0,264.431,90.3759821417,1000.0,24.1341,-98.109,1.5655970322,3532,16.2380952381,90.5402,99.9956828753,0.894126
90.2696,432.43,11.4826023221,3533,3.0,1000.0,90.2756582462,1000.0,65.0,0.0,264.412,90.2696775931,1000.0,25.1812,-98.0423,1.54235903965,3533,16.3870967742,90.4166,99.9956828753,0.92208
90.2241,432.482,21.347417226,3534,3.0,1000.0,90.2300362121,1000.0,157.0,0.0,264.42,90.224356219,1000.0,24.4515,-98.0284,1.62390924641,3534,14.7666666667,90.4086,99.9956828753,0.934662
90.1284,432.57,23.5595140343,3535,3.0,1000.0,90.1389440457,1000.0,123.0,0.0,264.424,90.1321159055,1000.0,21.7807,-98.0249,1.40774728812,3535,19.9464285714,90.2567,99.9956828753,0.938811
90.352,432.58,16.2944127699,3536,4.0,1000.0,90.3582727673,1000.0,91.0,0.0,264.427,90.3504243238,1000.0,20.8526,-98.1389,1.42534094318,3536,18.462962963,90.4931,99.9956828753,0.872464
90.3639,432.614,19.5155659083,3537,3.0,997.545454545,90.3681670921,1000.0,125.0,7.76195425678,264.429,90.3621579293,973.0,20.511,-98.1761,1.40635965439,3537,16.9310344828,90.5102,99.9955605256,0.733831
90.2872,432.681,12.6474037809,3538,3.0,1000.0,90.295261668,1000.0,75.0,0.0,264.436,90.2892864119,1000.0,21.0177,-98.0653,1.41278578322,3538,12.7922077922,90.426,99.9956828753,0.842974
90.2196,432.758,12.4876317583,3539,3.0,1000.0,90.2248342264,1000.0,63.0,0.0,264.429,90.2169368959,1000.0,24.4189,-98.1386,1.53577004867,3539,16.7258064516,90.3748,99.9956828753,0.859337
90.2948,432.819,31.3085850846,3540,3.0,1000.0,90.3032046478,1000.0,244.0,0.0,264.432,90.2972946052,1000.0,20.7899,-98.184,1.39028919312,3540,16.65,90.4348,99.9956828753,0.868562
90.3483,432.883,22.2193331455,3541,4.0,1000.0,90.3538135409,1000.0,122.0,0.0,264.422,90.345919354,1000.0,22.4865,-98.1937,1.49979037625,3541,22.1111111111,90.5205,99.9956828753,0.958846
90.4247,432.95,21.3597846431,3542,3.0,1000.0,90.4291166359,1000.0,102.0,0.0,264.416,90.4227472965,1000.0,21.9614,-98.1443,1.45116589029,3542,18.86,90.5602,99.9956828753,0.943982
90.3708,432.946,15.8035878341,3543,3.0,1000.0,90.3783001863,1000.0,68.0,0.0,264.418,90.3729729273,1000.0,22.1673,-98.1787,1.47061932066,3543,19.3454545455,90.5134,99.9956828753,0.929675
90.2139,432.934,19.39257161,3544,3.0,51.3571428571,90.2203043722,201.0,73.0,11.4033203185,264.433,90.2158070317,44.0,23.0202,-97.9683,1.54299347394,3544,21.4347826087,90.3803,40.0509405889,0.923341
90.1503,432.922,12.7835729906,3545,3.0,300.083333333,90.1568800757,1000.0,54.0,357.518870908,264.433,90.1519059549,46.0,24.3165,-97.7595,1.58332363384,3545,15.5517241379,90.2986,65.8813906858,0.886563
90.0325,432.892,20.0377695649,3546,3.0,1000.0,90.0360974591,1000.0,116.0,0.0,264.441,90.031506835,1000.0,22.2683,-97.7754,1.52972404484,3546,18.6610169492,90.1666,99.9956828753,0.865796
90.0982,432.919,14.3438333634,3547,4.0,1000.0,90.1036082396,1000.0,78.0,0.0,264.451,90.0970435426,1000.0,22.3926,-97.9159,1.55506607008,3547,16.4333333333,90.2536,99.9956828753,0.906508
89.9031,432.957,13.2175283452,3548,3.0,1000.0,89.9135360912,1000.0,69.0,0.0,264.449,89.9035011204,1000.0,21.3999,-97.6644,1.47163949098,3548,16.8833333333,90.0471,99.9956828753,0.887483
90.0257,432.968,14.0029339889,3549,3.0,1000.0,90.0320818949,1000.0,53.0,0.0,264.466,90.0254245151,1000.0,24.7181,-97.6437,1.60339138036,3549,17.0508474576,90.1964,99.9956828753,0.898399
89.9566,432.945,19.2780005277,3550,4.0,1000.0,89.9631453884,1000.0,75.0,0.0,264.475,89.9575365565,1000.0,24.7823,-97.7469,1.6367202456,3550,21.5,90.134,99.9956828753,0.90087
89.9563,432.999,12.3608137004,3551,4.0,1000.0,89.9654729094,1000.0,55.0,0.0,264.469,89.9566100869,1000.0,22.3849,-97.612,1.48263201392,3551,15.4242424242,90.105,99.9956828753,0.906543
89.7845,433.004,14.2313038487,3552,3.0,752.785714286,89.7965820642,1000.0,70.0,294.991326403,264.467,89.7849621637,257.0,23.9185,-97.5432,1.58199284191,3552,17.4736842105,89.9411,98.8467958302,0.919357
89.7921,433.02,11.3720178086,3553,3.0,895.0,89.8009274,1000.0,41.0,237.451398536,264.462,89.7937397675,145.0,22.3471,-97.6298,1.52002350425,3553,14.9253731343,89.9425,98.0503751081,0.924127
89.8092,433.06,14.0637152253,3554,4.0,626.294117647,89.8138766962,1000.0,78.0,293.283794443,264.463,89.808053931,143.0,22.8883,-97.7509,1.54113605974,3554,15.65625,89.9463,96.3029475653,0.934262
89.8979,433.096,26.9287013356,3555,3.0,1000.0,89.9039751192,1000.0,182.0,0.0,264.484,89.898001345,1000.0,23.1342,-97.676,1.52667336273,3555,18.8653846154,90.0362,99.9956828753,0.906672
89.8221,433.124,13.9822880352,3556,3.0,910.0,89.829436113,1000.0,71.0,284.604989415,264.503,89.8222012055,10.0,23.6141,-97.6244,1.48534074344,3556,15.4153846154,89.9668,91.7744201138,0.87215
89.8745,433.14,14.8910845811,3557,3.0,1000.0,89.8833939414,1000.0,63.0,0.0,264.502,89.874488202,1000.0,20.105,-97.5964,1.40808122242,3557,20.34,90.0099,99.9956828753,0.845416
89.8352,433.191,13.9173642654,3558,3.0,1000.0,89.8473947614,1000.0,68.0,0.0,264.513,89.8352144238,1000.0,21.4869,-97.6371,1.45410196109,3558,16.1290322581,89.964,99.9956828753,0.872608
89.917,433.238,15.0908014721,3559,3.0,1000.0,89.9255608868,1000.0,89.0,0.0,264.515,89.9168087366,1000.0,20.5094,-97.6414,1.38032292777,3559,18.7547169811,90.0513,99.9956828753,0.914805
89.5745,433.32,14.1243640101,3560,3.0,1000.0,89.5853922132,1000.0,71.0,0.0,264.523,89.5754783872,1000.0,22.8472,-97.5391,1.53045886959,3560,15.9516129032,89.747,99.9956828753,0.91736
89.7097,433.384,10.0526235628,3561,3.0,1000.0,89.7200674952,1000.0,44.0,0.0,264.526,89.7087248722,1000.0,23.3567,-97.5438,1.55856258014,3561,14.4202898551,89.8876,99.9956828753,0.913174
89.7115,433.502,22.2223220484,3562,3.0,1000.0,89.7236788209,1000.0,129.0,0.0,264.53,89.711844343,1000.0,21.5716,-97.5191,1.42069975721,3562,21.0416666667,89.8529,99.9956828753,0.865199
89.6975,433.489,14.0720758815,3563,3.0,1000.0,89.7078761051,1000.0,65.0,0.0,264.536,89.6970142435,1000.0,22.4252,-97.5953,1.46278301788,3563,18.2962962963,89.8464,99.9956828753,0.907595
89.6695,433.565,20.1369936603,3564,3.0,1000.0,89.6870896595,1000.0,141.0,0.0,264.548,89.6692558968,1000.0,21.6509,-97.4272,1.48796444643,3564,17.1896551724,89.8413,99.9956828753,0.836406
89.5375,433.608,12.7444457878,3565,3.0,1000.0,89.5600517202,1000.0,59.0,0.0,264.539,89.5367757656,1000.0,22.2661,-97.231,1.49878201131,3565,15.78125,89.7065,99.9956828753,0.895795
89.5043,433.723,27.0780599275,3566,3.0,1000.0,89.5330189644,1000.0,164.0,0.0,264.524,89.5041476939,1000.0,26.298,-97.1728,1.55941947324,3566,27.5405405405,89.6552,99.9956828753,0.902137
89.4868,433.725,14.9027857549,3567,3.0,639.0625,89.5071960895,1000.0,62.0,316.268372737,264.529,89.4863885112,191.0,22.4934,-97.2152,1.4583585709,3567,23.0,89.6494,96.9970152109,0.939134
89.5496,433.783,29.0267757586,3568,3.0,956.454545455,89.5592806476,1000.0,113.0,137.702818111,264.522,89.5469412582,521.0,20.9419,-97.4113,1.41887356971,3568,31.40625,89.6942,99.9477089482,0.938449
89.6292,433.771,18.5503364971,3569,4.0,948.0,89.6392809927,1000.0,107.0,116.654111879,264.526,89.6304377294,625.0,24.7788,-97.5829,1.62667121104,3569,21.2765957447,89.7958,99.9766194467,0.923447
89.6139,433.771,15.3013594167,3570,3.0,1000.0,89.6193000055,1000.0,56.0,0.0,264.531,89.6140108583,1000.0,23.0139,-97.3951,1.4867692589,3570,19.78,89.7588,99.9956828753,0.915132
89.6814,433.783,17.489522656,3571,3.0,953.636363636,89.6884930009,1000.0,63.0,146.614691517,264.52,89.6828936389,490.0,22.576,-97.4444,1.47034446949,3571,22.6585365854,89.8439,99.9300284063,0.910057
89.6879,433.773,24.7223523758,3572,4.0,642.3125,89.6921367727,1000.0,120.0,347.667894468,264.536,89.6876081231,56.0,22.8303,-97.5382,1.4745515183,3572,23.3913043478,89.8403,92.9059922778,0.909531
89.5222,433.793,17.1561961449,3573,3.0,1000.0,89.5309969774,1000.0,78.0,0.0,264.547,89.5262937978,1000.0,21.7477,-97.3543,1.41808003866,3573,20.5434782609,89.6583,99.9956828753,0.906633
89.4908,433.814,18.4241655589,3574,4.0,859.916666667,89.4937436206,1000.0,98.0,314.176292956,264.544,89.4897875844,100.0,23.0006,-97.327,1.51187559475,3574,23.2888888889,89.6558,96.0237178554,0.942702
89.5503,433.813,18.7605416345,3575,4.0,861.5,89.5586613457,1000.0,87.0,270.226294057,264.542,89.551451635,227.0,22.4221,-97.3254,1.44698723984,3575,25.2051282051,89.6993,98.7982674257,0.929632
89.6691,433.838,17.700837049,3576,3.0,739.071428571,89.6727190952,1000.0,81.0,297.088602533,264.553,89.6666043817,119.0,21.9259,-97.4095,1.43031885876,3576,23.511627907,89.8102,96.8580708733,0.94406
89.5445,433.875,20.5035805264,3577,4.0,1000.0,89.5514273091,1000.0,98.0,0.0,264.556,89.5450916906,1000.0,20.626,-97.3243,1.47841845658,3577,26.3947368421,89.7151,99.9956828753,0.930715
