AverageReturn,AverageDiscountedReturn,StdEsReturn,AverageAbsQ,PolicyRegParamNorm,MinReturn,AverageAbsQYDiff,AveragePolicySurr,StdReturn,Epoch,AverageQ,MaxReturn,Iteration,MaxEsReturn,QFunRegParamNorm,MinEsReturn,AverageQLoss,AverageEsReturn,AverageY,AverageAbsY,AverageAction
451.184206787,194.035136563,150.122261408,167.435,46.6596,328.790489718,3.42303546406,-171.295,76.7228076951,114,167.289,692.058958608,114,440.657836335,84.5954,6.32381378931,59.3424,180.485439485,167.308511858,167.344955663,0.815351
486.80576073,198.474861947,143.187590441,168.656,46.7984,394.371882033,3.57759216256,-172.677,62.0244798004,115,168.497,644.845489225,115,456.433780359,84.9657,14.4965904602,73.7304,247.407162884,168.516652651,168.55489858,0.818593
492.872231198,194.754560125,164.353456992,170.152,46.9793,361.998940167,3.51817143092,-174.167,60.3925915219,116,169.994,724.730287669,116,492.247418317,85.3677,9.39198768124,64.6464,323.44927602,170.003140823,170.038392039,0.8216
521.311644185,196.652966292,183.388396731,171.111,47.1409,438.786307158,3.64825981601,-175.254,55.4542815197,117,170.935,725.544663023,117,563.038567369,85.7663,66.2935939617,71.4665,348.819988758,170.952626903,170.997254017,0.821928
510.336646913,200.404296417,110.298718887,173.016,47.3467,404.87906358,3.59548806458,-176.994,43.3028253542,118,172.832,650.579737333,118,567.937786247,86.1692,210.425636181,72.7533,375.71242876,172.848936105,172.899965472,0.819888
292.086605132,128.325392588,110.747478099,174.247,47.4965,92.6796599817,3.62470034401,-178.287,192.662715903,119,174.067,557.838887242,119,388.461816335,86.5602,59.9991436816,71.6358,218.898091685,174.077033788,174.117955044,0.812627
475.269371203,172.649910539,122.008508552,175.737,47.6312,99.2069967574,3.69508212138,-179.873,121.548394753,120,175.559,650.387882577,120,425.977474392,86.9694,31.9074064644,68.6014,197.626214096,175.573256033,175.622278973,0.797667
415.770298403,190.273679847,135.936607155,176.975,47.7491,387.593516841,3.77643208283,-181.056,50.9842345143,121,176.798,683.93382327,121,362.901079539,87.3561,8.89566562004,80.7306,195.688373216,176.821612342,176.867109277,0.798294
692.404846523,227.241095555,230.728973673,178.576,47.8638,462.476172193,3.92003923257,-182.711,57.6658497146,122,178.395,747.106593271,122,676.685611633,87.7567,12.7647696485,84.0309,316.195739891,178.407013937,178.448973096,0.846294
633.890940562,186.334654065,158.941672493,180.227,48.0218,268.525812588,3.73358856486,-184.339,175.366772804,123,180.051,1303.96690326,123,561.446058406,88.0738,38.7605434727,77.2739,263.847922335,180.065779245,180.115478293,0.810644
534.145187638,188.442978499,258.250194214,181.176,48.1467,124.692971718,3.8052682481,-185.33,186.508958013,124,181.017,877.329722574,124,778.219700388,88.5181,61.7420182695,84.0815,373.325009936,181.028660308,181.066128323,0.822894
546.964177622,149.027066651,187.920521104,182.492,48.2738,54.7636281972,4.06954612468,-186.646,361.056826756,125,182.304,1379.00872283,125,674.472601296,88.9474,97.0588507812,89.3539,409.642978131,182.328862362,182.367617949,0.836302
420.339028392,154.20275619,156.534058079,184.108,48.3641,53.3844571755,3.80750663886,-188.277,208.36444449,126,183.922,799.66898031,126,460.618126201,89.2765,7.59861942785,73.033,228.7456541,183.934790442,183.987278289,0.819711
470.341592313,166.94806404,165.577479896,185.176,48.5019,243.2037361,3.9599683649,-189.402,228.476603299,127,184.977,1303.9856763,127,590.172891712,89.6064,8.09180015573,81.4198,163.750673736,184.992596499,185.046533684,0.803833
574.257095129,172.919297558,208.405265994,186.534,48.6439,228.549142505,4.05189095966,-190.814,320.938956097,128,186.316,1649.94904612,128,607.04286619,89.9636,5.75824753678,85.4721,214.681346799,186.33344409,186.394531307,0.841625
449.989204744,160.102899872,187.437505134,187.975,48.7995,175.768537686,4.06395170321,-192.392,207.006715083,129,187.783,1032.50171639,129,644.247163164,90.3151,33.4584051699,91.8604,382.138892374,187.798680328,187.861799817,0.842841
521.023944317,160.272865587,334.713547264,189.209,49.0273,223.442058326,4.04447140399,-193.593,292.346509102,130,189.006,1181.66363597,130,871.831086764,90.6814,7.63884384629,86.7583,366.29748298,189.024390603,189.082035819,0.860779
404.054300296,157.539559522,140.33333125,190.821,49.1691,240.113289445,4.21521706916,-195.389,201.415619697,131,190.628,1032.29638551,131,451.190052969,91.0638,6.68696033174,97.0856,200.524028111,190.655783663,190.691426058,0.854582
374.985958084,150.251548692,243.587370288,192.994,49.3382,170.648108325,4.14106401538,-197.537,177.381180436,132,192.823,1199.63619515,132,787.234651228,91.4415,17.2007960961,87.7424,346.132477862,192.83433348,192.879320668,0.860564
482.25442983,160.442467914,173.400427256,194.544,49.5153,178.618480507,4.1066202803,-199.209,228.636624613,133,194.36,1265.27428812,133,613.296281145,91.7887,9.52226659838,86.6692,196.519382451,194.37668763,194.418369266,0.868178
521.085303164,147.060603,220.227227582,195.689,49.65,89.392652976,4.19099254992,-200.229,319.995413972,134,195.489,1113.95243619,134,651.538460374,92.1842,9.42871706648,93.1036,211.981671391,195.506653396,195.558808296,0.857492
331.810180546,134.937556211,110.635906009,197.559,49.8491,120.184636903,4.19531050782,-202.165,276.934664396,135,197.37,1479.02371685,135,358.656729763,92.6229,7.88062533107,91.1287,121.84000309,197.395217274,197.447491696,0.866287
488.86294015,162.78018965,117.03275387,199.341,50.0006,142.974838852,4.32771097723,-204.066,240.712615957,136,199.161,992.832482447,136,383.686695896,93.0478,6.31063149611,95.5428,176.784365495,199.169806189,199.20975294,0.84568
371.794924854,149.263429073,146.668904906,200.628,50.1367,193.278456765,4.3504315265,-205.253,193.83054405,137,200.431,860.373052934,137,428.762155079,93.4439,11.3305429303,98.0675,191.340052317,200.466441598,200.507281848,0.871815
281.317365984,115.12723266,196.281788792,202.567,50.2879,142.935131898,4.38111835827,-207.304,218.170085305,138,202.37,1260.08885791,138,532.933116039,93.8312,43.7137474243,101.182,254.30910347,202.385112468,202.444497496,0.86963
798.771934985,200.411294934,168.156929755,204.374,50.4477,366.154187242,4.35947826836,-209.06,184.259040337,139,204.172,1172.40028626,139,549.227578387,94.2087,9.86533255474,100.189,164.397241994,204.186367126,204.236667778,0.840572
665.199291776,183.222353472,335.26724418,205.003,50.607,249.538204941,4.54343709586,-209.67,208.116905479,140,204.792,1502.79824658,140,830.543457291,94.5706,35.8485680208,110.389,363.900671296,204.803690653,204.866800065,0.828729
793.19588729,204.727802942,214.709599772,207.056,50.7842,330.149825671,4.44259307614,-211.818,142.145323091,141,206.847,1058.33342161,141,634.851111602,94.972,9.09502033088,92.1214,279.947856751,206.872876221,206.938272965,0.835034
697.449495844,190.712566601,267.972329136,208.238,50.9457,199.245622305,4.45781402252,-213.073,269.222949406,142,208.011,1314.01707607,142,819.732967923,95.2953,7.53833618636,100.84,191.192201437,208.027320244,208.08863973,0.838653
844.231293376,198.592483225,156.853871182,210.078,51.117,322.238670507,4.637157697,-214.895,262.798668927,143,209.846,1368.54889122,143,595.088089234,95.6705,131.898691984,115.258,286.86661846,209.864173615,209.940723706,0.833177
617.750674828,185.575201801,222.048808518,212.072,51.2974,282.462544982,4.7146964109,-216.725,277.724532755,144,211.828,1219.52261306,144,642.611486227,96.0047,21.4471931906,116.308,374.431935638,211.850020285,211.921031929,0.829531
588.995108002,180.524265556,173.190148481,213.327,51.4509,240.735297478,4.78165120242,-218.172,228.750053433,145,213.094,1012.91465202,145,624.608676615,96.3797,70.4494480773,115.058,305.36411849,213.125232761,213.203396518,0.822767
948.997246974,191.15182068,260.271311371,214.747,51.6601,323.459028854,4.74006933306,-219.54,476.480774332,146,214.511,2108.50774106,146,907.443467183,96.7148,11.9048980194,116.095,270.050740365,214.526983506,214.612941723,0.822263
856.628327765,195.259825872,237.384328825,216.346,51.7859,435.622667368,4.75870104359,-221.167,193.263411613,147,216.107,1225.64961689,147,620.977706698,97.0648,7.48736004716,114.67,225.705728759,216.127593348,216.207714142,0.81944
708.447511068,178.718420221,313.009159744,217.571,51.917,297.786819985,4.82531991851,-222.327,407.884780678,148,217.324,1553.6271042,148,943.184021911,97.4193,62.6916853022,118.662,360.098692724,217.34319758,217.427262652,0.800328
811.541361645,188.303776963,133.956202131,219.129,52.0445,367.457779143,4.8517775348,-223.897,328.333192422,149,218.853,1401.03733306,149,453.636658103,97.7517,30.8828920448,120.919,263.550920451,218.879477699,218.963721552,0.807359
478.074197163,154.641814623,267.600370066,220.495,52.1697,316.235350713,4.85358538145,-225.278,345.238708368,150,220.231,1746.90655305,150,916.794354254,98.0336,13.7534120001,125.689,445.107732823,220.238519986,220.328937056,0.824539
835.753360535,199.793988831,192.045250838,221.636,52.3346,312.894259549,4.96176648246,-226.325,248.221185944,151,221.396,1348.28874158,151,565.775621049,98.3579,8.39349353007,131.027,339.695574823,221.428250975,221.506008119,0.796268
971.71903115,171.176538773,196.402057063,222.116,52.4672,205.685352181,4.92851748942,-226.914,531.40346657,152,221.851,2288.80172413,152,671.504870207,98.761,12.0341043902,130.26,218.889897641,221.875436768,221.966877275,0.817198
1247.19749344,196.432990784,162.553574313,223.008,52.6594,339.556013041,4.89684673737,-227.808,393.650794393,153,222.748,1711.97597484,153,582.281922374,99.1333,8.76454360601,122.895,244.649183037,222.769634693,222.874127639,0.807145
1025.86667662,198.558918416,247.729056241,224.249,52.8047,330.560936606,5.03066764967,-228.933,242.078976887,154,223.993,1392.39136865,154,641.262971843,99.4115,14.593271457,130.728,279.124319649,224.006099549,224.105049166,0.773397
739.396576679,179.711552266,232.067480089,226.459,52.9468,333.943020265,4.98879464686,-231.221,223.921146146,155,226.192,1086.27554459,155,696.588189784,99.7214,6.3311798189,127.134,427.628451496,226.216353978,226.310467166,0.768963
527.704034603,195.151546781,179.651030078,227.748,53.082,169.344395623,4.95807948899,-232.543,232.088324095,156,227.48,1046.3419195,156,573.579186755,100.05,5.12815358997,130.552,223.241936694,227.500098057,227.603956148,0.753269
692.950327248,174.72520738,364.354060998,228.649,53.2016,305.549635507,4.96279791433,-233.265,404.593055675,157,228.364,1628.87712622,157,1002.76792448,100.349,15.8514677595,130.896,427.150416561,228.386467041,228.498831366,0.752909
976.550917961,175.95660105,264.637148027,229.65,53.3252,278.963756584,4.84580532256,-234.184,443.210574507,158,229.345,1795.52931774,158,850.678279769,100.711,81.365987518,113.881,429.353443854,229.366849699,229.474305693,0.799198
720.693109318,190.812986564,284.828244138,230.459,53.4658,311.767064534,4.99814948754,-235.082,318.32120994,159,230.187,1356.87565014,159,924.270591589,101.043,17.8407120305,134.394,284.974491199,230.205500264,230.312723612,0.76234
741.689063352,190.379563812,248.417542163,231.561,53.6058,298.09296094,5.02932434899,-236.153,331.623411175,160,231.27,1302.85097836,160,889.806205766,101.354,10.8577994915,135.001,198.872922703,231.285259952,231.385352339,0.780119
670.505494035,204.163944659,260.115681904,232.219,53.8158,260.983241274,4.99358365806,-236.813,352.822273229,161,231.91,1339.12808333,161,743.883130629,101.628,32.4769087106,125.364,316.940884321,231.931550782,232.035933308,0.758483
577.112589097,202.817357547,228.113487564,233.302,53.9485,298.143057819,5.04132375535,-238.013,236.1774058,162,233.031,1210.19348382,162,769.749331452,101.932,7.26558527855,122.151,338.068522302,233.053959931,233.152427133,0.772181
909.428692509,199.925566883,149.062836679,234.399,54.1071,381.151283302,5.16395566952,-238.976,276.478193133,163,234.112,1342.94283475,163,441.553456256,102.259,4.71996679685,135.674,204.288490919,234.13264885,234.247313002,0.747311
547.265151074,161.436834277,144.518171756,234.949,54.276,296.471809316,5.17189143893,-239.792,251.231944213,164,234.668,1056.96745468,164,406.900164639,102.526,7.5003094634,135.491,188.375174899,234.679940241,234.782619402,0.748767
653.084663928,214.601484693,166.870185399,236.147,54.427,386.54659061,5.12615978249,-240.889,243.462079035,165,235.86,998.707507978,165,564.045164299,102.841,55.5530263772,133.998,232.040690321,235.89243661,236.000923837,0.743863
708.845562102,186.881004709,226.734724605,236.847,54.5973,232.416779393,5.15364488758,-241.578,426.075988516,166,236.52,1539.41704016,166,665.916216324,103.071,14.1253055179,134.211,273.176891273,236.530795665,236.654429106,0.761637
885.953655977,189.420666519,143.914912874,238.4,54.7402,128.70128101,4.98554685232,-243.16,327.905900322,167,238.132,1408.51810635,167,408.829808008,103.397,17.4615316,127.56,158.235004251,238.148269962,238.236356721,0.799524
958.379003102,190.953751101,307.797534045,238.963,54.9075,405.730320097,5.18058649144,-243.758,354.146111086,168,238.665,1625.36788013,168,1021.63971928,103.706,45.9434533201,144.81,496.434734195,238.675011201,238.788574214,0.780062
777.614442781,226.837445392,187.522100003,240.402,55.0507,389.403624208,5.25854227368,-245.166,153.799476518,169,240.121,1025.85769075,169,584.689884216,104.04,37.8139153785,141.045,276.974626334,240.145406396,240.244814844,0.770538
848.148693439,187.291397524,272.997155331,241.5,55.1943,141.753964676,5.28148355917,-246.205,362.167719834,170,241.198,1645.63524233,170,734.488297868,104.33,16.2903409401,144.486,304.215755926,241.2096684,241.318847465,0.765355
881.108410724,218.729898638,290.199782289,241.988,55.3042,173.368506206,5.3684532927,-246.815,281.221081476,171,241.686,1301.7652003,171,819.08265525,104.586,26.6622785133,141.19,391.005116301,241.70492275,241.806028371,0.74709
899.958245696,232.08305066,220.569515481,243.227,55.5172,261.230569095,5.3908148611,-247.967,203.291938691,172,242.956,1293.10841424,172,672.379405859,104.926,8.9628765085,159.928,258.780177802,242.975470029,243.078188661,0.765623
894.129581835,239.49451176,151.083898913,244.436,55.6726,656.576047941,5.19933562931,-249.222,76.9081408627,173,244.167,1055.04713318,173,450.638378485,105.172,19.4164578566,145.463,179.471446708,244.180770798,244.295967901,0.768598
832.617651243,235.058260178,235.584151973,245.011,55.8227,723.506705215,5.23581121622,-249.984,90.939535818,174,244.717,989.397931994,174,724.004134251,105.396,7.02011096158,132.418,319.205539625,244.737004761,244.840257791,0.777453
836.616885806,224.689347443,102.436236147,246.138,55.9733,294.484899182,5.31306917755,-251.009,145.739974052,175,245.86,1103.09720278,175,319.334620145,105.669,19.7942162216,148.898,120.698565519,245.871739838,245.973173874,0.77119
799.677350209,208.940474034,228.120671633,247.448,56.098,267.461563727,5.1798739918,-252.429,292.942094649,176,247.187,1194.51305411,176,887.093096736,105.977,62.3445629218,136.758,458.812005368,247.20201679,247.303286077,0.742883
761.71979698,219.5601375,297.969485432,248.421,56.2085,654.65536868,5.34507255874,-253.41,71.2643887533,177,248.141,928.310583515,177,890.205314389,106.268,5.00147282177,154.523,335.852508986,248.154180474,248.266027525,0.761537
709.257963377,215.91357358,251.575558101,249.783,56.3157,378.375050965,5.35578098187,-254.702,249.675392999,178,249.528,1006.4410632,178,778.567030111,106.552,49.2808751396,142.062,523.485961737,249.536513967,249.61309172,0.766676
810.402025706,214.062595999,231.926609219,250.415,56.4964,273.976591266,5.39233267073,-255.282,181.547146354,179,250.13,1226.25293555,179,726.790070195,106.793,65.8787891033,159.638,338.214237398,250.152562529,250.254340964,0.737889
746.813874289,219.485096048,271.806852213,251.711,56.6315,649.286956536,5.34414201272,-256.572,87.7683752832,180,251.467,984.571063956,180,893.284456428,107.106,102.914521489,151.664,377.672365747,251.483773309,251.570532122,0.752574
792.642333127,224.375732892,270.17594193,252.225,56.7611,571.283382092,5.53788871668,-257.095,105.923483317,181,251.961,1034.56238481,181,779.474801317,107.383,62.5498750116,167.519,320.812247437,251.975615134,252.069996984,0.769568
685.319392242,224.970329225,192.967728058,253.944,56.9266,566.596646334,5.44120148932,-258.779,93.3604071699,182,253.694,955.259878911,182,589.607844585,107.65,9.11316132922,165.094,192.734394412,253.710574283,253.808738795,0.773886
602.540609423,216.018123564,179.982464828,254.541,57.0398,359.232158905,5.28663273522,-259.321,150.297594498,183,254.254,1035.00056169,183,517.519427427,107.943,8.94573434658,143.982,255.638052101,254.266993872,254.357185508,0.787458
981.304785071,220.147839682,203.712187147,255.372,57.1739,296.653915471,5.44098025099,-260.121,199.04650587,184,255.104,1279.63683033,184,586.90911305,108.192,6.92429398743,152.992,194.334311387,255.121381078,255.207035029,0.726286
995.763785469,197.027942906,177.177224746,256.211,57.3172,231.952137689,5.54697197916,-260.984,597.139991807,185,255.947,2262.85811954,185,440.553770978,108.502,6.36440541262,166.155,229.867624035,255.955386393,256.046804302,0.701426
636.664171521,217.874377229,144.594284266,256.495,57.4334,279.674101492,5.56602472801,-261.373,164.15720781,186,256.21,946.1008365,186,481.665651132,108.825,8.36883021521,162.733,184.110997354,256.229430714,256.316648476,0.767999
278.989651103,138.319471624,379.081989218,257.417,57.5622,227.509420935,5.42860307125,-262.251,169.011146374,187,257.152,1361.15987148,187,950.787129593,109.116,8.18277284854,153.581,356.642329833,257.168869773,257.265477427,0.706297
244.169312541,134.068169242,218.487213452,259.167,57.7253,216.967776043,5.45664877251,-264.039,14.9600475711,188,258.887,287.740797946,188,785.994587216,109.358,7.6855680861,149.716,195.45736387,258.903924904,258.985339429,0.809772
254.05051019,134.187973201,237.071679701,260.031,57.8485,202.383346009,5.72878873429,-264.929,86.7134058428,189,259.731,925.352266684,189,685.324845007,109.652,8.5653152953,179.155,351.036185836,259.743052593,259.851446607,0.74163
285.323723268,134.738158293,216.244825942,260.264,58.0142,209.326613034,5.71729280676,-265.246,236.977866999,190,259.977,1698.06928412,190,671.652518527,109.909,8.06043096122,182.965,253.077069961,260.002623154,260.084147874,0.750169
266.708760417,138.232487936,92.7128334866,261.554,58.1718,231.53558392,5.43438996827,-266.571,19.739291213,191,261.289,303.242877414,191,269.348817602,110.234,15.2819119222,155.247,116.692431236,261.304649474,261.389202373,0.712712
257.801252546,132.779284747,335.584989694,262.439,58.3259,199.883639128,5.54950130809,-267.291,109.398559782,192,262.177,1188.15102192,192,866.680128381,110.497,10.3996508146,162.698,474.127643209,262.19302634,262.305084624,0.745668
315.861276642,147.56600746,503.271353504,263.036,58.461,254.498451008,5.66090656426,-268.021,169.93220277,193,262.755,1306.27065205,193,1135.01775995,110.78,36.192189533,178.103,507.569121903,262.778211446,262.876578977,0.759189
272.371460226,143.028961842,382.117519694,264.587,58.5981,253.950239167,5.52526808014,-269.701,8.33794436547,194,264.331,290.928048123,194,1307.95393705,111.029,8.89169211995,163.768,348.611333633,264.338720144,264.41973619,0.755161
588.416401177,165.680503684,125.864390239,265.484,58.6945,263.772790312,5.66502052945,-270.598,592.485853336,195,265.208,2236.98490487,195,446.396628065,111.299,8.54272593242,173.447,129.411491242,265.228718766,265.339718791,0.802834
480.891037051,170.778461703,112.434792123,267.357,58.7931,235.991788243,5.64256498062,-272.592,306.958427996,196,267.115,1601.07644666,196,389.740534538,111.601,14.8434497665,173.989,223.061518223,267.131120028,267.207849242,0.787432
436.174011057,155.039184035,229.865881649,267.625,58.8999,249.000448368,5.5179406969,-272.752,488.907445459,197,267.378,2881.35440037,197,814.499184944,111.881,50.1863968797,157.373,227.657039682,267.393643025,267.475657693,0.751925
365.828433312,151.066003104,248.065502439,268.542,58.9624,254.406485846,5.65936636762,-273.847,336.959405722,198,268.288,2120.15811606,198,724.820391097,112.224,16.0920210138,178.205,264.097754739,268.311370629,268.394077251,0.753945
833.761909015,195.675992476,382.471478486,270.438,59.0489,246.442837861,5.65500674851,-275.488,514.294989654,199,270.16,2308.63446881,199,841.4364116,112.472,14.0818995036,168.204,478.720342172,270.154149312,270.234621686,0.787572
291.617724262,143.298767062,191.483789262,271.124,59.1176,240.738727544,5.69752825457,-276.316,160.489731142,200,270.887,1288.15761858,200,734.884452245,112.747,10.8788878519,178.0,197.04404212,270.914758118,270.993146101,0.760079
287.059806182,145.983709719,179.023446743,272.328,59.2422,245.88561629,5.82749836103,-277.592,18.6367716021,201,272.07,318.612303064,201,636.103459756,112.953,17.7084964793,201.671,309.758024152,272.080695264,272.157977947,0.723357
