AverageQ,MinEsReturn,QFunRegParamNorm,AverageY,PolicyRegParamNorm,AverageAbsY,AverageAction,AverageEsReturn,AverageQLoss,MinReturn,StdEsReturn,AveragePolicySurr,MaxReturn,StdReturn,AverageAbsQYDiff,AverageAbsQ,Iteration,Epoch,AverageReturn,MaxEsReturn,AverageDiscountedReturn
946.738,4.3812029925,409.836,946.726761776,135.276,947.138314893,0.678192,16.1839831633,5255.41,143.849676672,14.0759999365,-987.176,1182.18059291,277.937379483,27.4928643778,948.578,1637,1637,881.166909488,71.8240412236,86.5801102565
946.858,2.03996892199,409.995,946.895113137,135.34,947.278009164,0.828039,17.0511684962,5992.79,268.411547906,19.4610313828,-987.23,1377.4206785,337.572666218,28.8642830366,948.44,1638,1638,962.767551104,97.6052137412,109.328678829
947.436,4.4574482605,410.247,947.508060558,135.372,947.896534769,0.792602,24.7519727806,5466.98,506.675443873,54.1702737902,-988.971,1598.30284754,245.428964001,28.1607931373,949.155,1639,1639,1019.15626061,321.911365758,103.134356007
950.525,4.66442447642,410.439,950.456465592,135.397,950.926204025,0.82117,12.6319111856,5463.52,314.583685629,11.60404214,-991.32,1437.15630455,285.249207974,28.1624890345,952.327,1640,1640,1088.78906823,59.5504951817,108.471314737
951.634,5.55158563274,410.656,951.664331086,135.448,952.18209651,0.831525,16.2146510964,5328.72,420.398245593,15.7743142947,-992.433,1504.05025474,322.103559801,27.9674818806,953.403,1641,1641,905.115516865,78.1084903701,111.419658964
955.853,4.20641698084,410.85,955.912348603,135.512,956.43005179,0.802554,21.2817659272,5474.73,370.768294567,26.860927294,-996.859,1492.21013322,335.778653536,28.1687791365,957.638,1642,1642,792.017804925,125.742120212,109.779670379
955.568,3.87014468745,411.036,955.584040438,135.561,956.080941274,0.826974,15.0825093946,6280.32,540.623262008,16.0018618147,-997.795,1550.76173082,327.415706726,29.7769721436,957.408,1643,1643,1126.63686408,56.7888962732,111.825266587
956.339,4.85960180834,411.273,956.37610624,135.56,956.855422901,0.809801,25.9089142021,5496.38,746.634019168,32.0328657083,-998.197,1480.04208461,211.623434145,28.1120558003,958.302,1644,1644,1176.78166287,120.3901706,105.221499211
959.76,4.08734154349,411.52,959.756491598,135.615,960.332125628,0.792764,16.7677607238,5822.6,976.033409837,19.9863773043,-1001.45,1227.90310972,90.6275940388,28.9339907083,961.897,1645,1645,1053.41085898,102.883935436,97.2100712854
961.658,5.30056859165,411.708,961.665750924,135.683,962.26315215,0.657986,18.0228991449,5894.27,933.232618097,15.5135429802,-1004.23,997.346853072,16.802656645,29.2113280168,963.702,1646,1646,976.378366343,70.2438263897,88.012820144
963.254,1.7826842785,411.992,963.23231828,135.743,963.838086547,0.807407,17.6771485075,5438.48,938.575482008,21.4016380542,-1005.65,1376.33171043,114.589785222,28.4763921116,965.235,1647,1647,1278.82443668,83.5769812264,117.637161354
965.737,4.98153520187,412.179,965.765904797,135.778,966.296024935,0.647478,18.0405351986,5776.96,973.749209549,17.3702580735,-1007.52,996.555532806,7.26178922083,28.819931343,967.531,1648,1648,986.700639675,73.2484723266,90.0106818368
965.848,4.80694350237,412.384,965.831843041,135.859,966.35611998,0.816402,19.0203836434,5860.58,1158.62849992,21.6318007577,-1008.01,1249.90661783,26.5877280632,29.3447618453,967.707,1649,1649,1197.4999341,119.649010748,106.349808665
969.115,5.09239798795,412.6,969.124773252,135.928,969.729636428,0.776175,18.3044989005,5968.68,1093.45150604,16.542564223,-1011.78,1209.43555326,30.2061658837,29.4022935012,970.963,1650,1650,1153.70206859,73.45577829,94.8078944667
970.3,5.56878041263,412.826,970.333448494,135.976,970.868149673,0.8317,16.9317188417,5960.17,798.09693841,17.0205857688,-1012.52,1509.11343726,197.389998028,28.9810306298,972.268,1651,1651,1229.8909573,69.7870070284,108.000633925
971.298,5.12293744334,412.986,971.263740111,135.978,971.744264325,0.827277,12.6853269012,5769.0,303.795001316,9.9167945509,-1014.43,1331.80772982,284.949543462,29.2510070946,973.329,1652,1652,1143.52274897,41.9221414053,117.169792973
974.12,5.32400523045,413.196,974.202668235,136.035,974.623276334,0.825559,22.1221962219,5736.6,846.960865476,19.5232585904,-1017.06,1045.53139826,54.7462791977,28.9824852986,975.983,1653,1653,1005.57761045,80.9690456315,94.6358545818
973.712,4.89518135358,413.426,973.68040555,136.065,974.162676132,0.801687,35.4980853888,5989.62,1054.16375683,54.6128420076,-1017.73,1145.66274697,26.9984091806,29.3620693572,975.609,1654,1654,1088.65092165,246.500963033,98.1017175385
975.964,5.01261973298,413.638,976.050526016,136.112,976.486709814,0.784838,21.8980706298,6003.06,972.703231777,15.864024525,-1019.71,1209.0803193,61.7123191112,29.3859185761,977.854,1655,1655,1101.18020994,61.9799668218,100.657603005
980.217,3.73644771585,413.835,980.209985563,136.186,980.750925397,0.803948,17.1950337948,5936.75,786.651060248,21.2553373292,-1024.13,1339.52848887,137.414396569,29.1469011419,982.075,1656,1656,1164.55664543,93.0608596216,103.857066215
982.319,4.53219764558,414.082,982.327820415,136.229,982.879610407,0.795932,22.8163660649,5768.61,1017.5321485,26.883830612,-1026.4,1150.10667277,42.3390107649,29.5303667766,984.37,1657,1657,1062.2248011,109.392724481,97.8204888224
982.514,5.2747523312,414.279,982.57257118,136.258,983.155879845,0.803114,26.3172943398,5727.74,1026.55214885,32.5282655828,-1026.32,1135.90608394,33.8684194873,29.0554603252,984.603,1658,1658,1067.26075474,164.103034407,96.44049982
986.478,4.52553422651,414.496,986.448996337,136.314,987.012694993,0.535616,14.936005251,6156.24,916.025854552,15.9106717556,-1031.29,968.078483321,14.2101481904,29.8385561687,988.388,1659,1659,952.774337056,92.8450041254,82.1454279737
990.332,4.77880426636,414.742,990.286840698,136.325,990.826578987,0.803199,22.0599192668,5843.33,201.538969674,28.3773304903,-1033.74,1250.90830609,298.188621611,29.3050697325,992.211,1660,1660,1015.36909027,138.306116955,99.9505129377
991.295,4.98383913376,414.956,991.356791807,136.373,991.994113573,0.787174,18.6237685131,6152.77,974.54719213,24.4990248088,-1033.94,1075.40510831,31.9234227531,29.735169428,993.359,1661,1661,1017.65752769,147.669025722,93.0751922376
992.869,3.6402906763,415.15,992.815172681,136.44,993.406202118,0.772568,22.0496753114,6408.45,1010.39508451,27.333913702,-1037.23,1072.3266821,17.4796837512,30.2569487911,994.924,1662,1662,1036.26902081,139.819236994,94.341922714
994.984,4.72670138701,415.367,995.054621396,136.438,995.710465788,0.839472,17.0534007347,6105.68,558.679233034,16.8820209944,-1039.73,1599.44274093,269.415555738,29.9778629337,997.003,1663,1663,1168.56570151,91.9675695446,107.664379938
998.178,4.53710052084,415.518,998.259582741,136.539,998.815620467,0.479003,13.7996962156,6389.3,294.3047104,13.0806397133,-1043.7,1003.23820225,199.250938035,30.5450495873,1000.16,1664,1664,914.317717086,66.2559844155,87.1563070504
998.463,5.65100261436,415.795,998.415727243,136.57,999.042112167,0.834623,17.2141555517,6003.16,574.965930337,18.562724006,-1044.02,1317.87379487,178.929234772,29.8715559292,1000.46,1665,1665,1035.40826335,87.0662820138,100.618734179
1002.49,5.30526186794,415.997,1002.53306334,136.643,1003.14294234,0.821451,18.751027712,6628.49,244.953934011,15.7634395777,-1046.9,1230.7192622,319.748086605,30.5355261976,1004.61,1666,1666,905.991779955,84.8548454084,97.3722199375
1002.69,5.71549644378,416.232,1002.74645028,136.696,1003.27295211,0.842657,23.7883128537,5707.67,500.673524728,32.9200158958,-1046.29,1664.06506023,317.172375677,29.1608192754,1004.79,1667,1667,1129.80267802,145.848974068,104.865117871
1005.41,5.18113978545,416.454,1005.43238235,136.763,1006.00816662,0.806006,19.2965625128,5935.2,982.623650794,13.206632566,-1049.53,1032.02223469,15.2418148699,29.3290127737,1007.45,1668,1668,1008.0776074,59.185750864,94.0267644899
1007.41,5.03046388485,416.635,1007.41089286,136.826,1008.02758417,0.747655,19.0007261254,6115.89,272.329065255,24.0369212063,-1052.32,996.241156889,261.098132134,29.9198014649,1009.41,1669,1669,821.237771466,144.587881516,87.6092245484
1009.5,2.13007430572,416.927,1009.50759539,136.849,1010.06712258,0.784139,18.6764542083,6265.9,1040.11388438,19.4456115587,-1054.63,1130.06283647,23.95720335,30.2585641398,1011.58,1670,1670,1083.11037686,94.1324564641,98.0483415983
1010.19,4.46563542717,417.109,1010.15295602,136.867,1010.82148231,0.736602,16.7043279908,6647.1,385.906944588,14.6489967015,-1056.45,1003.76364074,174.457452927,30.8763753832,1012.44,1671,1671,937.009467587,58.3878138961,87.6296212198
1011.76,5.08228284686,417.266,1011.80758103,136.868,1012.3774047,0.763819,13.5041699592,6655.96,726.151385545,17.3086204156,-1057.61,1020.64722088,82.0174800617,30.8243020892,1013.76,1672,1672,984.822959875,114.803461938,90.9006541593
1012.59,5.26120509671,417.492,1012.5541256,136.935,1013.08797272,0.616202,22.612829886,6371.38,986.393796734,20.5123876924,-1059.05,1034.07885773,14.9458917564,30.5914785512,1014.61,1673,1673,1000.89848593,73.6335157922,86.4221076908
1017.46,5.47823299245,417.686,1017.5228822,136.986,1018.11597234,0.758504,23.1880135452,6879.8,1000.49035389,23.506556796,-1062.56,1066.41196728,19.1433289358,31.2014390975,1019.56,1674,1674,1017.67062327,99.2078173585,93.5468033629
1018.61,5.17621771827,417.876,1018.623048,137.044,1019.17586714,0.6941,14.5429351006,6456.35,931.063795936,15.7857426264,-1063.95,971.051194077,10.2482211315,30.6085488345,1020.59,1675,1675,958.714532576,77.8917034008,85.6682518721
1022.04,3.66994092164,418.069,1022.06916635,137.058,1022.64028722,0.729167,20.2446659779,6671.71,840.333239615,29.5625929319,-1068.5,1187.16670575,86.7369698727,31.1568719425,1024.1,1676,1676,1024.59307746,153.380409829,92.5021676897
1023.6,4.82781274879,418.343,1023.69465005,137.126,1024.13865152,0.71003,12.9179209245,6365.8,779.388055682,11.1044034732,-1069.9,1024.2855702,63.7831448457,30.6961578761,1025.52,1677,1677,974.814843092,54.2859344521,88.7649653544
1027.46,4.63225778641,418.542,1027.40127872,137.113,1027.88522773,0.475775,14.9816630539,6898.42,596.235160095,18.5576861352,-1075.42,980.528926829,104.507230635,31.4211486073,1029.45,1678,1678,908.511280449,94.662515825,82.6887671682
1030.64,3.98320802869,418.767,1030.75202853,137.151,1031.17801786,0.717558,19.6817745973,6802.48,994.248783488,23.1471322798,-1077.54,1117.36668548,36.8151791934,31.4877720989,1032.57,1679,1679,1047.39101409,122.594248735,95.3783602128
1032.85,4.16989781575,418.986,1032.89700409,137.167,1033.37995532,0.705581,24.3875836176,6546.72,982.955378563,28.3677612999,-1079.69,1057.13309831,21.239682828,31.0174795982,1034.82,1680,1680,1020.29981342,129.389648481,89.5836978784
1036.12,4.52312206843,419.217,1036.10135417,137.188,1036.53771279,0.7831,16.9396366285,6455.35,536.131935057,17.6151224766,-1083.91,1427.60164588,251.592844421,31.2105615551,1038.14,1681,1681,1093.9264843,74.5449109461,111.081749625
1039.82,4.42478292863,419.465,1039.86869818,137.258,1040.28068318,0.787764,18.5201848193,6590.75,984.610996688,18.6893635412,-1088.46,1018.97022563,9.44485020718,31.1695014487,1041.82,1682,1682,1000.04059168,75.3989322378,92.8840833101
1041.26,3.95859916978,419.629,1041.28058705,137.274,1041.75367731,0.631994,18.5091734915,6971.1,155.037768876,18.83083754,-1090.24,906.979925113,249.564231619,32.0894920854,1043.32,1683,1683,742.845806261,110.457456109,77.3156986553
1046.31,3.67384623384,419.864,1046.2959707,137.319,1046.72017735,0.756643,11.9496290175,7134.86,936.993985844,9.79168311582,-1095.06,1111.86798233,44.7164187305,32.1991377204,1048.29,1684,1684,977.939451589,40.4199398929,92.7607432363
1051.55,4.65716489976,420.099,1051.73085436,137.374,1052.15770237,0.766528,16.0135909103,6986.17,10.4817913486,15.437982499,-1100.05,495.397589406,80.8877045267,32.0182193275,1053.46,1685,1685,44.2289437887,76.6667118641,21.5817087991
1053.95,5.02654604316,420.359,1053.94233092,137.417,1054.4511256,0.53163,26.5254704071,7019.83,130.228947369,38.0408956832,-1101.94,945.613529084,291.842561193,31.9386187765,1055.84,1686,1686,526.755999786,154.381170429,78.2711091522
1055.93,4.58772755955,420.532,1055.95669083,137.456,1056.36215145,0.426593,13.6286952132,6632.31,70.626001664,12.9416315903,-1106.48,970.138334854,327.797665512,31.8838399774,1057.96,1687,1687,586.973514452,82.0016363769,73.1349971882
1059.59,4.57408893505,420.783,1059.6559003,137.477,1060.10966528,0.716938,19.7526057059,6865.19,966.544494952,22.7745090763,-1108.61,1019.2855142,16.1301413658,31.9559756769,1061.51,1688,1688,996.077447433,93.3122903914,92.1284723195
1062.81,4.10981310902,420.961,1062.78375038,137.505,1063.1697921,0.645565,15.5146404352,7130.5,909.170251278,16.2957432855,-1113.44,964.093754111,14.3087218459,32.4777658472,1064.84,1689,1689,941.79018196,92.9539223545,83.2447901767
1067.96,4.80709522272,421.213,1067.96327733,137.518,1068.43214599,0.723323,14.7429140064,7190.95,923.993902263,11.8217079734,-1118.39,978.634793295,16.6678548064,32.6394078275,1069.78,1690,1690,945.040237054,56.6714067073,86.0530217284
1066.61,4.16654168841,421.419,1066.66955987,137.553,1067.19861167,0.814051,16.1919939431,7613.23,859.503024112,16.9295740384,-1116.89,1292.50672723,113.576891808,32.9817791053,1068.71,1691,1691,1119.5734664,85.5536926129,94.4985497072
1074.08,4.96338491744,421.71,1074.16584668,137.575,1074.69590329,0.645379,16.5093112344,6915.71,903.363298509,15.6558290312,-1125.11,947.341173435,14.8577144457,32.3264148397,1076.11,1692,1692,924.085309063,68.8663472869,83.7166222402
1076.86,2.24676695552,421.93,1076.84928627,137.649,1077.33051084,0.613132,14.2283447315,7695.95,264.437398277,15.5374001242,-1126.56,968.125236762,208.23040618,33.5418388959,1078.88,1693,1693,826.389027565,73.1118780512,84.910629357
1078.37,4.91362592085,422.132,1078.30869897,137.739,1078.76769133,0.610091,12.2716810949,7156.11,880.547744575,11.3462770547,-1128.23,953.983747307,22.6433846161,32.2349257968,1080.26,1694,1694,916.072028013,62.2135106501,80.8828452921
1079.94,1.70441571371,422.329,1080.02070836,137.725,1080.48321663,0.669076,12.303724868,7349.75,130.576920693,10.2228273025,-1131.25,883.610872391,272.165727913,32.8917913442,1082.01,1695,1695,535.034430149,38.5128619182,75.0260040921
1087.39,4.64768335914,422.562,1087.45047735,137.748,1087.87993634,0.674711,15.384676052,7122.74,97.4798576392,14.4231285042,-1137.1,852.054940917,281.184825273,32.4685610471,1089.35,1696,1696,576.923826125,67.4254295191,71.7767877956
1087.47,4.6175063716,422.748,1087.48358951,137.841,1087.93989532,0.642423,18.8699753162,7414.69,304.431147833,17.742434765,-1137.88,922.295182313,195.738381109,32.985171308,1089.55,1697,1697,815.793556484,80.2023517273,81.680209777
1089.63,4.79039833796,423.007,1089.60573895,137.844,1090.05289549,0.619019,22.4429620309,7836.85,348.703472161,22.68610177,-1139.86,954.081615964,176.806345411,33.4137359983,1091.63,1698,1698,816.064551424,106.371160584,80.1171063748
1092.04,5.18096331371,423.232,1092.21585486,137.911,1092.7749304,0.577451,13.8415337459,7708.93,45.2198905044,12.9431714944,-1141.66,461.681349832,89.1238334768,32.7767532691,1094.13,1699,1699,101.240151543,66.5926612083,44.1020008249
1097.4,4.9781111533,423.472,1097.29596301,137.952,1097.76170434,0.501462,12.6853303972,7381.09,185.633027516,11.8962586305,-1148.07,976.058750465,284.108145733,33.0579166849,1099.4,1700,1700,723.572758478,81.3150094006,75.9174284923
1099.33,5.13571407846,423.785,1099.33368674,137.98,1099.88684933,0.637184,16.495059297,7457.51,884.700559231,12.1058737869,-1149.85,953.638746445,19.4027613246,33.5697727158,1101.35,1701,1701,916.741035424,50.5517109761,80.4463752028
1102.03,5.41465743037,424.039,1102.11385946,138.029,1102.62195584,0.570238,16.9428101088,7742.2,909.903050607,15.8633645682,-1153.27,973.153025498,17.9443271215,33.3656911748,1104.07,1702,1702,947.770418534,77.5784615013,82.7550180177
1105.19,3.95463839462,424.318,1105.18644136,138.09,1105.65937287,0.624487,12.716758098,7682.09,330.565031971,10.2731661088,-1156.62,946.27908595,169.740230687,33.7292263834,1107.27,1703,1703,863.744234286,44.2260558242,79.1584086507
1108.68,4.52693041865,424.522,1108.71079411,138.128,1109.21348243,0.566617,13.0593581895,7824.76,242.404969733,8.89946813236,-1159.16,1000.08989277,237.275818824,33.8594719213,1110.74,1704,1704,852.647657554,39.6879272758,80.8820572843
1109.9,4.8673614239,424.778,1109.90599909,138.156,1110.57881707,0.559161,10.5273891141,7928.01,939.411164316,6.39425831201,-1162.79,980.654876188,10.2837376605,34.3058140818,1112.11,1705,1705,959.388142882,28.0710360038,83.3310228192
1115.53,5.19014993831,425.044,1115.65615697,138.196,1116.23250401,0.803842,23.7235647952,7672.5,348.958007091,29.9093373027,-1167.67,1217.15344388,288.139756975,34.3169421159,1117.64,1706,1706,918.347596044,135.202583707,97.148623654
1116.38,5.36685364769,425.288,1116.41130058,138.213,1116.97787988,0.807484,16.1057808256,8344.19,321.183886375,18.0108543552,-1168.83,1206.97090543,306.275367796,34.895502692,1118.44,1707,1707,793.454648317,92.1320285998,96.9362348534
1121.2,4.84387506976,425.584,1121.2465829,138.251,1121.80132305,0.526728,11.5674942463,7546.55,969.885544524,9.40927284808,-1172.14,981.991851601,3.6150296472,33.1921034565,1123.28,1708,1708,973.865068668,50.3803644755,85.8315525719
