MinReturn,AverageAction,QFunRegParamNorm,AverageY,AveragePolicySurr,StdEsReturn,Iteration,AverageQ,Epoch,AverageAbsQ,AverageEsReturn,AverageReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,StdReturn,AverageAbsY,AverageQLoss,PolicyRegParamNorm,AverageAbsQYDiff,MaxReturn
912.44457859,0.998003,95.1966,19.4847425632,-19.5789,0.0,670,19.4835,670,19.4835,1428.58331156,1433.27555546,1428.58331156,131.236470372,1428.58331156,218.55783235,19.4847808957,0.451371,97.0702,0.23081240792,1725.05156643
1941.95744639,0.998081,95.2406,19.4000590644,-19.4895,0.0,671,19.4002,671,19.4002,448.55342542,2072.7796802,448.55342542,163.910444098,448.55342542,100.494948084,19.4001057705,0.296371,97.1114,0.2199262793,2275.7273918
1882.59948626,0.998382,95.335,19.3821930513,-19.4739,0.0,672,19.3814,672,19.3814,1249.46805041,2028.47077734,1249.46805041,178.045299539,1249.46805041,65.7678521508,19.3822283652,0.466148,97.1786,0.235361328683,2102.56346863
-57.3443139282,0.996518,95.3706,19.3698941049,-19.4667,0.0,673,19.3696,673,19.3696,343.091093458,1968.56988064,343.091093458,231.823241805,343.091093458,1243.47285042,19.3699180463,0.597828,97.3527,0.243846879914,3190.83380736
-202.929015431,0.997456,95.5028,19.3952434325,-19.5029,0.0,674,19.3949,674,19.3949,595.96673645,2426.10456264,595.96673645,209.662843098,595.96673645,1035.65935379,19.3952627638,0.470285,97.4075,0.239282861829,3049.41541028
1422.41105919,0.99843,95.5121,19.3590255647,-19.4639,0.0,675,19.3587,675,19.3587,1250.56072988,2609.23095406,1250.56072988,216.479249608,1250.56072988,411.618734898,19.3590488844,0.373931,97.4313,0.22516608187,2956.88518907
2521.14224273,0.998694,95.5547,19.4498548445,-19.547,0.0,676,19.4498,676,19.4498,1589.99589941,2662.96041575,1589.99589941,210.063658241,1589.99589941,93.7144531469,19.4498769955,0.429772,97.4438,0.231653520241,2822.80171229
381.946219235,0.998603,95.5902,19.5360345336,-19.6224,0.0,677,19.5356,677,19.5356,953.583412794,2332.1835804,953.583412794,191.87128488,953.583412794,781.684957967,19.5361130299,0.539192,97.5045,0.244710030171,3014.98516819
527.14383115,0.997882,95.6714,19.3071492882,-19.3998,0.0,678,19.3071,678,19.3071,78.8384444323,1890.51441004,78.8384444323,227.03542262,78.8384444323,962.651135733,19.3071997911,0.401473,97.5095,0.225783630441,3027.9076853
423.609265763,0.998611,95.7315,19.4363525851,-19.5449,0.0,679,19.4362,679,19.4362,1767.8083366,2272.72949994,1767.8083366,214.498667456,1767.8083366,958.3739373,19.4363677496,0.492953,97.5754,0.235350556092,3228.93120078
168.733454201,0.998203,95.8105,19.3713098085,-19.4686,0.0,680,19.3708,680,19.3708,1406.48860807,2141.97866456,1406.48860807,179.964450201,1406.48860807,790.283734908,19.3713345939,0.521239,97.6448,0.243084772925,2873.80384193
796.738033509,0.998343,95.9019,19.3761015768,-19.4553,0.0,681,19.3752,681,19.3752,1698.07019052,1823.52040069,1698.07019052,167.390455777,1698.07019052,518.121100225,19.3761433554,0.463293,97.7204,0.239979450553,2515.32957008
230.541814698,0.997497,95.9672,19.4403680031,-19.5268,0.0,682,19.4405,682,19.4405,1409.27623193,1435.75350455,1409.27623193,174.76455425,1409.27623193,795.482825976,19.4404069488,0.371696,97.7929,0.231191569111,2470.27428349
1203.67229846,0.999059,96.0732,19.336800883,-19.4273,0.0,683,19.3363,683,19.3363,1212.80243622,2321.58118835,1212.80243622,214.381274094,1212.80243622,654.874531915,19.3368181018,0.387479,97.8568,0.234902095753,3027.98284385
180.61975836,0.999034,96.0751,19.3947950339,-19.4903,0.0,684,19.3944,684,19.3944,1813.47855012,2070.03211013,1813.47855012,178.736217184,1813.47855012,824.850299255,19.3948299823,0.44,97.9526,0.241959828628,2588.81848663
-2.89795709635,0.998744,96.145,19.4228895455,-19.5142,0.0,685,19.4228,685,19.4228,611.081637338,2406.99475555,611.081637338,227.369634605,611.081637338,1110.74913618,19.4229382435,0.482741,98.0395,0.244233524618,3211.50047209
238.276021069,0.998605,96.2218,19.3517261438,-19.4489,0.0,686,19.3503,686,19.3503,1573.55742091,2120.29380413,1573.55742091,226.228870271,1573.55742091,1012.06440528,19.3517591333,0.469611,98.1051,0.247577937311,3245.40042137
1164.20633081,0.999021,96.286,19.3425415302,-19.4448,0.0,687,19.3425,687,19.3425,1574.99144361,2879.37864505,1574.99144361,246.572242361,1574.99144361,585.23073513,19.3425687845,0.524998,98.1769,0.241058886858,3267.0934779
-351.513686591,0.998878,96.3548,19.4566782706,-19.5519,0.0,688,19.4561,688,19.4561,1860.02148006,1828.48764688,1860.02148006,199.979574678,1860.02148006,1046.22425243,19.4567120766,0.406605,98.2849,0.230790604167,2695.16466326
1013.15822511,0.998548,96.4251,19.4534221919,-19.5556,0.0,689,19.453,689,19.453,1847.59518911,2683.54638449,1847.59518911,230.046214092,1847.59518911,581.598170655,19.4534449085,0.488728,98.3703,0.242306932973,3052.27805219
470.020140837,0.998594,96.5136,19.4039825264,-19.51,0.0,690,19.4032,690,19.4032,1630.75934993,2447.77034588,1630.75934993,232.543518463,1630.75934993,745.587305654,19.4040097447,0.542132,98.5037,0.245515653874,3059.31243857
495.985436372,0.998945,96.5696,19.4503486268,-19.5602,0.0,691,19.4512,691,19.4512,1891.94000477,1873.8908492,1891.94000477,225.995508046,1891.94000477,864.625505648,19.4503904824,0.487909,98.5515,0.242209893072,2933.28840694
857.330177767,0.998535,96.6366,19.4128445275,-19.5229,0.0,692,19.4112,692,19.4112,1879.31318885,2400.39746295,1879.31318885,256.884127619,1879.31318885,940.227311339,19.4128768044,0.560247,98.6481,0.241310640337,3223.93681009
2117.12939848,0.998943,96.7077,19.4658141906,-19.5712,0.0,693,19.4664,693,19.4664,718.824306181,2823.68071381,718.824306181,240.975959214,718.824306181,260.19180532,19.4658597505,0.566307,98.7094,0.245348228617,3144.39754765
442.049489225,0.998985,96.7853,19.4851585805,-19.5836,0.0,694,19.4842,694,19.4842,1929.26448825,2624.22378319,1929.26448825,228.648605938,1929.26448825,733.68835738,19.4852084995,0.391979,98.7803,0.230986530466,2996.5844502
196.333537108,0.998696,96.9411,19.4318302466,-19.5265,0.0,695,19.4316,695,19.4316,837.587985896,1954.88004796,837.587985896,218.044172361,837.587985896,1029.45202446,19.4318725604,0.567341,98.8633,0.245159136488,2956.15858161
56.1570128153,0.998916,97.0096,19.4467312869,-19.5412,0.0,696,19.4463,696,19.4463,1827.56643671,2353.73778393,1827.56643671,221.626954416,1827.56643671,956.051671378,19.4467771904,0.455047,98.9147,0.237657238939,3258.03990658
-160.705650134,0.998851,97.0165,19.4662859046,-19.5619,0.0,697,19.4659,697,19.4659,1088.75435187,2040.71971116,1088.75435187,221.567592366,1088.75435187,1061.77866522,19.466304894,0.407051,98.9406,0.228532160987,3185.46356918
457.712953258,0.998723,97.1071,19.3604396227,-19.4558,0.0,698,19.3601,698,19.3601,1794.17013769,2370.48524742,1794.17013769,211.697128654,1794.17013769,850.294885158,19.360472472,0.442128,99.0376,0.242452006899,3350.64163175
2648.81642352,0.998767,97.2204,19.4915714825,-19.5907,0.0,699,19.4916,699,19.4916,1920.13055392,2720.35014709,1920.13055392,227.059908737,1920.13055392,94.6471559729,19.4915997831,0.421919,99.0589,0.237866929312,2968.01403242
751.754124362,0.998568,97.2892,19.5501522603,-19.653,0.0,700,19.5497,700,19.5497,1599.46099409,2126.89895679,1599.46099409,197.946811578,1599.46099409,783.456113584,19.5501795939,0.419952,99.0662,0.233425971987,2898.27665521
259.697510009,0.998804,97.3475,19.3959027018,-19.5011,0.0,701,19.3953,701,19.3953,1474.55583341,1668.8519318,1474.55583341,200.925454353,1474.55583341,963.708978653,19.3959145169,0.443132,99.0745,0.23759173198,2902.35992935
217.096871831,0.998437,97.3908,19.5064264792,-19.619,0.0,702,19.5069,702,19.5069,581.816776445,2212.38225822,581.816776445,200.016756723,581.816776445,756.554587057,19.5064721427,0.411782,99.077,0.233564532959,2680.4059703
1698.16175036,0.998865,97.4667,19.5546115953,-19.6574,0.0,703,19.5536,703,19.5536,1356.87104292,2508.79098761,1356.87104292,233.242341759,1356.87104292,324.539060226,19.554645058,0.505263,99.0891,0.240880250334,2917.56366936
1801.81848179,0.998761,97.491,19.5949133167,-19.6917,0.0,704,19.5945,704,19.5945,1646.6566255,2658.66804422,1646.6566255,233.566960645,1646.6566255,361.299938477,19.5949651659,0.516574,99.2337,0.24586959085,3112.46343016
832.036636638,0.998635,97.5822,19.4394287865,-19.538,0.0,705,19.4391,705,19.4391,1521.33575361,2351.35000637,1521.33575361,222.166962417,1521.33575361,616.945553772,19.4394608513,0.481429,99.271,0.237113741526,2875.43961755
1545.33798005,0.998594,97.719,19.4331985748,-19.5324,0.0,706,19.4327,706,19.4328,1540.04170463,2417.98098367,1540.04170463,220.651017909,1540.04170463,317.864528806,19.4332225736,0.530051,99.2987,0.246630983134,2664.71473887
2145.38561634,0.998322,97.8114,19.6210763817,-19.7226,0.0,707,19.6201,707,19.6201,1573.14765261,2283.22641837,1573.14765261,194.661764803,1573.14765261,104.186921878,19.6211102512,0.497517,99.3172,0.238076877715,2482.10014301
851.578679922,0.998642,97.8748,19.5181396555,-19.6087,0.0,708,19.5178,708,19.5178,1009.02718875,1620.77082743,1009.02718875,150.492310453,1009.02718875,299.05329041,19.51817253,0.76018,99.3093,0.265590351418,1934.46186448
2145.06060703,0.998825,97.9715,19.3346385831,-19.419,0.0,709,19.3348,709,19.3348,474.491743617,2352.66495704,474.491743617,205.244514729,474.491743617,109.319403573,19.3346629813,0.459255,99.3687,0.236291848162,2563.15056205
74.573422825,0.998655,98.1081,19.4287018202,-19.5235,0.0,710,19.4281,710,19.4282,1537.79981946,2009.80672687,1537.79981946,189.787053686,1537.79981946,896.293903658,19.4287799836,0.60146,99.4963,0.252143424402,2717.7300286
1824.66869977,0.998955,98.1313,19.4521258951,-19.5433,0.0,711,19.451,711,19.451,883.789589775,2561.11218549,883.789589775,215.480559493,883.789589775,258.612867268,19.4521768024,0.357635,99.5405,0.228814996703,2814.88271755
2305.02559327,0.998875,98.1727,19.4168705249,-19.5101,0.0,712,19.4167,712,19.4168,1891.08448488,2585.03431677,1891.08448488,215.715253079,1891.08448488,161.035237665,19.4168876221,0.464963,99.5936,0.237506463513,2795.56268189
2257.47569082,0.998942,98.2542,19.3290417662,-19.4172,0.0,713,19.3291,713,19.3291,1654.46141503,2354.08100812,1654.46141503,191.052733204,1654.46141503,53.7363217757,19.3290685229,0.484967,99.6424,0.23778197688,2434.50509006
44.7983437998,0.998763,98.3157,19.4358476494,-19.5334,0.0,714,19.435,714,19.435,1473.39807091,2022.09339597,1473.39807091,221.85819168,1473.39807091,1070.68250134,19.4358750977,0.346318,99.749,0.222408325258,3107.34783852
682.42001009,0.998922,98.3604,19.4299603203,-19.532,0.0,715,19.43,715,19.43,1117.28461542,2475.72357627,1117.28461542,237.917749873,1117.28461542,859.031803187,19.4299934282,0.252716,99.8458,0.2120961583,3050.80939892
2505.44766487,0.998859,98.4129,19.3857978796,-19.4717,0.0,716,19.3858,716,19.386,1980.91197003,2668.13699947,1980.91197003,217.220089418,1980.91197003,127.48514459,19.3858288328,0.485376,99.905,0.234638146112,2867.5001584
247.173372508,0.998195,98.4377,19.5355745556,-19.6211,0.0,717,19.5353,717,19.5353,1098.23664151,2028.05714797,1098.23664151,211.381503511,1098.23664151,982.511214472,19.5355917351,0.487987,99.9562,0.235729015429,3140.45737246
395.855662397,0.998519,98.5198,19.5239041694,-19.6168,0.0,718,19.5233,718,19.5233,1784.95764811,2251.82380856,1784.95764811,196.536085838,1784.95764811,907.024039435,19.5239570256,0.466601,99.9985,0.229588135011,2995.36544869
38.3649783834,0.998319,98.5465,19.4820976165,-19.5878,0.0,719,19.4823,719,19.4823,1410.32630693,1371.02736597,1410.32630693,203.295902281,1410.32630693,972.538106725,19.4821539682,0.492122,100.168,0.232298989456,2599.28505727
-150.489637218,0.998085,98.582,19.4591035036,-19.558,0.0,720,19.459,720,19.459,198.379062991,1181.25394552,198.379062991,178.053417631,198.379062991,995.239864212,19.4591131328,0.37589,100.243,0.22138099229,2608.86590038
2466.9437691,0.998899,98.6899,19.3972004151,-19.5034,0.0,721,19.3967,721,19.3967,260.350054745,2678.14545829,260.350054745,209.552457251,260.350054745,120.2683365,19.3972177231,0.482755,100.21,0.235626782643,2860.68091637
666.363244128,0.998669,98.733,19.3954166755,-19.491,0.0,722,19.3953,722,19.3953,1581.61114154,2248.22100014,1581.61114154,221.632098539,1581.61114154,840.98670591,19.3954614251,0.4418,100.276,0.23214334681,3200.80795208
-27.8282926094,0.998599,98.775,19.4788747603,-19.5823,0.0,723,19.4778,723,19.4778,1440.96574479,2141.55413178,1440.96574479,228.957013447,1440.96574479,1045.02350548,19.4789049943,0.439642,100.322,0.230462414315,3145.81232705
7.84163809633,0.998544,98.8521,19.3487337834,-19.4297,0.0,724,19.3484,724,19.3484,135.338649748,2107.22027842,135.338649748,178.466037363,135.338649748,732.241122865,19.3487499861,0.40975,100.34,0.223959713428,2627.09777784
909.049002565,0.998203,98.9633,19.4091851414,-19.4867,0.0,725,19.4095,725,19.4095,1588.73165686,2295.9119192,1588.73165686,202.4640075,1588.73165686,605.009434881,19.4092130706,0.403332,100.402,0.222945204485,2840.39868377
2427.74269355,0.998603,99.031,19.4158962194,-19.4991,0.0,726,19.4157,726,19.4157,1516.53393037,2662.83062248,1516.53393037,222.966291169,1516.53393037,134.252059269,19.4159250882,0.437965,100.421,0.23220969998,2927.16511762
1628.67362847,0.998433,99.1205,19.3567230003,-19.4362,0.0,727,19.3568,727,19.3568,1693.34318605,2479.3954682,1693.34318605,198.932882745,1693.34318605,285.027381325,19.3567516682,0.37825,100.414,0.225623147954,2630.45429425
2111.33133546,0.99853,99.2274,19.3981526805,-19.4876,0.0,728,19.3979,728,19.3979,376.468197057,2327.13845277,376.468197057,202.200089188,376.468197057,151.869978904,19.3981950629,0.530074,100.49,0.23751689534,2593.62214241
1522.65915601,0.998547,99.2657,19.3738277092,-19.4612,0.0,729,19.3739,729,19.374,1753.00853823,2708.64021021,1753.00853823,235.888636657,1753.00853823,412.316897624,19.3738741745,0.572984,100.568,0.244125265154,3038.71977746
773.76227876,0.99861,99.3448,19.3266597725,-19.4148,0.0,730,19.3261,730,19.3261,1798.14714488,2724.58307948,1798.14714488,240.162332121,1798.14714488,657.344489404,19.3266758488,0.452278,100.625,0.231901428476,3093.90811593
1467.08176241,0.998333,99.4267,19.3721377955,-19.4613,0.0,731,19.3723,731,19.3724,1586.72542464,2693.2340175,1586.72542464,211.891043505,1586.72542464,418.386342884,19.3721871172,0.470752,100.722,0.238098623675,3014.23772469
1895.0439911,0.998674,99.5139,19.4038181407,-19.5009,0.0,732,19.4041,732,19.4043,1716.91674623,2624.65601268,1716.91674623,224.152847072,1716.91674623,258.244324384,19.4039322824,0.452217,100.766,0.238003563365,2860.58964754
1558.83559089,0.998614,99.5823,19.3459801629,-19.4355,0.0,733,19.3451,733,19.3453,1593.34063445,2085.36218784,1593.34063445,165.600596736,1593.34063445,210.403824993,19.3460191599,0.591441,100.721,0.244759473048,2325.43037905
289.826590404,0.998767,99.7091,19.3963163426,-19.4768,0.0,734,19.3963,734,19.3964,1489.15148348,2136.18469085,1489.15148348,169.291467533,1489.15148348,619.291168015,19.3963459141,0.499139,100.753,0.245796845156,2473.27566201
2605.59512653,0.998973,99.8581,19.4445519922,-19.5362,0.0,735,19.4442,735,19.4445,1645.48324274,2784.22175358,1645.48324274,218.984816102,1645.48324274,94.3900321484,19.4447889115,0.513907,100.902,0.239673364356,2925.26383813
381.099306885,0.998144,99.9151,19.4447957177,-19.5347,0.0,736,19.4447,736,19.4448,1689.11989516,1382.29528064,1689.11989516,195.409034935,1689.11989516,858.302556996,19.4448135697,0.527902,101.054,0.240423547956,2878.21758013
452.155771426,0.998533,100.018,19.3258391361,-19.4253,0.0,737,19.326,737,19.3262,1733.43667168,2033.12506423,1733.43667168,191.458930403,1733.43667168,668.17073822,19.3259707547,0.538302,101.001,0.24439956904,2561.56915628
471.467158265,0.99865,100.033,19.4684246169,-19.5634,0.0,738,19.4679,738,19.4681,1831.98683208,1925.60868162,1831.98683208,187.801930089,1831.98683208,546.782357765,19.4684625166,0.452281,101.065,0.237913844984,2361.18660981
5.27796610574,0.998458,100.104,19.4318047916,-19.5137,0.0,739,19.431,739,19.4312,1453.1616302,1512.67039228,1453.1616302,203.668467324,1453.1616302,900.86005153,19.4319077565,0.374498,101.113,0.23149579772,2784.91198487
390.695570694,0.998653,100.168,19.2856619048,-19.3805,0.0,740,19.2856,740,19.2859,1030.42661656,1875.76924725,1030.42661656,212.944627336,1030.42661656,875.535902252,19.2857734983,0.386472,101.189,0.230375477409,2741.73940386
2308.18334334,0.999123,100.24,19.4398320823,-19.5326,0.0,741,19.4397,741,19.44,1800.16894535,2566.14069671,1800.16894535,206.53984239,1800.16894535,202.02047471,19.4398805386,0.57442,101.219,0.249320895497,2844.6330574
1523.80787225,0.999093,100.293,19.3554722277,-19.4577,0.0,742,19.3551,742,19.3553,1831.25144582,2753.52776511,1831.25144582,224.025394166,1831.25144582,424.62249776,19.3555189938,0.346629,101.273,0.224623669327,3058.09213064
672.984025726,0.998748,100.338,19.3619853914,-19.4748,0.0,743,19.3622,743,19.3622,567.239320285,2515.9179193,567.239320285,212.779461742,567.239320285,622.631435386,19.3619954577,0.582243,101.322,0.244830082685,2836.8025643
399.811376273,0.998427,100.397,19.4254460738,-19.5277,0.0,744,19.4244,744,19.4245,2087.90113787,1449.4942897,2087.90113787,165.668889282,2087.90113787,622.789592985,19.425482516,0.380526,101.436,0.229666686872,2170.23343515
333.40278927,0.998807,100.462,19.4434020478,-19.547,0.0,745,19.4428,745,19.4428,1600.06872079,1920.9704644,1600.06872079,212.658427976,1600.06872079,836.91854054,19.4434252452,0.399482,101.508,0.233247537438,2824.96762478
-55.8454509213,0.998509,100.533,19.3763378733,-19.4643,0.0,746,19.3767,746,19.3767,1895.47860909,1763.04833978,1895.47860909,178.657914111,1895.47860909,1328.91927528,19.3763611453,0.367247,101.67,0.22235534754,3112.59309586
-46.4929375807,0.998603,100.574,19.4595418589,-19.5686,0.0,747,19.4594,747,19.4594,1868.51781933,1202.29846915,1868.51781933,142.347765265,1868.51781933,896.595313652,19.4595618847,0.488932,101.78,0.236276778111,2326.2873719
375.154530157,0.998533,100.64,19.4301480222,-19.5331,0.0,748,19.4301,748,19.4301,358.697452209,1369.41998891,358.697452209,208.106769575,358.697452209,788.909393973,19.4301633232,0.390342,101.949,0.237653610388,2566.22160185
516.028213517,0.99869,100.701,19.4788825535,-19.5853,0.0,749,19.4781,749,19.4781,1667.33331766,2144.81813397,1667.33331766,213.346062132,1667.33331766,889.083014755,19.4789091762,0.49067,102.001,0.244532932358,2963.59237925
2456.26105911,0.998977,100.77,19.4743911855,-19.5804,0.0,750,19.4733,750,19.4734,1899.65031743,2777.66695527,1899.65031743,231.996183793,1899.65031743,158.210747828,19.4744201899,0.396428,102.047,0.235747926615,3032.41526754
1856.41448117,0.99909,100.813,19.4160645891,-19.5245,0.0,751,19.4162,751,19.4162,1458.92783152,2948.62565104,1458.92783152,250.590756992,1458.92783152,397.13119059,19.4161212506,0.488937,102.173,0.244311661851,3419.8756255
2852.72195187,0.999067,100.875,19.4452393608,-19.545,0.0,752,19.4453,752,19.4453,2012.72772996,3065.39073741,2012.72772996,251.737082282,2012.72772996,125.863751819,19.4452851222,0.343574,102.216,0.233021899851,3252.40318865
