PolicyRegParamNorm,AveragePolicySurr,Iteration,AverageReturn,AverageAction,AverageQLoss,AverageQ,Epoch,MinEsReturn,MaxEsReturn,QFunRegParamNorm,MinReturn,AverageDiscountedReturn,AverageAbsQ,MaxReturn,AverageAbsY,StdEsReturn,AverageY,StdReturn,AverageAbsQYDiff,AverageEsReturn
46.4226,-108.491,134,1000.0,0.419696,52.8601,98.1104,134,3.0,32.0,133.352,1000.0,99.9956828753,98.3903,1000.0,98.1396388461,6.3280627919,98.1061630198,0.0,2.77974926584,9.61538461538
46.6911,-109.418,135,1000.0,0.406117,53.9781,99.0662,135,3.0,30.0,133.78,1000.0,99.9956828753,99.3562,1000.0,99.113074467,5.49138392447,99.0706061797,0.0,2.75569890668,9.22429906542
46.9189,-109.585,136,1000.0,0.384266,58.3966,99.3322,136,3.0,34.0,134.325,1000.0,99.9956828753,99.6302,1000.0,99.3777828195,5.68576455065,99.3277781559,0.0,2.83375264376,9.2752293578
47.1409,-110.452,137,1000.0,0.419411,55.7679,100.024,137,3.0,38.0,134.819,1000.0,99.9956828753,100.332,1000.0,100.088604775,7.3107630406,100.022676621,0.0,2.81796088952,9.55238095238
47.3238,-111.237,138,1000.0,0.492389,58.1421,100.58,138,3.0,41.0,135.307,1000.0,99.9956828753,100.899,1000.0,100.654770388,7.5462167685,100.579032863,0.0,2.84083302678,9.21296296296
47.4902,-111.994,139,1000.0,0.505085,56.3812,101.364,139,3.0,64.0,135.679,1000.0,99.9956828753,101.687,1000.0,101.436159779,10.5380650429,101.361669872,0.0,2.77452750107,10.670212766
47.5969,-112.865,140,1000.0,0.497241,58.3213,102.216,140,3.0,60.0,136.195,1000.0,99.9956828753,102.527,1000.0,102.291373298,11.8187241206,102.219870498,0.0,2.86835890196,12.9220779221
47.7439,-113.542,141,1000.0,0.530408,58.8998,102.952,141,3.0,53.0,136.751,1000.0,99.9956828753,103.273,1000.0,103.041886561,8.65180212967,102.94864492,0.0,2.86242465248,11.2808988764
47.8958,-114.256,142,1000.0,0.508935,57.8754,103.355,142,3.0,48.0,137.191,1000.0,99.9956828753,103.668,1000.0,103.436603408,8.85921752247,103.360976692,0.0,2.81033697435,10.2346938776
48.0025,-115.089,143,1000.0,0.437515,59.9143,104.223,143,3.0,48.0,137.755,1000.0,99.9956828753,104.519,1000.0,104.275131341,8.43699777457,104.218348835,0.0,2.80088036393,11.0898876404
48.1663,-115.957,144,1000.0,0.441271,60.0011,104.945,144,3.0,40.0,138.144,1000.0,99.9956828753,105.248,1000.0,104.994408345,8.20644828287,104.942199857,0.0,2.87071990256,10.3367346939
48.3299,-116.523,145,1000.0,0.47009,59.1742,105.346,145,3.0,47.0,138.542,1000.0,99.9956828753,105.632,1000.0,105.383421553,9.2253007248,105.341932459,0.0,2.79595708353,11.0786516854
48.4331,-117.463,146,1000.0,0.39814,63.9083,106.293,146,3.0,40.0,138.967,1000.0,99.9956828753,106.579,1000.0,106.326862963,7.71573555754,106.296701693,0.0,2.88590860404,10.1855670103
48.6479,-117.902,147,1000.0,0.490442,61.2663,106.721,147,3.0,56.0,139.583,1000.0,99.9956828753,107.014,1000.0,106.764690362,9.62680735084,106.7140982,0.0,2.83169879092,11.5393258427
48.7288,-118.703,148,1000.0,0.502559,61.8543,107.378,148,2.0,74.0,139.976,1000.0,99.9956828753,107.714,1000.0,107.443325341,10.8986461455,107.375986539,0.0,2.9213536415,12.0
48.8721,-119.226,149,1000.0,0.429114,65.1341,107.808,149,3.0,41.0,140.417,1000.0,99.9956828753,108.144,1000.0,107.871346772,8.06551405719,107.808995536,0.0,2.97137776022,9.62857142857
48.9724,-119.804,150,1000.0,0.438124,66.2059,108.495,150,3.0,61.0,140.77,1000.0,99.9956828753,108.819,1000.0,108.540548405,10.3862047124,108.493698611,0.0,2.96148176317,11.0561797753
49.0718,-120.417,151,1000.0,0.33694,64.9949,108.841,151,3.0,40.0,141.154,1000.0,99.9956828753,109.175,1000.0,108.90626657,7.1344052577,108.832159865,0.0,2.94914771318,8.93859649123
49.1783,-121.438,152,1000.0,0.376798,67.7663,109.947,152,3.0,28.0,141.664,1000.0,99.9956828753,110.29,1000.0,110.013494074,5.44825624597,109.948391501,0.0,3.03061055548,8.41525423729
49.2604,-121.686,153,1000.0,0.475475,71.1331,110.05,153,3.0,40.0,142.085,1000.0,99.9956828753,110.373,1000.0,110.129073311,6.99666807546,110.050071119,0.0,3.04237962065,8.95535714286
49.3147,-122.465,154,1000.0,0.480377,67.875,110.874,154,3.0,38.0,142.524,1000.0,99.9956828753,111.213,1000.0,110.943101019,8.92429948521,110.866137372,0.0,2.99192553778,9.67307692308
49.4271,-122.889,155,1000.0,0.50835,68.7521,111.279,155,2.0,78.0,142.902,1000.0,99.9956828753,111.598,1000.0,111.340617991,10.6416707314,111.27527478,0.0,2.95962494859,10.6630434783
49.5303,-123.602,156,420.75,0.37056,70.125,111.697,156,3.0,44.0,143.328,195.0,95.5102744121,112.065,828.0,111.770718933,8.18668690391,111.6993957,196.986939076,3.08620827378,10.6914893617
49.5692,-124.358,157,1000.0,0.383747,72.3397,112.161,157,3.0,34.0,143.755,1000.0,99.9956828753,112.512,1000.0,112.225566094,6.59407491462,112.158601841,0.0,3.07214577145,9.01785714286
49.6274,-124.974,158,922.545454545,0.383906,73.5276,113.101,158,3.0,41.0,144.28,543.0,99.936903646,113.457,1000.0,113.166923546,7.69784255784,113.101118158,164.836758718,3.11566672492,9.44761904762
49.7304,-125.404,159,1000.0,0.372428,75.406,113.309,159,3.0,54.0,144.698,1000.0,99.9956828753,113.684,1000.0,113.395169621,9.5267592213,113.307452888,0.0,3.18024923816,9.71287128713
49.847,-126.056,160,999.0,0.271271,75.1617,113.93,160,3.0,53.0,145.148,989.0,99.9956369974,114.292,1000.0,114.013722211,9.88655089692,113.925946672,3.16227766017,3.09117915805,10.8191489362
49.9908,-126.669,161,1000.0,0.184224,77.7549,114.355,161,3.0,49.0,145.507,1000.0,99.9956828753,114.732,1000.0,114.435951982,7.47504573506,114.352255074,0.0,3.26162408269,9.08108108108
50.1444,-127.534,162,1000.0,0.230549,67.876,115.243,162,3.0,58.0,146.04,1000.0,99.9956828753,115.592,1000.0,115.317548362,10.9912566814,115.236371875,0.0,3.00939095471,10.7956989247
50.2478,-128.205,163,875.666666667,0.280861,69.7529,115.926,163,3.0,52.0,146.399,456.0,99.860135929,116.277,1000.0,116.001055072,7.77179233791,115.925910833,191.250417574,3.03635255752,8.65217391304
50.3719,-128.722,164,1000.0,0.408336,80.0364,116.399,164,3.0,50.0,146.748,1000.0,99.9956828753,116.755,1000.0,116.467050513,8.43623320905,116.394891837,0.0,3.24013275395,9.87254901961
50.3995,-129.389,165,1000.0,0.18598,76.7324,117.041,165,2.0,51.0,147.103,1000.0,99.9956828753,117.41,1000.0,117.12067604,9.40114618439,117.036543746,0.0,3.14110242563,10.2268041237
50.5142,-129.691,166,1000.0,0.592268,79.6923,117.214,166,3.0,53.0,147.626,1000.0,99.9956828753,117.607,1000.0,117.292618351,10.4523807919,117.213242187,0.0,3.29494189785,11.021978022
50.5883,-130.292,167,494.363636364,0.543191,76.7454,117.896,167,3.0,71.0,148.042,140.0,94.1461895785,118.305,1000.0,117.998741121,12.0145484726,117.895874023,308.147182285,3.23968614825,12.225
50.6522,-130.986,168,1000.0,0.506679,79.9924,118.221,168,3.0,47.0,148.35,1000.0,99.9956828753,118.607,1000.0,118.326168948,8.07967405663,118.217816284,0.0,3.22890274562,10.3265306122
50.7261,-131.63,169,1000.0,0.481878,76.9767,119.065,169,3.0,56.0,148.789,1000.0,99.9956828753,119.461,1000.0,119.160771999,10.2242455429,119.057672082,0.0,3.21080795016,10.7765957447
50.8245,-132.132,170,1000.0,0.437104,76.9307,119.356,170,3.0,70.0,149.211,1000.0,99.9956828753,119.761,1000.0,119.461938705,9.16108153717,119.360153815,0.0,3.19924987846,8.22314049587
50.9178,-132.934,171,1000.0,0.487804,83.623,120.07,171,3.0,45.0,149.518,1000.0,99.9956828753,120.444,1000.0,120.153273616,9.11388584013,120.0698532,0.0,3.29810243948,11.0549450549
50.9889,-133.678,172,1000.0,0.508211,77.7791,120.906,172,3.0,75.0,149.906,1000.0,99.9956828753,121.293,1000.0,120.992132316,11.9752248238,120.901143302,0.0,3.17032064474,11.9397590361
51.0924,-134.273,173,1000.0,0.511588,80.5624,121.266,173,3.0,44.0,150.352,1000.0,99.9956828753,121.672,1000.0,121.351415887,8.38870492808,121.266827984,0.0,3.26000638595,9.33333333333
51.2114,-134.744,174,1000.0,0.343327,80.0626,121.837,174,3.0,76.0,150.632,1000.0,99.9956828753,122.244,1000.0,121.929286138,9.13378120448,121.834692998,0.0,3.29435214828,9.59223300971
51.3103,-135.326,175,929.0,0.280684,81.0093,122.217,175,3.0,42.0,151.053,219.0,98.9898043993,122.615,1000.0,122.296362016,7.78276186151,122.211192487,224.521713872,3.34837847688,9.07207207207
51.3985,-136.5,176,1000.0,0.266049,84.7244,123.115,176,3.0,51.0,151.357,1000.0,99.9956828753,123.538,1000.0,123.21456391,9.11176798587,123.119753275,0.0,3.37303511619,9.68269230769
51.4684,-136.679,177,969.545454545,0.380406,85.7978,123.249,177,2.0,35.0,151.699,665.0,99.9846987612,123.68,1000.0,123.339925163,7.46961852392,123.241723713,96.3057287415,3.38441385452,8.8125
51.5335,-137.622,178,803.769230769,0.309463,86.3815,123.856,178,3.0,55.0,152.096,146.0,97.1370045935,124.286,1000.0,123.956201431,9.31232187566,123.854397568,323.381687757,3.39056914325,9.92156862745
51.6284,-138.303,179,405.24,0.381009,88.6231,124.5,179,3.0,46.0,152.52,127.0,92.180625924,124.955,1000.0,124.604815551,7.65083710947,124.497113165,257.525809192,3.45468099445,9.15596330275
51.7091,-139.371,180,532.263157895,0.351136,86.6102,125.668,180,3.0,51.0,152.991,137.0,93.5583595892,126.083,1000.0,125.75476685,9.53109205733,125.664880014,328.894934768,3.42354674494,10.7311827957
51.7917,-139.827,181,1000.0,0.456043,86.2089,126.27,181,3.0,45.0,153.35,1000.0,99.9956828753,126.691,1000.0,126.365278529,9.71043180903,126.262925708,0.0,3.34056914873,10.3608247423
51.8362,-140.49,182,893.666666667,0.319115,87.2212,126.476,182,2.0,38.0,153.565,141.0,97.9524877659,126.88,1000.0,126.58709848,7.62715895462,126.479144522,254.310942658,3.35946891552,9.09090909091
51.9634,-141.213,183,1000.0,0.432141,86.8995,127.3,183,2.0,59.0,153.822,1000.0,99.9956828753,127.743,1000.0,127.401542442,9.12079179541,127.294410866,0.0,3.41050676913,9.04545454545
52.0682,-142.091,184,1000.0,0.456515,93.7692,128.259,184,3.0,63.0,154.325,1000.0,99.9956828753,128.684,1000.0,128.350612918,9.91956929813,128.25866289,0.0,3.52740232466,10.0102040816
52.1168,-142.785,185,1000.0,0.358623,95.7279,128.709,185,3.0,53.0,154.605,1000.0,99.9956828753,129.148,1000.0,128.826925178,10.2981800552,128.708806089,0.0,3.44456564753,10.8936170213
52.2308,-143.63,186,1000.0,0.382248,94.4436,129.511,186,2.0,60.0,154.993,1000.0,99.9956828753,129.922,1000.0,129.622333607,11.8471908183,129.516993148,0.0,3.45850440928,10.5212765957
52.3016,-144.379,187,1000.0,0.203385,98.2908,130.047,187,3.0,31.0,155.16,1000.0,99.9956828753,130.446,1000.0,130.130100551,7.42248718235,130.038582562,0.0,3.55534416114,10.2708333333
52.3643,-145.321,188,1000.0,0.464432,91.7741,131.039,188,3.0,51.0,155.585,1000.0,99.9956828753,131.408,1000.0,131.114340639,10.5224104211,131.037061108,0.0,3.51928363669,11.4719101124
52.3943,-145.601,189,563.333333333,0.359079,105.647,131.204,189,3.0,47.0,156.129,29.0,77.6240945778,131.635,1000.0,131.297176453,7.25314225439,131.20968328,443.755062569,3.69387088192,9.5619047619
52.4587,-146.498,190,1000.0,0.323545,106.178,132.143,190,2.0,47.0,156.378,1000.0,99.9956828753,132.6,1000.0,132.21540879,8.83069970097,132.144259571,0.0,3.76920237736,9.61764705882
52.4623,-147.029,191,1000.0,0.380768,101.154,132.504,191,3.0,60.0,156.66,1000.0,99.9956828753,132.958,1000.0,132.576886662,10.6978685155,132.492117816,0.0,3.67202165716,11.1978021978
52.5554,-147.736,192,1000.0,0.310397,98.3499,133.148,192,2.0,64.0,156.936,1000.0,99.9956828753,133.578,1000.0,133.233690197,8.36489830594,133.147282989,0.0,3.57992735062,9.59615384615
52.6799,-148.746,193,1000.0,0.350006,104.352,134.024,193,3.0,45.0,157.283,1000.0,99.9956828753,134.464,1000.0,134.109618121,7.8422827586,134.022002427,0.0,3.67218938562,8.6347826087
52.7623,-149.01,194,1000.0,0.18797,103.754,133.923,194,3.0,50.0,157.697,1000.0,99.9956828753,134.338,1000.0,134.018126653,9.67613042492,133.922856308,0.0,3.69672933343,10.05
52.8555,-149.798,195,1000.0,0.218589,103.535,134.862,195,3.0,41.0,158.144,1000.0,99.9956828753,135.313,1000.0,134.957338533,8.6679613358,134.855489421,0.0,3.74975303046,9.10909090909
52.9636,-150.832,196,1000.0,0.303469,103.659,135.82,196,3.0,55.0,158.44,1000.0,99.9956828753,136.247,1000.0,135.913343464,8.58710313156,135.832611789,0.0,3.68090571757,9.24074074074
53.0513,-151.335,197,1000.0,0.313645,98.8272,136.518,197,3.0,44.0,158.742,1000.0,99.9956828753,136.944,1000.0,136.621498605,7.79777599752,136.510699235,0.0,3.54120590947,9.1308411215
53.1362,-151.683,198,1000.0,0.378377,110.892,136.3,198,3.0,66.0,159.149,1000.0,99.9956828753,136.779,1000.0,136.412909625,11.2400891271,136.296229365,0.0,3.84687520273,11.4831460674
53.175,-152.479,199,971.909090909,0.293051,98.0077,137.467,199,3.0,60.0,159.463,691.0,99.9873148838,137.899,1000.0,137.57427443,9.71326412696,137.465555624,88.831254272,3.58614326488,9.95
53.2325,-152.636,200,1000.0,0.338592,104.179,137.454,200,3.0,53.0,159.954,1000.0,99.9956828753,137.929,1000.0,137.597642713,7.57777089922,137.455604524,0.0,3.65129932842,9.0990990991
53.335,-153.147,201,1000.0,0.438873,100.437,138.213,201,2.0,60.0,160.216,1000.0,99.9956828753,138.687,1000.0,138.322377755,8.94554842022,138.210188124,0.0,3.64642644981,9.375
53.4586,-153.524,202,1000.0,0.474749,106.111,138.336,202,3.0,57.0,160.492,1000.0,99.9956828753,138.834,1000.0,138.459759905,8.6454071278,138.330627025,0.0,3.73770212755,9.54455445545
53.5656,-153.811,203,209.734693878,0.594001,102.816,139.12,203,3.0,63.0,160.937,72.0,80.58636617,139.594,595.0,139.2591866,10.1505919966,139.120228156,113.319806708,3.58588675925,11.2872340426
53.6196,-154.271,204,1000.0,0.443784,113.699,138.997,204,3.0,66.0,161.197,1000.0,99.9956828753,139.496,1000.0,139.133446091,10.6514166721,138.990219019,0.0,3.79393817253,11.5813953488
53.7247,-154.392,205,218.760869565,0.553326,113.18,138.979,205,3.0,63.0,161.787,84.0,80.8795951267,139.48,863.0,139.123123051,8.19049833884,138.980386785,147.679321325,3.87429483497,9.5619047619
53.7867,-154.78,206,727.266666667,0.532048,104.264,139.734,206,2.0,79.0,161.994,103.0,96.8037714989,140.243,1000.0,139.898455377,14.1847516135,139.730528259,325.772613268,3.5583477684,12.5696202532
53.8753,-155.358,207,677.375,0.540861,112.705,140.237,207,3.0,90.0,162.537,42.0,93.1622906344,140.725,1000.0,140.382348506,13.3850070649,140.23244802,342.785259857,3.80477320199,13.1973684211
53.9427,-155.624,208,938.0,0.481447,102.473,140.353,208,3.0,41.0,162.923,318.0,99.6240271505,140.838,1000.0,140.47484528,7.63344027474,140.349418383,196.06121493,3.67984998924,11.2808988764
54.0043,-156.242,209,923.0,0.522024,102.564,140.805,209,2.0,51.0,163.309,153.0,98.0426712711,141.285,1000.0,140.928009282,8.3671461651,140.809008074,243.495379833,3.68625826587,11.6705882353
54.1299,-156.263,210,864.25,0.55863,111.89,140.633,210,4.0,60.0,163.551,159.0,97.320922529,141.133,1000.0,140.764197668,9.76037474086,140.626440368,303.738957275,3.8258225876,11.9879518072
54.2527,-156.724,211,502.85,0.48449,109.969,141.615,211,4.0,56.0,164.052,59.0,91.6486276561,142.108,1000.0,141.725093479,12.0933547205,141.609494873,329.465821444,3.83172800313,13.9722222222
54.3918,-157.294,212,918.090909091,0.453415,106.27,141.898,212,3.0,72.0,164.362,268.0,99.3799768928,142.389,1000.0,142.018613279,12.3471870275,141.902957055,208.548426705,3.72354206001,13.038961039
54.5009,-157.47,213,536.842105263,0.546265,112.531,141.844,213,4.0,52.0,164.675,51.0,91.6735795198,142.289,1000.0,141.967153283,10.7173276105,141.836230116,361.824654125,3.68953485333,13.8333333333
54.6207,-158.323,214,741.214285714,0.461954,120.453,142.76,214,3.0,91.0,165.013,165.0,98.1634949209,143.261,1000.0,142.899159613,14.6598166767,142.766692194,277.739903654,3.92408138635,15.0149253731
54.7638,-158.719,215,916.166666667,0.503125,109.326,143.194,215,3.0,40.0,165.404,417.0,99.8450544976,143.706,1000.0,143.345484767,8.77378050653,143.177311674,190.280859667,3.79414322199,12.6842105263
54.9087,-159.423,216,776.076923077,0.478576,115.625,143.621,216,3.0,66.0,165.599,327.0,99.5002975616,144.106,1000.0,143.758718139,10.9582541189,143.617761713,254.369949102,3.8559155301,14.3333333333
55.0034,-159.847,217,290.228571429,0.339632,112.872,144.174,217,3.0,57.0,165.911,62.0,88.0193276347,144.684,992.0,144.314966436,11.0392171018,144.176417602,189.229125773,3.86703083592,14.4057971014
55.0975,-159.73,218,423.458333333,0.331124,116.686,143.946,218,3.0,47.0,166.335,28.0,92.0767101736,144.446,1000.0,144.10225375,10.19880428,143.942982656,239.584184781,3.83241594865,16.1290322581
55.1491,-160.522,219,106.315789474,0.433126,108.753,144.772,219,3.0,82.0,166.555,45.0,60.3499032703,145.231,189.0,144.905729209,16.473879223,144.762745439,55.1910105491,3.72926511549,19.0588235294
55.1955,-160.335,220,74.776119403,0.442995,118.82,144.727,220,3.0,90.0,166.931,42.0,48.7148064377,145.249,189.0,144.872591308,17.9946214186,144.730149863,45.1514271094,3.83281290799,20.56
55.2908,-160.611,221,162.919354839,0.541589,109.521,145.15,221,3.0,68.0,167.207,52.0,78.9389307938,145.623,306.0,145.273252566,13.1057835618,145.147370242,36.5037772624,3.70734510642,17.0338983051
55.4021,-161.235,222,235.162790698,0.445868,122.494,145.476,222,4.0,53.0,167.521,34.0,81.6726923879,145.975,534.0,145.612633323,11.8152132738,145.470897178,134.391813537,3.99141411373,14.75
55.4483,-161.292,223,271.486486486,0.492506,116.896,145.961,223,3.0,80.0,167.859,39.0,84.4599424736,146.409,744.0,146.07102868,16.1642503211,145.951703056,175.419901121,3.73380411168,16.2786885246
55.4493,-161.777,224,96.4615384615,0.566525,111.446,146.053,224,3.0,60.0,168.174,38.0,55.8524446213,146.548,407.0,146.185500791,10.7250643901,146.053902957,62.661471888,3.87094413118,14.0277777778
55.5414,-162.266,225,71.170212766,0.642037,115.418,146.618,225,2.0,50.0,168.447,36.0,47.2172634331,147.088,242.0,146.727249546,9.53584804615,146.617046052,43.946608071,3.83728886348,11.6785714286
55.5808,-162.282,226,460.863636364,0.379662,116.907,146.683,226,4.0,79.0,168.88,76.0,90.1892025695,147.2,990.0,146.819263914,10.5703864806,146.679340434,294.314348869,3.83683895719,12.8974358974
55.61,-162.922,227,1000.0,0.516579,114.153,147.003,227,3.0,61.0,168.987,1000.0,99.9956828753,147.514,1000.0,147.150609029,10.9720655126,147.000723888,0.0,3.77191245518,12.3086419753
55.6547,-163.371,228,1000.0,0.2432,115.655,147.703,228,3.0,52.0,169.253,1000.0,99.9956828753,148.195,1000.0,147.82684257,7.10472356718,147.698953955,0.0,3.77181028221,8.24390243902
55.6791,-163.434,229,1000.0,0.262375,121.147,147.167,229,3.0,39.0,169.582,1000.0,99.9956828753,147.696,1000.0,147.307905554,8.89662295481,147.16271542,0.0,3.95915231082,9.99
55.7501,-164.005,230,1000.0,0.259735,122.321,147.814,230,3.0,51.0,169.801,1000.0,99.9956828753,148.348,1000.0,147.960212873,7.60061294932,147.81422993,0.0,3.9527268799,8.10569105691
55.8291,-164.939,231,1000.0,0.339551,117.535,149.009,231,3.0,48.0,170.274,1000.0,99.9956828753,149.492,1000.0,149.15672519,10.8589241014,149.013843779,0.0,3.78232468298,10.4791666667
55.8762,-164.855,232,1000.0,0.291353,118.591,148.492,232,2.0,58.0,170.434,1000.0,99.9956828753,149.015,1000.0,148.639412784,10.4324413767,148.479843567,0.0,3.84129169284,10.0505050505
55.9224,-165.265,233,1000.0,0.361373,119.132,149.205,233,3.0,29.0,170.739,1000.0,99.9956828753,149.71,1000.0,149.348751856,5.39480888585,149.201295355,0.0,3.80988143395,7.55639097744
56.0035,-166.181,234,1000.0,0.268975,118.793,149.786,234,2.0,68.0,170.896,1000.0,99.9956828753,150.262,1000.0,149.90927921,10.9076029662,149.784389132,0.0,3.7822798698,11.0444444444
56.0774,-166.566,235,1000.0,0.330228,122.182,150.358,235,3.0,49.0,171.123,1000.0,99.9956828753,150.864,1000.0,150.490998056,8.23022713556,150.362370426,0.0,3.918119666,9.59223300971
56.1888,-166.799,236,1000.0,0.371528,120.556,150.388,236,3.0,46.0,171.469,1000.0,99.9956828753,150.892,1000.0,150.512428782,8.2130644149,150.385116662,0.0,3.85307327967,9.9375
56.2634,-167.184,237,1000.0,0.334138,115.542,150.789,237,3.0,66.0,171.688,1000.0,99.9956828753,151.286,1000.0,150.921864722,8.76030208166,150.78563494,0.0,3.72529081256,9.37272727273
56.336,-167.734,238,1000.0,0.401271,125.404,151.59,238,3.0,71.0,171.926,1000.0,99.9956828753,152.101,1000.0,151.716679925,10.4686759242,151.579868662,0.0,3.87081691646,9.8640776699
56.3616,-168.335,239,1000.0,0.391419,120.453,152.036,239,3.0,80.0,172.176,1000.0,99.9956828753,152.551,1000.0,152.177326805,9.96928184406,152.037445709,0.0,3.84367312589,8.77192982456
56.3956,-168.836,240,1000.0,0.440868,126.21,152.155,240,3.0,84.0,172.471,1000.0,99.9956828753,152.674,1000.0,152.303868242,12.2899224426,152.154290586,0.0,3.90144878445,10.3195876289
56.3991,-169.028,241,1000.0,0.328603,128.981,152.277,241,3.0,70.0,172.727,1000.0,99.9956828753,152.834,1000.0,152.437577481,11.5628274912,152.277313628,0.0,3.95753676813,10.3571428571
56.4706,-169.4,242,1000.0,0.275771,123.618,152.884,242,3.0,39.0,172.943,1000.0,99.9956828753,153.401,1000.0,153.021767651,8.07727872621,152.882743879,0.0,3.89373054429,8.9009009009
56.4986,-169.771,243,1000.0,0.41918,125.905,153.217,243,3.0,44.0,173.3,1000.0,99.9956828753,153.742,1000.0,153.36224274,8.20405622693,153.216156674,0.0,3.87192821571,10.0198019802
56.576,-170.18,244,1000.0,0.416703,127.392,153.329,244,3.0,62.0,173.623,1000.0,99.9956828753,153.851,1000.0,153.476760026,11.4819244229,153.322153946,0.0,3.84460519329,11.4597701149
56.7072,-170.331,245,1000.0,0.376406,137.869,153.615,245,3.0,77.0,173.919,1000.0,99.9956828753,154.166,1000.0,153.760967804,12.1061771552,153.611347202,0.0,4.21649247007,11.1573033708
56.7848,-171.01,246,1000.0,0.438733,127.393,154.309,246,3.0,61.0,174.334,1000.0,99.9956828753,154.831,1000.0,154.486538935,11.1961315236,154.309534864,0.0,3.83616853193,12.2926829268
