AveragePolicySurr,AverageQLoss,AverageDiscountedReturn,PolicyRegParamNorm,AverageEsReturn,AverageY,AverageAction,MinReturn,AverageAbsY,AverageAbsQYDiff,AverageQ,MaxReturn,Iteration,StdReturn,MaxEsReturn,AverageReturn,StdEsReturn,AverageAbsQ,Epoch,QFunRegParamNorm,MinEsReturn
-1320.29,10959.2,128.914582814,145.775,19.8791802779,1245.65471699,0.778194,235.383751429,1247.16946553,40.7230339441,1245.61,1305.927121,2037,237.992362199,125.215417016,551.938313806,25.1937650333,1249.77,2037,467.674,2.25040067185
-1320.63,10988.7,135.446117798,145.796,26.9591140535,1244.58754457,0.766205,168.603225478,1246.04128179,41.1179205248,1244.65,1363.2466908,2038,330.738995492,175.875046305,567.437851228,32.6785615362,1248.66,2038,467.833,4.74628074269
-1324.28,10476.7,89.1549267893,145.842,22.2693168127,1249.32943751,0.753818,91.4388290096,1250.87777785,40.3286316238,1249.24,983.266479773,2039,327.143271693,217.763034993,684.409304052,35.4934648101,1253.32,2039,467.946,4.73264434443
-1323.79,11377.7,99.7328712549,145.89,16.1679534827,1249.26695641,0.786417,94.7029674158,1250.71757016,40.9586950692,1249.33,1054.38439216,2040,318.111581345,88.7510325706,584.949468817,15.875863037,1253.39,2040,468.039,4.66350499654
-1324.34,11453.4,121.726780892,145.907,24.5463011622,1247.9957099,0.80467,385.913869846,1249.58204722,41.0080055653,1247.9,1344.67285842,2041,259.991507644,270.621960156,766.947865922,47.5546521135,1251.97,2041,468.167,4.94713322271
-1327.14,10774.3,103.6527265,145.931,15.6709567522,1250.63593007,0.765733,457.067079191,1252.18249848,40.4774462949,1250.69,1517.68809813,2042,325.564593504,106.161129749,908.54262509,18.0012047903,1254.91,2042,468.24,4.55508826262
-1328.94,10474.3,97.4496708054,145.965,16.6256682496,1253.14105893,0.780259,511.93064634,1254.74234601,39.314832837,1253.14,1224.69772755,2043,186.969870312,144.910084538,853.410027304,24.0715217273,1257.09,2043,468.383,4.68786015593
-1328.5,10900.7,101.656421097,146.031,13.3245388634,1251.49956911,0.750116,599.151010641,1252.93704439,40.1871295776,1251.52,1394.53532502,2044,250.289783719,73.8448568709,931.214888377,13.142760531,1255.38,2044,468.517,4.19102232715
-1330.34,11237.7,106.888698815,146.051,13.8889438366,1256.21497033,0.79966,76.2525451313,1257.50902687,40.5421788926,1256.15,1087.25484558,2045,356.896980861,54.6538569713,673.91812234,13.24555363,1259.97,2045,468.641,4.6212852569
-1329.69,11182.3,92.7006506073,146.04,24.6482046607,1257.92608428,0.770313,956.020563928,1259.51048067,40.6662666587,1257.92,996.76442742,2046,10.256124814,141.546938481,975.267932318,29.6472069238,1261.86,2046,468.752,5.21871479205
-1332.62,10395.6,95.8909381975,146.087,16.6312578209,1257.19065241,0.768406,272.320728418,1258.49892679,39.5619609542,1257.18,1132.8877316,2047,236.455715241,116.994234861,894.654802875,18.8499684186,1261.08,2047,468.897,4.53880503066
-1336.58,10687.2,103.522897492,146.14,17.155584649,1261.21185304,0.760163,375.609158969,1262.7294766,39.6066593044,1261.18,1519.55662574,2048,298.950339174,119.806009714,843.071993565,19.7973087266,1265.09,2048,469.013,4.82213944845
-1334.81,10986.2,124.352056307,146.172,13.6357772295,1259.10891908,0.772408,114.067928296,1260.71544917,40.5858567293,1259.05,1988.61836974,2049,375.443075825,108.519794603,622.79517288,16.7197331937,1263.08,2049,469.127,4.28458105602
-1334.5,11500.0,109.481734512,146.199,15.3424550526,1260.07136056,0.734719,440.329790331,1261.45983647,41.0456852149,1260.06,1245.65816607,2050,211.962718751,93.0146224622,663.75127508,17.5573292762,1264.06,2050,469.246,4.28039835663
-1332.55,11431.0,105.379153739,146.242,12.8491496564,1258.07390845,0.7795,396.53212795,1259.40562825,40.7367124863,1258.12,1089.38415527,2051,213.722868332,49.9693071158,781.541492663,10.2799043197,1262.17,2051,469.38,4.85637094568
-1339.35,11597.4,93.6766669237,146.278,17.6946053785,1262.15135867,0.733365,942.089964362,1263.49874785,40.8080819489,1262.05,976.338680869,2052,10.3611743411,136.545265913,961.963210095,24.7253676785,1265.84,2052,469.502,4.3765418282
-1339.02,10992.2,85.9148676989,146.296,13.5696908861,1262.75384638,0.731663,921.470399722,1264.16960233,40.0750591901,1262.85,970.435601932,2053,13.4866749316,125.535589435,947.708786843,18.6633419812,1266.77,2053,469.618,1.61651357671
-1339.88,11039.2,92.3921380263,146.388,13.8166824622,1264.96449687,0.741876,928.756047412,1266.29779497,40.1560607716,1264.84,978.163353558,2054,14.6407496364,82.1779771485,951.289042782,15.2020582127,1268.79,2054,469.766,4.31739828035
-1342.86,10407.2,91.1258981567,146.411,17.7925058261,1268.04496129,0.741579,962.330457933,1269.51793099,39.8184931915,1268.07,999.034789297,2055,9.73397067913,81.3176826779,983.610376368,18.8824864873,1272.05,2055,469.861,4.72641412214
-1341.63,10495.6,113.326395776,146.424,16.7170682003,1266.83855626,0.752416,291.884860313,1268.35559775,40.2136651103,1266.82,1590.83644374,2056,331.502709771,100.175987452,864.37715363,18.7762266592,1270.88,2056,470.056,4.47688800203
-1343.76,11314.6,86.3057001053,146.469,17.4859673908,1265.44790847,0.737041,830.860596967,1266.84590497,40.8858325879,1265.49,974.87455448,2057,45.8649659614,108.302272295,932.757200386,21.3396901738,1269.4,2057,470.206,4.61464903029
-1346.08,11040.9,92.8784041938,146.513,12.9727420654,1269.01976246,0.771686,840.585701862,1270.3774593,41.0716556797,1269.03,1094.00870817,2058,60.1045941677,99.4997583071,945.775406362,15.3335665658,1272.86,2058,470.335,4.36934493849
-1346.29,11458.1,60.3475898911,146.552,13.7468531405,1269.72487321,0.743225,39.1381772002,1271.1600987,41.6087795904,1269.66,647.74019228,2059,105.733477183,116.12900324,144.121838626,19.9005678608,1273.86,2059,470.456,4.34721387899
-1347.58,11389.2,76.3050052664,146.568,20.783020106,1270.03666315,0.770456,49.4597794436,1271.48637505,41.4435604871,1269.93,955.744387488,2060,279.147287858,181.090466402,483.947686207,31.8981854288,1273.92,2060,470.548,3.87432716181
-1349.53,10908.4,95.3985644652,146.613,17.9643724116,1270.2260837,0.78134,706.252559598,1271.74610335,41.1037399933,1270.34,1156.8769371,2061,109.278074891,87.6947810275,894.838254675,18.1220099906,1274.35,2061,470.681,4.50152673742
-1350.23,10585.4,92.1444200013,146.619,14.2613252591,1271.35096173,0.757645,898.427173658,1272.9542945,40.198631563,1271.37,1086.47009915,2062,52.27854658,128.574855161,935.013987872,23.152879093,1275.65,2062,470.805,4.35677998794
-1347.75,11661.6,133.445869369,146.661,11.6811411773,1273.36085361,0.792903,125.117192863,1274.86451007,41.3732941186,1273.17,1239.96794149,2063,252.052542679,62.0812268442,443.554619293,12.2494051087,1277.09,2063,470.928,4.44068503856
-1351.42,11428.1,91.3037389164,146.712,21.87737843,1273.44641581,0.760907,930.302406265,1274.76705071,41.2061848347,1273.45,1003.53781671,2064,22.8546792912,137.165220195,965.450765673,25.582780032,1277.26,2064,471.101,4.27498989681
-1354.49,11772.0,98.2728192166,146.771,25.1557511312,1276.84310274,0.770063,379.814649301,1278.19866441,41.6567785133,1276.86,1330.10813382,2065,263.718725095,257.348797161,671.094475083,48.9307430818,1280.68,2065,471.269,4.57424585985
-1348.57,11174.5,101.927834065,146.816,18.2816037436,1273.6924461,0.784706,343.342243102,1275.00123102,40.7506949138,1273.65,907.08412484,2066,195.09486207,124.432830555,747.296834613,26.1431168812,1277.64,2066,471.398,4.70849676243
-1351.73,11865.5,126.355835106,146.812,13.8616699476,1272.73643756,0.78495,72.9928019977,1274.08137766,41.2145783238,1272.82,1527.11481115,2067,354.551735586,60.3003269469,564.598155509,14.1886866045,1276.74,2067,471.546,4.2600654994
-1352.74,11694.7,106.462389387,146.835,16.9593336416,1276.60738188,0.796304,328.054583413,1278.0057684,41.3850926255,1276.56,1452.69678847,2068,286.437574567,121.054734465,762.213434067,19.9330551243,1280.59,2068,471.675,4.55956329552
-1352.53,11090.8,98.3678188976,146.827,16.6297963347,1274.98773198,0.768996,300.394896633,1276.36827843,40.4049252236,1275.03,932.097643408,2069,191.644479389,98.5590433059,718.754792808,19.8836530479,1279.02,2069,471.762,4.12581513067
-1350.3,11465.9,143.710254929,146.885,23.4868287886,1273.78792291,0.757147,192.733783969,1274.95033139,40.5238312701,1273.64,1573.61620744,2070,416.313002611,191.624219398,685.27735742,32.0417517799,1277.44,2070,471.905,3.03183853358
-1354.55,11465.5,89.5555834941,146.914,14.1733739305,1274.14122655,0.753072,951.470738888,1275.32606947,41.3104344154,1274.21,972.377615676,2071,6.93811098872,73.7771966564,961.695861118,14.6548003392,1278.28,2071,472.047,4.55595798928
-1358.08,11308.5,107.262387296,146.964,15.1179443432,1281.2413649,0.772343,351.159298362,1282.45138418,41.0896421387,1281.19,1261.29500837,2072,210.390308162,107.311330936,623.409370883,19.5559336544,1285.03,2072,472.189,4.67753473629
-1355.52,11853.9,88.8349922427,147.023,21.1533872604,1276.67349695,0.735093,406.422423313,1277.86850532,41.3538976453,1276.68,990.302410136,2073,165.045731445,92.5995403483,928.091305336,22.6636889888,1280.55,2073,472.308,4.63676002792
-1357.93,11607.6,120.616092299,147.035,16.8957013839,1280.96222992,0.79733,349.936212366,1282.30798968,41.2352353023,1280.94,1218.56695629,2074,258.343215221,90.8120868464,669.457021853,17.9124418878,1284.82,2074,472.453,2.31633817596
-1355.79,11102.2,100.071431789,147.088,14.8616161707,1280.79343868,0.77217,286.108351776,1282.11775034,40.6220148037,1280.76,1303.89735263,2075,302.052542949,74.7953929033,781.2506222,15.4251420803,1284.86,2075,472.601,4.73646051949
-1355.92,11829.0,94.2650689532,147.126,13.6872872591,1278.00601894,0.778478,941.075084031,1279.35987093,41.4606852444,1278.03,1005.07614599,2076,15.5127496209,80.0230201525,979.835375684,14.6076105761,1281.97,2076,472.755,4.23555269478
-1357.15,11195.3,91.8224768745,147.162,18.389615339,1277.62247132,0.77409,948.324565765,1279.1305149,40.541316673,1277.57,998.948184679,2077,14.8196533188,143.381986337,979.695894921,24.434961665,1281.8,2077,472.86,1.69905727048
-1362.6,11703.6,95.9964627922,147.159,19.459655419,1282.69585237,0.772235,342.997745754,1284.04281655,41.8968581997,1282.69,988.827751132,2078,249.257544528,99.6940157889,798.244251643,20.9918669734,1286.57,2078,473.058,4.39027741419
-1364.31,11705.3,89.0673817791,147.209,15.4543720126,1283.60606896,0.75352,139.582967568,1285.02047857,41.6178004409,1283.57,1010.01145198,2079,257.513285656,95.0566015465,812.67473988,17.8388048837,1287.48,2079,473.159,4.48451450603
-1363.52,12000.0,92.8681458956,147.221,16.4877695797,1286.91336234,0.765415,553.16489094,1288.21112934,42.3967597234,1286.89,1845.4991013,2080,319.037170543,115.055456038,922.013206758,20.0343288242,1290.88,2080,473.266,4.73715224568
-1364.16,10794.2,59.7176699909,147.29,15.6379119045,1285.09781397,0.766965,31.9358738521,1286.29735553,40.3504585832,1285.1,561.705719831,2081,117.426371369,71.1998569335,157.243901016,16.9178061794,1288.99,2081,473.379,1.56646015351
-1364.47,11127.7,85.5342985921,147.276,17.2440238477,1286.92497269,0.771472,323.768272521,1288.13741314,41.020203545,1287.05,978.200758165,2082,180.377005052,119.397027341,892.398228469,20.1754384948,1290.88,2082,473.558,4.76510113245
-1364.72,11817.1,80.7635631348,147.291,14.6287490328,1287.18939658,0.746294,825.541326631,1288.40690645,42.1210920484,1287.08,957.266204488,2083,36.7877312228,104.655241804,921.079717559,18.3255017127,1290.89,2083,473.682,4.33376273217
-1365.82,11728.1,84.7284048886,147.321,20.6293196189,1287.74458919,0.751991,913.922298345,1289.15864429,41.6767051587,1287.81,973.554180487,2084,16.8692888698,96.1791648792,942.599762495,22.0100717726,1291.88,2084,473.831,5.0201207679
-1363.53,10974.0,88.2680599908,147.362,19.1216734353,1286.75527685,0.763462,913.184653169,1288.19247697,40.2037193163,1286.76,959.001786626,2085,12.359239834,122.409802191,934.730610137,23.9916058339,1290.94,2085,473.982,4.86480174179
-1367.57,10982.0,78.7668617982,147.369,14.0223753136,1287.86747862,0.742251,285.061593112,1289.13631269,40.6597035568,1287.76,932.285182648,2086,207.387150904,64.1896470933,734.005927056,14.3148128216,1291.72,2086,474.09,4.67836693621
-1366.95,11537.7,86.9340807457,147.422,16.9549838284,1287.51204128,0.796459,153.406622979,1288.80235773,41.4852958776,1287.49,949.115418501,2087,284.523960732,92.2800984741,704.71417728,18.0880015234,1291.49,2087,474.174,4.99737987616
-1363.73,12171.2,100.289174301,147.421,20.3787360511,1286.19678666,0.764622,272.519396128,1287.81635263,42.3799264643,1286.19,1332.54319054,2088,251.604140526,196.045284014,671.721799367,34.1897360822,1290.49,2088,474.309,4.65361895653
-1366.89,11764.2,101.166274527,147.459,25.2693046612,1289.11921487,0.744472,304.954565448,1290.54234207,42.1795977976,1289.01,1288.68251705,2089,273.963721441,462.007688514,769.485242213,66.0648186111,1293.06,2089,474.467,4.61843044248
-1370.3,11910.2,91.6599025336,147.448,12.4557408216,1288.56811832,0.766051,90.6742545617,1290.21453375,42.4377594953,1288.6,1102.12570317,2090,274.640573443,54.293588024,459.515594972,12.0320604014,1292.83,2090,474.589,4.47200147869
-1375.68,11405.3,131.331338892,147.469,18.2045910795,1294.33981328,0.782216,263.502947091,1295.8883358,41.5145413343,1294.4,2039.05607546,2091,431.552836512,71.3530545578,560.093369111,16.991071147,1298.41,2091,474.743,4.60228720119
-1375.26,11480.8,89.2113793752,147.494,12.6707259335,1293.56985898,0.751528,59.3103966606,1294.99264004,41.4441074064,1293.46,1073.59469697,2092,293.17414777,60.962000721,535.057184518,12.5743054965,1297.8,2092,474.875,3.80705939337
-1377.99,11164.2,99.6053887548,147.497,16.4547708478,1298.58649404,0.769085,171.615602954,1300.21878185,41.4693776904,1298.6,1843.83913754,2093,369.644413256,98.5641595003,582.715803598,20.1580681222,1302.73,2093,475.02,4.3341467695
-1380.75,11860.3,89.0604663166,147.559,15.0419081219,1299.64486441,0.734261,671.389484075,1300.97800347,42.2639401616,1299.64,1026.1463748,2094,89.5075579314,89.0590109686,920.006718892,15.6272201125,1303.65,2094,475.188,4.78432876219
-1374.78,12107.0,93.7776802966,147.588,14.1751482036,1296.2745912,0.759259,141.464826513,1297.62275089,42.2398676482,1296.28,1320.33740847,2095,360.591263274,88.4690194881,634.041080971,16.3731744571,1300.41,2095,475.294,1.8432790492
-1377.93,12060.6,87.836639756,147.589,11.6864487805,1297.99594167,0.734133,932.057585815,1299.2470288,42.3325130651,1297.94,976.293276714,2096,11.4503521875,73.8842219567,952.713137528,13.270814008,1302.0,2096,475.434,4.59829165412
-1380.9,12501.7,91.8545282633,147.622,14.2336493994,1300.92826039,0.780375,243.665490461,1302.0474804,42.833062404,1300.82,979.384987954,2097,235.506617339,73.0428484082,830.638958466,13.376180909,1304.65,2097,475.555,4.39632024358
-1383.38,11361.2,93.0003486021,147.594,19.019622926,1302.63100283,0.727229,947.976220384,1303.89713673,41.8955473627,1302.61,999.95691915,2098,14.7281362571,102.302501199,980.894298386,21.2021193046,1306.53,2098,475.698,4.61017143468
-1384.36,12047.1,92.541579631,147.643,13.8656459688,1303.7549472,0.767663,966.211089374,1304.98580093,42.6627281148,1303.77,1005.21476591,2099,11.3106059539,61.3023503298,979.136109743,13.4798310147,1307.54,2099,475.848,4.6509935025
-1385.99,12129.8,76.7536311887,147.659,18.2758844379,1304.52669503,0.758938,58.1200434511,1305.75084293,42.3387966253,1304.58,961.317407704,2100,302.135651311,122.808346032,387.45782879,26.3806839009,1308.37,2100,475.976,2.46584595627
-1390.38,11862.1,81.5511944533,147.716,13.3616326108,1309.51421907,0.772095,453.133037239,1310.69087795,41.9570588117,1309.46,956.704023688,2101,160.37017444,74.5080756667,829.92001413,14.1136357719,1313.29,2101,476.09,4.52022179008
-1386.73,10722.5,85.6583888786,147.725,15.3179204501,1306.07745241,0.737063,464.153658124,1307.46789673,40.7142453292,1305.97,986.904381635,2102,147.546380249,62.627798857,930.224610756,14.6738709457,1310.22,2102,476.236,4.16158980115
-1389.13,12379.2,37.2145182063,147.731,19.3465882569,1306.25677733,0.719915,8.5590936376,1307.62276969,43.3116237334,1306.21,543.705133207,2103,147.560005215,92.263500755,113.927369311,20.553648175,1310.44,2103,476.344,4.52091243781
-1392.02,11893.2,87.3582951143,147.743,11.4113991762,1311.23123045,0.767166,925.323671082,1312.85046665,42.2474016815,1311.29,972.564574358,2104,12.9731719258,60.0159705074,950.53719787,10.6668439147,1315.76,2104,476.444,4.89874658311
-1393.21,12224.0,84.8806532143,147.786,13.2583029888,1311.13627136,0.761054,552.282164287,1312.73043908,42.8012483021,1311.06,958.718104674,2105,111.872441278,59.7089613028,896.623794665,12.7368611473,1315.41,2105,476.569,2.9878391365
-1396.23,11906.9,92.4871306141,147.818,12.3693091806,1313.41151761,0.753089,889.424919192,1315.13306192,42.3635424469,1313.42,974.103902319,2106,23.4672012604,61.7825620292,936.584791887,11.9360940993,1318.04,2106,476.717,4.16915360037
-1396.62,12562.1,93.3300543729,147.843,11.4085775399,1313.93515211,0.746975,988.208003482,1315.63574331,43.6387659988,1313.88,998.165255772,2107,3.18164534912,78.2080782871,994.072304799,11.7387565172,1318.35,2107,476.86,4.17368821944
-1403.01,12189.8,92.4815302748,147.92,16.7022670934,1319.54399039,0.754119,975.531144575,1320.9088976,42.6765875022,1319.47,1003.83880528,2108,7.06408495211,148.965866613,990.722237906,23.1427496766,1323.54,2108,477.003,4.62176430448
-1404.43,11877.1,92.7760661797,147.986,12.7950849986,1322.5646617,0.759554,965.435934881,1324.04162112,42.4552583134,1322.54,1020.25764474,2109,17.7085270894,66.2035567427,995.553152856,11.8336874028,1326.78,2109,477.104,4.29062744176
-1407.03,11632.1,89.5247961975,147.984,12.1168418331,1326.04021781,0.767503,959.287459315,1327.5598335,41.5753236065,1326.01,993.861229892,2110,11.5563099609,134.295528555,976.991107559,19.5590403928,1330.24,2110,477.25,4.64810939017
-1407.39,11912.5,88.966744619,148.007,16.2861863389,1324.31746405,0.764112,955.161902691,1325.66192996,42.0274273735,1324.3,982.291983145,2111,8.18026544791,84.5772978182,972.648014076,19.9633801157,1328.57,2111,477.424,3.58312801121
-1409.11,11869.3,80.108350189,148.032,13.9243853314,1327.19219128,0.75299,169.54866188,1328.47075238,42.1747922155,1327.17,957.465595196,2112,232.145683349,54.0677785709,777.755214744,13.3137047769,1331.25,2112,477.521,4.65882505596
-1409.45,11848.0,80.3717488841,148.071,14.9661260819,1326.41015416,0.753302,469.989586147,1327.69288888,42.5751557463,1326.42,926.917669378,2113,129.184072917,80.675050171,850.207410029,15.4063492856,1330.61,2113,477.665,4.88118904575
