AverageAction,StdReturn,MaxReturn,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,MaxEsReturn,AverageReturn,AverageEsReturn,MinEsReturn,AverageAbsQYDiff,Epoch,AverageAbsY,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageQ,AverageY,AverageQLoss,MinReturn,AveragePolicySurr
0.963464,46.5359103069,510.971733011,105.909,14.6878,77.876818457,369.318154323,149.820089322,167.020624016,79.854938038,0.515021138252,119,14.6871157037,119,97.499771333,89.8652,14.6769,14.6807629759,0.845327,104.714189446,-15.0372
0.964048,108.876499119,613.122575073,106.368,14.7712,182.756074939,608.026540793,166.344071954,242.196996707,79.834963347,0.514182065042,120,14.7693421028,120,86.6362230068,90.1994,14.7607,14.7639792468,0.817926,-1.37325089166,-15.1148
0.967866,140.553803334,733.660957686,106.84,14.8121,135.874500074,370.691176161,248.227690102,138.915323194,-2.5358248261,0.525495691268,121,14.8087506278,121,115.088763768,90.6812,14.8023,14.8039648103,0.812266,61.8722023689,-15.1554
0.970019,133.753398523,901.877101994,107.291,14.8411,57.2926819916,185.327415962,259.425357303,117.403139017,15.4884196888,0.520926828607,122,14.8382761095,122,107.336639254,91.0535,14.8301,14.8334230987,0.849092,62.7419095067,-15.1737
0.972292,137.103388311,557.036321974,107.745,14.9255,97.2010022796,278.781773678,207.572968367,101.667932454,-7.76011824294,0.525972994528,123,14.922131826,123,81.019539791,91.4501,14.9116,14.9156180278,0.844834,12.7893412051,-15.2629
0.971565,162.135464765,902.575801488,108.225,15.025,111.830063568,427.259731189,278.668169782,217.507203498,80.5630563847,0.521561351773,124,15.0239557456,124,117.054719283,91.7966,15.0154,15.0188448039,0.851411,30.7555477236,-15.363
0.963793,129.108914601,592.049584807,108.699,15.034,136.046880597,427.164386306,227.402432408,250.9456766,2.25278477049,0.517657922704,125,15.0321899974,125,100.397186869,92.2079,15.0235,15.0265527643,0.816133,24.8875810597,-15.3731
0.966948,148.492862609,757.015568282,109.091,15.1585,171.650933264,469.530357291,181.466191996,234.0240112,47.9042339269,0.518745096491,126,15.1555564621,126,80.030491781,92.601,15.1476,15.1503586786,0.799593,57.4798728152,-15.4858
0.968421,174.821062856,834.688823215,109.462,15.1679,36.5242560411,129.252167601,256.431912387,81.1814309293,6.6580533816,0.527441671656,127,15.1651556457,127,103.666616915,92.9583,15.1566,15.160668588,0.861058,87.91622659,-15.5159
0.970337,176.681005053,868.12991374,109.916,15.2678,130.342429811,477.946580048,287.816016667,225.131665011,83.3676102167,0.52061302201,128,15.2643770175,128,113.217294406,93.3065,15.2549,15.257680041,0.850761,93.582392643,-15.5931
0.967848,134.530315412,705.378105578,110.312,15.3405,82.6249663628,260.472601544,256.734305165,145.410447399,-0.652230077704,0.515174538641,129,15.3360883461,129,106.896193538,93.6989,15.3282,15.3306542329,0.857493,18.0450210036,-15.6683
0.963233,192.736062921,827.727172301,110.763,15.3583,47.7118615888,136.555175861,337.000495343,95.9912985483,-10.9474123991,0.533812733497,130,15.3550574781,130,115.769919313,94.0912,15.3471,15.3498472139,0.913164,63.387588096,-15.6952
0.966277,159.763246741,773.182530675,111.196,15.4311,123.873694149,409.985394861,275.377584997,166.026306141,-4.16275027781,0.525112380204,131,15.4283248698,131,115.871456897,94.4427,15.4191,15.4231967212,0.838033,49.6132796857,-15.753
0.971803,102.695859098,608.205059314,111.59,15.5165,146.674542883,421.243721545,247.980824424,232.05063702,13.3736930789,0.51563058888,132,15.5122946319,132,120.9690028,94.7839,15.5048,15.5068187107,0.869254,70.6459522804,-15.825
0.969726,112.099124565,770.819392694,111.989,15.5496,219.230074415,682.896391227,226.089975909,181.731939143,0.81305418,0.508639396928,133,15.5479038084,133,118.383979542,95.1279,15.5379,15.5413610183,0.800637,130.117975171,-15.8628
0.971013,137.152218315,707.708848477,112.364,15.6097,91.5669608445,257.200872047,335.449400141,153.671376943,0.957699894418,0.504985004783,134,15.6067233514,134,143.695043402,95.459,15.5966,15.6001376455,0.809217,65.1992842909,-15.9099
0.973156,67.0883152978,513.933032762,112.719,15.5991,87.0803360126,423.618725896,262.249374638,267.227356977,134.500793729,0.517688904736,135,15.5965631126,135,130.976258492,95.8077,15.5862,15.5895799004,0.867897,108.528247795,-15.9084
0.973392,128.437834742,720.621704121,113.102,15.5751,134.563534925,544.075079396,335.624969968,266.540665446,53.897671068,0.528138227532,136,15.5722727622,136,132.093305823,96.1829,15.5614,15.5645990325,0.846979,145.8336901,-15.8882
0.973308,110.448118706,608.527651823,113.478,15.6084,95.6748069508,377.089143722,229.302332102,232.465563756,82.4407928871,0.517467189062,137,15.603911742,137,115.221508988,96.5323,15.5935,15.5960937662,0.867472,118.583794433,-15.9152
0.975656,85.2012815466,513.319543764,113.917,15.666,120.707354758,422.775875178,297.660463362,174.967695979,-5.13324163075,0.534404556641,138,15.6623854573,138,140.228940815,96.9077,15.6523,15.6546574096,0.925047,155.930769258,-15.9751
0.972743,131.585006377,913.2434214,114.241,15.6713,194.074753824,678.017499735,344.772702274,248.245351868,69.7287048674,0.519257046891,139,15.6685475663,139,148.576369322,97.2205,15.6572,15.6602855862,0.84388,182.687338017,-15.9701
0.972531,154.368226783,816.034753364,114.551,15.7049,101.949290183,344.21163186,256.309507984,137.430549313,-1.08074175779,0.528677061038,140,15.7015642913,140,113.541779353,97.572,15.6887,15.6922502037,0.913388,70.145563653,-16.0131
0.973779,158.033956875,685.732903931,114.969,15.698,112.183776295,435.639431824,241.025989408,190.258773064,53.9852112572,0.510451442555,141,15.6942541307,141,106.938964406,97.8765,15.6805,15.6829397232,0.817278,42.5340196484,-15.9966
0.973067,150.44601646,1010.17166318,115.327,15.7517,162.275924033,513.935284085,214.17575677,198.683835746,1.18499615218,0.518195454924,142,15.7497994983,142,94.1690791421,98.2193,15.7367,15.7399163228,0.836737,2.70405222759,-16.0515
0.976807,154.177236936,617.452660293,115.669,15.748,140.722794908,423.697727461,316.121983734,198.546119625,3.43366980727,0.52538059895,143,15.7456510788,143,106.761655437,98.5496,15.729,15.7319929907,0.879805,-11.8004718875,-16.0421
0.975008,139.090331114,623.6761024,116.085,15.8177,95.2439556537,366.083396739,295.189557238,251.986973717,79.6014192676,0.523038188982,144,15.8139090186,144,98.2783825024,98.8526,15.8008,15.8030772244,0.830981,37.4136922497,-16.1113
0.977865,197.936895803,931.214668632,116.478,15.8536,99.6949497335,428.679984733,451.37732055,260.633832359,142.094604822,0.522176900969,145,15.851567877,145,132.04196061,99.19,15.8372,15.8410216006,0.856369,172.364856071,-16.1524
0.973909,157.526966592,759.002532168,116.822,15.8462,141.573923424,416.819093094,323.949637283,124.366747063,1.38234946244,0.526973631928,146,15.8437849545,146,129.440285227,99.5344,15.8282,15.8319751059,0.894095,28.1627168431,-16.1452
0.978413,145.050835923,785.988869825,117.192,15.8972,137.56607193,399.866572956,319.054148853,215.287602631,78.4426756391,0.519513906848,147,15.8932372083,147,133.235285026,99.8732,15.8804,15.8820020355,0.841705,104.987537168,-16.1839
0.977823,103.585119073,540.129640821,117.555,15.9032,66.4132830781,232.415418624,281.172307434,147.497337435,-0.33305809955,0.521917272505,148,15.8994881021,148,120.987284138,100.183,15.8855,15.8883108809,0.843994,24.3664518617,-16.1844
0.97961,151.576926528,821.650238858,118.032,15.9601,134.37662477,398.093469056,308.50319926,128.416531383,16.5743988387,0.517719941614,149,15.9581285794,149,109.236166182,100.488,15.9418,15.944520986,0.890655,75.5927505242,-16.2451
0.980282,261.894135331,1118.966796,118.454,15.9488,65.4898479705,347.661900275,403.566135559,250.820115157,149.784796127,0.524675066454,150,15.9442171433,150,117.933130507,100.798,15.9282,15.9308194079,0.915576,87.8200329358,-16.2369
0.983402,288.674792824,1237.62340379,118.857,15.922,110.856283452,407.451039273,404.660102843,219.039110707,101.544340933,0.528665582576,151,15.9196624131,151,121.162057013,101.152,15.9021,15.9063640108,0.921586,72.6501343451,-16.2061
0.964117,201.238013925,1009.44964779,119.203,15.9253,108.818153882,418.919529165,342.245468989,264.595097404,100.141822651,0.524645528157,152,15.9219125328,152,126.240302958,101.494,15.9064,15.9084929117,0.895092,49.6754351244,-16.2042
0.979137,183.831558891,930.396999626,119.537,15.9678,131.560308021,422.090666051,386.62964207,207.409908938,11.0981516999,0.506915347216,153,15.9652190164,153,128.467400758,101.79,15.9499,15.9525430598,0.797039,70.4182518838,-16.2411
0.977007,227.608217298,998.135503129,119.964,16.0509,110.679897033,330.494353137,471.775863484,155.70690248,-2.83126461714,0.545300652085,154,16.0482503525,154,136.778917444,102.14,16.0353,16.038889769,1.02245,69.9198036673,-16.3292
0.975396,172.81559201,851.483568556,120.252,16.0422,110.19458999,305.918909402,348.342188809,186.737320261,5.78255383638,0.529030686523,155,16.0383582313,155,115.576877915,102.436,16.0262,16.029251754,0.92241,48.8445183874,-16.3192
0.965852,281.485220081,1101.30060253,120.628,16.0396,193.48503714,595.05378578,412.379295431,299.756198588,78.0191528901,0.518264831883,156,16.0367772712,156,109.20384585,102.747,16.0255,16.0283304204,0.867602,0.867097585022,-16.3331
0.974373,255.168287714,1136.08307826,120.966,16.0968,92.3697672385,279.145694719,305.906467156,148.219863214,2.48011518892,0.525506697436,157,16.0944654338,157,111.605969212,103.036,16.0818,16.0846368007,0.894644,6.25385291513,-16.3866
0.979204,168.222740179,809.968931735,121.357,16.1277,78.1428384029,241.222753362,340.852217402,123.80416838,-1.28515763198,0.522577068886,158,16.1236860582,158,113.830213251,103.376,16.1133,16.1145856649,0.85853,61.9806703716,-16.4043
0.978778,137.786399925,659.434003306,121.715,16.0692,198.538743541,542.155818891,328.094167468,237.964727174,-1.23441481322,0.512926903227,159,16.0646566143,159,124.525873523,103.711,16.0531,16.0560892981,0.842144,75.0539622204,-16.357
0.970408,327.886240424,1771.99552439,122.022,16.1627,107.482734335,396.180793935,372.032319849,147.01807212,6.67341062371,0.528249518447,160,16.1616102061,160,113.630338371,104.04,16.1495,16.1530672098,0.964734,58.3820670491,-16.4426
0.977403,25.3020002543,91.6223962973,122.407,16.2131,91.5508580373,270.843786748,69.9465363697,110.938699004,-1.80146321503,0.525829541033,161,16.2078008671,161,48.7596208883,104.321,16.1956,16.198306484,0.922431,15.2119819345,-16.4864
0.98068,128.094835839,693.508662268,122.752,16.2359,210.39792687,611.974659097,254.956438349,249.492691651,67.646871479,0.52891312566,162,16.231378135,162,113.446766241,104.65,16.2212,16.2229343656,0.908148,11.5345024096,-16.5161
0.98057,205.324335239,822.010317865,123.078,16.1985,111.94534512,372.529911759,315.005247223,203.128958235,34.6550444967,0.529068206744,163,16.1986517703,163,100.915844161,104.962,16.1864,16.1902897662,0.960544,62.0312115135,-16.476
0.976951,177.581726485,762.237664016,123.433,16.2301,144.630398227,430.380685532,284.576734683,122.136365749,-1.40770761185,0.530806623309,164,16.2263238281,164,94.5891152035,105.243,16.2141,16.2166444436,0.926618,2.65081285729,-16.5096
0.980244,100.197306658,530.121213551,123.795,16.2691,106.52403032,358.708424387,153.683478155,131.380693474,0.549665731652,0.524405524551,165,16.2671750306,165,74.8724402179,105.507,16.2578,16.2603020944,0.870557,9.06843483714,-16.5479
0.957858,287.625954038,1031.42312279,124.124,16.2557,89.400730056,398.190800807,154.243010315,248.189884185,161.954058662,0.511971618065,166,16.2522173035,166,46.7880809983,105.783,16.2416,16.2449180585,0.788117,16.4679768539,-16.5299
0.983128,148.513701568,778.073985872,124.439,16.2792,178.763238649,589.576959517,141.518040203,183.809901917,6.17035300903,0.528646063915,167,16.2769978036,167,57.5173085888,106.104,16.2657,16.2690823116,0.953653,37.365309549,-16.5491
0.980868,80.2674627193,550.198449109,124.841,16.2926,196.92101954,488.448310231,121.607900681,213.746089261,34.3524471056,0.52719783082,168,16.2884469811,168,65.7653950355,106.399,16.2767,16.2792151129,0.878048,41.8484479977,-16.5553
0.969616,222.923173103,993.049622199,125.133,16.3384,109.934993042,309.605795614,309.237950903,139.242491285,4.9861096976,0.546391385872,169,16.3370571058,169,108.733585842,106.733,16.3237,16.328034152,1.06528,102.456876391,-16.5926
0.980463,147.665667522,745.640636293,125.532,16.275,177.039988198,635.162691541,235.855128928,142.054207718,37.9392832827,0.534328279156,170,16.2721950395,170,112.689012072,107.075,16.2615,16.2641157076,0.966175,59.045940378,-16.5375
0.980014,234.929950102,1064.59630789,125.826,16.29,103.259821608,332.115228121,521.378434344,149.721338679,7.8747468206,0.529128380566,171,16.2877164188,171,130.467085006,107.341,16.274,16.2772651511,0.981111,65.9559718001,-16.5499
0.983788,217.117226492,899.644452139,126.171,16.3006,138.940648819,455.261793678,426.094828852,169.958472388,65.9758156121,0.519048504668,172,16.2959120755,172,117.353823024,107.614,16.2816,16.2839058618,0.8816,143.934000165,-16.5586
0.981553,130.161807208,664.106389766,126.503,16.2697,164.734911671,437.059409116,313.522948376,222.435385635,-3.33000898617,0.527473379599,173,16.2651671933,173,122.05105573,107.916,16.2509,16.2527208942,0.892725,84.9837579446,-16.5244
0.984907,110.79242741,672.131615006,126.83,16.3073,97.1461489485,404.442734968,343.980869396,260.224271278,130.721773084,0.525233697609,174,16.3056285243,174,134.384141765,108.175,16.2884,16.2921746439,0.979125,134.008729264,-16.5694
0.985053,145.679913081,659.617155597,127.181,16.2885,174.370521457,595.593068217,291.736922148,323.329488103,96.848467638,0.526107619996,175,16.2860180363,175,115.625042803,108.492,16.2694,16.2726004095,0.919723,63.4758505622,-16.562
0.979157,158.761556398,705.335046083,127.55,16.3278,129.87657229,362.515471235,216.21620802,229.053780708,59.1416440512,0.536957698581,176,16.3231903885,176,89.7236285927,108.775,16.3093,16.3118619044,1.01692,15.5952575124,-16.5987
0.986175,272.853291449,1061.56176991,127.863,16.3592,225.257947655,632.521794722,419.294570699,216.92534562,48.0643523218,0.528395537093,177,16.3539786874,177,98.5524238075,109.048,16.3397,16.342865707,0.913299,92.0409724652,-16.6284
0.984142,191.334403175,971.476005247,128.207,16.4052,105.137554445,361.86342292,311.907947206,129.409697714,1.26625989215,0.525373105403,178,16.400287778,178,120.624919631,109.321,16.386,16.3877901859,0.947696,12.4504106547,-16.6693
0.979427,253.436889503,1011.71027805,128.547,16.3396,147.064772569,445.505695003,334.708611659,109.213111994,-4.24947030721,0.537462648792,179,16.3374745405,179,97.8338316569,109.603,16.32,16.3223653332,1.06167,0.523316351377,-16.5988
0.987399,110.083520633,701.369524499,128.858,16.381,184.089909647,441.069432247,229.957870165,182.055083853,-3.33376607241,0.531326216717,180,16.3764216955,180,108.684684633,109.882,16.3602,16.3632317492,0.99629,110.146707697,-16.6448
0.983004,282.497707126,1050.23433165,129.147,16.3304,95.103234964,331.468048605,427.353860538,168.789838101,33.0323390271,0.528337871258,181,16.3270185027,181,112.786784039,110.156,16.3138,16.3157863294,0.96367,48.2187455808,-16.6022
0.984246,150.280579971,873.891887434,129.464,16.4369,153.888301,536.978870835,227.615500506,234.87242498,66.8000028502,0.523928196217,182,16.4325967924,182,92.283857834,110.412,16.4215,16.4244583919,0.961893,21.6567011078,-16.7023
0.984282,143.144677455,464.820466194,129.821,16.4194,146.773844595,418.409365423,137.307954693,147.742776937,-12.9932790218,0.537182895603,183,16.4157495958,183,64.8620829795,110.708,16.4041,16.4067379439,1.01335,-96.1454560531,-16.6865
0.975695,148.172199177,602.98720144,130.224,16.3801,136.614034933,422.213758356,199.168732997,135.839960063,-10.5203949501,0.536730241866,184,16.3776367984,184,77.0134835403,111.033,16.3641,16.3666929173,1.04374,19.8500254988,-16.6502
0.981283,114.296750094,520.403653721,130.621,16.3777,141.722238995,361.292810365,42.8405775964,123.34859337,-44.4491898673,0.536344637516,185,16.3732709636,185,23.1869569367,111.313,16.3608,16.361841885,0.931332,-94.6353824526,-16.6515
0.984005,182.875365446,1026.67528577,130.919,16.4862,184.447110452,519.132418499,174.106137904,342.016707629,87.6166876118,0.532859837045,186,16.4845089418,186,70.0525477585,111.564,16.4702,16.4736554858,0.961731,-8.88519313826,-16.7511
0.985819,253.983626702,968.104149228,131.157,16.4998,156.882743827,465.437835989,318.163209331,127.103258716,-10.0556920951,0.53339441047,187,16.4965209801,187,97.7938301034,111.847,16.4817,16.4838863896,0.979953,61.4500924945,-16.7592
0.987372,121.133538344,602.881732298,131.52,16.4415,222.476549381,627.990279465,61.8395735675,207.147278039,17.010455007,0.521246163899,188,16.4372587824,188,24.4937174844,112.076,16.4256,16.4272967361,0.887878,-24.3153666734,-16.7243
0.986591,153.051245676,826.63492239,131.788,16.507,63.4350223646,159.717790803,81.8972985543,50.4596990909,-17.3869372198,0.539412065737,189,16.501953036,189,36.6079031215,112.356,16.4906,16.4938535587,1.00162,-70.6571727068,-16.7717
0.984994,280.326511639,1093.39824971,132.149,16.5599,189.397039091,580.445810469,202.801347298,127.497089425,-0.560678999649,0.531566583567,190,16.5575375666,190,70.0821123854,112.621,16.5459,16.5484792755,0.991783,-18.4933879968,-16.829
0.986072,131.713923591,527.389205933,132.457,16.5371,203.737699764,551.966694171,118.252788756,158.591125698,5.59308713925,0.536010411127,191,16.5340157317,191,45.7068830041,112.897,16.5229,16.525648555,0.874984,-2.91992385683,-16.8262
0.985299,294.317467821,1171.87052448,132.731,16.4986,85.290689313,258.792391975,372.732784386,39.0622176677,-30.2854751208,0.549259009324,192,16.4936933041,192,107.919261388,113.147,16.4835,16.4867305026,1.05117,34.7712386407,-16.7744
0.983764,182.575079438,845.177966993,133.065,16.5528,220.830340633,688.857118685,358.649787582,168.8154218,-1.74458569481,0.551061420975,193,16.5473405737,193,121.703066027,113.419,16.539,16.5405672089,1.07333,-2.96485913817,-16.8267
0.982293,224.74538094,1068.3372474,133.364,16.5804,261.307344705,834.880319003,351.881509411,226.362787198,8.6761926573,0.534250400302,194,16.5767237881,194,105.130864267,113.725,16.5667,16.5696405519,1.00282,18.1255986685,-16.8542
0.986626,165.450780584,789.494467525,133.668,16.5401,99.9225032636,306.489832108,281.084230481,136.795458499,-1.28262112538,0.543641029871,195,16.5345740532,195,115.719126599,114.027,16.5238,16.5267582391,1.03698,13.6055226234,-16.8093
0.980991,111.567684362,647.962197896,133.868,16.5959,163.017448479,438.130750616,130.787202094,185.762027063,6.6790199586,0.531528781434,196,16.592660727,196,66.9673998212,114.271,16.5809,16.5838015094,0.943966,1.45469958671,-16.8772
0.981674,167.195618474,571.099313859,134.213,16.6185,133.415019277,398.442986206,196.216579508,133.128975602,9.50287587924,0.539818819626,197,16.614505914,197,59.6129640311,114.569,16.6034,16.6058140466,1.03171,-18.1372168772,-16.8842
0.932067,323.971773659,977.752369368,134.46,16.5855,147.313263601,431.924255107,283.203016513,232.131902627,6.89780587983,0.534607581025,198,16.5820124264,198,55.3186267557,114.789,16.5724,16.5750242328,0.975067,-25.3750883046,-16.8428
