MaxReturn,AverageDiscountedReturn,StdReturn,AverageReturn,StdEsReturn,AverageEsReturn,AverageAbsY,MinEsReturn,Iteration,MaxEsReturn,AverageY,AverageQLoss,MinReturn,AverageAction,Epoch,AverageQ,AveragePolicySurr,AverageAbsQ,PolicyRegParamNorm,QFunRegParamNorm,AverageAbsQYDiff
1000.0,99.9956828753,0.0,1000.0,28.0093835135,34.5172413793,18.2446453522,3.0,132,103.0,18.2396491546,2.10118,1000.0,0.634457,132,18.2379,-20.0872,18.2886,66.0507,98.8366,0.524186901993
1000.0,99.9956828753,0.0,1000.0,15.5096872954,19.36,18.4035697908,3.0,133,65.0,18.3995928804,1.92858,1000.0,0.664419,133,18.4,-20.2084,18.4489,66.1897,99.3327,0.509116407903
1000.0,99.9956828753,0.0,1000.0,32.5622382094,30.9393939394,18.4551807015,3.0,134,133.0,18.4519698574,2.3719,1000.0,0.145238,134,18.4504,-20.2158,18.5026,66.2838,99.6689,0.555473038155
1000.0,99.9956828753,0.0,1000.0,21.0090110292,21.4565217391,18.5206868692,3.0,135,91.0,18.5151648305,2.05048,1000.0,0.0365898,135,18.5161,-20.3206,18.5707,66.3713,100.192,0.521830388743
1000.0,99.9956828753,0.0,1000.0,27.9717641889,29.2571428571,18.539402292,3.0,136,136.0,18.5343532813,2.27701,1000.0,0.0355955,136,18.5325,-20.3629,18.5926,66.4602,100.579,0.559194158595
1000.0,99.9956828753,0.0,1000.0,22.6079985846,19.72,18.6193669579,3.0,137,82.0,18.6097400697,2.13375,1000.0,0.180129,137,18.61,-20.3621,18.6665,66.565,100.959,0.526395285937
1000.0,99.9956828753,0.0,1000.0,27.0901976527,23.4473684211,18.6532332044,3.0,138,114.0,18.6477632226,2.24014,1000.0,0.152565,138,18.6469,-20.4512,18.7086,66.6865,101.387,0.543969741586
1000.0,99.9956828753,0.0,1000.0,26.7398655225,21.7142857143,18.8122463513,3.0,139,126.0,18.8061128369,2.25028,1000.0,0.0405515,139,18.805,-20.5208,18.8562,66.7245,101.884,0.529479413533
1000.0,99.9956828753,0.0,1000.0,25.9908574656,22.085106383,18.7701158325,3.0,140,96.0,18.761146874,2.03161,1000.0,0.458735,140,18.7599,-20.4941,18.8152,66.8218,102.346,0.504725516335
1000.0,99.9956828753,0.0,1000.0,19.4643257608,23.2619047619,18.8016987004,3.0,141,70.0,18.7927362366,2.23986,1000.0,0.0179655,141,18.7927,-20.5363,18.8495,66.897,102.739,0.523046778416
1000.0,99.9956828753,0.0,1000.0,18.3563554726,20.1568627451,18.8263155434,3.0,142,83.0,18.818817221,2.09595,1000.0,0.0229428,142,18.8176,-20.5799,18.8762,66.9802,103.054,0.509938428098
1000.0,99.9956828753,0.0,1000.0,20.4766948057,16.5762711864,18.9461947056,3.0,143,109.0,18.939730916,2.19564,1000.0,0.025936,143,18.9397,-20.6215,18.9942,67.0561,103.296,0.515208826144
1000.0,99.9956828753,0.0,1000.0,17.7451509111,16.015625,18.8386474206,3.0,144,75.0,18.8272675871,2.084,1000.0,0.0158725,144,18.8281,-20.5792,18.889,67.1476,103.934,0.510311263147
1000.0,99.9956828753,0.0,1000.0,19.2960207249,17.8035714286,19.0397510291,3.0,145,86.0,19.0317227313,2.13538,1000.0,0.0172083,145,19.0303,-20.663,19.0859,67.2312,104.327,0.508774399502
1000.0,99.9956828753,0.0,1000.0,26.2873741874,21.125,18.865947532,3.0,146,116.0,18.8566709774,2.04816,1000.0,0.0399242,146,18.8569,-20.5883,18.9186,67.3369,104.736,0.506382264048
1000.0,99.9956828753,0.0,1000.0,14.0145162365,14.0422535211,18.9451413631,3.0,147,60.0,18.933579993,1.95204,1000.0,0.0101118,147,18.9324,-20.6366,18.992,67.448,105.081,0.485730394585
1000.0,99.9956828753,0.0,1000.0,30.6546353211,22.2666666667,18.973827564,3.0,148,175.0,18.9626222882,1.88905,1000.0,0.0173979,148,18.962,-20.6059,19.0201,67.6054,105.482,0.48033053003
1000.0,99.9956828753,0.0,1000.0,22.228922601,20.5,18.9684200509,3.0,149,87.0,18.9607771457,2.28939,1000.0,0.0105502,149,18.9607,-20.6084,19.0175,67.7456,105.978,0.511033103185
1000.0,99.9956828753,0.0,1000.0,14.7288937609,14.9705882353,18.873138921,3.0,150,82.0,18.8617005954,2.18129,1000.0,0.134172,150,18.8616,-20.5758,18.9226,67.8552,106.254,0.515086573692
1000.0,99.9956828753,0.0,1000.0,20.7266285766,15.2903225806,18.9059726499,3.0,151,103.0,18.8994594965,1.99516,1000.0,0.00808895,151,18.8983,-20.5474,18.9541,67.9579,106.575,0.475318160966
1000.0,99.9956828753,0.0,1000.0,18.6536494241,16.4677419355,18.9355840068,3.0,152,104.0,18.9283893467,2.12856,1000.0,0.00555433,152,18.9284,-20.5549,18.9892,68.0813,106.883,0.498845615485
1000.0,99.9956828753,0.0,1000.0,13.4864375437,12.512195122,18.9246691153,3.0,153,72.0,18.9158053845,1.7887,1000.0,0.0104424,153,18.9152,-20.534,18.9685,68.1965,107.217,0.453482067221
1000.0,99.9956828753,0.0,1000.0,16.2280196642,13.2266666667,18.8185684559,3.0,154,87.0,18.8112187068,2.11915,1000.0,0.00929436,154,18.8113,-20.4851,18.8687,68.2416,107.462,0.505128278284
1000.0,99.9956828753,0.0,1000.0,13.7976149758,13.8082191781,18.8483950403,3.0,155,65.0,18.8397504391,1.92983,1000.0,0.00951955,155,18.8384,-20.502,18.8945,68.2914,107.832,0.47306116283
1000.0,99.9956828753,0.0,1000.0,15.268782382,12.4810126582,18.8888097743,3.0,156,83.0,18.8794484935,2.28509,1000.0,0.0129582,156,18.8812,-20.5357,18.9408,68.3683,108.124,0.539637713976
1000.0,99.9956828753,0.0,1000.0,24.5175626828,17.5344827586,18.8572120469,3.0,157,171.0,18.8459965208,2.00679,1000.0,0.0102017,157,18.8433,-20.5327,18.9006,68.4303,108.284,0.483548995037
1000.0,99.9956828753,0.0,1000.0,27.4121936207,16.9482758621,18.8667744199,3.0,158,190.0,18.859939293,1.85426,1000.0,0.0155292,158,18.8606,-20.5063,18.9086,68.5979,108.534,0.459844498958
1000.0,99.9956828753,0.0,1000.0,25.2225314882,15.7076923077,18.8162372189,3.0,159,185.0,18.809915835,2.25199,1000.0,0.00826974,159,18.8103,-20.4881,18.8679,68.7031,108.811,0.531441199732
1000.0,99.9956828753,0.0,1000.0,12.8544566645,11.7887323944,18.8049052324,2.0,160,50.0,18.7983467469,2.10109,1000.0,0.16784,160,18.7988,-20.4112,18.8525,68.7892,109.236,0.484754827172
1000.0,99.9956828753,0.0,1000.0,24.3448790528,17.8615384615,18.7555651756,3.0,161,165.0,18.7485305045,1.96175,1000.0,0.101224,161,18.7484,-20.4243,18.7997,68.8569,109.727,0.471430568003
1000.0,80.070646123,447.269116106,683.733333333,17.502269497,13.4594594595,18.6966619642,3.0,162,90.0,18.6912110126,1.82954,50.0,0.0697425,162,18.6905,-20.3312,18.746,68.9546,109.97,0.467892746039
1000.0,99.9956828753,0.0,1000.0,18.5945413062,16.7288135593,18.7822738391,3.0,163,93.0,18.7764862038,2.14459,1000.0,0.0525146,163,18.7755,-20.3521,18.828,69.0082,110.35,0.486580471756
1000.0,99.9956828753,0.0,1000.0,12.6648874847,12.725,18.6673858778,3.0,164,59.0,18.6613100956,1.9242,1000.0,0.125615,164,18.6623,-20.2734,18.714,69.1033,110.567,0.475302582276
1000.0,99.9956828753,0.0,1000.0,12.2247069736,12.0481927711,18.7100984816,3.0,165,52.0,18.7050388992,1.85401,1000.0,0.123159,165,18.705,-20.306,18.761,69.2191,110.931,0.470397764953
1000.0,99.9956828753,0.0,1000.0,18.8907972892,12.8666666667,18.6440261686,3.0,166,97.0,18.6396227657,1.87311,1000.0,0.0349248,166,18.6374,-20.2761,18.6895,69.3956,111.125,0.47549846653
1000.0,99.9956828753,0.0,1000.0,13.5026289164,14.3888888889,18.638967326,3.0,167,64.0,18.6346964532,1.80931,1000.0,0.0147628,167,18.6355,-20.2936,18.6827,69.4223,111.487,0.449572735467
1000.0,99.9956828753,0.0,1000.0,12.3237994571,11.3181818182,18.5483004913,2.0,168,59.0,18.5439784411,2.21112,1000.0,0.00744151,168,18.544,-20.187,18.6055,69.508,111.792,0.518111190878
1000.0,99.9956828753,0.0,1000.0,12.0456111263,11.7176470588,18.6392139127,3.0,169,60.0,18.6347258943,1.99173,1000.0,0.252765,169,18.634,-20.291,18.6858,69.6099,112.092,0.475061277057
1000.0,99.9956828753,0.0,1000.0,14.4318587407,14.5294117647,18.5990599723,3.0,170,67.0,18.5938082392,1.95754,1000.0,0.101223,170,18.5935,-20.2501,18.6487,69.6561,112.417,0.479692962628
1000.0,99.9956828753,0.0,1000.0,14.8426053418,13.52,18.625595659,3.0,171,78.0,18.6219517318,1.96423,1000.0,0.0146183,171,18.6219,-20.2256,18.6754,69.7403,112.745,0.469208865099
1000.0,99.9956828753,0.0,1000.0,13.5519110692,10.5789473684,18.5484333633,3.0,172,99.0,18.5438179811,2.12633,1000.0,0.0218955,172,18.5426,-20.1989,18.6003,69.8117,113.057,0.510604458005
1000.0,44.038271877,301.691843211,153.492957746,15.4543152092,15.1666666667,18.5553990456,3.0,173,77.0,18.5510344946,1.98443,40.0,0.164343,173,18.5509,-20.2145,18.6069,69.895,113.349,0.485364463604
1000.0,99.9956828753,0.0,1000.0,12.9957901803,12.6329113924,18.5840476526,2.0,174,76.0,18.5800088943,1.92508,1000.0,0.0208581,174,18.5795,-20.2199,18.6348,70.0003,113.677,0.492932876841
1000.0,99.9956828753,0.0,1000.0,11.8771848599,12.2839506173,18.5420767186,3.0,175,57.0,18.5368599323,1.96313,1000.0,0.0228222,175,18.5369,-20.182,18.5937,70.1133,113.857,0.491090204833
1000.0,99.9956828753,0.0,1000.0,12.8962405138,13.0526315789,18.6780462579,3.0,176,94.0,18.6727905457,2.03402,1000.0,0.0153693,176,18.6729,-20.256,18.7273,70.2452,114.188,0.498573721217
1000.0,99.9956828753,0.0,1000.0,7.5819911658,11.6666666667,18.5909508306,4.0,177,34.0,18.5853586387,1.9692,1000.0,0.00849459,177,18.5851,-20.2102,18.641,70.253,114.4,0.478181686663
1000.0,99.9956828753,0.0,1000.0,13.2798790005,13.4459459459,18.5856406092,2.0,178,61.0,18.5772805742,1.87868,1000.0,0.0151303,178,18.5757,-20.2603,18.6348,70.3613,114.696,0.468033918956
1000.0,99.9956828753,0.0,1000.0,9.92528700507,13.4054054054,18.5453429326,3.0,179,53.0,18.5381742752,2.00097,1000.0,0.0121697,179,18.5377,-20.1643,18.5931,70.3996,114.811,0.489572013775
1000.0,99.9956828753,0.0,1000.0,11.800273595,11.9404761905,18.5246357795,3.0,180,69.0,18.5186886586,1.93221,1000.0,0.00916645,180,18.5188,-20.1144,18.5717,70.4622,115.158,0.473952615606
1000.0,90.5937102585,351.437484562,842.833333333,10.7386311178,11.021978022,18.5341034433,3.0,181,47.0,18.5266501152,1.92049,54.0,0.0174682,181,18.5258,-20.1488,18.582,70.5857,115.499,0.481273218962
1000.0,99.9956828753,0.0,1000.0,13.2260659096,13.7083333333,18.5426595972,3.0,182,59.0,18.5356467561,1.9679,1000.0,0.00849535,182,18.5349,-20.2263,18.5903,70.6775,115.7,0.486170669215
1000.0,99.9956828753,0.0,1000.0,15.6342121604,11.5568181818,18.5902678307,3.0,183,126.0,18.5864127905,2.03593,1000.0,0.00587928,183,18.5868,-20.2248,18.6432,70.8344,115.903,0.489426757264
65.0,42.4242809413,2.90779800129,54.9725274725,8.3895298714,9.31132075472,18.6151465013,3.0,184,39.0,18.6103175836,1.84167,51.0,0.358306,184,18.6094,-20.2913,18.6651,70.9196,116.238,0.47282347129
1000.0,99.9956828753,0.0,1000.0,15.5339633262,13.3421052632,18.6741663917,3.0,185,93.0,18.6681408326,1.85595,1000.0,0.00858397,185,18.668,-20.3323,18.7195,71.0006,116.562,0.473414967628
1000.0,99.9956828753,0.0,1000.0,13.1460859701,13.1351351351,18.7197395065,3.0,186,56.0,18.715424983,2.05724,1000.0,0.0724524,186,18.7156,-20.3579,18.7708,71.0962,116.875,0.501192191525
1000.0,99.9956828753,0.0,1000.0,9.75967442629,10.9361702128,18.6312700562,3.0,187,47.0,18.6283458433,1.88444,1000.0,0.11622,187,18.6278,-20.3478,18.6789,71.1981,117.082,0.468249982039
41.0,32.3197916887,0.75173816573,38.8449612403,12.7370457549,12.6329113924,18.7284919148,3.0,188,68.0,18.7254638269,1.9493,37.0,0.249807,188,18.7238,-20.3368,18.7783,71.3046,117.331,0.484445961633
52.0,36.7514088979,2.197721397,45.6045454545,11.1225128228,12.1463414634,18.7624618186,3.0,189,54.0,18.7583539733,2.13385,42.0,0.496639,189,18.758,-20.3953,18.8158,71.3413,117.527,0.501628455792
1000.0,99.9956828753,0.0,1000.0,13.4813921345,11.4545454545,18.7642616554,3.0,190,110.0,18.7603971384,1.77029,1000.0,0.0399664,190,18.7596,-20.4493,18.807,71.4743,117.803,0.468835309491
44.0,33.5933275533,0.840598903928,40.7357723577,12.3796351738,13.1447368421,18.7666874755,2.0,191,64.0,18.7633936507,2.02739,40.0,0.311456,191,18.7641,-20.399,18.8178,71.6132,117.972,0.492670239415
1000.0,99.9956828753,0.0,1000.0,13.7273239914,11.367816092,18.7129273128,3.0,192,66.0,18.7069335361,2.23925,1000.0,0.0939189,192,18.7061,-20.4422,18.7637,71.7394,118.236,0.514886510632
1000.0,74.989402504,464.260025302,640.4375,14.642807895,14.1971830986,18.7105782444,3.0,193,64.0,18.7023049418,2.28501,23.0,0.0672484,193,18.702,-20.4668,18.7641,71.8468,118.595,0.52199569576
1000.0,99.9956828753,0.0,1000.0,11.8911588949,11.9285714286,18.8398152527,3.0,194,57.0,18.8216926321,2.12931,1000.0,0.11149,194,18.8203,-20.4913,18.8872,71.8944,118.875,0.505429638573
1000.0,99.9956828753,0.0,1000.0,8.12979308871,9.21296296296,18.9104531461,3.0,195,42.0,18.8920093675,2.11181,1000.0,0.028913,195,18.8926,-20.5963,18.9567,72.0619,119.131,0.502638124124
1000.0,99.9956828753,0.0,1000.0,12.1984190317,11.5172413793,18.9051469496,3.0,196,96.0,18.8903287817,2.23875,1000.0,0.07656,196,18.8887,-20.6909,18.9504,72.2049,119.412,0.521433520144
1000.0,99.9956828753,0.0,1000.0,9.76836211642,10.21875,19.0044139865,3.0,197,46.0,18.9861676393,2.14883,1000.0,0.0139341,197,18.9859,-20.7355,19.0529,72.3396,119.733,0.510697664365
1000.0,99.9956828753,0.0,1000.0,9.52668528011,9.75238095238,19.0663287402,3.0,198,45.0,19.0516808741,2.23279,1000.0,0.0122804,198,19.0496,-20.8266,19.1149,72.4524,119.914,0.515606459892
1000.0,99.9956828753,0.0,1000.0,12.0572789712,11.75,19.0908758857,2.0,199,64.0,19.081027712,2.39872,1000.0,0.0697671,199,19.081,-20.868,19.1466,72.5566,120.034,0.54702551436
1000.0,99.9956828753,0.0,1000.0,14.6072667964,14.9701492537,19.2336766651,3.0,200,95.0,19.2253211589,2.0912,1000.0,0.0274402,200,19.2236,-21.0136,19.2819,72.5683,120.396,0.506562843078
1000.0,99.9956828753,0.0,1000.0,10.7941673344,11.8352941176,19.2592445614,3.0,201,57.0,19.2542101862,2.15893,1000.0,0.0597029,201,19.2542,-21.0173,19.3118,72.6616,120.554,0.516280334904
1000.0,99.9956828753,0.0,1000.0,13.9852901391,11.8536585366,19.4292796324,3.0,202,109.0,19.4260921512,2.26069,1000.0,0.0804425,202,19.425,-21.1802,19.4847,72.7313,120.874,0.5392556003
1000.0,99.9956828753,0.0,1000.0,9.70273551941,10.8586956522,19.3942729859,3.0,203,39.0,19.3909134246,2.29915,1000.0,0.0441661,203,19.3901,-21.2165,19.4482,72.8433,121.117,0.541841674874
1000.0,99.9956828753,0.0,1000.0,12.7577424826,13.3116883117,19.5668491597,3.0,204,61.0,19.5627911038,2.24266,1000.0,0.0414257,204,19.5621,-21.3922,19.6186,72.9647,121.313,0.537074156234
1000.0,99.9956828753,0.0,1000.0,12.8689086559,12.8205128205,19.6685746227,3.0,205,64.0,19.6651123638,2.3829,1000.0,0.0671359,205,19.6634,-21.5035,19.7187,72.9982,121.797,0.554162674272
1000.0,99.9956828753,0.0,1000.0,9.26927873511,10.8064516129,19.8313309715,3.0,206,46.0,19.82860935,2.4241,1000.0,0.0558058,206,19.8287,-21.681,19.8901,73.0438,122.014,0.565298571457
1000.0,99.9956828753,0.0,1000.0,10.2545927339,11.2134831461,19.9640208197,3.0,207,47.0,19.9608420872,2.39271,1000.0,0.0562114,207,19.9602,-21.8488,20.0198,73.1825,122.302,0.561045949965
1000.0,99.9956828753,0.0,1000.0,10.6773738501,11.2471910112,19.9453211473,3.0,208,53.0,19.9433294194,2.51743,1000.0,0.0404594,208,19.9404,-21.8893,20.0018,73.3168,122.453,0.589355664438
1000.0,99.9956828753,0.0,1000.0,13.1033052762,12.243902439,20.1866342547,3.0,209,79.0,20.1825859551,2.33648,1000.0,0.0329347,209,20.1814,-22.1223,20.2418,73.3978,122.615,0.564797519809
1000.0,99.9956828753,0.0,1000.0,12.0678822082,11.3409090909,20.3944640086,2.0,210,60.0,20.3892644307,2.60621,1000.0,0.0503727,210,20.3894,-22.3402,20.4501,73.4703,122.718,0.579007636908
1000.0,99.9956828753,0.0,1000.0,15.4413737925,13.3943661972,20.6104612263,3.0,211,85.0,20.6045542409,2.40975,1000.0,0.035068,211,20.6015,-22.5118,20.6584,73.5632,122.971,0.556500020732
1000.0,99.9956828753,0.0,1000.0,11.1419692895,10.7113402062,20.7374969934,3.0,212,53.0,20.7331922284,2.52464,1000.0,0.0312252,212,20.7348,-22.7413,20.7922,73.6338,123.225,0.576235935572
1000.0,99.9956828753,0.0,1000.0,11.4684015754,11.6071428571,20.8528112173,3.0,213,50.0,20.8492061928,2.50951,1000.0,0.0327149,213,20.8463,-22.8395,20.91,73.7313,123.47,0.585568250919
1000.0,99.9956828753,0.0,1000.0,12.420974934,11.8275862069,21.0810700181,3.0,214,66.0,21.0778329233,2.83001,1000.0,0.0523531,214,21.0764,-23.0818,21.1422,73.7743,123.672,0.607698183806
1000.0,99.9956828753,0.0,1000.0,17.6168192346,13.1710526316,21.2282725114,3.0,215,118.0,21.2230835733,2.5677,1000.0,0.0959931,215,21.2215,-23.3292,21.278,73.8289,124.039,0.573038098769
1000.0,99.9956828753,0.0,1000.0,11.0998787022,10.7311827957,21.386026018,3.0,216,57.0,21.3831869955,3.00875,1000.0,0.0130893,216,21.3827,-23.4624,21.4411,73.8685,124.37,0.619779658874
1000.0,99.9956828753,0.0,1000.0,17.9662559237,14.2112676056,21.5312647615,3.0,217,104.0,21.5263391407,2.95813,1000.0,0.0648145,217,21.524,-23.6073,21.5887,73.9395,124.517,0.617438149573
1000.0,99.9956828753,0.0,1000.0,9.60919800619,10.0860215054,21.7196599236,2.0,218,50.0,21.7138154603,3.05638,1000.0,0.0154687,218,21.7129,-23.7992,21.7746,73.9633,124.726,0.626789249837
1000.0,99.9956828753,0.0,1000.0,22.2371265212,18.7142857143,21.9889036929,3.0,219,116.0,21.9846245811,3.33585,1000.0,0.143691,219,21.9842,-24.0684,22.0519,74.0785,124.927,0.66183905839
1000.0,99.9956828753,0.0,1000.0,16.0841853716,12.9358974359,21.9881629997,3.0,220,89.0,21.9837705874,2.77168,1000.0,0.0110029,220,21.9799,-24.1036,22.0389,74.1737,125.257,0.600979144541
1000.0,99.9956828753,0.0,1000.0,17.532761863,13.8028169014,22.238173526,3.0,221,76.0,22.2347034064,2.8303,1000.0,0.0110068,221,22.2345,-24.3848,22.2968,74.3648,125.407,0.599420270242
1000.0,99.9956828753,0.0,1000.0,11.1001595334,10.625,22.4056018137,3.0,222,61.0,22.4017634845,2.96901,1000.0,0.259727,222,22.4008,-24.5654,22.4695,74.4419,125.711,0.615696478049
1000.0,99.9956828753,0.0,1000.0,22.6887733702,16.1612903226,22.5020698273,3.0,223,115.0,22.497342373,3.20961,1000.0,0.479088,223,22.4954,-24.6772,22.5711,74.4959,125.994,0.670363100224
1000.0,99.9956828753,0.0,1000.0,16.7246622444,11.8192771084,22.695065962,3.0,224,98.0,22.6902439719,3.19143,1000.0,0.494178,224,22.6899,-24.79,22.7569,74.633,126.192,0.652747404525
1000.0,99.9956828753,0.0,1000.0,24.8021752311,16.2063492063,22.6829162809,3.0,225,141.0,22.6777153546,3.07977,1000.0,0.491115,225,22.6762,-24.813,22.7397,74.7934,126.484,0.609284002638
1000.0,99.9956828753,0.0,1000.0,14.381778595,12.4666666667,22.8279278706,3.0,226,66.0,22.8232862081,3.1799,1000.0,0.927904,226,22.8221,-24.9361,22.8887,74.8405,126.875,0.607746616435
1000.0,99.9956828753,0.0,1000.0,24.6474358453,16.5625,22.828304795,3.0,227,160.0,22.8245776213,3.0615,1000.0,0.474899,227,22.8235,-24.9769,22.8812,74.9511,127.147,0.590777826999
1000.0,99.9956828753,0.0,1000.0,15.8588814607,14.671641791,22.8357846733,3.0,228,70.0,22.8308064834,3.03526,1000.0,0.446855,228,22.8279,-24.9074,22.8924,75.0514,127.409,0.605921951152
1000.0,99.9956828753,0.0,1000.0,21.8661672578,17.8947368421,22.8758135499,3.0,229,110.0,22.8727585278,3.18841,1000.0,0.624213,229,22.8755,-24.9586,22.9427,75.1308,127.749,0.635536819081
1000.0,99.9956828753,0.0,1000.0,19.018401612,17.1403508772,22.8413490588,3.0,230,116.0,22.836433633,3.17945,1000.0,0.49703,230,22.8364,-24.8283,22.8973,75.1874,128.069,0.622690007273
1000.0,99.9956828753,0.0,1000.0,29.7722998367,20.6530612245,22.8796685974,3.0,231,130.0,22.8753218569,3.37507,1000.0,0.342416,231,22.8722,-24.8405,22.9444,75.278,128.397,0.624629459494
1000.0,99.9956828753,0.0,1000.0,21.5158050809,18.7735849057,22.8380227285,3.0,232,89.0,22.8312931558,2.97607,1000.0,0.496895,232,22.8334,-24.8505,22.9033,75.387,128.671,0.590527684185
1000.0,99.9956828753,0.0,1000.0,16.3836717708,14.7391304348,22.754288174,3.0,233,79.0,22.7482163354,2.88383,1000.0,0.504923,233,22.7479,-24.8024,22.8085,75.493,128.951,0.568941678987
1000.0,99.9956828753,0.0,1000.0,14.8086630916,14.9552238806,22.6544932139,3.0,234,67.0,22.6503326364,2.97764,1000.0,0.255139,234,22.6499,-24.7135,22.7197,75.6412,129.233,0.595614562514
1000.0,99.9956828753,0.0,1000.0,21.3124803772,20.7659574468,22.7079812263,2.0,235,93.0,22.7053226855,2.97617,1000.0,0.391493,235,22.7056,-24.6653,22.7769,75.7839,129.549,0.603082224674
1000.0,99.9956828753,0.0,1000.0,28.6826371319,28.0277777778,22.657305153,3.0,236,137.0,22.6549202701,2.79616,1000.0,0.656403,236,22.6544,-24.6684,22.7132,75.7938,129.906,0.566481413137
1000.0,99.9956828753,0.0,1000.0,51.0109147296,43.1304347826,22.6523926038,5.0,237,201.0,22.6510512969,3.27589,1000.0,0.226798,237,22.6496,-24.6769,22.713,75.7941,130.178,0.615873861556
1000.0,99.9956828753,0.0,1000.0,20.4346231599,23.2325581395,22.6664516395,3.0,238,107.0,22.6633988426,2.98562,1000.0,0.119207,238,22.6619,-24.6461,22.7345,75.8051,130.394,0.581420873938
1000.0,99.9956828753,0.0,1000.0,18.185304675,28.5428571429,22.5880501884,4.0,239,77.0,22.583991798,2.98327,1000.0,0.018436,239,22.5833,-24.6019,22.6536,75.8521,130.524,0.586130245214
1000.0,99.9956828753,0.0,1000.0,26.7428887513,27.6111111111,22.5583926849,4.0,240,107.0,22.5543959304,2.9238,1000.0,0.0162349,240,22.5524,-24.5221,22.6149,75.7708,130.834,0.561851095146
1000.0,99.9956828753,0.0,1000.0,36.0234491531,33.3333333333,22.5044977432,4.0,241,185.0,22.5009936494,3.28455,1000.0,0.344262,241,22.5019,-24.5017,22.5751,75.841,131.059,0.607741104976
1000.0,99.9956828753,0.0,1000.0,33.0458370109,31.8125,22.5732709296,4.0,242,151.0,22.5657663755,2.74921,1000.0,0.465758,242,22.5661,-24.5086,22.6334,75.9525,131.346,0.55195337116
1000.0,99.9956828753,0.0,1000.0,24.4948344265,28.0555555556,22.5813849393,3.0,243,136.0,22.5753478137,2.69939,1000.0,0.313952,243,22.5747,-24.4837,22.6443,76.0304,131.511,0.552424172552
1000.0,99.9956828753,0.0,1000.0,18.8308449927,22.6136363636,22.5074467768,3.0,244,67.0,22.5012588612,3.03577,1000.0,0.321874,244,22.5022,-24.4683,22.5739,76.0259,131.701,0.574466745299
1000.0,99.9956828753,0.0,1000.0,34.3692728113,27.5555555556,22.4123867393,3.0,245,192.0,22.4060731728,2.80769,1000.0,0.182978,245,22.4048,-24.336,22.4669,76.1059,132.036,0.54739758728
