AverageDiscountedReturn,QFunRegParamNorm,AveragePolicySurr,MinReturn,MaxReturn,Epoch,StdReturn,AverageAbsQ,AverageAbsQYDiff,AverageAction,AverageEsReturn,AverageY,PolicyRegParamNorm,StdEsReturn,AverageReturn,MaxEsReturn,AverageQLoss,MinEsReturn,AverageQ,Iteration,AverageAbsY
98.6465845665,109.823,-101.798,302.0,869.0,128,167.39578101,93.6081,2.28634608689,0.276831,16.3064516129,93.4746949151,57.2442,14.5542242063,516.45,59.0,41.9838,3.0,93.4664,128,93.5181404553
99.9956828753,110.305,-102.565,1000.0,1000.0,129,0.0,94.01,2.46099369262,0.350023,15.9677419355,93.8805281996,57.4808,14.5224717326,1000.0,64.0,50.0351,3.0,93.8764,129,93.9210398893
99.9868381252,110.757,-103.575,735.0,1000.0,130,95.9265386973,95.2274,2.31161517881,0.285692,19.5882352941,95.0998286451,57.5892,15.4642870937,954.909090909,70.0,43.7802,3.0,95.0927,130,95.1383081993
99.9956828753,111.044,-104.087,1000.0,1000.0,131,0.0,95.5904,2.47296056337,0.311627,18.3090909091,95.4385170029,57.8245,18.74893716,1000.0,74.0,48.3937,3.0,95.4342,131,95.4767691387
99.9956828753,111.564,-104.902,1000.0,1000.0,132,0.0,96.3461,2.48062521264,0.351439,21.8695652174,96.2099208534,58.0256,20.5866236601,1000.0,115.0,48.052,3.0,96.1942,132,96.2502477016
99.4604109766,112.102,-105.648,339.0,1000.0,133,201.870897791,97.2201,2.42804469557,0.239323,15.7777777778,97.0768383852,58.1017,12.1098732439,654.375,55.0,46.9263,2.0,97.0781,133,97.1181011596
99.9948286625,112.393,-106.153,885.0,1000.0,134,33.0601755381,97.6412,2.31635472289,0.299982,16.1451612903,97.49762568,58.2493,15.007360317,989.545454545,60.0,45.38,3.0,97.4944,134,97.5377465454
99.8926986431,112.855,-106.898,468.0,1000.0,135,174.163875576,98.1459,2.50079910753,0.344658,17.1034482759,97.9935033655,58.3601,13.1486063968,858.333333333,74.0,47.9378,4.0,97.9822,135,98.038627014
97.342974998,113.256,-107.62,228.0,962.0,136,193.618395758,98.8977,2.39614877313,0.212595,20.3541666667,98.7503387917,58.5207,16.3445831793,456.782608696,76.0,45.6957,3.0,98.7496,136,98.8027785267
99.9947377969,113.632,-108.349,878.0,1000.0,137,35.0725340491,99.6735,2.46563473587,0.242817,17.5254237288,99.5215001498,58.6478,13.5563556077,988.909090909,64.0,48.7373,4.0,99.5144,137,99.5838462744
99.498034346,114.044,-109.253,342.0,1000.0,138,255.732960212,100.448,2.4017212375,0.212253,16.6666666667,100.308799672,58.7956,14.6386095272,783.285714286,63.0,46.9006,3.0,100.302,138,100.358682825
85.2403701527,114.464,-109.881,137.0,547.0,139,74.198351729,101.251,2.45886862333,0.236947,17.875,101.089916838,59.0215,15.0665932494,209.979166667,65.0,51.5158,3.0,101.09,139,101.124955098
96.1911002125,114.859,-110.845,235.0,635.0,140,110.9022234,101.645,2.48986239203,0.236442,16.8793103448,101.511984005,59.1528,16.3613058941,372.259259259,82.0,51.341,3.0,101.499,140,101.548616885
99.7922884324,115.135,-111.39,378.0,1000.0,141,177.993035429,102.762,2.45123146301,0.206522,17.0892857143,102.618309767,59.2712,14.842358286,939.454545455,66.0,49.3118,3.0,102.614,141,102.653825307
99.9956828753,115.59,-111.985,1000.0,1000.0,142,0.0,102.995,2.50542877674,0.221172,15.1285714286,102.834553274,59.3976,17.6901275361,1000.0,116.0,51.7973,3.0,102.831,142,102.881035905
98.8888149394,115.957,-112.521,278.0,1000.0,143,221.051778751,103.484,2.5259258476,0.205133,15.2424242424,103.335491713,59.4166,13.149559972,592.333333333,50.0,54.2512,3.0,103.331,143,103.380276462
98.8911444104,116.314,-113.359,316.0,1000.0,144,217.28721562,104.326,2.50523089563,0.235655,13.8472222222,104.187055202,59.6424,12.7787363771,561.052631579,60.0,52.2422,3.0,104.179,144,104.225028093
99.9956828753,116.718,-113.987,1000.0,1000.0,145,0.0,104.866,2.52118704485,0.321914,17.2909090909,104.719084699,59.818,15.1605621475,1000.0,73.0,55.7375,3.0,104.716,145,104.756313553
99.9956828753,116.885,-114.528,1000.0,1000.0,146,0.0,105.538,2.47377955203,0.308848,15.4117647059,105.400145908,59.9741,14.2211889282,1000.0,70.0,52.2127,3.0,105.389,146,105.434361795
99.5002598497,117.332,-115.352,314.0,1000.0,147,232.424830376,106.303,2.46183130667,0.334817,13.6666666667,106.142944291,60.2306,11.6177546119,806.923076923,59.0,50.7338,3.0,106.137,147,106.179862125
86.2286594724,117.61,-115.951,44.0,552.0,148,101.767397405,107.107,2.48733969988,0.276495,14.6666666667,106.949758549,60.3998,11.5741674714,243.666666667,45.0,50.1527,3.0,106.941,148,106.982665767
98.9748239969,117.815,-116.614,273.0,1000.0,149,255.677522586,107.361,2.49844580746,0.336049,16.5833333333,107.207683291,60.5637,14.9580431727,705.933333333,78.0,54.6047,3.0,107.207,149,107.243845064
99.9956828753,118.251,-117.036,1000.0,1000.0,150,0.0,108.038,2.60522825848,0.328755,13.3157894737,107.903054718,60.7122,10.8424246248,1000.0,66.0,56.9039,3.0,107.894,150,107.929195746
99.9457249415,118.685,-117.319,517.0,1000.0,151,138.85273726,108.082,2.6184096294,0.208257,13.6438356164,107.900577492,60.8674,12.8098526539,956.090909091,57.0,58.6843,3.0,107.9,151,107.935612151
99.9956828753,119.097,-118.369,1000.0,1000.0,152,0.0,109.111,2.52836789315,0.232225,15.6507936508,108.948436863,61.004,12.7044033488,1000.0,56.0,56.1076,3.0,108.936,152,108.990599481
99.9956828753,119.324,-118.797,1000.0,1000.0,153,0.0,109.81,2.5011834046,0.35232,14.5362318841,109.653382929,61.2241,14.262121425,1000.0,63.0,50.8229,3.0,109.653,153,109.697573147
99.9956828753,119.477,-119.445,1000.0,1000.0,154,0.0,110.254,2.57385215243,0.351899,12.2962962963,110.091270876,61.4235,12.2458805817,1000.0,94.0,55.6617,3.0,110.082,154,110.135769189
99.9956828753,119.809,-119.818,1000.0,1000.0,155,0.0,110.454,2.62107196683,0.309687,12.5949367089,110.27820158,61.5921,9.92824762712,1000.0,55.0,58.212,3.0,110.275,155,110.321903437
99.9956828753,120.062,-120.562,1000.0,1000.0,156,0.0,111.017,2.71510135978,0.352312,14.7971014493,110.834471603,61.686,12.1340098276,1000.0,55.0,59.7849,3.0,110.837,156,110.891720011
99.9956828753,120.192,-121.094,1000.0,1000.0,157,0.0,111.74,2.66450579885,0.370355,15.515625,111.575735983,61.8588,11.4863943803,1000.0,52.0,62.6412,3.0,111.56,157,111.616176219
99.9956828753,120.466,-121.509,1000.0,1000.0,158,0.0,112.26,2.5186215345,0.396849,15.3384615385,112.100069123,61.9356,12.6068075909,1000.0,79.0,57.7699,3.0,112.095,158,112.138102984
99.9956828753,120.832,-122.175,1000.0,1000.0,159,0.0,112.801,2.58328546924,0.387837,15.0746268657,112.622027595,62.0808,15.5220723274,1000.0,73.0,61.8878,3.0,112.629,159,112.663341256
99.9956828753,121.139,-122.623,1000.0,1000.0,160,0.0,113.131,2.73089213159,0.388909,11.021978022,112.965232601,62.1425,8.22483243689,1000.0,43.0,66.3537,3.0,112.954,160,113.017512919
99.9956828753,121.365,-123.143,1000.0,1000.0,161,0.0,113.291,2.6039710083,0.391695,12.0120481928,113.120607034,62.2957,10.000595134,1000.0,50.0,60.8548,3.0,113.118,161,113.167980545
99.7684606238,121.856,-123.483,413.0,1000.0,162,217.550552873,113.654,2.75171504125,0.27791,11.9166666667,113.474276639,62.4237,9.68701675702,862.083333333,52.0,61.1619,3.0,113.468,162,113.518290722
99.980849157,122.277,-124.513,636.0,1000.0,163,104.642642573,114.489,2.76906500938,0.323559,12.475,114.318551509,62.5163,11.9947644829,966.909090909,87.0,63.3936,3.0,114.304,163,114.369103391
99.9956828753,122.638,-124.909,1000.0,1000.0,164,0.0,114.761,2.66054776106,0.345292,11.9156626506,114.579807186,62.6654,9.67695663012,1000.0,59.0,64.3146,3.0,114.58,164,114.626214723
99.9956828753,122.997,-125.117,1000.0,1000.0,165,0.0,115.61,2.73790035201,0.358901,13.9444444444,115.416873412,62.7532,11.5059029402,1000.0,62.0,63.776,3.0,115.42,165,115.471861161
99.9956828753,123.432,-125.867,1000.0,1000.0,166,0.0,115.909,2.6600961181,0.364853,16.0476190476,115.740210872,62.8895,12.7009918016,1000.0,52.0,60.5988,3.0,115.72,166,115.799808068
99.9956828753,123.7,-126.263,1000.0,1000.0,167,0.0,116.548,2.8390310697,0.318375,15.8888888889,116.34548281,62.9964,14.2440308981,1000.0,76.0,67.7787,3.0,116.35,167,116.387787988
93.3028786395,124.056,-126.641,132.0,999.0,168,242.252053861,116.599,2.80737276796,0.386265,16.3278688525,116.403054339,63.1659,15.4534958764,424.32,75.0,72.7808,2.0,116.398,168,116.458974938
99.9956828753,124.518,-127.261,1000.0,1000.0,169,0.0,117.169,2.84820875802,0.368249,13.2328767123,116.992657208,63.3033,12.1175979219,1000.0,75.0,70.1262,3.0,116.979,169,117.037639966
99.9956828753,124.729,-127.908,1000.0,1000.0,170,0.0,118.138,2.60485309044,0.340995,14.7571428571,117.978021295,63.4344,12.2689337228,1000.0,66.0,61.7806,3.0,117.98,170,118.022146248
99.9956828753,125.114,-128.103,1000.0,1000.0,171,0.0,118.095,2.85507860489,0.359408,14.0,117.909947612,63.5309,14.9176141279,1000.0,86.0,70.8089,3.0,117.904,171,117.956646086
99.9956828753,125.431,-128.483,1000.0,1000.0,172,0.0,118.585,2.83892134699,0.343733,11.2111111111,118.399865964,63.5857,8.48068975765,1000.0,49.0,69.1427,3.0,118.396,172,118.452465806
99.9956828753,125.706,-128.923,1000.0,1000.0,173,0.0,118.83,2.70753860606,0.368667,12.3456790123,118.655984326,63.758,10.3663278423,1000.0,60.0,64.4907,3.0,118.644,173,118.707875428
99.9956828753,125.999,-129.789,1000.0,1000.0,174,0.0,119.561,2.6021129782,0.326096,15.53125,119.393321021,63.9372,13.913762016,1000.0,81.0,60.708,3.0,119.385,174,119.439889061
99.9956828753,126.258,-130.151,1000.0,1000.0,175,0.0,119.899,2.67511572946,0.325512,14.9402985075,119.711747622,64.062,14.1799528419,1000.0,79.0,62.0235,3.0,119.707,175,119.756417102
99.9956828753,126.603,-130.501,1000.0,1000.0,176,0.0,120.413,2.8924081929,0.387727,14.5362318841,120.16646505,64.1541,13.20581746,1000.0,66.0,71.5376,3.0,120.165,176,120.219692096
99.9956828753,126.744,-131.167,1000.0,1000.0,177,0.0,121.065,2.63398219443,0.360639,15.6825396825,120.88375019,64.2351,13.3557257168,1000.0,52.0,59.8108,3.0,120.882,177,120.938620275
99.9956828753,127.063,-132.01,1000.0,1000.0,178,0.0,122.006,2.80421703483,0.385271,13.6486486486,121.8142295,64.2932,10.9364656977,1000.0,72.0,68.6126,3.0,121.806,178,121.864338636
99.9956828753,127.365,-132.348,1000.0,1000.0,179,0.0,122.526,2.70119612237,0.322336,14.776119403,122.366317329,64.3416,12.8211822114,1000.0,76.0,67.8361,3.0,122.356,179,122.409981475
99.9956828753,127.667,-132.643,1000.0,1000.0,180,0.0,122.298,2.71978596648,0.346316,12.5432098765,122.096519467,64.4397,9.54398444463,1000.0,47.0,69.7706,3.0,122.093,180,122.143543087
99.9956828753,127.898,-133.085,1000.0,1000.0,181,0.0,122.733,2.89592493019,0.301353,11.8928571429,122.543513326,64.6085,8.88553915767,1000.0,43.0,73.3418,2.0,122.548,181,122.584244702
99.9956828753,128.199,-133.554,1000.0,1000.0,182,0.0,122.951,2.91582948723,0.323709,14.2142857143,122.751529534,64.712,12.2729584944,1000.0,64.0,73.2466,3.0,122.735,182,122.805106998
99.9956828753,128.386,-134.44,1000.0,1000.0,183,0.0,123.858,2.77407421685,0.255926,10.7956989247,123.669613492,64.8561,10.3794245803,1000.0,63.0,71.8145,3.0,123.661,183,123.717334677
99.9956828753,128.577,-135.107,1000.0,1000.0,184,0.0,124.86,2.62537901603,0.271557,10.4842105263,124.6773171,64.9526,11.4237639275,1000.0,98.0,64.0971,3.0,124.675,184,124.72231416
99.9956828753,129.058,-135.633,1000.0,1000.0,185,0.0,124.474,3.00580716503,0.295979,11.1666666667,124.25717408,65.0137,8.28552955459,1000.0,48.0,79.1388,3.0,124.253,185,124.31018753
99.9956828753,129.377,-135.78,1000.0,1000.0,186,0.0,125.233,2.87674220328,0.283162,12.0120481928,125.025258544,65.1249,11.9199073902,1000.0,71.0,68.4515,3.0,125.02,186,125.082633205
99.9956828753,129.643,-136.837,1000.0,1000.0,187,0.0,125.861,2.77094120325,0.27917,11.5172413793,125.680012157,65.2284,8.62882374873,1000.0,45.0,70.8581,3.0,125.664,187,125.721278743
99.9956828753,129.952,-137.434,1000.0,1000.0,188,0.0,126.458,2.95351936297,0.369061,10.3195876289,126.263146681,65.3555,7.64892875965,1000.0,39.0,76.98,3.0,126.256,188,126.298717377
99.9956828753,130.181,-137.695,1000.0,1000.0,189,0.0,126.614,2.95022977412,0.364704,11.7976190476,126.391706335,65.4818,10.1404186092,1000.0,61.0,77.8376,3.0,126.4,189,126.451639734
99.9956828753,130.427,-138.065,1000.0,1000.0,190,0.0,127.302,2.91617229274,0.3089,12.0602409639,127.08970052,65.6417,9.43506584035,1000.0,53.0,72.9143,3.0,127.087,190,127.134468555
99.9956828753,130.737,-138.582,1000.0,1000.0,191,0.0,127.791,2.99564608196,0.311937,12.2926829268,127.568275057,65.7818,11.307765306,1000.0,54.0,81.2481,3.0,127.567,191,127.619630884
99.9956828753,131.1,-138.909,1000.0,1000.0,192,0.0,127.786,2.87500963035,0.315594,10.6489361702,127.588390597,65.9275,8.69544689712,1000.0,42.0,82.5256,3.0,127.58,192,127.633614145
99.9956828753,131.482,-139.395,1000.0,1000.0,193,0.0,128.409,3.09272281977,0.32581,11.7411764706,128.154460788,66.0929,9.94591602995,1000.0,64.0,81.3009,2.0,128.149,193,128.211494166
99.9956828753,131.894,-139.96,1000.0,1000.0,194,0.0,129.089,3.03442440431,0.308596,10.989010989,128.854441064,66.2331,11.9048374188,1000.0,75.0,80.6187,3.0,128.846,194,128.911049241
99.9956828753,132.114,-140.742,1000.0,1000.0,195,0.0,129.916,2.7911119123,0.304573,10.2680412371,129.68324881,66.3454,7.77189685336,1000.0,39.0,76.7897,3.0,129.673,195,129.738050726
99.9956828753,132.419,-141.376,1000.0,1000.0,196,0.0,129.895,3.03392790867,0.277199,12.4375,129.672390706,66.4733,9.70417918992,1000.0,52.0,85.1069,3.0,129.675,196,129.716404616
99.9956828753,132.701,-141.495,1000.0,1000.0,197,0.0,130.253,3.00378744075,0.289947,10.7340425532,130.021643786,66.5925,9.32871970408,1000.0,53.0,81.2407,3.0,130.009,197,130.080559856
99.9956828753,132.946,-142.467,1000.0,1000.0,198,0.0,131.469,3.05693890424,0.31945,9.91089108911,131.248579528,66.6751,9.46813207283,1000.0,51.0,81.6766,3.0,131.239,198,131.299813278
99.9956828753,133.071,-143.19,1000.0,1000.0,199,0.0,131.879,3.05686940538,0.342528,12.7051282051,131.631788015,66.8275,11.2911458099,1000.0,81.0,84.2022,3.0,131.635,199,131.694870366
99.9956828753,133.316,-143.641,1000.0,1000.0,200,0.0,132.222,3.01403498667,0.336949,10.9101123596,131.970085665,66.9132,8.34056076772,1000.0,56.0,80.4479,3.0,131.966,200,132.059914534
99.9956828753,133.674,-144.309,1000.0,1000.0,201,0.0,132.641,3.25101347166,0.322049,13.4545454545,132.400797825,67.0146,12.0438004255,1000.0,84.0,91.4167,3.0,132.384,201,132.48556647
99.9956828753,133.978,-144.511,1000.0,1000.0,202,0.0,133.137,3.06365880879,0.317778,9.78217821782,132.885492313,67.1934,6.49692076401,1000.0,31.0,82.883,3.0,132.886,202,132.961124946
99.9956828753,134.351,-145.144,1000.0,1000.0,203,0.0,133.768,3.0114786971,0.302564,10.5483870968,133.540442703,67.325,9.48741796007,1000.0,70.0,84.0606,3.0,133.534,203,133.604281063
99.9956828753,134.638,-145.773,1000.0,1000.0,204,0.0,133.592,3.10727934336,0.328528,11.3888888889,133.358829352,67.5032,8.09347397523,1000.0,47.0,87.7347,3.0,133.351,204,133.409916793
99.9956828753,134.783,-145.908,1000.0,1000.0,205,0.0,134.425,3.20274883179,0.328728,11.9761904762,134.182868239,67.6583,10.097119097,1000.0,59.0,88.4867,3.0,134.177,205,134.231782964
99.9956828753,135.097,-147.344,1000.0,1000.0,206,0.0,135.716,3.16409322453,0.300019,11.2613636364,135.476486795,67.7675,9.35717313346,1000.0,57.0,85.5311,3.0,135.469,206,135.530747213
99.9956828753,135.515,-147.757,1000.0,1000.0,207,0.0,135.975,3.12428882975,0.298277,9.66336633663,135.728200131,67.9321,7.21422855323,1000.0,40.0,87.0067,3.0,135.726,207,135.776728134
99.9956828753,135.741,-148.157,1000.0,1000.0,208,0.0,136.275,3.11839552578,0.294573,10.6391752577,136.050365607,68.0396,8.71565195556,1000.0,41.0,91.9861,3.0,136.046,208,136.10833346
99.9956828753,136.097,-148.768,1000.0,1000.0,209,0.0,136.857,3.26674704728,0.250533,9.79411764706,136.588622389,68.1526,7.46408161916,1000.0,35.0,86.6616,3.0,136.584,209,136.66132098
99.9956828753,136.349,-149.858,1000.0,1000.0,210,0.0,137.699,3.27919101247,0.241008,10.2040816327,137.460629738,68.2784,8.3311061858,1000.0,42.0,96.1944,3.0,137.453,210,137.538715728
99.9956828753,136.659,-150.048,1000.0,1000.0,211,0.0,138.12,3.21565693288,0.260973,10.6489361702,137.841722634,68.4162,11.0460423709,1000.0,69.0,94.7103,3.0,137.818,211,137.919805374
99.9956828753,136.962,-150.577,1000.0,1000.0,212,0.0,138.36,3.32020044941,0.221865,9.11818181818,138.09218181,68.5533,7.84478033551,1000.0,51.0,97.1702,3.0,138.095,212,138.163246389
99.9956828753,137.29,-151.315,1000.0,1000.0,213,0.0,138.402,3.16606934636,0.280712,10.9887640449,138.133768338,68.6571,9.03612522858,1000.0,55.0,87.0521,3.0,138.129,213,138.198646442
99.9956828753,137.546,-152.218,1000.0,1000.0,214,0.0,139.727,3.16654669605,0.224177,11.2777777778,139.451802858,68.89,10.3934036536,1000.0,49.0,92.298,3.0,139.448,214,139.521323261
99.9956828753,137.777,-152.427,1000.0,1000.0,215,0.0,140.112,3.34186746288,0.27955,10.1212121212,139.823517479,69.036,8.75164945754,1000.0,45.0,95.2035,3.0,139.811,215,139.90734238
99.9956828753,138.186,-153.14,1000.0,1000.0,216,0.0,140.567,3.10044403087,0.252873,9.29906542056,140.307296987,69.209,8.33774768806,1000.0,45.0,90.6837,3.0,140.304,216,140.400232507
99.9956828753,138.379,-153.654,1000.0,1000.0,217,0.0,141.453,3.28490272986,0.37948,12.2682926829,141.169564082,69.3584,13.4264471269,1000.0,84.0,99.2605,3.0,141.174,217,141.237692053
99.9956828753,138.599,-154.289,1000.0,1000.0,218,0.0,141.712,3.23934832182,0.32478,10.4842105263,141.457634095,69.5278,10.0177349661,1000.0,67.0,97.1967,3.0,141.438,218,141.515940186
99.9956828753,138.96,-155.218,1000.0,1000.0,219,0.0,142.634,3.40801470777,0.211752,12.0963855422,142.363244362,69.6446,13.8299608915,1000.0,112.0,108.995,3.0,142.367,219,142.427920237
99.9956828753,139.276,-155.515,1000.0,1000.0,220,0.0,143.2,3.32754639601,0.227307,9.98,142.91850418,69.7463,7.58021107886,1000.0,40.0,97.5636,3.0,142.909,220,142.99665017
99.9956828753,139.534,-155.854,1000.0,1000.0,221,0.0,143.007,3.31469335369,0.292929,10.9456521739,142.710835686,69.9095,11.4563103272,1000.0,57.0,96.7405,3.0,142.707,221,142.800119257
99.9956828753,139.843,-156.631,1000.0,1000.0,222,0.0,143.547,3.45266193287,0.254019,9.70297029703,143.281045176,70.0814,9.26779215214,1000.0,56.0,103.125,2.0,143.272,222,143.345544376
99.9956828753,140.154,-157.088,1000.0,1000.0,223,0.0,144.482,3.3388820835,0.26005,11.3707865169,144.198186195,70.2792,12.6778423203,1000.0,95.0,99.405,3.0,144.193,223,144.27264092
99.9956828753,140.216,-158.236,1000.0,1000.0,224,0.0,144.989,3.3870437149,0.260179,10.3505154639,144.711769551,70.2647,10.2786348698,1000.0,58.0,103.351,3.0,144.703,224,144.781617307
99.9956828753,140.373,-158.565,1000.0,1000.0,225,0.0,145.349,3.19101032947,0.311834,9.45283018868,145.081270168,70.4802,10.066882071,1000.0,54.0,94.4502,3.0,145.075,225,145.140913977
99.9956828753,140.783,-158.758,1000.0,1000.0,226,0.0,145.929,3.29656878447,0.295789,10.2040816327,145.672538869,70.613,11.324489612,1000.0,61.0,104.953,3.0,145.671,226,145.730038601
99.9956828753,141.147,-159.766,1000.0,1000.0,227,0.0,146.648,3.48247423854,0.238363,10.6170212766,146.376319681,70.7245,10.1814457684,1000.0,76.0,111.442,3.0,146.369,227,146.433152346
99.9956828753,141.378,-160.607,1000.0,1000.0,228,0.0,147.256,3.4190586953,0.221175,11.2045454545,146.96174594,70.8736,9.98539739605,1000.0,40.0,109.195,3.0,146.964,228,147.01031726
99.9956828753,141.626,-160.938,1000.0,1000.0,229,0.0,147.874,3.42678252082,0.262939,9.84466019417,147.590542917,71.076,7.75192714098,1000.0,37.0,102.855,3.0,147.576,229,147.643251401
99.9956828753,141.971,-161.691,1000.0,1000.0,230,0.0,148.322,3.38086609626,0.224852,10.3854166667,148.021512908,71.1985,14.3747244841,1000.0,118.0,106.968,3.0,148.023,230,148.081039617
99.9956828753,142.222,-162.033,1000.0,1000.0,231,0.0,148.738,3.56383816512,0.291259,10.2371134021,148.430131527,71.2755,10.6216790525,1000.0,55.0,118.262,3.0,148.423,231,148.499272208
99.9956828753,142.465,-162.913,1000.0,1000.0,232,0.0,149.214,3.54740730456,0.249253,10.9032258065,148.922308593,71.414,9.89630594286,1000.0,63.0,115.476,3.0,148.91,232,149.001090064
99.9956828753,142.679,-163.763,1000.0,1000.0,233,0.0,149.971,3.52658419913,0.178183,10.5157894737,149.673285404,71.5456,7.9138295446,1000.0,42.0,112.988,2.0,149.669,233,149.753734759
99.9956828753,142.799,-164.482,1000.0,1000.0,234,0.0,150.4,3.62588988531,0.214622,9.0,150.112970442,71.6557,7.67703959459,1000.0,45.0,110.58,3.0,150.105,234,150.169125004
99.9956828753,143.039,-165.014,1000.0,1000.0,235,0.0,151.35,3.51285091894,0.144102,9.40196078431,151.045158068,71.7414,8.89950406629,1000.0,50.0,108.921,3.0,151.034,235,151.11082656
99.9956828753,143.341,-165.731,1000.0,1000.0,236,0.0,151.813,3.61082849544,0.137677,9.5504587156,151.480413629,71.9095,8.82291245526,1000.0,50.0,114.366,3.0,151.487,236,151.577476618
99.9956828753,143.651,-166.397,1000.0,1000.0,237,0.0,152.213,3.78720450196,0.0915629,11.3409090909,151.88668591,72.0896,13.3108690752,1000.0,71.0,125.556,3.0,151.88,237,151.980645493
99.9956828753,143.858,-167.341,1000.0,1000.0,238,0.0,153.323,3.64488548939,0.129906,9.16666666667,153.014408484,72.2897,9.21200907029,1000.0,48.0,124.81,3.0,152.994,238,153.08967201
99.9956828753,144.191,-168.504,1000.0,1000.0,239,0.0,154.292,3.59271729818,0.0854656,14.1,153.953717994,72.4075,14.8440945449,1000.0,74.0,114.247,3.0,153.952,239,154.021069236
99.9956828753,144.542,-169.625,1000.0,1000.0,240,0.0,154.864,3.68390352002,0.0950386,11.6477272727,154.554964945,72.5328,12.1496724355,1000.0,67.0,121.723,3.0,154.542,240,154.632205023
99.9956828753,144.824,-170.134,1000.0,1000.0,241,0.0,156.043,3.64611054914,0.112511,11.5172413793,155.748582775,72.6364,10.7648449428,1000.0,56.0,126.468,3.0,155.735,241,155.818715711
99.9956828753,145.112,-170.751,1000.0,1000.0,242,0.0,156.601,3.66631005982,0.0582108,13.8055555556,156.278869544,72.8111,16.8758858935,1000.0,95.0,112.342,2.0,156.281,242,156.363222875
99.9956828753,145.377,-171.524,1000.0,1000.0,243,0.0,156.782,3.50302429122,0.116552,12.3703703704,156.472854456,72.9118,11.6157029139,1000.0,54.0,109.753,3.0,156.459,243,156.552611438
99.9956828753,145.491,-172.495,1000.0,1000.0,244,0.0,158.017,3.60157104995,0.135245,11.0666666667,157.732509569,73.0829,10.4698508957,1000.0,53.0,125.032,3.0,157.733,244,157.789572575
99.9956828753,145.819,-172.874,1000.0,1000.0,245,0.0,158.073,3.76614398185,0.116596,13.3513513514,157.74489524,73.2894,17.4955070931,1000.0,110.0,122.939,3.0,157.732,245,157.806698585
99.9956828753,146.018,-173.971,1000.0,1000.0,246,0.0,158.892,3.73289802057,0.126557,8.6186440678,158.582828186,73.4341,7.63790668314,1000.0,50.0,115.449,3.0,158.58,246,158.637691638
99.9956828753,146.292,-174.85,1000.0,1000.0,247,0.0,160.294,4.01296886083,0.122915,10.4947368421,159.949306135,73.5646,10.882988835,1000.0,66.0,131.814,3.0,159.942,247,160.007307828
