AveragePolicySurr,AverageQ,Epoch,Iteration,MaxReturn,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinReturn,AverageY,AverageAbsY,AverageAbsQ,AverageQLoss,StdEsReturn,AverageAbsQYDiff,AverageAction,AverageReturn,PolicyRegParamNorm,MinEsReturn,StdReturn,MaxEsReturn
-38.5263,38.4176,2280,2280,4305.82477503,341.447846948,3040.27514506,207.888,3961.57285369,38.4177334172,38.7151471202,38.715,1.68654,0.0,0.307545440441,0.999757,4144.55047879,182.733,3040.27514506,127.14805433,3040.27514506
-38.4765,38.3636,2281,2281,4336.53575951,317.775832212,2899.89061707,207.922,3814.42365477,38.3632349385,38.669006882,38.6692,1.78181,0.0,0.315681018105,0.999815,3998.62229674,182.774,2899.89061707,162.881352201,2899.89061707
-38.4963,38.4002,2282,2282,4513.43768107,343.965521793,3013.88466742,207.953,4001.77942284,38.4005002137,38.6977485017,38.6965,1.42174,0.0,0.293877399011,0.999842,4229.74144035,182.793,3013.88466742,151.875608429,3013.88466742
-38.4665,38.3565,2283,2283,4767.39281869,317.51178181,2962.71475006,207.988,-352.714832547,38.3572288927,38.6553524855,38.6547,1.56718,0.0,0.3017192413,0.999855,3532.79461941,182.946,2962.71475006,1878.46524076,2962.71475006
-38.4325,38.3209,2284,2284,4440.09374132,315.55151889,3177.23845703,208.044,-313.968286942,38.3209839294,38.6265578207,38.6264,1.71595,0.0,0.314211070857,0.999736,3083.298338,183.008,3177.23845703,1751.90050984,3177.23845703
-38.5066,38.3971,2285,2285,3768.96621667,267.360639512,2915.33507103,208.033,-378.718416124,38.3966544829,38.6915887945,38.6922,0.782367,0.0,0.270439030868,0.999836,2512.81416271,183.112,2915.33507103,1634.75066656,2915.33507103
-38.4455,38.3259,2286,2286,4387.92151424,249.48487443,2576.7018292,208.033,-353.941499431,38.3268875329,38.637336533,38.6354,1.24414,0.0,0.298574986494,0.99985,2498.54742278,183.174,2576.7018292,1591.38278167,2576.7018292
-38.3959,38.2914,2287,2287,3976.8007798,279.196325444,2485.68260425,208.127,275.195810808,38.2906493733,38.6004352299,38.601,2.04604,0.0,0.345562451786,0.999911,1715.76678167,183.197,2485.68260425,1138.64560597,2485.68260425
-38.4147,38.3077,2288,2288,3365.08749399,228.215268664,3127.44034102,208.182,-484.89205752,38.3095095435,38.613839312,38.6114,2.0032,0.0,0.34365499171,0.999873,1267.05871456,183.292,3127.44034102,1373.83799964,3127.44034102
-38.3856,38.2726,2289,2289,3506.84664438,250.042649768,222.286875753,208.223,-483.298207543,38.2719909112,38.5782015556,38.5784,1.71721,0.0,0.341019023771,0.999936,1365.76352164,183.289,222.286875753,1295.55811765,222.286875753
-38.286,38.1716,2290,2290,4790.62389612,331.140956616,3244.48896902,208.237,-252.429397642,38.1731197862,38.4951270424,38.4937,1.74775,0.0,0.340167561895,0.999907,3511.11264488,183.333,3244.48896902,1569.89750958,3244.48896902
-38.3785,38.2635,2291,2291,4301.86935881,263.275635821,3153.48097775,208.282,-146.226897564,38.2636371418,38.5678707189,38.5681,1.67183,0.0,0.345720503628,0.999914,1585.10837458,183.406,3153.48097775,1640.75828021,3153.48097775
-38.3393,38.2105,2292,2292,4702.22950854,324.675905092,1686.70465462,208.378,-258.952775618,38.2121365901,38.5213298005,38.5194,2.11321,0.0,0.365931987103,0.999883,3279.52329109,183.388,1686.70465462,1589.35781959,1686.70465462
-38.3546,38.2175,2293,2293,4746.41416488,282.166583638,3011.31508029,208.435,-496.876688483,38.2162942113,38.5257533763,38.527,1.93792,0.0,0.353115440416,0.999927,1506.37385193,183.458,3011.31508029,1497.22720528,3011.31508029
-38.4135,38.3039,2294,2294,5174.83514395,370.558656917,3379.00806838,208.519,-50.0172393825,38.3061235188,38.6019449544,38.5996,1.38664,0.0,0.336930904515,0.99985,3321.46887678,183.476,3379.00806838,1787.20414248,3379.00806838
-38.3223,38.2094,2295,2295,1822.62703748,287.804028477,2595.34176083,208.567,-346.453709102,38.2097172668,38.5132495778,38.5127,1.75307,0.0,0.348715196819,0.999964,795.450066091,183.519,2595.34176083,606.686138679,2595.34176083
-38.3648,38.2504,2296,2296,4129.5808218,210.616990454,2929.80409228,208.592,-509.42406132,38.251190888,38.5454571603,38.5444,1.643,0.0,0.346954980582,0.999906,918.761979496,183.561,2929.80409228,1627.67260515,2929.80409228
-38.2688,38.167,2297,2297,3168.70724601,183.657275995,3318.81784115,208.629,-520.850253934,38.1677759225,38.4717453606,38.4707,1.89476,0.0,0.364468686688,0.999926,864.947797487,183.65,3318.81784115,1260.50108361,3318.81784115
-38.1812,38.0803,2298,2298,3483.60882765,253.222766523,180.43310628,208.665,-335.53651201,38.0804669882,38.3879056346,38.388,2.04232,0.0,0.375167142562,0.999871,1201.11168702,183.612,180.43310628,1121.34239048,180.43310628
-38.1581,38.0681,2299,2299,4176.56256058,309.077161593,1508.94650101,208.681,-15.0949682012,38.0681662699,38.3758242087,38.3763,1.62504,0.0,0.352525702231,0.999882,2794.13766,183.77,1508.94650101,1391.94610673,1508.94650101
-38.1569,38.0556,2300,2300,4226.79305056,315.079734095,2935.99548287,208.763,570.505381332,38.0550986251,38.3601315189,38.3606,1.50429,0.0,0.353949837829,0.999921,3066.29800005,183.813,2935.99548287,1322.85179976,2935.99548287
-38.1297,38.033,2301,2301,4738.17943398,330.563100042,2800.98787321,208.801,-233.838834158,38.0339198236,38.3391963407,38.3377,1.5241,0.0,0.35979316268,0.99982,3436.58234019,183.859,2800.98787321,1593.14082147,2800.98787321
-38.0568,37.9551,2302,2302,4706.33778582,381.446613015,2771.25595634,208.859,4081.91819827,37.9540639181,38.2608060171,38.2617,1.93432,0.0,0.3893182329,0.999809,4467.91157163,183.834,2771.25595634,194.3502568,2771.25595634
-38.1637,38.03,2303,2303,4945.65455147,394.180616197,2509.15292695,208.896,2551.18099332,38.030233822,38.3259942528,38.3249,1.39273,0.0,0.375681146343,0.999863,4539.57851951,183.827,2509.15292695,675.228384954,2509.15292695
-38.2927,38.1596,2304,2304,4596.41450695,359.594124515,3025.32288229,208.913,3796.06957201,38.1592090243,38.4412521533,38.4417,1.53748,0.0,0.374655374176,0.999783,4349.48946469,183.86,3025.32288229,254.912847779,3025.32288229
-38.2065,38.0839,2305,2305,4371.15002148,350.407450478,2814.87147388,208.938,4071.55004575,38.084273289,38.3777161497,38.3768,1.74743,0.0,0.386728502598,0.999838,4285.27934858,183.909,2814.87147388,82.5078088647,2814.87147388
-38.2156,38.0789,2306,2306,4341.63816153,353.550241789,2713.92451776,208.971,4230.69571848,38.0791961675,38.3738771188,38.3734,1.76107,0.0,0.377787002567,0.999646,4283.68354329,183.884,2713.92451776,38.6575364501,2713.92451776
-38.3117,38.1558,2307,2307,4589.05802783,368.729340333,2633.83508219,209.012,4472.02348815,38.1555742952,38.434027188,38.4335,2.29514,0.0,0.388407004669,0.999702,4519.82198719,183.908,2633.83508219,32.2866513004,2633.83508219
-38.252,38.1015,2308,2308,4755.87967876,380.495730304,2861.49577626,209.052,4505.57549685,38.1026492961,38.39423539,38.3928,1.86747,0.0,0.366203270799,0.999797,4661.91756786,183.881,2861.49577626,66.2759074023,2861.49577626
-38.3521,38.1939,2309,2309,4539.43375154,361.403372163,2792.38076473,209.109,4325.73816627,38.1934549737,38.4685118114,38.469,1.9037,0.0,0.36088464038,0.999766,4434.75124348,183.862,2792.38076473,71.8334433457,2792.38076473
-38.3785,38.2372,2310,2310,4301.85549032,347.901968332,2731.56742733,209.178,4086.78639078,38.2385880894,38.5119862163,38.5106,1.49061,0.0,0.329413114838,0.999774,4212.4664585,183.842,2731.56742733,73.6822205814,2731.56742733
-38.2678,38.1411,2311,2311,4659.49655393,367.968653832,2868.36120701,209.21,4412.05827242,38.1425292175,38.4297289821,38.4287,2.00669,0.0,0.35015549996,0.999821,4538.14934,183.89,2868.36120701,75.4513983818,2868.36120701
-38.2484,38.1402,2312,2312,4754.63713729,373.207050104,2834.31626241,209.27,4655.87461411,38.1403566318,38.4290338264,38.4291,1.46647,0.0,0.324353667058,0.999844,4704.65672068,183.961,2834.31626241,27.5170836472,2834.31626241
-38.2367,38.1254,2313,2313,5186.81107887,385.976685508,3043.19042446,209.311,2673.32599514,38.1252850318,38.4103196919,38.4103,1.94313,0.0,0.346912285342,0.999777,4676.10082886,183.976,3043.19042446,685.419737162,3043.19042446
-38.2928,38.1694,2314,2314,4958.91101741,377.054962789,3073.69359222,209.369,1423.24901016,38.1692115389,38.4507686474,38.4509,1.42468,0.0,0.314431706933,0.99984,4448.5002876,183.922,3073.69359222,1027.56486295,3073.69359222
-38.248,38.1244,2315,2315,5317.65456135,420.4640057,2994.83808351,209.42,5024.30446116,38.1255121664,38.413733561,38.4124,1.58218,0.0,0.330232917859,0.999915,5169.84560583,183.805,2994.83808351,92.3814398926,2994.83808351
-38.269,38.1324,2316,2316,5183.17895729,411.7620121,3148.97135208,209.483,4766.92202749,38.1338830666,38.4231477454,38.4217,1.41696,0.0,0.315100739206,0.99987,5006.84921772,183.814,3148.97135208,109.894213647,3148.97135208
-38.2977,38.1659,2317,2317,5447.27242299,411.748159036,3058.35986121,209.576,5110.51421061,38.1661497762,38.4509637371,38.4502,1.60592,0.0,0.325646514433,0.999775,5228.26975353,183.925,3058.35986121,88.077296902,3058.35986121
-38.2828,38.1466,2318,2318,4998.53899861,392.092416902,3148.81580224,209.588,3506.92200609,38.1466427067,38.4341529694,38.4337,1.62118,0.0,0.316242112776,0.999867,4747.300487,183.936,3148.81580224,419.630406055,3148.81580224
-38.3589,38.2237,2319,2319,5284.55434163,414.000598737,2967.08513528,209.681,4961.06322828,38.2252591595,38.5085130041,38.5066,1.87146,0.0,0.325342783916,0.999925,5150.68205721,184.027,2967.08513528,88.2357113524,2967.08513528
-38.2961,38.1548,2320,2320,3268.47850033,374.033471117,3059.98112571,209.688,455.535472354,38.1561872192,38.4507162522,38.4489,1.69542,0.0,0.314044347383,0.999925,1562.02183558,184.146,3059.98112571,897.787783973,3059.98112571
-38.4805,38.3436,2321,2321,2385.26655641,271.922143499,3286.38354097,209.73,-371.499904561,38.3433653179,38.6183356779,38.6187,1.66699,0.0,0.310377162138,0.999957,811.491358006,184.179,3286.38354097,851.489807232,3286.38354097
-38.3954,38.2662,2322,2322,5106.12083108,380.953538015,2982.53470183,209.757,4485.58648146,38.2673763246,38.5557151328,38.5536,1.63591,0.0,0.305843268588,0.999816,4875.57725261,184.284,2982.53470183,179.549015535,2982.53470183
-38.5027,38.3681,2323,2323,5208.20245068,390.200745359,3078.97913539,209.761,4828.69637306,38.3685112549,38.645698004,38.6457,1.53504,0.0,0.30798802395,0.999834,4983.88794649,184.264,3078.97913539,121.5076163,3078.97913539
-38.4483,38.3173,2324,2324,5331.82826385,407.741396385,3398.62125165,209.788,4862.54487978,38.3174877774,38.6059466448,38.6063,1.39072,0.0,0.288943468494,0.999839,5096.67196965,184.303,3398.62125165,140.104982849,3398.62125165
-38.3936,38.2564,2325,2325,4735.2157245,376.477620323,3304.060193,209.834,4494.00561144,38.2564628652,38.5497949828,38.5484,2.11519,0.0,0.330221295211,0.999932,4652.51313174,184.233,3304.060193,67.8298526021,3304.060193
-38.4616,38.3286,2326,2326,5230.38132231,401.328274384,3042.07588643,209.848,4844.91860715,38.327966406,38.6143844764,38.6147,1.80621,0.0,0.313181598006,0.999757,4981.89313845,184.288,3042.07588643,112.918116366,3042.07588643
-38.5074,38.3722,2327,2327,5331.01386579,414.633545463,2960.48093676,209.91,5038.68910745,38.3744738979,38.6611977759,38.6592,1.45707,0.0,0.281029113546,0.99985,5160.13871742,184.283,2960.48093676,94.6379084893,2960.48093676
-38.4313,38.3007,2328,2328,5352.898482,400.560823927,3445.1242769,209.934,2306.18312461,38.300980533,38.5956393987,38.5948,2.15512,0.0,0.322487028284,0.999867,4808.32111833,184.34,3445.1242769,842.394929918,3445.1242769
-38.5037,38.3687,2329,2329,5245.19512765,411.497943726,3225.55203043,209.95,4917.09537995,38.3687589078,38.6583599994,38.6575,1.66091,0.0,0.299202083816,0.999882,5093.86220502,184.333,3225.55203043,83.5804741899,3225.55203043
-38.4338,38.2976,2330,2330,5290.91486799,403.282665063,3706.77869526,209.99,4791.51668907,38.2960370291,38.5955531223,38.5963,1.67723,0.0,0.306056232421,0.999849,5086.20883866,184.384,3706.77869526,173.754783616,3706.77869526
-38.4988,38.3581,2331,2331,5491.98377121,415.658552258,3303.2859641,210.033,5120.73442923,38.3602302052,38.656740748,38.6548,1.64537,0.0,0.306688417781,0.999854,5295.72428595,184.281,3303.2859641,108.522404615,3303.2859641
-38.3922,38.2514,2332,2332,5497.51452635,424.49588516,3380.06822036,210.061,4988.83395317,38.2522597486,38.5660005586,38.565,1.34032,0.0,0.298065711874,0.999886,5348.65433478,184.403,3380.06822036,158.383424747,3380.06822036
-38.4137,38.2746,2333,2333,5813.84553817,422.431983272,2070.97611282,210.081,2231.14938123,38.275039674,38.5966590678,38.5963,1.48422,0.0,0.301241232412,0.999853,4967.97039331,184.458,2070.97611282,956.939875269,2070.97611282
-38.6091,38.4797,2334,2334,4918.29224272,377.339158366,3408.86121616,210.146,337.1076638,38.4801925456,38.7794636923,38.7789,1.73835,0.0,0.31671575394,0.999844,3625.39266434,184.456,3408.86121616,1571.96307957,3408.86121616
-38.6394,38.5087,2335,2335,5015.33886263,395.884533273,3220.23838796,210.178,854.337334297,38.5071045041,38.8017129027,38.8039,1.72757,0.0,0.322605222416,0.999858,4030.56525379,184.493,3220.23838796,1323.62978745,3220.23838796
-38.4363,38.3029,2336,2336,5187.10498349,394.874295056,2910.25542797,210.196,432.426307048,38.3055243395,38.6302777379,38.6274,1.60611,0.0,0.315674871024,0.999763,4382.0532553,184.607,2910.25542797,1427.66034915,2910.25542797
-38.5851,38.4486,2337,2337,5364.98418039,403.031898399,3279.47601957,210.225,4954.60567411,38.4496604177,38.759171855,38.7587,1.46354,0.0,0.307227771318,0.999817,5163.97657914,184.659,3279.47601957,138.558769263,3279.47601957
-38.5631,38.4168,2338,2338,5102.64039452,404.962430857,3507.52868991,210.237,4870.32089586,38.4175774542,38.7322985297,38.7325,1.75315,0.0,0.321651807684,0.999805,5000.61526425,184.62,3507.52868991,68.2914323712,3507.52868991
-38.6231,38.4743,2339,2339,5399.71812333,420.369718593,3140.10289807,210.23,5104.37240945,38.474271433,38.7855800064,38.7848,1.39495,0.0,0.294659284071,0.99973,5286.90079965,184.704,3140.10289807,82.9685263459,3140.10289807
-38.731,38.5904,2340,2340,5530.13611619,422.832342115,3268.11780675,210.271,5174.33991911,38.590896483,38.8947765786,38.8943,1.37854,0.0,0.29700043421,0.999768,5382.4172078,184.703,3268.11780675,104.006293622,3268.11780675
-38.7125,38.5716,2341,2341,5701.86259525,441.094669467,3595.51564647,210.297,5347.80601877,38.572666423,38.8790550365,38.8773,1.83101,0.0,0.315008250726,0.999859,5518.23390755,184.775,3595.51564647,106.787825578,3595.51564647
-38.7462,38.6115,2342,2342,5873.79244328,434.439527114,3482.55150189,210.379,679.743326607,38.6105508812,38.9126166448,38.9129,1.62349,0.0,0.30530402942,0.999889,5133.77064074,184.812,3482.55150189,1491.12098676,3482.55150189
-38.6176,38.4835,2343,2343,5636.38995922,414.92318308,3256.62549105,210.418,5204.07785521,38.4844581383,38.8033799646,38.8023,1.41568,0.0,0.29551218493,0.999893,5381.18292816,184.722,3256.62549105,142.185390785,3256.62549105
-38.7889,38.6492,2344,2344,5253.30436374,412.165344533,-176.081841155,210.447,5053.35986827,38.6496873487,38.9488909463,38.9476,1.82688,0.0,0.321379913739,0.999853,5149.54141538,184.75,-176.081841155,61.9534325145,-176.081841155
-38.7264,38.5956,2345,2345,5178.94226883,405.190823548,3408.52946154,210.475,4959.51046275,38.5957558673,38.9035679174,38.9035,1.56694,0.0,0.303469972971,0.999863,5082.72688306,184.741,3408.52946154,76.2796892572,3408.52946154
-38.7207,38.5908,2346,2346,4895.39957825,388.570995409,3220.90244391,210.512,4640.89658508,38.5907464205,38.9019269471,38.9021,1.77087,0.0,0.303747101901,0.999774,4788.71228979,184.807,3220.90244391,61.3571093577,3220.90244391
-38.7631,38.6263,2347,2347,4988.01205462,384.97676834,3149.09630129,210.567,4666.25069139,38.6274167632,38.938604612,38.9371,1.17575,0.0,0.287797994116,0.999782,4858.71961833,184.883,3149.09630129,107.415909463,3149.09630129
-38.7005,38.5749,2348,2348,4879.32302119,376.952900659,3319.25579802,210.602,3939.60888891,38.5753245867,38.893794303,38.8934,1.87691,0.0,0.322652895413,0.999752,4623.66095323,184.955,3319.25579802,243.570548488,3319.25579802
-38.7747,38.6361,2349,2349,5977.10157341,404.030477851,3338.53053492,210.612,120.858703432,38.6365034442,38.9476362696,38.9472,2.18368,0.0,0.340245798066,0.999906,4374.51863887,185.006,3338.53053492,2102.77060039,3338.53053492
-38.7303,38.6001,2350,2350,5598.76776893,435.704866434,3187.36718774,210.621,5182.32944026,38.6001895493,38.9197079218,38.9192,1.42215,0.0,0.308871109145,0.999803,5381.65304254,184.998,3187.36718774,124.095124728,3187.36718774
-38.6162,38.4792,2351,2351,5741.45776705,423.804538492,3406.60992775,210.667,330.268602971,38.479880456,38.8102650427,38.809,2.28554,0.0,0.348280036389,0.999908,3884.18142445,185.03,3406.60992775,2061.66844295,3406.60992775
-38.759,38.6314,2352,2352,3449.73005885,225.267621463,3265.46773072,210.729,-435.60025783,38.6321637242,38.9466919484,38.9462,1.85253,0.0,0.331482588814,0.999835,1615.0845539,185.128,3265.46773072,1462.10531159,3265.46773072
-38.6834,38.5547,2353,2353,4049.90244812,306.983778305,3153.04700539,210.766,-184.969915124,38.5560620492,38.8800326069,38.8787,1.39246,0.0,0.319232687203,0.999886,2173.44114081,185.186,3153.04700539,1217.40814768,3153.04700539
-38.8402,38.6983,2354,2354,5707.17359483,408.287586625,2830.89872755,210.807,83.6980331404,38.6985433637,39.002084556,39.0013,2.06483,0.0,0.358888619056,0.999807,4626.39120709,185.11,2830.89872755,1567.0101868,2830.89872755
-38.8525,38.7278,2355,2355,4605.25661437,307.560786859,3171.31849619,210.861,-176.240647735,38.7285845258,39.0280914422,39.0273,1.87908,0.0,0.343848324626,0.999877,2333.77083205,185.181,3171.31849619,1927.71691678,3171.31849619
-38.8751,38.753,2356,2356,4196.05351396,352.239228401,2958.96906595,210.958,687.136698369,38.7529026617,39.0453741308,39.046,1.78051,0.0,0.355581949687,0.999805,2533.53265578,185.209,2958.96906595,1193.38385935,2958.96906595
-38.7726,38.6534,2357,2357,4543.48309139,348.944641894,3223.88711051,210.981,3577.98240417,38.6531324034,38.9599289438,38.9597,1.57875,0.0,0.344836513407,0.999803,4295.29258682,185.244,3223.88711051,249.942411967,3223.88711051
-38.8282,38.7054,2358,2358,4434.55673773,352.614325412,2985.79530576,211.045,4177.36222066,38.7067368302,39.0069364004,39.0058,1.42028,0.0,0.332114015838,0.999799,4315.41783934,185.195,2985.79530576,82.9662904032,2985.79530576
-38.8674,38.7333,2359,2359,5385.89860304,395.852762778,2940.5695955,211.088,161.050816525,38.7345587244,39.0301220397,39.0285,1.71372,0.0,0.348383701104,0.999792,4353.98668687,185.236,2940.5695955,1602.22072562,2940.5695955
-38.7374,38.6163,2360,2360,3792.06405582,247.940461773,3158.42135253,211.159,-200.741627265,38.616337497,38.9265493459,38.9261,1.79852,0.0,0.353201581887,0.999893,1017.91767557,185.233,3158.42135253,1429.33493914,3158.42135253
-38.8117,38.6797,2361,2361,4858.17988567,336.495334098,2809.4394352,211.166,-242.565660235,38.6797286381,38.9780153289,38.9777,2.36085,0.0,0.371161855366,0.99985,2412.42424483,185.238,2809.4394352,1957.36217745,2809.4394352
-38.707,38.5694,2362,2362,4757.8971693,344.708018024,1154.78327578,211.189,631.86349555,38.5683108402,38.8839835255,38.8847,2.08733,0.0,0.360520376132,0.999828,2224.53140688,185.234,1154.78327578,1318.15282354,1154.78327578
-38.7046,38.5613,2363,2363,4911.09463854,338.849079362,3273.65283871,211.289,579.821436749,38.5643780428,38.8813253223,38.8782,2.50288,0.0,0.377429906183,0.999773,3428.93774811,185.165,3273.65283871,1298.46957585,3273.65283871
-38.6688,38.5385,2364,2364,4664.4415606,306.765673419,3051.17942872,211.315,-4.99654325011,38.5383346628,38.8576222215,38.8574,1.69851,0.0,0.330552292435,0.999836,2743.17325151,185.275,3051.17942872,1638.71291442,3051.17942872
-38.7464,38.6264,2365,2365,4074.35822392,308.225429847,2201.43904199,211.358,2190.5414429,38.6274406252,38.9354251714,38.9349,2.32772,0.0,0.361468676819,0.99967,3693.26130412,185.206,2201.43904199,519.803106178,2201.43904199
-38.5783,38.4637,2366,2366,4586.34045603,352.547580977,3039.572979,211.356,4202.37609961,38.4632413854,38.7973244591,38.797,1.33148,0.0,0.313577286506,0.999852,4363.13334007,185.266,3039.572979,130.453908279,3039.572979
-38.7515,38.6291,2367,2367,4657.7348593,340.094310146,2928.32328836,211.369,4286.71660736,38.6290263783,38.9402811672,38.9405,1.38281,0.0,0.322827344154,0.999855,4462.94009836,185.272,2928.32328836,134.946509318,2928.32328836
-38.8091,38.6784,2368,2368,4507.44373081,357.150075517,3115.92902981,211.41,4165.35828551,38.6801451906,38.9888454786,38.9866,1.7169,0.0,0.318694871682,0.99983,4338.76297477,185.276,3115.92902981,100.448504312,3115.92902981
-38.7452,38.6292,2369,2369,4309.30877313,328.172039854,3122.9284527,211.428,3924.05931068,38.6303404733,38.9508583174,38.9497,1.79884,0.0,0.324233174504,0.999768,4081.81595051,185.194,3122.9284527,105.974995987,3122.9284527
-38.6475,38.5436,2370,2370,4352.38173662,348.070756326,3038.33077517,211.476,4116.93770179,38.5434346533,38.8711489253,38.8714,2.01257,0.0,0.324735401467,0.999761,4217.52032026,185.19,3038.33077517,73.749105178,3038.33077517
-38.7036,38.5972,2371,2371,4647.03116169,359.290015103,2883.79173016,211.512,4387.33242874,38.5979388892,38.9179704164,38.9166,1.81245,0.0,0.320215053626,0.999853,4531.15459943,185.265,2883.79173016,82.40000853,2883.79173016
-38.5845,38.4624,2372,2372,4738.34036598,372.636430329,3190.43279506,211.539,1302.39991701,38.4630932104,38.7988054357,38.7978,1.95287,0.0,0.316533613363,0.99979,4270.11087626,185.364,3190.43279506,997.36719938,3190.43279506
-38.6591,38.5336,2373,2373,1622.18552128,247.639875043,3188.56321994,211.61,-385.294405929,38.5346548797,38.8651398282,38.8632,1.90896,0.0,0.318995302805,0.999911,871.708621725,185.47,3188.56321994,564.747210052,3188.56321994
-38.5466,38.438,2374,2374,3360.88837458,220.222641211,1577.25341977,211.633,-484.615313289,38.4381295254,38.7769137331,38.7766,2.1214,0.0,0.321677890444,0.999941,765.238645477,185.548,1577.25341977,1066.96577581,1577.25341977
-38.5977,38.4884,2375,2375,3598.99631251,254.395389529,2322.24111466,211.677,-263.970699268,38.4885268429,38.8286772719,38.8275,1.12577,0.0,0.283482577321,0.999867,1845.97516725,185.558,2322.24111466,1334.75494506,2322.24111466
-38.5914,38.4783,2376,2376,4214.95876421,287.867323011,2925.6978346,211.744,170.28118646,38.4781840687,38.8182162065,38.819,1.90353,0.0,0.318047731226,0.999867,2627.75633126,185.692,2925.6978346,1534.65399883,2925.6978346
-38.482,38.3697,2377,2377,4155.91720609,258.825157823,2129.65302092,211.817,-369.980798778,38.3699946559,38.7227404998,38.7213,1.79298,0.0,0.322128477449,0.999893,1996.63081695,185.782,2129.65302092,1796.88176086,2129.65302092
-38.5219,38.4149,2378,2378,3371.07191813,262.942168579,2699.62203017,211.873,-400.958748775,38.4147780344,38.760045088,38.7596,1.68778,0.0,0.321933677393,0.999863,1944.73695855,185.729,2699.62203017,1295.1855268,2699.62203017
-38.4482,38.3407,2379,2379,4572.70689579,347.102766734,1244.95353594,211.888,418.196531647,38.3424451804,38.6976250215,38.6954,1.43167,0.0,0.303687398165,0.999879,3322.38637003,185.729,1244.95353594,1477.78812072,1244.95353594
-38.5633,38.4437,2380,2380,3933.51080057,300.625388818,3184.32439502,211.939,-186.867223091,38.4433389989,38.7753691655,38.7755,2.27183,0.0,0.328092326098,0.99989,2607.96825894,185.805,3184.32439502,1326.87422331,3184.32439502
-38.4372,38.3154,2381,2381,3479.27413988,228.539083577,924.231211023,211.955,-46.3822798216,38.3168337957,38.6682003203,38.666,1.32704,0.0,0.28298584392,0.999914,1325.86256175,185.861,924.231211023,1180.39734984,924.231211023
-38.4494,38.3402,2382,2382,5105.90885806,362.937191334,2946.67587809,211.994,2810.1306266,38.3410751945,38.6838634842,38.6829,2.15944,0.0,0.318987484479,0.99982,4217.53342762,185.826,2946.67587809,865.362924888,2946.67587809
-38.4148,38.3114,2383,2383,5330.12962375,392.598725917,2502.44901923,212.054,4673.304636,38.3092704127,38.6533007598,38.6543,2.18681,0.0,0.315889594267,0.999828,5054.14423193,185.801,2502.44901923,215.234134941,2502.44901923
-38.32,38.2062,2384,2384,5209.25803194,408.437024061,2935.91072615,212.045,4910.79378582,38.2082676798,38.5673637056,38.564,1.33649,0.0,0.284826718682,0.999759,5078.97065007,185.911,2935.91072615,90.9681143808,2935.91072615
-38.3433,38.2207,2385,2385,5541.99939552,409.977180466,3316.94081818,212.071,1048.55927972,38.2212892234,38.5761573446,38.5755,1.69724,0.0,0.286166731573,0.999778,4647.5182572,185.916,3316.94081818,1364.69399085,3316.94081818
-38.347,38.2187,2386,2386,5775.6412657,343.409390821,3422.01197916,212.098,-409.051574356,38.2184148274,38.5723096298,38.5726,1.74443,0.0,0.300892875883,0.999826,3532.02920652,185.924,3422.01197916,2363.08992893,3422.01197916
-38.4231,38.3021,2387,2387,4160.66458502,240.975425308,3062.25202222,212.115,-392.827948224,38.3022977915,38.6484490931,38.6484,1.63563,0.0,0.297565966249,0.999903,1128.80127836,185.981,3062.25202222,1628.4924058,3062.25202222
-38.3091,38.1953,2388,2388,3506.09861297,245.812528955,1848.78725059,212.186,-414.505400964,38.1964557877,38.5532388746,38.5516,2.10698,0.0,0.325022335013,0.999868,1117.70045268,185.976,1848.78725059,1361.77623053,1848.78725059
-38.3513,38.2396,2389,2389,2567.17411967,196.175214505,2608.07026054,212.226,-300.566608642,38.2399573519,38.5906289001,38.5902,2.06769,0.0,0.324493017233,0.999892,986.515369639,186.027,2608.07026054,1012.47362367,2608.07026054
-38.2487,38.1639,2390,2390,2249.80211099,189.813220115,2668.50276657,212.294,-484.785733521,38.1639292907,38.5251912262,38.5246,1.95086,0.0,0.32729405324,0.999852,753.619239129,186.04,2668.50276657,827.638377973,2668.50276657
-38.0865,37.9913,2391,2391,4374.75232795,325.720177819,2368.80130541,212.34,-70.1363055096,37.9913906458,38.3723802617,38.3717,1.80605,0.0,0.33464986007,0.999854,2919.22043585,185.998,2368.80130541,1402.60658019,2368.80130541
-38.1618,38.0598,2392,2392,4880.62368047,344.03024918,691.658629461,212.342,-156.612818697,38.0598884407,38.4274613416,38.428,1.86313,0.0,0.330025387639,0.999915,3089.65922704,185.921,691.658629461,2038.43986754,691.658629461
-38.1916,38.097,2393,2393,3950.21335972,254.807378847,3072.21397295,212.342,-417.926127922,38.096565143,38.4641176785,38.4642,1.24257,0.0,0.298743864934,0.999874,1223.88962267,185.902,3072.21397295,1317.51043806,3072.21397295
-38.1876,38.0918,2394,2394,3841.13359614,274.434728161,2937.25356919,212.425,-459.013338877,38.0940906302,38.4528353436,38.4508,1.49916,0.0,0.325935766204,0.999836,1546.25649824,185.897,2937.25356919,1551.37153347,2937.25356919
-38.0989,38.005,2395,2395,2536.40346443,277.105265551,2793.92237543,212.496,-196.429012825,38.0051294457,38.371649327,38.3716,2.07952,0.0,0.347036983295,0.999947,993.476779476,185.96,2793.92237543,809.480204,2793.92237543
