AverageAction,AverageAbsY,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageDiscountedReturn,MaxReturn,MinReturn,Epoch,StdEsReturn,AverageReturn,AverageY,AverageAbsQ,MinEsReturn,AverageEsReturn,Iteration,PolicyRegParamNorm,StdReturn,MaxEsReturn,AverageAbsQYDiff,AverageQLoss
0.999278,153.386276146,229.082,-76.3753,152.698,83.2497395926,648.955529329,69.4053942635,1062,77.2126178279,252.59415797,152.690349062,153.442,316.83341962,425.939540837,1062,89.9944,122.990023936,484.310095723,5.60111385848,117.965
0.999421,149.710674667,229.027,-74.5718,149.05,99.6838169623,439.977181935,201.686812408,1063,105.728303282,267.318369528,149.046838978,149.741,39.8074382989,181.130833288,1063,89.9414,46.3999643027,325.954596653,5.56077553886,105.146
0.998849,146.098420581,228.972,-72.6368,145.344,92.142014582,782.574069796,386.832921626,1064,36.1545360021,554.938478745,145.323978716,146.124,305.39351675,345.258885157,1064,90.0242,111.876799,392.918632162,5.57238374449,119.393
0.999387,143.025711431,228.933,-71.169,142.291,97.3083648357,1008.86381417,509.252543854,1065,70.5336158952,904.71835956,142.285967316,143.035,236.940096712,321.781230732,1065,89.9708,145.610324997,409.632766701,5.35272850447,101.181
0.999293,139.486582771,228.884,-69.165,138.684,85.0062994271,338.130450849,236.451998232,1066,81.0774646833,284.537153109,138.671767261,139.463,203.125120211,292.306729798,1066,89.9873,29.504206716,399.309979687,5.49900385612,114.202
0.99911,135.702929529,228.874,-67.2378,134.767,79.8325241679,282.310550133,118.05498991,1067,43.8876009448,211.152168941,134.755949663,135.695,190.101729784,237.075423906,1067,90.0291,34.4805294107,298.97542887,5.76382585032,120.364
0.999169,130.891095883,228.85,-64.615,129.796,73.6821318893,221.304631393,51.6465719825,1068,86.0979246666,169.09456805,129.770906006,130.84,211.38467901,304.450366925,1068,90.0547,34.6432042641,418.978521364,6.16289506568,132.94
0.999863,127.194536923,228.878,-62.735,125.944,58.3853988786,244.835326148,42.9292087577,1069,152.178692794,101.107515898,125.930180022,127.051,104.344159361,270.047612219,1069,90.1623,49.026535888,471.829175501,6.17572488041,124.385
0.999472,123.104105269,228.892,-60.6892,121.851,62.8186663967,147.528033361,53.5261179904,1070,178.163986191,118.926721233,121.833444483,122.998,22.7146654687,255.111912298,1070,90.1637,16.963168547,480.831185591,6.11866397336,123.528
0.999583,119.718092104,228.882,-59.1718,118.411,54.0501873563,114.268593064,73.4946798454,1071,116.574365223,92.304096887,118.390245706,119.611,277.686018003,394.260383226,1071,90.1666,9.60277469874,510.834748449,6.12824413694,119.579
0.999991,117.071175874,228.91,-57.7458,115.558,65.7018094492,150.688564863,104.022903921,1072,123.310016898,130.363793005,115.545175599,116.922,179.851233935,322.781700564,1072,90.197,8.26660480083,457.396547654,6.04200242086,113.387
0.999957,115.548617978,228.881,-56.9875,113.687,63.7754529063,136.093166564,103.701817231,1073,107.775632024,122.634781311,113.671198674,115.448,33.6919875596,187.943922727,1073,90.0911,7.38963202659,325.398023128,5.83949294426,115.663
0.999863,113.323005102,228.955,-55.2572,110.507,67.6239802807,158.315406389,124.576213717,1074,121.053403093,138.506768854,110.484309823,113.155,35.394856516,187.960374609,1074,90.1337,7.71299921509,339.686155592,6.19370641407,134.054
0.999924,112.35624647,228.988,-54.2017,108.538,67.4838294263,152.617064293,120.699369438,1075,125.527872541,137.677915321,108.5162499,112.133,16.4579263907,184.619284837,1075,90.1407,6.59347317333,371.432940999,6.60711504433,143.134
0.999824,111.943663923,228.985,-53.197,106.454,74.4886854713,191.302487638,138.795221748,1076,317.721583459,170.406409743,106.427737335,111.674,11.4743595726,317.057656351,1076,90.0906,11.8349336646,755.129243469,7.01460140443,160.134
0.99988,112.338485472,229.025,-52.664,105.055,80.1987404521,235.353674738,182.915380543,1077,263.684303985,204.593712349,105.037347505,112.005,7.00690282756,236.568918498,1077,90.1159,11.7069324772,605.849590327,7.34220993887,171.324
0.999917,114.1181477,229.088,-52.7657,104.889,79.4923143794,230.015816863,179.048226372,1078,281.702824567,204.305952997,104.867072623,113.747,248.704459625,530.407284192,1078,90.1209,13.0106681257,812.110108759,7.81495158708,185.081
0.999891,116.773770327,229.14,-53.5447,105.846,87.8066965662,364.099320963,262.699063287,1079,212.046907906,304.60739332,105.839097454,116.341,135.736037674,295.112661134,1079,90.1248,22.9543424705,594.7899627,8.06703274999,199.531
0.999822,121.722913394,229.19,-55.1294,108.741,88.4886871741,382.489116627,281.937274323,1080,171.111935252,316.972034738,108.717066182,121.314,215.802165503,386.914100755,1080,90.0968,22.4986868936,558.026036007,8.56956703601,216.894
0.999875,126.155237202,229.231,-56.7991,111.99,82.883416316,727.825597599,196.81779837,1081,104.694580518,239.962052687,111.982088219,125.688,279.820509891,401.90883101,1081,90.1075,82.6140369863,535.494456742,9.11586690313,240.108
0.999701,129.497359908,229.295,-57.9977,114.238,93.6011141846,965.612418093,528.704454919,1082,187.991313993,690.690023879,114.234786882,129.139,131.546450756,321.55900327,1082,90.1058,113.144495204,577.601063192,9.31898206996,240.174
0.999628,131.737071077,229.341,-58.8249,115.842,97.1294690245,983.004462542,414.770690947,1083,214.247377238,929.352383728,115.847852757,131.324,105.72692215,319.974299388,1083,90.0921,162.73217026,534.221676627,9.55176666771,254.415
0.999829,135.076016367,229.437,-61.217,119.552,96.6950858473,966.243314093,255.76492423,1084,125.395553429,604.660488321,119.552712692,134.8,425.151851824,550.547405253,1084,90.122,313.190957503,675.942958682,9.56192081237,248.378
0.999734,138.430309107,229.523,-62.642,122.719,96.3181440741,967.591177608,298.705339426,1085,208.823140233,774.394259936,122.727140059,138.109,356.89802801,565.721168243,1085,90.1174,283.943429631,774.544308476,9.82632805722,262.267
0.999734,140.38099055,229.588,-64.1941,125.771,100.330340206,585.704227664,251.368130066,1086,357.695215764,368.534588901,125.781020844,140.075,192.250704118,549.945919882,1086,90.1104,78.5680279194,907.641135646,9.69109590893,259.446
0.999764,140.228399223,229.639,-64.4195,126.736,98.8430250389,359.677132072,222.694977941,1087,0.0,262.908349712,126.739905748,139.917,76.634798191,76.634798191,1087,90.1615,29.4616727262,76.634798191,9.957354763,277.501
0.999321,138.403369903,229.759,-63.413,125.203,99.6419829424,982.13724733,289.856766034,1088,0.0,575.76557129,125.215278039,138.087,1011.2068218,1011.2068218,1088,90.1104,310.108328899,1011.2068218,10.0180544623,285.798
0.999958,136.17873845,229.826,-62.7777,123.911,56.8853137999,74.2181889608,64.6109596153,1089,66.0744737938,68.9922636258,123.920329406,135.871,849.605503925,915.679977719,1089,90.1448,1.45626577112,981.754451512,9.79782483628,275.011
0.999938,138.754774108,229.879,-66.1408,128.022,50.7485342713,63.5506078527,56.7930751404,1090,0.0,60.2085444806,128.040904321,138.447,124.326618389,124.326618389,1090,90.1491,1.59252326646,124.326618389,9.20563053193,267.065
0.997962,145.511682577,229.908,-70.9148,136.636,80.7147681094,199.14819018,71.3138007015,1091,0.0,147.530887647,136.662605932,145.292,1027.23232773,1027.23232773,1091,90.109,51.0607637356,1027.23232773,8.35963110203,228.851
1.0,153.798085455,229.874,-76.403,147.004,39.3163175669,49.5015899719,41.0247500484,1092,0.0,44.9106036644,147.027770669,153.667,1008.71233543,1008.71233543,1092,90.1492,1.57869214268,1008.71233543,7.90953488967,212.486
1.0,162.416717936,229.904,-81.9464,156.86,34.4405030881,40.6795198161,36.5564067041,1093,101.46820923,38.7516523293,156.872661149,162.257,809.207890761,910.676099991,1093,90.0821,0.975498690215,1012.14430922,7.67191373509,209.674
1.0,170.843039762,229.888,-86.1439,166.317,34.4505543148,40.6981786787,36.6408550603,1094,226.744384398,38.7610229995,166.335850188,170.733,229.752273598,456.496657995,1094,90.0485,0.91374069641,683.241042393,7.43576094727,195.916
1.0,176.531538613,229.909,-88.4325,172.865,34.4668455642,40.6098318264,36.7035198801,1095,23.6090367961,38.7816400106,172.860285445,176.466,365.508677904,398.472713331,1095,90.0867,0.954712136304,419.549206415,7.49437606027,203.36
1.0,177.532886355,229.935,-87.4009,173.288,34.4839915019,40.8333731644,36.7187988828,1096,86.2102190677,38.8042937658,173.274922911,177.417,240.662959787,336.703950661,1096,90.1191,0.95456198271,449.765962543,7.50394542171,188.509
1.0,176.478023814,229.922,-85.2711,171.435,34.4856535634,40.7657193046,36.655263251,1097,116.695429526,38.8056033523,171.424919055,176.266,302.134979831,418.830409357,1097,90.0583,0.9331867685,535.525838883,7.39730101123,191.704
0.999454,170.868128205,229.967,-80.2196,163.144,100.206288783,989.007301256,557.980000867,1098,0.0,839.437725907,163.091891236,170.641,501.737711336,501.737711336,1098,90.0496,159.822268667,501.737711336,7.26531080688,189.663
0.999378,162.32686793,229.992,-73.1594,150.997,101.336273325,985.040096651,349.069231352,1099,0.0,677.919763361,150.970505771,162.07,973.707535884,973.707535884,1099,90.0871,286.554308358,973.707535884,7.65388993558,191.26
0.999835,154.063016202,230.055,-66.3178,137.992,91.5179455972,512.248925252,374.599127482,1100,0.0,429.836291265,137.9681898,153.815,992.236090241,992.236090241,1100,90.1224,42.0008253318,992.236090241,8.2331279583,198.573
0.999738,149.454502618,230.084,-61.19,126.558,103.266818482,770.255212035,338.316382977,1101,0.0,395.862351394,126.529083852,149.265,976.624982255,976.624982255,1101,90.1789,77.4017048928,976.624982255,8.44627716859,207.504
0.999972,149.056147899,230.123,-58.7575,120.674,87.4134945257,326.432239828,250.805470613,1102,288.071057578,294.968531456,120.650951027,148.852,420.925769187,708.996826765,1102,90.2087,17.425908391,997.067884344,8.15270668979,224.909
0.999433,149.181308692,230.224,-57.4905,116.718,93.4060785794,1001.21967274,161.492579292,1103,53.151222109,437.391351021,116.696495259,149.002,570.510066653,623.661288762,1103,90.3585,162.375010015,676.812510871,8.44440465523,251.844
0.999558,151.032726893,230.326,-57.9132,116.364,92.4825325034,1017.93267825,281.92254542,1104,0.0,449.332516833,116.355350307,150.75,308.000660014,308.000660014,1104,90.3574,261.040324155,308.000660014,8.63298059372,248.865
0.999334,154.767184984,230.399,-59.1591,117.915,97.8967660607,1016.27908226,246.744965272,1105,0.0,695.454471914,117.909652115,154.47,980.352411879,980.352411879,1105,90.3798,342.924128157,980.352411879,8.51631858208,229.94
0.999828,159.163417238,230.482,-59.9419,118.619,94.9789057823,1016.02199115,271.642471641,1106,112.794975507,472.74923027,118.601102914,158.809,783.979411533,896.77438704,1106,90.4339,259.130900507,1009.56936255,8.80521100906,238.915
0.99994,164.622987748,230.584,-62.9704,123.522,89.4167483788,427.025550678,256.705656248,1107,0.0,299.55372552,123.529130698,164.273,218.950627584,218.950627584,1107,90.4388,33.2327792433,218.950627584,8.87717996343,231.179
0.999995,170.036367978,230.613,-65.4083,127.913,80.8438061939,239.692687159,173.329191114,1108,0.0,214.744455605,127.911364071,169.833,1002.21539038,1002.21539038,1108,90.4128,14.0502567281,1002.21539038,8.65191157295,229.964
0.999995,172.772220354,230.603,-67.072,131.747,83.3200605648,273.505512309,204.939534423,1109,290.412964763,236.658256827,131.769865303,172.529,290.267567968,607.003102349,1109,90.4517,15.4259255097,991.796323275,8.59291213457,230.606
0.999974,173.92072349,230.627,-70.0039,137.068,76.295514748,258.377651224,159.568026216,1110,63.9781172348,188.066018762,137.081112889,173.659,130.123856792,194.101974027,1110,90.3682,21.7916063089,258.080091262,8.54457411889,229.587
0.99996,175.948782443,230.635,-73.1717,142.242,57.557512759,153.299518779,84.1531820045,1111,7.91962514795,108.801048098,142.26974822,175.758,716.441214671,724.360839819,1111,90.4262,14.0054329053,732.280464966,8.27847895452,211.226
0.999753,179.194205569,230.652,-78.5127,151.602,61.6287321686,151.227800179,100.525156297,1112,79.9945191859,122.297173963,151.630004883,178.995,231.545691277,344.18053508,1112,90.4062,10.6070004422,409.648291441,7.98415003526,202.483
0.999902,185.079299745,230.65,-84.6068,163.592,67.0299772612,156.257791644,113.47041944,1113,110.26778324,137.311554862,163.626274577,184.856,130.977498481,256.832423761,1113,90.3777,8.04023069039,404.51070947,7.55866521306,185.343
0.999977,190.936959212,230.688,-90.6905,174.9,75.6698363795,262.467826459,155.722300477,1114,268.090975299,185.02237865,174.935577374,190.74,13.673008552,281.763983851,1114,90.3414,25.0257339364,549.85495915,7.38397928553,188.117
0.999973,198.248059618,230.664,-97.1198,187.225,78.449303444,258.536577393,155.16096129,1115,103.938676128,201.528561863,187.263163473,198.008,411.333215249,515.271891377,1115,90.4449,30.4525084267,619.210567504,7.16660671756,178.387
0.999965,204.863052187,230.701,-102.425,197.958,82.1870063649,823.561927815,188.584135491,1116,219.753352472,259.796439688,198.009078854,204.652,11.2302650925,244.232810292,1116,90.4767,117.824915498,557.638991464,7.11884983072,173.027
0.999986,212.489763017,230.723,-107.609,208.726,76.584416843,252.810077491,172.732331327,1117,302.972791919,192.938770807,208.777232811,212.267,309.027851621,612.00064354,1117,90.4795,14.9992109963,914.973435459,7.00126165422,170.583
0.999993,218.793110941,230.763,-111.145,216.644,76.5410345218,241.190465305,166.757828724,1118,241.399920225,192.294608628,216.694804506,218.647,68.5719174962,309.971837722,1118,90.4797,12.9835829559,551.371757947,7.13842263458,181.385
0.999987,224.913495081,230.745,-114.449,223.661,85.1335256221,351.120328058,243.244084959,1119,181.090622899,280.807603115,223.725088853,224.78,36.7957921948,292.705713636,1119,90.4923,25.4090752607,429.2224869,7.1374108532,195.956
0.999979,230.096285815,230.769,-116.933,229.058,85.859037932,991.67168867,226.62439258,1120,194.36414837,303.686454104,229.106125697,230.017,105.366943677,299.731092046,1120,90.4856,136.95469848,494.095240416,6.91240949662,174.1
0.99995,234.414157476,230.744,-118.808,233.383,86.6277788127,435.438830729,266.451151904,1121,0.0,311.712475363,233.441310459,234.325,871.99244302,871.99244302,1121,90.5021,31.7814617093,871.99244302,6.81761983009,194.679
0.999982,236.365235814,230.734,-119.123,235.27,82.9564217049,283.229860519,212.028661054,1122,0.0,248.064215535,235.313086686,236.304,1005.69880811,1005.69880811,1122,90.4838,17.6648717579,1005.69880811,6.68130847739,190.871
0.999985,235.419416863,230.69,-118.107,234.262,78.6778619879,233.478381741,181.237279478,1123,240.211743728,204.851656598,234.302511684,235.373,512.909593958,753.121337686,1123,90.4147,15.1478970216,993.333081414,6.6964062596,189.988
0.999989,232.718314816,230.693,-116.346,231.449,75.9699710099,220.41565791,165.796952438,1124,121.945790341,187.630511324,231.482144691,232.678,445.231353118,567.17714346,1124,90.3914,11.3483671828,689.122933801,6.8031751301,210.905
0.999984,227.890723893,230.68,-113.49,226.431,79.2909582632,260.843045011,183.539986421,1125,67.4000560713,213.551181914,226.457470257,227.847,269.313088777,336.713144848,1125,90.4515,17.3899826436,404.11320092,6.68191807979,191.978
0.999961,222.25297993,230.685,-110.222,220.794,80.2638022979,251.187332885,192.915267916,1126,0.0,221.140554113,220.801395925,222.216,540.516350945,540.516350945,1126,90.4767,16.3710578596,540.516350945,6.54850203081,193.064
0.999986,215.235216734,230.719,-106.266,213.304,74.385600264,201.097972432,150.660492804,1127,75.1350424972,177.780855613,213.331540759,215.197,820.223255016,895.358297513,1127,90.514,11.7060727002,970.49334001,6.55978593106,187.647
0.999999,207.253277536,230.733,-101.806,205.175,82.9196288742,299.905378767,217.255665655,1128,340.492587674,254.130395772,205.179704763,207.214,146.612562138,487.105149812,1128,90.587,21.3790197436,827.597737486,6.43453725337,185.547
0.999939,198.551540906,230.765,-96.9474,196.191,78.4233713179,258.433855641,184.863486235,1129,0.0,206.693247325,196.180599127,198.513,149.011248844,149.011248844,1129,90.5864,12.8134939076,149.011248844,6.30086696371,170.225
0.999899,189.934748935,230.793,-92.4865,187.453,78.5214254366,274.95755154,179.462564272,1130,0.0,208.011470178,187.463611442,189.856,986.960633872,986.960633872,1130,90.6174,18.9552864594,986.960633872,5.98143765885,155.159
0.999981,180.973092249,230.798,-87.5884,178.112,82.887870114,385.353795477,195.381379629,1131,0.0,248.806848133,178.105106201,180.946,977.479305056,977.479305056,1131,90.6104,40.1626958199,977.479305056,5.66560948912,150.99
0.999873,173.254213352,230.829,-83.668,170.2,77.03757753,223.984271428,160.524339134,1132,369.447651996,193.026015941,170.183512225,173.209,33.7018003294,464.517582916,1132,90.5484,16.498451172,998.675903443,5.30785214992,132.585
