AveragePolicySurr,QFunRegParamNorm,MinReturn,Epoch,MaxEsReturn,MaxReturn,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,AverageAbsQYDiff,AverageAction,AverageDiscountedReturn,AverageQLoss,AverageEsReturn,Iteration,AverageQ,AverageAbsY,StdEsReturn,StdReturn,AverageReturn
-147.119,122.314,871.534610849,598,-6.6737268635,891.914139203,-373.312090218,145.207575183,85.59,145.215,1.87235193277,0.0283329,85.7025062714,16.6592,-189.992908541,598,145.202,145.213057764,183.319181677,5.65905751685,886.129208788
-147.083,122.39,595.17144823,599,-349.0859182,918.649216351,-349.0859182,145.181633214,85.6966,145.185,1.80854535315,0.0346088,79.9048727659,15.8365,-349.0859182,599,145.176,145.187155425,0.0,90.4744227719,861.256098555
-147.107,122.482,517.901051183,600,3.53508991242,850.5337355,-297.961551147,145.162841864,85.7897,145.175,1.86206682348,0.0545645,76.7779137791,16.6425,-147.213230617,600,145.157,145.166310733,150.74832053,123.343986373,783.143010385
-147.273,122.603,647.053017836,601,-293.074341203,933.875130654,-293.074341203,145.32218917,85.8589,145.336,1.92668069451,0.0426709,84.8808568143,19.8289,-293.074341203,601,145.316,145.330651854,0.0,71.7496835963,852.574133018
-147.417,122.648,852.883000913,602,-412.652021951,922.087211691,-412.652021951,145.470667781,85.9058,145.481,1.89936870695,0.0288792,87.6405373989,19.585,-412.652021951,602,145.469,145.474845449,0.0,22.2686187599,898.653993216
-147.27,122.724,837.276413913,603,-49.5090978176,907.631298976,-248.359002889,145.385041073,85.9881,145.394,1.80446040072,0.0359674,85.8887517956,14.4687,-162.263908947,603,145.378,145.389179363,83.3401726944,26.5360645489,869.467467502
-147.255,122.835,245.583008182,604,-16.6803802478,854.467885767,-430.627646491,145.400256833,86.0813,145.408,1.8971691545,0.0631678,73.0712716822,18.9296,-223.654013369,604,145.395,145.406331389,206.973633122,175.972617037,743.335002002
-147.078,122.882,796.486815376,605,-11.2753876875,893.648344688,-140.627171441,145.315343834,86.1854,145.321,1.83467327683,0.0382709,81.6865392919,17.9208,-71.0427568317,605,145.311,145.321052827,53.2619424875,32.1058183586,856.561100155
-146.904,122.983,269.151583009,606,-600.359932036,384.721223041,-600.359932036,145.173036439,86.2487,145.173,1.82236052175,0.162576,38.2160936214,15.5004,-600.359932036,606,145.168,145.175019585,0.0,38.7812060439,348.514832354
-146.772,123.056,774.43493505,607,-477.976855566,875.491053043,-477.976855566,144.988018708,86.286,144.997,1.84657464716,0.0426464,84.2313767592,17.8324,-477.976855566,607,144.982,144.994618357,0.0,35.2625245061,837.507669644
-146.972,123.116,621.088398149,608,-279.131907882,840.629916692,-279.131907882,145.201666872,86.3633,145.198,1.75093408378,0.0660545,70.6196173787,13.3771,-279.131907882,608,145.192,145.208134027,0.0,88.7105709767,737.092231331
-146.82,123.207,596.126755442,609,21.0724956318,857.887856272,-362.933704588,144.997911083,86.4507,145.009,1.79849645673,0.0488402,78.2261893574,14.3899,-170.930604478,609,144.997,145.00080726,192.00310011,74.1199859116,813.465906909
-146.708,123.307,596.46870073,610,-96.3410953149,849.848272172,-96.3410953149,144.832141032,86.4908,144.848,1.84213914241,0.0497597,77.1245345439,17.2368,-96.3410953149,610,144.829,144.84017172,0.0,90.841156633,798.951960824
-146.774,123.41,657.971116967,611,-194.657600618,905.802892621,-194.657600618,144.871560023,86.5581,144.889,1.82087278972,0.03926,80.1610272345,17.7728,-194.657600618,611,144.868,144.882483274,0.0,89.988592893,845.793553317
-146.789,123.513,540.434417866,612,-330.862008268,817.595775963,-330.862008268,144.893509861,86.6013,144.898,1.8695952049,0.0853437,66.9429706563,19.4009,-330.862008268,612,144.884,144.90103195,0.0,88.8757131792,656.212086496
-146.9,123.615,731.434505621,613,-606.892160863,823.142880004,-606.892160863,144.971619941,86.7128,144.995,1.86044016244,0.0590745,73.4696627511,18.9172,-606.892160863,613,144.972,144.981944468,0.0,27.5850229682,762.262968858
-146.923,123.744,792.590236721,614,-378.441706689,858.279703089,-378.441706689,144.965045237,86.7902,144.972,1.86694506517,0.0443143,79.9008501995,18.5692,-378.441706689,614,144.957,144.967853949,0.0,21.4488352506,821.924969369
-146.932,123.829,445.451924843,615,-367.235662243,869.048688772,-367.235662243,145.037919588,86.8436,145.038,1.88394603355,0.0839124,59.5187623704,18.2046,-367.235662243,615,145.032,145.045430328,0.0,176.880146384,659.65503143
-146.894,123.93,778.348146287,616,-396.477651223,812.754508005,-396.477651223,144.995491758,86.9116,145.003,1.876882897,0.0503735,74.9746760199,19.9357,-396.477651223,616,144.99,145.006267393,0.0,9.84785612168,797.709712628
-146.859,123.975,818.002766933,617,-93.0556895806,860.197850597,-564.510791043,144.937726148,86.9699,144.957,1.8293741113,0.0392354,81.4101311331,17.7998,-253.619935823,617,144.935,144.944667164,219.872758959,11.4295612271,841.045170291
-146.749,124.094,881.948201174,618,-118.146679748,894.851670393,-369.931589539,144.856610277,87.0099,144.86,1.84910853089,0.0268323,85.0808384556,19.0162,-244.039134643,618,144.848,144.86565449,125.892454896,4.27322461481,890.388717533
-146.875,124.178,844.017245417,619,-378.161586285,902.30935323,-378.161586285,144.986778358,87.0754,145.001,1.90740069249,0.0317774,83.1183250495,19.6612,-378.161586285,619,144.987,144.993961684,0.0,19.0272907827,870.479433229
-146.867,124.274,821.829181274,620,-333.57197019,863.224800805,-333.57197019,145.002901436,87.1391,145.009,1.81097610158,0.0374507,80.3650241359,16.0723,-333.57197019,620,144.999,145.007868876,0.0,12.671066672,845.242627249
-147.03,124.34,762.652881423,621,-324.136028686,849.181566886,-324.136028686,145.159315923,87.2589,145.161,1.80147803954,0.0457765,80.6934083514,17.9426,-324.136028686,621,145.152,145.167813165,0.0,27.5146006471,814.030085063
-146.91,124.416,843.122882244,622,-174.507472271,862.720133861,-174.507472271,144.983545183,87.3096,144.998,1.86394456813,0.0371086,84.3633303644,18.0621,-174.507472271,622,144.985,144.987300589,0.0,6.43405654874,851.07114738
-146.824,124.508,867.533041392,623,-177.863987548,889.22029161,-177.863987548,144.945687375,87.3823,144.942,1.79559887175,0.0303741,85.288725236,16.8881,-177.863987548,623,144.939,144.946944945,0.0,6.05689099898,875.93780054
-146.789,124.603,793.352886609,624,-427.763251059,828.043827298,-427.763251059,144.878622667,87.4475,144.908,1.83240312099,0.0430595,72.8601384446,18.294,-427.763251059,624,144.876,144.895893341,0.0,10.27101953,808.302259822
-146.797,124.75,843.276146261,625,-389.11372373,912.29535895,-389.11372373,144.888901127,87.4885,144.896,1.90497044562,0.0356442,87.1670971833,21.6593,-389.11372373,625,144.881,144.897274899,0.0,20.3442904716,871.712810719
