PolicyRegParamNorm,AverageY,QFunRegParamNorm,AverageEsReturn,AverageQLoss,Iteration,AverageQ,MaxReturn,AverageReturn,Epoch,AverageAbsY,MaxEsReturn,AverageDiscountedReturn,MinEsReturn,AverageAbsQYDiff,StdReturn,AverageAction,AverageAbsQ,AveragePolicySurr,MinReturn,StdEsReturn
48.1202,14.3906277254,43.8203,2337.6672146,0.373655,115,14.3895,4126.51646935,3688.58507795,115,14.3906789015,2337.6672146,310.555954299,2337.6672146,0.232247131093,475.075578546,0.954908,14.3895,-14.5804,2377.34602449,0.0
48.3393,14.4986451359,44.056,2428.78552339,0.321745,116,14.4962,4007.2821152,3659.82689744,116,14.498672076,2428.78552339,298.914341461,2428.78552339,0.225839947727,177.282798941,0.96478,14.4962,-14.6889,3368.83377888,0.0
48.4937,14.7411727904,44.288,2703.45450987,0.314122,117,14.7395,4129.23546596,3909.66487219,117,14.7412258506,2703.45450987,324.762402914,2703.45450987,0.225285455948,164.74004545,0.961468,14.7395,-14.9296,3486.32857701,0.0
48.6493,15.0010693825,44.4734,2909.18830876,0.281016,118,14.9996,4265.58935125,4057.80634645,118,15.0010908147,2909.18830876,335.609909881,2909.18830876,0.215026508353,165.828416616,0.961668,14.9996,-15.1814,3668.45624854,0.0
48.7888,15.1751973319,44.7788,2784.63979098,0.365158,119,15.1733,3347.6472626,2345.90683029,119,15.1752063445,2784.63979098,207.996983717,2784.63979098,0.231798431881,843.048523555,0.939285,15.1733,-15.3699,231.033217707,0.0
49.0142,15.2914119301,44.9669,2817.40225247,0.33411,120,15.2902,4296.29972631,3956.02431842,120,15.291431398,2817.40225247,305.331629184,2817.40225247,0.22437333824,225.697795016,0.943883,15.2902,-15.489,3392.68843969,0.0
49.3185,15.50158842,45.1785,2786.68507309,0.191435,121,15.4999,3813.29644839,3025.66906694,121,15.5016162377,2786.68507309,267.630377024,2786.68507309,0.206464877953,669.272569519,0.935768,15.4999,-15.6919,1251.66683321,0.0
49.4237,15.7299193623,45.4234,2723.04756607,0.374938,122,15.7282,4163.97528886,3859.24864931,122,15.7299454594,2723.04756607,329.914265337,2723.04756607,0.234858746623,250.742798448,0.943627,15.7282,-15.9137,3218.43698536,0.0
49.5925,15.9172579808,45.654,2512.74439226,0.333222,123,15.9164,4214.5919475,3634.92020617,123,15.9172770046,2512.74439226,300.140874856,2512.74439226,0.230435014774,846.716388236,0.95069,15.9164,-16.1088,1221.4234839,0.0
49.8853,16.1566362431,45.8797,2714.88219362,0.266906,124,16.1541,4722.82466997,4288.18998912,124,16.1566432241,2714.88219362,302.998986708,2714.88219362,0.221400157114,315.470640876,0.9602,16.1541,-16.349,3865.48508326,0.0
50.0896,16.2219353044,46.0845,2551.50079469,0.315796,125,16.221,3091.69696648,2619.75994877,125,16.2219524529,2551.50079469,245.843875832,2551.50079469,0.225944426792,256.603629611,0.93603,16.221,-16.4208,2186.21881475,0.0
50.3167,16.4312067326,46.3173,2893.01900805,0.382384,126,16.4292,4784.96021941,4494.71680924,126,16.4312192988,2893.01900805,371.050982973,2893.01900805,0.237253279814,152.42681324,0.951395,16.4292,-16.6226,4189.64359957,0.0
50.5003,16.6145216114,46.5473,2752.76167238,0.476755,127,16.6125,4425.13921298,3971.28703677,127,16.6145306717,2752.76167238,339.461345224,2752.76167238,0.245687916127,332.298494952,0.952603,16.6125,-16.7977,3299.78775508,0.0
50.6631,16.8768555256,46.812,3020.81066427,0.420029,128,16.8757,4051.04692502,2981.4091498,128,16.8768774773,3020.81066427,310.316199935,3020.81066427,0.242294019867,1392.5147191,0.95883,16.8757,-17.0631,610.124968301,0.0
50.8539,17.0512192436,46.9949,2693.92173765,0.332674,129,17.0495,3668.49417288,2186.89292294,129,17.0512407246,2693.92173765,257.691508446,2693.92173765,0.223327921259,1194.70379846,0.949669,17.0495,-17.2469,495.122038585,0.0
51.1406,17.2101995725,47.2155,2495.45757918,0.322327,130,17.2094,3664.02561835,2726.31765195,130,17.2102228448,2495.45757918,247.515865694,2495.45757918,0.233225140866,1072.92949144,0.95994,17.2094,-17.4107,237.718386434,0.0
51.3136,17.410560356,47.3965,2785.53967419,0.33711,131,17.4088,4190.50165908,2857.00768859,131,17.4106044153,2785.53967419,329.580478307,2785.53967419,0.23837795495,1124.58954352,0.961778,17.4088,-17.6068,861.669111157,0.0
51.5206,17.5195396835,47.6712,2686.26971096,0.413471,132,17.5171,3919.01314214,2739.42271716,132,17.519588331,2686.26971096,298.440015831,2686.26971096,0.248231992817,1424.38982391,0.948896,17.5171,-17.7114,5.65016756151,0.0
51.683,17.7783587385,47.8665,3018.77083363,0.40727,133,17.7776,3960.76454577,3052.25842337,133,17.7783750004,3018.77083363,302.485479277,3018.77083363,0.241154144678,1188.8694794,0.95857,17.7776,-17.9783,201.232103966,0.0
51.9059,17.9978579224,48.1397,2792.95418002,0.48566,134,17.996,4520.76075285,4013.10922734,134,17.9978796876,2792.95418002,330.595473818,2792.95418002,0.252792407563,1053.6690567,0.957411,17.996,-18.2061,867.675974014,0.0
52.0689,18.1290514737,48.2841,2888.85799176,0.341496,135,18.1272,4269.67908043,4068.93743781,135,18.1290640766,2888.85799176,332.57523855,2888.85799176,0.239506015569,164.542188223,0.944781,18.1272,-18.3414,3749.28041679,0.0
52.2792,18.35796556,48.5969,1863.24374389,0.492301,136,18.3561,3966.16905413,3213.40751999,136,18.3579946464,1863.24374389,287.81751698,1863.24374389,0.261590997361,1149.94181434,0.947284,18.3561,-18.5672,460.265440657,0.0
52.4253,18.4430741822,48.8371,2557.85704822,0.393002,137,18.4415,4171.48244534,4029.14715287,137,18.4430878055,2557.85704822,330.207322935,2557.85704822,0.249287705793,81.7742157776,0.941669,18.4415,-18.6461,3916.51223226,0.0
52.6666,18.621965464,49.0391,2934.57347528,0.457155,138,18.6201,4197.45065815,4078.31499233,138,18.6219804526,2934.57347528,336.135498488,2934.57347528,0.25467298256,99.4726837233,0.953039,18.6201,-18.8295,3888.15436412,0.0
52.8113,18.8793842024,49.2095,2668.31558342,0.496232,139,18.8775,4418.53742396,4377.99269462,139,18.8794112065,2668.31558342,356.505242277,2668.31558342,0.253193385305,45.0284008069,0.939893,18.8775,-19.0865,4270.12107754,0.0
53.0428,19.0376410915,49.3896,2703.58457634,0.487995,140,19.0361,4315.94324392,3599.35086115,140,19.0376855495,2703.58457634,335.840200695,2703.58457634,0.257701685534,743.137257259,0.940638,19.0361,-19.2344,1852.82829512,0.0
53.205,19.1544793906,49.6514,2799.58910791,0.483993,141,19.1531,4277.80572528,3446.9908583,141,19.1545018081,2799.58910791,306.653871586,2799.58910791,0.255359125786,1132.2337928,0.946626,19.1531,-19.3563,401.716634961,0.0
53.4239,19.3541009369,49.8161,2994.03114329,0.415551,142,19.3521,4588.83586904,2298.13798809,142,19.3541177925,2994.03114329,303.365661097,2994.03114329,0.249213288818,1595.93281824,0.974627,19.3521,-19.5613,246.327996622,0.0
53.5526,19.5646635913,50.0073,1844.79539019,0.411245,143,19.5628,4433.69040452,4278.06136397,143,19.5647006771,1844.79539019,348.326959275,1844.79539019,0.250905021303,123.43016679,0.965027,19.5628,-19.7729,4045.39425465,0.0
53.7327,19.6129859391,50.2319,2971.10893896,0.410879,144,19.6116,3121.43003269,2909.7260173,144,19.6130062066,2971.10893896,250.71880412,2971.10893896,0.248619555267,216.80351894,0.957921,19.6116,-19.8347,2378.43711682,0.0
53.9016,19.7828373778,50.372,3109.05000946,0.545912,145,19.7809,4138.19759172,3634.52421494,145,19.7828559989,3109.05000946,303.5978759,3109.05000946,0.263375126784,517.741491591,0.960356,19.7809,-19.9923,2251.12214563,0.0
54.0446,19.9633066596,50.5496,2532.7683664,0.36526,146,19.9618,4778.40576731,4187.79522795,146,19.9633192675,2532.7683664,347.750334927,2532.7683664,0.249073111197,628.898674525,0.95999,19.9618,-20.1716,2376.72109526,0.0
54.2469,20.2018908296,50.7066,2739.64166814,0.446428,147,20.1994,3787.99085284,2896.2010521,147,20.2019132333,2739.64166814,312.068920697,2739.64166814,0.257703959793,765.832849601,0.957923,20.1994,-20.4027,1302.49463949,0.0
54.4497,20.330001456,50.8435,2990.27386653,0.402109,148,20.3293,4677.9251445,3146.63761797,148,20.3300228091,2990.27386653,306.242005385,2990.27386653,0.248008625916,1262.99789942,0.969069,20.3293,-20.5462,698.342353322,0.0
54.6102,20.5066298039,51.0989,3054.80142081,0.759004,149,20.5049,4797.09806073,4436.78638602,149,20.5066651825,3054.80142081,333.626695081,3054.80142081,0.290778259919,237.351081659,0.95631,20.5049,-20.7236,3893.14633109,0.0
54.7624,20.6517259408,51.2255,2909.06235312,0.575257,150,20.65,4676.56838556,4515.73760879,150,20.6517458274,2909.06235312,351.405718811,2909.06235312,0.260476141502,114.645786994,0.954534,20.65,-20.8578,4312.12569516,0.0
54.9278,20.9370916741,51.4268,2819.2330063,0.549096,151,20.9352,4281.50425817,3797.22037036,151,20.937111963,2819.2330063,338.766276247,2819.2330063,0.266942990668,1015.49655532,0.956791,20.9352,-21.1479,766.100887172,0.0
55.0293,21.0461042739,51.6122,2996.68527736,0.659208,152,21.0438,4583.27457821,3729.45815957,152,21.046113752,2996.68527736,327.593564173,2996.68527736,0.282329743098,1238.56982035,0.964994,21.0438,-21.2616,901.897075166,0.0
55.1405,21.1707464686,51.7765,2928.70074629,0.797868,153,21.1692,3610.08856406,2625.85845426,153,21.1707827696,2928.70074629,234.060271578,2928.70074629,0.285582046181,848.039422625,0.952092,21.1692,-21.377,602.065927621,0.0
55.2814,21.3309300607,51.9577,2103.7391131,0.366115,154,21.3292,4338.74517666,3788.12728289,154,21.3309444511,2103.7391131,325.920269005,2103.7391131,0.249918253235,331.624501463,0.942717,21.3292,-21.5437,3064.42414388,0.0
55.4004,21.5763509403,52.0628,2827.88970518,0.491963,155,21.575,4374.46135839,4120.57613905,155,21.5763731736,2827.88970518,333.109003653,2827.88970518,0.254418773049,334.71134334,0.959539,21.575,-21.7902,3136.59312045,0.0
55.5512,21.7906983911,52.2944,2953.09192819,0.806404,156,21.7899,3590.51746906,852.307079179,156,21.790715425,2953.09192819,202.801945688,2953.09192819,0.291645523276,960.067789096,0.969276,21.7899,-22.0103,132.888082999,0.0
55.7742,21.9284470213,52.4803,2613.59666737,0.717917,157,21.9257,4370.71615356,3248.80499756,157,21.9284795359,2613.59666737,283.587530417,2613.59666737,0.283603908455,1483.34531036,0.970465,21.9257,-22.1443,423.136978483,0.0
55.9346,22.1181653203,52.659,2312.60470351,0.597978,158,22.1161,4242.85217127,2294.33187053,158,22.1181763757,2312.60470351,266.038458114,2312.60470351,0.270042957529,1486.91087113,0.975346,22.1161,-22.3394,-265.186680178,0.0
56.0881,22.2664499978,52.894,2602.22718666,0.656645,159,22.265,2330.51551638,1582.35334048,159,22.2664636902,2602.22718666,194.765476723,2602.22718666,0.284712886632,756.773262764,0.96044,22.265,-22.4788,224.331313462,0.0
56.2664,22.3993147173,52.984,2732.83376939,0.566546,160,22.3982,4614.00151991,3906.87140608,160,22.3993448832,2732.83376939,330.226951316,2732.83376939,0.269502798242,832.80666493,0.964684,22.3982,-22.6048,1718.12863237,0.0
56.3337,22.5523771924,53.1627,2781.02499156,0.678582,161,22.55,4155.97896503,3953.84192939,161,22.5524028396,2781.02499156,312.194609141,2781.02499156,0.281336776542,165.520190982,0.968899,22.55,-22.762,3716.32134954,0.0
56.5001,22.6490336772,53.3032,2652.71803598,0.561357,162,22.6475,4511.88781184,3092.88138843,162,22.6490545807,2652.71803598,258.618306629,2652.71803598,0.269604914087,1356.85199746,0.970383,22.6475,-22.8712,499.071908674,0.0
56.6158,22.8618401301,53.4897,2808.07208426,0.811088,163,22.8595,4328.59136234,3852.90418187,163,22.8618868374,2808.07208426,306.458476134,2808.07208426,0.290285921165,359.351632002,0.963986,22.8596,-23.0873,3073.57507432,0.0
56.7968,23.1160102746,53.6267,2832.5559153,0.583058,164,23.1144,4571.63550353,4122.68893164,164,23.1160472327,2832.5559153,337.941554682,2832.5559153,0.269025308725,461.771252699,0.968627,23.1144,-23.3272,2803.42836644,0.0
56.9046,23.1805359725,53.7956,2659.65400176,0.901624,165,23.1789,4137.07438458,2992.64414144,165,23.180546752,2659.65400176,272.649135628,2659.65400176,0.297760442232,1567.62310226,0.961132,23.1789,-23.3902,200.0615911,0.0
57.0155,23.3789423858,53.9371,2804.85226799,0.744213,166,23.3764,3799.06041329,3085.30593642,166,23.3789449086,2804.85226799,266.274746837,2804.85226799,0.282199020191,484.321784875,0.953028,23.3764,-23.5883,2138.92044051,0.0
57.2191,23.5239696684,54.1198,2817.5007111,0.717749,167,23.522,2900.38063439,1988.65388843,167,23.5240039191,2817.5007111,187.419466129,2817.5007111,0.280739795972,779.775048824,0.954153,23.522,-23.7423,691.813530042,0.0
57.407,23.7565835263,54.3498,2404.41358243,0.876889,168,23.7542,4162.72061476,3600.46086184,168,23.7566092651,2404.41358243,315.067928311,2404.41358243,0.291912747216,892.183941484,0.94334,23.7542,-23.9623,1255.50747307,0.0
57.5375,23.8070578839,54.5607,2793.11565523,0.668221,169,23.8065,4490.84612426,4102.2071028,169,23.8070986322,2793.11565523,325.744483193,2793.11565523,0.280976116316,224.71442249,0.945851,23.8065,-24.0053,3693.16426867,0.0
57.7393,23.924689064,54.8365,2579.96734339,0.813772,170,23.9235,4287.91154629,2287.81121821,170,23.9247100699,2579.96734339,241.069673691,2579.96734339,0.296231169469,1725.53684211,0.970069,23.9235,-24.1228,-332.133942244,0.0
57.9084,24.075360786,55.0342,2648.83201059,0.762535,171,24.0732,4062.98308348,3573.17651689,171,24.0753885901,2648.83201059,284.402199129,2648.83201059,0.283643294025,416.403941335,0.95224,24.0732,-24.2659,2465.12468661,0.0
58.0981,24.1770993848,55.1604,2766.37903926,0.643893,172,24.1759,4227.82349629,1874.98851224,172,24.1771186022,2766.37903926,283.106109009,2766.37903926,0.268369892468,1492.23576409,0.964242,24.1759,-24.3783,414.581748496,0.0
58.1873,24.3153758482,55.3428,2641.9603872,0.77956,173,24.3133,4408.13162688,4220.23131592,173,24.3153916214,2641.9603872,335.320953265,2641.9603872,0.283955852723,90.5611947222,0.961957,24.3133,-24.5243,4100.33693824,0.0
58.3203,24.5055358422,55.4945,2943.69541094,0.726425,174,24.5039,4564.12129695,4171.84021867,174,24.5055612915,2943.69541094,351.095789223,2943.69541094,0.278940904557,970.86975188,0.969048,24.5039,-24.7227,1265.73277488,0.0
58.5203,24.6453986963,55.6584,3088.80163838,0.724417,175,24.6439,4400.90942341,3312.61914045,175,24.6454291614,3088.80163838,332.953952705,3088.80163838,0.283179613215,1363.92973915,0.958623,24.6439,-24.8562,603.851368944,0.0
58.6521,24.5628946271,55.8007,2694.11836679,0.727416,176,24.5619,4624.09436123,1892.59010314,176,24.5629068961,2694.11836679,256.743650152,2694.11836679,0.27800325493,1702.07486867,0.96716,24.5619,-24.775,-401.601862661,0.0
58.7897,24.8199428429,56.0548,980.436142037,0.850265,177,24.8175,4211.85472107,4091.22669426,177,24.819968711,980.436142037,329.760026294,980.436142037,0.299321970298,65.0553278375,0.957426,24.8175,-25.0273,3985.61138165,0.0
58.9987,24.8446270635,56.2548,2871.83027438,0.835801,178,24.8429,4069.21488132,3394.181682,178,24.8446447773,2871.83027438,301.958167551,2871.83027438,0.293170289925,965.044225265,0.945262,24.8429,-25.0451,1054.52909313,0.0
59.1583,24.9994007777,56.3641,2874.54440835,0.715521,179,24.9983,4392.58308132,3631.50841611,179,24.9994279174,2874.54440835,311.550180308,2874.54440835,0.282746503358,773.697851634,0.964036,24.9983,-25.1952,1667.44311071,0.0
59.3719,25.1359776248,56.4712,2884.54239323,0.612579,180,25.1346,4454.69127557,4299.59655136,180,25.135993271,2884.54239323,322.000394236,2884.54239323,0.27273438584,120.25893069,0.947985,25.1346,-25.3397,4098.49462146,0.0
59.5916,25.3390432137,56.662,2703.35868276,0.775953,181,25.3374,4521.26171158,2664.02696917,181,25.3390545885,2703.35868276,294.982241236,2703.35868276,0.288647473477,1707.43863189,0.967155,25.3374,-25.536,411.250494341,0.0
59.7173,25.2920904623,56.8119,2797.53063579,0.795276,182,25.2901,4580.30037009,3911.66375093,182,25.2920986127,2797.53063579,350.560892045,2797.53063579,0.284078287431,997.010181289,0.949071,25.2901,-25.4945,976.001103262,0.0
59.8341,25.4439526814,56.9839,162.332960153,0.79463,183,25.4425,4529.77653168,4356.02960864,183,25.4439769412,162.332960153,351.37422342,162.332960153,0.28844575021,111.953999389,0.956514,25.4425,-25.6461,4137.98424575,0.0
60.0297,25.5892582374,57.1323,2874.66374263,0.912845,184,25.5879,4410.24169123,4168.22508455,184,25.589285663,2874.66374263,352.036676417,2874.66374263,0.292497006825,140.423535125,0.9562,25.588,-25.7948,3998.5418869,0.0
60.2405,25.7070955525,57.299,2784.53572737,0.759225,185,25.7045,4242.37754351,3273.74692985,185,25.7071430709,2784.53572737,331.165934137,2784.53572737,0.282078465075,1248.4917773,0.957496,25.7045,-25.9148,469.103813309,0.0
60.3799,25.8466447351,57.4693,2650.17400384,0.867605,186,25.846,4797.5642917,4415.37917504,186,25.8466688099,2650.17400384,369.370258603,2650.17400384,0.294233469855,677.090171096,0.973151,25.846,-26.0514,2400.83510156,0.0
60.5391,25.9508714848,57.6987,2591.4492414,0.865091,187,25.9502,4739.94589415,4567.23062143,187,25.950879734,2591.4492414,369.677989387,2591.4492414,0.2886306178,125.432242468,0.962041,25.9502,-26.1694,4351.25150369,0.0
60.6661,25.9597973451,57.8939,1761.66905927,0.780371,188,25.9572,4605.10110542,4345.11455557,188,25.9598179236,1761.66905927,339.849746507,1761.66905927,0.290977525053,117.965404855,0.956925,25.9572,-26.1613,4161.5793812,0.0
60.867,26.1747105537,58.0521,2878.59276289,0.82184,189,26.174,3202.96089768,2369.07693183,189,26.1747320245,2878.59276289,262.58853457,2878.59276289,0.290421576729,640.503913165,0.96749,26.174,-26.3839,1136.14769183,0.0
61.0537,26.2074357943,58.2466,2773.59832934,1.03739,190,26.2054,3499.38761354,3381.76944622,190,26.2074668465,2773.59832934,264.654972033,2773.59832934,0.304565006255,96.259642024,0.951118,26.2054,-26.4194,3216.34221424,0.0
61.2135,26.429433629,58.4031,2900.80730362,0.828027,191,26.4282,5097.84117119,4535.12124042,191,26.4294428569,2900.80730362,362.94055545,2900.80730362,0.279610017448,634.646938599,0.965691,26.4282,-26.6444,2773.19565943,0.0
61.3365,26.5010766464,58.615,2830.26084523,1.13726,192,26.4988,4336.41158926,3245.30356549,192,26.5011154807,2830.26084523,304.503610444,2830.26084523,0.31148379795,1205.27431793,0.966957,26.4988,-26.7229,330.897204639,0.0
61.4844,26.5715486289,58.7549,2697.12599853,0.594804,193,26.5702,4333.43947937,3628.93422102,193,26.5715726264,2697.12599853,301.733738377,2697.12599853,0.262718993137,1083.89063904,0.969296,26.5702,-26.7726,560.775293559,0.0
61.6135,26.7650670751,58.9523,2975.38945142,1.00419,194,26.7634,4072.6030478,3013.06382218,194,26.7650852436,2975.38945142,299.249474865,2975.38945142,0.305917710436,1241.98881474,0.969202,26.7634,-26.9684,755.330218845,0.0
61.7627,26.7583307526,59.0952,2816.17373096,0.912584,195,26.7563,4226.04208469,3389.15605662,195,26.7583405406,2816.17373096,311.305304168,2816.17373096,0.294539205855,867.092281876,0.967652,26.7563,-26.9667,1743.92648828,0.0
61.9625,26.9397908044,59.3043,2838.06017287,0.915796,196,26.9399,4455.58253234,4261.95564718,196,26.9398026755,2838.06017287,351.079061677,2838.06017287,0.290030359866,228.278372077,0.961175,26.9405,-27.1444,3643.27870217,0.0
62.2278,27.0882374207,59.4453,2748.43468446,1.37624,197,27.0863,3774.09655603,2580.63770594,197,27.0882468783,2748.43468446,282.479170051,2748.43468446,0.331004728168,1055.91291367,0.975079,27.0863,-27.3023,504.790234341,0.0
62.3533,27.1066423034,59.598,2738.84791889,0.905452,198,27.1047,3985.79933539,3356.69418958,198,27.1066470181,2738.84791889,285.774311651,2738.84791889,0.29232240278,979.849099237,0.964256,27.1047,-27.3143,587.641162852,0.0
62.509,27.3712759448,59.7554,3219.5664264,1.16124,199,27.369,3249.13860038,1064.37696317,199,27.3712970546,3219.5664264,198.355693081,3219.5664264,0.308619317316,1232.14893878,0.97683,27.369,-27.5831,-375.111508629,0.0
62.6455,27.4231662151,59.9001,2925.56823456,0.784326,200,27.4214,4382.97159449,3126.73022043,200,27.4232118967,2925.56823456,325.621025872,2925.56823456,0.282152696905,1334.02157186,0.974386,27.4214,-27.6234,1216.36299226,0.0
62.7892,27.5629653495,60.0291,2367.06283759,0.748992,201,27.5616,4366.43372425,3922.23321646,201,27.5629864372,2367.06283759,303.920432696,2367.06283759,0.275175181057,227.589423883,0.965795,27.5616,-27.7705,3516.56008692,0.0
62.862,27.5165740714,60.1132,2994.84585215,0.649525,202,27.5148,4575.29640896,1914.0482197,202,27.5165879954,2994.84585215,273.518208572,2994.84585215,0.26774601973,1759.97707537,0.980894,27.5148,-27.7255,-450.135496481,0.0
63.003,27.7807860519,60.2458,3215.05478181,0.853625,203,27.7795,4470.45397512,3564.09076463,203,27.7808158065,3215.05478181,324.407046862,3215.05478181,0.292513793791,1420.46366584,0.963645,27.7795,-27.9898,-340.096839107,0.0
63.0672,27.8411872238,60.4206,2819.86310143,0.951542,204,27.8396,4228.19219865,3833.21282739,204,27.8412086357,2819.86310143,331.312069139,2819.86310143,0.297577253811,784.30729059,0.968558,27.8396,-28.0585,1500.82168747,0.0
63.2493,27.9414676704,60.5915,2851.96764382,1.01251,205,27.9398,4396.06707288,4248.28374488,205,27.9414745471,2851.96764382,343.382391932,2851.96764382,0.302040689913,99.5013041123,0.980957,27.9398,-28.1606,4027.18061346,0.0
63.3794,28.080806686,60.7302,2844.61956538,1.02356,206,28.08,3972.70067977,3915.75827168,206,28.0808155511,2844.61956538,320.369474489,2844.61956538,0.296560474271,42.2020118853,0.978113,28.08,-28.2989,3858.72132646,0.0
63.5028,28.3088495225,60.8622,2664.9301329,0.963332,207,28.3072,3545.14259018,2388.21870108,207,28.3088647634,2664.9301329,287.057274159,2664.9301329,0.291415834844,1034.72680658,0.972804,28.3072,-28.52,121.64019814,0.0
