Epoch,MaxEsReturn,QFunRegParamNorm,AverageQ,AverageAbsY,StdEsReturn,MaxReturn,AverageQLoss,AverageY,AverageAbsQYDiff,AveragePolicySurr,Iteration,MinReturn,StdReturn,AverageAction,MinEsReturn,AverageAbsQ,AverageReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageEsReturn
1713,3364.75096972,255.164,40.0468,40.5952246266,0.0,4524.08243355,2.22959,40.0462580598,0.451602247676,-40.1974,1713,-238.917884497,1737.86384959,0.999879,3364.75096972,40.5923,2699.39807484,358.559,321.83229475,3364.75096972
1714,3441.19636764,255.248,39.8438,40.4264533978,0.0,4092.01941422,2.40848,39.8443182914,0.455436693321,-39.9913,1714,-556.960838853,2034.10384338,0.999895,3441.19636764,40.4221,1525.82383913,358.564,156.816312758,3441.19636764
1715,3361.17577243,255.256,40.0565,40.6041302608,0.0,4747.00236064,2.18139,40.0558960442,0.445302701781,-40.2031,1715,-557.760898938,2142.11423383,0.999882,3361.17577243,40.6018,2932.657743,358.715,279.685472985,3361.17577243
1716,3306.88476526,255.317,39.8145,40.3988725064,0.0,4699.67867703,1.98801,39.812912425,0.436397776726,-39.9691,1716,-549.692682488,2166.58579622,0.999827,3306.88476526,40.3971,2732.32612118,358.795,267.90641941,3306.88476526
1717,3266.85017542,255.319,40.035,40.5799643435,0.0,4524.79855926,2.56257,40.0341472289,0.464811305075,-40.1769,1717,-580.187538048,1942.69830393,0.999942,3266.85017542,40.5757,977.669599109,358.817,151.922676628,3266.85017542
1718,3135.35438134,255.367,39.9663,40.5257432251,0.0,4666.48818806,2.34511,39.9650951922,0.449107839573,-40.1227,1718,-554.66929453,1999.85061484,0.999902,3135.35438134,40.5218,2066.82716147,358.86,262.688539503,3135.35438134
1719,3463.21133648,255.457,40.0804,40.6373028973,0.0,4603.98856957,1.97738,40.0801258686,0.435764834313,-40.229,1719,-551.020950083,1759.68905827,0.999876,3463.21133648,40.6339,3341.99762962,359.007,290.434748412,3463.21133648
1720,3522.18323393,255.537,39.9721,40.5338782049,0.0,4711.13894429,2.06094,39.9712335672,0.428061798531,-40.128,1720,-563.209024452,1714.69284063,0.999936,3522.18323393,40.5311,2356.20522633,359.035,285.631571758,3522.18323393
1721,3242.38295985,255.607,39.9652,40.5279593008,0.0,5135.6867531,2.41805,39.9638398201,0.450097748845,-40.1253,1721,564.370254465,1693.44515553,0.999789,3242.38295985,40.5249,3216.09193638,358.985,359.510012807,3242.38295985
1722,3397.45942585,255.66,39.9962,40.57009414,0.0,5065.3707157,2.7729,39.9956039564,0.457091785649,-40.1471,1722,-329.16364328,2245.06333007,0.999845,3397.45942585,40.5634,2899.85061223,358.98,312.697100548,3397.45942585
1723,-374.113864462,255.746,39.9376,40.5138256488,0.0,4730.54364517,1.79661,39.9369738818,0.419864829594,-40.1059,1723,223.164122809,1793.7074184,0.999937,-374.113864462,40.5113,2647.18748444,359.116,351.968946518,-374.113864462
1724,3157.09379411,255.804,40.0456,40.6083570333,0.0,3795.74773416,1.87528,40.0453893439,0.431426843101,-40.2065,1724,-166.901004171,1279.04822683,0.999846,3157.09379411,40.6047,1005.99197784,359.148,305.785051631,3157.09379411
1725,638.143350722,255.824,39.881,40.4630965387,0.0,4296.41386607,2.31624,39.8805306031,0.453794125604,-40.0323,1725,-528.995384912,1605.80198585,0.9999,638.143350722,40.4585,1386.06867596,359.159,266.622032728,638.143350722
1726,3592.91804639,255.884,39.7761,40.3579420509,0.0,4954.3867194,1.93984,39.7755785533,0.429220972298,-39.9151,1726,-558.542218758,1942.3093121,0.999943,3592.91804639,40.3548,1709.52462147,359.33,252.793014157,3592.91804639
1727,3437.34159987,255.934,39.9651,40.5424026307,0.0,5052.36105261,2.19273,39.965247193,0.452444515107,-40.1108,1727,-514.602944495,1968.26453454,0.99981,3437.34159987,40.5377,3342.09592878,359.43,318.774454549,3437.34159987
1728,2877.89082022,255.997,39.8365,40.3887497719,0.0,4603.87085648,2.55864,39.8326915615,0.467814553906,-39.9814,1728,-536.152983381,1912.81162399,0.99985,2877.89082022,40.3886,2100.9494557,359.554,269.874219255,2877.89082022
1729,1335.68504727,256.045,39.7424,40.3415928953,0.0,4599.29872142,1.66129,39.7434506806,0.436127712851,-39.8813,1729,-536.198254313,1960.34351196,0.999855,1335.68504727,40.3343,1943.57717918,359.634,252.409814113,1335.68504727
1730,1276.16426977,256.097,39.8413,40.4256098303,0.0,4343.06129014,1.63434,39.8411534824,0.434193817619,-39.9731,1730,-546.794474383,1695.68036817,0.999843,1276.16426977,40.4217,1326.69919344,359.8,274.677092829,1276.16426977
1731,2396.04639562,256.159,39.7864,40.3854753135,0.0,4727.84834526,2.3262,39.7867675937,0.466428652392,-39.924,1731,-568.148376647,1823.79835948,0.999925,2396.04639562,40.3802,908.501654539,359.897,191.387993784,2396.04639562
1732,3364.05991257,256.257,39.7516,40.3497399762,0.0,2866.90963569,2.14956,39.7488295781,0.446277663169,-39.9016,1732,-502.085564377,1040.03969632,0.999917,3364.05991257,40.3486,531.616500453,360.038,229.40528819,3364.05991257
1733,3510.83190242,256.264,39.6919,40.2862807104,0.0,4736.05726078,2.75098,39.692555578,0.477321670016,-39.8344,1733,-643.652867501,2080.44972026,0.999926,3510.83190242,40.2826,1547.88854588,360.143,211.390465672,3510.83190242
1734,3536.74522205,256.341,39.7736,40.3714774121,0.0,4862.92934428,2.51299,39.7723911612,0.46316123495,-39.9216,1734,-567.465768374,1936.13742445,0.999869,3536.74522205,40.3701,2318.46960752,360.281,305.146065745,3536.74522205
1735,3082.7490059,256.427,39.6409,40.2593158222,0.0,4903.85102297,1.88002,39.6407477142,0.444580537761,-39.7923,1735,-540.174405252,2310.29454302,0.999934,3082.7490059,40.2551,2451.51632307,360.315,265.514804084,3082.7490059
1736,1741.16529173,256.491,39.8637,40.4256156179,0.0,4952.03300916,2.25314,39.8623644084,0.459005204654,-40.0241,1736,-556.939483978,2067.14456509,0.999867,1741.16529173,40.4214,3277.06208302,360.385,276.739119601,1741.16529173
1737,3560.09712219,256.574,39.7172,40.3297741001,0.0,4830.76869815,1.97771,39.716689741,0.45584042799,-39.8732,1737,-558.823454825,2294.01818706,0.999797,3560.09712219,40.3259,2439.09716766,360.472,268.395599751,3560.09712219
1738,3120.60160077,256.598,39.6673,40.2956152095,0.0,4772.11605447,1.98664,39.6672335321,0.43952621083,-39.8155,1738,-601.617820797,1557.62541836,0.999736,3120.60160077,40.2916,3829.45046653,360.536,306.879593194,3120.60160077
1739,-385.481782863,256.636,39.6679,40.2611246978,0.0,4680.15357191,2.36377,39.6667248872,0.461923613735,-39.8228,1739,-576.761098007,2017.31869832,0.999898,-385.481782863,40.258,2427.2273732,360.561,270.90520876,-385.481782863
1740,3337.12054435,256.709,39.6525,40.2629428987,0.0,4517.88369641,2.19567,39.6494577432,0.446227993646,-39.7948,1740,-556.238553063,1978.65286886,0.999812,3337.12054435,40.262,2470.0183487,360.71,266.457218876,3337.12054435
1741,3381.00381086,256.741,39.6804,40.3034171536,0.0,4874.18408275,2.12944,39.6821157487,0.446798341067,-39.8243,1741,-582.636770963,2118.03543559,0.999878,3381.00381086,40.2966,2790.57644993,360.821,268.426217386,3381.00381086
1742,3114.13651953,256.823,39.5658,40.1740557675,0.0,4729.4977615,2.16477,39.5649824183,0.435862781316,-39.7163,1742,994.600917674,1184.05404449,0.999785,3114.13651953,40.1708,3812.73950585,360.964,336.591378806,3114.13651953
1743,3027.07975577,256.813,39.6256,40.247820468,0.0,4833.4389156,1.24628,39.6240015234,0.396437256275,-39.7757,1743,-529.652320767,1931.51296976,0.999827,3027.07975577,40.2442,3038.33586457,360.991,317.726128577,3027.07975577
1744,3216.11781396,256.903,39.8903,40.4619211746,0.0,5057.20281938,1.90011,39.8896705031,0.431859932531,-40.0536,1744,-582.443530036,2095.14062803,0.999766,3216.11781396,40.4588,3384.66180513,361.018,284.153092461,3216.11781396
1745,2821.94834441,256.947,39.6752,40.2937308247,0.0,4945.14785925,2.37908,39.6744573841,0.459936209123,-39.829,1745,-549.101751411,2113.95362599,0.999902,2821.94834441,40.2903,1899.09312489,361.06,265.856530756,2821.94834441
1746,3562.19719167,256.98,39.6381,40.2581064661,0.0,4758.41386237,2.10775,39.6377459174,0.432409816075,-39.7952,1746,-527.035236547,1652.66652565,0.999855,3562.19719167,40.2549,2848.60659466,361.013,317.278309412,3562.19719167
1747,2174.51935103,257.035,39.615,40.2384948836,0.0,4580.97623071,2.41631,39.6127854698,0.448174430439,-39.7595,1747,-509.495992405,1890.69718352,0.999756,2174.51935103,40.2373,3159.50257343,361.203,280.762578588,2174.51935103
1748,3325.53856163,257.109,39.6968,40.3284911705,0.0,4583.47357412,2.13946,39.6956890989,0.438145087971,-39.8389,1748,-578.808722268,2042.47607218,0.999915,3325.53856163,40.3255,1307.9761741,361.294,205.328700247,3325.53856163
1749,-408.85427233,257.155,39.7426,40.352623512,0.0,4437.10963142,1.76221,39.7418719784,0.425018494093,-39.8983,1749,-580.879301009,1936.5391994,0.999849,-408.85427233,40.3485,2321.6374408,361.428,227.161527514,-408.85427233
1750,804.332233146,257.229,39.6628,40.2928058211,0.0,4596.39335058,2.45454,39.6635603927,0.455589814742,-39.8199,1750,-555.877166163,2142.59016458,0.999949,804.332233146,40.2876,1193.30932884,361.509,178.25964162,804.332233146
1751,3437.69051941,257.282,39.6897,40.3149088954,0.0,5027.40448524,2.3135,39.6886219273,0.438812429458,-39.8497,1751,-556.130546622,1969.78967971,0.999927,3437.69051941,40.3116,1688.61922746,361.558,236.349058872,3437.69051941
1752,3435.61365038,257.32,39.6996,40.3340223076,0.0,4636.49827028,1.95175,39.6981644909,0.432323689577,-39.8541,1752,-539.082208061,1956.18954976,0.999877,3435.61365038,40.3307,1718.89484692,361.562,263.073608987,3435.61365038
1753,1045.36833417,257.371,39.5571,40.1976533776,0.0,4410.18869937,1.62859,39.5549194669,0.420264460155,-39.7212,1753,-553.095271018,1716.33500313,0.999882,1045.36833417,40.1949,1478.12169479,361.689,238.011134609,1045.36833417
1754,3447.47497094,257.452,39.5257,40.1836654449,0.0,3339.24913297,2.23461,39.5259467926,0.4461021861,-39.6775,1754,-571.984716239,1429.72090256,0.999966,3447.47497094,40.1803,790.67713545,361.814,195.349070855,3447.47497094
1755,3431.687983,257.496,39.5912,40.2302326277,0.0,4879.3801599,1.65102,39.5906641237,0.429205005874,-39.7505,1755,-553.798143378,2218.73531394,0.999908,3431.687983,40.2268,1776.02763719,361.815,202.228098,3431.687983
1756,3211.42778497,257.575,39.4816,40.1377303547,0.0,3172.80926376,2.57353,39.4809095924,0.466419248768,-39.6448,1756,-580.363969128,1449.50858361,0.999939,3211.42778497,40.1362,828.010831293,361.932,149.245403383,3211.42778497
1757,3700.26498613,257.608,39.4498,40.124005601,0.0,4954.34251749,1.94213,39.4517510089,0.43055250165,-39.6085,1757,-563.348765888,2334.79337376,0.999925,3700.26498613,40.1183,1399.28285937,361.991,189.197600943,3700.26498613
1758,1391.89158185,257.683,39.3897,40.0634704137,0.0,4780.34337396,1.43963,39.3873822567,0.411625614543,-39.5474,1758,-545.183076789,1889.84501019,0.999929,1391.89158185,40.0601,1730.13755515,362.055,246.282399121,1391.89158185
1759,3307.54722255,257.734,39.6636,40.3054437725,0.0,4102.17480185,2.35124,39.6621173684,0.448118982941,-39.8302,1759,-219.437555786,1345.75326477,0.999736,3307.54722255,40.3032,1856.87657822,362.069,296.589972235,3307.54722255
1760,3237.35591772,257.86,39.6545,40.3055968432,0.0,4401.17926863,2.41721,39.6529302018,0.452909770225,-39.8147,1760,-592.538948492,1514.55840638,0.999824,3237.35591772,40.3036,2185.05174748,362.078,276.597143065,3237.35591772
1761,2797.91815835,257.966,39.6644,40.3103497874,0.0,4847.7108042,1.91379,39.6631097439,0.435542814925,-39.8211,1761,-544.364826297,1821.8489872,0.999877,2797.91815835,40.3061,2429.00667378,362.253,302.242168483,2797.91815835
1762,91.1795234457,258.038,39.6772,40.3105641166,0.0,4686.56112732,1.89272,39.6753313642,0.45170293633,-39.847,1762,-566.398452212,2330.91113401,0.999909,91.1795234457,40.3087,979.158639706,362.354,94.7459854778,91.1795234457
1763,3205.87722011,258.117,39.6279,40.2864542969,0.0,4105.77751654,1.94175,39.6286676843,0.449290218058,-39.7911,1763,-567.351091308,1753.01566965,0.999922,3205.87722011,40.2832,895.83430448,362.319,178.471772673,3205.87722011
1764,245.325763747,258.161,39.6266,40.2900836633,0.0,4544.80111912,1.9627,39.6240236258,0.4358823208,-39.7866,1764,-568.641290745,2029.20145008,0.999864,245.325763747,40.2884,1459.07067583,362.443,200.46796117,245.325763747
1765,3235.39989473,258.251,39.6265,40.2818810469,0.0,5001.88350062,1.97276,39.6256177217,0.447249444775,-39.7875,1765,-546.048006576,2462.27689766,0.999835,3235.39989473,40.2775,2542.5056811,362.653,251.985507932,3235.39989473
1766,3382.26250456,258.273,39.6126,40.2806165605,0.0,4788.02150323,1.90959,39.6120941179,0.436099966788,-39.7617,1766,-582.429024593,2300.89534932,0.999904,3382.26250456,40.2766,1673.77626155,362.645,195.879186651,3382.26250456
1767,287.177746378,258.361,39.5728,40.2422149036,0.0,4789.47118396,1.91908,39.5722342968,0.42674927473,-39.7306,1767,-584.170400842,2011.35533823,0.999871,287.177746378,40.2385,2478.71172874,362.794,295.703051604,287.177746378
1768,3005.86612493,258.476,39.6571,40.3405283172,0.0,3744.5075469,1.50096,39.6551269196,0.410878626303,-39.8119,1768,-542.567787227,1359.44485457,0.999892,3005.86612493,40.3387,788.266102376,362.935,229.852731669,3005.86612493
1769,3287.52837096,258.528,39.6809,40.3657339841,0.0,4215.27468914,1.49661,39.6807777842,0.42700188194,-39.8279,1769,-601.820195399,1893.66138887,0.999917,3287.52837096,40.3607,1061.86967658,362.993,168.955383,3287.52837096
1770,3309.8276609,258.577,39.7655,40.4323009425,0.0,4353.18344747,1.74344,39.764167771,0.431427180638,-39.9036,1770,-564.95184665,1517.09862555,0.999888,3309.8276609,40.4294,636.604425224,363.064,187.549279672,3309.8276609
1771,3537.88434489,258.658,39.6514,40.3338089084,0.0,4383.27231971,2.88789,39.6520648065,0.470577009903,-39.7616,1771,-593.937247711,1850.36128555,0.999895,3537.88434489,40.3293,1792.85570779,363.106,252.27349892,3537.88434489
1772,2934.64064165,258.704,39.6343,40.3136800905,0.0,4479.24157258,2.02092,39.6314829596,0.432604333571,-39.7871,1772,-678.816813889,1724.03049523,0.999913,2934.64064165,40.3116,901.490335355,363.101,182.581072028,2934.64064165
1773,1087.37757427,258.693,39.6625,40.3334950235,0.0,4342.32915078,1.52951,39.6615103114,0.421054143877,-39.7962,1773,-24.3259904697,1432.30620814,0.99982,1087.37757427,40.3307,2557.06362216,363.203,299.71256326,1087.37757427
1774,1533.8668625,258.774,39.7029,40.3717065455,0.0,4414.77304077,2.40518,39.7001363946,0.453757382677,-39.8553,1774,-532.19869431,1938.85309985,0.999935,1533.8668625,40.3699,1874.99059264,363.245,263.529422391,1533.8668625
1775,3386.8349805,258.812,39.6914,40.3730265734,0.0,4697.71105472,1.96991,39.6946504052,0.433920917443,-39.8435,1775,-520.263445369,2112.18518028,0.999835,3386.8349805,40.3663,3091.89355362,363.288,272.427145894,3386.8349805
1776,2710.61839972,258.859,39.4153,40.1076593768,0.0,4764.11621202,1.89231,39.4153566405,0.425944567604,-39.571,1776,-537.7159061,2216.10705992,0.999772,2710.61839972,40.1027,2415.36090964,363.394,224.841536951,2710.61839972
1777,3832.05240142,258.909,39.6183,40.3121974114,0.0,4415.06536485,2.15844,39.6194487324,0.442454114646,-39.7812,1777,-471.761309492,2056.13618525,0.999864,3832.05240142,40.3062,2303.1142975,363.438,219.142167219,3832.05240142
1778,3412.0180466,258.932,39.5587,40.2326363944,0.0,4334.40440615,2.15715,39.5554293886,0.448578247103,-39.6988,1778,830.994515731,1370.34051231,0.999806,3412.0180466,40.2316,2812.37559279,363.445,310.946897478,3412.0180466
1779,2920.46815551,258.968,39.6263,40.3131517455,0.0,4628.007637,2.39667,39.6242031694,0.459298132037,-39.7745,1779,1043.02829682,1100.7730331,0.999823,2920.46815551,40.3094,3758.01486782,363.594,321.643555284,2920.46815551
1780,3371.80647596,259.003,39.6032,40.2947253046,0.0,4840.78764775,1.55088,39.6023998866,0.417818106545,-39.7573,1780,46.8915644969,1659.85444743,0.99989,3371.80647596,40.292,3375.38529826,363.739,356.284337858,3371.80647596
1781,3721.94648214,259.104,39.7924,40.4705010142,0.0,4570.49457884,2.25206,39.7929560243,0.447243108869,-39.9465,1781,-539.614629359,1654.65276606,0.999927,3721.94648214,40.465,1866.60520612,363.868,286.281023515,3721.94648214
1782,2817.7977673,259.145,39.6275,40.3164655189,0.0,4949.49481867,1.60281,39.6252400036,0.417756489566,-39.7705,1782,-543.705982615,1765.91270525,0.999837,2817.7977673,40.3144,2743.23120825,363.912,292.412736415,2817.7977673
1783,3157.99209516,259.221,39.6007,40.3036896378,0.0,3993.88006626,1.97672,39.6002411807,0.433518766555,-39.7595,1783,-583.566797826,1526.7851697,0.999958,3157.99209516,40.3001,1557.44945744,364.206,264.748305763,3157.99209516
1784,3710.61797822,259.291,39.5006,40.1877337439,0.0,4169.11210401,2.35486,39.4996184066,0.451786147106,-39.6533,1784,-567.19389471,1505.14596156,0.999919,3710.61797822,40.1835,2262.97623496,364.209,306.12043742,3710.61797822
1785,1531.87451927,259.364,39.4629,40.1724436091,0.0,4945.99002274,1.74304,39.4634190908,0.431672185079,-39.6188,1785,657.743884823,1652.64354065,0.999839,1531.87451927,40.1688,2772.90522214,364.312,329.861981991,1531.87451927
1786,3176.21352181,259.417,39.5916,40.2871846816,0.0,4856.87503738,1.86714,39.5895556769,0.426239257361,-39.7529,1786,-604.654725086,1931.91252421,0.999921,3176.21352181,40.2849,1081.19623286,364.402,168.436711775,3176.21352181
1787,3479.86078014,259.463,39.7266,40.4300670574,0.0,4529.61184214,2.08189,39.7255178918,0.43353391852,-39.8885,1787,-545.968709967,1522.36634977,0.999911,3479.86078014,40.4262,1845.82674002,364.335,273.898415213,3479.86078014
1788,3231.25584231,259.544,39.7653,40.4303084308,0.0,4714.69575222,2.37953,39.7644859495,0.450681367427,-39.9165,1788,-537.648427071,1936.88924657,0.999885,3231.25584231,40.4275,2889.92261722,364.459,296.377825708,3231.25584231
1789,2044.53820586,259.629,39.5466,40.247814417,0.0,3675.59780315,2.12888,39.5468136947,0.4378708837,-39.7092,1789,-554.891329714,1588.63459608,0.999984,2044.53820586,40.245,831.823476576,364.556,170.783228298,2044.53820586
1790,592.863167729,259.641,39.619,40.3072460002,0.0,5052.05823473,1.96873,39.6166799355,0.437282338126,-39.7803,1790,-563.350339329,1794.80288791,0.999828,592.863167729,40.3044,3254.81704002,364.619,322.789968473,592.863167729
1791,-75.5879510742,259.673,39.6354,40.3222278223,0.0,4626.04855631,2.17331,39.6354223376,0.457766304705,-39.7965,1791,-537.600122642,2204.42849137,0.999791,-75.5879510742,40.3167,2375.35996594,364.676,239.297769737,-75.5879510742
1792,2978.33397813,259.779,39.6404,40.331510638,0.0,4741.36901727,1.83515,39.6395242345,0.449474476758,-39.7998,1792,-516.467032376,1715.23877252,0.999913,2978.33397813,40.329,1386.55691977,364.736,269.571613736,2978.33397813
1793,1456.13188375,259.831,39.7446,40.4409200212,0.0,4748.54625303,2.22716,39.7437538782,0.459949106827,-39.9099,1793,-436.806792288,1789.58100864,0.999869,1456.13188375,40.4371,2769.13331986,364.802,317.481184145,1456.13188375
1794,3138.05463776,259.861,39.5917,40.2971009031,0.0,5103.52620109,1.4615,39.5898820969,0.416421443296,-39.7563,1794,-535.817224743,1986.13944403,0.999837,3138.05463776,40.2941,2718.56634362,364.985,328.84816303,3138.05463776
