Epoch,AverageReturn,StdEsReturn,MinEsReturn,StdReturn,AverageQ,MinReturn,AverageQLoss,AverageY,AverageAbsY,AverageDiscountedReturn,AverageEsReturn,MaxReturn,AverageAbsQYDiff,PolicyRegParamNorm,Iteration,AverageAbsQ,MaxEsReturn,QFunRegParamNorm,AverageAction,AveragePolicySurr
737,139.384837528,21.3843165741,108.616995048,9.82891391545,7.14816,111.43365258,0.106594,7.14844144186,7.14897419389,120.016641362,147.601042012,163.639211186,0.15647769972,18.9481,737,7.14938,210.68243343,356.971,1.0,-7.15484
738,139.981147796,15.9744657098,116.832375678,8.97762528987,7.17695,111.121529146,0.108498,7.17743440779,7.17765544955,120.482473436,148.439222314,158.879094685,0.159137458377,18.9481,738,7.17764,175.676322731,357.335,1.0,-7.18835
739,140.241922742,27.214622596,69.4345123247,9.2561062026,7.13502,111.937578335,0.107881,7.13613747108,7.13658299897,120.647323405,146.78076501,160.500917055,0.162216797512,18.9481,739,7.1364,179.144967612,357.685,1.0,-7.14327
740,139.492330066,22.0902208603,68.850205199,10.0406204018,7.1751,116.08082725,0.109011,7.17520437264,7.17540334227,120.079164195,141.142041204,161.737287151,0.161572522101,18.9481,740,7.17625,168.648079867,358.016,1.0,-7.18546
741,139.147820873,27.1595419449,61.3352178118,9.49039239548,7.16758,110.754291186,0.103896,7.16817729523,7.16859431687,119.844823486,141.189190271,161.495519616,0.157101459912,18.9481,741,7.16858,177.28485999,358.309,1.0,-7.17895
742,139.687939895,18.9544531993,93.7630142382,9.11662313468,7.17187,115.458447098,0.107289,7.17230592511,7.17302631811,120.245423615,144.900350852,157.919846484,0.155946721939,18.9481,742,7.17289,183.875647525,358.523,1.0,-7.18014
743,139.858706012,27.7272318245,48.3549081542,9.50555031602,7.13936,111.901552317,0.108897,7.13993777389,7.14105995392,120.376299639,148.022469222,161.925339167,0.162922544503,18.9481,743,7.14125,187.809328347,358.861,1.0,-7.14866
744,139.400756669,28.7140087572,19.5540081085,9.40034922882,7.14213,113.556772036,0.13127,7.14302648649,7.14408205533,120.044944814,140.658023457,162.635242599,0.165423353494,18.9481,744,7.14355,175.478580542,359.245,1.0,-7.14799
745,139.806080834,24.3173890222,74.0795516485,9.60981797333,7.10051,115.501872575,0.124504,7.10132989881,7.10190477936,120.333177776,139.997649813,159.575364283,0.163610461339,18.9481,745,7.10179,180.48568983,359.625,1.0,-7.10219
746,139.723013666,25.226786298,70.293717513,9.44207463076,7.11678,109.837661234,0.121324,7.11755548726,7.1181178223,120.26298123,140.824713043,157.924360865,0.165301134696,18.9481,746,7.11802,179.093452901,359.779,1.0,-7.12326
747,139.438838564,27.6174609122,24.2962511845,10.113296248,7.12586,110.968693885,0.105934,7.12561425173,7.12620179213,120.047009806,144.906502564,162.442325342,0.159585368835,18.9481,747,7.12689,174.550816196,359.998,1.0,-7.13237
748,139.512437683,23.9763385297,82.2512798405,9.32763787431,7.15772,110.051779695,0.110161,7.15800394206,7.15923943933,120.12895476,142.424394611,163.714204443,0.163500585438,18.9481,748,7.15972,176.843859652,360.295,1.0,-7.16471
749,139.039589743,23.6189418808,50.0385187577,9.91500537416,7.09271,110.778624679,0.111906,7.09341289994,7.09445048254,119.747816919,146.631177312,161.549971907,0.164175125526,18.9481,749,7.09447,186.142772332,360.619,1.0,-7.10129
750,139.866669533,24.7267426642,51.079158406,10.1380056616,7.14419,112.367512994,0.113209,7.14396208057,7.14551121816,120.386403175,147.994859839,161.948399661,0.164571343951,18.9481,750,7.14653,182.372522253,360.915,1.0,-7.15312
751,139.769528064,20.3090556207,74.9893644033,9.67069820454,7.10395,111.102884642,0.0936753,7.10412801293,7.10502113518,120.317856536,145.711238704,159.507334771,0.156578252722,18.9481,751,7.10538,180.436661106,361.246,1.0,-7.11021
752,139.925525836,25.4377425474,48.0340790144,9.56479936465,7.09835,114.412197561,0.104811,7.09871695844,7.09981679113,120.407986633,142.359785609,158.342050193,0.162705572222,18.9481,752,7.09981,186.597016244,361.6,1.0,-7.10453
753,139.421688286,28.3883341262,38.7317962507,9.36204172582,7.12204,116.085775913,0.109529,7.12254839842,7.12372587166,120.058666484,144.376186283,158.807812258,0.160030534811,18.9481,753,7.12329,180.74144329,361.768,1.0,-7.12995
754,138.800231325,22.234453855,71.3891119689,9.45452821822,7.07287,112.017165194,0.118766,7.073353598,7.07415247919,119.58210644,141.762677356,161.199490018,0.165082863206,18.9481,754,7.07419,176.49323834,362.082,1.0,-7.0786
755,139.346460156,22.0123725308,72.7895122929,10.100707416,7.09858,112.524731285,0.102455,7.09901903884,7.1001295394,119.977452697,146.740091487,163.299977069,0.159063230601,18.9481,755,7.10072,177.108057768,362.396,1.0,-7.10679
756,140.167864034,24.7024442828,49.5446094217,8.98934681021,7.12981,115.771376955,0.0974185,7.13053755126,7.13179080861,120.624696412,144.120106357,162.515918627,0.162845474961,18.9481,756,7.13138,177.804182145,362.547,1.0,-7.13906
757,139.230306591,19.5004458576,89.8003245922,9.7323728674,7.08282,113.010410226,0.1173,7.08328939257,7.08433714233,119.897398217,145.29769037,162.703944648,0.164935994485,18.9481,757,7.08456,178.607893319,362.917,1.0,-7.09295
758,139.396322451,26.3919003773,33.9756005258,9.45585480219,7.12647,110.996086309,0.10918,7.12666450122,7.12747090114,120.042180461,147.786733898,163.435096942,0.160909542432,18.9481,758,7.1277,193.94243392,363.185,1.0,-7.13482
759,139.416230092,20.5751059284,99.1836803147,9.52861861658,7.06589,109.757539566,0.0898707,7.06618127811,7.06687670441,120.050559661,148.361409831,157.96998006,0.159284560074,18.9481,759,7.06731,188.897147808,363.422,1.0,-7.07439
760,139.526387752,30.2505397913,60.1017275436,10.0778644494,7.10206,110.759444771,0.0919803,7.1019680459,7.10298851113,120.123222841,139.656425232,161.885088125,0.155012780119,18.9481,760,7.10376,192.309218569,363.635,1.0,-7.1098
761,139.624477218,15.5855344567,117.071156393,10.4457508682,7.12938,114.44874004,0.110073,7.1298983145,7.13047671061,120.190390326,149.495252216,162.58032402,0.163265323513,18.9481,761,7.13038,177.501754429,363.881,1.0,-7.13818
762,140.148887454,23.6911379309,68.8396753316,9.1754620548,7.11769,112.978778655,0.0983385,7.11803421281,7.11898549545,120.593093994,143.424255709,158.289840334,0.157931753499,18.9481,762,7.11902,177.0847079,364.115,1.0,-7.12699
763,139.600259946,22.8192964367,51.9817171644,9.57235376104,7.11836,115.155789661,0.133818,7.11871136137,7.1199971773,120.18553171,143.586132746,158.158293998,0.169731708834,18.9481,763,7.11992,178.372792039,364.424,1.0,-7.12631
764,139.756663627,20.0478539904,78.9596242739,9.30163200339,7.10982,110.820013217,0.113578,7.11045513979,7.11071307047,120.306067489,144.943408741,160.7448379,0.162372630592,18.9481,764,7.11088,184.822827218,364.636,1.0,-7.11445
765,139.103213246,28.6769529742,24.220938635,9.77092897729,7.09041,112.430544153,0.109624,7.09097313235,7.09193411908,119.789641667,144.411086116,161.707349749,0.163839792127,18.9481,765,7.09196,189.085609339,364.855,1.0,-7.09963
766,139.363730226,16.6680923287,104.94316257,9.92495421955,7.10092,111.965660811,0.0974931,7.10185341803,7.10264657288,120.001886937,146.187467606,159.872071073,0.156818386764,18.9481,766,7.102,181.89848418,365.111,1.0,-7.10555
767,138.989691844,18.3855658873,96.6958133767,9.54859241536,7.0475,111.373757057,0.124294,7.04743256083,7.04808935709,119.718320315,146.0989062,160.500662249,0.164142344037,18.9481,767,7.04892,180.055150118,365.312,1.0,-7.05369
768,139.097240117,29.0695171246,28.8988618847,9.47500909555,7.06623,112.923193251,0.121686,7.06560060552,7.06615025747,119.80798926,143.755575589,158.505868175,0.163981792788,18.9481,768,7.06795,189.796457361,365.604,1.0,-7.07433
769,140.425547292,15.1634138646,120.178109421,9.55937126208,7.05032,112.159375368,0.116236,7.05135555848,7.05210500138,120.796728655,153.17519452,159.960801617,0.160370532295,18.9481,769,7.05126,187.405091815,365.935,1.0,-7.05726
770,139.43251148,22.5420100648,78.3097788276,10.2189894018,7.09556,110.840375195,0.120501,7.09560383017,7.09651930352,120.042541706,146.309098552,160.398457169,0.162054166074,18.9481,770,7.09672,194.191037249,366.091,1.0,-7.10058
771,139.578004696,24.2882344107,52.8693320876,8.86137274193,7.03389,114.544326021,0.116396,7.03471588469,7.0353397661,120.181417788,147.29146922,160.411197041,0.163646790702,18.9481,771,7.03505,190.683408267,366.359,1.0,-7.03904
772,139.382687506,24.2678790522,41.8510507295,9.65545165914,7.04691,115.086400774,0.149402,7.04743357834,7.04856929292,120.021541346,147.126337122,161.110456208,0.16951014689,18.9481,772,7.04872,193.502478131,366.669,1.0,-7.05405
773,139.398342351,28.8765002389,24.4366187712,8.91514949965,7.1001,112.913535443,0.0914603,7.0996472188,7.1001108415,120.027965233,150.260105241,160.809030065,0.154057825586,18.9481,773,7.10124,184.896985476,366.974,1.0,-7.10675
774,138.577930645,25.4838642065,82.7065111861,9.48233596432,7.072,111.355515791,0.122636,7.07187457951,7.07240593489,119.393586991,141.757529289,163.28902158,0.164270891891,18.9481,774,7.07313,172.870464424,367.277,1.0,-7.07821
775,139.82520345,19.4559862664,95.6122726111,9.2166602405,7.09053,115.55040286,0.101976,7.0902985674,7.09130851277,120.354617298,146.477766966,157.597636158,0.156577601574,18.9481,775,7.09212,181.581774793,367.458,1.0,-7.09473
776,139.756867168,24.2949917323,88.9294974306,9.66774544389,7.05117,110.123844399,0.121569,7.05110819225,7.05163905865,120.279037223,144.769040081,158.582068733,0.166032303828,18.9481,776,7.05247,183.177654099,367.812,1.0,-7.05567
777,139.681854632,23.1582897128,53.6448552785,9.64227718024,7.06565,111.946493909,0.120014,7.06637836139,7.0669975713,120.254016299,145.726862502,164.012261645,0.169402307759,18.9481,777,7.06717,174.405702357,368.028,1.0,-7.06944
778,139.433263913,18.8254578656,91.4893209937,9.61564449529,7.09288,106.805851464,0.101128,7.09334008293,7.09378596688,120.065344567,146.67245687,162.460415435,0.157846139798,18.9481,778,7.0936,184.141316283,368.36,1.0,-7.09964
779,138.959937332,23.6254275062,63.367851272,9.34278795644,7.08854,112.488352605,0.108012,7.08901319749,7.0893394607,119.693085661,143.718124414,161.662398902,0.16069945117,18.9481,779,7.08921,181.103517687,368.57,1.0,-7.09403
780,139.423395896,25.0020925213,57.8506935372,10.4457044752,7.03628,111.83134157,0.114187,7.03610304311,7.03677299225,120.043013329,143.039560407,160.784071251,0.164397586097,18.9481,780,7.03696,180.406699286,368.882,1.0,-7.0427
781,139.907405988,27.2955956168,29.0597958469,9.38227375493,7.07065,115.372616858,0.100396,7.07093201405,7.071422545,120.410382998,142.047290727,161.88367157,0.160520917856,18.9481,781,7.07161,180.690067584,369.176,1.0,-7.07845
782,138.949333957,30.952927979,19.4287766162,10.0012061263,7.06842,113.434515454,0.0912513,7.06824996295,7.06844859996,119.690113802,138.352369556,158.482896211,0.157033520918,18.9481,782,7.06956,181.605080821,369.413,1.0,-7.07432
783,139.095996786,27.786745814,43.693918051,9.64140488676,7.07914,110.790283475,0.118308,7.07976876144,7.08000569959,119.801708152,139.614158104,158.418027898,0.163259748338,18.9481,783,7.08012,173.145007965,369.71,1.0,-7.08267
784,139.528098199,21.5263789409,74.7720030219,9.95758192486,7.10807,111.870709937,0.0876494,7.10814158282,7.1085150332,120.133276594,142.553282976,163.219795925,0.154258490069,18.9481,784,7.10876,175.65953699,370.011,1.0,-7.11332
785,139.542682219,18.4393504788,87.6788608975,9.28991345873,7.0718,112.314667788,0.12706,7.07205887167,7.07232263832,120.138800124,144.296232525,158.851825004,0.16270401911,18.9481,785,7.07268,177.878695935,370.3,1.0,-7.07588
786,138.879249744,27.7385613403,19.6341485128,9.86881913142,7.04415,110.502228197,0.110392,7.04517675593,7.04530182129,119.653448186,147.125021324,161.394597324,0.160043446092,18.9481,786,7.0446,186.499624749,370.586,1.0,-7.04704
787,139.815318698,29.05918899,29.1640427954,9.21822496732,7.07429,115.959403422,0.107407,7.07454046025,7.074714123,120.347313959,142.23285264,159.968451096,0.157508901867,18.9481,787,7.07488,189.184684896,370.902,1.0,-7.07699
788,139.754194005,26.3139251401,33.8027388726,9.5175783054,7.01037,112.657432923,0.146834,7.01155908837,7.01175646862,120.304195476,142.573423674,161.930464432,0.166033620088,18.9481,788,7.0108,175.684604185,371.226,1.0,-7.01248
789,139.393713236,24.1006689758,38.7236876165,9.73235895982,7.00467,111.579480927,0.10355,7.00493362119,7.00516654223,120.034934356,144.132529553,162.593092388,0.159696558262,18.9481,789,7.0053,184.285195412,371.494,1.0,-7.00584
790,139.226478603,19.8463593077,71.5768484069,9.62502428776,7.01177,110.422033012,0.100764,7.011730578,7.01194294403,119.911198878,144.2165532,161.985831826,0.155333454494,18.9481,790,7.01245,175.266635858,371.775,1.0,-7.01446
791,139.261045211,23.2063813258,60.0339670852,10.0747549221,7.06974,109.707322775,0.104503,7.07041062746,7.07070558073,119.904683218,147.091093752,161.594698608,0.158798628546,18.9481,791,7.07081,183.542276569,372.052,1.0,-7.07171
792,140.347201691,22.1578201536,65.4577375709,9.62780693607,7.02546,111.741631031,0.102859,7.02563953263,7.02618528638,120.75850534,145.271510002,164.55824377,0.15622248358,18.9481,792,7.02651,187.609264397,372.375,1.0,-7.02869
793,139.438526897,16.8956561706,81.2881556898,9.24721164238,7.04104,113.370812978,0.0947382,7.04146926423,7.04195860085,120.070916001,145.384937408,158.127069166,0.15544186385,18.9481,793,7.04214,178.471421623,372.678,1.0,-7.04345
794,139.136292386,27.9915181622,19.5700127073,10.003405938,6.99379,109.728937835,0.0837303,6.99450527944,6.99569584775,119.829360219,142.275607498,161.900673205,0.150809861567,18.9481,794,6.99476,176.007773674,373.0,1.0,-6.99819
795,139.276124288,30.1708204659,19.5704125452,9.3802267013,6.99904,112.869883124,0.110348,7.00001605992,7.00072978359,119.942413932,142.860026176,159.527945205,0.159039320015,18.9481,795,7.00038,190.198499813,373.306,1.0,-7.00316
796,139.266919224,21.3640133959,67.5558408688,9.11997442083,7.02426,111.87460934,0.0968758,7.02414275865,7.02453569326,119.95059845,145.577487087,158.926177525,0.155453632742,18.9481,796,7.02581,173.850430612,373.619,1.0,-7.03015
797,138.941686059,20.623912854,84.5288194685,9.81725095295,7.03146,112.247493546,0.153926,7.03237901988,7.03265712541,119.678720122,144.323984413,158.517533077,0.157218653211,18.9481,797,7.0346,185.695791149,373.894,1.0,-7.03923
798,139.06449988,26.9702391335,43.3725734466,9.66377039749,7.0171,111.518524898,0.111513,7.01743822732,7.01785552861,119.775006085,144.943552301,161.071723946,0.157674814226,18.9481,798,7.01823,177.843978182,374.183,1.0,-7.02443
799,139.335850301,25.7961338522,79.8896823571,9.19009997269,7.03565,111.890140497,0.117322,7.0362104842,7.03671611541,119.987989555,143.525886751,158.107381412,0.156883131536,18.9481,799,7.03665,184.983789192,374.456,1.0,-7.04274
800,140.020124942,23.5948202771,50.5374223959,9.51237889426,7.07041,110.530821851,0.11869,7.07149470429,7.07167495845,120.490396816,147.220273704,161.423608181,0.159034197284,18.9481,800,7.07104,188.083575937,374.741,1.0,-7.07791
801,138.751072599,26.6904513798,29.0452659112,9.76563658918,7.03987,111.989088817,0.0960318,7.03963936312,7.03985964605,119.535795551,143.60236858,162.26753121,0.154083948575,18.9481,801,7.0406,183.904970835,374.984,1.0,-7.0437
802,138.819500697,21.3834865634,76.6955778725,9.99509540495,7.05216,112.605752761,0.126779,7.05225294758,7.05270681413,119.581083134,146.202437563,160.758568001,0.164295878449,18.9481,802,7.05279,182.15138415,375.289,1.0,-7.05867
803,139.586830316,25.9696138111,38.847901664,9.42986499219,7.01945,115.044727134,0.10349,7.01926264309,7.01944396627,120.160197653,146.46750956,164.19103472,0.158353403987,18.9481,803,7.02028,179.755553528,375.495,1.0,-7.02377
804,139.13633787,21.9666051068,70.4906998716,9.78738735162,7.02693,113.56538304,0.0970106,7.02692136941,7.02706640074,119.810419998,141.50352882,162.514905911,0.154821604106,18.9481,804,7.02748,182.72678981,375.766,1.0,-7.03331
805,140.760785314,22.9609811714,67.5081228451,9.3592251259,7.03182,113.754396133,0.0793258,7.03272074227,7.03292346959,121.057439012,150.189040888,163.920860838,0.150665484894,18.9481,805,7.03251,189.245908991,376.015,1.0,-7.03914
806,138.761043879,18.6538845942,93.6886999366,10.2353743706,7.0372,106.82743142,0.138897,7.03697946699,7.03836255145,119.553152564,147.382059241,160.058422787,0.166937453503,18.9481,806,7.03858,196.145167171,376.292,1.0,-7.04595
807,139.503703948,21.8684235849,86.3893209224,10.0373933748,7.06565,112.584821361,0.120496,7.06598989188,7.0662940257,120.107125835,143.956821429,162.759936975,0.159931337368,18.9481,807,7.06634,174.836473605,376.512,1.0,-7.07492
808,139.684354698,18.8804279251,81.4670557096,9.90616462541,7.04851,111.731207751,0.0990535,7.04889296177,7.04928677123,120.239000491,144.239738111,161.270587804,0.154531477925,18.9481,808,7.04923,195.096598671,376.712,1.0,-7.05646
809,139.905288396,18.2708496419,90.6075045393,9.08515273353,7.083,114.40386343,0.0958026,7.08361267105,7.08412051341,120.411432896,151.82262222,160.950706579,0.15661547895,18.9481,809,7.08384,189.567281253,376.953,1.0,-7.08992
810,139.346288571,16.0956293034,102.370567168,10.074691244,7.061,112.889308425,0.102399,7.06051956455,7.06107835122,119.978852663,149.736037771,161.252803037,0.158682801759,18.9481,810,7.06233,176.26015062,377.254,1.0,-7.07005
811,139.975088352,16.3739706283,95.8838198539,9.54659023538,7.10379,111.574023303,0.107051,7.10406198406,7.10467178528,120.472060065,148.661186977,158.564535504,0.156853407606,18.9481,811,7.10493,182.8375558,377.496,1.0,-7.11367
812,138.460138626,22.8287910261,81.1964265918,10.5883269381,7.05593,111.067813349,0.10021,7.05565787134,7.05603840029,119.313886857,146.596119311,163.064787447,0.155820379769,18.9481,812,7.0568,184.156868539,377.798,1.0,-7.06448
813,140.0271194,22.6472327963,72.7206084033,9.7371996926,7.0939,113.038867816,0.118376,7.09406059635,7.09541970304,120.480198891,145.14854689,161.959313494,0.161730242238,18.9481,813,7.09562,177.620666749,378.075,1.0,-7.10092
814,139.337849278,11.0442623974,125.279865933,9.20460209327,7.07142,114.94442103,0.0978166,7.07214411547,7.07307087081,119.991823862,149.169404202,162.993333342,0.153815252533,18.9481,814,7.07289,177.22850933,378.339,1.0,-7.07918
815,139.494588348,18.8892410672,66.7692656447,9.73634912799,7.0709,112.518762446,0.137749,7.07156045267,7.07178584741,120.108115019,145.567479998,163.198675184,0.164863647784,18.9481,815,7.07169,176.426380496,378.608,1.0,-7.07868
816,139.654384298,23.6537208392,70.4586693763,9.39821607679,7.06684,113.041632553,0.105463,7.06699792502,7.06737428409,120.221407884,143.815710505,159.93693411,0.158109845188,18.9481,816,7.06758,182.501712245,378.904,1.0,-7.07437
817,138.958418437,30.8297146693,14.7312866782,9.70633806906,7.06972,108.928210009,0.153895,7.07041912499,7.07207692558,119.691678584,140.885919481,162.556782076,0.16900746835,18.9481,817,7.07092,188.344129705,379.176,1.0,-7.08046
818,140.033535743,20.7211703625,60.5014506812,9.53423517294,7.08303,111.975948146,0.0905789,7.08285189598,7.08325513039,120.502801298,145.917587464,162.354005898,0.154974534647,18.9481,818,7.08395,181.729909206,379.51,1.0,-7.09203
819,139.291440559,19.852381235,79.830764,9.89555920967,7.11195,110.534699844,0.11437,7.1121737053,7.11293577865,119.936877621,145.992114062,158.567897501,0.160888425017,18.9481,819,7.11387,173.43794298,379.795,1.0,-7.12334
820,139.108037933,24.6307704038,93.3608576449,8.97328638976,7.03845,111.14710199,0.0998514,7.03856651344,7.03998940422,119.814791766,148.615669384,159.880390219,0.153412918129,18.9481,820,7.03995,223.695645404,379.965,1.0,-7.04761
821,139.503763203,27.2688822797,38.6939910779,9.65626426846,7.09814,115.254197074,0.0981124,7.09822939403,7.09901961924,120.100030367,140.095866796,162.257009352,0.159308599742,18.9481,821,7.09928,192.513536827,380.2,1.0,-7.11207
822,139.634385472,16.3048260171,99.827748393,9.1238247657,7.09411,115.068118793,0.115643,7.0945524888,7.09519358307,120.221693937,144.76868095,160.160045197,0.160312284818,18.9481,822,7.0949,169.411106619,380.579,1.0,-7.10412
823,138.899601512,27.1128089559,48.1209230783,9.77578628337,7.10143,113.147712149,0.106799,7.10231569471,7.10280650164,119.653737113,150.802515876,161.375517346,0.158345243407,18.9481,823,7.10239,202.694822131,380.791,1.0,-7.11281
824,139.435424878,20.7422441667,75.4161591716,9.67635953314,7.14037,111.577057895,0.123464,7.14104757974,7.14120815677,120.047172396,144.224140158,159.414079359,0.160248192118,18.9481,824,7.14082,178.713128512,380.986,1.0,-7.15158
825,139.590815526,33.587790564,9.84204929224,9.29999032737,7.1547,112.837634992,0.0869231,7.15476698475,7.15561312775,120.174952181,143.433146087,160.614562985,0.148113489369,18.9481,825,7.15544,198.740322858,381.242,1.0,-7.16725
826,139.884734703,15.4964741757,120.220932922,9.69758351483,7.13634,114.506286194,0.103783,7.1367107216,7.13679838261,120.411220182,148.07075492,158.746673359,0.155595884553,18.9481,826,7.137,179.913033586,381.507,1.0,-7.14858
827,139.651794397,19.9281530543,66.4011329038,9.61893228269,7.11489,113.177240892,0.106603,7.11520157162,7.11594603866,120.201850888,146.960549468,161.121975981,0.158718992439,18.9481,827,7.11603,187.199200705,381.796,1.0,-7.12612
828,139.209148412,27.4316656478,45.7167948883,9.48095479621,7.14419,110.691931132,0.0965052,7.14398062629,7.14502271246,119.902616848,148.057713286,157.405727064,0.157031992868,18.9481,828,7.14523,185.497170808,382.091,1.0,-7.15223
829,139.116428432,19.3082205812,101.02689951,9.70051089938,7.1424,106.45522377,0.132977,7.14250529991,7.1430468403,119.820200831,146.026623038,160.582858321,0.169090517574,18.9481,829,7.14382,198.07242926,382.356,1.0,-7.15111
830,139.727279283,15.0136930795,118.504466333,9.83210201882,7.10386,113.706962031,0.117754,7.10491926008,7.10559308705,120.267030421,152.111019036,160.147268192,0.159614134967,18.9481,830,7.10526,186.065230955,382.556,1.0,-7.11147
831,139.274190751,19.9899075217,84.5500444985,9.3609363733,7.15868,113.676064759,0.0802033,7.15832873885,7.1589390392,119.926465045,145.666508639,158.86084683,0.149316243875,18.9481,831,7.15977,191.24740209,382.753,1.0,-7.1661
832,139.015064179,30.1858789263,14.5524890284,9.86670088972,7.12289,112.38861022,0.113052,7.12409253498,7.12470811886,119.730840405,150.43876111,162.796144598,0.158571793427,18.9481,832,7.12398,187.571918411,383.075,1.0,-7.1286
833,138.766799358,22.8965196597,49.8283398738,9.82605598238,7.09775,110.760470267,0.112371,7.09844355832,7.09933218022,119.554137724,147.326116834,162.026947499,0.155260880115,18.9481,833,7.09913,174.405888809,383.344,1.0,-7.10369
834,137.785468511,25.3577758202,51.0873191248,10.1957633427,7.13057,111.884685084,0.104835,7.13074005871,7.13094131964,118.806433303,140.104812006,158.481678692,0.158868545472,18.9481,834,7.13149,182.272780012,383.512,1.0,-7.13805
835,140.15509872,21.0540678502,100.768971948,9.46399720504,7.09061,112.858284104,0.115666,7.09054698166,7.09183083249,120.601099038,152.247475505,162.043291157,0.160933450747,18.9481,835,7.09228,186.895295424,383.767,1.0,-7.09796
836,140.349491935,31.2074274824,9.67168439456,9.46970528942,7.10446,109.755956123,0.116232,7.10529811098,7.10710001052,120.733615717,140.810722782,159.505451962,0.163513555877,18.9481,836,7.10647,191.741902691,384.008,1.0,-7.11432
837,139.485678009,24.6691396522,49.5048551378,9.76115559181,7.14853,112.522285686,0.101623,7.14854748377,7.14962791983,120.076910462,148.203360281,159.501673181,0.156349817687,18.9481,837,7.15042,190.994455815,384.202,1.0,-7.15533
838,140.464740572,27.8407119389,9.84251798714,9.10692611627,7.13931,112.684600804,0.125571,7.13921960123,7.14051606001,120.847682583,148.980464118,159.720824127,0.162175392388,18.9481,838,7.14118,180.831521434,384.38,1.0,-7.14585
839,139.14562409,20.6481148298,91.9723473233,9.24667377727,7.17107,112.32992698,0.154623,7.17211912298,7.17242992525,119.842472351,144.902677717,161.514449579,0.168651839147,18.9481,839,7.17168,175.127037211,384.635,1.0,-7.17736
840,139.86834623,22.397761115,81.7868838007,9.4234239217,7.08461,113.762043205,0.113403,7.08498400296,7.08537065022,120.385318762,146.67820007,163.331217604,0.156278315957,18.9481,840,7.0852,188.763519838,384.976,1.0,-7.08928
841,139.614944246,25.1926022845,33.9395142311,9.69184160068,7.16517,115.656485372,0.101157,7.16516076167,7.16601977883,120.19220948,147.915587757,159.858136948,0.154978375374,18.9481,841,7.16689,176.628349484,385.223,1.0,-7.17062
842,139.418725951,14.6415725027,117.81020228,10.4357935361,7.13554,109.985935732,0.103647,7.13562492921,7.13624686354,120.03855242,147.469358077,161.771876192,0.154797274118,18.9481,842,7.13682,180.684409588,385.436,1.0,-7.14431
843,139.593636229,14.5459748469,112.169815744,10.0176470568,7.09811,115.210268799,0.111886,7.09860007006,7.09949671572,120.162898023,145.084718099,158.236858776,0.162670252414,18.9481,843,7.10006,176.901532927,385.718,1.0,-7.10546
844,140.510134708,24.2482344197,49.9425643399,9.57814901014,7.09558,111.211876811,0.0856444,7.09566801921,7.09618783611,120.863181123,141.091204871,161.249452746,0.152188247803,18.9481,844,7.0965,172.985557919,386.033,1.0,-7.102
845,139.110959074,22.9707596158,79.5124805673,9.60117101123,7.09409,111.907739234,0.109591,7.09436269871,7.09492752503,119.816227352,142.713810855,158.994386323,0.159493840875,18.9481,845,7.09562,181.769571527,386.36,1.0,-7.10083
846,139.924507049,23.5194330561,75.3569300839,9.06036093783,7.13507,109.403379517,0.123171,7.13616764636,7.13655648763,120.435418814,145.137768798,159.378991583,0.161270195444,18.9481,846,7.13637,213.704980153,386.671,1.0,-7.1417
847,139.663019906,22.0312608954,74.6751588593,9.87433021162,7.10274,109.832193565,0.112379,7.10332406442,7.10442755978,120.237191735,145.993275185,160.065695799,0.160830417222,18.9481,847,7.10447,205.56508705,386.916,1.0,-7.1105
848,139.398879702,19.5968254293,78.1188657469,9.23760804665,7.07347,115.405139552,0.108063,7.07370267275,7.07370413311,120.042458447,146.013271859,161.645568132,0.155317950579,18.9481,848,7.07424,174.196616492,387.166,1.0,-7.07902
849,139.816068154,27.6198323884,24.1372193935,10.5004349083,7.12777,109.324857359,0.105662,7.12747176443,7.12761172234,120.325769352,147.185781835,161.210398168,0.158693037811,18.9481,849,7.1282,197.798871712,387.456,1.0,-7.1372
850,139.19324923,31.5259976996,38.6684218372,9.77078470237,7.12986,110.162609262,0.110875,7.12972080301,7.13019685452,119.863946729,139.379243804,160.965746005,0.156973440854,18.9481,850,7.13094,187.975811601,387.797,1.0,-7.13905
851,139.240705791,17.5997879953,95.7006671521,9.65391073248,7.1004,111.628086923,0.153286,7.10071309498,7.1013087791,119.891237363,144.591897992,157.756070107,0.171554995486,18.9481,851,7.10151,186.087957942,388.118,1.0,-7.10914
852,139.485413197,26.6374411051,46.2635842248,9.3842569258,7.11986,110.624134667,0.126178,7.12075110187,7.12101989106,120.094073791,144.40398797,162.435663767,0.163303077307,18.9481,852,7.12073,184.272065363,388.374,1.0,-7.12647
853,139.727938085,20.1375964042,88.9173395163,9.40860010641,7.1011,112.161550964,0.113666,7.10105818495,7.10142145189,120.277809639,150.912481347,161.031374161,0.159966134258,18.9481,853,7.10211,180.033350241,388.617,1.0,-7.11077
854,138.517827321,30.1682332765,29.1701570505,9.91709544788,7.10169,107.082437517,0.103352,7.10211342195,7.10225138959,119.3522886,145.899248787,162.762952856,0.151695563874,18.9481,854,7.10206,191.595354432,388.917,1.0,-7.11009
855,140.138654167,21.6899073544,56.0244182563,9.34744546327,7.0823,112.209701304,0.100472,7.08256830736,7.0829758229,120.593734732,146.418654073,162.720062502,0.155293111109,18.9481,855,7.08328,176.276288221,389.157,1.0,-7.0885
