Iteration,AverageAbsQ,Epoch,AverageEsReturn,AverageAction,AveragePolicySurr,AverageQ,StdEsReturn,PolicyRegParamNorm,MinEsReturn,AverageReturn,MinReturn,AverageY,AverageAbsY,AverageAbsQYDiff,StdReturn,QFunRegParamNorm,AverageQLoss,MaxReturn,AverageDiscountedReturn,MaxEsReturn
1570,4001.13,1570,21.5345994774,0.36854,-4223.16,3994.16,28.5658475141,133.016,3.92515004909,984.238999311,982.135235236,3994.78491443,3995.43985071,130.821890582,1.27002384237,567.015,120909.0,986.148882637,88.4595768439,144.448149781
1571,4011.9,1571,12.2475814629,0.447871,-4234.04,4004.82,14.0042354044,133.066,3.52372192477,993.021714614,990.389115695,4005.07628836,4005.8528783,131.872391638,2.41488766351,567.68,123394.0,997.458803404,89.9998573225,64.1754051455
1572,4026.88,1572,15.1302579412,0.442392,-4251.62,4019.61,15.962710323,133.074,3.63094647468,996.358437188,992.767217502,4019.95770413,4020.76350699,129.774501614,2.16311634133,568.363,119430.0,999.852557836,87.9042948829,73.2681132992
1573,4058.78,1573,10.5161770746,0.420599,-4279.21,4051.49,9.44705380134,133.083,3.20084429297,996.433363375,984.561983959,4051.86530832,4052.74338154,132.824025415,4.78153919439,568.973,125650.0,1001.81070023,87.457514901,52.6884300876
1574,4067.59,1574,12.4417142007,0.421798,-4292.08,4060.24,16.845060712,133.144,3.25835228729,840.880041542,76.1466921934,4060.78587062,4061.81996994,133.921554721,308.359754528,569.593,125028.0,979.483012733,80.4622504507,107.810801838
1575,4080.04,1575,12.7140365005,0.390546,-4310.6,4072.77,10.1268699672,133.126,1.89333002102,976.183332763,933.469174431,4073.06205572,4074.01762799,134.62845739,14.2821521654,570.186,127189.0,982.71276211,85.6733700347,43.3416608103
1576,4106.63,1576,12.7482352984,0.489508,-4334.06,4099.5,14.4328102465,133.182,3.42553528321,1007.52874548,1004.87088821,4099.64313955,4100.50386718,131.8900003,1.52156655387,570.891,122556.0,1010.22477182,89.9484160669,57.2239908915
1577,4106.89,1577,13.3626506856,0.569008,-4338.82,4099.34,12.7359680194,133.242,3.76718722392,831.701042447,821.25119682,4099.47300528,4100.53028593,138.964850579,8.87566916537,571.535,134170.0,845.552889614,78.4834712386,51.6817068394
1578,4136.44,1578,11.1964834596,0.237502,-4371.37,4128.43,14.7496432973,133.238,2.08068061365,979.439283927,978.161439728,4129.05194703,4129.95624003,138.772112561,0.89024935771,572.172,136711.0,981.152933303,85.1889466746,86.8142405076
1579,4163.29,1579,9.11705093379,0.563982,-4391.75,4156.08,10.0029667644,133.245,3.3341398092,852.844581232,842.109891442,4156.27952485,4157.12468084,134.690114114,5.94285721027,572.823,129441.0,864.287422549,81.0103873883,66.2130812374
1580,4171.42,1580,10.8499641784,0.308179,-4406.05,4164.12,10.5420494358,133.285,2.77996486372,969.466501071,939.000155412,4164.58206621,4165.49761555,140.96580048,12.6129544561,573.455,137807.0,980.861733697,83.9387190934,51.6880862849
1581,4200.58,1581,10.9414425116,0.546779,-4430.04,4193.33,10.2908241808,133.343,2.56204249576,871.292842709,856.330671696,4193.62817655,4194.49192085,136.077007015,10.7509960302,574.068,132686.0,889.081460682,81.0571015322,47.8268538424
1582,4221.75,1582,11.478821278,0.262241,-4453.57,4214.53,11.637973494,133.333,2.82408490671,937.313734489,823.60887904,4214.97578606,4215.7182689,137.061825656,61.6562694726,574.709,134889.0,977.764150531,81.0383323998,66.9586455806
1583,4227.36,1583,11.6818358421,0.212035,-4465.47,4219.8,13.7468362382,133.351,3.0440720475,978.760626194,976.705371026,4220.10583092,4220.90150648,142.401027937,1.03423161504,575.385,142680.0,980.01477394,85.0227438073,82.7929343139
1584,4257.57,1584,13.7518234393,0.499764,-4493.89,4249.92,16.8688344007,133.357,3.47629648791,1023.69309113,1019.13277785,4250.47563011,4251.46977188,142.216229382,2.47288683802,576.052,140301.0,1027.04641649,94.0359498207,71.0905073936
1585,4272.12,1585,13.7198617184,0.479872,-4507.91,4264.26,16.4864394434,133.403,3.22631623997,995.394175803,984.200660471,4264.68817799,4265.59170548,138.864952262,4.28654100761,576.693,138019.0,999.476833108,87.7045388346,93.2006790937
1586,4286.93,1586,14.8329898679,0.489984,-4526.07,4279.39,16.6588389643,133.481,3.27858557132,986.404798798,966.78681848,4279.45999259,4280.30691231,140.821239925,8.281656791,577.344,139244.0,994.754633352,86.9466350786,74.6026774365
1587,4308.54,1587,15.7011242693,0.20247,-4549.86,4300.66,18.7878790206,133.472,3.44438447282,980.523300543,978.511750828,4301.02239194,4301.89389418,139.926538757,1.15148279819,578.015,138742.0,981.90072292,85.6087808629,86.4109330979
1588,4333.03,1588,12.2553563143,0.418994,-4576.36,4325.05,17.9965487606,133.521,3.44567608222,978.170930632,976.808041015,4325.33906034,4326.216644,144.445333313,0.68151143965,578.664,145182.0,979.156970218,86.8621066064,122.885550947
1589,4346.71,1589,13.9680886889,0.168652,-4591.13,4339.0,14.2194210494,133.519,3.39160375673,980.878135232,979.135294658,4339.44762414,4340.60360461,143.478911365,1.09858668121,579.341,145929.0,982.540736996,86.3967788243,63.2277304044
1590,4358.93,1590,11.7346277663,0.537291,-4601.37,4351.43,13.7667241227,133.529,3.15766163328,28.7103353423,27.8013612231,4351.86312872,4352.75783874,142.875801648,0.387169828397,580.023,140953.0,30.117715744,23.3054902804,92.5481762727
1591,4383.57,1591,13.2500640722,0.161406,-4629.59,4376.25,14.6216231962,133.545,2.85454014881,982.599863384,981.529150543,4376.21596448,4377.10363125,146.215752415,0.895829175321,580.706,150146.0,984.886090252,87.1394361329,77.0913600618
1592,4398.57,1592,13.0904998064,0.563342,-4648.41,4390.63,14.55584414,133.573,3.35293084962,895.244544602,865.354545786,4391.22265464,4392.3156913,145.669865581,18.7200876976,581.376,147244.0,923.887955425,84.9004447166,58.8803507084
1593,4426.02,1593,15.4280569024,0.233806,-4676.06,4417.62,18.8650418144,133.584,3.45403584096,984.097448037,982.96347472,4418.11685803,4418.95740929,148.256170313,0.761932150695,581.962,154939.0,985.425651136,87.451010799,119.454431132
1594,4431.73,1594,15.030267671,0.19722,-4689.54,4423.74,14.2966786696,133.634,3.2926959811,980.248809389,978.063158116,4424.68209063,4425.44566691,151.159271256,1.45042298494,582.646,159545.0,983.292445437,85.4608179827,53.3759434163
1595,4458.54,1595,14.1606768438,0.246278,-4711.53,4450.33,17.7550116979,133.624,3.13777267416,980.062969692,978.176761267,4450.14060102,4451.08053975,146.148499548,1.24897563672,583.263,152881.0,982.757557447,85.2279091921,93.0588327815
1596,4481.19,1596,16.384765015,0.191385,-4733.68,4473.0,14.606158147,133.685,3.54933444281,978.361376401,974.832760286,4473.5072,4474.50692018,146.296313871,1.65481829645,583.921,149506.0,980.59439418,85.2180730318,55.9000794102
1597,4510.89,1597,16.1707506165,0.243242,-4756.38,4503.48,18.3098313377,133.748,3.27339188768,980.483898691,976.349449348,4503.88953123,4504.87843099,143.646604668,2.25537466085,584.515,147242.0,983.49955656,86.4369531497,97.6423715777
1598,4517.59,1598,14.6546540023,0.532603,-4771.52,4509.54,15.0265299038,133.791,3.55130801165,838.841811374,817.648003667,4509.80409586,4510.77346135,149.958484067,11.7458228518,585.201,160868.0,854.025567585,82.343714744,73.5728500307
1599,4529.73,1599,10.2099737447,0.528318,-4795.21,4520.93,8.76674878164,133.796,2.69559033923,1019.55699957,1016.45200703,4521.6759914,4522.64209722,153.662926255,1.82776138966,585.922,165606.0,1022.05380101,89.8347682118,40.6507133517
1600,4561.43,1600,18.1952806709,0.468543,-4817.09,4553.67,19.7014498003,133.822,3.70129013129,983.59630247,979.67029312,4553.91649663,4554.86465424,152.019915749,2.85057978641,586.679,168130.0,988.20598143,87.6899470522,89.7772668798
1601,4589.61,1601,13.4706025667,0.492924,-4838.9,4582.06,14.0489835937,133.826,3.39070287347,1004.023066,1001.52995581,4582.48065741,4583.34857995,149.590468084,2.18722402638,587.293,164139.0,1008.35294046,88.3846279791,57.8797976483
1602,4594.44,1602,19.8348187894,0.527876,-4856.71,4586.2,18.3346228262,133.844,3.78815200708,1010.21349883,1004.64419991,4586.60700375,4587.42387537,151.543783546,2.19670934595,587.997,164078.0,1013.44201941,89.1156334865,83.1848729376
1603,4607.85,1603,13.3296150148,0.555481,-4864.24,4599.85,11.5224683895,133.871,3.48859218714,828.429875723,795.603199721,4600.15264661,4601.11937899,155.216446052,21.9499297582,588.67,174295.0,867.756287957,81.5320805165,45.5446399692
1604,4624.56,1604,11.8121174293,0.49531,-4885.53,4615.63,14.6161969309,133.927,3.45490521214,1011.09201307,1005.69931982,4616.02894497,4616.84996844,153.063461706,4.19233625656,589.298,160853.0,1019.70716082,88.5092987186,73.2780431504
1605,4642.61,1605,13.6225130872,0.42919,-4911.71,4633.99,14.2277791544,133.932,3.10837573013,978.752882535,977.737188478,4634.17464655,4634.97563663,157.434571525,0.512055760926,590.013,173931.0,979.555248916,86.275649536,65.0578560476
1606,4682.02,1606,9.84826172486,0.413507,-4942.91,4673.54,8.80451616381,133.97,3.10422086911,987.341891498,985.276123992,4673.6740084,4674.43164156,151.087348483,0.996724598223,590.667,165258.0,989.523077874,88.3826661789,36.6566952793
1607,4708.31,1607,12.2212639032,0.428385,-4973.02,4700.02,10.7759195691,133.937,3.44178200944,974.866783694,972.464119361,4700.31321065,4701.41720407,154.474386782,1.22330737671,591.37,166694.0,976.628634261,84.8617475801,49.8940146327
1608,4719.68,1608,11.1193780369,0.540577,-4988.94,4711.26,12.1218468902,133.949,3.06283515836,1010.45469111,1003.40597328,4711.85576649,4712.77462007,156.159683586,3.2780325411,592.078,174264.0,1015.54962171,88.1028820048,59.8084951935
1609,4731.84,1609,13.201265581,0.512043,-5005.33,4723.52,12.9662765936,133.99,2.87744064416,1006.06209527,1002.85743372,4724.25474344,4725.16669038,160.581608945,2.75362936358,592.723,179046.0,1012.11205451,91.0905754344,62.0378404709
1610,4763.07,1610,13.4676593244,0.317366,-5036.73,4754.59,16.459380888,134.0,3.1572737586,983.518496225,981.598552891,4755.03393406,4755.92134701,159.081026591,0.953208171276,593.423,184501.0,985.440560484,86.2402096575,83.9777078068
1611,4792.02,1611,17.7846546153,0.406285,-5063.49,4784.06,20.9736001834,134.035,3.68173278165,981.224072145,979.328424935,4784.62148452,4785.56319308,155.629564031,1.09675048768,594.147,174255.0,983.060157751,85.8837201881,96.3929663719
1612,4814.49,1612,10.1589703998,0.478778,-5086.8,4806.25,8.27098705191,134.038,3.44407199612,1014.19720718,1007.82093526,4806.53523759,4807.59307583,159.988024474,2.52459381563,594.838,178634.0,1017.42979206,87.9658488637,36.0722607507
1613,4826.56,1613,11.0564871787,0.368966,-5103.38,4818.53,10.6704655134,134.084,2.98474281317,997.141589091,994.1121593,4819.02010868,4819.80520985,164.39724793,1.47188403387,595.497,190476.0,999.434447177,87.2211140457,69.8815756816
1614,4856.16,1614,18.3646905651,0.536825,-5127.23,4847.65,22.9468047662,134.117,3.78279529733,1013.28111072,1010.31919634,4847.92185649,4848.78099922,157.543901657,1.33065815966,596.188,173619.0,1015.1488305,89.6712208882,91.6448756367
1615,4883.15,1615,12.5948069567,0.532528,-5154.62,4874.71,9.80455849399,134.174,3.99659323163,899.934559532,883.206859618,4875.809833,4876.76375785,163.705657091,9.48596147813,596.917,188001.0,913.647890765,85.9954047756,44.2208914701
1616,4899.32,1616,13.9146871906,0.531169,-5179.27,4890.73,14.1136008658,134.173,2.44539810155,1018.57117552,1016.82886064,4890.72903381,4891.67616271,170.207181898,1.1404511145,597.612,196316.0,1020.4918572,89.5637845617,74.5757919607
1617,4909.21,1617,13.6808611964,0.508715,-5197.62,4900.11,17.373105862,134.203,3.65000887133,1009.79691915,1004.66118754,4900.45102402,4901.4361455,168.182390811,2.46858308226,598.37,197534.0,1013.46824788,90.9674935325,90.5388826396
1618,4958.39,1618,17.6522882557,0.537815,-5233.28,4950.02,17.7326696562,134.251,3.9297752192,1028.32139286,1023.55828015,4950.28749579,4951.23226766,166.725469209,2.77625646437,599.032,185668.0,1033.60322528,93.0370341754,71.0890677609
1619,4969.65,1619,13.1798853323,0.561781,-5249.97,4961.34,18.2946406699,134.309,3.75439576803,997.483508748,992.009894779,4962.28269156,4962.92020736,170.875369364,2.87030748141,599.682,200060.0,1001.28140281,88.8067390414,109.456235415
1620,5007.5,1620,14.138876143,0.55208,-5285.9,4999.35,18.0855248963,134.305,3.36493930845,1000.14919301,995.712143865,4999.66660972,5000.42339298,163.846785072,2.35730821066,600.394,189906.0,1004.74113818,88.7648428032,98.5255378237
1621,5009.22,1621,13.3013301627,0.470672,-5301.5,4999.71,11.9969954959,134.318,3.81321898118,995.206977658,988.312142213,5000.29969283,5001.37479423,172.769514067,3.01014836467,601.106,199048.0,999.664604334,88.3283920248,50.1973262405
1622,5054.39,1622,11.5947429443,0.495691,-5337.24,5045.44,17.0768555562,134.325,2.57239221506,1016.69174324,1013.18838048,5046.10622031,5046.95987005,169.334047537,1.81026317576,601.758,195538.0,1019.63783332,90.0815060195,112.948145055
1623,5074.14,1623,14.2642505146,0.436336,-5363.83,5065.58,15.5745819211,134.304,3.36563707023,979.730602212,978.749865196,5065.83768346,5066.92847237,173.282791174,0.770673056337,602.412,210565.0,981.029979358,87.3108092935,74.0622225832
1624,5096.87,1624,16.1509115631,0.44925,-5384.09,5087.74,23.9008064303,134.329,3.54523849466,1001.57615858,993.719878002,5088.23068769,5089.04108738,169.185029081,3.86107073592,603.114,198505.0,1007.86045803,89.2340284282,113.815382704
1625,5118.99,1625,12.456006579,0.427546,-5412.74,5109.89,12.149340361,134.396,3.34679473124,984.444816423,981.958984304,5110.3412773,5111.51808428,176.053341476,2.52871656434,603.805,217866.0,991.014406105,88.4366556892,54.0981635282
1626,5142.45,1626,15.5440382055,0.43565,-5437.8,5133.94,18.3265967554,134.387,3.47260382436,978.740839249,976.858370217,5134.64007093,5135.50982965,172.237129183,0.88944368354,604.539,205466.0,980.226934448,88.0524871244,75.8882474408
1627,5158.21,1627,14.6895581806,0.37121,-5463.27,5149.13,17.1923636775,134.424,3.84091356752,990.80359065,989.658680967,5149.43995522,5150.44903774,175.00593128,0.986940104392,605.206,207005.0,992.677443705,85.7756815209,84.6808338498
1628,5186.22,1628,13.188444074,0.46322,-5494.52,5176.87,12.4491407585,134.435,3.25966940454,985.183125437,980.868634096,5177.43286951,5178.52135043,173.30845582,2.48417475575,605.954,206007.0,988.696386065,86.9789260238,68.0126361095
1629,5218.37,1629,12.0951810238,0.445512,-5515.05,5208.47,11.9039750454,134.44,3.41545162628,976.326103745,975.045698254,5208.74939122,5209.84268883,178.595763405,0.756205006837,606.768,223275.0,977.399087185,86.7340917564,51.1593358299
1630,5240.37,1630,12.5499842199,0.436523,-5536.74,5230.74,10.4246644547,134.435,3.66082864737,980.129669691,978.858596634,5231.61226178,5232.67587916,173.603905825,0.879177515715,607.452,212187.0,981.464609406,85.8721726967,48.7499570449
1631,5286.44,1631,9.85263805495,0.329713,-5578.29,5277.62,9.09311470781,134.473,3.53688862393,970.969594963,968.300228061,5277.624911,5278.7478582,173.492182503,3.60587936153,608.095,214931.0,978.170174563,82.7842877921,45.7449302716
1632,5283.67,1632,12.2950510466,0.431109,-5585.2,5274.09,14.0881498273,134.515,2.56591633697,976.563795978,975.446681992,5274.94118178,5275.78235268,176.825572628,0.806091551397,608.806,211904.0,978.150723789,86.5709012885,53.0677672403
1633,5326.53,1633,15.5546237898,0.433583,-5626.97,5317.31,12.8174100656,134.581,3.78075413784,973.935200359,971.609729193,5317.75712442,5318.64158719,177.938957565,1.6777198208,609.574,219570.0,976.870488868,86.7682637662,64.813694534
1634,5342.18,1634,15.0123742231,0.0879773,-5651.87,5333.34,12.5912520874,134.652,2.87854670551,981.128999652,979.731834762,5334.00250972,5334.82522771,180.982664421,0.887700079395,610.363,227973.0,982.688198946,85.9457367116,52.7805944004
1635,5372.04,1635,13.9036769165,0.530599,-5685.32,5362.77,23.3834603312,134.698,3.0304821482,1009.16476113,1003.05302196,5363.20695229,5364.1344976,180.948373341,3.01022632199,611.104,226509.0,1013.5988019,90.019659507,144.364377848
1636,5406.12,1636,10.5931412351,0.491418,-5712.73,5396.96,9.31009573586,134.735,3.41701701467,978.835187031,975.653780661,5396.94252348,5398.06204951,180.33458798,2.51350526448,611.834,225725.0,984.078238143,84.9456044412,40.1338728295
1637,5427.11,1637,10.7668529619,0.447251,-5736.86,5417.67,14.3670737709,134.766,3.12398220813,985.46306549,982.569244623,5418.80332862,5419.75012048,185.895099027,1.59449619629,612.523,236762.0,987.851157604,86.0815362789,92.6393697802
1638,5440.52,1638,12.1821407733,0.265096,-5751.67,5430.73,13.7459935914,134.826,2.45957948227,979.283714433,978.037323545,5431.31823196,5432.47232997,182.710488953,0.72287756754,613.234,234523.0,980.171746531,82.7020493676,70.3409590056
1639,5471.76,1639,13.2129568268,0.44112,-5785.1,5462.48,15.2108873186,134.869,3.29560645838,982.322452701,981.01071092,5462.9402467,5463.89015905,181.920162873,0.85623445114,613.988,227750.0,983.502195069,85.9330841923,97.7072747726
1640,5502.31,1640,10.1114048058,0.344614,-5815.42,5492.05,8.18170367913,134.875,3.28557802969,979.773192604,976.21936866,5492.70711061,5493.74812687,187.05830898,2.23082468983,614.711,244828.0,982.298534508,86.2146068615,43.8051179788
1641,5515.05,1641,11.4739618593,0.446626,-5838.82,5505.42,12.0375904128,134.884,3.54395997974,975.46810726,974.614961605,5505.57597457,5506.69210755,188.626920215,0.523901542972,615.467,246674.0,976.522366206,86.8625053979,58.3465492888
1642,5562.55,1642,13.4309956554,0.357691,-5883.59,5552.73,16.8012363146,134.901,3.38096088676,983.259640745,974.881129072,5553.01855464,5554.10539603,190.152430571,4.13408209693,616.246,244651.0,986.531299033,85.7822395459,92.8866954983
1643,5573.61,1643,12.7555261343,0.185616,-5892.79,5563.66,14.3086534269,134.962,3.46338103946,978.488859521,958.974982393,5564.13474567,5565.21365655,188.433493188,7.0237220952,616.926,250185.0,982.89251861,84.1009273552,81.2607721313
1644,5595.86,1644,19.8741378966,0.454597,-5914.9,5585.56,24.5996891818,134.97,3.40170106115,973.132135593,971.904652923,5586.54853681,5587.62724046,191.405792238,0.581509345435,617.641,257160.0,973.912917024,87.4349607801,91.4314582998
1645,5617.25,1645,16.965256664,0.49015,-5946.33,5606.93,26.5922137437,135.036,3.60976229799,978.163543975,976.198001585,5606.91794502,5608.08861286,194.66084181,1.03894112972,618.401,259234.0,980.539887195,87.9198530545,136.557728397
