MaxEsReturn,AveragePolicySurr,AverageY,Iteration,AverageQ,PolicyRegParamNorm,AverageDiscountedReturn,AverageAction,AverageReturn,StdEsReturn,MinReturn,AverageAbsY,AverageEsReturn,MinEsReturn,AverageAbsQYDiff,Epoch,MaxReturn,AverageAbsQ,AverageQLoss,StdReturn,QFunRegParamNorm
189.635286166,-527.815,508.972852082,1507,508.922,136.44,194.199460835,0.792323,473.17053871,46.5276955572,328.152432197,509.216785029,32.2036407014,5.38912082921,11.6974158911,1507,776.388324794,509.637,1319.87,113.300961568,300.638
183.847129886,-528.41,509.724694637,1508,509.728,136.432,124.656920122,0.837013,707.903676962,40.8888002694,187.546799243,509.962614971,32.8690476846,6.37640336823,12.0788861071,1508,1348.35348804,510.421,1336.54,314.473629478,300.718
307.249296499,-528.986,510.627225881,1509,510.636,136.478,181.304360028,0.805193,430.229853119,50.1537474179,263.475170959,510.836303084,31.2840871171,4.95811310606,12.0898918485,1509,828.335393543,511.271,1437.22,158.987181128,300.847
186.45319983,-529.817,510.503949949,1510,510.524,136.474,200.032872157,0.806265,602.717933673,36.4689681186,139.58130868,510.725309031,34.4485837372,5.64003426333,12.5510518644,1510,977.935012644,511.197,1460.33,190.670640491,300.937
151.921739443,-528.794,510.299429284,1511,510.241,136.54,202.399328802,0.821884,514.88389296,29.5163092891,249.434972096,510.579043481,28.3645272132,5.44111893801,11.8195911456,1511,862.982235177,510.955,1253.68,138.673081729,301.046
100.530136112,-529.332,510.546186398,1512,510.483,136.562,205.892505606,0.776002,581.276880618,25.6108798436,328.716031463,510.807897888,28.9155375389,5.37844315867,11.9681850661,1512,1444.37411926,511.248,1301.12,204.159081219,301.179
235.891568462,-529.947,511.558393491,1513,511.547,136.573,199.866184917,0.778785,485.144193094,48.0975818871,326.48238315,511.812788036,34.8474971306,5.57427364,11.7148847762,1513,690.114659371,512.239,1262.61,78.1227822816,301.297
156.728536853,-530.501,512.018110929,1514,512.003,136.602,96.7756400494,0.802765,914.208336625,29.2267792152,842.591670057,512.233912715,25.0440822397,5.41905129442,11.702859534,1514,1064.26169837,512.676,1310.16,57.3665837576,301.425
174.058619228,-530.688,511.676534809,1515,511.688,136.633,83.9257117042,0.772833,699.970828756,27.3193000271,128.929010051,511.943342189,25.9572602384,5.16532184467,12.0200708971,1515,947.972359053,512.4,1331.23,276.331974894,301.536
227.963418045,-530.849,511.633417822,1516,511.612,136.666,182.775952834,0.784228,426.396500515,48.409276885,338.413152635,511.869404309,32.5532041699,5.36340579199,12.7057707362,1516,687.334487297,512.311,1483.47,63.6124282524,301.592
99.2323528572,-530.872,511.511739853,1517,511.517,136.715,103.284772941,0.80691,723.373963872,29.3716779719,356.258964382,511.736258055,33.4714314244,5.57231796279,12.1825273196,1517,1061.38939147,512.208,1367.7,242.197915752,301.751
104.752977154,-532.068,512.711021451,1518,512.669,136.749,184.074389185,0.759328,514.406243523,25.0676901227,341.504188051,512.935986913,23.9014830978,5.34291076045,11.9637039307,1518,948.817620846,513.311,1324.59,143.829833671,301.871
94.4538200378,-531.558,512.33382288,1519,512.354,136.853,36.480986775,0.796172,49.0294028101,23.2375834309,25.6125820458,512.543812664,24.5648516766,5.09183685867,12.4499040152,1519,426.613085275,513.021,1450.42,52.6056032009,301.988
84.7865435712,-531.397,513.651506803,1520,513.606,136.835,155.59818394,0.82045,502.090385845,22.4145280739,324.921784395,513.883554481,21.2089972413,2.76205044018,12.0338785177,1520,1810.50506138,514.3,1327.39,238.672845504,302.068
217.241622705,-532.032,512.908282917,1521,512.909,136.849,190.983650479,0.793011,466.80540443,45.6193503212,299.571815868,513.160048765,36.0781769837,5.30719380095,12.150254035,1521,714.158956691,513.625,1408.23,75.9445872222,302.109
452.636930165,-531.471,513.247998526,1522,513.221,136.923,80.6603660422,0.715595,689.456412654,83.9151270182,362.792516863,513.528174399,39.8123172784,3.44212415105,11.9986494487,1522,923.18766967,513.969,1308.95,211.448580212,302.251
93.3248283048,-532.407,512.483343058,1523,512.469,136.919,156.549044808,0.792465,421.861393609,26.550177558,311.956418692,512.703120241,30.5683358102,5.39350602084,12.439997751,1523,768.435173744,513.147,1413.28,95.4329082998,302.366
169.102089425,-532.539,513.050150578,1524,513.052,136.921,195.805099158,0.815762,488.253064128,36.2348949516,302.515277247,513.287098319,32.1376542492,5.57376690644,11.9927679194,1524,803.316167866,513.795,1300.47,133.298887931,302.484
197.118439977,-532.06,512.494232147,1525,512.458,136.932,168.564033463,0.759835,443.396675246,37.7435091357,136.307107971,512.725677472,26.3835376537,5.35438163594,11.9708446306,1525,694.863979387,513.179,1367.0,92.0729549922,302.6
245.851866543,-533.302,513.864826629,1526,513.849,136.962,167.184007858,0.778996,650.548147361,42.9624676042,225.525101891,514.084781951,32.7931291594,5.41130986893,12.2178091468,1526,1599.5371569,514.547,1409.48,279.290727081,302.682
254.013002404,-534.55,515.615480472,1527,515.615,137.002,166.222941692,0.796325,499.743748483,45.5587241236,128.998843331,515.822748239,34.5590188341,5.79848859764,11.7089233761,1527,1506.93294256,516.27,1298.94,212.019377445,302.807
266.20406575,-533.411,513.813542339,1528,513.788,137.038,188.270028315,0.811549,466.2461838,51.4100606797,262.538473951,514.035933525,38.8850311299,5.38797739412,12.6446535353,1528,1370.55197652,514.513,1491.5,198.348527742,302.913
101.383411881,-534.525,514.920374395,1529,514.896,137.096,94.7629358484,0.817267,759.943178286,23.8865910104,75.1335607076,515.118962347,23.4187318859,5.93471123177,11.9786100383,1529,965.352656917,515.558,1307.4,266.860871959,303.049
238.020187749,-536.294,517.189869222,1530,517.202,137.142,117.173894997,0.826447,528.888585622,47.6467262417,137.090125092,517.401177595,28.9387457523,5.06018620992,11.9985526262,1530,1002.3360179,517.832,1358.86,268.194173415,303.145
192.724876174,-535.765,516.574329209,1531,516.556,137.168,145.90757743,0.814667,361.075595399,35.516690275,128.567251231,516.7961792,25.2564222342,5.19442708295,12.4092359227,1531,594.309223332,517.237,1424.05,111.691804386,303.258
345.042074859,-536.016,516.52768807,1532,516.518,137.242,197.544969547,0.8171,473.786670557,73.649595706,315.000865341,516.773911915,46.9841789017,5.55284139631,11.9465701957,1532,760.170585862,517.239,1335.33,101.388052229,303.423
201.68951091,-535.925,516.513592676,1533,516.506,137.258,113.957098901,0.80722,900.867797116,46.550695748,491.824943765,516.705072378,39.0150511305,5.42428772795,11.9233032464,1533,1058.56824514,517.192,1340.76,210.093717635,303.547
158.857803536,-536.27,516.396500673,1534,516.381,137.318,106.921543852,0.808318,986.087472693,36.9625087877,857.897654999,516.622508028,27.221102809,3.58817475957,12.3932997825,1534,1034.12986087,517.068,1415.66,46.7770965776,303.669
219.596328314,-537.323,517.62437902,1535,517.582,137.325,181.909945715,0.780858,408.876561991,54.1584863724,303.814589562,517.856088277,40.6972947427,5.46506135277,12.6352523859,1535,557.774467765,518.335,1468.85,67.1133841033,303.755
246.384082756,-537.465,518.086873897,1536,518.093,137.336,190.386655287,0.782268,440.964326992,43.5694350853,320.784459911,518.311627306,27.9581649987,5.51813518711,12.2432139761,1536,613.085739524,518.814,1380.37,77.7116380775,303.906
223.58541276,-537.543,518.017774418,1537,518.001,137.368,205.983264487,0.810921,527.514139492,48.5118454712,270.267579958,518.273237054,38.8287669865,5.19892125094,12.3663346688,1537,934.471118129,518.763,1425.93,120.481535858,304.09
468.270779786,-538.222,518.371997129,1538,518.331,137.435,95.6592454873,0.806592,999.412754047,77.1914484835,950.252164506,518.625951113,37.8256283335,5.33336983767,12.4590833823,1538,1034.20278559,519.073,1432.95,23.0062503579,304.178
484.854388232,-539.106,519.633593359,1539,519.647,137.464,172.107812906,0.810293,366.356711377,79.5437057563,279.092320492,519.882228105,41.0079145378,5.15452603586,12.2308196153,1539,714.983575031,520.379,1366.46,92.3502326636,304.319
355.031881092,-540.271,521.029114384,1540,521.03,137.479,97.1425467335,0.780837,963.137538643,86.9140545015,910.546362638,521.259993865,42.7159368829,4.62911889156,12.2153774823,1540,1034.75607774,521.7,1378.89,40.6730377682,304.421
115.687044737,-539.81,519.629274967,1541,519.593,137.46,175.614001127,0.841161,500.20547656,29.1795032868,281.781417798,519.857778939,29.7996624406,4.45611569035,12.7780966343,1541,1438.03756369,520.321,1483.23,250.895916623,304.527
329.550888207,-540.402,520.493432985,1542,520.477,137.525,238.958790223,0.82931,785.019527209,53.0862535414,341.976688723,520.74505711,30.4646712354,5.13733246656,12.5270874564,1542,1460.31304683,521.239,1420.11,167.490570783,304.61
235.670132651,-540.669,521.025511169,1543,521.002,137.606,131.76922453,0.780274,611.257988349,38.8688092623,241.141931839,521.251146088,29.548224848,5.54280753292,12.3302738508,1543,1177.47752249,521.771,1452.6,295.612375732,304.708
137.790841721,-540.112,520.566902277,1544,520.563,137.6,139.063333478,0.764249,543.887749782,32.6208211948,283.222989838,520.812114131,28.918412696,5.131180928,12.4226844979,1544,1078.37664906,521.261,1445.82,199.823508741,304.792
169.113568308,-540.741,521.230688326,1545,521.201,137.651,167.183791648,0.820418,342.250134888,37.7374955849,260.645302441,521.473596126,29.5619732792,5.0254659904,12.290925599,1545,594.832161895,521.908,1436.79,55.8082837022,304.871
132.93637984,-540.025,520.668100852,1546,520.67,137.723,134.829212187,0.791971,605.820804597,31.6545500562,297.422672291,520.932236723,29.3425163845,6.09876884028,12.2040374785,1546,1127.89917209,521.437,1383.36,216.437747288,304.977
271.288876034,-541.089,520.736756366,1547,520.719,137.767,161.800570308,0.822114,521.791745104,57.574408971,322.040924914,521.008292933,35.1120956931,5.39159548948,12.3946905146,1547,1317.2321865,521.477,1417.87,233.395840488,305.114
379.075872732,-540.753,521.298121438,1548,521.284,137.743,142.551053971,0.812371,548.85696211,83.4862988471,329.970149872,521.517829701,45.2048481408,5.29175461728,12.1463918602,1548,1223.62952919,521.979,1351.1,236.815272408,305.213
172.229547647,-541.218,521.066163394,1549,521.051,137.776,145.180620587,0.837361,388.344012541,29.2002612135,312.576342191,521.306368205,20.7874011576,5.02052183404,12.102834235,1549,866.678527141,521.739,1405.73,98.0768497456,305.324
204.148031654,-542.004,522.129166054,1550,522.141,137.821,187.40613264,0.821161,425.889572347,32.9051062249,298.295951614,522.388657448,23.6962360034,4.96994778913,12.8766698368,1550,678.424064649,522.844,1492.65,101.928027469,305.44
333.094889101,-540.877,520.921215942,1551,520.872,137.849,148.789994351,0.841291,479.799647013,73.7348564153,233.031219731,521.155832787,47.0572506884,5.48182106111,12.661789761,1551,1085.4722065,521.636,1502.62,166.382474431,305.525
414.870422638,-541.27,521.518132433,1552,521.491,137.876,173.427338035,0.830449,395.816863648,101.35323501,305.655070915,521.808063321,61.8010381479,5.40597739003,12.2283199392,1552,989.733967975,522.197,1401.22,142.972997222,305.669
329.688389623,-539.734,520.021500335,1553,520.028,137.891,114.782408527,0.817869,644.75962001,66.6872732068,146.667514761,520.33680207,48.5489616117,6.24340690799,12.3991796521,1553,1026.00004834,520.796,1407.62,198.328197563,305.765
274.035239769,-540.565,520.644213166,1554,520.635,137.922,185.62811821,0.822551,417.910564914,49.8722029972,239.911780564,520.92235289,28.2375542424,5.3623470489,12.4002656331,1554,527.321925288,521.443,1480.02,70.7387839239,305.972
193.054867557,-541.749,522.266163436,1555,522.247,138.003,187.396203406,0.81729,423.783020536,38.8210195959,60.4164354566,522.524691116,36.8676743195,6.18169375222,12.4274176766,1555,604.340067021,522.981,1471.79,99.0349711352,306.127
256.846804769,-541.645,521.992660571,1556,522.004,138.026,173.567055993,0.843183,404.765445771,59.5649248132,275.251050351,522.317004904,40.4833614613,4.65248628847,12.3517199096,1556,955.949014695,522.771,1428.3,159.483460994,306.227
367.307302469,-541.607,521.633120694,1557,521.592,138.105,231.736855712,0.83543,691.783295568,100.071769747,270.226048665,521.878148419,66.2169524793,6.52559034374,12.6900953633,1557,1239.98974936,522.352,1473.79,187.822851066,306.398
271.781353943,-542.89,522.326618626,1558,522.323,138.089,234.505266312,0.81822,732.231754171,45.1380542335,337.090324616,522.626567987,28.4429852529,5.15787526591,12.5056770925,1558,1184.09294393,523.116,1450.9,154.104588454,306.463
196.202111667,-543.33,523.075377406,1559,523.078,138.124,133.086776606,0.838702,397.327289319,28.830231196,142.086393501,523.435441031,20.5959738672,5.27348835717,12.1897198174,1559,742.609525371,523.887,1336.91,111.848716132,306.581
281.525496788,-542.821,523.3168627,1560,523.295,138.159,175.263338053,0.867667,557.250188679,48.940502307,187.706670731,523.636014692,29.1540828517,5.48499964389,12.1124317209,1560,1806.90830989,524.105,1402.96,323.702538539,306.692
372.753112359,-544.57,523.844985324,1561,523.839,138.209,184.14480732,0.802614,514.712579384,64.6053160824,59.4513022494,524.090477702,34.2045278313,5.48484837774,12.6119867789,1561,1481.06405895,524.569,1441.53,278.923821858,306.805
324.241790608,-544.581,524.497730795,1562,524.496,138.292,202.126756419,0.80357,508.755768967,56.7343667639,305.036438858,524.806424467,36.4362396666,5.38051748758,12.2552147288,1562,1082.35247075,525.304,1410.83,166.715237458,306.949
415.268507565,-544.045,523.801877585,1563,523.75,138.273,188.07056199,0.803664,431.014767269,109.844872803,301.36313974,524.098874019,67.3417652452,5.43231160675,12.290477935,1563,860.252556605,524.562,1411.46,112.819796044,307.011
200.123425195,-543.499,523.970903178,1564,523.953,138.285,198.211354094,0.832632,532.273489095,51.3940835413,284.283932061,524.275666314,38.2237257197,6.31231545766,12.5842348635,1564,964.638648354,524.763,1480.15,173.438518681,307.153
208.481920829,-543.349,523.194751266,1565,523.18,138.298,209.411998538,0.834479,555.460772379,31.6952783446,332.517420446,523.490554901,23.0883424181,5.49997982172,12.1665429945,1565,823.014268169,523.995,1369.56,128.983549322,307.305
359.730861876,-545.122,524.475189017,1566,524.447,138.373,118.673394459,0.859241,289.22823306,65.5182185856,87.5134906941,524.78629687,39.8767424361,4.6986255883,12.6683411349,1566,584.823913177,525.224,1492.93,135.868006242,307.385
150.093061792,-543.881,522.822359934,1567,522.852,138.422,215.375426193,0.836413,616.828012999,27.8775895775,322.366613305,523.084172673,24.1334614642,5.52609800197,12.8738132323,1567,1009.62861815,523.617,1476.24,173.38912897,307.466
261.327367318,-546.273,525.576325033,1568,525.54,138.443,195.861564735,0.849665,597.836195453,76.5769194062,307.133416263,525.798519523,56.4249950832,5.92701561216,12.8848900147,1568,980.635238252,526.241,1562.58,161.378766123,307.525
136.39605102,-544.151,524.133224393,1569,524.123,138.458,181.851204476,0.840184,457.135032776,25.7744194217,281.625125125,524.376665541,22.720133062,5.37152315863,12.1212726488,1569,1576.9956431,524.887,1312.61,221.09905297,307.612
452.255178104,-545.263,524.519897451,1570,524.491,138.5,235.828191155,0.814768,848.78645383,116.700439781,307.86685176,524.777252657,66.2854826638,5.36609745124,12.2146459316,1570,2023.21604349,525.283,1377.25,339.405826823,307.765
325.607432734,-545.504,525.179116268,1571,525.174,138.542,192.533032772,0.809323,737.191945634,80.5893450441,313.434814963,525.419217573,46.5747004832,5.36331916076,12.6111267053,1571,2643.807014,525.86,1483.08,533.856908816,307.87
343.398359193,-545.951,525.132478431,1572,525.138,138.558,229.956880555,0.830077,708.122514845,69.7222050364,341.848479966,525.399746699,32.0254194542,5.4314252171,12.4843624282,1572,1200.61803558,525.847,1393.82,192.607255351,307.979
496.446348627,-546.282,525.511367077,1573,525.481,138.554,214.175377294,0.848301,732.732255146,66.8945832194,279.92865217,525.778395829,26.7809605852,5.68791470975,12.5025417902,1573,1677.10520096,526.288,1413.63,294.79220865,308.066
473.560125484,-546.278,525.527289299,1574,525.502,138.629,123.983402202,0.843345,550.499993732,69.0173970114,147.900431679,525.798576949,29.9176626563,5.27790458732,12.6217023412,1574,1633.03930133,526.272,1492.77,375.440546464,308.12
117.776123731,-547.052,526.77320842,1575,526.792,138.682,228.003322166,0.850581,754.410146762,22.0003727619,334.302798889,527.051888051,19.361206384,5.1998367181,12.7871020531,1575,1415.23556745,527.523,1451.82,257.953558318,308.271
298.96339742,-545.943,526.741345893,1576,526.714,138.702,186.963946141,0.882129,660.42408245,74.1645777948,283.389540571,527.044493839,41.4279550802,5.48240718803,12.6281729737,1576,2211.39073497,527.499,1431.45,405.077687852,308.366
431.588077376,-544.433,525.383938489,1577,525.397,138.704,232.215862407,0.914676,813.539687614,74.3806099093,266.360744442,525.635899894,40.7069737783,5.06836019654,12.7131090103,1577,1418.26695605,526.177,1477.04,273.651170215,308.51
