AverageY,AverageEsReturn,StdReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,MaxEsReturn,Epoch,StdEsReturn,AveragePolicySurr,AverageQLoss,AverageReturn,AverageAbsY,MaxReturn,AverageAbsQYDiff,MinEsReturn,QFunRegParamNorm,Iteration,AverageQ,AverageAction,AverageAbsQ
345.554881964,65.1051212466,574.223172105,212.303100027,563.100019884,79.8326,384.319864185,517,96.2870507809,-350.965,364.069,1217.03737634,345.639853447,2194.62214599,7.05537407078,11.7005336961,153.689,517,345.555,0.627687,345.76
345.958771453,209.164946254,713.130073169,142.302093033,672.610554745,79.8894,639.759620648,518,211.092797037,-351.491,395.206,1575.97931959,346.047986383,2622.37834598,7.26300041367,8.31005553905,153.761,518,345.934,0.555709,346.191
344.058290181,322.558394193,182.825167027,225.033606488,703.977314004,79.9673,814.67647623,519,272.440524628,-349.51,353.3,802.632220314,344.165849138,1639.1006275,7.07574691771,21.2026554441,153.903,519,344.02,0.725757,344.257
344.905052761,120.369195065,156.287189883,222.275771628,524.983630516,80.0271,377.275907271,520,130.16438281,-350.113,343.498,762.286103095,344.995529746,1494.78806857,6.87884612212,2.32515640406,154.016,520,344.896,0.648579,345.123
344.25706107,186.645182899,500.542979882,215.119800555,925.296405371,80.0883,473.847992113,521,154.353442198,-349.557,360.171,1286.31605838,344.346203825,2708.5544427,6.88546908106,17.1900618896,154.116,521,344.245,0.659818,344.489
344.148706314,209.999201145,497.04547135,188.994446294,366.856167852,80.1668,832.809843203,522,261.100311683,-349.484,299.069,1238.26949903,344.260861209,2294.62992393,6.70209507761,15.7848124265,154.318,522,344.136,0.63112,344.375
343.290747823,163.101867787,244.223702917,223.212744484,281.955994627,80.226,710.049604079,523,183.612703561,-348.654,327.388,850.616798642,343.375375014,1392.97515919,6.83706328069,16.6035276897,154.421,523,343.274,0.672094,343.513
342.885138776,98.2922386662,354.667265562,124.630074706,449.181456276,80.3043,522.659751911,524,128.170405838,-348.189,371.284,968.043906409,342.989387796,1671.27402338,7.01139632532,11.842094582,154.452,524,342.878,0.78771,343.107
343.091507125,138.125595644,262.619514887,202.421930596,995.893796341,80.336,443.451422209,525,123.806521816,-348.449,336.811,1085.08965542,343.20552348,2394.90720016,6.89414942343,13.5764614419,154.607,525,343.058,0.561016,343.299
343.167405441,161.026992286,454.793552651,154.986167505,215.986790304,80.3963,503.821975439,526,140.447315466,-348.467,343.917,497.36810186,343.302469372,2388.88069817,6.86035967848,11.3403159081,154.809,526,343.148,0.60112,343.401
342.12357203,252.573514742,36.57048645,75.346118486,105.68218515,80.4406,599.464478447,527,185.188277537,-347.55,326.788,181.929628022,342.220695432,272.700592523,6.97121317886,27.2489754113,154.966,527,342.102,0.647936,342.35
343.257306754,110.047982301,1.05043492844,106.060008641,1004.8463487,80.5572,444.844984978,528,139.966773706,-348.551,354.489,1006.61565704,343.357354779,1008.5930488,6.86895816287,7.16800775321,155.032,528,343.237,0.330798,343.463
342.287272837,199.794362621,0.654784954165,110.042254597,1012.94064798,80.6409,795.17725429,529,282.531126889,-347.551,275.665,1013.99317378,342.359492725,1015.17034999,6.53228332621,8.92328613555,155.159,529,342.276,0.365236,342.456
342.620816632,191.898420911,0.8527711125,104.873888979,1000.18600537,80.7097,784.070180111,530,230.162888321,-347.773,300.714,1001.99309308,342.743977088,1003.07729511,6.6619680825,6.27507928401,155.208,530,342.624,0.457746,342.891
342.146039575,104.017578824,549.953878603,201.447083812,1081.34914658,80.767,574.170783538,531,149.034714549,-347.517,302.292,1698.70690117,342.23890469,2700.27573441,6.62084521179,9.73649906004,155.229,531,342.132,0.554049,342.382
342.619639474,200.032625558,505.536178087,214.214809534,594.701184112,80.8065,702.703026688,532,221.465120735,-347.862,335.455,1234.7129802,342.703434684,2564.57795141,6.75348134391,18.1378018491,155.357,532,342.588,0.649996,342.793
342.620444763,173.22469564,470.259366649,208.108237058,856.751057424,80.8552,566.561715974,533,170.276162003,-347.986,335.443,1443.22358472,342.719753388,2623.56559481,6.9530120351,10.0522956339,155.453,533,342.615,0.640263,342.844
341.409153689,124.51793338,402.140859214,204.409217153,591.901614007,80.8985,462.064682873,534,133.239468259,-346.772,331.918,864.921624846,341.503013766,2639.61082934,6.76799694569,6.66380687269,155.526,534,341.375,0.751556,341.585
341.44214224,113.178618473,379.249186574,163.676432898,390.246389348,80.9367,692.992014136,535,198.760963224,-346.684,373.448,928.440695113,341.522824594,1735.52533855,6.96234455101,5.55742108559,155.647,535,341.447,0.687692,341.671
341.692045808,130.785622492,732.937577353,172.076069004,261.394837749,81.0318,565.377201533,536,168.188370445,-347.166,346.742,810.676764344,341.801247511,2458.69094328,6.91540275955,10.3897001733,155.847,536,341.652,0.693468,341.899
342.347696072,226.1511699,877.505872137,181.923920885,296.093949937,81.0798,804.337285417,537,267.036308693,-347.571,360.393,952.411619772,342.420509992,2609.90208403,6.98699071375,14.7458395236,155.964,537,342.333,0.654848,342.564
341.519202644,76.4321157206,595.407986215,209.015215247,989.244089522,81.1007,258.136308767,538,73.9908942125,-346.857,333.843,1804.05000856,341.58925727,2578.53876305,6.82121800498,12.9052610883,156.128,538,341.505,0.711039,341.754
341.804256268,101.581877798,588.51243839,188.744806613,834.544920845,81.207,496.35611035,539,159.204864957,-347.158,369.462,1371.22505452,341.900747191,2423.55343098,7.02076574776,13.4955620444,156.417,539,341.787,0.662329,342.02
340.573577142,148.539627883,544.343540033,206.908691924,672.849213329,81.2445,590.164386387,540,164.973469616,-345.825,346.804,1247.84642329,340.71112059,2787.66875307,6.90779804126,9.36458639915,156.614,540,340.561,0.683633,340.844
341.444262332,177.022099313,572.177189269,205.768238063,751.401557545,81.311,513.463705332,541,189.601359444,-346.84,350.427,1431.55772508,341.589218677,2572.80876576,7.0230742956,12.3657603475,156.8,541,341.422,0.645886,341.716
340.123616805,193.257711423,411.892623027,202.384437067,548.217061481,81.3451,616.485661212,542,190.532770999,-345.738,383.022,814.644504348,340.203091443,2146.48385787,7.13460345886,14.9068211556,156.909,542,340.117,0.63229,340.367
340.827342843,100.915000753,288.189857613,183.685265455,1790.96756186,81.4128,503.653030998,543,131.727967273,-346.351,336.188,2371.07003877,340.891864404,2611.47591414,6.68200114055,9.05290465693,157.03,543,340.809,0.628999,341.041
341.206124792,100.084016235,758.929457065,176.388918968,34.5414332152,81.4903,299.578327663,544,90.9606666061,-346.824,374.657,1608.05670386,341.285198921,2610.03093291,7.07022074293,6.77016944988,157.109,544,341.175,0.63564,341.41
342.668341809,206.281320126,593.057874728,207.989549528,537.291604344,81.6067,906.798949725,545,242.802935052,-347.841,328.6,1483.71032393,342.739058209,2506.28212796,6.74015303179,9.23109921852,157.23,545,342.664,0.663186,342.874
340.313581925,226.447398157,375.983017768,142.308188878,46.4725537664,81.6752,619.616976178,546,220.790478441,-345.606,323.075,574.632258833,340.429936463,1651.40471853,6.80483522442,25.6665201073,157.342,546,340.29,0.679462,340.57
339.811659598,154.512049459,726.875854704,185.810262869,46.9980745034,81.7823,552.089895991,547,168.958457595,-345.4,367.977,2340.98713249,339.918842764,2675.34824902,7.35306052156,17.7634624482,157.517,547,339.793,0.615362,340.093
340.344692,228.414644272,0.906564928129,105.89178839,1014.09718848,81.8193,721.583293173,548,290.182817974,-345.881,352.0,1016.15712686,340.439877226,1017.70013245,7.00104255076,6.8374452782,157.642,548,340.337,0.321192,340.587
341.619888623,218.747199778,263.867371433,189.391742419,365.685309755,81.8699,970.195265078,549,305.129611071,-346.874,291.59,753.316169713,341.774416379,1606.7631372,6.74905462374,5.03567089847,157.804,549,341.62,0.690384,341.895
341.280329862,131.496849674,554.57630738,206.82561484,587.937817833,81.9013,469.731615957,550,142.59714757,-346.484,378.392,1389.99775195,341.380806555,2533.63144296,7.25624517611,8.18930140353,157.9,550,341.266,0.6908,341.523
339.448559717,145.293312439,608.913895958,167.188795877,456.316981455,81.9899,615.052090994,551,183.176896903,-344.869,396.164,1202.04797264,339.536444792,2568.91003699,7.23958966471,7.46756768102,158.101,551,339.422,0.638703,339.636
340.945180209,198.889701113,313.45562163,171.063373658,250.668906312,82.0913,732.763702841,552,250.225794049,-346.23,366.488,738.304408882,341.04080147,1516.28971615,7.07859955017,7.85656610263,158.194,552,340.951,0.665942,341.181
340.667501567,123.903880915,0.580416215079,111.492044983,1020.92008639,82.1276,693.176374328,553,175.640226434,-346.254,375.689,1022.11165028,340.797361507,1022.695659,7.34006625217,10.3973181475,158.366,553,340.635,0.263156,340.906
340.608521837,169.698487613,0.616948592753,116.854770305,1031.72867313,82.1772,842.075680337,554,227.342320211,-345.936,339.175,1032.76882939,340.742355373,1033.61698817,6.84787923172,10.2795095874,158.443,554,340.591,0.311142,340.886
341.680959716,229.744331797,0.409611045472,112.100285306,1028.46846646,82.2435,677.60000165,555,227.771291526,-347.02,382.51,1028.9631852,341.817666828,1029.96319984,7.01392746045,17.1272302984,158.672,555,341.656,0.279667,341.914
340.368818412,176.268710247,0.682591478103,111.610263361,1023.4940795,82.2838,652.683038414,556,217.763879202,-346.129,350.833,1025.0232923,340.455123854,1026.23114428,6.88926258295,7.0896938972,158.855,556,340.351,0.203695,340.61
341.12916972,96.8388955138,0.367623995345,112.195453697,1027.77154622,82.3438,399.224582299,557,111.562870378,-346.753,344.759,1028.48839045,341.23672789,1029.23043028,6.9120407785,14.5810425112,159.012,557,341.114,0.275938,341.38
342.274952123,168.273825699,677.65279691,196.957858407,823.702922131,82.3467,758.605094851,558,216.269836012,-347.699,338.317,1526.3875664,342.365941655,2628.3006001,6.89902149325,8.07819720694,159.206,558,342.264,0.673809,342.504
342.219178759,178.753243768,426.18693352,124.882532515,438.082993691,82.4212,642.765396471,559,190.527500619,-347.811,342.786,1121.04803974,342.322749084,2368.52446404,6.84480501736,20.518425047,159.395,559,342.201,0.343357,342.446
341.702809731,97.846918522,766.283011664,196.81021434,485.606082768,82.4922,319.350806829,560,97.4862284817,-347.462,389.405,1549.2815719,341.808351556,2608.17567787,7.2862136054,13.5958036475,159.535,560,341.661,0.676292,341.91
342.843105556,142.139495419,384.267767415,206.57933573,1619.25642247,82.5172,961.512409151,561,246.570536419,-348.693,339.4,2143.3122913,342.94130974,2833.43972519,6.97332917866,14.8698014006,159.553,561,342.847,0.706625,343.108
343.069341695,339.578931479,397.182087873,211.944170369,991.057822071,82.63,749.032698649,562,290.591915309,-348.607,322.065,1363.8293629,343.136823176,2391.8395922,6.9201638712,52.230890069,159.784,562,343.039,0.733554,343.282
342.781622597,197.626614124,770.212553698,190.881323815,488.802773727,82.774,706.768444961,563,227.225728652,-348.649,343.43,1711.62849737,342.875813631,2418.77341483,7.01724700547,18.2985420419,159.895,563,342.758,0.669704,343.02
344.741873345,279.540127273,658.266961156,206.440888103,326.757113869,82.8422,823.418541888,564,222.901999099,-350.434,343.809,2149.04968272,344.798350342,2611.24576412,6.94794787948,41.0239549914,159.98,564,344.719,0.654063,344.928
342.968361277,318.233254985,751.13723383,164.593282282,331.991932953,82.8806,1041.3731203,565,358.841882769,-349.098,355.793,1244.89787815,343.02861591,2648.72081211,7.11686909472,31.0925523878,160.025,565,342.969,0.596353,343.177
344.135682283,124.534931925,0.722221421375,111.012678359,1020.36278855,82.9529,717.066741452,566,184.801370972,-350.173,356.904,1021.61786249,344.20403795,1022.75681263,6.86656823405,8.40340491776,160.153,566,344.128,0.155956,344.338
344.9698696,218.333640952,0.419316832433,113.982144489,1030.74206349,82.9852,849.356242769,567,265.093881553,-350.721,367.31,1031.48974998,345.017055026,1032.2955248,7.06563626642,16.1155348392,160.378,567,344.948,0.263507,345.114
345.209462816,131.264491959,674.343003939,185.022844495,315.689841676,83.0498,823.800757107,568,200.047655827,-350.96,371.729,1711.87422202,345.314041468,2586.15335662,7.00245733099,15.4293173392,160.489,568,345.183,0.664653,345.461
346.017869025,198.005913432,530.416209543,207.468304472,1112.88513424,83.1492,647.80585083,569,261.209525402,-351.922,332.26,2197.18392277,346.098672491,2660.53316098,6.98792049416,11.0593241526,160.677,569,346.001,0.662743,346.268
345.90768572,185.347142317,279.399692042,206.721319122,663.775128877,83.2319,527.397817499,570,182.847738874,-351.56,398.605,942.130972918,345.989502546,2025.14657652,7.07981338091,17.885878248,160.916,570,345.885,0.752652,346.115
346.027268949,161.138823507,613.717739789,214.445216063,982.684626932,83.3047,607.079353237,571,186.737526948,-351.634,352.357,2063.86280772,346.097142917,2506.28212044,6.97839941657,10.692033123,161.005,571,346.004,0.682551,346.219
346.464883977,359.70634994,441.045673485,210.317241266,1022.88265957,83.3837,969.240119998,572,316.225005338,-352.221,358.755,2177.7069219,346.511606804,2667.7385152,7.00783967285,19.9550331969,161.179,572,346.419,0.697242,346.604
346.449054327,297.305328902,578.065992654,217.046897813,924.781408733,83.4636,892.81342395,573,310.227924747,-352.299,392.484,1808.87793351,346.486918987,2478.26211778,7.28580133578,15.5061152172,161.332,573,346.451,0.780751,346.649
346.001487842,121.455109998,533.03528235,210.087521442,1001.92724904,83.5421,463.255939975,574,144.189321713,-351.613,351.758,1693.12683849,346.061101782,2450.69818371,6.85004969957,8.16362039522,161.445,574,345.977,0.693586,346.181
345.77737925,179.536539772,191.866229773,213.876005919,1729.21793384,83.6372,760.580111816,575,226.913083868,-351.661,413.781,2331.76177075,345.831945575,2428.30856471,7.33811394206,10.5394966865,161.57,575,345.773,0.641624,346.027
346.966222024,131.070792565,222.607754392,223.125484298,1861.82377921,83.7432,779.477364965,576,186.838921862,-352.578,345.801,2560.98473538,347.035193753,2681.67414983,6.90081297382,9.22647739427,161.721,576,346.937,0.669593,347.173
346.5644383,137.670871717,762.184084347,206.040046657,558.05802383,83.8016,790.825389224,577,212.938391087,-352.074,336.476,1816.89249566,346.612401893,2430.42480238,6.89010715071,20.0603978834,161.855,577,346.552,0.649903,346.754
347.452859776,249.28696147,612.686183799,224.109988213,1008.52755678,83.8719,721.560360311,578,267.547638688,-353.167,342.401,1735.22926699,347.49210917,2736.13001082,7.01388667147,15.3179962999,161.986,578,347.429,0.694719,347.646
348.294550541,75.1194241238,634.793868937,177.357711667,894.873456344,83.9696,387.566525341,579,105.206954996,-353.868,344.744,1606.81793025,348.326909916,2510.31891202,6.79533903209,7.81694518675,162.089,579,348.27,0.554601,348.411
346.951764567,484.451320733,357.445555324,216.307667149,727.3291327,84.0816,697.955708977,580,230.739303558,-352.789,396.286,1016.91356193,347.028006783,2249.75977447,7.25571552329,18.1152224198,162.193,580,346.949,0.749248,347.19
347.743777295,313.117179179,482.711475509,213.140479779,1387.07777039,84.145,1484.37163658,581,487.272642513,-353.591,346.969,2282.14130657,347.795376557,2735.18510056,6.83016402024,10.8712992568,162.345,581,347.73,0.706745,347.891
348.702279182,241.845777821,377.222427116,223.394025128,1124.74220824,84.1908,715.382461027,582,240.098844423,-354.413,373.066,1643.81967217,348.760267734,2570.23038521,7.02592857797,15.2830524081,162.564,582,348.677,0.746279,348.887
348.400722602,251.672212139,432.396318349,221.156029732,612.738963437,84.2562,787.802712796,583,242.548730628,-354.293,341.595,1224.13631464,348.431235686,2470.09215173,6.81750926809,15.1320532737,162.645,583,348.38,0.804876,348.552
349.536214377,141.550072426,305.958818092,234.557173373,823.184739886,84.3228,840.355733024,584,243.273842794,-355.282,400.103,992.317882383,349.563573189,2381.67064504,7.16073450139,7.50936960096,162.778,584,349.53,0.831824,349.719
349.207846364,197.017541366,908.11465808,192.421505996,108.771956814,84.4354,570.718824584,585,173.078811644,-355.023,371.711,2126.78170964,349.226090294,2690.14303836,7.19500893832,9.06258539807,162.977,585,349.198,0.781681,349.347
