StdEsReturn,Iteration,QFunRegParamNorm,Epoch,MaxReturn,AverageReturn,AverageEsReturn,AverageAbsQYDiff,StdReturn,AverageAction,MinEsReturn,PolicyRegParamNorm,AveragePolicySurr,MaxEsReturn,AverageY,MinReturn,AverageQLoss,AverageAbsY,AverageDiscountedReturn,AverageAbsQ,AverageQ
0.0,4627,483.578,4627,5184.35133017,3612.91027746,2892.08710571,3.68776419283,1501.83629676,0.989962,2892.08710571,263.456,-405.839,2892.08710571,403.980525647,1348.20863953,220.205,403.980779845,368.107265727,403.977,403.976
0.0,4628,483.655,4628,4457.90254363,1536.83802882,2528.11398297,3.62523572411,1395.90906306,0.995354,2528.11398297,263.584,-405.259,2528.11398297,403.462252272,-442.607842168,196.485,403.46409628,329.77704177,403.478,403.475
0.0,4629,483.751,4629,4418.45404598,1124.1165399,-103.841978273,3.62290006381,1491.60744892,0.994462,-103.841978273,263.525,-404.206,-103.841978273,402.417544293,-662.220249077,190.498,402.418754939,318.943583427,402.405,402.404
0.0,4630,483.861,4630,4622.60695489,2179.50606861,2944.75373401,3.53200012374,2061.14990009,0.992622,2944.75373401,263.665,-404.512,2944.75373401,402.739874257,-720.298386051,179.375,402.740444467,327.296729265,402.733,402.73
0.0,4631,483.876,4631,4824.04334411,3052.62078824,3035.02871352,3.56808986867,2002.38749313,0.993011,3035.02871352,263.658,-404.892,3035.02871352,403.054231152,-221.603964843,175.489,403.055113821,338.909543106,403.058,403.055
0.0,4632,483.989,4632,4981.77357766,3363.10263414,2498.87510103,3.67635680538,1758.15706064,0.99166,2498.87510103,263.654,-405.095,2498.87510103,403.396999879,-622.096865394,203.621,403.39969432,342.658858665,403.395,403.39
0.0,4633,484.108,4633,2943.41888958,952.457532888,1402.10388209,3.88452201544,1153.12727114,0.995892,1402.10388209,263.765,-404.369,1402.10388209,402.618495335,-418.303594432,238.831,402.619338433,324.861506753,402.619,402.617
0.0,4634,484.173,4634,4509.04813814,1713.28202329,2631.70314863,3.6708508526,1574.81658095,0.993609,2631.70314863,263.703,-403.504,2631.70314863,401.788539444,-283.572129889,174.413,401.790553004,311.612820529,401.788,401.787
0.0,4635,484.248,4635,4730.6402636,3034.73744054,1613.02613169,3.87037945213,1306.71293164,0.991928,1613.02613169,263.684,-402.006,1613.02613169,400.37284193,1385.61263553,207.387,400.373137663,346.558225617,400.372,400.37
0.0,4636,484.371,4636,4754.23383352,3614.97734689,1598.93782613,3.90924960402,1635.93358506,0.99116,1598.93782613,263.753,-402.447,1598.93782613,400.721092258,-94.0719277743,204.3,400.722119479,350.022205197,400.717,400.714
0.0,4637,484.462,4637,4515.68376024,2308.15275783,216.304239435,3.97448126014,2007.89392134,0.992119,216.304239435,263.754,-403.38,216.304239435,401.520112692,-392.069922827,217.738,401.520604728,317.712145216,401.514,401.513
0.0,4638,484.535,4638,4653.60688803,2091.08920195,2951.82411742,3.94234497145,1818.5400092,0.99281,2951.82411742,263.732,-403.808,2951.82411742,401.934852594,-156.799990303,194.217,401.935335212,328.78726101,401.93,401.929
0.0,4639,484.609,4639,4698.5087203,1818.25667304,2955.26837337,4.02777722678,1795.22667582,0.994953,2955.26837337,263.718,-402.449,2955.26837337,400.62244353,-443.48645453,206.755,400.624767362,283.761110866,400.614,400.613
0.0,4640,484.639,4640,4667.50064894,1455.61757371,-230.44185085,3.89275186959,1763.41570356,0.994934,-230.44185085,263.776,-402.832,-230.44185085,400.995336369,-233.600537816,170.903,400.996744527,324.988317368,400.993,400.992
0.0,4641,484.687,4641,5032.5395616,3087.22578998,2986.79403904,4.05222729731,1497.99705385,0.991778,2986.79403904,263.84,-402.444,2986.79403904,400.606442997,722.337241855,210.747,400.607730359,352.740393516,400.618,400.614
0.0,4642,484.729,4642,4571.32979433,1743.29976444,-255.627618996,3.77838302383,1809.09466911,0.994792,-255.627618996,263.839,-402.652,-255.627618996,400.691377195,-653.615677532,147.984,400.692666816,294.381737224,400.672,400.669
0.0,4643,484.74,4643,4497.34068866,2040.82612464,2591.01202405,3.90524316402,1473.48919799,0.9933,2591.01202405,263.889,-403.709,2591.01202405,401.813702112,-169.233191032,188.256,401.815750225,320.318197253,401.809,401.808
0.0,4644,484.816,4644,4341.7239282,623.904152211,2935.81073417,3.91591619414,1376.82447207,0.996814,2935.81073417,263.903,-402.163,2935.81073417,400.305210099,-362.081569232,187.821,400.307707639,283.060071949,400.313,400.31
0.0,4645,484.867,4645,4450.21493713,1639.17545277,2916.46298802,3.94953625441,1862.96381919,0.994092,2916.46298802,263.94,-403.482,2916.46298802,401.655118863,-650.223320385,199.363,401.655467754,289.865908006,401.656,401.654
0.0,4646,484.929,4646,4489.37197554,1477.90241117,2714.42841771,3.85918482106,1732.1380728,0.99324,2714.42841771,264.003,-404.282,2714.42841771,402.290099319,-407.758701092,183.061,402.290299488,270.046415292,402.288,402.288
0.0,4647,485.067,4647,4398.8417089,1311.87981181,2736.21731853,3.82148453898,1557.72201035,0.99466,2736.21731853,264.026,-403.404,2736.21731853,401.431709735,-398.535159377,181.886,401.434688594,297.844634115,401.429,401.427
0.0,4648,485.178,4648,4983.76021303,3434.11638561,2761.75321259,3.77835695189,1714.53152799,0.987301,2761.75321259,264.067,-403.125,2761.75321259,401.184783353,198.341472295,176.615,401.189335857,332.133533685,401.175,401.173
0.0,4649,485.278,4649,4761.48278257,2764.7176847,2776.538943,3.99827405201,1645.72825207,0.992347,2776.538943,264.141,-403.367,2776.538943,401.449062441,669.868968109,233.617,401.454868051,303.638969358,401.458,401.452
0.0,4650,485.402,4650,4857.19346811,2552.37000439,3148.59814493,3.83734249428,1670.42101395,0.992401,3148.59814493,264.119,-403.419,3148.59814493,401.482833019,-32.1046489561,200.668,401.483849758,320.146673083,401.478,401.476
0.0,4651,485.462,4651,4779.26639725,2504.10587782,2026.8911411,3.86670555101,1819.29203996,0.992964,2026.8911411,264.103,-404.217,2026.8911411,402.283747136,-646.252949735,201.065,402.286152841,312.991050819,402.288,402.287
0.0,4652,485.507,4652,4837.95694195,2600.41925889,3006.48240251,3.8187326496,1786.19476363,0.990775,3006.48240251,264.093,-403.935,3006.48240251,402.10370437,-11.5627927379,200.023,402.105562345,340.247275614,402.103,402.101
0.0,4653,485.623,4653,4710.33288353,2870.92323819,2786.26245952,3.82613622053,1451.919302,0.991579,2786.26245952,264.198,-403.761,2786.26245952,401.87366154,233.331702072,205.611,401.875176494,344.867871332,401.872,401.871
0.0,4654,485.742,4654,5033.98159131,3349.48623571,2908.56069792,3.64032974656,1949.01708295,0.990449,2908.56069792,264.165,-404.002,2908.56069792,402.117102938,-760.65436152,161.567,402.118756908,305.668265842,402.117,402.116
0.0,4655,485.835,4655,5098.8140704,4253.16536186,2601.1193315,3.75718018613,801.778646644,0.98947,2601.1193315,264.205,-404.413,2601.1193315,402.47341617,2597.82380032,199.638,402.474427183,358.662054853,402.461,402.459
0.0,4656,485.962,4656,4930.64613416,3743.4148223,2883.20764065,3.71842173216,1782.80267567,0.988178,2883.20764065,264.295,-404.108,2883.20764065,402.173424967,-83.1056061752,202.1,402.174654111,357.946113152,402.173,402.172
0.0,4657,486.006,4657,5371.59692346,3737.61350476,3445.32259609,3.65913271607,1571.60442842,0.98887,3445.32259609,264.309,-404.561,3445.32259609,402.616439592,151.312226124,193.146,402.619610702,367.159219872,402.614,402.613
0.0,4658,486.052,4658,4789.39227311,3353.29256506,2934.10537896,3.69739396546,1575.26575968,0.989829,2934.10537896,264.315,-404.035,2934.10537896,402.00679967,-110.169828008,206.153,402.007425884,332.977584835,402.018,402.014
0.0,4659,486.167,4659,5004.64113797,2290.57345698,2589.7200171,3.6337337974,2163.44059641,0.990402,2589.7200171,264.32,-404.006,2589.7200171,402.063359452,-101.180357742,168.385,402.064981057,329.801006816,402.056,402.054
0.0,4660,486.216,4660,4828.9572258,3139.59749995,2763.91226288,3.70209754355,1404.9875151,0.989344,2763.91226288,264.36,-405.337,2763.91226288,403.380856235,1433.69413981,194.942,403.382126381,353.0467868,403.378,403.375
0.0,4661,486.206,4661,4592.29309021,2633.61098658,2790.35140616,3.60687591623,1818.43429888,0.991822,2790.35140616,264.357,-405.365,2790.35140616,403.465102874,4.75920728789,186.596,403.469264056,317.372158968,403.463,403.46
0.0,4662,486.251,4662,4850.77242954,2761.5097093,2532.8091486,3.60227008409,2007.38265957,0.991516,2532.8091486,264.436,-404.211,2532.8091486,402.360333009,42.8385867682,178.379,402.363362234,348.60753312,402.365,402.358
0.0,4663,486.35,4663,4866.19144469,2135.89294584,2570.00837781,3.70464344363,1763.83339914,0.993269,2570.00837781,264.49,-405.629,2570.00837781,403.729326484,-174.56912503,194.801,403.730608803,320.918128405,403.73,403.726
0.0,4664,486.384,4664,5246.30693174,4505.84477537,2974.52060985,3.58112903596,813.224132682,0.98576,2974.52060985,264.534,-404.621,2974.52060985,402.799737824,2471.50889199,169.4,402.801328454,376.575185548,402.806,402.804
0.0,4665,486.476,4665,5002.775384,4521.3589234,2904.67114886,3.62983466544,924.383754606,0.985281,2904.67114886,264.556,-405.871,2904.67114886,403.971764151,1808.4202669,187.521,403.972945769,386.633890792,403.961,403.959
0.0,4666,486.544,4666,4744.71033826,2426.5199184,2869.5786897,3.63871447072,1802.22448506,0.993777,2869.5786897,264.604,-406.049,2869.5786897,404.172944216,-575.631969565,172.969,404.174104858,320.542741764,404.182,404.179
0.0,4667,486.589,4667,4578.77547634,1914.75581746,2556.0988577,3.54827228752,1424.28049832,0.994673,2556.0988577,264.662,-404.802,2556.0988577,402.988756256,33.114398199,165.861,402.993459288,324.563849547,402.987,402.983
0.0,4668,486.639,4668,4551.61478348,2137.97452323,827.703733609,3.61702620595,1680.2417076,0.994398,827.703733609,264.691,-404.662,827.703733609,402.799797844,-348.47797114,178.134,402.800511223,308.593128472,402.8,402.796
0.0,4669,486.7,4669,4198.88724146,1382.65368745,2659.25667158,3.66706018495,1455.18592894,0.993305,2659.25667158,264.689,-405.233,2659.25667158,403.373278301,124.480845571,199.365,403.374401641,325.865944517,403.372,403.371
0.0,4670,486.798,4670,4709.12115795,1887.16112051,2594.46732738,3.47806944488,1498.70436213,0.994813,2594.46732738,264.668,-404.818,2594.46732738,402.870956578,398.177439996,164.345,402.871621093,330.87430034,402.874,402.871
0.0,4671,486.84,4671,4745.52512496,4146.99708517,2855.55161005,3.60969305041,1042.88588661,0.986163,2855.55161005,264.7,-405.401,2855.55161005,403.38674623,1073.52196683,185.096,403.388884661,315.459588396,403.385,403.384
0.0,4672,486.916,4672,5144.4111878,4251.76930074,2845.33452196,3.65464750712,1563.41115127,0.986949,2845.33452196,264.683,-405.334,2845.33452196,403.368964645,-398.542765236,194.875,403.369428112,348.586015003,403.367,403.367
0.0,4673,486.916,4673,5107.34198481,3971.90575063,2638.3171916,3.48369729401,1832.26908068,0.986587,2638.3171916,264.661,-405.887,2638.3171916,403.945093712,-149.557345512,159.026,403.94676507,354.012582888,403.945,403.941
0.0,4674,487.081,4674,4342.15282983,1938.90250065,3316.67758274,3.80327417492,1462.17551796,0.995422,3316.67758274,264.699,-404.918,3316.67758274,403.059753448,376.804510118,213.112,403.064666414,310.262366191,403.06,403.056
0.0,4675,487.144,4675,4686.47443763,2566.725354,2998.21479114,3.59823502487,1978.4654405,0.992336,2998.21479114,264.778,-406.721,2998.21479114,404.812905603,-147.095772297,173.175,404.813582522,308.675878031,404.812,404.81
0.0,4676,487.279,4676,4766.70815537,3560.90395692,3025.00260865,3.63584424799,1143.45236242,0.990004,3025.00260865,264.816,-406.1,3025.00260865,404.234434023,753.317348027,203.953,404.239404043,351.315760307,404.225,404.224
0.0,4677,487.33,4677,4629.81926994,1319.14168302,500.436972714,3.67510396992,1436.82819047,0.994751,500.436972714,264.851,-405.451,500.436972714,403.566302521,-388.813707588,196.907,403.568243628,268.913492389,403.571,403.568
0.0,4678,487.362,4678,4635.67510763,2801.56771306,2222.84412958,3.48108208273,1504.30781367,0.993236,2222.84412958,264.9,-405.084,2222.84412958,403.252382297,143.112882844,156.926,403.253399917,344.679950813,403.25,403.249
0.0,4679,487.441,4679,4530.43366876,2569.88604676,2753.68446906,3.72114934984,1529.84475841,0.993675,2753.68446906,264.913,-405.864,2753.68446906,403.957091298,22.0821357408,192.869,403.957292293,323.213422523,403.951,403.951
0.0,4680,487.516,4680,4681.05361127,3658.85414628,2884.28876346,3.61507610446,980.120786407,0.989341,2884.28876346,264.945,-405.425,2884.28876346,403.495977905,1334.08290835,175.035,403.502469572,363.823309129,403.511,403.51
0.0,4681,487.592,4681,4972.65551076,3621.87639203,3038.86266897,3.63113475214,1337.46712871,0.991886,3038.86266897,264.984,-405.629,3038.86266897,403.746574739,1191.4384993,165.33,403.747177044,354.497761655,403.726,403.725
0.0,4682,487.62,4682,5158.84144836,2905.90217976,2940.22919038,3.72799255216,1343.99870566,0.992553,2940.22919038,264.917,-405.993,2940.22919038,404.095009368,774.541616896,190.539,404.095245746,353.3927283,404.088,404.087
0.0,4683,487.666,4683,4641.85896383,2538.14274009,1748.82458471,3.62294016155,1536.79630786,0.994351,1748.82458471,265.042,-405.13,1748.82458471,403.223730109,338.421443777,173.122,403.225539371,347.862288807,403.221,403.221
0.0,4684,487.741,4684,4533.57796338,2198.26260161,3096.97301471,3.615332026,1266.58644921,0.994859,3096.97301471,265.073,-405.97,3096.97301471,404.059714082,665.84549572,159.008,404.062868259,325.316312254,404.054,404.053
0.0,4685,487.776,4685,4895.98860206,2362.98096553,2863.87313656,3.74790115375,1684.89951378,0.994274,2863.87313656,265.005,-406.831,2863.87313656,404.899392739,442.973990487,187.599,404.900431964,336.489932668,404.892,404.89
0.0,4686,487.823,4686,4651.37767623,3501.48711775,1032.28876778,3.75569101415,1573.61864524,0.992101,1032.28876778,265.077,-407.391,1032.28876778,405.454551461,411.406161273,201.623,405.458395777,334.806868175,405.459,405.458
0.0,4687,487.875,4687,4864.93921653,4088.54366853,2951.23695308,3.57937148561,1145.95356629,0.988848,2951.23695308,265.19,-406.188,2951.23695308,404.381451666,915.324989897,150.46,404.382840575,353.754471444,404.38,404.378
0.0,4688,487.91,4688,4701.66704283,3955.40493943,2877.31100948,3.74887600148,1178.27713717,0.991265,2877.31100948,265.173,-406.046,2877.31100948,404.222050146,458.303254088,181.879,404.222935036,338.115200151,404.218,404.215
0.0,4689,488.033,4689,4630.03076297,2795.51447969,677.855689923,3.76182284379,1346.76687039,0.991345,677.855689923,265.201,-406.213,677.855689923,404.428536248,273.319255005,199.384,404.430082105,323.980923797,404.429,404.425
0.0,4690,488.052,4690,4705.41524945,4126.66533581,2562.81717195,3.76158634003,614.411583697,0.988107,2562.81717195,265.233,-406.45,2562.81717195,404.639162056,2859.7690509,192.368,404.647823204,330.818751098,404.643,404.64
0.0,4691,488.13,4691,4737.66796555,3889.91131614,2613.01464083,3.79265589909,1387.7994803,0.990515,2613.01464083,265.251,-405.45,2613.01464083,403.63830229,595.255897372,197.163,403.642707816,346.165473375,403.632,403.625
0.0,4692,488.203,4692,4558.81269539,2580.96614353,491.550416398,3.75325403016,2011.60104474,0.992732,491.550416398,265.331,-405.044,491.550416398,403.232670336,-326.904861946,189.683,403.235731365,291.00870908,403.228,403.225
0.0,4693,488.273,4693,4896.47789991,4007.00243331,194.813094999,3.82391251757,1254.02959071,0.989796,194.813094999,265.264,-405.793,194.813094999,403.961041055,1010.13156828,206.661,403.963446374,362.570403669,403.973,403.97
0.0,4694,488.39,4694,4797.99683374,3982.70340986,2760.34534743,3.77242878847,1295.0492924,0.984076,2760.34534743,265.263,-406.369,2760.34534743,404.519120796,494.386751932,216.061,404.521021485,348.207095798,404.512,404.51
0.0,4695,488.44,4695,4902.17617308,3977.67175295,2484.06185488,3.72820891511,1058.61331437,0.988572,2484.06185488,265.303,-407.454,2484.06185488,405.564813076,1314.6430424,199.889,405.567203881,358.747697049,405.563,405.561
0.0,4696,488.45,4696,4869.78687202,3881.16701553,2716.12461978,3.6725454251,1541.11264648,0.991608,2716.12461978,265.306,-406.126,2716.12461978,404.220386661,-122.101518385,178.348,404.22398098,339.366167456,404.222,404.219
0.0,4697,488.564,4697,4861.16076224,3757.95818529,2794.60764689,3.64442441578,1382.46835887,0.989029,2794.60764689,265.358,-406.732,2794.60764689,404.869141227,380.396297033,175.375,404.871304217,372.751824035,404.864,404.862
0.0,4698,488.603,4698,4962.00492482,3586.21739214,978.847512346,3.77472107385,1676.51745696,0.989071,978.847512346,265.381,-406.679,978.847512346,404.807106312,327.675863881,211.273,404.809305949,348.208299146,404.814,404.809
0.0,4699,488.679,4699,4633.35805635,2670.76143233,2352.09087557,3.71807005492,2001.96405805,0.992152,2352.09087557,265.46,-406.661,2352.09087557,404.810023422,-10.2925720316,202.572,404.811615898,306.532095642,404.807,404.799
0.0,4700,488.764,4700,3331.48018937,1663.11451859,2850.58685904,3.76912313981,935.187593426,0.99523,2850.58685904,265.545,-405.636,2850.58685904,403.72422764,233.481922364,200.002,403.72709751,279.033511119,403.733,403.726
0.0,4701,488.904,4701,4073.15532348,1282.6243638,2934.76820158,3.71999663565,1250.00756038,0.994868,2934.76820158,265.598,-406.887,2934.76820158,404.909925226,6.69719755107,184.308,404.911663583,305.715343861,404.912,404.911
0.0,4702,488.996,4702,4678.25944394,3557.74605164,2644.23109267,3.68962787971,826.34654389,0.989401,2644.23109267,265.601,-406.333,2644.23109267,404.381438236,2358.04878783,184.1,404.384575685,350.513347999,404.379,404.374
0.0,4703,489.12,4703,4513.86429967,2553.75787889,2885.09227981,3.68354282127,1586.62755838,0.991205,2885.09227981,265.72,-406.62,2885.09227981,404.801433712,107.910348824,184.764,404.802571358,316.804874601,404.801,404.799
0.0,4704,489.183,4704,4316.75963169,1983.62479876,2687.55702079,3.64299552658,1356.90395141,0.993948,2687.55702079,265.738,-406.719,2687.55702079,404.841226731,103.824218981,161.727,404.841799989,296.718597567,404.845,404.844
0.0,4705,489.236,4705,4680.36096547,2873.2562488,2585.14325508,3.88044235485,1536.26740564,0.99139,2585.14325508,265.728,-407.906,2585.14325508,406.005041773,528.545582776,239.389,406.005799669,341.245770313,405.996,405.994
0.0,4706,489.283,4706,4286.07327748,2715.06476506,2810.24474393,3.75533722,1603.62953804,0.994348,2810.24474393,265.771,-407.408,2810.24474393,405.578581764,-14.8053126414,203.829,405.579799311,276.070923507,405.574,405.574
0.0,4707,489.34,4707,5165.75068321,2910.04539959,2495.86448743,3.67839977133,1680.6390327,0.989612,2495.86448743,265.716,-407.738,2495.86448743,405.848617394,335.758042821,175.852,405.850721968,350.321243007,405.848,405.846
0.0,4708,489.443,4708,4827.45274057,2672.734953,1137.82764362,3.86729960393,1560.97651055,0.992941,1137.82764362,265.737,-406.96,1137.82764362,404.98220305,93.6449668608,246.104,404.983658195,335.661923278,404.981,404.977
0.0,4709,489.518,4709,5071.58307317,3528.3647538,2555.65972241,3.72505095698,1872.2198059,0.987428,2555.65972241,265.757,-407.457,2555.65972241,405.523188879,393.080552548,210.097,405.524720184,336.183732959,405.523,405.521
0.0,4710,489.63,4710,4832.97684202,2938.90161653,2813.8738498,3.77895264451,1817.92382136,0.990386,2813.8738498,265.804,-406.181,2813.8738498,404.307601268,202.024535662,209.066,404.310490738,331.834878508,404.304,404.301
0.0,4711,489.684,4711,4541.29030164,1651.83073515,2977.29285759,3.57882893424,1536.840392,0.996199,2977.29285759,265.743,-407.373,2977.29285759,405.513045767,-50.0135051003,162.268,405.516169072,289.287436591,405.511,405.507
0.0,4712,489.707,4712,4995.3857743,1811.47835974,2536.07374192,3.79685211355,1438.81679932,0.995309,2536.07374192,265.704,-408.089,2536.07374192,406.146105455,-228.911380418,227.493,406.147777285,304.192163205,406.149,406.148
0.0,4713,489.799,4713,5037.61322236,2889.41823016,2769.08214265,3.7704188039,1970.98326934,0.990482,2769.08214265,265.696,-407.745,2769.08214265,405.836291424,323.993346795,210.4,405.837814858,352.09863102,405.828,405.826
0.0,4714,489.842,4714,4949.125221,3457.29255716,2960.85052987,3.6821099925,1538.11773277,0.986957,2960.85052987,265.729,-408.838,2960.85052987,406.932394162,-197.305596995,197.236,406.935901659,360.087207584,406.934,406.932
0.0,4715,489.875,4715,4978.34728426,3284.67755985,2907.45687665,3.53557048717,1686.60556547,0.991313,2907.45687665,265.761,-407.166,2907.45687665,405.279263664,395.949495837,161.505,405.283355893,351.843945549,405.29,405.279
0.0,4716,489.958,4716,4018.52066264,1997.55609613,3325.75255412,3.76700833139,1112.25597779,0.994701,3325.75255412,265.799,-407.984,3325.75255412,406.059250091,274.72407269,218.66,406.060612474,355.006974782,406.062,406.059
0.0,4717,490.002,4717,5115.71779829,3767.63307222,1728.0533665,3.63787648502,1549.2271132,0.991898,1728.0533665,265.759,-407.909,1728.0533665,405.917319508,282.290056566,187.094,405.918471114,359.079507608,405.912,405.91
0.0,4718,490.034,4718,5016.91734915,3286.51392977,1981.45115281,3.59014660619,1790.58700162,0.992492,1981.45115281,265.79,-408.034,1981.45115281,406.110209528,230.01039793,174.299,406.111080724,344.871606545,406.112,406.111
0.0,4719,490.085,4719,4996.36623671,1989.72883428,3096.1541781,3.56548910638,1596.29045461,0.993831,3096.1541781,265.786,-407.833,3096.1541781,405.890944539,-3.84870510796,163.862,405.892390441,339.44377504,405.884,405.882
0.0,4720,490.171,4720,4852.54014169,3136.517331,2805.603665,3.69115793897,1696.63336301,0.990948,2805.603665,265.75,-407.741,2805.603665,405.875644319,260.11021616,184.316,405.875896978,356.567061339,405.869,405.868
0.0,4721,490.27,4721,4774.9303552,2101.28534541,2917.20165704,3.7228752057,1698.25236848,0.992007,2917.20165704,265.815,-409.16,2917.20165704,407.246003008,-96.4683226863,202.763,407.247689912,292.725749705,407.244,407.242
0.0,4722,490.34,4722,4304.00819769,2071.04517874,3053.00391169,3.75030244622,1468.62334721,0.995617,3053.00391169,265.731,-407.343,3053.00391169,405.441037275,326.004417267,193.894,405.441802323,329.553463627,405.439,405.436
0.0,4723,490.398,4723,4919.07976448,2658.1368933,2873.27342174,3.74768461074,1426.14612777,0.99223,2873.27342174,265.708,-407.443,2873.27342174,405.563232173,406.375769117,209.244,405.565601901,363.900413474,405.556,405.553
0.0,4724,490.442,4724,5100.80951354,3522.82881963,2940.83891879,3.67755488404,1392.66280684,0.990601,2940.83891879,265.74,-407.567,2940.83891879,405.579597027,855.560943255,202.065,405.580597014,344.287727655,405.591,405.59
0.0,4725,490.522,4725,4752.74645462,1925.68433199,1296.92000017,3.76906308639,1676.48929041,0.993994,1296.92000017,265.802,-408.003,1296.92000017,406.062344256,2.71191792382,210.692,406.064116329,344.455381782,406.054,406.051
0.0,4726,490.589,4726,3987.5866928,2673.76310112,3187.83725006,3.51382068787,836.190341131,0.993751,3187.83725006,265.928,-408.308,3187.83725006,406.461640216,1979.73087377,158.201,406.46222171,352.49346999,406.461,406.46
0.0,4727,490.636,4727,4365.5663756,2062.14289215,2659.0974626,3.58218356129,1513.20582736,0.995432,2659.0974626,265.921,-409.079,2659.0974626,407.236845008,-59.6544571868,189.398,407.237313193,331.69040836,407.238,407.237
0.0,4728,490.613,4728,4174.67652668,1576.33626129,2796.09126794,3.5040506092,1231.55886434,0.994802,2796.09126794,265.908,-408.974,2796.09126794,407.026002136,23.9905641994,147.018,407.028047712,304.895843955,407.027,407.026
0.0,4729,490.718,4729,4586.26527945,2391.61403119,2912.97329565,3.63773737588,1563.12460927,0.993194,2912.97329565,265.969,-408.966,2912.97329565,407.106109799,192.265029165,190.977,407.106355836,332.607953545,407.098,407.098
0.0,4730,490.745,4730,4901.08028569,2729.06189976,3048.26163471,3.51897604249,1407.92291045,0.992509,3048.26163471,265.986,-409.617,3048.26163471,407.707128897,504.793243582,148.016,407.707278801,370.959034859,407.7,407.699
0.0,4731,490.833,4731,5193.54341469,2855.62358957,2617.43846117,3.66324841381,1812.015699,0.991577,2617.43846117,266.031,-409.64,2617.43846117,407.727306797,770.34206199,171.004,407.72921975,343.032521269,407.735,407.731
0.0,4732,490.896,4732,5152.11453292,3326.92311735,3085.50645886,3.58899976054,1637.91118607,0.991595,3085.50645886,266.06,-409.633,3085.50645886,407.690778892,487.062667482,161.027,407.691310504,350.877805745,407.684,407.683
0.0,4733,490.98,4733,4718.97886487,2755.993142,2052.90325266,3.8636557791,1746.22593815,0.993784,2052.90325266,266.049,-409.12,2052.90325266,407.146648376,260.684915614,210.553,407.147156282,331.452752051,407.142,407.141
0.0,4734,491.071,4734,5233.3775958,3908.89600024,3266.9694346,3.92771842185,1451.75643764,0.99129,3266.9694346,266.111,-409.618,3266.9694346,407.681431039,846.346456582,218.853,407.682717462,376.906371829,407.671,407.668
0.0,4735,491.146,4735,5086.40809272,3551.3090852,2854.42064083,3.80979442665,2081.70069057,0.990318,2854.42064083,266.169,-408.892,2854.42064083,407.044497456,-105.138759897,208.834,407.044872826,328.676431553,407.047,407.047
0.0,4736,491.175,4736,4798.7715551,3515.92065325,3034.88533393,3.69062665292,1171.72102158,0.991392,3034.88533393,266.226,-408.667,3034.88533393,406.776880436,1549.61219732,175.211,406.778927354,389.406483178,406.778,406.773
0.0,4737,491.237,4737,4958.79999011,3959.5929849,669.335120723,3.69761710566,1369.97277464,0.987332,669.335120723,266.274,-409.116,669.335120723,407.193830454,583.65861979,175.884,407.202463671,365.362786458,407.191,407.189
0.0,4738,491.346,4738,5190.20450928,3401.9097268,3053.51309785,3.76030563914,1640.90458499,0.989562,3053.51309785,266.311,-409.154,3053.51309785,407.140970848,708.42281864,190.88,407.14772555,389.269736662,407.134,407.131
0.0,4739,491.424,4739,5017.12284826,3802.86928536,2528.31699135,3.87413470722,1772.97567599,0.98863,2528.31699135,266.293,-407.898,2528.31699135,405.881792277,206.159741183,221.312,405.887244364,364.581994654,405.881,405.878
0.0,4740,491.514,4740,4444.1866852,2563.51292045,3141.87453533,3.77935408319,1667.77181153,0.993067,3141.87453533,266.266,-409.409,3141.87453533,407.390983004,35.584856459,193.192,407.399891495,319.578376511,407.392,407.388
0.0,4741,491.575,4741,4907.73782654,3509.21284945,3056.56322592,3.72541562314,1335.16317747,0.989825,3056.56322592,266.267,-409.055,3056.56322592,407.112013334,928.731475263,176.732,407.116317446,366.01646627,407.115,407.112
0.0,4742,491.563,4742,4766.9668744,3193.46987278,2741.30429596,3.74267309864,1421.74321602,0.992928,2741.30429596,266.302,-409.06,2741.30429596,407.112464301,700.86283761,186.602,407.113712691,361.500335755,407.107,407.106
0.0,4743,491.6,4743,4727.84359952,3334.77990821,2939.95298685,3.54797113816,1466.3211272,0.991733,2939.95298685,266.381,-409.653,2939.95298685,407.682688134,572.530172049,153.923,407.686866574,359.388654717,407.68,407.678
0.0,4744,491.676,4744,5027.60270714,2949.52273882,2740.02864501,3.57477154836,1881.55189965,0.993007,2740.02864501,266.366,-409.424,2740.02864501,407.498939766,387.425958149,150.842,407.500702058,350.467341344,407.506,407.5
0.0,4745,491.789,4745,5110.07112366,3252.7230371,2492.10839943,3.78279559287,1388.69783593,0.991813,2492.10839943,266.476,-409.559,2492.10839943,407.615644106,1481.03018871,204.793,407.617860366,366.74611934,407.608,407.604
0.0,4746,491.86,4746,4973.61957792,3214.06024823,2986.39065569,3.62847474922,1716.49499993,0.991239,2986.39065569,266.43,-409.578,2986.39065569,407.65114302,487.68990147,166.18,407.653565268,353.857137954,407.655,407.65
0.0,4747,491.932,4747,4776.83971686,3459.29188576,3084.27962706,3.80336350925,1612.34256842,0.988806,3084.27962706,266.511,-409.925,3084.27962706,407.983545963,381.305857078,205.54,407.985933164,319.851449314,407.985,407.982
0.0,4748,492.007,4748,4388.80060552,2278.37900088,263.342565711,3.68124031188,1392.9046818,0.993255,263.342565711,266.56,-409.875,263.342565711,407.965654362,-41.1018200612,174.764,407.970666024,315.328707126,407.976,407.97
