MinEsReturn,PolicyRegParamNorm,AverageReturn,AverageDiscountedReturn,MinReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsY,MaxReturn,Epoch,Iteration,AverageAction,StdReturn,AverageQLoss,StdEsReturn,AverageEsReturn,AverageAbsQ,AverageQ,MaxEsReturn,AverageY
5.526275254,48.8529,336.285320749,150.783145559,220.518610136,-199.593,4.38636298004,80.8649,194.483869824,1394.8426962,119,119,0.765397,195.150922856,97.4371,183.090692631,221.390072165,194.579,194.442,607.441827621,194.450851471
10.5101919267,48.9828,1071.23598154,232.12842752,403.886241591,-201.183,4.5867779853,81.2369,195.885952421,1530.40888282,120,120,0.814874,279.412964377,109.449,310.921524456,577.448075798,196.003,195.851,941.374154541,195.852632965
5.12996856785,49.1175,455.442193756,168.811145114,258.604821231,-203.336,4.38664575943,81.5777,198.192034725,1441.02765582,121,121,0.776567,282.019726472,94.0008,179.416275366,230.146070079,198.273,198.13,581.955525132,198.152908685
17.7413866891,49.236,814.120157528,196.186898432,260.228502003,-204.773,4.71248618776,81.8775,199.585076532,2561.2368005,122,122,0.771118,561.178453174,118.336,206.973555768,239.75881099,199.681,199.529,701.132191815,199.543751646
36.916200134,49.4004,797.467560029,185.286342343,235.206613726,-206.673,4.63690685459,82.2032,201.439083155,1665.78962007,123,123,0.774283,472.709579275,117.034,270.413001081,338.704905059,201.528,201.383,769.390054486,201.399435678
8.39460409721,49.5212,365.728925564,149.395106298,254.831562297,-208.036,4.8052696567,82.4779,202.81758882,1765.55573249,124,124,0.73168,334.982217979,127.479,327.910273454,381.213197517,202.92,202.771,926.623150136,202.787537482
15.5581111651,49.5927,213.836423131,121.461848509,203.803499345,-209.745,4.65865790927,82.7482,204.405205086,235.053327033,125,125,0.753049,4.62733369508,107.174,243.189254269,311.948547836,204.518,204.376,700.652850406,204.388578459
135.030458735,49.6948,322.232073494,145.640319518,245.328831312,-211.815,4.74896717006,83.0956,206.520322305,1676.3031406,126,126,0.751206,218.075691233,116.692,231.721611044,358.833732476,206.611,206.464,849.551643634,206.482933089
7.77214862588,49.88,244.809756773,132.767612171,232.791959623,-212.933,4.58716083188,83.3537,207.641642416,257.749325034,127,127,0.756156,5.26824468592,107.988,157.973647648,151.182584168,207.739,207.589,453.791827305,207.600832449
39.7449424356,50.0417,275.331254362,140.46199884,207.612934363,-214.958,4.78981201553,83.6809,209.676332712,1157.94482326,128,128,0.745563,103.566139523,116.892,213.483203654,253.075294601,209.784,209.624,768.254429664,209.646077587
22.3895140332,50.1433,254.319003018,136.50946224,226.277263674,-216.224,4.79983129936,83.9221,210.812066299,275.619243017,129,129,0.740917,8.76912308309,126.184,177.06327537,366.028310928,210.921,210.771,581.468115976,210.775654009
40.4276376833,50.3128,605.190863788,179.416643816,257.252447379,-218.102,4.85610426296,84.2609,212.636546806,2070.08490202,130,130,0.751683,444.300628908,125.769,311.44384539,421.74518487,212.721,212.586,778.877824615,212.610204022
9.13475078087,50.4127,978.834589878,207.571773882,292.409163778,-219.982,4.84189431459,84.5578,214.524154083,2133.70505388,131,131,0.771136,597.159781376,123.903,245.846254242,349.597746361,214.616,214.475,679.376719286,214.491895461
12.6743877661,50.55,639.926750285,184.257589991,259.575572777,-220.934,4.79427880157,84.7904,215.386063497,1755.1157865,132,132,0.771915,450.772557619,118.016,284.718419387,309.200743362,215.493,215.351,696.612844725,215.36093575
12.6059024004,50.7085,733.823127161,200.033738287,279.067475593,-223.695,4.69879210908,85.0601,218.210188595,1407.67625731,133,133,0.780198,357.409852146,109.665,293.730302885,347.766107309,218.329,218.158,921.605392225,218.169710387
20.1105511791,50.7957,529.798593538,177.985977867,276.853525807,-225.307,4.82804623065,85.4047,219.694856219,1340.99434871,134,134,0.766209,327.657821903,119.891,288.495966832,348.415502558,219.785,219.637,863.001119202,219.657605654
6.74464524312,50.9533,962.60556056,200.818937436,247.444394915,-226.546,4.88029695463,85.7717,220.990970802,2306.96904219,135,135,0.773283,571.518081998,124.316,348.731192879,300.235965563,221.104,220.943,1099.69241898,220.960734558
31.3560316307,51.115,882.58168095,226.792564799,296.998045264,-228.087,4.89685964789,86.0505,222.520131476,1328.068213,136,136,0.748385,176.26356996,126.469,247.980941936,391.390519418,222.619,222.48,852.89048769,222.497512381
250.05109779,51.2549,294.279170207,144.182935559,236.511014752,-229.297,4.90671975398,86.3995,223.748987223,1119.85342108,137,137,0.768771,130.692123613,131.095,290.451058727,505.293797778,223.847,223.684,1045.99068399,223.698905953
9.63435759089,51.4,857.046983227,193.286895762,298.797745975,-231.147,4.9845353615,86.6324,225.624542777,1929.5772833,138,138,0.762623,442.193178526,133.873,254.720399282,274.437815757,225.753,225.58,941.917188788,225.591333607
7.80333650465,51.5122,295.404421841,139.148070127,242.484331636,-231.05,4.97174184792,86.986,225.639234891,1691.33313831,139,139,0.769802,213.822015489,141.408,221.61988491,251.825556235,225.732,225.578,665.247715489,225.595922368
12.4180263158,51.5967,498.012170614,162.184950134,260.692861055,-233.49,5.00831765891,87.3176,227.822727009,1285.12512477,140,140,0.743578,343.048539591,148.283,266.443366644,442.592893538,227.94,227.77,766.797119402,227.778168033
8.34328994402,51.7001,485.593766935,162.71273383,274.029060147,-234.669,4.93868942528,87.6392,229.06500518,1507.11158048,141,141,0.74281,359.101734741,128.282,198.741588477,227.15909989,229.166,229.003,544.588750291,229.032310849
11.8729368123,51.8116,641.202675758,183.612088738,248.159983972,-235.384,4.90151505589,88.0142,229.804567403,1880.97914345,142,142,0.74779,349.572229121,123.613,166.730188836,226.936089493,229.931,229.762,521.222893802,229.769592002
18.7211043939,51.976,250.353947647,133.491444336,236.176169747,-236.56,5.07447294414,88.316,231.089330879,283.499376755,143,143,0.741048,9.65296054242,143.513,287.609970029,505.559102389,231.199,231.018,867.055002488,231.039729794
37.7282785456,52.1252,773.144379365,205.831175385,286.020910734,-238.525,4.97644813352,88.592,233.05213263,1047.76576489,144,144,0.764507,289.740776245,134.466,145.147487962,229.931944909,233.142,232.994,510.586036224,233.00219064
68.0816796594,52.2867,591.864642624,216.536365334,460.44231306,-238.958,5.11794766774,88.9226,233.578669987,805.152666055,145,145,0.757194,85.5063110716,143.372,295.500990199,450.919848911,233.704,233.52,861.237372141,233.533493941
5.48653203868,52.4036,1066.53541351,233.924877333,850.675679638,-240.049,5.03598427873,89.19,234.577442637,1471.51688862,146,146,0.780716,147.995443931,141.737,369.886997363,275.665838355,234.71,234.516,1190.98416218,234.530427165
279.243183708,52.5087,424.162202228,164.854115031,281.110293399,-241.107,5.04803274145,89.5335,235.824106948,1099.11665846,147,147,0.785766,226.330245621,143.372,202.55356533,521.522179101,235.921,235.754,909.312007823,235.782241538
8.68799463231,52.6966,906.453097532,233.554572136,504.842388276,-241.674,5.15418250804,89.846,236.423777657,1313.02335696,148,148,0.757139,219.553877578,149.903,298.962180196,387.778124781,236.545,236.352,875.33863535,236.360368188
8.07702085216,52.796,603.272386539,183.516161924,296.648736354,-242.888,5.0672548793,90.1791,237.549229843,1464.02332172,149,149,0.767063,359.551258827,143.076,247.566785905,329.232103937,237.673,237.493,739.262071712,237.503466798
97.9423713909,52.899,804.614015786,195.362505555,296.723466904,-243.948,5.07920337478,90.47,238.389392692,1433.43509697,150,150,0.77324,385.23493307,148.255,240.381904641,377.862715244,238.507,238.325,825.801245696,238.340127916
7.55135419864,53.0777,292.723997136,146.148574356,273.840228133,-244.782,5.25877113138,90.7594,239.326193693,869.056194576,151,151,0.787988,68.9569262043,160.942,296.445748364,303.344795944,239.445,239.28,911.703403615,239.292552242
12.3856192219,53.1773,282.249741708,143.239602129,263.251228073,-244.901,5.36532035521,91.0627,239.398650949,301.771966786,152,152,0.765071,8.35611787573,165.019,152.177150171,230.565799431,239.543,239.323,479.735606726,239.344246323
11.9733027568,53.32,829.82644639,214.010363037,434.881396681,-246.402,5.2076349075,91.3175,241.002229364,1153.48419494,153,153,0.786799,190.00364895,155.157,240.499957594,311.679504397,241.142,240.926,641.117134444,240.947975045
8.86345674607,53.4823,869.630771958,203.843828657,297.851323315,-246.982,5.30251137079,91.5431,241.42204056,1663.95547433,154,154,0.777833,396.690239776,166.496,249.065199124,378.45971581,241.581,241.376,729.907742916,241.374696187
29.8217196331,53.6193,753.783340881,218.25848173,426.010927631,-248.333,5.11678841912,91.9204,242.816267725,1331.53460757,155,155,0.777405,213.133887463,145.777,159.542167818,288.29906039,242.938,242.766,549.682835558,242.775477798
6.85734445877,53.78,699.186164602,198.671464543,266.720361344,-248.723,5.25425197559,92.2502,243.196289486,1283.74357461,156,156,0.772072,307.934469023,151.815,236.93528726,323.76698599,243.318,243.136,796.216791116,243.152592104
25.132832873,53.9135,1054.12986405,228.678946183,681.673804369,-249.1,5.29498119639,92.561,243.520180461,1888.21371405,157,157,0.782148,239.994142185,157.554,214.326483521,412.657222264,243.653,243.457,645.462369265,243.475539129
26.3687356509,54.0224,820.174603848,224.131326698,493.797342205,-250.739,5.28769301201,92.8639,245.246643622,1350.02511286,158,158,0.783556,178.3156965,155.179,224.269537434,421.352482865,245.368,245.182,685.243363251,245.198897872
165.499277202,54.1612,946.692933462,212.393467753,307.545786784,-251.523,5.27737953804,93.0861,245.936840341,1306.23587179,159,159,0.831414,240.504550907,156.954,147.615548287,301.375810236,246.083,245.861,653.025882558,245.874797743
11.282991892,54.2891,720.764560634,205.667869464,302.373313079,-252.305,5.21436819127,93.3193,246.898765547,1182.35748395,160,160,0.786332,208.718850283,156.148,215.508047896,314.346148858,247.034,246.855,545.079660261,246.86047734
14.2209504643,54.4321,948.405870091,223.302042854,628.51978002,-253.029,5.277648519,93.6029,247.500945299,1708.71663749,161,161,0.78152,324.327254123,148.918,220.903716154,314.287476071,247.611,247.422,650.4963456,247.438152633
7.66759694491,54.544,863.081509843,212.324015266,285.023367601,-253.83,5.07518211799,93.8593,248.182459749,1459.2295229,162,162,0.806641,262.924287669,129.735,362.550292116,323.49487492,248.311,248.112,1147.68950234,248.12599334
5.5568260058,54.7106,720.7071721,222.562778096,281.228655036,-255.298,5.31594059988,94.1171,249.984408982,1375.86017592,163,163,0.776551,213.788907408,159.859,267.91368021,252.70186949,250.092,249.892,775.881864949,249.914858357
7.80546582574,54.8289,815.641800291,224.530958587,266.763530538,-256.106,5.51178990389,94.4092,250.475671073,1249.33280846,164,164,0.788696,215.986150143,165.092,172.394665847,242.731628995,250.612,250.401,590.179849064,250.415555548
10.4612325119,54.9787,485.5023293,192.807440377,351.269094229,-256.51,5.3834435993,94.653,251.062556672,1022.42313942,165,165,0.763016,197.691539464,168.833,200.350542385,259.357590805,251.197,250.967,676.511261075,250.98843429
35.615506091,55.1264,883.492950235,195.595049628,294.279409765,-257.603,5.36249660224,94.8524,252.036916531,1624.06748525,166,166,0.769568,362.16682788,164.72,230.160176917,318.363189013,252.178,251.972,562.366503601,251.976926351
26.0825716743,55.2283,396.216445215,152.544239139,225.280312457,-258.048,5.23191751837,95.1626,252.436036649,1242.1643501,167,167,0.765795,272.09416465,145.269,296.210098282,483.982872122,252.589,252.365,917.052346492,252.375042699
16.6675746287,55.4023,900.696773535,215.009037725,375.989241581,-258.622,5.38634538851,95.3282,253.165743167,1728.91543405,168,168,0.777677,378.459663053,170.528,342.780954555,366.963643911,253.29,253.094,1010.29477749,253.109467128
15.8477274693,55.5165,922.591895977,230.726758035,572.738854367,-259.654,5.3526470333,95.535,254.208109265,1438.94576585,169,169,0.773069,172.195893567,163.136,216.993742379,281.146519013,254.32,254.112,642.855285692,254.138339496
6.55234325727,55.6739,880.384116395,229.340301785,420.583138678,-261.005,5.19623103924,95.7784,255.618971487,1615.27999382,170,170,0.80091,190.821855992,157.349,273.360867855,349.035845897,255.734,255.56,946.14111292,255.571126398
6.57675287425,55.7979,586.653263441,208.306133296,361.05706564,-261.201,5.34924181006,96.0434,255.556206119,1152.10228129,171,171,0.782854,169.738933449,149.151,311.317355022,238.486410487,255.667,255.494,939.175651037,255.505750781
43.3962007142,55.9369,490.732551328,196.493271888,373.117525138,-261.886,5.33980924177,96.2849,256.289587938,838.095309762,172,172,0.781148,142.491655696,163.063,218.920901833,318.902413606,256.414,256.218,666.981509852,256.233544701
13.8762703346,56.0789,530.383010416,193.87301287,235.850379237,-262.886,5.3854174511,96.527,257.382873215,1684.04919076,173,173,0.763873,295.80172673,165.963,248.955261838,325.187478002,257.514,257.31,630.625533673,257.327850767
110.18852979,56.2043,761.454117465,204.946577949,277.904817811,-263.862,5.33467882033,96.7468,258.195395446,1544.69619939,174,174,0.775815,352.621187884,168.083,214.270865588,417.657281109,258.328,258.135,837.110539543,258.143503742
10.2919457597,56.3282,850.866212553,229.585247771,280.846557727,-264.229,5.42423882139,96.98,258.616865849,1213.4754316,175,175,0.753832,151.185990538,180.007,201.515821228,234.487983593,258.76,258.56,541.097806091,258.57397798
10.4039196573,56.4864,718.088970947,210.618394839,267.353952838,-265.611,5.23356445675,97.2296,260.12422545,1355.13000625,176,176,0.799112,257.5800761,148.656,262.385414527,429.840027819,260.252,260.057,808.813458382,260.059608673
10.5684902071,56.66,951.298179186,227.419108501,299.647115857,-265.908,5.47646562298,97.5551,260.372460506,2254.5974563,177,177,0.79068,370.836505579,171.349,253.998339732,330.621010738,260.486,260.267,838.600022479,260.308047479
59.2908701061,56.7993,807.679091123,223.67212102,280.629149505,-266.62,5.3914099263,97.772,261.032405959,1541.72687996,178,178,0.792515,230.375406611,166.306,252.096402682,347.463177382,261.184,260.955,760.270424011,260.955077548
218.529914077,56.9204,1047.56312059,224.823118272,288.284889221,-267.736,5.4739263957,98.0511,262.238816259,1879.9404958,179,179,0.76345,319.300056211,179.698,165.249922224,429.878312833,262.371,262.164,748.715826351,262.188483782
8.72502612792,57.0205,1342.26987469,229.896586976,975.256489074,-268.462,5.54041709294,98.3232,262.803063334,2056.14318683,180,180,0.773864,274.755169841,187.088,209.716236777,248.288040094,262.96,262.752,746.760796538,262.761139322
133.976140853,57.1427,734.780172053,220.77942004,364.777144761,-269.501,5.38125339098,98.5687,264.106216095,1304.49440613,181,181,0.811242,227.320767257,169.137,251.766486404,478.944278471,264.238,264.03,761.689169991,264.048056387
19.735861526,57.2854,962.173035397,211.607346857,198.154685928,-270.071,5.54058275387,98.8414,264.542829328,1509.18793617,182,182,0.810353,369.707806309,174.797,256.728162569,342.56574165,264.666,264.485,779.661392286,264.505594888
11.1428746397,57.3762,494.839112643,166.802316228,229.294884909,-270.69,5.40976793894,99.0802,265.204873192,1619.6911046,183,183,0.788359,385.431037045,166.527,190.265307262,259.137358664,265.348,265.134,627.832485467,265.14349921
8.36688904679,57.4293,735.282114864,198.612186383,253.41510627,-271.291,5.37289926402,99.2669,265.784109398,1650.25363794,184,184,0.798895,389.564658036,165.441,166.321557486,192.49878085,265.925,265.693,572.082248408,265.716907294
8.3182485038,57.5512,819.010364765,194.26605005,274.305992102,-272.491,5.56210852035,99.4777,266.991574074,1943.17204562,185,185,0.834556,529.9365985,182.144,166.507726952,366.342886943,267.133,266.922,482.606684461,266.931154886
8.21181966446,57.6885,747.896580632,213.008837533,219.232942445,-272.128,5.31689633809,99.726,266.52536368,1653.91783137,186,186,0.839541,315.925492524,156.015,304.512682326,392.503676472,266.664,266.441,910.171496259,266.458837437
63.4880594839,57.7891,905.72971165,210.324933476,247.718120404,-273.561,5.32800403588,99.9925,267.889148861,1674.82590215,187,187,0.811745,368.043651939,157.771,340.945073631,403.596182096,267.995,267.802,970.985541562,267.820503419
10.968831755,57.8853,1246.93470459,205.921002973,256.558084568,-275.237,5.3661959238,100.208,269.483862876,2250.32901416,188,188,0.81051,379.268818689,149.279,328.851912302,477.512221759,269.626,269.377,1025.4522475,269.398702957
7.84798694795,57.9761,927.643227017,194.800480486,233.003885507,-275.93,5.45373015389,100.406,270.227609833,1623.58244314,189,189,0.810457,418.191113896,171.396,227.427503976,234.383616927,270.381,270.139,738.881709035,270.153029314
19.4530365694,58.1013,1109.98855824,190.406542083,267.305355755,-276.732,5.57257718532,100.612,271.071329855,1987.00843838,190,190,0.791278,518.762408,178.424,137.750149656,200.479424517,271.221,270.982,412.753222115,270.996738686
20.2188778323,58.2147,846.002514061,204.663205497,247.848907809,-277.652,5.39946808275,100.887,272.32035374,1371.73693003,191,191,0.823058,387.257868271,162.601,301.26026217,297.613107482,272.467,272.214,953.541576866,272.240633678
295.700679917,58.3253,708.158441579,183.482266666,188.75013069,-277.697,5.60643469538,101.107,272.328159162,1430.71243939,192,192,0.779651,403.966032729,181.066,95.1275540922,440.680084963,272.475,272.243,559.78871653,272.25888159
119.269601807,58.469,538.303185968,169.010264698,206.224351437,-278.65,5.42243383464,101.329,273.31039492,1689.60879317,193,193,0.788683,391.824727087,174.525,176.667260867,364.820672411,273.458,273.207,725.557111219,273.228060308
7.26634953253,58.5347,881.253132876,209.864170496,299.399141112,-279.332,5.5737215051,101.581,273.908814159,1662.61439426,194,194,0.807342,255.723396746,184.785,308.290705117,315.516783328,274.068,273.841,858.765257618,273.846872718
3.45359835362,58.6612,961.817800319,229.056062127,520.690553538,-279.032,5.43923052292,101.774,273.472941205,1433.61313317,195,195,0.80039,239.328017549,172.413,305.522355994,236.889262074,273.6,273.366,925.806026425,273.387543806
7.94358542023,58.7709,563.81120955,181.127302285,234.432146836,-280.67,5.54220881928,102.057,275.10690259,1055.20103839,196,196,0.799351,226.452833155,170.828,182.084400947,172.363126543,275.256,275.029,715.900782104,275.044613834
77.0531632139,58.8887,1018.51286127,205.704926416,206.633869967,-281.674,5.57851136452,102.295,276.109418383,1819.29746395,197,197,0.799001,397.289100539,158.423,329.2600861,372.872780639,276.268,276.019,907.218957165,276.032179556
16.9351380306,59.0244,718.270854172,196.185482424,225.029744523,-281.68,5.75553678059,102.489,276.058963953,1274.90887366,198,198,0.80093,305.61469829,196.719,279.611863161,335.526140087,276.173,275.984,764.333898219,276.011751369
18.2706984279,59.1168,758.944467102,195.741848915,207.56043655,-282.968,5.47736524815,102.733,277.430759577,1618.00080975,199,199,0.804108,403.49540133,167.899,228.549406564,280.767917112,277.574,277.381,752.212943881,277.38412767
12.3070972953,59.25,1301.66411475,199.390377513,288.73232614,-284.097,5.57939771951,102.932,278.473230242,2920.19209542,200,200,0.806161,587.40141636,188.567,215.834145504,202.296045075,278.626,278.389,733.069231752,278.407471318
5.32158966955,59.2872,1618.96072591,136.913374797,397.225062913,-284.143,5.57754085677,103.157,278.506176876,2361.36151032,201,201,0.670382,654.568234789,181.355,141.858831124,133.377322197,278.661,278.418,528.317457604,278.43179879
