AverageQ,StdReturn,AverageAbsQYDiff,AverageY,StdEsReturn,AverageQLoss,Iteration,QFunRegParamNorm,AveragePolicySurr,AverageAbsY,MinEsReturn,PolicyRegParamNorm,AverageAction,AverageAbsQ,MaxReturn,AverageDiscountedReturn,AverageEsReturn,Epoch,AverageReturn,MinReturn,MaxEsReturn
28.5706,821.868822273,0.501478637998,28.5715412142,178.813005419,2.31886,1625,150.266,-28.8056,28.5753754464,41.8717153326,111.057,0.999589,28.5871,3322.33407865,231.858701523,371.869216568,1625,1693.55759383,599.254502686,636.681383703
28.576,855.309569487,0.476238066245,28.5790881113,227.345892365,1.98808,1626,150.255,-28.808,28.583964555,44.0850391216,111.021,0.999357,28.5903,3221.04154032,223.989058429,318.39869087,1626,1466.34154377,116.439996787,727.28971023
28.5586,223.515340999,0.475243584866,28.5595784126,215.013200318,1.98637,1627,150.274,-28.7625,28.5627521912,41.2881039607,111.03,0.999592,28.5693,1238.83885526,91.0384750983,243.122386522,1627,194.189326544,41.424582219,606.388773136
28.548,1268.36520569,0.50682517048,28.5501570063,157.316951282,2.19003,1628,150.285,-28.7382,28.5545471538,69.6014854592,111.073,0.999301,28.5608,3637.80833572,205.88007812,298.159017503,1628,2012.65182106,47.9705086793,584.165749065
28.5223,691.931943695,0.503591281417,28.5224137153,203.70114637,2.26639,1629,150.338,-28.743,28.5262075682,210.000572667,111.089,0.99928,28.534,3413.90107971,242.8254247,493.372007111,1629,1886.63104682,1066.62737576,778.62814809
28.5871,852.423973188,0.513045685587,28.5873536206,244.965773564,2.50354,1630,150.385,-28.8143,28.5929079636,54.7723224872,111.119,0.9996,28.6016,3694.98622965,269.28805283,331.144967903,1630,3120.77808666,991.188611713,733.66741018
28.5681,729.411929765,0.491721340435,28.5725357534,289.923490741,2.01372,1631,150.433,-28.7922,28.5750616705,105.739695933,111.123,0.999191,28.5795,3674.13958904,255.642782754,494.751299344,1631,2075.32753154,1128.23896998,882.058848584
28.5556,631.194665921,0.458727684946,28.5556371708,373.200579421,1.79186,1632,150.456,-28.8131,28.5594363536,41.225081619,111.114,0.999149,28.567,3646.99165744,53.9781717985,441.136683312,1632,203.040729298,40.6487335188,1051.08550301
28.5604,0.949962237522,0.482579300757,28.562746426,170.260449808,2.07685,1633,150.515,-28.7732,28.5656627067,38.101267306,111.167,0.999683,28.5723,40.5579725711,34.2943005821,163.002478573,1633,38.5839972635,36.5412510067,655.457895214
28.5201,1.48709798169,0.522968764405,28.5205370934,163.417563121,2.32333,1634,150.514,-28.6867,28.5237409054,36.8761741533,111.194,0.999695,28.5321,47.4337016081,37.667083013,95.8749706276,1634,42.912775301,39.7005050676,741.20942027
28.4677,1061.19318929,0.537623143463,28.4667394982,303.889662141,2.36423,1635,150.533,-28.6612,28.4699747163,58.8381747537,111.235,0.999041,28.481,3406.7777093,231.580520835,385.631004618,1635,2196.07682099,707.721762331,899.895669045
28.3957,164.71751634,0.523055467786,28.3971247404,309.641165071,2.22996,1636,150.57,-28.5426,28.4011962391,44.7387854093,111.267,0.998927,28.4091,999.517376628,223.317204977,293.441638006,1636,685.974872556,213.283378157,1060.50238426
28.4058,11.5470854791,0.484871010225,28.4079101619,288.739520977,1.86516,1637,150.609,-28.6323,28.412456275,20.1154767399,111.304,0.999012,28.4192,198.895169482,113.743169991,271.856893206,1637,179.525403254,71.1929175063,807.852695935
28.352,38.8619456469,0.51893587065,28.3557269263,109.160772553,2.59307,1638,150.638,-28.5464,28.3583704884,50.6507027347,111.309,0.999455,28.363,206.625140074,53.2072942867,112.394727538,1638,67.5261210266,48.0053225126,464.576979522
28.4017,8.22800914624,0.49237559363,28.4020845125,102.013185214,2.04568,1639,150.68,-28.5913,28.405156619,36.3671148996,111.278,0.999104,28.4146,199.860072241,115.23608916,80.3208798817,1639,184.915634466,171.453178547,535.963010149
28.3519,281.490740289,0.492344143036,28.3546624397,136.070729588,2.15271,1640,150.7,-28.5628,28.3578608606,54.1454469569,111.318,0.999199,28.3601,1150.68834093,202.696709847,211.499720976,1640,670.030431275,175.359125862,587.765094023
28.3187,281.389852545,0.499857847686,28.3197774365,129.461778801,2.41873,1641,150.755,-28.5651,28.3224751297,56.9838849169,111.307,0.999207,28.3316,1632.74121824,236.331452609,192.916863986,1641,882.307919818,193.876111825,431.218989684
28.366,978.946805978,0.499049016865,28.3693486368,255.261717324,2.16743,1642,150.781,-28.5849,28.3728487394,13.6691912842,111.396,0.999152,28.3763,3368.12483834,249.862417632,170.531282345,1642,1546.25904165,460.512161485,1036.35140226
28.3756,4.99100150685,0.514541668594,28.3783599591,93.2685790442,2.29026,1643,150.871,-28.6019,28.3820231274,49.7761545657,111.428,0.999132,28.3873,185.788743395,112.433873379,182.819719411,1643,174.542060948,160.020475828,450.10649471
28.3483,4.16280700447,0.507081924685,28.3486658772,89.5774622916,2.14611,1644,150.882,-28.5699,28.3529160106,60.8532044231,111.495,0.99951,28.3627,173.087867729,107.564243858,165.498493013,1644,163.53239598,153.809027199,443.402987641
28.4176,372.656663182,0.521376351471,28.4186224782,43.5845729126,2.26813,1645,150.873,-28.6056,28.4227828905,45.7407769308,111.504,0.999186,28.4321,2505.07427901,114.476660301,138.941159639,1645,259.27451067,142.658431138,210.876335077
28.3812,447.774789847,0.521093370785,28.38273141,387.091167664,2.14092,1646,150.928,-28.6315,28.388560423,8.36896325388,111.523,0.999312,28.3973,3195.36872815,247.528302888,350.84944861,1646,1018.83238261,736.376157497,1243.32765513
28.4417,177.035572996,0.469247250794,28.4427841626,146.736686154,1.83159,1647,150.959,-28.6911,28.4493156705,49.6652088557,111.537,0.999116,28.4561,1664.43541019,59.1560262458,198.111870507,1647,95.1441268564,56.7755643525,508.606229731
28.3823,1056.18476483,0.486100105325,28.3839305081,105.101529129,2.00024,1648,151.021,-28.5832,28.3958011068,37.9543722284,111.536,0.999266,28.4017,3131.53736854,186.547618435,113.338520052,1648,1098.78708746,161.010962666,407.34976052
28.3558,1.99195259734,0.5101108713,28.3574073801,138.491618898,2.48925,1649,151.063,-28.5536,28.371536032,52.153173592,111.527,0.998997,28.3778,63.3063553631,47.7225676838,126.731868173,1649,56.8269491208,53.8404379042,548.324105453
28.2971,397.687605254,0.492527090832,28.2976222517,164.936223459,2.08581,1650,151.124,-28.5168,28.3133171492,21.8274134038,111.535,0.999314,28.3224,2839.08763072,86.3527858968,142.92597757,1650,221.331300805,61.1328336312,672.380502342
28.3005,2.58966567905,0.52064814053,28.3034208784,32.8990074275,2.45995,1651,151.136,-28.4969,28.3223365393,6.82846848723,111.536,0.999013,28.3304,65.4959589218,48.2116154574,61.3563508025,1651,58.3227680317,47.9795013312,187.960314653
28.2748,2.02261764627,0.525274140974,28.2754157838,49.9329443893,2.5883,1652,151.163,-28.4737,28.2956657948,9.04787316577,111.58,0.998881,28.3041,61.3619138099,47.1758273409,55.4507362311,1652,57.171766889,53.0788485572,308.028197481
28.2252,310.366568654,0.519671266409,28.2267484608,29.3381257565,2.40346,1653,151.242,-28.3738,28.253414212,14.7437145743,111.671,0.99874,28.258,1024.92317413,110.914995711,51.8967008208,1653,291.925367504,26.0538917355,177.806575112
28.2355,1.58724953136,0.503988296554,28.2360670489,33.641366746,2.29654,1654,151.345,-28.4442,28.2719089921,8.44014727445,111.723,0.999543,28.2737,61.1645151267,46.6338236662,46.1643561101,1654,56.5482617641,53.2999948119,189.896333431
28.1604,1.40859472908,0.485078927862,28.1622493087,242.488784006,2.02458,1655,151.389,-28.3608,28.2139978884,6.12423888435,111.768,0.998019,28.2144,30.2405294968,21.010231628,125.386750785,1655,23.332313745,21.7903180583,802.703408815
28.1722,1.85898032153,0.49756456041,28.1710105743,111.725006524,2.13403,1656,151.424,-28.3825,28.2128162469,5.69401069628,111.822,0.998392,28.221,69.8421195062,51.0063580678,55.8248330081,1656,63.0720908738,59.2367455587,644.004925214
28.1615,377.644202924,0.513028418513,28.1626067035,171.846850194,2.27808,1657,151.483,-28.3635,28.2115057336,3.30257856303,111.873,0.999123,28.2186,2989.77116893,251.010938661,105.178651018,1657,977.735094766,761.550112912,649.621317875
28.1192,742.966213606,0.519207458052,28.1211864206,340.727851343,2.37756,1658,151.494,-28.3738,28.1601191898,17.1766318379,111.885,0.999296,28.1645,3401.93741325,251.936395709,536.358038758,1658,1162.59602909,747.85921871,942.460441104
28.1757,284.390155766,0.508128892625,28.1776907309,230.021496661,2.09362,1659,151.529,-28.4292,28.2203194187,20.2238591693,111.876,0.999164,28.2267,2473.08016657,246.196568318,203.724308679,1659,891.963229785,762.786912448,666.74384603
28.1618,499.462927396,0.510677622421,28.1633578614,205.72504825,2.16943,1660,151.555,-28.4053,28.2076253472,77.6040710422,111.9,0.999208,28.2131,2759.78474189,250.720969777,366.136666102,1660,1255.59615808,716.112452166,709.174583441
28.2238,322.266460433,0.512509146027,28.22364515,226.978606135,2.17248,1661,151.595,-28.4531,28.2583814319,51.0308808942,111.966,0.999123,28.266,971.762447067,169.616176163,312.302601856,1661,500.74258908,47.9873026,644.447906993
28.1957,2.19229339323,0.512239149887,28.1970326559,329.603815587,2.26868,1662,151.626,-28.4324,28.2245168678,9.04702832061,111.99,0.999369,28.2303,54.0970876343,41.2314193945,316.75837471,1662,48.0907846774,44.0959630743,869.090211578
28.2666,43.6728058824,0.514193372765,28.2665229451,256.867599165,2.329,1663,151.668,-28.516,28.2883823563,22.9729373433,112.117,0.999172,28.2975,767.919236028,218.599592499,343.677772142,1663,619.471218965,506.553085578,676.761226502
28.1686,75.8613853442,0.537421955167,28.1699100158,272.426978604,2.78573,1664,151.705,-28.4216,28.1841205554,29.0171980312,112.164,0.999225,28.1904,813.540634185,211.538954841,331.452890017,1664,656.724743387,551.446317501,659.412170287
28.2247,572.563356603,0.48106000512,28.2278552608,279.500682311,1.89309,1665,151.745,-28.4823,28.2413024556,45.8484606064,112.158,0.999355,28.2463,2857.01603624,239.715332229,398.834442661,1665,1315.56872466,867.940324372,875.617175585
28.1721,46.1551111835,0.472964444195,28.1750626796,267.281936399,1.87516,1666,151.76,-28.4473,28.189131277,4.67656494816,112.151,0.999228,28.1919,2813.44386588,232.792054396,369.273749468,1666,2737.53306693,2646.03311528,801.09616322
28.301,881.984787854,0.496769185591,28.303212825,306.277890092,2.19841,1667,151.795,-28.5643,28.3175908716,59.3750427772,112.184,0.999426,28.3238,3070.51034154,246.974684988,452.832916169,1667,2055.00431014,1006.1172341,979.180074504
28.2806,37.0149122935,0.478581265906,28.28196468,284.57130589,1.95367,1668,151.834,-28.5431,28.29023333,9.97671558764,112.181,0.999486,28.2995,3056.03972574,241.509757579,324.14524413,1668,2990.50550668,2923.15105615,877.886324319
28.3058,178.027661839,0.483644508029,28.3077088783,234.36381682,2.24028,1669,151.918,-28.5803,28.3149020872,45.7842018984,112.166,0.999446,28.3228,1400.31355788,253.210744236,303.476507848,1669,905.265120887,744.978697589,786.554206367
28.3772,3.14549174508,0.473065823576,28.3787888418,83.955203636,2.01325,1670,151.99,-28.6213,28.3846163003,26.3430550876,112.214,0.999474,28.3948,200.338720222,119.278383173,174.883185617,1670,190.362917287,180.758162612,330.427448694
28.3631,2.72456206615,0.487251368254,28.3660635865,157.254486621,2.10307,1671,152.045,-28.6185,28.3733180122,26.6424994325,112.25,0.999275,28.3782,177.341970663,109.686027614,224.871340302,1671,168.0014202,161.227669251,568.94667827
28.3687,56.889261814,0.478843828857,28.3705998082,52.4155893933,2.14393,1672,152.061,-28.5816,28.3792111858,15.0141187756,112.3,0.999187,28.385,807.610996455,110.737539979,161.909303755,1672,172.838196584,159.538158354,204.909628945
28.3401,167.394630423,0.510486783123,28.3400205898,242.147478131,2.65031,1673,152.123,-28.5558,28.3479825592,75.0150954731,112.357,0.999314,28.3563,1212.94084031,235.395437219,334.370041965,1673,842.306003425,620.791952283,703.947721732
28.4211,126.467010654,0.492153946886,28.4239277097,82.1622141851,2.45695,1674,152.17,-28.6627,28.429240625,398.676720144,112.349,0.999176,28.4343,1137.28513436,223.269986635,469.694946991,1674,694.359052885,606.637318053,633.818263002
28.335,99.054009023,0.466881130939,28.3373123178,156.366292251,1.94887,1675,152.194,-28.5998,28.3437104762,200.583780711,112.386,0.999443,28.3495,919.652100193,224.698832903,452.806595191,1675,688.857668409,561.896891964,716.263757498
28.3238,77.8850327706,0.461735436648,28.3243261402,270.884454451,2.01062,1676,152.195,-28.5652,28.3310115711,22.0947922431,112.406,0.99934,28.3399,939.685586829,224.512176413,315.742234435,1676,673.24520164,563.03128321,812.81614575
28.3443,113.204146405,0.47041981197,28.3473394833,164.892188153,2.07442,1677,152.246,-28.5798,28.3551540895,234.398270482,112.442,0.999431,28.3597,953.427941545,231.596408836,479.877696703,1677,718.865681202,469.125776306,648.789501188
28.4391,90.491204516,0.443692991591,28.4402605562,238.232721797,1.81365,1678,152.267,-28.667,28.4484638019,21.2993137638,112.46,0.999247,28.4549,912.601171537,228.065830227,341.818025409,1678,677.394799363,447.314845201,698.584458647
28.3595,55.5575338798,0.477554037183,28.3607441902,187.913872945,2.10519,1679,152.349,-28.576,28.3677909812,72.0676949242,112.462,0.99941,28.3761,597.480561295,198.398479621,311.608816272,1679,476.880973715,387.980885044,591.303571129
28.423,63.3958545524,0.481574349649,28.4265388675,211.264880933,2.24093,1680,152.37,-28.6597,28.4329714217,20.355694091,112.462,0.999383,28.4384,579.096203562,192.040198201,332.129072363,1680,469.159746702,347.180570824,595.416859789
28.3332,88.677869843,0.481723579922,28.3344592039,77.4173755116,2.05996,1681,152.411,-28.5699,28.3429204366,210.97652513,112.542,0.999125,28.3496,632.754148804,190.105742619,357.878664394,1681,446.881044689,369.108926378,473.6259701
28.3696,85.4077150727,0.500428974846,28.3705589001,224.644095702,2.39081,1682,152.465,-28.6202,28.3781575077,58.5625812535,112.564,0.999038,28.3858,752.862554041,198.314074497,339.252970257,1682,564.120189239,373.408110169,696.542189602
28.3733,92.3751957121,0.479633557161,28.3763996336,297.481451997,2.16099,1683,152.533,-28.6243,28.3844018989,17.5078046886,112.602,0.999286,28.3904,837.663595115,199.016327577,432.795862723,1683,562.193864141,364.489751252,744.542565079
28.3319,83.7297499928,0.459760033152,28.3327597286,270.849147851,1.93671,1684,152.566,-28.5855,28.3414318527,151.27381591,112.611,0.999249,28.3479,810.827519018,190.724726449,448.039838762,1684,525.573758426,404.532587411,857.671797395
28.3171,68.177106578,0.472147916843,28.3222266605,257.190614103,2.01976,1685,152.642,-28.567,28.3284031511,18.0015503737,112.607,0.999263,28.3365,703.552394852,185.627030406,338.591561686,1685,489.454205618,418.873214885,783.402987539
28.3468,222.980915476,0.465611045724,28.3460140222,283.266042561,1.99005,1686,152.674,-28.5826,28.3563034375,178.11802969,112.677,0.999351,28.3649,1717.18160237,217.202327343,529.898278402,1686,934.259566053,665.749480108,847.051027637
28.358,340.096542279,0.454035003519,28.3614444461,229.683226999,1.77182,1687,152.706,-28.6028,28.3695923194,129.590707466,112.701,0.999378,28.3745,2113.59869276,232.121625413,487.965179682,1687,1180.36435239,597.223434623,719.966389935
28.3217,405.502159874,0.473273968896,28.3226105495,238.103484236,2.30421,1688,152.722,-28.5597,28.3288618495,61.4082799164,112.728,0.999362,28.3362,1953.53919319,237.649559546,324.651926864,1688,1102.15399383,676.990122921,771.007809711
28.3107,178.315559525,0.458701619337,28.3116032968,229.784205601,1.98173,1689,152.778,-28.5582,28.3182892371,15.4902890632,112.779,0.999237,28.3266,1609.40425054,244.537919196,408.572309049,1689,867.130356608,713.488711679,769.428755233
28.2737,77.3989138353,0.432780264625,28.2749609215,149.234389618,1.66355,1690,152.797,-28.5116,28.2825032713,337.393218013,112.779,0.9994,28.2897,954.281278898,233.562715279,545.910998808,1690,705.647782705,628.939058974,732.825177565
28.3796,653.524501002,0.482786495663,28.3811619536,263.946103356,2.20503,1691,152.887,-28.606,28.3905915514,23.2741637825,112.798,0.999447,28.3992,2521.6307071,195.632823786,257.96749509,1691,1093.11450899,177.925720269,737.142732649
28.2925,469.276840336,0.478145525372,28.2950580851,193.621450996,2.07938,1692,152.933,-28.5573,28.3069739517,429.487437866,112.897,0.9995,28.3157,2934.98768684,245.54053198,693.407912843,1692,2654.54377867,1257.47304254,928.39893231
28.3155,398.918226874,0.469857215505,28.3157312791,278.61497816,1.98734,1693,152.988,-28.5794,28.3235692819,92.0844106507,112.992,0.999402,28.3325,3033.44351061,243.13275916,413.929423549,1693,2790.02289105,1643.70119759,949.782670112
28.3861,537.687767598,0.458465284127,28.388470171,149.566962212,1.93234,1694,153.005,-28.6237,28.3960821924,157.535834896,112.959,0.999229,28.4058,3117.2713542,245.651718753,308.639736375,1694,2578.70740729,1339.53249457,624.343610954
28.3923,703.642632945,0.470589051966,28.3948739617,204.757919628,2.09412,1695,153.064,-28.6444,28.4055113111,138.843153379,113.055,0.999498,28.4111,3041.04451165,252.994548725,504.729649946,1695,1414.99436475,725.696114504,725.355568084
28.3516,696.889722112,0.46279188239,28.3524449914,224.727561717,2.06007,1696,153.115,-28.5992,28.3592643045,65.1597234548,113.06,0.99955,28.3698,3233.23231742,249.900429067,395.57908155,1696,1338.77849062,714.175208486,668.838518812
28.315,831.660745452,0.46105904327,28.3174898036,236.205054924,2.00177,1697,153.155,-28.5678,28.3268945346,326.414390361,113.063,0.999551,28.333,3058.21425221,244.716963442,601.884028934,1697,2037.89991295,1128.6615334,1021.62278279
