MaxReturn,Epoch,AverageDiscountedReturn,Iteration,QFunRegParamNorm,AverageY,MaxEsReturn,StdReturn,MinReturn,AverageQ,AverageAbsQYDiff,StdEsReturn,MinEsReturn,AverageEsReturn,AverageAction,PolicyRegParamNorm,AverageAbsQ,AverageQLoss,AveragePolicySurr,AverageReturn,AverageAbsY
216.28310792,124,125.22472256,124,45.3335,10.0253728277,220.435144362,5.57669664881,184.599246868,10.0242,0.194703848459,75.3782812754,9.44410921353,155.536784889,0.900512,52.9453,10.0304,0.285609,-10.2046,205.810995176,10.0261022774
218.135047831,125,127.199575073,125,45.47,10.0814518315,223.924736618,2.84147117858,203.47788136,10.081,0.179566954521,74.7725982253,10.7482288549,151.998204018,0.87282,53.0211,10.0849,0.239984,-10.2557,210.554466777,10.081924569
209.277838322,126,123.472999691,126,45.7109,10.1241385293,223.125550387,3.39509161113,193.345507123,10.1237,0.175953317344,73.8083678036,7.20170984127,151.031490252,0.885852,53.139,10.1295,0.237426,-10.2927,201.351696895,10.1251585619
232.908287498,127,132.902395388,127,45.883,10.0784758357,229.717793384,2.10175667779,224.189542222,10.0777,0.180549447485,61.8719991108,12.1003757293,184.759432694,0.900298,53.2273,10.0831,0.256607,-10.2535,228.179655867,10.0794927226
229.309429594,128,129.91502676,128,46.0202,10.1205492708,231.552283109,16.7284783577,50.4142214861,10.1198,0.181640670721,80.5888020723,6.72849763557,100.592415375,0.904008,53.3131,10.1251,0.283193,-10.2995,218.518746983,10.121779794
235.94583855,129,133.961982458,129,46.1658,10.1452637272,229.539261494,2.56840415379,223.681147484,10.1449,0.17371247123,84.4401840248,7.25807391898,142.002754447,0.880017,53.4406,10.1501,0.212664,-10.3213,229.454575062,10.1461112078
232.297308179,130,132.842725443,130,46.3126,10.1567518705,232.841213587,2.69631239882,220.169762479,10.1556,0.174516362401,85.2136803557,8.50037969234,121.69964856,0.843589,53.5417,10.1608,0.224052,-10.3431,226.391915714,10.1575751874
225.293531925,131,131.091549346,131,46.4513,10.1310505862,286.112065547,2.55007972595,215.059150639,10.1307,0.181294685688,95.7318572285,6.96824421191,117.533540945,0.834864,53.6167,10.1368,0.24938,-10.3065,221.242396303,10.1317056163
235.184571706,132,133.332862534,132,46.6322,10.1914465075,224.399821348,2.34891043516,222.099184483,10.1901,0.174371669094,94.1992497074,7.3254604474,102.060336139,0.868499,53.6893,10.1954,0.231083,-10.3753,227.735733196,10.1919303525
236.154661063,133,134.450488298,133,46.7497,10.1931067444,230.226797607,2.44878067781,224.441658738,10.1929,0.179797502376,88.6936711598,8.74689875193,127.258354363,0.854056,53.7708,10.1984,0.248425,-10.3693,230.720632973,10.1938682801
210.703431073,134,125.87612669,134,46.9042,10.2039709571,241.117472913,2.34423038189,199.921575084,10.2034,0.182143519704,62.8106480902,41.9391549979,178.47148128,0.866943,53.8967,10.2085,0.253915,-10.3812,206.422854442,10.2047728535
216.688084457,135,124.633731326,135,47.077,10.266083766,229.601430439,3.79618079258,198.214474999,10.2651,0.181757632882,73.1597165188,6.06712153921,145.357323307,0.864384,54.0451,10.2705,0.232144,-10.4436,203.383674561,10.2668426661
218.049548733,136,127.734909503,136,47.2334,10.2141521577,228.239786576,2.98670623441,204.881808573,10.2134,0.181221989002,89.0351287749,8.50769997176,139.127106424,0.894413,54.1542,10.2188,0.251257,-10.3935,210.939096375,10.2143449438
217.860967449,137,126.605942457,137,47.4242,10.2819496589,228.584727338,3.88343597621,199.959159307,10.2807,0.182734657778,90.2144839161,5.4809884727,129.689693506,0.921519,54.2766,10.286,0.26302,-10.4549,208.647522928,10.2822037072
226.493590337,138,130.881383005,138,47.5635,10.2487849553,225.283965201,2.96619766846,213.860883279,10.2483,0.171485534894,82.497042836,7.10303564644,154.890817076,0.855763,54.4535,10.2532,0.242985,-10.4161,220.342255298,10.2492715574
233.621534532,139,132.842183189,139,47.7109,10.2307803111,227.269339516,4.05888493278,214.389268639,10.2306,0.187464433775,82.7465324595,10.7129111916,146.634434177,0.866384,54.5705,10.2355,0.268124,-10.407,225.891049771,10.231002994
238.040136925,140,133.899663282,140,47.9014,10.3121212165,227.006436286,2.9943909395,222.682871018,10.3109,0.185181070457,95.8713578422,6.7826466583,108.122218724,0.882674,54.655,10.3158,0.264423,-10.4742,230.853151561,10.3125938563
234.817476228,141,133.882531974,141,48.0695,10.2444219036,237.38653685,2.16502092706,223.933685317,10.2438,0.183211998553,89.3700865004,7.38526398593,126.581059246,0.934539,54.7672,10.2493,0.274992,-10.4143,229.18942958,10.2453476818
229.449665059,142,132.328186229,142,48.2213,10.2644121988,228.084563132,2.28179097836,218.979906761,10.2637,0.18224850237,87.7606904564,8.41154561792,120.878896842,0.868355,54.8496,10.2699,0.261507,-10.4489,224.866960269,10.2657408463
233.994905797,143,133.538748786,143,48.3495,10.2299988862,236.413193723,2.19484298003,223.476361209,10.229,0.190452629365,83.5326672439,16.5292023588,150.459964218,0.888411,54.9771,10.2355,0.298924,-10.4056,228.280183244,10.2308071223
235.515343307,144,133.338611296,144,48.4692,10.2823778732,232.723599318,2.79096514739,222.551333243,10.2818,0.193380742726,53.9749623753,72.4178534999,182.709359576,0.851248,55.0589,10.2882,0.310113,-10.4653,227.816396243,10.2841708627
216.906892293,145,127.927705816,145,48.6191,10.309326758,231.382040483,3.0626090387,201.983289876,10.3088,0.170620405721,94.1214789328,8.29172034916,141.241409705,0.875244,55.1329,10.3156,0.22465,-10.4872,212.622252888,10.3116950252
227.512523898,146,131.411054621,146,48.7646,10.3152296505,230.497672777,2.73214226778,216.783121689,10.3145,0.179797791519,90.2582264499,7.09662486881,93.427830771,0.839052,55.2309,10.3212,0.260796,-10.4975,222.215485409,10.3171284543
221.89703781,147,128.818981004,147,48.9328,10.303325511,223.94030667,3.83787999918,205.85242899,10.3024,0.185726200453,84.0273880595,6.6723414749,160.586721772,0.83711,55.3798,10.3083,0.268168,-10.4752,214.256281002,10.3044664117
223.260347079,148,127.967409699,148,49.0817,10.3311686454,231.72427576,4.95809300328,198.808691599,10.3305,0.183613554079,98.3282480413,9.27683103638,144.010654047,0.860768,55.4411,10.3386,0.253862,-10.5131,211.724819785,10.3327287248
224.017551032,149,129.41854942,149,49.2531,10.3118042386,228.819878273,3.09077076438,208.048861576,10.3102,0.175432183753,88.3033966174,7.14923082408,107.427080988,0.874587,55.5673,10.3163,0.236864,-10.4842,215.311608312,10.3132529979
218.850452046,150,129.105737065,150,49.4168,10.2466470153,234.464911382,2.26968546646,207.214444894,10.2461,0.192851859757,83.2327812344,7.29695755333,173.859282594,0.862005,55.7002,10.2521,0.321366,-10.4242,213.932862598,10.247822195
225.152793682,151,128.096583575,151,49.5681,10.3032661477,235.040556579,5.62174506034,204.055751243,10.3027,0.173755146526,66.8059684177,8.51885097109,188.148455222,0.85589,55.8418,10.3098,0.246,-10.4821,213.248018038,10.3050536011
236.809932579,152,132.480228921,152,49.7199,10.3265895443,254.300432252,4.31053057447,217.672633701,10.3254,0.194556632957,75.9192836121,7.78195959981,184.710858767,0.803093,55.902,10.3317,0.309842,-10.5135,225.197680076,10.3275955569
413.942658958,153,131.403359738,153,49.8493,10.3873098736,229.782633559,52.4937413363,190.718634224,10.3871,0.17120043117,87.0332910469,9.32604515451,127.984490711,0.759641,56.0251,10.392,0.229924,-10.5756,250.626080076,10.3880721917
786.213205685,154,131.881757178,154,50.0139,10.3748639173,212.24970367,128.760514084,277.409475378,10.3739,0.193753032341,57.723860828,15.7452949669,99.1546121685,0.807138,56.1193,10.3797,0.333027,-10.5729,514.261393118,10.3756751803
1121.05430654,155,116.649745602,155,50.178,10.443991761,414.730680638,275.443864427,129.548458561,10.4423,0.202525389878,118.744067998,9.07391615923,92.5767013026,0.811888,56.1725,10.4478,0.337574,-10.6591,394.225010332,10.44512778
1124.73049465,156,122.951673264,156,50.2694,10.527908742,342.973836869,15.9248442493,1076.64677348,10.5273,0.198156301035,89.6237574957,8.70916812723,93.7492144121,0.8065,56.2622,10.5335,0.309544,-10.7625,1099.19456634,10.5287145564
1043.86236488,157,84.5446280874,157,50.4288,10.5904726065,320.516761807,230.448068037,78.467667053,10.5898,0.204000902687,85.3213112323,19.3682921003,128.053520624,0.727841,56.3197,10.5958,0.34439,-10.8272,297.973520383,10.5911729929
965.512886993,158,89.3192610515,158,50.5928,10.653263637,152.15561946,210.360164141,122.011942137,10.6517,0.19519077095,41.5498797477,7.16616559244,77.0145198494,0.767992,56.4142,10.6581,0.262289,-10.8997,400.401803624,10.6544355527
1111.24432773,159,108.715780589,159,50.7357,10.7562112417,135.659880355,292.263229311,152.841109005,10.755,0.206762777881,34.854331292,4.76824244592,81.1851225853,0.813319,56.5155,10.7609,0.341305,-11.0265,751.504588915,10.7569153732
424.377883867,160,77.6324247321,160,50.8386,10.9140588391,442.407674151,46.0054533006,92.6827532703,10.9136,0.202165170143,116.86012746,7.25859371522,84.1058047058,0.796422,56.5383,10.9187,0.309668,-11.1837,115.749921215,10.9148227964
555.167055239,161,178.070474285,161,51.0244,10.9929999652,467.054757378,67.2993866503,311.349196607,10.9917,0.213094837879,123.901315149,6.02642557977,147.304630502,0.871854,56.6353,10.997,0.345915,-11.2696,397.46915981,10.9936853581
1202.80864153,162,122.136032257,162,51.1761,11.0584813149,648.326824903,196.212449743,532.661958553,11.0576,0.215630651644,223.023200298,60.9298421383,284.196445749,0.727246,56.7287,11.0648,0.348667,-11.3237,928.298089763,11.0594872341
1252.42342072,163,119.74546982,163,51.3482,11.1703418017,243.221454655,304.799716664,234.782014202,11.1692,0.213260262882,59.3908886276,7.38334497107,84.6169469783,0.674622,56.7988,11.1756,0.295894,-11.4662,1012.65988666,11.1714821731
1154.64123692,164,103.293186302,164,51.4581,11.3073409337,270.475095508,424.599688291,101.640445937,11.3056,0.23091350129,65.5192662805,15.1427340506,72.8344719705,0.679195,56.9942,11.3107,0.436673,-11.5939,901.800144573,11.3081355454
990.890978591,165,93.6987260964,165,51.6127,11.4247699893,309.630866308,308.32229734,114.412230238,11.4242,0.230760216574,88.5677395514,5.96000425932,82.5457366504,0.542932,57.1112,11.429,0.398147,-11.7076,552.705741867,11.4255086804
1026.22595642,166,110.795171073,166,51.7906,11.4703094143,495.16711525,10.6574620824,993.709528132,11.469,0.23055684184,164.659732977,10.2960502524,200.309624548,0.519791,57.2434,11.4747,0.430432,-11.7524,1015.05880252,11.4710707732
1201.59273286,167,134.060486766,167,51.9514,11.6208802266,640.310742832,311.856860559,358.128900026,11.6202,0.21827008086,159.374546284,163.31993127,339.908665081,0.615865,57.3575,11.6258,0.327258,-11.9095,865.891335641,11.6215631442
1067.04808179,168,120.956860875,168,52.0795,11.7360872571,804.303104011,8.33583058772,1037.56003277,11.7346,0.232714918663,321.945834117,1.90221022702,273.582026376,0.640367,57.4776,11.7416,0.428454,-12.0328,1054.17983924,11.7368802121
1135.42684544,169,126.683651744,169,52.2535,11.9287434094,421.469429601,155.048984977,569.094727549,11.9273,0.248317349093,117.04580353,22.0390457811,156.856225063,0.71652,57.5807,11.9335,0.448613,-12.2335,1056.75510433,11.9295822115
1085.03768853,170,133.758837738,170,52.4029,11.9819911336,860.578621153,287.26978611,346.043446122,11.9803,0.235831832136,291.005273377,162.841685948,469.611475768,0.755098,57.6825,11.9868,0.381125,-12.3059,698.686510193,11.9824712712
1058.27071245,171,121.524202042,171,52.5384,12.1365848443,406.593455944,7.93134521123,1033.08298834,12.1353,0.24368949924,148.911476497,11.5838371991,209.690865287,0.747084,57.7942,12.1424,0.437616,-12.474,1044.77770244,12.1377825795
759.471749871,172,126.872281118,172,52.639,12.2848936762,804.740896213,92.6287176744,347.29705788,12.2843,0.228073094374,261.111904745,85.159431059,390.7431207,0.859466,57.9077,12.2914,0.378711,-12.5965,454.584938726,12.2860981974
1092.71054109,173,134.354526292,173,52.8212,12.3950967973,561.910939837,213.046075973,335.756695545,12.3941,0.246489651931,158.632577836,7.76446908631,130.178296893,0.808776,58.0838,12.4005,0.462349,-12.6963,547.268922661,12.3965423654
1284.18663953,174,129.239390009,174,52.9671,12.4762740447,423.423370785,290.698707502,355.902457909,12.4738,0.254546845687,134.702673322,7.15758103555,121.525088579,0.758836,58.2103,12.4816,0.531615,-12.7804,791.887928119,12.4781114741
645.316712294,175,137.550325122,175,53.0989,12.5629068071,552.873388814,60.8298410831,294.715241392,12.562,0.254095704252,144.877379833,33.102123595,274.003787532,0.834515,58.3623,12.5699,0.505194,-12.873,356.704270976,12.5639566638
520.077792103,176,138.765844791,176,53.2458,12.7175900017,526.748429756,49.1502360217,280.082589787,12.7163,0.247934568388,196.408334005,12.1029465496,265.761057432,0.835596,58.4809,12.7238,0.469943,-13.0182,324.278698152,12.7190290348
1159.88814398,177,136.324473265,177,53.3946,12.8273305904,519.597061338,318.401027023,327.432273135,12.8256,0.251125918831,155.037205683,7.33437246857,191.483951816,0.841877,58.6727,12.8333,0.504304,-13.1289,602.401678062,12.8286564349
279.206802014,178,140.474862585,178,53.5482,12.8719803863,586.421909402,5.98331467526,250.764957556,12.8711,0.256467226045,159.949883901,21.9830681201,151.895424027,0.869031,58.7638,12.8795,0.554506,-13.1726,266.212367127,12.873934442
363.478228526,179,145.138498963,179,53.6815,12.9747235975,496.073951137,18.1552879135,269.781739847,12.973,0.250221172002,172.812331974,6.7024710344,199.654745933,0.845751,58.9212,12.9816,0.522558,-13.2971,306.316823624,12.9769335215
307.40425466,180,143.226280338,180,53.8315,13.0438882695,505.95678076,11.8071433095,254.066340607,13.0411,0.256140550208,160.935430869,25.1932965658,242.670047801,0.895925,58.9981,13.049,0.522124,-13.3762,282.037117566,13.0453458472
325.882164348,181,144.222716379,181,53.9799,13.1761198839,852.963398315,13.9365368059,250.848128523,13.1749,0.256514035849,332.772216275,8.73903502464,327.34118829,0.860921,59.1135,13.1836,0.53999,-13.5069,278.10408117,13.1776756774
350.555556215,182,143.177488419,182,54.1427,13.3120109144,561.606830172,13.8554541902,257.850815248,13.3109,0.259415891436,145.459251482,12.6410054574,210.085734535,0.873992,59.2501,13.3198,0.551674,-13.6351,278.500009088,13.3143649455
381.410826478,183,146.217677729,183,54.2511,13.3790627506,373.504928741,14.7159816964,262.141410587,13.3772,0.257471141451,136.857669546,7.1943610776,161.480957872,0.836198,59.3502,13.3872,0.506115,-13.685,290.015262792,13.3819105531
367.449741107,184,144.703917104,184,54.4431,13.4690759852,536.32457805,19.6656456437,259.481178915,13.4681,0.274512371406,172.535636554,8.24980064973,274.28211645,0.872514,59.4605,13.4772,0.580295,-13.8002,281.013869346,13.4723472324
333.436600802,185,144.238667468,185,54.6354,13.5351158861,726.889360757,8.84610457215,295.239959401,13.5337,0.263435159819,264.537520987,51.3195772835,355.782213895,0.826679,59.6117,13.5448,0.554322,-13.877,313.427728147,13.5389078882
1035.25993774,186,132.190054632,186,54.7999,13.6831222038,360.013917704,282.406156631,376.413249414,13.681,0.257348741432,132.377916411,6.7872580805,126.168956268,0.668616,59.7377,13.69,0.499692,-14.0101,651.377547991,13.6866808744
909.957828338,187,151.920135767,187,54.9523,13.7269592214,401.538302921,94.7772562292,305.951336176,13.725,0.277413479403,137.33147452,8.85237510693,164.580071982,0.864359,59.9149,13.735,0.574085,-14.0692,401.958862744,13.7295727307
326.466948581,188,145.527035307,188,55.0801,13.8434972241,384.793677324,5.86182192153,296.821252437,13.8415,0.263417246156,145.685343322,8.88006705074,174.126793691,0.825669,60.0445,13.8514,0.505808,-14.1818,310.442588182,13.8465212214
356.790108607,189,140.944656342,189,55.3112,13.9379682481,463.511981307,9.76349972662,293.560891171,13.9366,0.288650127102,119.524843105,100.517076311,241.466424696,0.831249,60.256,13.9477,0.670551,-14.2802,308.873275069,13.943437131
1154.14078218,190,127.962695957,190,55.469,14.084249467,331.093687529,250.114677934,449.178438975,14.0817,0.290694217301,92.6344525591,7.25355291813,116.038986114,0.733505,60.3667,14.0951,0.619975,-14.4385,777.226332936,14.0886176578
1259.67598719,191,125.918592912,191,55.6067,14.1456467215,805.583633287,32.7178994877,1132.0466608,14.1436,0.295977713101,228.466876539,11.852978616,226.904823149,0.697617,60.5073,14.1572,0.634552,-14.4966,1218.78810807,14.1517299355
1570.59933103,192,129.672795205,192,55.7812,14.2761250556,762.495330948,578.931499359,209.081687796,14.2752,0.283096396121,269.216803263,7.0349676844,183.029364176,0.710098,60.5876,14.2885,0.537193,-14.6152,973.029223398,14.2809353397
1266.10144961,193,141.966523048,193,55.9505,14.3895008849,380.282548808,132.161747824,294.230718856,14.3882,0.303901279077,129.483724873,5.35869078028,200.487358455,0.831156,60.6992,14.4038,0.604415,-14.7345,354.891265059,14.3968920123
1030.0024393,194,140.691783569,194,56.1253,14.4459122565,525.951593899,147.670999965,310.982250726,14.4439,0.312095209272,181.05468135,25.331581429,255.504601068,0.834132,60.8437,14.4578,0.6838,-14.8196,385.400912618,14.4518614078
1382.85795631,195,134.035526338,195,56.2408,14.5661580815,555.071127885,267.564769543,452.112789104,14.5647,0.309751351388,168.537392734,10.2887958916,165.647838469,0.781309,61.0001,14.5787,0.711024,-14.9262,1178.67219411,14.5712849958
1797.32351581,196,149.225856587,196,56.4284,14.5901655918,407.924685854,424.367168812,529.125318199,14.5877,0.307139125593,138.864610505,8.63105378233,194.733167816,0.75691,61.065,14.6041,0.635148,-14.9702,1191.38104558,14.597098581
1385.14828874,197,136.206363612,197,56.5649,14.7184081585,418.166430668,343.259307281,316.260558872,14.7176,0.310890490852,143.795426991,31.8996619216,179.006174484,0.75815,61.1951,14.7339,0.634562,-15.1026,1095.55831737,14.7258620213
1302.70083494,198,138.245675345,198,56.6603,14.9231046703,312.807154815,371.90976709,347.755177628,14.9208,0.313865423817,79.5452723676,7.42198712673,97.5173670538,0.704432,61.3093,14.934,0.673854,-15.2973,943.160118857,14.9286473425
1270.77612338,199,128.119448985,199,56.8695,15.0046507118,465.181185219,27.7611190975,1181.96686547,15.0022,0.324510103135,162.367301638,17.6728383751,221.594464132,0.705687,61.4664,15.0148,0.678416,-15.3819,1229.37666634,15.008460223
