Iteration,AverageAbsY,AverageAbsQYDiff,AverageQLoss,MaxEsReturn,AverageY,StdReturn,MinReturn,AverageDiscountedReturn,Epoch,PolicyRegParamNorm,AverageAction,AverageEsReturn,AverageAbsQ,MinEsReturn,StdEsReturn,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageReturn,MaxReturn
4920,256.073118164,4.3678328662,133.942,819.274874219,255.984685699,183.3516509,477.269290627,201.046144747,4920,195.364,0.999835,517.759708265,256.178,71.5577313775,232.475024567,532.379,-257.697,255.975,756.000911722,1197.45545223
4921,255.722725963,4.46619138653,139.77,891.444053073,255.64137095,133.936800148,536.179121321,213.075811299,4921,195.341,0.999498,537.26085637,255.83,183.211614758,256.275426394,532.378,-257.364,255.643,771.321204777,1065.3142145
4922,255.88767052,4.51600095755,157.821,894.328259361,255.808435375,110.342547643,549.532076731,210.356924805,4922,195.37,0.999641,608.468911954,256.009,161.707110458,259.58176782,532.371,-257.348,255.812,699.204395276,905.120930603
4923,255.767372023,4.53723161202,150.645,902.154311848,255.667250248,72.7563462365,330.811313938,191.188651026,4923,195.342,0.999807,477.961993457,255.879,8.03199777001,388.883758414,532.4,-257.26,255.678,493.174629633,664.130069868
4924,255.566276175,4.53191380784,154.653,646.476299062,255.478311181,122.312608026,462.373199148,212.229296593,4924,195.396,0.999647,404.447282031,255.688,76.5891433022,186.986958098,532.374,-257.221,255.48,667.182222557,1078.03912209
4925,255.5516245,4.44481849731,151.954,840.807891177,255.477031812,130.933570029,622.228555007,225.417557828,4925,195.361,0.999476,356.083753326,255.661,30.0872292724,256.886973505,532.37,-257.303,255.465,901.347494727,1092.32542411
4926,255.847418005,4.57240529192,166.559,724.335960003,255.766634691,98.4982224945,552.815797209,217.012337269,4926,195.402,0.999679,476.696891576,255.957,179.131815575,180.709232506,532.388,-257.591,255.772,716.845187785,874.124666802
4927,255.394680717,4.34814658257,132.11,821.795004142,255.320703092,105.231738654,572.098698057,224.043711526,4927,195.406,0.999698,415.730677871,255.534,113.339982166,231.22696076,532.376,-257.007,255.319,780.428756805,1122.55466825
4928,255.162177793,4.4569792746,152.729,633.694790531,255.083485336,83.3487524698,434.572913737,201.49554234,4928,195.426,0.999742,395.525751608,255.253,24.4544856426,207.100972488,532.387,-256.971,255.103,563.569871457,806.515390031
4929,255.76497364,4.29278236442,136.574,884.218876619,255.682972165,59.0343179123,281.647665089,166.043266782,4929,195.44,0.99978,548.53745912,255.887,115.605733323,313.025755886,532.389,-257.426,255.697,353.310004953,490.987284816
4930,255.680823144,4.34141174719,132.676,638.790194695,255.602385184,12.5956209952,290.163607497,159.926632716,4930,195.469,0.999548,366.184797928,255.793,86.3447619756,178.613792941,532.415,-257.336,255.584,321.013116762,377.111439339
4931,255.314616995,4.46414463103,141.012,573.945369047,255.226340315,15.6423813809,275.405956299,154.008713495,4931,195.478,0.999708,286.410117167,255.446,19.4678334327,173.533937855,532.409,-257.043,255.234,301.474601375,367.456714608
4932,255.911950983,4.3527582888,146.404,556.527052924,255.836261086,28.2995971562,281.368199241,158.368696555,4932,195.495,0.999599,412.573848887,256.009,217.190937511,131.880360279,532.42,-257.686,255.831,321.867421093,428.250652829
4933,255.586223393,4.35516356227,136.004,763.899342476,255.509297729,26.1109750589,280.353022442,157.483306527,4933,195.537,0.999566,404.593843012,255.728,178.396879175,171.003393906,532.412,-257.242,255.506,316.921534859,432.315260143
4934,255.529734457,4.43844798205,156.613,559.639982399,255.421644009,18.0745698472,293.157792055,159.909006981,4934,195.567,0.999765,343.95575101,255.647,99.9373143573,134.714214818,532.408,-257.053,255.417,322.504925945,454.812296901
4935,255.552003971,4.43228990617,144.541,517.223165336,255.457392608,106.816272216,343.576350611,202.824006147,4935,195.551,0.999712,335.0732637,255.673,135.153199751,123.984460425,532.416,-257.253,255.463,544.072562576,833.831233377
4936,255.897656031,4.36454412016,125.643,551.419200283,255.840734269,88.8059836764,305.189323527,172.949629746,4936,195.619,0.9997,403.620694722,256.021,9.30689333161,190.560510668,532.441,-257.585,255.838,394.084612693,763.380769636
4937,255.735738346,4.43318495328,148.561,552.689624181,255.678072395,128.908832152,328.417078442,188.851271765,4937,195.661,0.99964,391.911836986,255.839,133.448939846,155.587679098,532.45,-257.371,255.681,471.937235146,788.374897274
4938,255.526566257,4.43585904344,155.077,752.154103216,255.461115784,42.5194102643,319.549615804,166.0661997,4938,195.631,0.999811,249.718617172,255.63,23.3076063356,197.350053832,532.438,-257.237,255.438,354.457028752,545.638834625
4939,255.783857582,4.31218409059,140.057,716.95577034,255.731475083,154.235539705,375.475148831,209.196658656,4939,195.687,0.999638,327.40418537,255.922,26.7916861048,273.527693005,532.445,-257.438,255.73,676.040549706,949.28488415
4940,255.666521284,4.23428899647,131.183,698.578281869,255.600825661,188.3327915,221.950278931,212.982924348,4940,195.689,0.999862,409.315913096,255.766,180.525205749,163.169554283,532.448,-257.224,255.598,727.917024838,1315.61528493
4941,255.244977303,4.44989431308,153.947,765.59309576,255.146039737,156.110928449,191.94916366,185.693364068,4941,195.746,0.999803,342.179575299,255.317,20.6492313799,238.108279602,532.469,-256.72,255.147,497.661018952,911.839226507
4942,255.903878637,4.41563716417,145.543,430.739726472,255.828266636,183.53235442,377.431553837,202.936711634,4942,195.748,0.999641,222.342936213,256.049,40.1620409249,113.904972957,532.476,-257.508,255.847,616.572828298,1308.06812928
4943,255.927355311,4.41424888403,141.275,512.641348304,255.847858604,85.9094975819,360.374947376,185.025402275,4943,195.727,0.999628,248.584993135,256.031,44.8641897128,163.778706887,532.475,-257.523,255.854,447.226548072,654.134764272
4944,255.369750114,4.57789055429,161.319,587.487135061,255.295222,12.4214876586,328.427106539,167.741515393,4944,195.75,0.999837,359.417627542,255.484,80.2297712185,178.351139677,532.496,-256.939,255.291,355.120339935,399.854285089
4945,255.70229225,4.5387371886,146.798,627.955170182,255.638834832,10.4223811725,350.798003106,171.232767044,4945,195.749,0.999805,336.968461579,255.792,82.7841145377,185.052061373,532.541,-257.375,255.641,369.153828921,408.679516723
4946,255.290812617,4.41334031294,131.716,546.191278465,255.211240717,59.0248324809,367.203699093,182.44374941,4946,195.777,0.999716,265.490571421,255.36,25.8647940393,158.921300241,532.535,-256.877,255.201,424.079068794,664.724958477
4947,256.259995652,4.56187208134,153.0,567.059674817,256.169515202,40.1100500876,300.737148374,175.452694291,4947,195.81,0.99976,321.817638221,256.405,77.9558169598,157.794752021,532.553,-257.79,256.17,386.415408678,590.575904885
4948,255.201524952,4.43536686794,144.963,521.33769393,255.114775313,33.5349593258,362.80638142,177.767992554,4948,195.818,0.999792,280.856932984,255.312,67.8736151818,137.988948582,532.56,-256.685,255.104,391.877599737,584.710285234
4949,255.360065609,4.55639617421,163.106,382.98049136,255.282416502,85.2477885519,375.813081448,214.720786249,4949,195.838,0.999606,229.86329995,255.477,67.3510731301,120.267502353,532.566,-256.603,255.28,607.698567055,862.182255867
4950,255.445795079,4.41763150262,138.23,622.551037957,255.355724468,123.473293264,77.3135598737,179.395878204,4950,195.824,0.999688,207.916153178,255.555,26.2790652198,191.132570721,532.583,-256.511,255.349,439.849913912,712.670143701
4951,253.654997176,4.57357269837,145.66,557.407977898,253.560090396,115.554444073,389.120797971,210.604055705,4951,195.823,0.999669,255.537409708,253.735,42.9016737628,180.619518419,532.612,-254.694,253.548,628.933691031,898.96843795
4952,253.359793171,4.72015881297,162.391,485.351222587,253.248319443,122.83990994,82.4283201442,198.519868524,4952,195.804,0.999771,268.757037886,253.467,59.8738761446,155.434624668,532.608,-254.099,253.256,554.239965034,739.998377137
4953,252.573893304,4.59554554719,137.515,460.548693623,252.453146964,73.3006577731,388.396148057,184.945740997,4953,195.855,0.999579,199.088541471,252.692,42.0521272414,138.09118624,532.624,-253.207,252.459,443.070982842,678.294944932
4954,251.720980294,4.72161398255,149.543,428.057988789,251.591434066,81.1411686175,399.285187663,190.39357536,4954,195.857,0.999595,188.629902424,251.824,27.0853364844,129.988954923,532.644,-252.182,251.601,484.254168196,674.305527054
4955,250.474045628,4.82568037611,153.852,511.996322824,250.346340047,94.678813331,408.194923199,202.395043461,4955,195.887,0.999643,246.386647861,250.589,18.2770374559,178.838499951,532.645,-250.815,250.345,575.059074372,786.409054513
4956,248.923377492,4.82434168744,152.397,584.974783367,248.81834939,188.305165219,79.3732399105,195.194183329,4956,195.835,0.999629,257.357497288,249.025,93.9775550291,158.199838359,532.658,-249.264,248.821,551.189609987,1026.29396469
4957,248.05894353,4.69858903638,146.235,509.173017815,247.91321362,84.6889281826,569.862423203,220.108227,4957,195.796,0.999698,324.689381804,248.169,5.74745989007,148.689024588,532.678,-248.495,247.924,692.018116699,939.014719684
4958,246.891781133,4.74731646702,137.398,641.223850229,246.76100828,116.055396398,357.636388977,197.801348404,4958,195.841,0.999638,336.09327489,247.008,148.344434158,142.37894374,532.684,-247.455,246.756,535.007709214,764.869196147
4959,246.032991716,4.74215839716,144.833,680.449644058,245.90099198,153.08006663,368.731418174,204.284543444,4959,195.913,0.999673,350.691147409,246.136,87.4669532192,216.82197174,532.678,-246.814,245.892,612.855079892,1109.94807827
4960,245.31821966,4.81625841797,148.355,764.172154197,245.206880178,123.597573458,615.340862717,220.459074573,4960,195.909,0.999752,281.194829186,245.441,17.0746456084,269.119858585,532.682,-246.352,245.219,740.308684113,1080.11261687
4961,244.92673039,4.84269540304,147.492,678.683467882,244.82851552,405.390382792,21.0382282477,153.637699076,4961,195.895,0.999656,283.389252168,245.058,12.9673811203,231.599895212,532.698,-245.837,244.837,549.916330206,1163.14698685
4962,244.106217783,4.94605094927,163.851,528.242000795,244.012989871,195.133585584,441.655372142,216.678654856,4962,195.866,0.999713,242.998249646,244.232,11.7864501386,171.122450566,532.695,-245.112,244.012,782.102811031,1182.53268095
4963,243.642613133,4.83947653458,142.596,646.474747032,243.560093956,168.526845714,417.080412002,209.920665766,4963,195.842,0.999738,393.797970986,243.74,134.094017907,190.981130318,532.709,-244.75,243.544,692.701760894,1031.35013991
4964,243.95294074,5.0405976708,166.569,558.147289385,243.867107264,102.80896167,332.928199473,189.128180589,4964,195.845,0.999702,313.31552128,244.059,8.37458125054,211.866545075,532.697,-244.907,243.868,510.828615701,651.554191473
4965,243.421767126,4.85424748535,151.593,573.629726793,243.327003442,149.996552088,14.7711672441,51.1989639385,4965,195.807,0.999887,232.02117151,243.526,18.9501877467,192.77796383,532.71,-244.396,243.328,96.5068116745,584.219487392
4966,242.260060295,5.16770050852,182.708,443.599232482,242.149256171,0.335572709504,8.89327730253,10.3468313196,4966,195.85,0.999949,67.2817689303,242.39,8.90951910872,117.785519764,532.716,-243.057,242.171,10.8796740818,13.1804586514
4967,241.433378598,5.35392153229,187.662,480.737042837,241.335525214,1.08642138603,12.5239652765,13.1098613342,4967,195.854,0.999705,50.5083487279,241.529,7.21852587186,103.918600541,532.744,-241.887,241.348,13.9281782269,15.2411264049
4968,240.03280194,5.72459035758,202.524,368.754465813,239.886812386,1.26387945588,9.14241347278,12.6328643575,4968,195.931,0.99957,64.1542789464,240.15,7.99076604618,103.428183515,532.748,-239.987,239.901,13.4029212875,15.2796404299
4969,239.259265534,6.10955985087,222.66,378.448243633,239.138132535,154.669204218,345.920579313,182.430435413,4969,196.001,0.999779,151.033918575,239.354,24.7135578961,133.176074593,532.745,-239.716,239.134,482.013313843,924.17383781
4970,238.277066351,6.10187611725,200.264,850.025089123,238.124288891,109.668703181,386.894907616,192.383207289,4970,196.004,0.999654,343.71217726,238.374,25.7431280115,255.375734788,532.753,-238.807,238.108,562.815824187,772.434354051
4971,236.84965738,6.35250006429,216.106,635.055447011,236.71143307,152.674003028,137.037465944,161.13685669,4971,196.026,0.999778,342.349903329,236.973,42.2005773931,215.397456419,532.743,-237.765,236.71,381.949913605,628.003124801
4972,237.211571498,5.86021486351,180.263,796.247729672,237.110668834,153.589542799,498.010954762,215.572007525,4972,196.1,0.999681,312.966323574,237.356,65.6658733356,230.180307779,532.728,-238.733,237.141,789.476649693,1145.50029547
4973,237.705151403,5.40757740848,152.628,814.267632734,237.595715728,157.330442313,626.458594248,214.276509663,4973,196.139,0.999822,413.624714062,237.817,56.5343808523,300.387659227,532.714,-239.078,237.589,840.834445371,1348.1418921
4974,237.641448304,5.50924701086,163.486,686.887564477,237.514301585,187.323741451,627.273804032,216.649477372,4974,196.145,0.999727,454.409792617,237.791,81.6828716991,233.295690313,532.728,-239.191,237.527,811.385702497,1345.53835189
4975,237.177747192,5.43148653868,170.423,701.125808306,237.056042298,255.275458595,691.403171416,232.268673481,4975,196.161,0.999832,371.657729076,237.283,54.4609674932,212.457289529,532.727,-238.651,237.06,1030.61770028,1793.73128831
4976,237.616527919,5.10606560405,143.586,633.695135596,237.517003263,296.317250758,611.420767097,230.040258418,4976,196.227,0.999722,384.98818996,237.746,51.6764227024,195.474783609,532.726,-239.181,237.522,1116.87418467,1682.37659089
4977,237.162808307,5.004563698,144.622,765.868434701,237.082907983,414.338577249,719.337383729,233.234404063,4977,196.251,0.99973,483.500593081,237.289,129.989960312,217.672998658,532.713,-238.786,237.088,1231.49019899,2310.11982461
4978,236.989750321,5.16134670705,151.225,634.234012129,236.871973829,77.5229913731,480.220494399,223.727184611,4978,196.266,0.999867,407.468138127,237.101,174.534940336,161.641426885,532.696,-238.725,236.872,661.100349807,849.40306622
4979,238.664526813,4.94553369732,146.048,933.293418389,238.585867495,66.3713179269,708.351726515,238.992010961,4979,196.254,0.999771,510.023244993,238.77,181.90799752,207.156895797,532.679,-240.403,238.579,945.786490875,1079.17085077
4980,239.38631923,4.91576300542,140.393,675.848503212,239.325201455,274.655338844,889.150200082,240.11654888,4980,196.233,0.999733,404.731306921,239.5,142.544132077,228.64874015,532.695,-241.242,239.317,1204.92849769,2182.67664833
4981,239.223485023,4.76478683213,134.839,637.735620362,239.158865335,25.573609948,895.910824092,239.114144896,4981,196.226,0.999764,410.542939825,239.369,134.501353358,167.005980298,532.664,-241.094,239.157,972.169887461,1020.36377219
4982,239.699921042,4.89171141622,150.218,627.954069298,239.605292357,100.058164475,742.011276872,237.541787238,4982,196.24,0.999663,376.02644014,239.784,143.848463985,196.648042037,532.658,-241.639,239.593,1009.60664953,1247.78392002
4983,240.216017285,4.81343624269,137.065,655.243378214,240.109760226,53.0349748366,917.717857183,239.11182052,4983,196.272,0.999878,381.91537478,240.336,208.812954494,159.155950939,532.642,-242.17,240.111,996.555364773,1203.64816861
4984,241.188752037,4.76206329808,142.98,863.915126767,241.068375565,266.814913863,844.440526467,239.942286374,4984,196.277,0.999827,326.117302213,241.285,73.5194678545,290.876947512,532.629,-243.396,241.057,1319.10731462,2025.35467661
4985,240.774551539,4.94644612833,150.717,743.615584609,240.681685184,61.2501445312,822.329656997,233.908304929,4985,196.308,0.9998,453.021190719,240.907,105.56737172,235.535812106,532.619,-242.866,240.68,910.937897851,1049.06876658
4986,242.728757161,4.67133256398,128.227,635.754111944,242.638976242,333.355395925,1107.1783447,238.531467695,4986,196.334,0.999811,450.7240076,242.835,197.84997804,163.532048397,532.63,-244.787,242.631,1541.61407563,2784.10446865
4987,243.10484904,4.78976404214,142.949,763.986752539,243.027034008,584.556637556,630.34834007,247.532340867,4987,196.293,0.999772,554.068077817,243.24,207.242194884,231.940760407,532.59,-245.117,243.026,1356.92502825,3517.44666048
