MaxEsReturn,AverageAbsQ,AverageAbsY,MinReturn,AverageAbsQYDiff,StdReturn,PolicyRegParamNorm,Epoch,MinEsReturn,AverageAction,AverageEsReturn,AverageQ,MaxReturn,StdEsReturn,AverageDiscountedReturn,Iteration,QFunRegParamNorm,AverageY,AveragePolicySurr,AverageReturn,AverageQLoss
4600.20375132,723.035,723.05339187,4518.69937443,4.92513125041,800.015514079,270.368,3410,4600.20375132,0.980226,4600.20375132,723.034,7476.70257107,0.0,539.681135358,3410,464.531,723.053324911,-726.359,6838.70735906,597.254
4735.62320537,722.654,722.661741096,1109.36050679,4.78670641248,2122.48147521,270.419,3411,4735.62320537,0.982044,4735.62320537,722.654,7723.94111851,0.0,531.668833219,3411,464.666,722.660550356,-725.987,6352.17600805,562.843
4555.01276028,723.102,723.103459373,2501.81650001,4.84741117787,1762.66764099,270.428,3412,4555.01276028,0.981179,4555.01276028,723.102,7556.20691757,0.0,514.144333653,3412,464.789,723.103276699,-726.398,6229.21045621,589.492
4339.41919078,723.381,723.384837844,6829.28719282,4.81076638223,244.384385592,270.457,3413,4339.41919078,0.979447,4339.41919078,723.38,7674.78814639,0.0,526.301367536,3413,464.822,723.38454983,-726.749,7181.44777335,560.075
4384.77908628,722.862,722.875859184,1477.41485933,4.78745332941,1943.21141044,270.576,3414,4384.77908628,0.983022,4384.77908628,722.86,7399.91736639,0.0,546.338833579,3414,464.921,722.875189427,-726.241,6115.94789836,561.285
4831.63417439,723.376,723.376925151,2380.54796562,4.58952427014,1859.31606059,270.605,3415,4831.63417439,0.982521,4831.63417439,723.376,7937.69126465,0.0,538.755155323,3415,464.999,723.376663118,-726.689,6575.40180129,487.292
4527.17675302,723.214,723.227597516,3174.57909945,4.86298973767,1235.33315182,270.644,3416,4527.17675302,0.983779,4527.17675302,723.214,7409.64032351,0.0,534.656454547,3416,465.126,723.227531874,-726.549,6583.33833306,572.814
5018.51096062,723.28,723.28702338,6522.92505045,4.7650372206,178.787705785,270.693,3417,5018.51096062,0.980555,5018.51096062,723.28,7099.08079378,0.0,516.983188296,3417,465.233,723.286203972,-726.54,6866.23416456,569.826
4063.00383309,723.601,723.601660224,5585.30800841,4.77863994643,524.898587325,270.741,3418,4063.00383309,0.980526,4063.00383309,723.601,7775.32708129,0.0,565.5354571,3418,465.387,723.601636849,-726.873,6961.45226223,546.442
4525.83149787,723.708,723.714397725,641.940346434,4.75541035415,2559.32474315,270.752,3419,4525.83149787,0.985783,4525.83149787,723.708,7195.72766951,0.0,509.393662156,3419,465.454,723.714362526,-727.001,5320.89633485,534.307
4839.91548862,723.409,723.410211018,6463.97665893,4.79913603648,203.560853929,270.802,3420,4839.91548862,0.978752,4839.91548862,723.409,7247.1138957,0.0,517.26898047,3420,465.519,723.410177499,-726.667,6934.60908256,555.823
4036.55355409,723.599,723.606013547,4615.81458955,4.75309832582,755.471906857,270.825,3421,4036.55355409,0.983774,4036.55355409,723.597,7456.87995373,0.0,525.289194878,3421,465.639,723.605962901,-726.881,6708.41463873,539.586
4812.51663004,723.054,723.056227086,2102.30538327,4.91067589229,1749.10212708,270.824,3422,4812.51663004,0.985236,4812.51663004,723.054,7453.7109602,0.0,551.454783744,3422,465.715,723.05621359,-726.272,6106.2001727,595.879
4479.7167291,723.456,723.472684885,6846.23065299,5.00653358967,225.855893744,270.906,3423,4479.7167291,0.981625,4479.7167291,723.456,7431.14958518,0.0,534.23182242,3423,465.831,723.47254571,-726.671,7160.73394773,642.107
4712.1039736,723.693,723.690535714,3441.48560164,4.59620478555,1331.04890307,270.957,3424,4712.1039736,0.984138,4712.1039736,723.693,7350.36766088,0.0,529.362392561,3424,465.863,723.690517938,-726.946,6098.68004928,486.078
4485.79184236,723.393,723.400331213,1441.59721726,4.89191098358,1989.85526745,270.986,3425,4485.79184236,0.987073,4485.79184236,723.393,7482.62812772,0.0,541.974718762,3425,465.914,723.400116582,-726.617,6092.16049656,591.881
4046.27415025,723.533,723.533937974,-1.25961052621,4.65427646791,2481.57535484,270.973,3426,4046.27415025,0.985921,4046.27415025,723.533,7422.13869965,0.0,499.095283199,3426,466.059,723.533898836,-726.846,5860.34494101,499.363
4912.49800258,723.862,723.869867075,662.854627021,4.66348295988,1858.01031889,271.042,3427,4912.49800258,0.981127,4912.49800258,723.862,7277.12879645,0.0,476.413724391,3427,466.134,723.869708404,-727.237,6174.92868579,527.393
4484.72017563,724.029,724.047489379,4688.02071477,4.78134018742,713.655049141,271.124,3428,4484.72017563,0.981265,4484.72017563,724.029,7266.73474689,0.0,532.952495692,3428,466.217,724.047489379,-727.399,6790.2033093,557.27
4436.72042132,724.139,724.135762555,161.393098933,4.72873702155,2142.06956601,271.066,3429,4436.72042132,0.986517,4436.72042132,724.139,7604.76338252,0.0,507.900882859,3429,466.292,724.135718452,-727.391,6315.85281313,563.731
4635.96398212,723.682,723.682797733,1840.59877321,4.59500078186,1577.01299556,271.121,3430,4635.96398212,0.980439,4635.96398212,723.682,7416.00220243,0.0,492.388912721,3430,466.383,723.682797733,-726.923,6510.54943373,470.464
4111.00221473,723.936,723.949408356,6869.22268745,4.84437243338,130.288273754,271.135,3431,4111.00221473,0.979416,4111.00221473,723.935,7317.24167558,0.0,536.49675823,3431,466.526,723.949378283,-727.099,7069.17861779,584.978
4334.54983397,723.493,723.500565063,3334.95939598,4.80495738447,1284.97987631,271.147,3432,4334.54983397,0.981255,4334.54983397,723.493,7642.90757218,0.0,547.391175241,3432,466.603,723.500509291,-726.721,6712.35383145,559.032
4337.30120467,723.729,723.731171731,3005.89167819,4.67924928919,1601.25223531,271.236,3433,4337.30120467,0.978892,4337.30120467,723.729,7278.78660272,0.0,514.487638845,3433,466.69,723.731170754,-726.972,6014.0388663,545.14
5117.3809061,723.812,723.824557541,429.749233275,4.76188134968,2102.64441606,271.262,3434,5117.3809061,0.982232,5117.3809061,723.812,7654.09477546,0.0,554.380061652,3434,466.778,723.82411736,-727.121,6714.11242169,535.961
4252.22287327,723.856,723.853165821,2551.20209726,4.91165291811,1449.28143322,271.381,3435,4252.22287327,0.982925,4252.22287327,723.854,7732.1795942,0.0,550.500278292,3435,466.853,723.853156297,-727.138,6862.65640364,601.206
4764.98808774,723.354,723.356702304,6532.72112131,4.73308352657,243.363977108,271.414,3436,4764.98808774,0.981436,4764.98808774,723.354,7240.7283403,0.0,521.812115071,3436,466.944,723.356278837,-726.597,6939.89745819,558.902
4745.45728911,723.303,723.315753436,1749.8704252,4.93413969664,1652.44327662,271.466,3437,4745.45728911,0.983243,4745.45728911,723.303,7259.30018968,0.0,529.326194385,3437,467.094,723.315663731,-726.683,6323.63707337,580.499
4141.80202612,723.384,723.389046179,6627.08624935,4.84405781594,131.423675772,271.504,3438,4141.80202612,0.980866,4141.80202612,723.384,7152.67922696,0.0,525.011207647,3438,467.164,723.3890262,-726.699,6892.12028366,539.849
4724.55414664,723.931,723.938058422,758.186176347,4.78657938655,2156.78517218,271.514,3439,4724.55414664,0.985114,4724.55414664,723.931,7411.81193332,0.0,501.100157279,3439,467.289,723.937409654,-727.253,5942.42956663,550.685
4670.61277236,723.769,723.771164084,6689.13757834,4.79511850238,253.533310845,271.575,3440,4670.61277236,0.983897,4670.61277236,723.769,7496.14042412,0.0,497.547077853,3440,467.367,723.771136243,-727.024,7032.13155961,562.533
4434.26699404,723.93,723.93669913,2369.86775717,4.6316790331,1387.90115343,271.638,3441,4434.26699404,0.982006,4434.26699404,723.929,7082.33408293,0.0,527.569880122,3441,467.412,723.935761455,-727.197,6281.3272568,511.461
4928.0716117,724.067,724.083375535,4342.95937916,4.9513707416,888.380779745,271.618,3442,4928.0716117,0.981126,4928.0716117,724.066,7460.97923192,0.0,539.569066267,3442,467.561,724.082664599,-727.339,6956.38132044,592.28
4566.87938247,723.996,723.993508657,5163.69756264,4.80646402091,576.556563356,271.675,3443,4566.87938247,0.981382,4566.87938247,723.996,7154.30835049,0.0,523.1804218,3443,467.663,723.993359689,-727.36,6769.20622034,570.135
4529.55219835,724.212,724.222912045,1145.69314922,4.69900354912,1840.57572482,271.665,3444,4529.55219835,0.984463,4529.55219835,724.211,7461.43733787,0.0,519.551370731,3444,467.735,724.222229339,-727.537,6423.24418358,498.448
2733.81428486,723.607,723.610657978,817.154386709,5.01740043945,2425.40060044,271.673,3445,2733.81428486,0.981643,2733.81428486,723.607,7437.99132226,0.0,534.675988594,3445,467.836,723.610020399,-726.911,6092.77094829,635.852
4964.16383827,723.811,723.815009234,3013.44387242,4.74577534401,1488.64077205,271.705,3446,4964.16383827,0.984008,4964.16383827,723.81,7275.59803174,0.0,537.782463918,3446,467.916,723.814507821,-727.076,5949.32549704,538.318
4804.05589744,723.488,723.496511571,1395.38566178,4.68229613627,1744.84565577,271.722,3447,4804.05589744,0.982584,4804.05589744,723.488,7587.50686565,0.0,544.474431051,3447,467.957,723.496482754,-726.724,6498.82552272,499.795
741.518885423,723.334,723.343459981,-591.28504811,4.76036127118,2812.24022172,271.768,3448,741.518885423,0.990493,741.518885423,723.334,7488.99130603,0.0,461.60697042,3448,468.036,723.3434463,-726.568,3477.2622053,548.356
4232.73018607,722.965,722.969581914,2368.79877841,4.84808740044,1786.58514593,271.832,3449,4232.73018607,0.984032,4232.73018607,722.963,7681.94241509,0.0,552.846132637,3449,468.139,722.968979016,-726.195,6409.53995432,572.619
4282.26975953,723.224,723.22274648,1744.88764874,4.8550520374,1707.51981923,271.875,3450,4282.26975953,0.984737,4282.26975953,723.22,7239.80212695,0.0,526.23384057,3450,468.245,723.22176025,-726.425,5869.50323072,574.522
4729.2719603,723.24,723.250804888,257.078314996,4.60282197156,2481.00752115,271.854,3451,4729.2719603,0.982141,4729.2719603,723.24,7534.98631516,0.0,511.756816807,3451,468.292,723.250797958,-726.444,5019.68432796,492.558
4843.82654814,722.832,722.84381014,1605.47800427,4.71155479595,1984.95278686,271.879,3452,4843.82654814,0.985372,4843.82654814,722.832,7055.37876259,0.0,509.930117095,3452,468.392,722.843808186,-726.151,5503.89767174,521.598
4814.17031512,723.104,723.10282275,7090.87324972,4.85734963502,129.327838374,271.918,3453,4814.17031512,0.98302,4814.17031512,723.104,7602.48108686,0.0,522.474928455,3453,468.461,723.102789238,-726.383,7329.64866412,572.459
4926.59347248,722.935,722.949796425,271.399563641,4.81479459913,2665.3807061,271.887,3454,4926.59347248,0.985048,4926.59347248,722.935,7483.00233488,0.0,504.45688765,3454,468.552,722.949763696,-726.123,5600.62337812,557.736
4615.31919846,723.049,723.041547753,1591.72009814,4.6222465724,1887.57594515,271.87,3455,4615.31919846,0.983031,4615.31919846,723.044,7629.9128457,0.0,544.830235307,3455,468.615,723.041510453,-726.234,6292.01224698,511.375
4845.13152043,723.253,723.252414696,3709.18776475,4.63983523722,960.836621818,271.969,3456,4845.13152043,0.983426,4845.13152043,723.253,7052.38748042,0.0,527.459674029,3456,468.694,723.252383436,-726.458,6539.23425949,497.781
4587.60807382,722.513,722.52411121,4734.77921807,4.8163598375,775.057164169,271.963,3457,4587.60807382,0.980561,4587.60807382,722.513,7554.50986164,0.0,544.945184118,3457,468.848,722.52407447,-725.786,6991.27773092,563.756
4759.04910821,722.848,722.856403649,632.978060338,4.84962298068,1968.1649014,272.039,3458,4759.04910821,0.981697,4759.04910821,722.848,7395.51839924,0.0,515.194426644,3458,468.931,722.856348566,-726.078,6510.28133664,588.838
4840.10880405,722.606,722.61211384,242.329695674,4.75200828886,2075.09063305,272.098,3459,4840.10880405,0.981602,4840.10880405,722.606,7533.44355729,0.0,526.45601933,3459,469.003,722.612089858,-725.891,6366.69195418,528.406
4303.21893016,722.551,722.561213005,957.429299554,5.106138034,1793.71269646,272.091,3460,4303.21893016,0.985944,4303.21893016,722.55,7205.44765194,0.0,505.598781811,3460,469.101,722.560264587,-725.813,6311.25132274,648.775
4591.81623966,722.734,722.737144576,503.90061211,4.77628211536,2870.90321971,272.192,3461,4591.81623966,0.98087,4591.81623966,722.734,7489.40525445,0.0,500.021953862,3461,469.192,722.737123396,-726.009,5369.70539072,520.004
4399.14537591,722.692,722.693053937,562.745258907,4.90996002235,2809.75757018,272.254,3462,4399.14537591,0.987258,4399.14537591,722.692,7419.79311568,0.0,513.095255214,3462,469.349,722.692986343,-725.94,4886.96849009,605.03
4640.56220292,723.004,723.019898364,5518.17766994,4.82749612671,586.646232812,272.258,3463,4640.56220292,0.983166,4640.56220292,723.003,7299.98455795,0.0,544.567769826,3463,469.428,723.019857325,-726.263,6762.86070234,574.332
4922.6860407,722.85,722.855429246,1097.94545018,4.76341568077,2577.62193847,272.375,3464,4922.6860407,0.985675,4922.6860407,722.849,7393.45366086,0.0,505.135505688,3464,469.496,722.854482376,-726.119,4742.3990953,544.693
4380.89451679,722.872,722.880332389,1195.34277767,4.86776588979,1763.9779046,272.383,3465,4380.89451679,0.981843,4380.89451679,722.872,7363.01839094,0.0,525.558274361,3465,469.598,722.880315632,-726.115,6468.75166431,566.184
4272.10352079,722.904,722.907750184,1464.00010285,4.83503771919,1706.08741787,272.361,3466,4272.10352079,0.983275,4272.10352079,722.902,7533.35786583,0.0,527.521624133,3466,469.671,722.907735721,-726.122,6520.74060087,577.747
4545.5029522,722.93,722.932652019,6769.26499158,4.77172125047,160.301375874,272.308,3467,4545.5029522,0.98216,4545.5029522,722.93,7298.3838621,0.0,531.777549996,3467,469.666,722.932225622,-726.201,7084.44278988,507.339
4632.35458482,722.46,722.470143331,2844.21138296,4.9347138028,1379.79233347,272.405,3468,4632.35458482,0.981824,4632.35458482,722.46,7571.83870717,0.0,554.133839295,3468,469.791,722.470100579,-725.696,6624.26243865,609.771
4644.31779509,722.799,722.799718529,1486.19995542,4.90595880988,1903.66473352,272.353,3469,4644.31779509,0.983197,4644.31779509,722.799,7505.93478147,0.0,534.213240372,3469,469.872,722.798515102,-725.972,6260.70873106,595.967
4443.34128829,722.763,722.767289292,6508.77812242,4.80773676553,226.482982209,272.494,3470,4443.34128829,0.981438,4443.34128829,722.763,7127.80971101,0.0,504.883799201,3470,470.008,722.767272716,-725.954,6899.78685943,580.163
4329.85719632,722.916,722.922335037,-77.0789915444,4.70359606027,2837.61490915,272.489,3471,4329.85719632,0.976586,4329.85719632,722.916,7945.48732788,0.0,497.05132584,3471,470.081,722.922335037,-726.194,5504.85847765,533.945
4810.83837754,722.575,722.577493486,1049.28463153,4.71074838099,2164.29619824,272.487,3472,4810.83837754,0.983788,4810.83837754,722.574,6866.16260428,0.0,504.917816915,3472,470.141,722.577441919,-725.752,4688.44686284,531.955
4564.99661525,722.698,722.717459766,6280.04997703,4.66134607406,268.02921354,272.453,3473,4564.99661525,0.979502,4564.99661525,722.698,7274.51469632,0.0,541.066144521,3473,470.213,722.71496056,-725.865,7056.46331233,486.031
4628.10349246,722.062,722.063309149,4692.4268348,4.97530843491,786.969529393,272.48,3474,4628.10349246,0.978968,4628.10349246,722.061,7612.97375312,0.0,549.757848476,3474,470.311,722.05930191,-725.286,7002.80596032,630.033
4551.35586785,722.416,722.432166821,703.331543688,4.90346414544,2932.43556199,272.468,3475,4551.35586785,0.987839,4551.35586785,722.416,7813.52811407,0.0,515.495197498,3475,470.38,722.430564149,-725.617,4103.14741529,596.64
4194.29196494,722.119,722.119965645,1241.27596836,4.73980150717,1996.02235953,272.616,3476,4194.29196494,0.984061,4194.29196494,722.117,7387.29846793,0.0,530.584621275,3476,470.465,722.118757772,-725.254,5602.76000096,560.963
4443.79142427,721.63,721.628526887,1421.12584909,4.90704545123,1784.84108965,272.652,3477,4443.79142427,0.982715,4443.79142427,721.63,7633.58501594,0.0,538.522522059,3477,470.536,721.626370373,-724.841,6742.07293283,591.73
4420.2547562,722.022,722.026701861,1006.67658179,4.65040946271,2570.17269767,272.624,3478,4420.2547562,0.986598,4420.2547562,722.021,7880.70200748,0.0,535.55635749,3478,470.631,722.026677368,-725.352,4426.94739325,517.023
4484.73283615,722.274,722.285417341,252.313346678,4.65282953554,2703.40996939,272.607,3479,4484.73283615,0.985432,4484.73283615,722.274,7375.10642224,0.0,483.05490846,3479,470.738,722.285360185,-725.522,4741.41804839,524.101
4717.120804,722.148,722.149640845,1747.33392452,4.85571019534,2171.33295051,272.583,3480,4717.120804,0.98282,4717.120804,722.148,7592.45420236,0.0,538.094485101,3480,470.868,722.149626279,-725.413,5719.69699551,573.324
4325.10207824,722.213,722.223531188,1063.81669599,4.73720028896,1885.92101531,272.692,3481,4325.10207824,0.981895,4325.10207824,722.213,7240.08340494,0.0,469.7806287,3481,470.948,722.2235156,-725.435,5978.10365478,530.965
4413.10243706,722.411,722.413094345,2691.31722411,4.75208384309,1452.43504396,272.751,3482,4413.10243706,0.984494,4413.10243706,722.411,7029.77116223,0.0,494.788317356,3482,471.08,722.413070274,-725.653,5506.83380574,541.515
4221.12101552,721.769,721.767745406,871.262306153,4.76466982785,2277.15645649,272.71,3483,4221.12101552,0.983795,4221.12101552,721.765,7764.31272794,0.0,539.425990401,3483,471.183,721.763134187,-724.984,5940.38771222,551.51
4079.36517448,721.943,721.960587174,147.256808158,4.85249969199,2708.95141061,272.777,3484,4079.36517448,0.98951,4079.36517448,721.943,7197.18745369,0.0,475.131697028,3484,471.268,721.960533032,-725.142,3034.78521385,580.745
4882.24877338,722.144,722.15405226,1280.48183642,4.69684935481,1644.53644893,272.829,3485,4882.24877338,0.982876,4882.24877338,722.136,6807.81647411,0.0,484.835882898,3485,471.423,722.145944622,-725.348,5611.12434926,500.976
4564.6400418,722.3,722.303740699,897.641312684,4.90246856657,1911.28402476,272.921,3486,4564.6400418,0.982319,4564.6400418,722.296,6766.56715088,0.0,455.490790297,3486,471.534,722.303623833,-725.522,5411.22118639,597.728
4577.70742943,721.949,721.951131937,3014.63716817,4.84815406445,1146.40426902,272.979,3487,4577.70742943,0.984663,4577.70742943,721.949,6900.13961569,0.0,512.923646811,3487,471.597,721.95113096,-725.182,6150.23469099,566.839
4627.27525547,722.019,722.032820469,6225.24321589,4.81067115772,214.259669812,273.101,3488,4627.27525547,0.983549,4627.27525547,722.018,6997.20806447,0.0,499.923996425,3488,471.674,722.032779326,-725.284,6499.27818229,585.657
4407.07084372,722.356,722.358833759,1225.32680325,4.83223426736,1797.32674106,273.143,3489,4407.07084372,0.984325,4407.07084372,722.356,7126.93718189,0.0,512.074417927,3489,471.748,722.358819485,-725.585,5708.25335013,558.241
4614.43976507,721.893,721.899264886,2740.82253095,4.98237426478,1338.52633949,273.18,3490,4614.43976507,0.983485,4614.43976507,721.893,7262.25740956,0.0,527.31982563,3490,471.834,721.899263909,-725.158,6126.36569037,646.249
3932.65517778,721.782,721.794501666,366.664807923,4.70012739299,2264.67321862,273.214,3491,3932.65517778,0.985952,3932.65517778,721.782,6810.10620444,0.0,504.751895108,3491,471.906,721.794486272,-725.11,4705.35927201,512.306
4752.78445777,721.564,721.56069522,483.919705226,4.83422704673,2251.80443561,273.205,3492,4752.78445777,0.983781,4752.78445777,721.561,7139.62408743,0.0,454.496686006,3492,471.987,721.560180184,-724.884,5369.8350759,579.867
4331.77545414,721.902,721.909111325,626.841537346,4.73666230463,2098.88779243,273.238,3493,4331.77545414,0.985394,4331.77545414,721.902,6808.74291523,0.0,474.250081529,3493,472.044,721.909064873,-725.211,5182.07212035,548.151
4281.2857916,721.791,721.803100831,1101.97551966,4.76768608196,1556.43563558,273.345,3494,4281.2857916,0.985641,4281.2857916,721.789,6715.89509018,0.0,457.755438674,3494,472.141,721.80202222,-725.069,5476.61310682,552.696
4416.75725576,722.124,722.124861197,-320.88086146,4.73896540613,2337.73041296,273.351,3495,4416.75725576,0.990216,4416.75725576,722.122,7137.38915034,0.0,481.752419441,3495,472.203,722.124861197,-725.398,3407.01910649,529.598
4520.86112184,721.633,721.6422872,2587.80956537,4.80459060853,1640.37510786,273.365,3496,4520.86112184,0.986075,4520.86112184,721.633,7195.23860077,0.0,510.405597746,3496,472.29,721.642279292,-724.949,5812.0219353,563.762
4519.15229507,721.748,721.755810025,3248.90851219,4.72893423902,1171.39345856,273.391,3497,4519.15229507,0.97986,4519.15229507,721.748,7412.5111445,0.0,516.629046509,3497,472.349,721.75578765,-724.988,6442.18344311,547.582
3846.88751931,721.931,721.935681026,633.535344162,4.80178382467,2365.87660531,273.42,3498,3846.88751931,0.985237,3846.88751931,721.93,7050.90082336,0.0,509.015237979,3498,472.492,721.935655716,-725.206,5324.51194949,569.257
4788.50831802,722.005,721.996306857,207.933860897,4.94839680353,2338.03415639,273.362,3499,4788.50831802,0.98594,4788.50831802,722.005,7571.41254794,0.0,481.53837925,3499,472.564,721.996278979,-725.222,5727.99588064,613.264
4035.75785923,721.803,721.820587523,2663.40835283,4.70119401731,1401.00424716,273.381,3500,4035.75785923,0.983819,4035.75785923,721.801,7223.36298963,0.0,525.766831225,3500,472.596,721.82025593,-725.054,5708.94496151,527.377
4858.63548481,722.199,722.210716574,740.056752164,4.61458807884,1822.14195981,273.452,3501,4858.63548481,0.982793,4858.63548481,722.199,7065.12240793,0.0,508.271131088,3501,472.728,722.210696625,-725.542,6166.4004316,500.069
3916.88329848,721.917,721.918001239,6624.21996254,4.76507200837,216.681286039,273.533,3502,3916.88329848,0.981022,3916.88329848,721.917,7493.68869989,0.0,525.403692648,3502,472.802,721.917980134,-725.229,7039.5107876,552.172
4496.79804737,722.515,722.52783032,-56.6595548789,4.55608000144,2470.623263,273.518,3503,4496.79804737,0.986364,4496.79804737,722.515,6979.02676728,0.0,474.504327006,3503,472.827,722.527781156,-725.839,5386.74108285,471.13
4124.20082746,722.245,722.243058293,1044.65168618,4.72294101148,2334.3880258,273.527,3504,4124.20082746,0.98187,4124.20082746,722.242,7755.29317194,0.0,519.0519018,3504,472.929,722.243013661,-725.528,6066.77546659,537.5
4692.14382759,722.143,722.151779216,196.098472032,4.90038312323,2832.2224589,273.531,3505,4692.14382759,0.986604,4692.14382759,722.143,7508.32991736,0.0,490.803750165,3505,473.01,722.15173593,-725.345,5395.90679755,589.053
4555.99317526,722.006,722.010396406,586.13985054,4.84758396697,2768.02507873,273.569,3506,4555.99317526,0.983903,4555.99317526,722.006,7445.82034585,0.0,519.977952207,3506,473.057,722.010375314,-725.2,5359.54562192,581.656
4667.97971693,721.983,721.984863804,6693.34788415,4.64260697169,226.753604528,273.657,3507,4667.97971693,0.980956,4667.97971693,721.983,7471.42644667,0.0,543.561006079,3507,473.153,721.984836363,-725.234,7218.89879152,538.187
4131.02078663,721.639,721.657636217,1105.68392337,4.90661208379,2148.92435451,273.812,3508,4131.02078663,0.986851,4131.02078663,721.639,7143.98023985,0.0,510.36968761,3508,473.28,721.657608528,-724.874,4546.64211003,641.432
3208.41194476,721.866,721.856657671,327.701237178,4.59108211557,2383.78006429,273.794,3509,3208.41194476,0.985179,3208.41194476,721.866,7022.0268725,0.0,502.432911439,3509,473.396,721.85664529,-725.069,4917.80036765,514.528
4242.71480412,722.004,722.012153853,1165.80986333,4.46894439106,2077.03444323,273.861,3510,4242.71480412,0.9842,4242.71480412,722.004,7862.13663439,0.0,555.577714001,3510,473.443,722.012146156,-725.12,5483.69090429,447.364
4235.56915719,722.048,722.058718926,323.963524673,4.69755781045,1968.86212516,273.867,3511,4235.56915719,0.981877,4235.56915719,722.048,7162.02892748,0.0,492.640097908,3511,473.589,722.058678542,-725.231,6183.16323318,544.991
4879.96213163,722.203,722.202809978,4341.57643419,4.64122407481,924.485825236,273.905,3512,4879.96213163,0.981179,4879.96213163,722.203,7666.36130972,0.0,555.302682529,3512,473.67,722.202790581,-725.44,7069.83839571,533.401
4199.55415987,722.13,722.137855544,2109.883292,4.50335191195,1672.79191485,273.927,3513,4199.55415987,0.98376,4199.55415987,722.13,7826.72139427,0.0,551.353493133,3513,473.685,722.13783444,-725.305,6475.51098172,466.232
4775.9543395,722.086,722.096793404,2460.61545711,4.62872804977,1373.0125362,273.959,3514,4775.9543395,0.983925,4775.9543395,722.083,7316.57895855,0.0,513.616269517,3514,473.748,722.096731168,-725.221,6533.26853659,509.565
4923.042676,722.036,722.040689071,464.313206093,4.78701683695,1954.5098903,273.927,3515,4923.042676,0.982635,4923.042676,722.036,7183.52031194,0.0,504.254893207,3515,473.844,722.040673713,-725.122,6317.83006915,556.334
4643.45679512,722.357,722.363294801,2432.65940866,4.69510470462,1339.71704557,274.027,3516,4643.45679512,0.98341,4643.45679512,722.356,7250.02391197,0.0,495.325390009,3516,473.996,722.363084798,-725.475,6422.02460578,529.889
3888.74441114,721.999,721.998553006,3012.45878371,4.93062568704,1336.21409632,274.091,3517,3888.74441114,0.983936,3888.74441114,721.999,7727.18399187,0.0,538.445912671,3517,474.141,721.998537932,-725.229,6821.09296051,613.73
4549.23575036,722.537,722.553064633,1018.68205988,4.62531823035,1847.90286145,274.175,3518,4549.23575036,0.985095,4549.23575036,722.537,7466.14653766,0.0,530.436884161,3518,474.21,722.55304076,-725.712,6520.63789526,528.128
4809.73932282,722.703,722.702690575,1079.52833122,4.56966372216,2302.95259671,274.179,3519,4809.73932282,0.990577,4809.73932282,722.703,7429.18669763,0.0,526.052759462,3519,474.263,722.7026839,-725.856,4337.17060327,501.28
4650.37451811,722.25,722.250869599,90.711314421,4.45429094125,2650.68668927,274.235,3520,4650.37451811,0.986229,4650.37451811,722.249,7496.59697595,0.0,518.284904141,3520,474.311,722.250869599,-725.388,5224.23138907,460.803
3968.48183403,722.278,722.294869179,749.910582392,4.66369374736,2047.93091521,274.266,3521,3968.48183403,0.985368,3968.48183403,722.278,7099.69221369,0.0,502.579943936,3521,474.426,722.294844444,-725.369,5638.46516079,537.32
4635.7257163,722.039,722.036909075,3396.8338415,4.77993279056,1125.77553471,274.29,3522,4635.7257163,0.983479,4635.7257163,722.039,7272.37096296,0.0,523.266270879,3522,474.514,722.0368776,-725.252,6759.34236864,566.649
4819.27928245,722.196,722.202026535,241.329216776,4.66049208589,1999.19509174,274.438,3523,4819.27928245,0.985824,4819.27928245,722.196,7374.02946352,0.0,492.801927714,3523,474.628,722.202000073,-725.451,6192.46275672,557.243
4979.55998416,722.225,722.227020277,1599.3919866,4.72225527238,1761.42908893,274.426,3524,4979.55998416,0.983817,4979.55998416,722.225,7875.14931365,0.0,560.907967488,3524,474.721,722.22698691,-725.476,6847.60817036,586.302
4897.20440364,721.728,721.740555303,4748.65385673,4.70811718956,646.092896962,274.478,3525,4897.20440364,0.980708,4897.20440364,721.728,7153.61747324,0.0,509.886584331,3525,474.809,721.740515567,-724.974,6598.39256625,563.743
4826.45878942,721.749,721.752679827,1459.64343525,4.97306918855,1689.46730969,274.566,3526,4826.45878942,0.980958,4826.45878942,721.749,7301.40356931,0.0,529.284055715,3526,474.926,721.752630222,-725.029,6416.6540337,670.152
5068.3814096,721.735,721.734873241,2009.76103388,4.81114516737,1563.66867957,274.596,3527,5068.3814096,0.983232,5068.3814096,721.735,6982.38045376,0.0,480.900322031,3527,474.995,721.734824499,-724.916,5457.21471738,601.358
4514.30715839,721.606,721.624194349,6137.42563645,4.6418799959,244.754481041,274.57,3528,4514.30715839,0.979609,4514.30715839,721.606,6918.26817136,0.0,488.277216185,3528,475.099,721.624194349,-724.764,6543.85363607,521.818
4515.25943311,721.725,721.719273727,1758.90195451,4.62404806068,2153.336969,274.613,3529,4515.25943311,0.986573,4515.25943311,721.722,6966.43736576,0.0,512.972776082,3529,475.151,721.719213266,-724.861,5009.25072121,518.426
3148.41578818,721.451,721.46576334,369.128271855,4.69140995874,2334.03388633,274.694,3530,3148.41578818,0.986962,3148.41578818,721.451,6963.53898524,0.0,482.941378032,3530,475.206,721.465730989,-724.543,4748.73641887,547.239
