MaxEsReturn,Epoch,AverageQ,StdReturn,MinReturn,PolicyRegParamNorm,StdEsReturn,AveragePolicySurr,Iteration,AverageQLoss,QFunRegParamNorm,AverageAbsQYDiff,MaxReturn,AverageAbsY,MinEsReturn,AverageAbsQ,AverageAction,AverageReturn,AverageEsReturn,AverageY,AverageDiscountedReturn
387.73148448,125,149.355,122.183059696,80.4393733322,43.2427,138.050107351,-153.295,125,76.4642,60.191,5.14526363891,1012.79014908,149.465245783,0.58873955546,149.472,0.857907,298.094616444,194.294970315,149.389800511,109.789177194
383.789616271,126,150.052,44.0746894291,205.647344263,43.3663,121.105213762,-153.831,126,78.8316,60.3614,5.14868973763,377.411402002,150.144885038,5.5157036377,150.149,0.862714,313.571288269,202.951579576,150.081409275,139.501487775
354.904932574,127,150.493,48.1663290503,116.976260872,43.5196,111.662714882,-154.17,127,82.9764,60.5991,5.22961759405,314.871422525,150.576354109,37.520372866,150.587,0.912331,150.205448211,244.148473795,150.519733619,97.1230051288
321.077016398,128,151.865,55.8771758378,180.167208619,43.7077,68.1220840839,-155.654,128,82.0304,60.8348,5.15152421165,423.481159453,151.961829434,116.569658161,151.972,0.898882,306.004006794,210.821592297,151.899349396,134.791757929
336.35359757,129,152.466,70.2890945359,151.641649762,43.8686,105.941882119,-156.277,129,95.3474,61.0539,5.31150988871,450.977295507,152.570655902,20.4398522595,152.573,0.87445,279.71184171,183.038865823,152.494356077,138.050498136
426.410931871,130,152.97,107.804846318,199.192817561,44.0145,87.5594132521,-156.854,130,92.1664,61.2786,5.330960319,1052.39246214,153.069514237,105.354934336,153.081,0.886339,277.555556498,222.167653366,153.003757314,121.879988045
295.774695559,131,153.707,49.979290756,112.085342803,44.1828,68.8699498412,-157.557,131,88.1986,61.4839,5.33936734224,399.563159109,153.811360785,66.1594814994,153.814,0.884391,205.903227124,223.899983778,153.744808925,110.95035164
438.476158752,132,154.586,60.0194225732,55.3736727836,44.3229,104.746599258,-158.346,132,80.2352,61.698,5.20662050171,409.900011386,154.677388514,102.350524264,154.693,0.868434,282.846179579,203.903702951,154.614516254,108.77443327
389.094183401,133,154.929,55.4050189659,180.362073577,44.4701,85.9624659203,-158.857,133,77.3614,61.8766,5.21295325379,476.720595862,155.024277629,133.598068387,155.046,0.883034,252.916444047,236.133346944,154.962492324,125.104368593
353.85626146,134,156.49,105.930788282,170.376240108,44.584,148.479800521,-160.514,134,88.3597,62.1351,5.37546585263,1022.45728904,156.571147178,-23.7204301032,156.577,0.839114,286.576697162,191.843554107,156.517829482,122.684054535
401.202928529,135,156.86,58.4806081672,82.0004572512,44.7318,135.574157331,-160.762,135,84.2696,62.3319,5.24341676027,437.937801696,156.952234608,0.99702958331,156.964,0.857217,255.767038979,178.411548968,156.889226867,122.670421811
322.776531509,136,157.535,57.1047891262,180.768893001,44.8748,120.073895833,-161.266,136,81.1132,62.5356,5.25976210178,408.632105692,157.616680066,4.34405171066,157.638,0.86265,265.903827447,170.593313251,157.555864863,120.804273548
549.865001205,137,157.975,41.8874244839,132.478699677,45.0358,173.848406739,-161.71,137,81.5544,62.709,5.22362406122,328.528947596,158.072055335,3.94116044574,158.07,0.893843,201.376751294,200.686184729,158.012319787,104.986635918
402.592461291,138,158.847,137.04510115,18.8818983015,45.2128,131.155689233,-162.653,138,97.5562,62.9018,5.40744113449,543.951299113,158.945336487,0.1021443102,158.951,0.841046,140.656574195,183.054362751,158.882568067,63.1820252596
442.761161393,139,159.323,136.926278297,-17.2390826744,45.3455,141.711815005,-163.123,139,84.7645,63.1195,5.338405049,608.915783651,159.392532184,16.3707072979,159.425,0.866095,346.025552007,220.592604654,159.33264427,94.8537141433
260.520990722,140,159.468,117.480986014,-9.76191677543,45.4869,110.033749462,-163.286,140,86.3011,63.2991,5.30647546526,597.759229183,159.573624506,2.18573217271,159.565,0.855768,312.634259242,147.478086322,159.510615571,99.9528875569
379.061833447,141,160.835,76.8713235926,110.069011028,45.6373,131.622278611,-164.714,141,86.8461,63.545,5.3200188478,529.533171605,160.905898232,23.3778830452,160.921,0.859701,273.882303817,171.782388071,160.86298133,126.488516731
304.490213352,142,160.708,40.8389278412,226.188421983,45.7893,89.8876026407,-164.455,142,80.0751,63.7443,5.24404469575,424.471514934,160.795119857,1.93967286931,160.796,0.85831,331.88207035,211.189132074,160.734244987,140.086942199
392.132564764,143,161.874,85.2276495864,165.981996248,45.9336,114.753590345,-165.538,143,94.6704,63.9526,5.49950435117,572.2351526,161.977017099,10.0952028262,161.995,0.837894,295.05108228,191.319495357,161.905560962,126.716516299
294.144282799,144,161.574,66.6234307962,153.557434272,46.0767,88.2731864626,-165.286,144,86.4555,64.1209,5.3557133221,462.709566212,161.669000093,4.23975159305,161.689,0.87113,241.70610227,205.640166322,161.601367489,124.167222697
818.912245103,145,162.973,101.799893186,142.847210043,46.2352,252.839519725,-166.609,145,89.9733,64.3682,5.36073740154,556.486966384,163.051760066,112.270094034,163.069,0.885939,268.969291297,324.374519249,162.998369241,135.411222324
419.416510224,146,163.16,158.70751407,249.286043513,46.3817,83.3812902826,-166.94,146,98.0962,64.6248,5.51677313592,1030.92764633,163.262138182,208.047478631,163.265,0.809291,381.500053125,279.5616359,163.197818229,126.853857883
458.923167335,147,164.382,102.855009724,200.323312218,46.534,151.990746314,-168.061,147,81.6282,64.7849,5.34702404964,733.843572537,164.482676564,-35.5665913256,164.482,0.84894,379.660376709,173.987452797,164.413533992,124.256160431
310.509658732,148,163.995,58.4764707954,152.026152225,46.712,100.487132565,-167.807,148,86.5279,64.9222,5.36675412841,423.092545213,164.087381979,-0.110042796041,164.103,0.862234,249.648594687,131.905581824,164.023601101,128.065241146
576.42549076,149,164.612,129.18683502,118.618400613,46.897,144.751680034,-168.397,149,100.602,65.1676,5.5223840034,739.817186701,164.707553598,140.597343486,164.715,0.858517,255.336578719,273.26575395,164.650471956,126.734782676
325.899118161,150,164.842,36.4899257492,154.837788598,47.0597,128.476822201,-168.842,150,93.2265,65.3281,5.40270079368,320.743194114,164.926847841,-6.16409987144,164.946,0.89196,216.42401958,154.328346775,164.864850137,119.927054026
334.253815,151,165.626,72.9050076627,193.89638986,47.1639,127.387737716,-169.526,151,98.9172,65.4976,5.47587738823,557.820371756,165.715354919,2.88959914426,165.736,0.826483,288.333183474,195.763275993,165.648373066,123.475809627
543.040359507,152,166.467,129.690992954,65.3528239344,47.2919,156.184209652,-170.353,152,93.3577,65.6667,5.47847224057,645.667408451,166.562150204,104.717677789,166.582,0.854578,299.36560345,266.371846922,166.505328292,123.378628579
419.954140465,153,167.228,65.908751926,110.815767992,47.4036,126.807091495,-171.213,153,87.3831,65.8493,5.40727256388,412.887488269,167.345691736,44.3774884306,167.351,0.836418,205.140189263,222.633627941,167.277844631,103.964041565
348.272374983,154,167.019,78.0219903276,99.706254956,47.5231,108.997469405,-170.996,154,97.3553,66.0318,5.48942600311,500.470857791,167.087966128,-2.01137848081,167.118,0.881084,153.412159889,136.706359584,167.029736106,86.8336971658
471.880056898,155,168.479,51.1027572485,137.185408373,47.6752,148.450392102,-172.348,155,88.3308,66.1248,5.38866887405,334.716467319,168.565861968,8.56225629052,168.567,0.886672,212.799781476,171.473439872,168.511807479,118.285617663
326.586597972,156,169.019,127.632235975,51.093982912,47.8217,98.6960272386,-172.944,156,88.565,66.2947,5.36952360757,604.767584564,169.094917956,68.0508116627,169.112,0.907292,154.418047111,177.95812536,169.039786643,67.8589417089
344.209513804,157,169.369,198.117538845,-120.425048366,47.9784,118.335810891,-173.39,157,85.3194,66.5415,5.40448232634,971.484556626,169.470087655,-3.92700785069,169.469,0.838358,210.727759278,92.3469004833,169.398973705,68.2914961042
360.684417398,158,170.384,193.700514247,-2.27929290519,48.0946,164.401747138,-174.344,158,96.9951,66.7108,5.57855199492,627.5275906,170.481040308,-58.401317347,170.486,0.904742,354.867645662,195.329100667,170.422646019,82.0098276351
512.796133833,159,171.219,111.056689213,141.326777747,48.2259,185.045879572,-175.138,159,97.3948,66.8794,5.52839041563,864.476471757,171.314063836,5.04189436738,171.333,0.882445,365.47380203,297.973444333,171.249956935,158.055241384
406.421587316,160,171.488,134.867046845,112.360719883,48.3906,137.517916475,-175.463,160,92.2356,67.0843,5.51123380735,602.875498227,171.589271619,-7.00770996895,171.6,0.898208,318.345821295,143.761825985,171.527749953,75.5813337283
275.527409986,161,171.871,157.910200713,77.348607225,48.5542,84.3390352649,-175.737,161,101.854,67.2549,5.63473232791,647.948274978,171.961802255,27.4202773582,171.99,0.905023,237.188966539,112.421640729,171.893309561,112.964791678
357.68200281,162,172.673,93.4294243553,69.2968502682,48.7088,95.575560691,-176.642,162,96.7109,67.4092,5.58519616904,636.6999289,172.766419245,98.1753333361,172.794,0.889897,163.39620736,214.438165284,172.703403961,93.7464660838
484.566754361,163,173.364,45.549429738,102.105238033,48.8588,150.685266329,-177.293,163,101.513,67.603,5.6173004759,394.605422447,173.48198923,64.7479588238,173.48,0.874167,127.302642657,206.355469445,173.40901887,81.6960092749
433.961487137,164,173.95,80.9772537783,108.984139324,48.9725,131.964553785,-177.989,164,119.919,67.7666,5.78785151938,733.034848749,174.061920952,38.257197283,174.078,0.862279,155.06337032,170.679397178,173.980601802,91.3701904759
427.390906462,165,174.208,174.686821393,18.880506376,49.1276,144.500025633,-178.17,165,91.451,67.9667,5.47862625826,997.996495364,174.31751391,68.8389028924,174.317,0.891172,256.772268808,265.119204237,174.244474733,106.206374247
349.846303618,166,174.989,84.6715628278,182.414459211,49.2632,115.316309905,-178.887,166,95.0466,68.1106,5.58346531144,574.812320629,175.094083796,67.9221983309,175.102,0.869952,369.196706341,212.687097217,175.022791526,158.049893165
313.373820646,167,175.236,109.691890103,89.066971419,49.4084,105.822135676,-179.2,167,106.622,68.3155,5.62507147454,571.939898269,175.350296164,-3.00504391358,175.351,0.896769,374.281255934,166.948592165,175.266857796,109.192328463
482.565023529,168,176.123,109.949279831,54.1672340288,49.4857,172.447820851,-180.053,168,88.3777,68.5164,5.46135084482,497.573398928,176.221379088,40.1984024909,176.231,0.875854,153.749592943,265.552480073,176.152998413,84.6324798974
456.229160498,169,176.292,102.943779764,92.6587552591,49.6228,179.537488704,-180.237,169,108.762,68.6988,5.64599539908,641.943181863,176.388542944,6.75966329907,176.399,0.903346,335.340065994,197.72303443,176.324969446,133.336060127
453.449512432,170,177.32,151.345231486,130.179515454,49.7701,124.34628426,-181.229,170,102.957,68.8777,5.54120895694,1075.52078337,177.4285812,86.8118095468,177.451,0.893629,358.95178137,286.436359202,177.348647559,137.874291561
458.457079762,171,177.457,83.4147704039,69.2485772493,49.8895,174.887778082,-181.398,171,108.054,69.057,5.64348257367,540.671407332,177.56961581,-5.33193921501,177.571,0.891214,136.579629096,254.650524446,177.504873095,75.2976943988
406.648984801,172,177.451,94.5526081608,88.9738296647,50.03,112.051621947,-181.351,172,93.5396,69.2055,5.51995903778,510.531584552,177.544551532,51.4076585104,177.563,0.898601,257.803927403,220.714892959,177.470096913,121.046295787
554.573646959,173,178.164,99.2340861073,18.258422094,50.2127,197.322286136,-181.882,173,99.268,69.3994,5.55680005304,552.460187188,178.277553855,-3.59416173197,178.275,0.90725,301.877079208,288.381287181,178.199948398,100.626800135
301.282388997,174,177.992,122.278068942,68.9344951665,50.3267,78.8305978583,-181.844,174,102.75,69.5719,5.6257029481,566.463120049,178.107269613,55.3956225477,178.123,0.888919,204.723419391,175.396364121,178.02414319,94.7580105572
537.595127174,175,178.78,97.9712426319,83.9532911588,50.481,185.987936842,-182.604,175,106.107,69.7664,5.57438987235,654.666560859,178.870514313,-42.1369402603,178.885,0.924699,184.270646449,160.620253907,178.805545818,85.1895719251
580.374028867,176,178.172,107.679064736,124.568607873,50.6478,162.203231396,-182.078,176,110.472,69.9135,5.70336855926,553.044649019,178.265980339,107.746334698,178.287,0.907159,325.341433355,298.7290906,178.202996015,131.388224392
489.240929057,177,178.392,151.191194894,79.7729963118,50.7858,140.486925446,-182.222,177,106.64,70.1116,5.62071251115,723.302187294,178.499415287,6.25129841921,178.518,0.930259,379.943838286,240.20795776,178.427463793,104.211115209
420.511880326,178,179.5,128.987194575,-69.1376343296,50.9175,95.2164520654,-183.221,178,107.785,70.2212,5.54873183483,645.440333143,179.611666698,107.541815558,179.624,0.924121,323.206087774,246.801338236,179.528522187,95.3661321232
430.69372534,179,179.7,80.9472285383,127.531356318,51.0721,123.663520431,-183.553,179,105.945,70.3883,5.58700157914,589.816140649,179.792964976,-2.49824937372,179.802,0.915897,261.483403414,170.191381116,179.726191196,122.525345802
544.917420826,180,180.139,107.700547983,103.989679588,51.2286,142.657126781,-183.783,180,92.3939,70.5432,5.42451421949,678.896965618,180.253580966,87.3304991946,180.265,0.910304,311.860045402,230.820855322,180.171395927,132.695212673
369.279377671,181,180.073,164.976864033,62.8736499889,51.3478,128.690832008,-183.756,181,106.35,70.7163,5.64107193717,856.066258107,180.169284914,14.3624063727,180.192,0.894239,367.833324928,216.032770869,180.104556573,104.669249166
398.837881803,182,180.26,66.2848694974,116.782425603,51.5437,120.466685354,-183.855,182,109.036,70.9025,5.6018798664,474.06716958,180.355685738,13.8383085995,180.374,0.929216,194.009568135,195.132705195,180.289474362,97.9893529563
641.11911127,183,181.009,57.22501645,157.00888298,51.6661,175.666153235,-184.703,183,110.926,71.0274,5.62827168146,427.169619131,181.091095432,52.4087911857,181.123,0.910373,296.631103007,301.135668813,181.033820121,132.04711762
287.26269077,184,180.309,165.604945259,-23.2722572787,51.7834,59.738517355,-184.029,184,104.469,71.2013,5.48693633565,764.586956342,180.41964056,108.384360908,180.456,0.915921,246.909581423,216.302602604,180.33215739,82.9161816802
396.775905171,185,180.969,55.7836315818,122.772438646,51.9013,165.435238141,-184.756,185,92.2179,71.3357,5.32991525839,390.196069122,181.070637226,-5.38842901905,181.096,0.915546,172.424688845,234.506108433,180.997849971,100.657708662
389.448447374,186,181.476,115.038362344,99.3052452256,52.0189,156.065500513,-185.123,186,97.5275,71.4785,5.43543220774,620.824767554,181.593591655,14.7534516731,181.601,0.905974,327.075408988,185.601541296,181.515785305,105.429561446
356.783615738,187,181.405,189.217831095,-129.722322951,52.0835,88.5048540482,-185.162,187,112.468,71.6495,5.57505780471,967.858686084,181.499079735,86.7540085888,181.529,0.902033,329.397413396,210.767762493,181.423481625,95.5548871336
507.765609201,188,182.454,165.595767533,101.242001985,52.2154,150.875791414,-185.995,188,87.377,71.7918,5.34290300745,824.59667741,182.569372616,8.81042776976,182.59,0.908632,363.384900699,284.029781658,182.483068664,124.003069428
368.585861388,189,182.343,92.1946462189,121.701421424,52.3589,116.403272996,-185.899,189,99.1426,71.9514,5.45476080859,528.112040447,182.454783629,14.4085198494,182.499,0.924021,210.297599524,193.605420659,182.373303986,102.226500648
346.186598077,190,182.301,180.770459938,146.597569817,52.4887,116.231289888,-185.809,190,103.575,72.104,5.46473303936,1150.80038683,182.411101279,34.7080335176,182.432,0.918527,339.389652359,257.608172334,182.322108759,110.148601062
529.742237501,191,182.745,120.19442683,-20.9218209984,52.6252,141.377064559,-186.249,191,98.6732,72.2613,5.4413480303,811.236199549,182.854959779,-4.70506789899,182.883,0.917735,233.540482394,142.30603092,182.769766593,89.9514710006
498.89461544,192,182.839,142.386904082,15.5594654104,52.7446,181.453805634,-186.491,192,108.521,72.4375,5.45909568642,626.923692506,182.953222712,2.11072139145,182.972,0.885829,296.831229752,266.079676947,182.856280884,76.958206457
293.965830093,193,182.877,103.698164716,-51.9572663064,52.8626,98.2844697852,-186.326,193,114.794,72.5938,5.59380373266,693.002311706,183.021336454,-4.52575639245,183.04,0.91408,233.842390185,166.178320809,182.917471996,105.894705228
323.658428717,194,182.645,197.470789535,-1.30066297641,52.993,107.560097078,-186.234,194,112.458,72.7572,5.5177394313,1039.82366482,182.764324861,43.5602231569,182.802,0.886131,274.183878954,186.296829423,182.666914504,82.1366591486
312.884203174,195,182.7,139.304077425,81.9009955782,53.0893,109.554416314,-186.199,195,109.03,72.9202,5.37485695508,906.234540911,182.86634542,-6.01948922432,182.88,0.917384,227.981746426,200.43544661,182.732882332,103.604349577
283.79153366,196,182.881,182.014868632,-24.4364120055,53.2074,50.5002408304,-186.421,196,105.627,73.1319,5.45211951023,992.681650652,183.046169446,146.940977,183.081,0.896731,277.361024313,217.835591054,182.90413244,86.0975062837
846.235287233,197,183.64,120.310228186,36.5397855187,53.3391,242.164318216,-187.212,197,108.564,73.2682,5.45657662952,594.794506918,183.787997604,202.247609267,183.812,0.90833,314.264231406,443.252890002,183.665978592,105.124333692
364.219130607,198,183.031,103.068367167,-32.3000051117,53.4366,129.950361531,-186.64,198,115.446,73.3598,5.51897498311,502.72210533,183.203066742,25.9481134668,183.226,0.920756,234.04294668,211.947776541,183.059732976,87.8182635714
371.185327948,199,184.224,78.685327578,163.834005998,53.5637,106.458756609,-187.71,199,102.087,73.5021,5.42200431065,490.083842096,184.375433546,3.26835054465,184.407,0.927215,290.207140427,142.088923199,184.246956188,106.65298179
416.020917987,200,184.69,183.983827433,163.885558337,53.6959,114.300333753,-188.115,200,95.756,73.6584,5.25020087342,1028.31238587,184.877250308,56.7847499529,184.894,0.909482,455.693411919,210.785043979,184.719170715,139.809623683
504.862821841,201,184.041,116.126855418,96.205507389,53.8383,192.736308984,-187.468,201,92.9574,73.831,5.27282343555,490.761566793,184.166568161,27.9721138362,184.212,0.916616,200.731430915,266.690294541,184.057747408,95.9109627639
