Epoch,AverageEsReturn,AverageReturn,MinReturn,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAction,AverageAbsY,Iteration,AverageAbsQ,StdEsReturn,AverageQ,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MaxReturn,AverageY,AveragePolicySurr,MaxEsReturn,StdReturn
851,40.3490563247,224.56558918,173.947409455,417.725,108.27,6.00077625217,0.610711,347.108059957,851,347.338,42.7859757303,346.998,214.85,113.902854209,7.13108439661,1025.24599373,347.00555183,-354.587,150.7209331,155.244496441
852,70.273561651,633.521117869,175.08076898,446.237,108.303,7.51202076778,0.736295,346.148235405,852,346.366,117.846071805,346.039,215.029,179.141656649,7.33303567713,1201.81568804,346.03486093,-353.745,591.44010937,264.709154118
853,56.8800838245,893.704533198,627.68796957,447.484,108.337,7.19529928088,0.790364,346.174273788,853,346.386,68.6408254235,346.056,215.219,204.789602319,7.32276139707,1725.21431704,346.081061549,-353.946,273.129274676,228.463336688
854,46.0485891057,669.851309486,149.339202513,430.549,108.389,5.7689727773,0.70705,346.710434128,854,346.955,47.6083050534,346.605,215.37,166.781450632,7.33358262209,1317.83129533,346.618779228,-354.549,212.167853696,266.659809706
855,104.037663581,781.873326519,471.052401197,433.428,108.462,6.48008474343,0.850397,347.304732916,855,347.555,206.630005202,347.218,215.489,205.256290247,7.30241622814,1038.24389074,347.219453797,-354.714,741.018549631,169.919020476
856,106.098427537,222.328395102,178.892621727,426.914,108.553,6.58306383158,0.586875,346.017628928,856,346.265,213.779518583,345.9,215.634,115.570273605,7.25601039966,932.907524195,345.920719795,-353.741,862.899301887,111.687094807
857,102.412368283,535.723760826,460.215429149,462.67,108.615,5.80691278801,0.715422,345.820293922,857,346.064,143.101862098,345.705,215.827,187.776615735,7.44302588506,902.955825795,345.711466522,-353.243,515.440433606,107.608640346
858,99.1866939923,684.630882811,458.333811724,495.836,108.632,5.91009044891,0.787246,345.90939863,858,346.164,176.615453913,345.754,215.963,201.131586202,7.5839991845,955.812696943,345.776016137,-353.479,614.804712621,117.607827235
859,56.4216494131,463.236027846,163.644395171,438.563,108.705,5.74286879008,0.697395,345.94828382,859,346.177,99.1719520486,345.814,216.094,156.388242198,7.23537243771,1157.73567549,345.82824507,-353.599,454.689571428,275.564549949
860,89.9760416623,804.177048965,600.426564357,467.02,108.768,6.57398511123,0.773538,346.109144597,860,346.326,112.51435102,345.98,216.252,200.178731139,7.36685579486,1741.83278488,345.981217914,-353.731,467.027999311,238.78093789
861,89.8092781422,737.069364977,447.913145118,433.077,108.774,5.12946489604,0.753739,345.501111978,861,345.792,152.938784876,345.388,216.366,189.70990515,7.29947636799,1589.00514809,345.379237858,-353.283,572.348186144,254.585400201
862,66.1740310932,645.572404801,616.006757349,408.148,108.83,6.09317744722,0.740497,345.697567537,862,345.949,105.965397389,345.583,216.509,198.583929407,7.09258468731,867.329029326,345.607233837,-353.339,509.492829657,37.6517135103
863,41.206950026,648.562683948,623.023862689,427.825,108.903,6.93904932201,0.75056,344.829716836,863,345.076,35.4970045105,344.705,216.654,201.824236191,7.15661018872,678.736216743,344.722070939,-352.242,126.091758696,11.8093273955
864,67.0271729142,626.610567317,183.165419105,446.158,108.965,6.26630135234,0.664531,346.09201014,864,346.325,112.248662461,345.986,216.803,190.141644391,7.20828887422,1114.49925169,345.975133502,-353.507,572.328367098,182.973478284
865,99.93140975,737.871707352,475.216827608,445.008,109.044,7.45820774059,0.736009,345.391585366,865,345.68,162.404107426,345.24,216.904,185.267094502,7.28879920652,1535.31737391,345.258303994,-352.694,717.914309789,261.528379046
866,101.298472322,188.211276305,181.538447291,419.229,109.05,7.04031421635,0.534495,344.755369721,866,345.004,155.438533096,344.623,217.064,109.411969183,6.99205375644,194.865230496,344.638430398,-352.414,562.680788029,2.68095837466
867,58.1912964215,486.127270354,402.894130442,427.139,109.08,6.17839650487,0.663545,345.906837495,867,346.095,94.041917389,345.77,217.209,180.64708866,7.09871119215,698.223930543,345.784096412,-353.381,459.364090224,35.6672813853
868,47.0218164263,674.090878591,418.142481254,464.815,109.204,5.46029546379,0.822758,345.246786448,868,345.495,52.9949246469,345.112,217.347,190.5881504,7.3938892533,1430.20006768,345.132610561,-353.052,192.657957969,261.166504143
869,73.7858111309,584.832933057,437.879898777,477.771,109.245,6.10412443326,0.763015,345.538835152,869,345.767,123.886304303,345.407,217.528,191.430233921,7.58837129652,970.334971145,345.41867995,-353.256,590.321106205,106.416881178
870,63.4240766256,778.589697613,299.221600977,452.384,109.252,6.95680965169,0.782375,344.861385425,870,345.097,71.3867453671,344.746,217.648,194.102488272,7.27370777033,1379.91631478,344.750509461,-352.209,310.379320094,280.349163748
871,69.6332123154,750.807872902,484.230093605,450.257,109.271,6.69783246633,0.779557,344.429999128,871,344.692,133.392961027,344.287,217.759,194.356740044,7.27138939797,1542.64374313,344.312575928,-352.001,645.700607311,257.313048014
872,121.449956663,1125.93779119,594.141442133,492.534,109.313,5.57131250101,0.808861,344.684813865,872,344.945,163.753676127,344.599,217.876,207.148335866,7.47175872482,2318.56492899,344.601024522,-352.591,570.413327367,491.223746677
873,67.1823315914,1257.54269115,493.521535785,468.425,109.332,7.74317221304,0.779595,344.68130676,873,344.904,75.0324359189,344.601,217.991,184.025508081,7.40550549839,2292.76224349,344.597258976,-352.521,324.999466604,530.872258165
874,59.2333549874,1270.99599817,612.293294017,468.891,109.45,6.20633668016,0.758269,344.528410969,874,344.791,79.4295520821,344.425,218.193,191.799982948,7.25159749756,2209.1573099,344.4404666,-352.388,323.349651222,558.024568635
875,49.3350017402,1377.29130458,690.303507473,491.421,109.459,5.79317451632,0.754129,344.765238759,875,345.015,96.9967066157,344.642,218.324,185.68321582,7.59054677403,2103.40701813,344.653261246,-352.75,499.860098414,466.759016532
876,45.6009038839,927.938349772,288.243889676,463.688,109.533,5.80687709459,0.793811,344.768703563,876,345.009,49.1578544493,344.671,218.515,181.151526573,7.38817090976,2123.60932437,344.673754874,-352.66,239.498407721,571.493510157
877,32.1095139162,770.262094356,157.078016003,511.96,109.591,5.80358930942,0.704583,343.86363647,877,344.128,29.9652941919,343.76,218.714,157.626789124,7.67892415993,1673.34161941,343.753793222,-351.912,126.002953798,444.301827115
878,84.3823609282,934.084929766,613.608875876,429.062,109.651,8.31949872726,0.765591,344.666967674,878,344.864,121.433385148,344.513,218.874,200.245382942,7.16556090669,2236.22824788,344.551542936,-352.465,435.400781914,365.603557113
879,89.4790891637,527.100473352,475.31672514,458.277,109.758,6.24894783077,0.713499,344.586571055,879,344.881,173.33038164,344.525,218.975,189.324991839,7.3199954939,738.021993741,344.516263125,-352.421,830.559309708,71.2525245857
880,48.9270088307,1029.53326482,373.349216922,455.826,109.803,6.11227310039,0.737082,344.538499413,880,344.784,44.6594885618,344.455,219.094,188.631461974,7.42595027793,2056.01362041,344.478339643,-352.317,137.133386159,559.631936717
881,37.2618420181,866.866784903,372.357637677,443.418,109.843,5.6233848408,0.717307,345.248445217,881,345.497,58.197991669,345.171,219.2,181.22883286,7.2707765164,2002.39233759,345.182274864,-352.88,295.076352714,572.592076482
882,54.0471166532,597.073533207,463.772529877,430.114,109.892,6.24335311083,0.734832,345.326454311,882,345.594,99.2990655555,345.244,219.272,194.738847158,7.17088105566,898.527390198,345.259206949,-353.112,487.175080171,107.673717875
883,83.561254466,607.232647101,407.4442934,454.126,109.957,7.5981893305,0.753326,345.352058721,883,345.655,116.293568313,345.296,219.368,192.074975576,7.20413920933,907.919171862,345.284855385,-353.332,409.388784114,124.137284556
884,70.8424610788,549.324903886,185.227831916,468.706,110.049,4.64730589209,0.728231,345.515214713,884,345.743,92.045995936,345.448,219.471,173.940570519,7.36805259069,924.389444381,345.456423408,-353.219,371.832961728,151.361933026
885,86.7476939795,621.468792865,220.308702051,433.167,110.113,4.79820103754,0.648449,345.171518386,885,345.405,129.510908611,345.075,219.598,138.310951532,7.11432359058,1066.39591487,345.090780276,-352.78,555.580936122,332.984676209
886,57.3082233783,499.890421737,420.011026788,423.721,110.134,5.63023536449,0.716209,345.094651209,886,345.377,94.4687300753,345.02,219.77,176.596566993,7.12864561736,771.279037516,345.016358296,-353.127,499.952960983,79.7679426346
887,72.3624130081,490.415941208,424.331021977,472.253,110.22,6.26047041511,0.695475,344.315581469,887,344.563,113.829257968,344.181,219.922,183.365843981,7.35687474406,518.588905709,344.206400036,-352.331,451.272778857,18.0560888863
888,36.956615553,817.235633495,505.111320847,446.013,110.256,5.11400756119,0.771914,344.656461939,888,344.91,38.1446333987,344.559,220.088,198.260963619,7.24939054919,2007.38509696,344.560543565,-352.591,195.119011174,287.60968084
889,49.6140193202,581.068926486,188.469514596,453.506,110.32,7.28198237284,0.721244,344.649167409,889,344.942,78.0957167085,344.541,220.184,151.907236905,7.29640489334,1188.47472009,344.561101872,-352.475,396.29525193,244.68281611
890,53.9657897927,1129.3002715,221.180159359,468.064,110.411,6.2333130671,0.741197,344.679774984,890,344.919,82.9735568208,344.593,220.287,149.63229949,7.21366232868,2048.4166974,344.595026285,-352.301,384.284513001,541.001280422
891,52.2010637007,851.994803177,153.250665999,443.186,110.435,6.19228228577,0.758088,343.877106678,891,344.156,65.9039819548,343.786,220.429,166.834451351,7.16354780437,2154.59968636,343.798061054,-351.569,343.07769239,446.691417899
892,184.706576025,736.236675182,483.988388107,428.699,110.519,17.0977407657,0.539692,344.313674517,892,344.585,233.503420698,344.234,220.549,148.111148534,7.06305273062,1016.25482648,344.239824921,-352.209,862.397964313,192.820198724
893,127.017144154,627.773627453,489.736886514,432.65,110.571,7.22261348836,0.76679,344.422661245,893,344.69,142.610757731,344.373,220.697,178.909084526,7.1591626732,1238.47426495,344.374011344,-352.051,485.19691206,173.558868012
894,48.3464181543,844.679536433,551.292847967,416.344,110.626,6.35847985576,0.745343,345.024279585,894,345.276,68.0032409499,344.95,220.818,170.067457883,7.15642035937,1239.13554209,344.963366129,-352.819,371.733701532,194.652302117
895,49.4306413117,701.901062645,173.893714508,461.939,110.697,5.41766272352,0.664395,343.841846869,895,344.113,58.7246659729,343.779,220.921,157.182461395,7.348483321,1017.228009,343.785734053,-351.477,198.250804269,203.963826404
896,85.2479464028,560.389158176,410.068892026,441.673,110.76,6.07783928794,0.735635,344.004140567,896,344.239,86.8357722556,343.912,221.055,177.697865551,7.21533506396,828.916187088,343.923354615,-351.757,312.672203524,86.9586354494
897,81.2801097937,552.379983116,396.507654997,473.091,110.842,6.26338653985,0.745077,343.411248405,897,343.701,112.853764395,343.353,221.163,177.493775695,7.52049566682,650.856598015,343.353657701,-351.37,538.66000132,49.520522291
898,71.2847646541,695.490846217,366.358482635,442.312,110.88,5.65184758631,0.762287,343.042811139,898,343.285,102.893183033,342.941,221.329,182.526356043,7.20535282112,1479.3416075,342.955395883,-351.049,474.667982766,226.156494341
899,49.2892776157,635.767933225,465.56812625,421.364,110.946,6.88999707505,0.695174,344.590041753,899,344.826,81.9569257327,344.489,221.408,174.894575793,7.0155075069,936.029946189,344.514995084,-352.327,413.343730571,130.577544749
900,50.8651155533,697.697672283,231.041871829,450.029,111.035,6.56381232056,0.615896,344.316242809,900,344.578,54.4473178022,344.259,221.534,151.693821437,7.33611959661,1029.21514167,344.263916409,-352.18,211.678597611,232.45697256
901,70.6496132633,495.975078639,426.711710038,493.768,111.105,6.43873660567,0.713897,343.892587044,901,344.146,80.334493517,343.804,221.663,185.021146632,7.61293103398,644.508003539,343.814322424,-351.908,334.381120735,47.4619170726
902,93.4771004737,472.262674984,427.003677517,435.187,111.137,4.50876717863,0.725936,344.15733295,902,344.397,173.623051552,344.077,221.79,182.339100248,7.15432664071,527.831790084,344.085461566,-351.933,662.885561535,22.1852076933
903,61.162338617,971.648789566,562.171279166,458.415,111.191,4.41091198838,0.746743,343.8869152,903,344.149,112.906344433,343.785,221.92,169.247935009,7.31906638034,2003.17136396,343.794956754,-351.629,588.652611215,360.262618784
904,58.8451950516,843.847032213,540.93337758,426.024,111.252,2.97031720914,0.745067,343.797770889,904,344.038,68.9263984034,343.712,222.079,181.913279686,7.1636819939,1339.95257971,343.719061581,-351.568,311.122906615,199.013119447
905,48.3984401958,698.254356206,209.335723718,458.0,111.276,5.55843993098,0.730048,343.785654148,905,344.072,60.0780549025,343.704,222.151,185.549101037,7.26515362423,1779.76994599,343.712072893,-351.763,248.046367689,298.794143176
906,87.9557876576,590.751883808,449.32723423,429.956,111.315,6.09905600609,0.750978,343.841138416,906,344.085,105.106431373,343.754,222.293,189.764856584,7.1050803839,815.218656256,343.765923487,-351.53,433.76418463,91.9031783152
907,59.8922444399,691.428568183,450.414360617,422.587,111.369,1.98553543912,0.781076,343.516868775,907,343.765,102.321400686,343.418,222.434,191.058625432,7.01913772486,1662.50491789,343.431361313,-351.218,423.73240809,237.417892046
908,62.9869856272,856.410348649,517.74197038,437.073,111.401,6.42985000747,0.811812,343.252596408,908,343.535,94.9987015254,343.165,222.53,162.338112055,7.24382540942,1287.06259483,343.168028863,-350.888,395.994942486,173.446141328
909,49.05711265,507.74252161,439.959765474,467.521,111.483,5.56577939083,0.778989,342.722011334,909,343.004,87.3480783978,342.61,222.701,186.249293134,7.40203614927,597.774851664,342.620374504,-350.404,496.691806597,42.8214026858
910,89.5783870605,583.286480931,452.570631633,427.052,111.533,6.77963463283,0.795084,343.038867609,910,343.312,138.248058274,342.951,222.821,191.6041067,7.11798202739,887.092816579,342.953250045,-350.658,518.698932189,120.095793398
911,75.7945400912,678.758641234,545.495229741,414.555,111.555,7.19807728112,0.753163,342.987264564,911,343.284,133.175728431,342.887,222.945,200.417948934,7.06251838575,1469.92505716,342.892404889,-350.693,575.009970954,163.788904865
912,54.096725732,765.591036551,527.534028944,399.307,111.624,4.83117081641,0.687883,343.211433328,912,343.476,83.8759086116,343.122,223.059,144.167413207,6.94372429182,1061.96103277,343.121526438,-350.578,402.003957335,156.723143431
913,68.4350165306,740.889155332,203.350672403,457.6,111.66,5.63728255122,0.678015,342.437144755,913,342.716,98.2401920614,342.309,223.174,159.221882391,7.26338648594,1298.90516528,342.325204291,-350.284,401.661534435,234.464563301
914,49.4572907607,781.825589856,515.991023065,455.362,111.708,6.18828045027,0.718292,342.440675938,914,342.732,77.8428612542,342.327,223.311,200.790121476,7.34779183593,1694.13649688,342.333034599,-350.1,407.536994913,212.700830519
915,76.3418496563,694.284802889,199.689759087,454.615,111.752,7.50742119041,0.649931,342.078326513,915,342.327,119.381009821,341.951,223.482,149.670860781,7.20106606844,1065.89221108,341.942246065,-349.747,503.791227512,209.404405399
916,82.9714857054,533.252826632,488.823781717,441.75,111.851,6.63765842621,0.684162,342.049213804,916,342.331,77.8310989673,341.912,223.667,179.134597786,7.37033813316,878.860091514,341.925259678,-349.642,260.329510242,59.7632605211
917,64.2200250272,654.564026071,488.001594991,475.482,111.902,5.71618407058,0.672702,342.519398742,917,342.749,111.969148502,342.379,223.851,156.105875103,7.43693139744,791.087607207,342.387891159,-350.396,436.021882184,81.2688113649
918,65.4707259083,573.128492549,541.224443304,457.177,111.926,7.08599750192,0.715685,341.909949439,918,342.212,123.243654108,341.77,223.936,192.77292446,7.34039028543,740.178935732,341.779986669,-349.68,629.555382316,31.3843323646
919,55.1982096882,476.542629854,453.873778113,460.285,111.986,5.28493880136,0.698087,341.799436342,919,342.039,92.9698476781,341.684,224.108,189.746102173,7.38722361156,526.781441779,341.685658508,-349.578,472.996819454,17.6344899074
