AveragePolicySurr,AverageAbsQYDiff,PolicyRegParamNorm,AverageQLoss,MaxEsReturn,AverageAbsQ,QFunRegParamNorm,Epoch,StdEsReturn,Iteration,AverageReturn,AverageEsReturn,AverageAbsY,StdReturn,MinEsReturn,AverageY,AverageQ,AverageAction,MinReturn,AverageDiscountedReturn,MaxReturn
-221.846,3.33635204111,48.838,93.242,28.1448575125,213.498,91.4261,126,0.608177762535,126,382.620328318,27.1017378503,213.367105532,36.3972363418,25.4526243035,213.334849028,213.321,0.571566,311.936238327,177.661827629,450.92694628
-223.378,3.36843321303,49.0328,96.8092,28.8090126272,215.264,91.8329,127,0.651423631158,127,343.77789199,27.36270564,215.150919528,15.0566620314,26.2920895211,215.113980508,215.104,0.46579,313.847926817,165.905976983,370.209914467
-225.122,3.32989536087,49.1718,90.7587,29.7667768306,217.017,92.2334,128,0.772126166538,128,481.316824501,27.4082763494,216.894160809,43.8568077768,26.2493283931,216.859512617,216.851,0.504477,329.111579275,196.265706556,595.724832303
-225.975,3.44620766053,49.3218,100.251,30.319390848,217.762,92.6331,129,0.844196007869,129,375.706087719,27.2394079936,217.628004893,90.5131632991,26.1413536879,217.594112402,217.577,0.43328,239.86824144,170.495844599,614.32568704
-227.881,3.2737428347,49.5035,89.4398,30.4905772281,219.793,93.0178,130,0.948555595329,130,430.264274385,27.2236637133,219.664337691,28.2981239715,25.8357501685,219.627006751,219.628,0.581181,347.714532354,197.514738787,555.060729452
-228.931,3.4133820953,49.6528,95.5171,30.5142420925,220.683,93.371,131,0.897734730239,131,487.963496197,27.5759348887,220.542893942,26.6072336918,26.6166629684,220.502584899,220.487,0.634429,450.828568283,207.056542015,565.929389176
-231.017,3.31466325117,49.7785,94.9171,29.7939189621,222.583,93.6586,132,0.76744254526,132,379.013977833,27.2943480384,222.442599431,68.0632276865,25.9147804428,222.406251341,222.393,0.543827,261.005855688,175.571177289,443.973639333
-232.62,3.4500690331,49.8874,99.7863,30.2826665344,224.176,93.9995,133,0.910160191338,133,424.216756544,27.4326406313,224.030294161,111.327953431,25.9132150563,223.99502379,223.987,0.529252,169.498110657,185.267829949,620.32548269
-234.891,3.17851534275,50.0389,80.6816,29.7153883029,226.37,94.2942,134,0.765047212584,134,459.563335584,27.2983995235,226.238207547,15.8381244163,26.3729413988,226.197270779,226.194,0.521507,421.786842046,199.543434335,488.414606071
-236.024,3.35865841432,50.14,105.067,30.527420647,227.574,94.7083,135,1.00534669966,135,462.886157176,27.4758370736,227.461221653,11.4413131502,25.9289767377,227.4201861,227.407,0.552543,418.288023675,202.89802112,480.500211381
-237.743,3.39334141957,50.2221,96.7275,30.1044280719,229.058,95.0872,136,0.887940590523,136,625.642402846,27.5019859156,228.922194063,22.4364840514,26.0524329936,228.875312923,228.868,0.50664,576.739692086,226.081753356,711.631755267
-239.332,3.1573307454,50.3127,83.4238,30.3840211955,230.632,95.3794,137,0.870159969454,137,480.163316111,27.4098002145,230.51214188,128.756531955,26.5294743419,230.475767651,230.471,0.566727,255.107654298,191.956814829,655.848671374
-241.81,3.34650180512,50.3866,92.1961,29.9405754116,232.87,95.755,138,0.762308062729,138,616.163173868,27.4661241835,232.755299559,68.1956308864,26.5005143972,232.711324852,232.696,0.531568,457.269115298,213.504639508,744.542827102
-243.661,3.47748935423,50.5004,102.961,29.9564838814,234.659,96.1118,139,0.824683663588,139,616.385096323,27.4417535224,234.552076425,71.2438920527,26.1418907074,234.50409151,234.494,0.540474,428.553113931,211.5196565,762.732259277
-244.851,3.42522530654,50.6422,98.1114,30.4311537476,235.993,96.511,140,0.936501595851,140,570.223624587,27.3908252107,235.858721476,71.889697793,25.958677324,235.807739456,235.809,0.568558,322.399808176,208.149949625,665.83661327
-246.057,3.3753596062,50.7492,96.6176,29.9641612145,237.399,96.8902,141,0.868952396821,141,476.298397249,27.1817381156,237.264879268,37.7907582403,26.184532856,237.215068805,237.196,0.565527,276.817684999,198.08773532,553.517585886
-247.881,3.29471175799,50.8999,101.6,30.5608171175,238.873,97.2342,142,1.03501522551,142,567.487904697,26.9714941005,238.725890098,108.806713816,26.147899886,238.686793675,238.681,0.561834,439.690815491,210.187842428,732.014520283
-249.776,3.35511719919,50.9823,100.581,30.0218997648,240.834,97.5171,143,0.837167882377,143,366.174106811,27.2649068508,240.714938281,85.2324884698,26.3439106794,240.674548169,240.663,0.576811,190.875286659,165.660273471,532.648279955
-251.459,3.4139055089,51.1151,103.024,30.0421577896,242.668,97.7696,144,0.781547883296,144,530.373347955,27.5876999415,242.520783118,206.300187173,26.3472170595,242.479662626,242.469,0.539771,270.47622483,190.708977208,790.322793973
-252.651,3.3970884595,51.2073,95.5013,28.9383831486,243.65,98.1285,145,0.60394345178,145,561.257658929,27.2809478093,243.50875588,56.596812229,26.2495731017,243.46418512,243.46,0.541172,466.398866926,207.973440543,683.364271395
-254.011,3.36179408551,51.3002,101.602,77.5206638076,245.082,98.4056,146,11.6076632065,146,403.676750509,29.6983631038,244.940199654,60.5743134005,25.8757699589,244.893837647,244.887,0.500742,272.426927686,176.370884636,621.597878233
-255.187,3.47639020313,51.457,115.984,29.003050076,246.284,98.6335,147,0.685204280443,147,440.814795858,27.543746179,246.101933365,64.1222767377,25.8445869662,246.046919385,246.047,0.548026,309.18448591,184.264857834,657.101027544
-256.841,3.47837650508,51.5555,105.103,28.9141220263,247.775,98.9379,148,0.669130685215,148,333.160908077,27.3105817056,247.596423015,153.144752392,26.3641530896,247.542345627,247.523,0.521803,258.656620289,158.269027169,723.146042416
-258.504,3.33453925308,51.6018,95.3137,28.8957271208,249.565,99.1975,149,0.798202006565,149,354.233005465,27.1846564602,249.372438359,133.35042088,26.0062413384,249.313100927,249.298,0.594593,267.312229037,164.208338746,741.483955262
-260.303,3.29988493934,51.6993,100.043,30.1999163502,251.035,99.4281,150,0.919239772532,150,200.673671627,27.2181443726,250.857749355,30.0552001229,26.1601636908,250.784010101,250.777,0.600494,187.586382531,119.844713,465.520226228
-261.728,3.36467557994,51.814,95.6079,28.204590494,252.233,99.7011,151,0.701766945176,151,341.471856552,26.8154739946,252.052677063,171.499964802,25.5069513103,251.974087381,251.957,0.540539,228.233549912,152.591689033,748.814453472
-263.398,3.347909491,51.9178,108.631,28.6023734608,254.118,99.9759,152,0.627958993687,152,567.197538656,27.0168281992,253.931509424,170.858226075,25.8548316337,253.87177527,253.867,0.591326,351.091830851,201.329072497,789.499910041
-264.369,3.50371660195,52.0464,107.463,29.9049099353,255.195,100.25,153,0.797915838506,153,583.171160155,27.258730602,255.014895441,68.1234635115,26.1818743228,254.9608233,254.951,0.570297,283.678518332,220.366726322,724.278319922
-265.476,3.36291123241,52.221,100.792,30.5629041042,256.149,100.555,154,0.866865913327,154,698.417030345,27.5467959215,255.968192606,148.8664181,26.3071090878,255.916964676,255.91,0.589953,204.80278579,211.506928455,1060.47935964
-267.962,3.57411509278,52.3346,118.15,29.1881516072,258.297,100.851,155,0.609010621396,155,691.662938407,27.4718741698,258.13336948,224.677218951,26.5106716496,258.08756732,258.071,0.542335,219.103687342,209.085195458,902.992067483
-268.965,3.46542782513,52.4185,115.225,30.1489728924,259.741,101.14,156,0.852227315317,156,636.127985449,27.2962780425,259.578692424,280.329255816,26.1674596537,259.532208693,259.528,0.555598,211.877493169,200.075894906,1097.66485442
-269.847,3.52495639496,52.5104,130.666,29.5762800808,260.68,101.412,157,0.693755379701,157,260.114489282,27.3617521213,260.531997079,7.06142380598,26.5782074213,260.485160041,260.471,0.577667,245.509266044,140.149987752,281.057394095
-271.878,3.57849635015,52.5952,125.884,27.9556657692,261.891,101.744,158,0.512581040363,158,547.830606414,27.2003337837,261.725309856,118.817365683,26.1555547601,261.675456981,261.667,0.585841,262.563646681,193.770130755,852.133583639
-272.602,3.1946606444,52.7246,84.6088,30.5059278766,262.924,102.004,159,0.996524478368,159,294.114923467,27.2285153455,262.746853212,151.323860594,25.8473333304,262.686306581,262.679,0.625812,133.763332237,139.582769265,703.161251421
-274.687,3.28237665325,52.8408,99.2344,29.9266956628,264.949,102.225,160,0.860301826246,160,549.263813775,27.1678829015,264.771275117,166.045812061,26.0829625771,264.724780013,264.716,0.578996,236.148557273,191.293564929,952.881631287
-276.634,3.38419895316,52.9055,103.686,30.1280764571,266.967,102.527,161,0.919255925971,161,151.644082778,27.3968755061,266.800500432,27.4525327165,26.0394033638,266.761428339,266.75,0.591689,129.819533023,95.9869079735,340.763501052
-277.804,3.45103714007,53.0261,113.793,27.7752641596,267.956,102.75,162,0.423478615963,162,229.382897183,27.0003726994,267.779587768,19.0509576694,26.150580362,267.734788196,267.724,0.542373,196.120031291,128.997837606,263.80154696
-279.267,3.5135420868,53.104,113.326,29.9035792649,269.444,103.023,163,0.852477376138,163,351.591129818,27.1229783088,269.27186595,147.973279545,26.0382694352,269.230722798,269.216,0.590235,145.525031521,148.832093408,755.300790204
-280.65,3.36396833889,53.259,100.492,28.9873870025,271.203,103.281,164,0.68727124747,164,247.711097379,27.3785951658,271.033055609,145.325384279,26.1243355749,270.995446328,270.994,0.677334,149.525440358,125.520590946,731.510748345
-281.632,3.35706721426,53.3947,103.593,28.4773315249,272.138,103.502,165,0.597108947683,165,222.875225851,27.0547072229,271.97272798,66.2062555567,26.3144897862,271.936850826,271.924,0.597157,187.229074062,121.314333104,679.863760124
-283.576,3.53571228693,53.4941,128.956,28.2120005013,273.39,103.789,166,0.637471394676,166,325.409071545,27.0581221238,273.240129065,161.556837525,26.0994900359,273.19835951,273.192,0.642277,158.312389711,138.628203454,736.77420995
-285.108,3.44659213751,53.5932,120.882,32.9717687061,274.569,104.127,167,1.42422139218,167,320.112798113,27.3996447257,274.437900441,106.060861892,26.0908221941,274.395060856,274.386,0.581431,183.874811814,146.341188613,645.802544678
-286.466,3.38776730059,53.7466,124.723,29.2906680267,276.473,104.378,168,0.60502586735,168,360.67528097,27.4538041552,276.312275719,138.351370686,26.5669810651,276.266705797,276.261,0.604678,208.194832475,152.32925365,855.72166663
-286.994,3.48704602982,53.888,131.109,27.7821131337,277.59,104.675,169,0.573827132722,169,535.404038177,26.9034294691,277.44616202,114.6477898,25.8952347693,277.397506711,277.385,0.648144,237.377779159,184.906008117,778.949888239
-287.976,3.38926423412,54.0209,110.551,30.2706576135,278.25,104.948,170,0.942317398683,170,238.680313864,27.2605001983,278.11758271,54.2178833053,26.3899006007,278.07267962,278.061,0.626145,214.929875023,128.874662583,609.835801409
-289.654,3.32252572557,54.1588,108.132,28.4656370735,279.998,105.205,171,0.626376264381,171,674.065749347,27.1004725744,279.833505716,245.990337867,26.1876243548,279.802846602,279.804,0.648312,258.177161873,191.609263794,1351.76611574
-290.578,3.42123316337,54.2816,119.812,31.0350869691,280.526,105.492,172,1.03677008246,172,190.095696451,27.3161379022,280.385077851,54.7223117422,25.9195176884,280.347736848,280.327,0.545346,155.724997154,109.983033377,435.646488757
-291.632,3.59072722407,54.4101,138.9,28.5158312547,281.447,105.787,173,0.591676978436,173,229.860232668,27.2546857785,281.302901646,22.3071993129,26.2390100335,281.265458672,281.251,0.674216,195.073433506,127.35376726,271.096219251
-293.233,3.40685534433,54.5167,120.215,28.733297908,283.002,106.028,174,0.690091376374,174,234.158081199,27.2914823904,282.834953931,74.1915279754,26.1438767703,282.795349824,282.797,0.640938,160.293239121,123.569084104,512.657433327
-295.932,3.39935286383,54.5684,116.259,28.1526110065,285.262,106.359,175,0.442488594906,175,212.49303123,27.0874738339,285.140221897,67.8930186864,26.5281401818,285.100013582,285.086,0.611033,142.690878409,116.496551985,690.647249906
-297.856,3.43034002293,54.7596,120.996,28.4029254565,286.954,106.615,176,0.560765233661,176,338.209531545,27.0610383508,286.811069375,119.457192008,26.0298247147,286.77894189,286.767,0.564568,206.860786418,151.191897542,695.506831903
-299.941,3.46043185382,54.8496,122.964,30.4687658264,288.8,106.858,177,0.893122606263,177,149.027392945,27.2906379068,288.654514817,17.4272561105,26.1780266431,288.624977647,288.612,0.620081,130.68169616,96.3169626623,229.506612355
-302.885,3.56119628617,54.9582,128.884,27.9773776905,291.617,107.238,178,0.622728941499,178,243.950132761,27.1379142515,291.462300992,79.3253922866,25.6123627589,291.428273034,291.408,0.650066,162.830097815,118.164920288,577.373073244
-303.81,3.42413209007,55.1142,115.874,28.9354984757,293.19,107.465,179,0.597832414503,179,372.559212489,27.4372890913,293.053013122,109.707793809,26.180352477,293.019549746,293.017,0.664644,206.339243483,150.621236806,685.552464801
-305.746,3.50620116836,55.2212,124.776,27.8617883031,294.766,107.79,180,0.588879718513,180,263.413524926,26.8358252308,294.639853723,79.9664913365,25.4636071502,294.610665325,294.602,0.650889,155.487486632,128.669077911,560.522188714
-307.981,3.53359991984,55.3224,125.319,29.2363851161,296.953,108.086,181,0.648699115727,181,464.768525749,27.4521725199,296.819601511,143.763440952,26.7389669452,296.788030757,296.779,0.630804,236.718337027,169.793631893,811.94443872
-309.186,3.51771075056,55.4332,140.521,28.2981977589,298.475,108.42,182,0.675639802463,182,258.631382998,26.9219151654,298.35521181,78.7470671713,25.61758476,298.32192723,298.309,0.68968,180.555244679,131.373523585,610.665966029
-310.913,3.57382713925,55.5618,142.453,28.2748649097,299.676,108.688,183,0.695508105663,183,650.441140309,27.2153998643,299.529149538,266.48412617,26.05270006,299.49957999,299.491,0.619846,98.9403869994,172.093813809,1236.02369744
-313.136,3.46129895455,55.6837,133.379,28.6248403087,301.921,108.908,184,0.665101946885,184,366.748455268,27.2385620369,301.765268209,123.27082596,26.157520738,301.737741477,301.731,0.602794,189.588259615,149.658881366,815.092978505
-315.472,3.57394867757,55.7703,139.487,28.9187489201,304.411,109.121,185,0.572652925428,185,131.142958587,27.4024318906,304.24077364,27.3010706927,26.3218706778,304.207095375,304.2,0.591595,106.808841524,85.2789048121,317.506946701
-316.461,3.66421633226,55.9611,145.051,27.9181971913,305.352,109.379,186,0.503699885286,186,418.138236481,27.2381114083,305.212914031,236.729350723,26.2957033541,305.179589159,305.162,0.66378,179.278439975,150.938618075,1141.30632178
-318.305,3.66836433224,56.07,148.236,29.1633137888,306.916,109.621,187,0.681150020771,187,307.66659392,27.5015953663,306.765918676,129.188885015,26.4916916485,306.730642658,306.725,0.664904,83.7104622626,133.468052645,770.553250773
-320.115,3.58377834406,56.1791,135.994,28.2451180479,308.849,109.938,188,0.457066884884,188,419.656228272,27.4091955787,308.703649063,146.247185606,26.7275979194,308.67153906,308.662,0.686766,212.270842126,130.730483335,894.992875987
-322.207,3.73900647285,56.2649,150.445,28.2822054814,310.62,110.195,189,0.524382714457,189,332.452493565,27.3203546593,310.477823485,77.7517287311,26.3181678551,310.439120477,310.427,0.639047,215.470401427,134.982004378,529.113793091
-324.564,3.72928120295,56.3839,157.592,28.6864654499,312.632,110.503,190,0.694391954811,190,188.66614844,27.5134329343,312.48864651,34.5344818164,26.3640729015,312.444211249,312.435,0.652783,109.182062319,96.9134537954,279.788122618
-327.371,3.65819050493,56.4704,145.994,28.3674995004,315.356,110.797,191,0.604749922898,191,260.607451133,26.8665089105,315.245817919,77.4167024391,25.7907794911,315.214048066,315.197,0.655906,153.48116004,114.459851683,518.575695784
-328.379,3.84031328695,56.5872,164.03,28.7051429335,316.754,111.146,192,0.660512218049,192,258.343173933,27.4434872117,316.609091436,71.6261155826,26.4400235748,316.578207232,316.565,0.637255,157.211596479,118.683677798,512.056844174
-329.831,3.80910026735,56.7212,178.87,28.4888030748,317.94,111.439,193,0.711298183838,193,375.655752759,26.9538475517,317.806481684,161.200522645,25.7243594011,317.773015742,317.759,0.630932,93.6206827995,147.59908266,866.187659957
-333.53,3.55649593555,56.8312,130.848,30.8509692955,320.704,111.71,194,1.00562079119,194,333.027933019,27.3570404515,320.536732703,108.045790214,25.5722705148,320.495746803,320.488,0.614203,167.587902168,135.183550617,841.354550425
-335.484,3.79025160009,56.9336,145.921,28.2589008339,323.218,112.003,195,0.580743278034,195,937.501902001,27.193650723,323.048698202,220.155853415,26.3388256733,323.008324148,322.991,0.677433,421.598913286,110.941014117,1273.64432869
-338.601,3.83609846212,57.0924,169.383,29.3925622209,325.896,112.307,196,0.742284182949,196,252.163199003,26.9970976472,325.74650239,83.9440813048,25.9534190714,325.716208634,325.709,0.585937,134.309494437,117.745667016,468.098258428
-341.332,3.80250580486,57.2113,155.849,28.8316882419,328.28,112.555,197,0.710847978862,197,420.853018027,27.2772312147,328.11190664,134.82131504,25.9356444366,328.077585279,328.069,0.6307,219.932095099,147.006495218,796.748870792
-343.406,3.98963894925,57.3387,178.726,28.1539608901,330.733,112.857,198,0.46746489405,198,347.036137325,27.1757222077,330.604851186,115.913059918,26.2125873116,330.569210502,330.544,0.683948,151.443205854,128.659175801,728.543217726
-345.001,3.92253822628,57.4593,179.798,28.1717223857,332.608,113.101,199,0.537579029653,199,331.142082837,27.266221856,332.440276946,98.1996032461,26.4270364308,332.408806765,332.403,0.655288,140.564032676,134.325340882,546.257373455
-346.385,3.8063032314,57.5593,165.731,28.388523514,334.263,113.346,200,0.587781588382,200,395.432137029,27.4940497858,334.132973599,90.5635616749,26.3887243881,334.096830316,334.081,0.574772,190.689612392,150.174765877,582.932145091
-348.559,3.99746575498,57.6896,177.239,28.780958392,336.114,113.612,201,0.662546211268,201,192.659686202,27.3196107361,335.952628331,131.098961498,26.1162098951,335.915076305,335.91,0.787961,58.4589229879,109.217219248,898.311938652
