StdEsReturn,PolicyRegParamNorm,StdReturn,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,AverageEsReturn,AverageReturn,AverageAbsQ,AverageY,AverageQ,QFunRegParamNorm,MinReturn,MaxReturn,AverageQLoss,AverageAction,AverageAbsY,MinEsReturn,AverageDiscountedReturn,Iteration,Epoch
119.277082724,51.8114,16.8666978126,4.37263032004,-201.869,492.603284713,359.731060418,481.728739505,197.383,197.116172522,197.102,83.5213,447.234055845,524.173573759,105.953,0.706511,197.244934446,100.111394587,202.949110311,128,128
140.712980786,52.0081,48.7966790863,4.45904906421,-203.637,421.250935699,210.154347673,523.690671347,199.243,199.005986594,198.987,83.8695,486.593606437,657.642397875,111.543,0.648763,199.116436333,45.6501345639,211.591747115,129,129
139.740601535,52.2174,44.211565196,4.59821931082,-204.614,457.391535184,212.658147029,559.349557852,200.126,199.84711441,199.833,84.1948,426.880583685,637.5372137,127.276,0.658554,199.969055495,12.4433269292,217.04505224,130,130
105.413412142,52.3253,24.0498163393,4.48233813803,-205.92,326.271965157,156.587457602,517.587195549,201.364,201.12162401,201.095,84.496,473.75008569,629.48120588,118.137,0.669922,201.222911112,8.95658785043,209.161515003,131,131
216.887117352,52.4472,69.85894853,4.49953478111,-206.812,636.901032839,240.676857198,475.17533695,202.281,201.999525785,201.992,84.8429,233.813981637,546.160839239,113.306,0.690478,202.124240026,9.95595380183,203.087223803,132,132
141.137102388,52.598,38.2900961102,4.57909397788,-208.376,452.56410798,239.426607086,324.220055255,203.781,203.519592769,203.498,85.199,181.203730789,483.398520504,117.211,0.748112,203.646029743,16.26486062,166.824847594,133,133
131.218698999,52.7567,13.3578191006,4.64115502977,-209.272,492.399414753,168.153899356,272.895774099,204.606,204.320114652,204.314,85.498,248.38898378,298.397015622,119.054,0.77513,204.433610366,12.6347659172,150.073149054,134,134
133.539095347,52.882,17.0799547602,4.59430539356,-211.134,478.338791521,259.425269203,513.214170686,206.642,206.405037993,206.38,85.7986,434.61697084,534.912525991,114.006,0.680328,206.513184454,9.00103511586,210.930904371,135,135
161.826776194,53.0326,18.1280068234,4.62641519465,-212.14,552.09813534,348.298550465,529.713236458,207.563,207.286068903,207.273,86.0312,490.705017481,562.065209694,121.376,0.678452,207.396264842,11.9634867706,213.858200668,136,136
156.304623214,53.1674,11.230761152,4.64196172382,-213.854,542.273766069,269.547571833,476.498240484,209.154,208.911891692,208.895,86.4179,466.182512267,526.373266325,116.741,0.697723,209.00940212,7.20364771074,202.479107361,137,137
153.56275098,53.2401,16.1276519803,4.71597940103,-215.16,504.875995952,224.212989262,464.21092761,210.559,210.334736528,210.318,86.7642,446.978127731,520.636635572,126.463,0.70176,210.426751534,14.6501058071,200.635225758,138,138
132.215900755,53.3712,8.72022304937,4.59813571484,-216.597,409.982114834,217.016728648,480.808540093,212.028,211.757606398,211.749,87.0753,463.789001273,509.718515435,117.28,0.702267,211.874368706,9.92150226344,204.364798112,139,139
127.3519925,53.5127,11.036765523,4.78810180165,-217.437,451.416700256,331.143164928,482.94650684,212.681,212.418105167,212.407,87.3943,453.998189895,504.820924584,138.484,0.716376,212.539770775,24.9360853368,202.151642536,140,140
150.937938655,53.6539,6.21134556783,4.69930390864,-219.019,453.763304597,208.766693095,466.0532174,214.283,214.074048935,214.05,87.6581,454.994680805,483.460310272,118.4,0.691826,214.163246314,10.6594285644,200.415105926,141,141
205.095073322,53.7245,18.7858391722,4.81047904716,-220.333,628.190442824,386.087904926,513.419656675,215.725,215.456732437,215.446,88.0,480.631077404,552.252416975,129.798,0.6992,215.562530201,69.9401462883,205.219221503,142,142
195.249176947,53.8474,7.22097502001,4.72273888154,-221.114,684.593112446,447.037704428,466.925557691,216.417,216.178839729,216.172,88.3005,452.800631367,497.774210133,128.561,0.696619,216.275623169,16.8122970424,201.271465562,143,143
178.937836044,53.9972,11.8817037658,4.76180292196,-222.565,550.346794013,336.016463427,502.076614183,217.944,217.690778759,217.664,88.5843,464.74161054,533.700800546,124.055,0.703999,217.806972164,8.79900659095,210.092207767,144,144
243.331960604,54.217,6.28365948879,4.77926880987,-224.009,695.584518307,339.927819986,428.26831361,219.434,219.185061176,219.174,88.8758,408.616406626,442.983921632,133.605,0.719136,219.282697064,12.9101181612,192.060890824,145,145
196.459929828,54.2957,15.5620268739,4.79863529025,-225.357,539.8840072,351.12033556,389.812035393,220.571,220.31077725,220.298,89.1928,351.445715781,410.149927716,136.069,0.735993,220.439309556,13.2481054492,180.32115345,146,146
134.60028876,54.4301,19.3357587294,4.82318779271,-226.867,491.582751344,351.041770994,382.659010483,222.051,221.821907605,221.812,89.548,347.431445927,421.652184068,136.767,0.725157,221.922478003,118.706042116,178.279218602,147,147
198.565667109,54.575,141.172282615,4.89922874215,-227.754,562.392309769,386.209466193,490.953837594,223.109,222.868786899,222.841,89.8181,370.36352451,905.430457675,141.935,0.693675,222.976386277,12.0054068251,185.366321667,148,148
193.494389417,54.7453,14.411903957,4.83429377005,-229.116,611.581159867,290.93177831,474.872866474,224.482,224.232705536,224.222,90.0974,433.495601392,509.617298447,134.544,0.730093,224.34591743,61.0454794306,205.450634048,149,149
171.95747433,54.8762,21.2944422427,5.00937521816,-230.666,476.556497172,246.946053483,410.53667141,226.045,225.794430154,225.781,90.4366,384.418657146,504.231500811,147.88,0.697857,225.917545176,37.8071528249,183.522830225,150,150
167.053204734,55.0176,10.1498155846,4.83529739178,-231.833,510.074175813,319.759383025,410.936705036,227.289,227.030631251,227.01,90.677,392.768309952,443.951303428,139.816,0.752997,227.151252606,79.0107739303,187.104644701,151,151
131.784276137,55.132,86.6761959186,4.985533702,-232.39,454.270895159,182.706221316,448.512280547,227.679,227.411382996,227.395,90.9028,337.241278132,934.478654114,146.757,0.724481,227.541724869,8.80959161119,188.735849296,152,152
134.474304352,55.3226,74.0883145553,5.05090187028,-233.995,470.671477385,289.231529729,454.709645159,229.415,229.120193053,229.111,91.1655,382.947952635,669.411004873,146.342,0.744804,229.264177725,79.0044702126,191.46805263,153,153
189.467077936,55.3736,66.6390180178,5.07181097955,-234.78,589.008725575,323.539460125,515.897214593,230.048,229.745320198,229.729,91.456,270.312730582,693.024700212,149.829,0.703919,229.890356834,69.473910169,191.622688787,154,154
164.914560189,55.5025,109.87288641,5.02669800027,-235.864,479.607383838,232.823439825,490.25938233,231.213,230.891185106,230.876,91.7136,317.59237738,712.888348151,145.444,0.73572,231.061414332,12.100194062,187.573245634,155,155
202.837297181,55.6417,92.2840072161,5.02048450067,-236.884,643.36801482,271.64277327,498.62419723,232.23,231.919163847,231.907,91.9781,380.880127429,706.853360746,143.097,0.721283,232.093208974,8.53899403436,187.327029607,156,156
256.174823166,55.7856,139.669012496,5.05765063223,-238.376,631.385278699,356.364021887,630.034491377,233.783,233.457678796,233.444,92.2384,463.275431983,1084.2595005,156.462,0.696069,233.64461269,13.8669921897,202.523641691,157,157
149.935698772,55.9013,50.6871753064,5.15554362108,-239.432,529.823816984,291.304204729,483.335317236,234.694,234.382579302,234.371,92.5244,341.431532179,619.458532928,151.042,0.706452,234.539357296,53.4706656038,183.066719417,158,158
215.688575572,56.0111,63.4600813975,5.08386817913,-239.81,695.129018034,219.753342005,501.601513066,234.845,234.557503225,234.541,92.8113,414.342231778,676.051725632,150.53,0.718547,234.710863833,9.04252103044,187.281377512,159,159
177.224126707,56.1245,87.6547362756,5.0990789234,-242.011,531.388595212,271.238280723,510.38824993,237.259,236.934486987,236.932,93.1065,415.109671842,745.239068903,144.408,0.701967,237.106592866,24.2878642507,188.336769363,160,160
227.049756079,56.2205,115.922273445,5.16441054157,-242.809,673.921647759,296.472336068,501.983726366,237.909,237.627495305,237.61,93.4247,245.89057334,746.430737998,150.368,0.736468,237.780404584,15.0206211354,182.80495233,161,161
182.46429438,56.3126,77.7074043207,5.14222893479,-243.552,509.973645939,281.715293131,489.214090647,238.56,238.279819605,238.261,93.6905,237.310208636,672.959534726,145.373,0.715925,238.416298009,10.7511730014,182.262652911,162,162
192.709987049,56.411,76.8926526333,5.23108727421,-245.108,525.327575885,219.377291986,449.45598548,240.339,240.053359383,240.035,93.9998,377.074844386,702.69123165,155.43,0.723329,240.225059319,18.2606952897,185.396592966,163,163
216.693972077,56.5118,259.720820216,5.11395254635,-246.425,606.768067733,280.598352465,604.751403305,241.564,241.218051367,241.219,94.2589,402.323447041,1542.37010101,146.949,0.720107,241.383058359,9.59226757116,193.870706619,164,164
253.715304951,56.6188,719.931872784,5.28332748515,-248.036,879.444792857,280.673992589,1484.39337627,243.211,242.912691864,242.884,94.5004,471.67295685,2350.99044637,157.49,0.748285,243.068025008,28.6607677934,192.523418247,165,165
213.880405048,56.73,114.840446219,5.16519003904,-248.79,687.721772352,249.050455468,580.316283689,243.989,243.691074913,243.681,94.741,260.602153656,824.069413252,145.662,0.695282,243.848859238,16.4728866061,191.127521122,166,166
234.402673734,56.8589,187.475397211,5.13432440301,-249.651,562.929968432,234.743567208,648.026584129,244.767,244.514114938,244.497,95.002,394.26549868,1075.30913789,140.721,0.692499,244.624948523,8.76309485637,199.836637193,167,167
230.831718392,56.9477,111.775891365,5.24351636512,-250.363,673.606288861,312.319306372,450.927402485,245.53,245.236774286,245.23,95.2883,385.933873392,869.410930155,158.812,0.736472,245.364880217,12.690503953,186.118313811,168,168
343.231110729,57.0503,273.561859014,5.23893711088,-251.24,944.861460881,317.90958414,713.601445413,246.345,246.099834764,246.084,95.5533,420.294135119,1655.45365688,152.454,0.679362,246.215858223,10.8465552224,195.549346885,169,169
208.282591554,57.1153,116.708177823,5.18607982349,-252.782,606.57566023,212.202026813,508.530622674,247.936,247.650235513,247.644,95.828,395.890281594,869.232604852,147.274,0.707439,247.801405795,26.7818284363,191.71026964,170,170
249.754044997,57.2393,50.5489770242,5.29719146116,-253.729,756.829882373,344.29719558,425.013197229,248.803,248.574062841,248.549,96.1399,384.730678613,679.390374374,147.708,0.709803,248.675138625,41.6841943652,182.354872295,171,171
220.314591879,57.3424,71.1784658309,5.36943099366,-255.002,571.418733934,307.618449521,496.759092181,250.222,249.952838294,249.934,96.3813,379.816804137,733.704474766,171.022,0.669396,250.0798426,24.5752911309,184.128420046,172,172
278.915855295,57.3847,155.334675219,5.36011417659,-255.452,783.278692984,341.814190515,616.899972244,250.589,250.356766408,250.353,96.6298,389.549635879,923.432059273,164.565,0.702853,250.459772683,20.365847079,198.868099647,173,173
144.084242687,57.5021,122.625430514,5.36519431032,-255.637,691.447108693,405.18828707,450.974371346,250.734,250.453055851,250.433,96.8316,294.898857122,839.484251975,162.443,0.681294,250.572315381,223.729691165,173.064073127,174,174
207.841148245,57.582,177.303356271,5.5099683812,-256.592,640.572033029,233.689793051,522.899500347,251.656,251.396639379,251.38,97.1428,364.428561926,1326.43527707,184.72,0.688885,251.506126444,16.0339789036,186.62479792,175,175
161.121163067,57.6744,159.859222215,5.32934682573,-257.901,576.87396206,378.24745612,758.997843907,252.946,252.687416939,252.674,97.3009,465.225847646,1351.73396573,162.937,0.682162,252.797045499,47.8745147514,198.516323184,176,176
196.909952492,57.8137,85.6736581946,5.45563858568,-258.869,556.571644044,287.824170847,486.190736732,254.015,253.750121794,253.739,97.5559,334.803654698,648.723219445,176.639,0.670734,253.860750219,8.00419210579,180.788219722,177,177
202.230531255,57.9117,97.2151840995,5.29093726577,-260.27,584.440199233,309.368647862,456.09746362,255.357,255.140311192,255.125,97.795,369.269193228,843.517503478,156.715,0.737085,255.231919718,50.0362512017,188.9038436,178,178
79.019032845,58.0519,60.6963917607,5.59717907009,-260.231,403.551419276,246.096319161,412.76918752,255.301,255.038380675,255.014,98.0604,378.785548624,715.340761974,188.555,0.713249,255.159546061,120.415277856,181.977235899,179,179
185.174789528,58.104,461.669740037,5.39197134777,-261.252,696.004947226,271.144629195,926.629536692,256.443,256.180215092,256.162,98.3082,422.415259722,2315.15339182,161.376,0.722037,256.29370401,10.6510929666,185.474825439,180,180
175.148651149,58.1822,257.138436771,5.45813797756,-261.943,604.023630429,275.98902984,454.237533451,257.176,256.941446373,256.927,98.5416,180.853621702,1153.79313115,174.943,0.705468,257.041233758,17.6381091256,163.034805019,181,181
169.970023233,58.3469,88.584131415,5.49188872594,-262.445,540.469536185,272.031430684,429.934714095,257.433,257.178279993,257.164,98.7479,341.438171081,711.654366141,176.804,0.696982,257.287176803,66.6949081422,177.654670257,182,182
136.420915605,58.4476,469.982678799,5.52793135624,-263.393,473.769625611,303.292525454,1016.14007351,258.393,258.144784653,258.137,98.9647,253.212046809,2059.94091096,168.169,0.748836,258.25789068,98.8855059028,198.142709035,183,183
178.640567201,58.5274,283.956703112,5.61036228045,-264.28,554.765371124,216.309021254,750.377880995,259.426,259.192460042,259.168,99.2208,383.351609632,1454.04245556,182.922,0.735115,259.302139216,14.4420051471,192.553519271,184,184
268.327859592,58.6563,106.39563757,5.7495486301,-265.674,775.742142337,411.29274501,422.601709946,260.69,260.441596075,260.425,99.4735,310.083122171,698.273126899,190.203,0.722283,260.539977473,53.2099719565,174.414168487,185,185
213.688364853,58.7605,320.360330626,5.48471896578,-265.722,610.919521289,243.146445141,397.060590954,260.719,260.461765571,260.435,99.6614,201.003462822,1333.66133194,167.308,0.761897,260.584081094,10.5112492738,148.928704117,186,186
161.293412737,58.8604,233.721132521,5.64605849212,-266.479,492.862800768,273.987718352,805.297885931,261.409,261.145940394,261.133,99.8083,373.11602707,1288.85210879,176.175,0.726036,261.245361458,20.3906820294,205.766699079,187,187
161.251237011,58.9874,89.245083793,5.37014536774,-268.205,714.625449717,494.317022777,605.558597612,263.161,262.922620076,262.904,100.089,434.363371466,808.026728765,155.58,0.6604,263.015245011,258.467815394,191.485468951,188,188
161.749454633,59.075,486.567304151,5.51366279321,-268.21,488.364855376,278.881927334,826.510079401,263.161,262.89330633,262.884,100.301,188.217167866,2068.96954243,177.715,0.714451,263.003963962,58.9416730686,175.212617882,189,189
207.242400404,59.1668,276.283646642,5.60207922804,-268.752,654.754833248,272.304262419,482.826734639,263.82,263.577514682,263.565,100.522,158.41925822,1398.70566504,193.293,0.718421,263.673061694,29.3784456823,167.688467135,190,190
342.74475393,59.2736,188.965928873,5.54146331142,-269.907,944.161047226,413.560050716,802.789965918,265.109,264.890900226,264.86,100.769,399.526969329,1177.43065496,173.142,0.752333,264.992161156,23.1126055205,192.269228292,191,191
301.107649494,59.4173,213.713201573,5.55708883478,-271.219,864.185371702,335.598508179,742.825237578,266.327,266.071944941,266.063,101.005,208.148166196,1241.88773908,180.744,0.723439,266.160879912,1.78048240777,191.136993603,192,192
189.170181067,59.5147,195.043192469,5.65664676689,-271.299,680.334503445,403.45673529,582.122253588,266.309,266.074632366,266.057,101.273,349.53621028,907.216429717,188.809,0.723581,266.167911425,163.330803278,194.564558108,193,193
212.534968492,59.601,185.928780364,5.62860768576,-272.649,643.187128314,261.577473779,667.097737197,267.731,267.488893729,267.481,101.542,374.289124251,1192.7082317,183.572,0.704796,267.566586782,8.13148214577,194.915116126,194,194
200.820701344,59.6745,202.148179519,5.57406517318,-271.994,573.392696751,242.965847264,796.106124656,266.823,266.609378931,266.594,101.794,470.097444794,1325.19121776,182.391,0.697091,266.685294959,11.6634765973,188.19988984,195,195
242.027859368,59.7882,52.6656922918,5.68069877032,-273.484,640.896468282,248.660008368,376.184882934,268.43,268.203292993,268.198,102.039,298.520425881,582.809985277,178.246,0.728298,268.271907697,11.0769505404,169.474992082,196,196
106.72540523,59.8474,325.010875841,5.3675047225,-274.409,426.857567293,281.434740765,948.936471785,269.241,269.040930473,269.013,102.272,341.895688438,1612.71120874,158.955,0.711326,269.127625364,116.145170164,202.018361397,197,197
240.442242178,59.9282,119.924099562,5.61943350285,-274.955,836.285418596,400.604056638,599.240380953,269.839,269.598371801,269.595,102.507,461.480214245,883.924984479,181.034,0.71254,269.69442043,9.48865673718,185.605694109,198,198
151.89375258,60.0442,219.425627653,5.65771223777,-275.741,463.4234915,283.484697709,810.445916607,270.702,270.491833235,270.482,102.726,427.396040051,1332.49828274,189.345,0.72084,270.561090531,3.85952431072,192.788087869,199,199
153.250194774,60.1875,150.625023278,5.62771534358,-276.734,496.133623892,272.689377927,472.46056816,271.632,271.421592287,271.392,102.981,283.384126965,979.805896157,188.741,0.701083,271.5001966,15.7324162083,177.05364434,200,200
183.092070321,60.2976,336.051443276,5.86470739604,-276.661,531.478916225,207.473114694,1087.14705318,271.559,271.32429892,271.31,103.268,406.847670764,1762.69787731,211.673,0.735788,271.417441268,10.678275946,191.599773756,201,201
