Iteration,AverageAbsY,AverageQLoss,MinEsReturn,AverageAbsQYDiff,MaxReturn,StdEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageY,AverageDiscountedReturn,AverageAbsQ,AveragePolicySurr,AverageAction,AverageReturn,StdReturn,MinReturn,Epoch,AverageEsReturn,AverageQ,MaxEsReturn
2041,15.0066254033,0.244043,839.917489098,0.194133104169,2452.7333263,0.0,152.012,134.847,15.0039746216,210.054857601,15.0066,-15.0773,0.984835,1877.44507162,415.88574548,1323.44503961,2041,839.917489098,15.0039,839.917489098
2042,14.9922853276,0.261251,593.418911022,0.189769184028,2685.14539055,0.0,152.061,134.869,14.9887264372,191.489344189,14.9918,-15.066,0.992713,2255.13277524,189.068871489,1918.66473861,2042,593.418911022,14.9883,593.418911022
2043,14.9511673792,0.253348,925.010379454,0.193326666603,2790.38396067,0.0,152.093,134.921,14.9491587811,215.625364842,14.9509,-15.0286,0.989742,2464.30349452,359.617395984,1433.69874647,2043,925.010379454,14.949,925.010379454
2044,14.9256242357,0.175668,708.068035043,0.180703988217,2731.41548218,0.0,152.104,134.969,14.9234922261,189.966866897,14.9259,-14.9955,0.97997,1268.78475188,496.817232747,970.987547462,2044,708.068035043,14.9238,708.068035043
2045,15.0285565036,0.242072,1096.04127002,0.191141134403,2313.0928337,0.0,152.078,134.986,15.0258265512,178.960388777,15.0279,-15.0991,0.982105,1457.48417166,512.495855688,955.450404407,2045,1096.04127002,15.0252,1096.04127002
2046,14.8821204033,0.217563,531.351042549,0.183899278202,2482.14341,0.0,152.197,135.041,14.8799454316,195.750252486,14.8829,-14.9566,0.985065,1672.65851767,536.411640669,1047.03614755,2046,531.351042549,14.8808,531.351042549
2047,14.8763626594,0.266943,700.349185958,0.195582943355,1778.30313559,0.0,152.269,135.079,14.8744212223,171.041409786,14.8762,-14.9483,0.981405,1090.7697786,266.228390424,778.40202012,2047,700.349185958,14.8744,700.349185958
2048,14.9147371452,0.252569,697.745727665,0.195362109885,1923.16346706,0.0,152.276,135.1,14.9123759485,174.987201535,14.9152,-14.9824,0.982407,940.450370483,452.061939253,223.861883624,2048,697.745727665,14.9128,697.745727665
2049,14.913163099,0.233144,528.425280977,0.189349751604,1288.58588848,0.0,152.327,135.111,14.9108576385,148.882444185,14.9131,-14.9823,0.972372,986.821667118,144.987568148,786.035815038,2049,528.425280977,14.9108,528.425280977
2050,14.9979720147,0.2243,910.397366059,0.189801304696,2819.03318108,0.0,152.349,135.124,14.9957036994,188.600305809,14.9985,-15.0709,0.984944,1595.23989728,710.412229548,852.248871093,2050,910.397366059,14.9963,910.397366059
2051,14.9095807209,0.178101,749.220060178,0.183924614013,2152.85631452,0.0,152.403,135.159,14.9066376948,207.428184154,14.9094,-14.9782,0.979658,1518.17106631,378.323142034,816.791490207,2051,749.220060178,14.9065,749.220060178
2052,14.8711427381,0.220924,683.371457434,0.189723385499,2540.68713624,0.0,152.462,135.2,14.869326234,197.386128295,14.8713,-14.9428,0.978385,1642.23590616,623.751578742,845.902833694,2052,683.371457434,14.8695,683.371457434
2053,14.9157490739,0.318698,1627.14945699,0.202829754771,2477.97301545,0.0,152.491,135.249,14.9143865991,178.585390116,14.9158,-14.9834,0.977615,1649.93712328,591.227095553,777.968499971,2053,1627.14945699,14.9145,1627.14945699
2054,14.8718086634,0.217977,523.703418737,0.186424227233,2890.27388629,0.0,152.564,135.31,14.8699903041,190.03094396,14.8722,-14.9493,0.977126,1856.46552728,781.526189259,688.91542678,2054,523.703418737,14.8705,523.703418737
2055,14.93131716,0.197481,1014.59543227,0.1838005166,2806.70411876,0.0,152.568,135.35,14.9299737268,170.648192686,14.932,-15.0059,0.977303,1610.41714907,729.449741751,653.303971022,2055,1014.59543227,14.9307,1014.59543227
2056,14.9337888179,0.225467,805.988882208,0.18417021846,2973.24321973,0.0,152.594,135.401,14.9319741859,213.117673019,14.9335,-15.0054,0.975829,2123.53616155,857.099302545,810.645953317,2056,805.988882208,14.9318,805.988882208
2057,14.9386859749,0.300756,1109.84440155,0.197868092347,2969.86288118,0.0,152.657,135.412,14.9359142431,219.783817493,14.9388,-15.0089,0.986,2430.39028058,511.680771883,1532.59137364,2057,1109.84440155,14.9361,1109.84440155
2058,14.9464519414,0.181821,611.263553967,0.184097343036,2874.54555617,0.0,152.709,135.437,14.9440581698,214.578257717,14.9465,-15.0189,0.979564,2213.39299919,578.773929558,1156.70822703,2058,611.263553967,14.9441,611.263553967
2059,14.9601346921,0.237144,1423.18397938,0.187240770803,2150.96545542,0.0,152.747,135.445,14.9573649185,194.486484277,14.9603,-15.0346,0.974456,1409.24494515,474.860100366,820.469261172,2059,1423.18397938,14.9576,1423.18397938
2060,14.977481886,0.193255,1521.33677128,0.18426186204,2475.09913889,0.0,152.819,135.462,14.9742535095,194.027396224,14.9775,-15.0515,0.975301,1610.63485355,682.044265472,783.698688895,2060,1521.33677128,14.9744,1521.33677128
2061,14.9052988973,0.251269,1770.02724488,0.191552454366,2498.62495378,0.0,152.878,135.524,14.9026268504,184.597263376,14.9057,-14.9771,0.972964,1442.88305929,470.758838428,850.960362389,2061,1770.02724488,14.903,1770.02724488
2062,14.9592749182,0.289277,517.551811317,0.197318053923,1366.89706381,0.0,152.872,135.534,14.9570802603,170.51495836,14.959,-15.0308,0.972692,1063.46207335,174.835198651,783.793274899,2062,517.551811317,14.9568,517.551811317
2063,14.8295641328,0.244294,778.896645802,0.192602584266,1667.17257065,0.0,152.895,135.557,14.8268356683,167.126094779,14.8301,-14.8968,0.971135,1221.45634537,240.972335916,867.925833014,2063,778.896645802,14.8275,778.896645802
2064,14.8621147823,0.289408,517.725009935,0.199068564361,1220.23230216,0.0,152.894,135.578,14.8595793885,151.230024801,14.8628,-14.9319,0.962228,1050.31879578,128.254318692,854.397042583,2064,517.725009935,14.8603,517.725009935
2065,14.8577889064,0.31162,778.495284183,0.200604727299,2532.32117262,0.0,152.941,135.593,14.8541862503,178.627539761,14.858,-14.93,0.976843,1601.74960028,604.457442704,885.241826696,2065,778.495284183,14.8545,778.495284183
2066,15.0034229712,0.200368,774.355058007,0.190209911605,2152.65314966,0.0,153.041,135.634,15.0005819867,162.447813302,15.0038,-15.0755,0.975707,1611.33651896,424.610929831,1026.69979556,2066,774.355058007,15.0009,774.355058007
2067,14.8691520758,0.233332,863.420730815,0.196199032524,2547.27048033,0.0,153.106,135.701,14.865548799,215.376068378,14.8693,-14.9432,0.981303,1923.10626173,399.807832631,1426.53175987,2067,863.420730815,14.8658,863.420730815
2068,14.8405466406,0.244806,1088.52672765,0.193912610862,2102.17211848,0.0,153.107,135.711,14.8367307399,153.13479891,14.8406,-14.9083,0.975777,1358.86943865,342.135824482,920.378191688,2068,1088.52672765,14.837,1088.52672765
2069,14.9760447547,0.233832,770.615095377,0.196886876832,2485.23688115,0.0,153.148,135.724,14.9715185176,210.010787909,14.9757,-15.0408,0.986811,2026.27383427,399.207708964,1384.06925244,2069,770.615095377,14.9711,770.615095377
2070,14.9044806926,0.288002,544.052781925,0.204037685685,2667.12306231,0.0,153.181,135.78,14.9004811125,193.412923771,14.9045,-14.9714,0.982305,2064.34703097,447.329060718,1184.94217431,2070,544.052781925,14.9007,544.052781925
2071,14.8212204917,0.272284,982.746346699,0.200337991918,2726.63083399,0.0,153.209,135.833,14.8152391419,192.998081144,14.8212,-14.8874,0.977332,1941.4413768,744.291728838,895.032352752,2071,982.746346699,14.8152,982.746346699
2072,14.8322237181,0.263922,884.767759313,0.196746334555,2348.69237623,0.0,153.182,135.852,14.8258960604,189.03550716,14.8327,-14.8947,0.978007,2141.30612269,202.909270922,1625.72435091,2072,884.767759313,14.8265,884.767759313
2073,14.8351253967,0.217259,1046.10425831,0.190736618048,2678.51209241,0.0,153.135,135.888,14.8292654677,213.475001625,14.8354,-14.9028,0.986072,2564.9210292,90.7395270378,2379.2390683,2073,1046.10425831,14.8296,1046.10425831
2074,14.8652283939,0.232409,1209.26513034,0.195937728262,2700.15791721,0.0,153.232,135.898,14.858117064,202.489727669,14.866,-14.9322,0.982396,1797.6198801,677.936393888,976.844548383,2074,1209.26513034,14.8591,1209.26513034
2075,15.0029238522,0.169789,1397.85857454,0.181225843965,2847.91060207,0.0,153.268,135.95,14.9963002344,209.973673329,15.0038,-15.0719,0.986651,2192.61906588,584.117166225,1120.95851384,2075,1397.85857454,14.9973,1397.85857454
2076,14.9051872523,0.263611,843.157570093,0.194241451608,2800.26633047,0.0,153.349,135.959,14.8979547296,210.888814897,14.9053,-14.9681,0.987607,2523.21516178,526.746066471,957.839493716,2076,843.157570093,14.8981,843.157570093
2077,14.8876739154,0.230978,474.740988414,0.193688477178,2735.79244619,0.0,153.364,135.959,14.8762635221,217.206941947,14.888,-14.9553,0.986011,2416.07715564,406.062162337,1219.40218321,2077,474.740988414,14.8767,474.740988414
2078,14.8994651105,0.242386,1649.11385693,0.194705513572,2683.31981413,0.0,153.331,135.988,14.8902122528,191.767042089,14.899,-14.9671,0.988161,2060.42152991,834.732771028,-330.307085455,2078,1649.11385693,14.8898,1649.11385693
2079,14.8031046671,0.207975,1018.60735538,0.185323958265,2584.62781934,0.0,153.33,135.99,14.7943144194,195.439989318,14.8035,-14.8721,0.988493,2286.73153981,334.044485731,1331.48462368,2079,1018.60735538,14.7948,1018.60735538
2080,14.921194155,0.227329,1466.90537774,0.189548742055,2480.9010516,0.0,153.306,136.048,14.9114957947,192.953111803,14.9216,-14.9903,0.985409,2229.67522278,358.039576254,1218.71162143,2080,1466.90537774,14.9119,1466.90537774
2081,14.8696719847,0.225506,1236.74356044,0.189139184984,2646.5378304,0.0,153.313,136.084,14.8597641355,199.036845674,14.8691,-14.9329,0.98165,2346.46395993,148.790755462,2076.94744695,2081,1236.74356044,14.8593,1236.74356044
2082,15.0158475471,0.226433,1195.64751351,0.186800022931,2175.69290225,0.0,153.294,136.121,15.0061126456,175.665367473,15.0162,-15.0827,0.981978,1884.78845765,316.107863045,1054.02086265,2082,1195.64751351,15.0065,1195.64751351
2083,14.9021289531,0.341029,1405.4241485,0.202056080895,2517.82991506,0.0,153.36,136.154,14.8941641012,197.336128884,14.9014,-14.9654,0.981547,2295.98537545,365.684523302,1223.45527395,2083,1405.4241485,14.8935,1405.4241485
2084,14.822080619,0.281207,1436.20704708,0.190391213191,2321.18325934,0.0,153.382,136.228,14.8061564615,187.318811748,14.8226,-14.8793,0.985072,2110.36192731,118.235910467,1979.9122764,2084,1436.20704708,14.8068,1436.20704708
2085,14.9418424403,0.269646,809.873382702,0.188983211784,2522.25358735,0.0,153.364,136.247,14.9258773736,180.047133481,14.9423,-14.9979,0.986619,2125.26911687,352.546920727,1278.87224455,2085,809.873382702,14.9264,809.873382702
2086,14.9679113044,0.308057,760.476486578,0.202606718765,2156.26918649,0.0,153.426,136.239,14.9504764971,177.229046918,14.9673,-15.0242,0.961947,1533.96151628,378.816470751,973.350875485,2086,760.476486578,14.95,760.476486578
2087,14.9303879148,0.197307,628.189545937,0.18843369312,2116.4012043,0.0,153.453,136.252,14.9110165497,190.122381511,14.9305,-14.9922,0.968069,1349.78859839,324.077533604,949.98309342,2087,628.189545937,14.9112,628.189545937
2088,14.8898913438,0.232623,779.589111114,0.190952725485,1825.30731049,0.0,153.51,136.278,14.8783231505,161.267968504,14.8894,-14.9582,0.975488,1464.74788809,227.568043526,985.2390485,2088,779.589111114,14.8781,779.589111114
2089,14.9305690817,0.2465,641.475653074,0.191828402204,1175.29336239,0.0,153.485,136.318,14.9146596653,146.928768408,14.9303,-14.9888,0.97827,1067.69431691,73.7516378547,929.453966263,2089,641.475653074,14.9144,641.475653074
2090,15.0296254349,0.261611,808.552899803,0.192550912751,1556.50654861,0.0,153.434,136.344,15.0084247025,154.773517785,15.0307,-15.087,0.980347,1118.88328453,199.321201791,791.717049276,2090,808.552899803,15.0096,808.552899803
2091,14.9214252908,0.225488,696.92780115,0.191691629326,1882.99156213,0.0,153.521,136.322,14.9052012428,146.028093811,14.9214,-14.9816,0.978688,1193.86630906,348.153763053,846.899258079,2091,696.92780115,14.9053,696.92780115
2092,14.9937532985,0.196622,1261.85370583,0.186886661745,1228.07048264,0.0,153.568,136.339,14.9802697443,132.765508335,14.9938,-15.0523,0.954054,1079.17801821,96.212237649,926.962276742,2092,1261.85370583,14.9804,1261.85370583
2093,15.0131541958,0.256789,645.14808225,0.194134348404,2386.38404061,0.0,153.604,136.421,14.9902511924,171.269810432,15.0134,-15.0675,0.986862,1614.05388262,584.705206267,916.746497271,2093,645.14808225,14.9905,645.14808225
2094,15.0268753031,0.303101,1159.19282501,0.202076970438,2559.71233926,0.0,153.685,136.464,15.0036297112,186.768947772,15.0273,-15.0838,0.988069,1770.2027764,514.788183546,1040.08204348,2094,1159.19282501,15.0042,1159.19282501
2095,14.9724103287,0.22143,593.595182705,0.186786693386,2486.23762877,0.0,153.772,136.514,14.9486155834,168.441202125,14.9735,-15.0233,0.985591,1710.64347861,597.362522832,904.634892665,2095,593.595182705,14.9497,593.595182705
2096,14.957579386,0.211432,932.69135716,0.189228613264,2569.26972968,0.0,153.81,136.509,14.9357822856,179.756882912,14.9567,-15.0062,0.976069,1863.61240527,638.501785133,876.445831858,2096,932.69135716,14.9351,932.69135716
2097,14.922419895,0.254439,614.8890509,0.192915764664,2311.28452559,0.0,153.85,136.539,14.8896004619,179.51651395,14.9227,-14.9651,0.982486,1999.21725242,369.4793991,1150.75847602,2097,614.8890509,14.8899,614.8890509
2098,15.0564107055,0.205877,1296.82477338,0.188809587142,2215.68450173,0.0,153.848,136.579,15.0327266751,149.190326631,15.0564,-15.108,0.979704,1455.69080592,468.810438439,916.286488053,2098,1296.82477338,15.0327,1296.82477338
2099,14.9151066464,0.297343,909.828351204,0.197588769684,2590.05713696,0.0,153.822,136.608,14.8893986455,195.329474036,14.9145,-14.967,0.984342,2429.04179128,176.712194786,2037.32996125,2099,909.828351204,14.8888,909.828351204
2100,14.9375563316,0.211263,556.998970033,0.191015927464,2522.38870949,0.0,153.828,136.601,14.9154309574,201.759201462,14.9388,-14.9933,0.985216,2118.44434619,348.147573076,1534.97325313,2100,556.998970033,14.9167,556.998970033
2101,14.9558894409,0.188854,1180.55648745,0.188406913774,2667.52333683,0.0,153.797,136.603,14.9289645115,205.607243243,14.9561,-15.0067,0.983136,1911.52252596,659.399277566,1064.57488779,2101,1180.55648745,14.9292,1180.55648745
2102,14.9601202956,0.262227,1374.44916038,0.197479246597,2521.66262835,0.0,153.839,136.673,14.9421858434,194.410423841,14.9606,-15.015,0.9761,1601.73209503,464.743858532,1047.05994471,2102,1374.44916038,14.9427,1374.44916038
2103,14.9758414231,0.203025,822.545738046,0.185784587418,2651.20488837,0.0,153.888,136.711,14.9432984528,196.402477238,14.9764,-15.0139,0.965112,1523.32471422,560.917874158,906.982152666,2103,822.545738046,14.9439,822.545738046
2104,14.9991281852,0.245931,796.123256877,0.19203433165,2827.64743692,0.0,153.925,136.742,14.9844889547,205.351689484,15.0,-15.0606,0.974709,1800.8943661,716.945532793,909.429320819,2104,796.123256877,14.9855,796.123256877
2105,14.9799274618,0.230837,1539.42582752,0.193155174238,2799.31611122,0.0,153.948,136.771,14.9655151708,196.014132426,14.9802,-15.0454,0.976368,1933.06554248,695.085935624,986.240077738,2105,1539.42582752,14.9658,1539.42582752
2106,14.9183185835,0.270864,797.059689705,0.194014242356,2592.35164258,0.0,153.984,136.747,14.8963597596,162.840919153,14.9183,-14.9748,0.977424,1224.34068457,490.221025282,776.952836048,2106,797.059689705,14.8964,797.059689705
2107,15.0202310475,0.250769,903.858226536,0.19312334907,2674.80623315,0.0,154.013,136.79,14.9998355982,186.849366081,15.0203,-15.0798,0.985838,1722.4303119,608.488019884,904.263320323,2107,903.858226536,14.9999,903.858226536
2108,14.9771122521,0.244351,1400.8895327,0.193525202396,2967.38847541,0.0,154.025,136.825,14.9565344544,216.575107747,14.977,-15.0385,0.987079,2406.35334552,472.503645071,1134.19068908,2108,1400.8895327,14.9566,1400.8895327
2109,15.0207919994,0.295572,1422.20139715,0.204526353407,2385.49889859,0.0,154.071,136.827,14.9820007449,185.943024348,15.0211,-15.0656,0.990561,2246.0608371,85.8407740435,2058.5427445,2109,1422.20139715,14.9824,1422.20139715
2110,15.0316567557,0.273037,817.502148064,0.199251764105,2442.51851007,0.0,154.084,136.871,15.0101356454,175.94452303,15.0311,-15.0895,0.98683,1966.63461844,392.592622561,1107.19129271,2110,817.502148064,15.0097,817.502148064
2111,15.0560066409,0.223174,1398.1246156,0.193758444189,2309.66115173,0.0,154.139,136.887,15.0326159099,160.017124071,15.0569,-15.1064,0.985575,1906.79979473,418.540310457,1075.96711022,2111,1398.1246156,15.0335,1398.1246156
2112,15.0216223079,0.223411,742.327517904,0.191953554025,2765.97933249,0.0,154.153,136.907,14.9943803907,161.243884963,15.0215,-15.0717,0.976915,1330.67547926,519.030376719,926.689378226,2112,742.327517904,14.9942,742.327517904
2113,15.0429222835,0.208416,1458.78819316,0.191383203915,2197.04544913,0.0,154.169,136.914,15.0269833564,184.428354264,15.0427,-15.1041,0.976567,1520.0084301,402.556419672,1009.36565929,2113,1458.78819316,15.0268,1458.78819316
2114,15.0724320708,0.213716,921.931473446,0.197497721808,1805.05774039,0.0,154.223,136.972,15.0466040924,141.263400575,15.0729,-15.1207,0.976581,1240.06174083,216.67236742,1019.32917684,2114,921.931473446,15.0472,921.931473446
2115,15.0536842314,0.23737,635.954023735,0.20312357466,2284.49572273,0.0,154.322,137.006,15.0266543653,160.779082473,15.053,-15.1086,0.984012,1169.46735967,759.22614888,-204.310166571,2115,635.954023735,15.026,635.954023735
2116,15.0778481505,0.293906,664.170361693,0.209528081912,2369.90421299,0.0,154.347,137.013,15.0429172687,154.0565178,15.0781,-15.1198,0.972525,1352.4249168,457.870340692,1015.45068034,2116,664.170361693,15.0432,664.170361693
2117,15.0532791418,0.279944,856.453571111,0.201352785872,2547.5115958,0.0,154.381,137.049,15.0235001728,202.21578503,15.0532,-15.1034,0.983713,1688.71955973,392.701037262,1188.81624666,2117,856.453571111,15.0234,856.453571111
2118,15.0836193541,0.270872,1049.40943817,0.207006945836,1960.70046509,0.0,154.4,137.083,15.0593543892,176.042245798,15.084,-15.1438,0.964966,1283.64227455,263.788491218,1071.22435551,2118,1049.40943817,15.0598,1049.40943817
2119,15.0903142292,0.183489,684.10940423,0.194218055779,2009.9015967,0.0,154.517,137.12,15.0656647398,195.740640745,15.0905,-15.1451,0.953093,1401.94361504,248.858899375,1099.33824585,2119,684.10940423,15.066,684.10940423
2120,15.1857738265,0.258119,704.698956294,0.203053690354,1741.66852746,0.0,154.531,137.148,15.1517338326,151.423469047,15.1851,-15.2256,0.975662,1386.93477656,252.592110313,1026.72829059,2120,704.698956294,15.1511,704.698956294
2121,15.0384745924,0.226201,1098.57421704,0.197471472255,1297.7821219,0.0,154.536,137.151,15.0115837549,139.198557277,15.0386,-15.0889,0.973099,1120.89893818,93.7512622347,1003.01046332,2121,1098.57421704,15.0118,1098.57421704
