AverageQLoss,MinReturn,MaxEsReturn,MaxReturn,AverageQ,AverageDiscountedReturn,AverageY,AverageAction,PolicyRegParamNorm,AverageAbsY,StdEsReturn,Iteration,StdReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsQ,MinEsReturn,AveragePolicySurr,AverageReturn,AverageEsReturn,Epoch
157.876,938.856538631,717.961386559,3257.56641419,250.929,253.372614066,250.929275851,0.999834,165.663,250.96595375,199.860973718,2789,534.073110761,3.99635641326,289.94,251.044,31.5960523129,-252.928,1538.05104105,364.505493879,2789
144.865,1185.15615662,599.978492933,3332.37976936,251.551,250.808828197,251.553219993,0.999838,165.635,251.591321764,145.231530822,2790,882.400428712,3.81575186453,289.987,251.664,176.008095312,-253.443,2018.17778669,390.44091198,2790
160.269,1014.12267852,689.488627791,3323.09822617,251.246,249.332525542,251.248958169,0.999856,165.635,251.298831385,204.882371394,2791,883.563180929,3.92135052937,290.031,251.375,150.873921981,-253.091,2095.59398594,450.786304091,2791
143.954,2831.74685105,798.473083737,2969.33266505,251.355,238.04032136,251.370539796,0.999852,165.675,251.406713778,249.2255878,2792,46.7750527235,3.88595569187,290.065,251.47,119.205635759,-253.181,2907.12225226,422.994182292,2792
156.36,875.192736231,1065.11270916,3310.55225705,251.435,264.045003474,251.433839105,0.999842,165.692,251.467564152,235.946197099,2793,816.313109799,3.93048925531,290.095,251.543,394.454850646,-253.461,1571.09837107,666.719441835,2793
154.743,732.034120656,655.793645825,3326.77624857,251.498,255.038101668,251.500966703,0.999877,165.664,251.539088507,178.231271097,2794,937.8443242,3.87936505532,290.072,251.617,126.833269639,-253.559,2047.97933058,451.588133481,2794
146.706,1847.97228849,613.355134248,2904.29389282,252.272,243.472375929,252.27454963,0.999903,165.749,252.303816209,228.463358561,2795,339.830848128,3.81897341014,290.129,252.385,7.56895798642,-254.375,2645.19369782,337.116283565,2795
149.876,707.874008097,1216.58939153,1711.44610552,251.79,252.006287398,251.789084013,0.999855,165.703,251.826393169,278.377012995,2796,229.716088261,3.81200169795,290.171,251.903,372.744003636,-253.983,937.066053856,654.757547847,2796
140.012,676.612772878,759.678779876,1499.49274976,251.543,241.439957691,251.549331095,0.999869,165.728,251.591012175,176.200980404,2797,197.226923872,3.6891045177,290.208,251.665,288.02795443,-253.53,884.828283393,482.129967651,2797
128.606,670.549661182,1009.77768618,1085.39404712,252.088,243.344801274,252.101474583,0.999756,165.75,252.149218954,232.759047674,2798,95.4559646599,3.62640788533,290.251,252.21,335.068798202,-254.108,908.749042633,498.107556411,2798
128.977,595.949260394,857.901641186,1107.11850136,252.295,227.147939086,252.292271123,0.999901,165.75,252.327663389,214.4666508,2799,125.527599102,3.64034466437,290.284,252.395,234.528452598,-254.334,727.027551913,473.67803757,2799
153.424,600.074444865,601.248201579,919.78367512,251.64,235.529607783,251.648565179,0.99967,165.728,251.685563498,95.8033433309,2800,76.7832643093,3.80691086236,290.353,251.756,326.32976545,-253.658,676.081423681,471.581948211,2800
131.64,670.824384998,565.357129942,851.778369953,252.633,247.211187644,252.63154055,0.999939,165.726,252.658543472,153.888761732,2801,42.0388573756,3.57955964109,290.353,252.729,71.2817642067,-254.512,748.567046599,310.349532306,2801
137.17,691.656940171,933.772116708,1402.05573733,252.209,245.695571724,252.22088872,0.999888,165.707,252.25628649,307.257694179,2802,137.623360306,3.68951325393,290.398,252.302,24.7242030881,-254.152,849.640699228,449.771799695,2802
143.88,627.599913585,664.279440507,1115.15865594,252.305,232.61112224,252.30908505,0.999857,165.725,252.334687024,243.69887173,2803,87.8107728435,3.66504550545,290.471,252.408,64.3534127837,-254.14,704.968572241,329.593694713,2803
133.54,697.372133829,819.302301373,3173.99626812,252.256,239.701469078,252.258195573,0.999667,165.802,252.294046314,184.447232055,2804,455.544661097,3.59392753748,290.486,252.353,301.449706817,-254.068,942.864513321,486.065683862,2804
140.131,661.432651955,953.566637809,2170.95391937,252.264,238.246285583,252.263423747,0.999816,165.851,252.304473962,247.030468365,2805,449.839413803,3.71971810362,290.521,252.391,401.822159316,-254.181,1043.19214413,648.533990344,2805
143.278,630.719638876,851.117025375,1275.8142939,252.336,239.710225169,252.343963452,0.999877,165.825,252.383427505,206.582964361,2806,157.185745212,3.6985448912,290.564,252.438,213.80268694,-254.221,800.696960757,437.495316848,2806
134.69,693.507663319,558.953276373,2695.33662139,252.403,239.952894341,252.402383049,0.999884,165.957,252.439339492,170.491951127,2807,548.675655362,3.57577553714,290.601,252.503,54.3829938195,-254.146,1230.03595017,361.816238698,2807
145.391,892.219192657,917.236970933,1502.92718418,251.721,246.285980213,251.726563142,0.999694,165.975,251.74977461,304.200071389,2808,198.689386666,3.68695177839,290.644,251.829,81.3338430266,-253.608,1157.5962892,593.949247716,2808
134.111,865.174015784,919.856665672,2109.06230007,252.175,240.384486911,252.176172395,0.999898,165.981,252.204120267,286.150929087,2809,358.674653137,3.65145106488,290.664,252.267,67.6114776285,-254.019,1302.13099198,419.454858048,2809
144.617,826.391134169,1375.06770547,3097.95242265,251.859,253.799150791,251.867356808,0.999788,165.937,251.907121565,483.280545919,2810,857.064904371,3.72938395136,290.7,251.967,14.0545346501,-253.709,1779.06409163,722.430360806,2810
149.496,994.262591492,754.717650676,2848.02357257,251.328,238.856118444,251.328818103,0.999834,165.967,251.365301308,254.780117618,2811,660.845984586,3.77787661332,290.757,251.439,41.3835130997,-253.185,2116.55685935,365.092482159,2811
144.516,1008.0286811,974.251943475,3127.76927798,251.488,250.749361763,251.487472629,0.999867,165.936,251.526523117,355.104477409,2812,943.458204965,3.72509202684,290.811,251.609,10.7341394792,-253.42,2039.86999173,478.241698236,2812
144.526,987.982678685,1238.32560572,3253.69970927,251.49,250.501431786,251.494096208,0.999893,165.948,251.530308443,379.536197708,2813,856.992202911,3.7439843602,290.817,251.587,81.6079370115,-253.347,2434.06192696,597.869817367,2813
127.615,1004.94553014,999.861741931,3101.23089666,251.597,251.789634408,251.600245839,0.999746,165.996,251.646826739,325.881718151,2814,837.712066947,3.62897945419,290.849,251.707,18.1587026084,-253.301,1726.11635379,420.680804848,2814
150.635,749.858323409,937.14845585,1960.38348655,251.542,257.415355423,251.541861934,0.999775,165.984,251.578188444,276.736612334,2815,231.268402429,3.80990113412,290.872,251.652,70.1884234134,-253.338,1060.21282669,399.011555076,2815
126.857,660.639733787,812.9787031,733.804559326,252.105,245.386097159,252.111421062,0.999971,166.0,252.140378062,271.260746508,2816,19.2454302831,3.6564471378,290.923,252.211,62.741699381,-253.963,699.025286072,301.666895112,2816
131.942,634.251416121,602.469480254,758.117396916,252.119,241.96613641,252.126568644,0.999881,166.03,252.162227594,152.478649628,2817,40.0105228938,3.59277496987,290.941,252.244,54.4729709036,-253.92,692.302869593,322.502807471,2817
137.989,563.226130102,563.232503999,685.24208167,251.627,235.249758683,251.638812273,0.99995,165.993,251.671594823,147.030367288,2818,33.4431021372,3.80850700994,290.979,251.744,93.1373389753,-253.481,637.803693743,304.6281442,2818
131.88,522.687016628,419.75181257,668.858995295,251.931,232.067732183,251.927720212,0.999962,166.05,251.978694213,140.426134527,2819,43.086241452,3.67413901071,291.004,252.052,57.7354821158,-253.517,606.351929697,223.171415248,2819
142.835,383.312032125,480.597371565,545.3685021,251.032,209.026885746,251.038002437,0.99988,166.043,251.091380245,98.9421858399,2820,49.5154243227,3.8479145246,291.067,251.133,159.117455256,-252.575,478.702955464,304.54112927,2820
146.868,422.087301582,457.810793287,570.760123434,250.555,213.375251754,250.560135791,0.999856,166.159,250.608640885,105.671797581,2821,29.9420069924,3.89423448743,291.118,250.678,104.617626908,-252.059,498.66428344,342.069712672,2821
141.629,644.616522275,517.274763205,726.720378126,250.775,245.28712797,250.778688139,0.999921,166.2,250.82423506,132.216312143,2822,20.4496254458,3.89453847655,291.161,250.888,61.3695390949,-252.138,685.326890855,311.25256541,2822
144.804,572.057899259,559.80757966,713.087945074,250.011,236.940756035,250.013298538,0.999967,166.278,250.042431861,118.711065465,2823,34.086581456,3.88077919335,291.181,250.112,154.088855299,-251.665,631.815805542,265.422149874,2823
135.129,513.477004958,710.857025547,599.705198807,249.99,224.443467915,249.990088577,0.99984,166.304,250.028604647,178.431794294,2824,25.6075241507,3.85143991093,291.261,250.099,74.8320330996,-251.501,554.579048822,362.639353159,2824
146.782,446.011247702,664.219051487,1037.06414239,249.537,214.562129984,249.536168647,0.999945,166.303,249.575364118,200.406872883,2825,182.812517631,3.94650641812,291.254,249.651,86.0214673061,-251.275,568.433676428,359.487148253,2825
147.912,1200.18699213,682.626481029,3226.84119574,249.608,253.919947538,249.62087719,0.999864,166.282,249.671908694,222.483774946,2826,528.178074323,3.90058103798,291.32,249.725,87.7631103483,-251.667,1724.57635013,369.336917189,2826
135.151,454.139484352,897.52491645,3309.59267136,249.824,231.132226523,249.819357844,0.999888,166.343,249.859240116,217.679131667,2827,885.368180497,3.74172689128,291.339,249.934,290.085331037,-251.781,1825.75439912,498.962279678,2827
140.88,934.396934942,1002.96144457,2572.97680363,249.911,229.879074774,249.916826973,0.999833,166.388,249.952047109,299.56237742,2828,486.767101643,3.80124241118,291.393,250.029,143.316523017,-252.006,1987.07992194,571.356993844,2828
145.948,910.174899758,1276.80033833,2758.23420896,250.493,228.836472797,250.495570831,0.999776,166.39,250.541274334,412.781306766,2829,611.584037581,3.7584589952,291.388,250.61,69.0275149655,-252.454,1774.10144413,586.413310971,2829
136.944,1063.86240487,861.47559271,3058.11258588,250.018,246.859800426,250.030530515,0.999871,166.363,250.070675269,272.104812335,2830,642.493219262,3.68439715375,291.42,250.142,26.3487305018,-251.87,2561.47130539,309.134043767,2830
129.277,452.690693055,640.993278714,2845.23981499,250.449,214.17946312,250.443591051,0.999774,166.385,250.480813052,176.451862559,2831,762.262113814,3.68678829204,291.433,250.557,165.660184388,-252.364,1217.10723742,506.849495355,2831
130.096,382.002100785,1663.50297502,3231.54807467,250.41,220.139998454,250.413349026,0.999724,166.357,250.460623805,554.012025593,2832,551.98016202,3.67917556355,291.492,250.542,328.854169571,-252.19,945.637366098,925.298090078,2832
142.84,253.261244538,882.477098713,1448.98440817,249.535,201.928985751,249.537293949,0.999741,166.368,249.591370186,298.445618588,2833,313.492153184,3.73441952119,291.54,249.68,77.1595993881,-251.509,649.060394473,419.392810921,2833
122.86,254.108824187,771.307259232,1496.83143386,250.639,193.401389215,250.642035668,0.999862,166.373,250.680374946,264.016027569,2834,347.953755151,3.61985984267,291.571,250.744,94.8477699619,-252.568,560.496725875,436.431902348,2834
139.946,278.701108852,979.982977127,2604.70089476,250.311,218.789464521,250.314794147,0.999855,166.409,250.369011206,263.724560248,2835,494.936578241,3.72262766817,291.649,250.439,173.726263564,-252.269,802.32249924,465.713941096,2835
129.5,473.396520359,805.059935003,2360.28541832,250.793,246.836869376,250.806163528,0.999792,166.419,250.848591266,224.898599663,2836,479.949478979,3.6144497621,291.696,250.919,47.5232374049,-252.829,1225.47468968,281.761810834,2836
129.897,245.698949227,832.05118639,1580.15499409,250.569,250.166274431,250.566491815,0.999757,166.433,250.612871498,240.086101146,2837,271.846432946,3.66817213216,291.773,250.682,53.116095821,-252.662,988.764197295,249.806200731,2837
134.611,57.2040719965,541.613151228,1011.361813,251.19,205.005745398,251.194738,0.999824,166.426,251.227573398,156.945094454,2838,366.789823697,3.6669100992,291.817,251.286,51.8225048237,-253.114,686.961623212,268.264610123,2838
139.178,739.812608296,442.34676465,992.254033528,250.374,252.761475895,250.374026008,0.999834,166.436,250.41019266,124.324145704,2839,78.5294979423,3.76500149728,291.852,250.497,50.2684782178,-252.2,842.466337065,129.629608636,2839
139.085,711.385492832,682.474608326,1147.38502491,251.575,248.087418267,251.587329503,0.999889,166.443,251.628834221,225.897401559,2840,93.5424658118,3.78389002211,291.895,251.694,57.7273808137,-253.385,803.103686453,347.856483913,2840
132.456,449.267265427,525.895222308,2449.58403196,251.3,213.959133931,251.300182394,0.999955,166.443,251.335465096,180.40646454,2841,456.533689344,3.7032246446,291.936,251.408,52.3337180762,-253.098,744.569590595,229.494514349,2841
155.482,922.233302736,1204.80654038,1524.84953302,251.193,260.616832459,251.199707201,0.999903,166.427,251.240055781,410.808091094,2842,155.270802536,3.91356742813,291.984,251.297,110.617718567,-253.106,1162.75125603,508.817330131,2842
151.76,57.0347025307,839.54151793,66.4616853065,250.958,51.3948169439,250.958960784,0.999918,166.393,250.992052204,243.190635397,2843,1.85721013753,3.87367768478,292.041,251.053,52.7502307488,-252.604,62.1387052942,269.210516704,2843
151.92,56.8739932206,565.471722445,67.6416455566,250.527,51.1276838247,250.522588904,0.999927,166.386,250.574240899,179.743878461,2844,2.14038427758,4.00857013118,292.058,250.649,54.861932323,-252.09,61.8719714172,194.450354093,2844
170.047,60.2229674303,606.294366633,1042.72616029,250.261,127.37640982,250.262542025,0.99988,166.353,250.313632395,196.793131747,2845,353.793398366,4.27577242616,292.118,250.412,52.6345800737,-251.437,337.566714073,223.931655644,2845
170.311,73.8127580765,812.301711143,2054.49248394,249.523,249.332339017,249.5362219,0.999839,166.395,249.589063191,269.484472622,2846,407.789125887,4.19494482212,292.185,249.644,34.3517693128,-251.097,1267.62295503,281.186393664,2846
149.999,649.145600075,836.655400713,2616.99731314,249.974,246.671586121,249.97967049,0.999902,166.423,250.036721932,259.37659619,2847,461.019237741,4.14791466693,292.237,250.106,50.6847260525,-251.637,1232.22494022,338.861713503,2847
145.158,189.02410125,1255.18541493,1060.82420953,249.943,206.385484781,249.938765163,0.999792,166.433,249.989401794,354.043039884,2848,256.121392254,4.06276490795,292.241,250.059,179.873861588,-251.823,573.3369135,478.080305748,2848
144.68,173.437067457,909.280898061,1587.86523659,249.573,184.020464853,249.573100825,0.999927,166.485,249.622712794,252.970625012,2849,446.428933073,4.05531476037,292.298,249.675,33.7024638662,-251.414,609.746315886,303.453984021,2849
131.913,176.388022784,879.272028398,2545.155028,250.32,211.99025065,250.320076579,0.999827,166.514,250.361980709,235.140711587,2850,597.41369253,3.92983692181,292.325,250.425,10.5913491737,-252.285,954.328731292,271.566948669,2850
140.617,177.619517445,421.462287186,3174.0318183,250.418,215.836442046,250.421723132,0.999905,166.581,250.454788476,119.040983509,2851,1005.9896791,3.9182621435,292.344,250.526,66.8943710294,-252.325,1298.19434272,241.360559024,2851
142.585,175.075505721,850.197623342,3158.14988004,251.03,235.240949087,251.025106151,0.999855,166.591,251.071098379,283.448389923,2852,792.171730172,3.97946468947,292.399,251.152,161.528682959,-253.014,1552.4945146,495.12292032,2852
152.413,1420.36518435,544.658058148,3226.32396761,250.478,240.008209973,250.489381919,0.999829,166.624,250.524722478,149.372311757,2853,461.257568674,4.02761579661,292.419,250.597,60.8487183164,-252.319,2859.23924347,300.157752729,2853
134.548,1337.65472604,867.836835812,3137.7571806,250.76,235.08796007,250.756725787,0.99978,166.67,250.791604792,299.633718207,2854,561.64485778,3.81109381531,292.464,250.867,60.3587324217,-252.693,2688.61672262,487.802154894,2854
135.567,1530.21634117,940.217377459,3202.84067206,250.904,235.088758312,250.916594393,0.99966,166.739,250.955543203,350.47802772,2855,536.454344127,3.9302215368,292.532,251.011,77.8526325442,-252.935,2774.88504226,530.250572574,2855
152.85,1333.95145289,831.389971621,2954.86759397,251.214,223.357850931,251.222587366,0.999866,166.769,251.263399154,253.809807974,2856,599.991330387,4.02348319761,292.576,251.325,135.891795536,-253.201,2215.08933543,393.083914923,2856
