Iteration,MaxReturn,AverageQLoss,MinEsReturn,AverageAbsY,MinReturn,AverageY,AverageAction,Epoch,StdReturn,AveragePolicySurr,QFunRegParamNorm,StdEsReturn,PolicyRegParamNorm,AverageQ,AverageAbsQ,AverageEsReturn,AverageReturn,AverageDiscountedReturn,AverageAbsQYDiff,MaxEsReturn
4562,350.169872732,107.238,171.333346019,222.00295962,156.93378012,221.832505989,0.999991,4562,68.782264019,-223.16,384.687,93.6293637061,197.12,221.832,222.074,281.713616534,261.927258496,137.89236637,3.51030273454,433.987631269
4563,186.455415337,95.5362,172.390479209,221.722641397,172.100714554,221.568707164,0.999943,4563,3.47461966513,-223.058,384.746,113.494268782,197.108,221.569,221.797,308.864749668,180.440695495,115.480832801,3.39179696272,513.202742735
4564,185.818586642,96.225,104.723663526,221.586990421,160.86272172,221.426580243,0.999967,4564,5.01470168361,-222.975,384.735,82.9852391148,197.083,221.426,221.657,207.054482687,175.563083273,113.291777183,3.41372834501,387.10402495
4565,185.534878504,117.762,40.1229926938,221.170047271,167.643441891,220.988902961,0.999973,4565,4.18912273087,-222.476,384.773,88.2759661299,197.078,220.989,221.24,192.090623996,176.887087487,113.869072475,3.56477905818,391.186890594
4566,193.057177009,108.435,54.8953982994,220.898265369,173.301081393,220.749356859,0.999961,4566,4.31378065643,-222.266,384.784,55.0240552271,197.029,220.752,220.974,170.733761099,184.663355087,117.231213465,3.49984970239,256.601138095
4567,78.5383494657,111.599,3.57057387108,220.800411916,60.8545915976,220.636863083,0.999976,4567,2.23323135725,-222.155,384.813,59.088065155,196.922,220.632,220.866,91.2526986342,66.0403977702,54.8848868819,3.61255402448,232.053911782
4568,183.304406491,121.427,37.8838092942,220.547789886,68.386288318,220.387105582,0.999997,4568,45.6056415044,-221.746,384.803,11.4187618255,196.965,220.385,220.627,66.1104654547,147.727413018,99.164734035,3.82924230927,87.3247703801
4569,187.093734811,134.165,53.8941155198,220.343964451,72.3269346888,220.193347507,0.999993,4569,36.7194688786,-221.03,384.766,35.7529921238,196.962,220.194,220.408,90.9398972362,165.519071025,108.035441387,4.12340834679,192.448858256
4570,178.562870919,158.716,26.0260756602,219.366616046,163.594423933,219.190866426,0.999942,4570,2.37229873292,-219.36,384.726,52.5303548332,196.965,219.179,219.453,110.765824755,168.784734123,110.819604113,4.58828237187,205.425062228
4571,187.427575408,169.911,44.7356511635,217.704801287,175.895512152,217.551023239,0.999956,4571,2.16599412827,-217.051,384.634,54.5906452207,196.984,217.548,217.787,115.688638421,181.203754834,115.704712418,4.92311062062,189.117313454
4572,205.506541426,177.595,61.0101591648,215.148354177,186.858956769,214.977792157,0.999913,4572,3.31933158519,-214.121,384.617,70.3988043047,197.009,214.978,215.242,150.573791006,193.892405177,120.947159104,5.32675013427,284.224534998
4573,206.550202248,190.509,12.1028057016,212.314259994,192.925279124,212.130095234,0.999939,4573,3.80199108885,-211.037,384.607,112.24647821,197.127,212.124,212.402,195.942190827,199.688528476,123.148140929,5.82783000431,389.28159736
4574,204.877319322,196.663,74.76702486,209.623710427,184.683274494,209.443343153,0.999945,4574,4.03300659994,-208.418,384.654,83.1114265359,197.099,209.436,209.71,239.851156932,194.713947596,121.150341013,6.07576913108,383.597706665
4575,191.679286502,199.427,19.9072316253,206.598354231,177.972567206,206.359108498,0.999997,4575,2.93629657252,-205.483,384.654,60.5502039677,197.047,206.361,206.71,149.201022199,185.496032319,117.372809937,6.35124946746,222.998386659
4576,537.515453389,182.992,76.7674669197,204.016279971,172.653260372,203.735242438,1.0,4576,39.9667071282,-203.362,384.651,89.218683652,197.072,203.752,204.118,198.551927283,185.381599828,116.133518128,6.28623565336,387.609450918
4577,1895.51128225,166.27,33.4769893649,202.195072625,689.333031027,201.910100229,0.999969,4577,338.128506796,-201.878,384.676,458.045996441,197.171,201.924,202.301,429.882279219,1756.71419922,174.953990814,6.1712811989,1286.16182769
4578,1979.41050508,169.36,119.043112824,200.445599131,1935.92821918,200.141237719,0.999874,4578,13.1376851337,-200.316,384.663,219.311493038,197.162,200.148,200.523,432.795203145,1955.11245592,176.789169174,6.27353279375,663.898571292
4579,2027.58818021,163.221,336.243131101,199.338580821,1906.72304244,199.079990881,0.999999,4579,36.0907327385,-199.245,384.698,0.0,197.151,199.09,199.43,336.243131101,1973.52550578,179.297558386,6.17023917374,336.243131101
4580,1992.42885493,154.912,979.675720474,198.155569081,1427.62124501,197.89076534,0.99997,4580,154.70589482,-198.279,384.684,548.877197067,197.112,197.9,198.247,1528.55291754,1913.72743555,178.794483798,6.07170694125,2077.43011461
4581,1960.2473763,152.767,67.8580204786,197.068594832,1906.28715122,196.794663674,0.999916,4581,17.7357105454,-197.176,384.724,492.138762488,197.116,196.81,197.143,568.365150035,1931.57565936,182.311593706,6.0078464659,1236.78926855
4582,1845.65029206,142.59,130.613130695,196.800756259,694.894175472,196.5220494,0.999947,4582,330.063462152,-197.117,384.711,51.4515924466,197.258,196.534,196.892,182.064723142,1670.58436307,171.314099843,5.84184192938,233.516315589
4583,1752.68011205,136.573,21.0679484551,195.802779297,205.473834143,195.532851963,0.999985,4583,567.985333826,-196.272,384.705,594.073224349,197.291,195.529,195.876,511.449816514,1475.22260687,155.152638158,5.69621525682,1661.06003752
4584,714.208051286,134.61,152.944917478,195.238737487,190.649114679,194.95842578,0.999989,4584,158.309238879,-195.509,384.692,222.222159203,197.305,194.961,195.327,414.785854457,315.149667523,131.07195482,5.55218642488,696.217202463
4585,445.909573307,122.532,188.191221423,194.610525819,158.461140271,194.36461294,0.999993,4585,90.2259899846,-194.806,384.699,311.691380131,197.305,194.372,194.695,365.182620957,221.101391956,114.263879559,5.33316220673,1123.78913287
4586,491.321922149,129.34,145.644321166,194.000091258,191.703674282,193.75686107,0.999923,4586,103.043501311,-194.095,384.707,185.377141463,197.251,193.757,194.057,302.492682599,250.737249022,124.480143748,5.29307216835,562.839842904
4587,1746.86161896,119.577,200.493900114,193.421405521,224.023141103,193.173671231,0.999998,4587,341.388009636,-193.425,384.692,280.9745194,197.196,193.174,193.505,585.638214901,363.455411482,138.802438386,5.1398058968,862.873902925
4588,249.129195121,119.155,353.679266319,192.980323973,223.293240583,192.736665422,0.999963,4588,6.27033237452,-192.905,384.686,437.904895131,197.222,192.737,193.062,807.479700426,235.719688391,129.088855591,5.0966158223,1253.54035959
4589,247.527952239,125.72,21.8660004773,192.171186534,212.924767788,191.944657731,0.999982,4589,8.92400079237,-191.982,384.679,279.464659409,197.217,191.949,192.245,305.853283828,233.222204317,128.061140378,5.07870776662,908.000666474
4590,2277.99684349,115.455,44.7837435783,191.406380787,251.212224186,191.172010564,0.999969,4590,420.327809378,-191.195,384.7,290.979522012,197.139,191.175,191.492,357.473241385,373.483672891,145.678884454,4.91433830206,899.071190902
4591,1509.96281822,115.844,227.290606594,190.566040385,255.973736552,190.366595946,0.999972,4591,149.430649642,-190.109,384.716,519.804332224,197.135,190.371,190.639,546.112872594,287.478686301,141.598084456,4.78966995278,1445.83818952
4592,2968.65325738,108.139,184.015843615,189.360552882,284.929228961,189.160761488,0.999984,4592,1047.59356544,-189.051,384.746,735.208599869,197.076,189.166,189.452,733.452231224,930.419131972,172.444764924,4.67986594702,1772.62269297
4593,2831.23626833,114.311,144.855723898,188.493867993,288.24491641,188.324451497,0.999966,4593,820.283595137,-188.238,384.776,123.706277714,197.137,188.317,188.567,289.021040552,625.700693865,162.660844559,4.60263436044,441.164184594
4594,3111.41191575,97.6123,218.530873917,187.445085392,757.560956999,187.25365665,0.999968,4594,799.238731149,-187.078,384.831,317.670666913,197.14,187.262,187.528,732.780635673,1607.6989501,229.701546791,4.43476021677,1174.0132873
4595,1517.40163295,100.874,147.188041882,186.472217912,764.732780665,186.299554662,0.999977,4595,193.363056798,-186.339,384.819,288.983865011,197.146,186.299,186.547,450.134993831,1099.0003089,248.803366756,4.42237345904,1055.32175029
4596,1180.12414758,97.7643,67.812636674,185.540533072,495.512704224,185.380943916,0.99999,4596,179.888850128,-185.385,384.86,162.770358562,197.18,185.38,185.619,258.302478366,882.103066168,243.26609311,4.40245727523,705.360770905
4597,881.833296354,93.8708,38.8423368916,184.794817606,523.688462891,184.616735084,0.999977,4597,61.8414789284,-184.449,384.865,172.478072725,197.175,184.622,184.877,256.366439752,745.995583832,239.917572374,4.37465888633,569.859406767
4598,773.886799007,100.963,36.8946752551,183.642842135,524.466816455,183.460642047,0.999979,4598,82.0097466033,-183.425,384.898,232.764589823,197.225,183.462,183.725,283.997576016,668.7398194,232.431733708,4.41940666549,756.834251846
4599,718.592169909,105.15,89.0543623083,182.401042147,249.117372991,182.218235831,0.999945,4599,85.9659495639,-182.098,384.924,118.270598016,197.279,182.225,182.49,293.3417786,595.675702133,223.722213183,4.61998046183,536.824747175
4600,783.978536733,102.505,111.528513829,181.114637864,491.952933375,180.942256938,0.999989,4600,80.1103427142,-180.75,384.915,184.011205896,197.266,180.947,181.203,310.964024721,600.447255484,226.792396577,4.6170263771,716.174311812
4601,678.6643658,111.561,23.855833053,180.129142485,254.423933894,179.954124324,0.999939,4601,155.614451888,-180.19,384.906,208.308459662,197.263,179.962,180.228,271.367336117,399.018789381,180.874801714,4.72338891557,587.018734372
4602,584.892458889,100.415,41.9069402244,179.28525898,257.377462161,179.083046946,0.999994,4602,120.388943465,-179.512,384.868,157.420169499,197.198,179.083,179.376,263.865447418,333.532908,166.239904448,4.64660195942,580.809273656
4603,501.023534316,116.415,34.0899227662,178.367682851,288.441637401,178.174795487,0.999921,4603,89.3580680825,-178.798,384.884,148.445285109,197.269,178.172,178.437,253.223137381,387.855261539,185.189417517,4.79065463852,513.162935357
4604,694.865700674,100.778,101.061554693,178.391449595,296.465149423,178.220693181,0.999954,4604,74.7638164778,-179.168,384.871,98.5100344517,197.271,178.218,178.457,290.837679809,331.834860896,169.838244607,4.66304638264,476.146206003
4605,326.817926791,103.059,61.3305513172,178.34706625,307.469150005,178.181852221,0.999998,4605,4.44268593828,-179.227,384.85,101.619141095,197.284,178.182,178.428,260.269014027,318.512683419,167.225720594,4.63410536722,456.849313609
4606,528.506883912,104.131,62.6822353608,178.427737805,314.036119254,178.256304824,0.999998,4606,43.4538595712,-179.638,384.831,100.677178199,197.279,178.253,178.506,263.269038177,337.543535281,172.762483566,4.59944068782,383.578458535
4607,511.604423854,95.0348,52.1784796201,178.392889806,239.057765404,178.248791101,0.999993,4607,45.6523001263,-179.781,384.862,72.5605463819,197.351,178.247,178.461,222.809753135,265.670651899,148.760880852,4.42344007719,303.6534731
4608,473.099625426,96.3244,106.297824827,179.047072744,232.410972144,178.924096259,0.999962,4608,49.1814028757,-180.64,384.83,83.0425609174,197.358,178.919,179.134,229.042069985,254.153734805,144.430268479,4.34666507823,384.778115807
4609,249.142871153,92.445,81.8263884861,179.846419178,217.032413997,179.738303041,0.999988,4609,7.18961659777,-181.429,384.853,62.1115684631,197.281,179.735,179.913,234.422332383,237.544123356,139.037426236,4.26111499922,346.77536128
4610,228.890839214,94.3495,12.0083880444,180.266932598,211.743957608,180.148628025,0.999959,4610,3.19093678228,-181.937,384.853,86.60211508,197.337,180.145,180.34,173.268954845,219.908929285,131.998661202,4.20421412668,283.476016341
4611,207.578989246,89.2165,69.2101561009,180.898391954,187.272275024,180.794394654,0.999999,4611,4.5063877077,-182.675,384.869,59.0918004405,197.345,180.786,180.977,187.477163818,196.195027578,122.261432598,4.10927379164,256.58269994
4612,1881.91815432,93.3661,116.313541378,181.747236761,460.253578506,181.646958927,0.999964,4612,344.337700056,-183.313,384.867,116.981357348,197.417,181.644,181.819,267.29301002,978.255413277,242.456011836,4.15328613188,480.177879945
4613,3366.83198652,97.9426,11.3131335657,182.222339298,174.888975603,182.117927291,0.999999,4613,895.486320805,-183.734,384.854,209.587469845,197.49,182.115,182.293,313.595626232,1140.53320609,201.926859048,4.22458529012,641.74928304
4614,1627.47630932,105.598,89.7658480673,182.545084858,180.254668782,182.449305267,0.999996,4614,494.532662543,-183.951,384.822,175.022792699,197.511,182.45,182.622,300.035008113,698.928383761,190.213090966,4.35394405193,681.600042735
4615,3233.99867476,103.684,185.871622599,182.637900015,161.198457627,182.565830083,0.999942,4615,1026.28116214,-184.06,384.795,243.747100918,197.521,182.56,182.707,438.963335907,947.309325873,168.785441463,4.43317326359,880.116965132
4616,2792.78778986,112.373,48.3304158749,183.064025123,928.657691492,182.974178365,0.999987,4616,607.088790635,-184.586,384.827,573.178044641,197.615,182.965,183.113,599.727528498,1687.12856999,234.66130384,4.66092592559,1636.15423587
4617,2867.28992985,110.022,222.518470828,183.432591025,729.786930345,183.355682131,0.999933,4617,686.974132747,-185.181,384.8,477.960033081,197.625,183.358,183.509,532.410071806,1717.32435291,231.130667498,4.63002096602,1476.1229486
4618,2767.31390262,104.859,47.7108305918,184.255555042,986.141142948,184.177465493,0.999907,4618,532.842887677,-186.169,384.803,300.719507155,197.541,184.174,184.33,428.243609864,1549.81265369,235.702693385,4.51326169906,970.350471795
4619,2780.73057523,94.515,27.1342604351,184.731561791,899.992255571,184.646120651,0.999989,4619,710.296619733,-186.613,384.82,404.106720801,197.541,184.639,184.789,386.051990511,1876.92729099,230.091076953,4.26697072709,1209.13156914
4620,1504.52643389,95.4775,312.471764612,185.862280386,456.394894122,185.7903738,0.999986,4620,247.766594518,-187.779,384.83,544.349059041,197.51,185.789,185.935,710.394441111,936.447468538,230.79143852,4.15120691555,1634.45216595
4621,631.507345195,89.8686,21.2266930384,186.515487936,412.46542042,186.439818055,0.999967,4621,32.9355016102,-188.47,384.875,197.128646447,197.515,186.437,186.59,312.430728627,484.9375718,196.439971629,4.03542559369,629.551806005
4622,684.817901707,91.2788,88.9217878642,187.462387481,375.149593222,187.389323313,0.999974,4622,41.9984469367,-189.324,384.881,244.880163129,197.515,187.385,187.536,449.892608122,493.267182993,195.967863253,3.92318242264,863.699376156
4623,658.678984465,93.5164,37.9012202258,187.666634456,350.969575448,187.578333966,0.999987,4623,65.8849549152,-189.625,384.882,255.724312371,197.546,187.573,187.73,303.943647971,502.063768453,201.152932984,3.85144699263,592.524689704
4624,664.419179465,88.66,14.2968712807,188.579316013,402.481792839,188.517476899,0.999954,4624,55.7358045052,-190.476,384.935,224.035830853,197.449,188.519,188.649,375.373361265,555.106765118,211.705388897,3.73640765264,630.713652922
4625,898.406858854,81.3683,119.77226363,189.16315996,354.943061286,189.087465354,0.999977,4625,116.31557259,-190.911,384.978,129.578813057,197.436,189.082,189.222,277.422029728,538.858950616,206.047765328,3.59379027898,476.265395019
4626,948.42075314,82.8226,214.289734131,189.539927577,502.100848923,189.459089913,0.999999,4626,96.0602759907,-191.416,384.983,148.754885195,197.398,189.457,189.614,444.642818825,595.237893312,213.473330024,3.56073135308,698.106654196
4627,1814.76523147,84.421,22.6491777252,190.311971947,560.983121465,190.23932474,0.999989,4627,254.517098722,-192.039,385.017,201.074933406,197.289,190.246,190.39,308.035359353,743.622450773,224.010264356,3.4730181936,639.959189384
4628,964.964702206,79.9069,15.9764671455,190.663999201,495.163527756,190.601498402,1.0,4628,128.513973876,-192.426,385.042,196.45792251,197.285,190.597,190.728,286.532823447,668.29290651,219.256653057,3.42024638637,596.514134037
