MinReturn,Iteration,StdEsReturn,AverageAbsY,MaxReturn,MinEsReturn,Epoch,AverageQ,AverageY,AverageQLoss,PolicyRegParamNorm,MaxEsReturn,AverageEsReturn,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,QFunRegParamNorm,AverageAbsQ,AverageAction,StdReturn,AverageDiscountedReturn
255.748940118,2163,93.9815013363,307.682385774,2115.97818701,3.41479293788,2163,305.632,305.649979504,724.529,157.816,470.313808953,42.8445823936,9.64000727664,-319.05,1257.95556615,346.988,308.294,0.85522,520.132679344,187.570076156
539.89976422,2164,63.6479741817,307.110295101,1778.96905124,4.40609527974,2164,305.199,305.198404728,692.776,157.875,375.325687387,39.7312601796,9.4344003694,-318.438,928.76388684,347.018,307.774,0.859865,204.517007143,228.688087947
315.556691883,2165,127.692648161,308.082139033,2302.76239299,4.50021214332,2165,305.852,305.83964464,724.065,157.911,715.88802786,54.6134295209,9.63741519519,-319.01,1279.9953536,347.056,308.654,0.858653,373.180941114,174.269458289
274.255410718,2166,115.920982544,308.25519262,2412.95756383,4.33969878696,2166,306.248,306.252735228,719.977,157.983,711.084553384,44.5962238259,9.51808349926,-319.465,1367.66463011,347.054,308.902,0.806716,704.345315355,165.188277654
494.681538189,2167,99.877072689,309.115622744,2291.64062379,4.15982019478,2167,307.077,307.091435426,703.881,158.008,633.085427502,41.7007984836,9.40250036046,-320.431,1122.48879077,347.086,309.685,0.888407,387.359494416,188.63224203
445.943047304,2168,60.7237072329,308.610084716,1471.07358264,3.90489296459,2168,306.48,306.473001524,659.912,158.049,344.106334864,33.9348611391,9.17857472444,-320.024,922.013557629,347.185,309.265,0.867798,230.397180642,188.586043207
366.629553194,2169,141.002380947,309.229430337,1517.87949225,4.80092214539,2169,307.129,307.155113377,693.786,158.097,824.028222458,50.7797919914,9.3610084396,-320.869,856.133018827,347.259,309.759,0.84662,288.418117072,188.049317624
437.726722885,2170,137.170962625,309.421247661,2102.05185518,3.11328349969,2170,307.746,307.757785261,716.495,158.171,795.273086305,51.5215812305,9.53842388546,-321.674,1012.10739707,347.294,310.074,0.852467,384.560635807,194.955453879
277.615299161,2171,246.770698804,309.51418303,1628.64113807,4.27614834059,2171,307.824,307.850058057,707.451,158.231,1144.85777528,87.9627059556,9.43697339529,-321.153,824.435423794,347.347,310.147,0.872373,363.20661412,201.091916089
369.280888316,2172,159.079710135,309.512848106,1803.60136725,4.86831618528,2172,307.859,307.850408786,633.849,158.318,521.599900506,94.3144376947,9.11410423669,-321.247,875.976901816,347.396,310.134,0.89817,339.236187847,207.366342666
721.319581654,2173,107.790084632,310.088265525,2046.29759931,3.97389581138,2173,308.324,308.336395791,720.399,158.333,681.280328455,40.8114075815,9.58513748079,-322.021,1066.15545063,347.435,310.729,0.910211,289.740025884,232.123548343
174.163291048,2174,87.595221733,312.00207895,1058.80243654,4.75906478365,2174,310.488,310.506746825,638.982,158.422,292.983072927,58.0061247628,9.13470941447,-323.697,213.810661457,347.489,312.606,0.860782,116.674228117,116.845236116
247.880260681,2175,90.6463404426,310.538167148,2682.4525104,3.79058481288,2175,309.168,309.171539108,726.301,158.406,489.252491454,47.1218979936,9.44038838818,-322.226,663.300721023,347.505,311.121,0.848046,682.39201913,163.198728995
227.781537814,2176,125.369421329,310.639011292,1988.23607655,4.44348164007,2176,309.227,309.213632804,679.153,158.389,623.338200156,58.0294067758,9.06255302441,-322.188,731.020652079,347.54,311.288,0.857316,515.569512198,184.59320971
211.632355451,2177,165.539893523,309.700702508,2205.89469092,4.20437767802,2177,308.364,308.352335411,663.752,158.443,675.930763131,96.1034060121,9.06649172428,-321.838,762.073423335,347.609,310.304,0.807601,693.233990669,167.730204466
287.08091572,2178,61.7276470575,309.362352674,2174.52362816,4.74356761179,2178,307.916,307.937390433,683.49,158.47,278.337579754,39.1434268347,9.2012937675,-321.754,1362.38602146,347.646,309.996,0.896126,403.158487949,227.870334871
281.032089388,2179,93.0185945165,309.775918708,2266.79323067,5.0239318115,2179,308.568,308.5806857,667.0,158.524,389.755586305,69.7565777307,9.03555167428,-322.131,1258.76688431,347.702,310.472,0.86569,546.712327208,217.629866734
221.155508713,2180,96.951271839,310.526887077,2507.14135047,3.66017938512,2180,309.319,309.321709678,629.081,158.567,499.757938051,56.4549174529,8.77430305144,-322.446,573.094342887,347.756,311.084,0.848694,518.980413751,165.901536974
226.16305515,2181,30.4774055502,310.177574197,2441.66764699,3.92054452036,2181,309.063,309.079266304,691.967,158.625,135.309066697,26.9889084967,9.20811058828,-322.262,1292.22567221,347.809,310.858,0.875797,535.689060924,204.542554553
7.20180985772,2182,59.4451045412,310.392906794,7.79726572684,4.33876538977,2182,309.402,309.407489282,702.267,158.649,294.202295181,33.1240057141,9.22410499559,-322.612,7.51545149888,347.867,311.005,0.935772,0.128247088508,7.19345941699
210.9850636,2183,144.862321052,309.463035594,2898.49522574,4.08370818966,2183,308.423,308.407976,658.383,158.671,582.852724776,87.5701290301,9.01212641686,-320.947,315.464601328,347.899,310.125,0.834496,409.158364874,130.326695447
189.648377425,2184,153.215261901,309.013470948,1455.62201049,3.47764905588,2184,307.946,307.944984977,652.584,158.711,923.713177074,48.1138234745,9.029585318,-321.526,674.845429954,347.943,309.691,0.870406,380.650659995,167.993228558
164.808138652,2185,45.7620070388,308.874523422,2805.20471101,3.95062001648,2185,307.865,307.857765833,677.675,158.746,232.211866208,30.2470836072,9.15347939326,-321.201,320.517001487,347.984,309.565,0.8213,350.212536304,135.569396879
168.506932827,2186,73.5964250986,308.658238533,1645.68514072,4.80726660288,2186,307.681,307.673144949,650.325,158.777,301.186829683,47.9458826305,8.95508073919,-321.506,501.695779066,348.051,309.279,0.883576,441.924201815,149.82964504
199.281627768,2187,134.983376556,308.70545819,1181.96609113,4.31650602411,2187,307.862,307.86772026,641.668,158.859,599.35891397,80.2885918563,8.94144630786,-321.025,238.287714055,348.094,309.409,0.841508,123.537936003,125.711108305
211.832122106,2188,40.8933186646,308.510436441,879.991752878,4.59214403103,2188,307.723,307.746801488,680.887,158.892,143.914791703,34.2949076668,9.07582259856,-321.267,244.36536622,348.129,309.164,0.900936,71.405248077,130.631153781
131.146374041,2189,126.410601339,309.174494781,1038.06730626,4.16229875506,2189,308.315,308.29421023,666.399,159.008,683.121268629,61.3304503396,9.15052209655,-312.854,247.991906649,348.189,309.795,0.850592,124.609108119,128.877680465
194.282038312,2190,258.653574862,306.606832166,748.209078459,3.8586726244,2190,305.558,305.568779776,878.855,158.961,1059.67946979,142.423257889,10.2190846562,-316.054,251.669111548,348.229,307.003,0.896338,97.4570024613,130.772322509
196.886489236,2191,244.126808704,307.407503306,2231.2766146,3.61359258233,2191,306.629,306.623499033,673.286,158.95,1075.93066093,115.355611062,9.03424236056,-319.78,355.222914561,348.286,308.026,0.908407,400.70944021,136.420017403
193.768904192,2192,104.571198485,307.193968125,2527.50618648,3.69697330273,2192,306.41,306.433592754,677.264,158.97,537.290893372,55.8635733282,9.1226215915,-319.494,452.193178423,348.313,307.805,0.918183,475.501903691,149.285134838
193.835817891,2193,88.4315295048,307.164605916,518.556028493,4.00776428098,2193,306.334,306.342118019,710.737,159.002,319.044214009,54.6403940465,9.36989510188,-319.35,225.689273835,348.382,307.78,0.900703,38.016640592,126.913890303
213.874360217,2194,270.808336083,307.059578584,1609.87064232,4.83098677972,2194,306.228,306.231238073,661.65,159.103,936.674968338,190.945750789,8.89780676788,-319.407,580.249440994,348.447,307.603,0.904195,360.111810824,181.814972103
283.327691409,2195,127.028906491,307.533751584,1447.53954518,4.403618484,2195,306.802,306.793759922,677.542,159.108,580.364722139,69.45593139,9.12015029681,-320.105,570.72353499,348.523,308.195,0.861097,391.597550066,178.891339352
224.577170626,2196,168.036192306,307.416493825,1613.39556521,3.71040113914,2196,306.705,306.697830197,661.748,159.095,683.071878227,94.213876555,8.97176437138,-320.068,635.497338145,348.589,308.057,0.876447,443.075579854,179.162016179
226.947857604,2197,81.3332548733,307.461427766,1791.4562643,3.33715991793,2197,306.832,306.82595599,672.899,159.147,427.842702529,43.1305197759,9.13572156727,-320.511,923.786537985,348.638,308.18,0.913843,482.723170083,202.53682235
230.716099707,2198,187.885684505,307.601527383,2768.11026037,3.51221408043,2198,306.9,306.925042782,673.176,159.133,630.413435762,110.748668299,9.15779403644,-320.076,815.762315138,348.691,308.227,0.898369,730.585744298,175.777111788
222.23910652,2199,172.011184875,308.487750347,1633.88383393,4.56429219964,2199,307.795,307.816610731,681.838,159.155,687.822514489,98.9029990517,9.24697441781,-320.851,546.95952896,348.736,309.094,0.910743,418.255682565,171.726579972
322.430120513,2200,120.245570143,308.51878835,2004.3189752,3.7680835426,2200,307.924,307.904515107,690.76,159.14,460.797885823,64.1080709187,9.15659696668,-321.569,772.883916849,348.758,309.121,0.900177,487.607725996,200.321331721
224.627794918,2201,127.484044269,307.888019691,2431.7777443,3.66389609888,2201,307.217,307.260479248,717.772,159.193,426.3809082,79.4201548843,9.40463657716,-320.623,821.731027348,348.784,308.448,0.894327,703.702150461,183.205175937
281.640276877,2202,90.331809358,308.754670191,1970.48328092,3.71607784268,2202,308.228,308.228071214,631.193,159.206,397.922867508,52.2048533762,8.91525601516,-321.71,721.631980283,348.794,309.402,0.930166,429.671954447,195.554532872
203.502164911,2203,148.747289573,308.185007202,1480.79833403,3.70573648168,2203,307.601,307.611387075,647.244,159.188,614.301465615,72.0389950257,8.98275496521,-320.91,648.234455672,348.869,308.835,0.882248,367.673917938,179.220911379
297.38174657,2204,22.6173409683,309.216278877,1756.03569377,4.58246798907,2204,308.661,308.649255487,602.657,159.194,140.357482682,22.4702098586,8.58149839964,-321.881,872.977045778,348.948,309.833,0.90864,347.508207879,218.647654328
228.063575408,2205,199.89424342,308.447137409,1562.97476701,4.60539397285,2205,307.795,307.814410937,661.141,159.199,578.231465958,148.054278122,8.95754798132,-321.172,1044.47921257,349.007,309.07,0.918663,309.14666642,226.129185285
273.388551541,2206,86.3537615604,308.308622107,1726.43524793,4.43244515005,2206,307.661,307.678232365,656.834,159.259,384.50031004,55.5014160175,9.03860833599,-321.362,978.998395223,349.141,308.932,0.911025,325.233114349,226.866386961
133.667636852,2207,112.682882589,308.830278815,1926.75567046,4.59206445784,2207,308.291,308.280086772,617.031,159.3,640.743987428,44.9648743659,8.83469698366,-321.821,1107.15293147,349.229,309.453,0.915816,455.881687246,211.133521443
268.409778038,2208,107.400568344,308.397059804,1066.60904136,3.25740595834,2208,307.812,307.806361638,633.993,159.397,629.62900077,49.2790962677,8.80646045853,-321.527,878.867417784,349.273,309.065,0.935712,197.811683865,226.364802115
376.838532548,2209,105.382027553,308.099780982,1627.43792104,3.75162680937,2209,307.557,307.555534594,642.537,159.432,455.562934473,64.0754202677,8.99929475748,-320.375,1016.17791538,349.326,308.769,0.921431,239.919655563,232.711961919
202.607121477,2210,78.66225245,308.857757513,1884.29958021,5.23056319653,2210,308.377,308.391097297,630.472,159.483,420.060089309,42.5503898806,8.84874851892,-321.41,1020.21372869,349.388,309.465,0.892786,527.535569484,199.10204521
179.724072124,2211,75.171581895,307.89393366,2011.35280671,4.99227509664,2211,307.434,307.45063013,662.958,159.545,390.030237663,43.3334710041,9.0926864954,-320.977,677.547354955,349.447,308.615,0.886511,592.928786628,166.81749365
321.178607388,2212,140.598700952,307.547317251,985.240630618,4.55138895216,2212,307.046,307.045236465,664.267,159.553,560.267162854,69.5853412269,9.1497676241,-320.349,459.948115777,349.489,308.198,0.907719,98.827600408,189.084810029
200.33141238,2213,122.422145541,307.888664828,1965.3352465,5.05960921722,2213,307.336,307.331774356,635.939,159.604,597.622845503,51.053275143,8.86917508038,-320.827,638.517860788,349.566,308.504,0.907476,380.495723343,193.24026305
27.8687796742,2214,176.720828033,307.890288103,1135.01151081,4.73818982368,2214,307.334,307.342740258,654.173,159.629,910.529859718,68.5798372931,9.09452134211,-320.955,387.920988963,349.6,308.545,0.887201,261.36040623,151.647395268
276.760230991,2215,68.1197755574,308.532374112,1611.44115287,3.9280412082,2215,308.055,308.06064688,684.746,159.69,325.08307897,35.5689898536,9.10914108218,-321.0,670.060701595,349.668,309.109,0.931392,323.436863161,204.080026672
298.437170424,2216,122.116599685,307.456723143,1857.01102046,3.46697169526,2216,306.977,306.986044585,635.221,159.749,506.887886842,58.8268834339,8.79614005301,-320.019,646.919982946,349.745,308.079,0.914209,380.942225782,187.808129648
76.4193251692,2217,134.60792578,307.257671127,2006.67298971,4.79299867284,2217,306.759,306.7280527,623.826,159.813,734.02456779,60.7928043037,8.68516682209,-319.821,451.9040704,349.791,307.946,0.907546,334.042942243,166.273177708
103.073168413,2218,235.761151348,307.024207285,2525.7432419,5.77008711788,2218,306.558,306.56305494,669.827,159.835,742.508162027,155.06366141,8.9266477513,-319.762,1158.37501012,349.829,307.635,0.863216,828.005128223,159.69409711
362.36297226,2219,147.788735308,307.07144685,3009.84552735,4.49513275094,2219,306.594,306.597366894,656.096,159.87,633.544595743,76.5628424504,8.91601335273,-319.901,1178.51326414,349.869,307.738,0.928389,559.265159534,211.160214592
290.483662805,2220,146.585217328,307.410635572,2113.10654386,3.54141422305,2220,306.92,306.941311679,620.353,159.865,519.914103011,74.8474529824,8.76430136175,-319.762,1340.07865065,349.919,308.007,0.937165,453.662877226,210.828138573
275.845107896,2221,126.254365604,307.553906333,1551.31033085,4.43201821753,2221,307.154,307.136867829,653.29,159.885,422.164520546,69.7396647207,8.84769158911,-319.882,668.212826128,349.981,308.195,0.892537,332.292563701,162.137498445
276.60693263,2222,117.748855617,306.881069585,2717.9094324,4.01189897503,2222,306.312,306.334526375,614.185,160.002,626.834440088,53.6657476722,8.70270286389,-319.16,895.562720429,350.057,307.547,0.901253,680.642088679,158.07522786
171.35032786,2223,210.185127803,307.077723212,1767.85820945,3.93514889105,2223,306.521,306.538662941,654.679,160.017,1077.36988685,75.4527405566,8.81560832783,-319.529,794.482812277,350.066,307.713,0.903637,429.659037158,172.394769363
342.134314026,2224,185.174436046,307.253683962,1849.63961833,3.75234999961,2224,306.743,306.726354894,590.352,160.036,623.766979209,116.010436019,8.59976231341,-319.759,929.681109205,350.14,307.875,0.894051,463.916923826,169.771932545
119.421136089,2225,99.2125938763,306.946403602,695.862900589,3.14608951558,2225,306.49,306.487355303,648.769,160.076,409.49948222,60.1521280352,8.78413007683,-319.264,176.652665095,350.237,307.593,0.769856,110.315660736,95.1972101341
134.804513171,2226,129.855727296,306.290328902,1804.90025549,4.03277118984,2226,305.82,305.827153485,589.596,160.176,546.345200516,68.4012543911,8.6138467532,-318.475,643.269197487,350.287,306.913,0.867847,383.107822281,160.400639303
54.3563959655,2227,42.4635944019,306.324044493,1624.21751282,2.91278310982,2227,305.908,305.908438763,627.19,160.178,237.733109154,26.4166800949,8.79697508344,-319.452,364.089407434,350.344,306.925,0.837317,302.150848231,111.55189791
110.656033384,2228,31.6890370323,306.948369608,1601.57010476,3.31871271545,2228,306.501,306.501796834,646.248,160.196,142.527861529,25.2020938349,8.88257865754,-319.737,738.18263397,350.395,307.587,0.887325,391.707193873,176.296037477
181.606047315,2229,100.89495345,306.708792028,1696.75448323,2.72757621193,2229,306.257,306.267223594,681.013,160.255,410.116393164,59.9753868897,8.98291439453,-319.324,695.230916463,350.406,307.304,0.920586,369.386862293,160.666479852
175.90883098,2230,133.373476244,306.279064159,3178.68577437,3.91664880873,2230,305.813,305.799198014,649.869,160.31,662.051905711,60.0736010741,8.93810498621,-319.19,1163.42310362,350.442,307.016,0.927905,695.990859013,193.364408868
399.148580201,2231,77.4943248934,305.61014953,1999.92475102,3.2302197658,2231,305.107,305.132360737,677.382,160.36,530.359816358,30.4527561006,9.02378782505,-318.358,1013.81744583,350.466,306.186,0.942848,429.224137076,210.882150451
145.364021855,2232,84.8179070444,305.970600235,1413.24456004,4.0451597622,2232,305.567,305.577629356,611.12,160.408,431.367229556,44.271344768,8.57702294072,-318.6,227.172066489,350.475,306.547,0.882653,193.655887086,110.48269319
105.097231679,2233,180.080324929,305.306352836,584.76077885,3.57729996894,2233,304.878,304.880178566,614.518,160.373,783.169180117,78.3422295473,8.64166834442,-318.369,179.473375694,350.55,306.001,0.774273,105.610991366,89.0028484236
138.759374782,2234,40.2452493952,305.501055339,1898.91334226,3.65706961298,2234,305.031,305.045385208,666.481,160.36,182.471565345,32.3715111857,8.94130430171,-318.395,441.691806475,350.602,306.118,0.863997,358.020380315,137.516550168
121.073373745,2235,64.6546246558,306.609546799,1704.92236581,2.78382265591,2235,306.171,306.16481265,644.276,160.451,323.250833991,42.0856575437,8.7913377224,-318.915,593.644285362,350.634,307.28,0.872579,288.808502503,163.004044777
128.651115337,2236,84.6805505343,305.814290996,2553.76913227,2.72758710699,2236,305.279,305.323884336,618.798,160.535,364.68387788,53.7733845371,8.57967353466,-318.216,495.795337237,350.665,306.4,0.89724,407.864153184,147.111730393
392.257821854,2237,176.890470026,306.018128724,2974.34989893,4.53919560427,2237,305.61,305.550762431,638.779,160.532,652.643747928,145.147579298,8.67434154971,-318.559,780.737063387,350.706,306.705,0.950607,574.193646721,196.713621046
285.197148006,2238,133.750084617,304.675118283,2576.89595311,3.037302913,2238,304.191,304.210906127,686.386,160.572,659.396636865,55.2523365212,8.92673365166,-317.131,1064.35449151,350.762,305.324,0.941122,711.75367094,195.195199706
254.657146126,2239,117.391289435,305.425032765,2036.14366557,4.11178029273,2239,304.958,304.94717101,607.219,160.579,484.537717613,67.9861398862,8.75671176557,-317.641,816.399530278,350.821,306.066,0.917011,621.169836494,170.365109008
269.93294943,2240,112.293774557,304.899444824,2832.68556051,4.58138053593,2240,304.335,304.365110855,635.109,160.587,422.845047928,72.3859376246,8.78676084262,-317.488,752.692940872,350.894,305.461,0.935007,538.181973982,182.140889122
258.389294225,2241,50.6869052028,305.199932918,1782.28315556,3.39744094736,2241,304.693,304.675489324,625.135,160.608,209.568019784,37.7937252709,8.62890168688,-317.591,827.953676496,350.907,305.822,0.938786,472.971964209,190.768033059
283.967319851,2242,55.6745181231,304.974479334,2015.80856163,3.22440516102,2242,304.409,304.422018586,642.742,160.683,301.12637096,32.1406161317,8.69470945549,-317.239,806.817676341,350.974,305.551,0.940321,459.367762582,196.791272847
43.759740396,2243,116.32030079,304.555219892,1517.20109591,4.31494171435,2243,304.012,304.031938137,630.898,160.707,522.957788489,52.099521401,8.78221426272,-317.167,405.072244684,350.992,305.234,0.842941,454.676022243,100.764875646
171.920386733,2244,40.9199975137,304.666917502,2069.4980235,2.73496642895,2244,304.165,304.142484046,586.79,160.805,176.829454308,27.7709159568,8.33878169501,-316.928,741.733136656,351.028,305.293,0.882851,566.480175563,138.243624281
258.094528362,2245,96.7687170585,304.34790128,2259.1027447,3.03626465101,2245,303.818,303.814870918,616.893,160.881,440.835019105,46.039937323,8.65152136857,-316.763,891.030707729,351.067,305.004,0.906281,507.46517048,192.780888769
276.558230403,2246,60.3259770383,303.29509975,2268.3910582,2.76446863171,2246,302.691,302.671165077,608.411,160.882,395.584596406,28.2842173851,8.50403996139,-315.366,913.268579807,351.104,303.956,0.89069,525.541131441,188.802145087
190.447114377,2247,83.38516199,303.780353328,1862.75328615,2.81919752747,2247,303.152,303.146665333,658.991,160.937,385.513609893,43.9003089818,8.85399049275,-315.812,726.416949209,351.165,304.396,0.876996,500.14893365,173.748745407
245.937144607,2248,51.8120624611,303.150957002,1989.50164184,3.10939703999,2248,302.482,302.488756766,610.759,160.98,225.870423462,30.731710994,8.44497151932,-314.793,930.924051082,351.197,303.755,0.919706,455.497315838,201.314530806
141.058212182,2249,145.619498705,302.388354566,283.847997564,3.63994277728,2249,301.667,301.704490054,589.995,161.004,674.300902711,68.1878286317,8.48344398344,-314.043,194.783263116,351.247,303.023,0.765157,28.4184606548,105.462129019
144.009588143,2250,144.324489075,301.492006376,1071.55819426,2.98807918863,2250,300.731,300.707440365,635.653,161.023,627.046691667,67.6172113667,8.64342111989,-313.781,341.932754722,351.28,302.157,0.822817,230.154182424,129.247192134
182.112134862,2251,102.98307674,301.296532415,240.95362785,3.34668462916,2251,300.537,300.533787053,621.737,161.08,431.852886932,58.5290653598,8.62237461399,-313.974,203.196058989,351.335,301.896,0.856443,11.5209489769,118.566699981
142.216935921,2252,220.811018642,301.74340564,1601.55256808,3.56104024909,2252,300.945,300.934321717,636.966,161.075,1108.84422658,70.6339813145,8.66697944899,-314.2,225.307707163,351.385,302.375,0.832405,160.658998236,112.011309576
271.395298085,2253,88.1002737054,301.187009916,2626.62891497,2.96670425413,2253,300.346,300.369129989,581.086,161.188,543.017972964,42.6431639233,8.3686034622,-313.204,1213.07101055,351.441,301.77,0.897894,591.979016398,214.892408481
285.44877064,2254,100.506761792,301.034383319,2258.3082874,4.39409278648,2254,300.226,300.213634802,609.893,161.235,573.158006967,39.3248762684,8.52781436282,-313.069,1219.67675436,351.482,301.692,0.897717,441.894777866,208.392229155
156.941645288,2255,264.426071405,301.449367686,1365.93124476,3.74328308159,2255,300.592,300.593919016,644.185,161.267,1320.34793252,100.516475718,8.59901122963,-313.015,592.032808896,351.496,302.108,0.931173,299.795712063,182.712790685
313.32775413,2256,138.520357937,300.58793664,2977.09415241,4.37808038067,2256,299.682,299.688133597,585.605,161.321,574.032242857,63.8390165263,8.5347549222,-312.994,1105.53309232,351.551,301.239,0.918193,780.781354953,194.463914675
349.517099664,2257,208.952665269,301.254201242,2713.11981543,3.7819814784,2257,300.411,300.430800029,623.701,161.343,823.286737067,108.275750658,8.67937461898,-313.67,1107.34159379,351.617,301.841,0.934596,559.618947026,210.709383296
316.9984356,2258,140.457501771,300.722941818,2841.68899058,1.70412560332,2258,299.815,299.807686432,573.01,161.393,751.319915095,59.577234291,8.41214863486,-312.458,1333.27959559,351.645,301.32,0.935439,634.250463775,216.148455883
832.213910269,2259,47.0030647766,300.553544817,2421.38563235,2.79214755397,2259,299.691,299.687117414,586.95,161.426,203.562094418,32.1096016908,8.48813294148,-312.462,1225.73541335,351.695,301.202,0.9203,354.452698219,224.288818461
258.731438832,2260,93.222266948,300.60846485,2479.72321982,3.77435891416,2260,299.653,299.631285254,605.238,161.465,474.817239795,39.5293541032,8.71993906245,-312.845,921.241237008,351.721,301.263,0.899904,730.14228498,181.980480393
282.132663161,2261,103.509082446,300.982950052,1569.68315012,3.40952703345,2261,300.069,300.087594729,630.804,161.538,449.774048872,45.9489727346,8.62346957848,-313.075,649.344759162,351.765,301.601,0.877036,277.87815815,158.565697161
126.551887634,2262,50.5725777121,299.854489423,2580.91055495,2.60114074942,2262,298.889,298.882352914,640.002,161.614,210.593639034,33.5814640799,8.79075622048,-311.343,930.672344592,351.836,300.49,0.87416,608.45978867,142.727252183
355.085368065,2263,93.8367543887,300.50951159,1702.11968482,4.12373000233,2263,299.488,299.512928543,614.047,161.686,517.217964493,47.1195888851,8.62127470024,-312.321,982.604106211,351.886,301.099,0.910263,327.712306252,225.584806041
149.388350343,2264,129.997926374,300.598216795,2522.81714329,3.37987685676,2264,299.529,299.523684466,575.26,161.789,729.387667083,48.8159754263,8.36591078509,-311.762,954.719448459,351.931,301.183,0.911664,537.01955132,204.849358895
292.508365294,2265,157.36929142,300.713999104,767.191693566,3.63173275023,2265,299.808,299.827968056,595.103,161.786,715.968668894,55.0309444249,8.41184984195,-312.549,555.650989871,351.971,301.356,0.944608,148.618039567,206.20844359
129.895318093,2266,131.868127995,299.823043995,2411.45892122,3.83117529008,2266,298.863,298.867614205,620.363,161.836,541.133420275,74.9196245921,8.63778822061,-311.954,497.117639778,351.988,300.499,0.857458,557.202290478,128.589281653
172.978816166,2267,103.391487122,300.288518028,2696.28020021,2.87607181149,2267,299.172,299.151456898,601.117,161.873,524.685543148,44.2866300898,8.6404651399,-312.155,717.998064525,352.011,300.904,0.794282,603.720857207,162.085453356
95.6902686928,2268,38.3703054141,301.3903702,1134.18306157,3.11376454166,2268,300.326,300.347023083,562.849,161.897,244.377252827,19.9552159242,8.35061701638,-312.876,167.595763649,352.069,301.939,0.810974,123.465492874,93.0556923871
390.162815592,2269,63.3344306327,301.185863931,2413.21587002,2.69456030151,2269,300.068,300.073547936,600.449,161.904,275.68755493,42.1643609081,8.62113702932,-312.874,880.44255658,352.134,301.764,0.908276,397.939179924,212.347700326
297.454000091,2270,97.7334952341,301.030403121,1324.83848658,3.19095918746,2270,300.078,300.071150709,579.843,161.946,444.420558472,47.7656831624,8.40461464973,-313.252,630.753728223,352.19,301.647,0.927073,248.244325712,215.993860368
263.079504681,2271,84.9645169799,300.409928237,1296.29869972,3.08620300831,2271,299.311,299.301869213,632.114,161.912,359.857717492,46.0354897045,8.79600986286,-312.592,612.315325112,352.229,301.064,0.918615,283.980713326,208.545086715
255.432960272,2272,118.135518447,301.434197941,2030.49157447,3.49336703315,2272,300.434,300.446585693,599.856,161.962,376.69935381,73.4162581628,8.50775197468,-313.572,941.147954798,352.315,302.094,0.873845,421.488053547,188.191795815
297.042860789,2273,156.883401224,300.821734507,1478.03396427,3.61530190068,2273,299.844,299.859853393,644.112,161.976,921.661144096,52.638726702,8.80063603929,-313.409,514.469371986,352.365,301.411,0.877366,258.792282934,181.842859132
217.448034535,2274,67.2225376509,300.895763941,1936.69992246,3.62982019827,2274,299.973,299.962442385,596.301,162.063,410.457000284,32.6089449812,8.62303477639,-313.105,891.49975933,352.406,301.51,0.876681,552.170303571,191.204031536
312.739406954,2275,117.432610751,300.492491472,1891.28555126,3.33136358768,2275,299.671,299.66832943,640.102,162.098,562.467442883,51.1069478498,8.76387789781,-313.036,1112.12499092,352.436,301.167,0.802551,414.933012586,209.092061459
89.0508944506,2276,78.5496723968,299.789368816,2196.45998408,2.81011058,2276,298.905,298.89562328,577.854,162.1,419.002673166,31.6976208453,8.50580224232,-311.765,875.378721045,352.486,300.418,0.852842,483.89405872,196.176922148
279.809300529,2277,200.435580058,300.089882304,2772.90883183,4.08781685278,2277,299.27,299.289803298,601.423,162.171,753.980057761,125.593130602,8.55846171789,-312.15,961.016330525,352.55,300.646,0.856546,582.452498412,202.661917763
157.542593136,2278,112.923833816,300.012429457,946.092096386,3.20929714681,2278,299.322,299.308293102,636.126,162.199,590.019468267,46.7922623461,8.71295194525,-312.08,283.768892559,352.551,300.661,0.81394,140.680137768,135.423014206
235.191969634,2279,104.468613478,298.970646896,1639.54977799,2.80920012687,2279,298.242,298.232282053,591.337,162.201,465.261843237,50.2235070856,8.42709209944,-310.31,758.325853181,352.602,299.585,0.799376,403.639299443,180.552136716
186.486578553,2280,60.3580447184,298.767886755,1012.41350318,3.0184620645,2280,297.964,297.988798149,593.167,162.251,272.727776814,29.7930361655,8.4586290297,-310.882,414.582038851,352.638,299.362,0.887355,231.857309461,157.73339788
152.087661342,2281,72.2908640331,298.799224513,1217.33214159,2.82639141019,2281,298.107,298.09706347,595.282,162.298,309.263602391,37.6110522666,8.33868410411,-310.296,653.293078421,352.642,299.431,0.895681,287.762805852,201.272142534
492.19930576,2282,68.1524922796,298.170977428,2617.76424074,2.97441654514,2282,297.424,297.438040443,666.515,162.365,388.080367465,32.9972338547,8.85348552088,-310.387,1341.73315329,352.704,298.79,0.797265,550.825586639,196.182203125
394.031656991,2283,112.742780067,298.019500992,1292.70453157,2.61073525264,2283,297.401,297.388470857,570.921,162.442,600.431044609,42.6490237453,8.42650254385,-310.074,738.794967316,352.773,298.659,0.902947,298.248658488,188.655152434
245.314190656,2284,222.478926277,297.03560231,2590.86187748,3.53175233407,2284,296.426,296.424647829,597.02,162.501,881.506478162,122.264925673,8.54003845767,-309.129,1243.24636182,352.839,297.694,0.803984,639.636342282,122.117857593
