AveragePolicySurr,AverageReturn,Epoch,PolicyRegParamNorm,AverageAction,AverageY,AverageQLoss,AverageAbsQ,StdEsReturn,AverageAbsY,MinReturn,MinEsReturn,AverageQ,Iteration,StdReturn,MaxEsReturn,AverageAbsQYDiff,MaxReturn,AverageEsReturn,AverageDiscountedReturn,QFunRegParamNorm
-208.042,441.726610017,115,42.5371,0.765922,202.732004037,140.465,202.884,98.4686434176,202.769038045,406.122352596,24.6371658183,202.708,115,18.9039286654,330.608393825,5.26311271995,481.116373948,202.958774323,200.168294917,88.0671
-209.987,487.03324567,116,42.7027,0.769968,204.784785709,131.847,204.876,115.085934008,204.822997879,421.753723226,135.027920229,204.749,116,30.6810282183,485.169154464,5.17564661989,571.279836388,277.619260704,208.791068954,88.4552
-210.838,498.201986912,117,42.8754,0.767195,205.620940003,152.43,205.758,136.953882157,205.651300798,439.734200572,5.81767414691,205.587,117,26.903075766,388.431733003,5.40376577101,572.026198119,184.649627974,210.501431789,89.0095
-212.777,453.874271561,118,43.0672,0.751446,207.711807728,135.335,207.834,132.600475856,207.741235547,434.66951478,38.0572796383,207.69,118,14.7554537872,534.731375834,5.18739520638,504.349567378,255.699630022,203.188115389,89.5435
-215.232,429.860980968,119,43.2269,0.720027,210.146494181,146.965,210.236,131.429313384,210.169328822,393.630298163,19.8177904944,210.103,119,13.6329787172,434.85447733,5.30467034311,451.704237572,205.054415004,195.499936595,90.0001
-216.743,474.522076809,120,43.3371,0.751202,211.548378851,146.56,211.681,126.497347159,211.590666582,446.189946985,6.51647783813,211.525,120,11.4837296366,478.882592624,5.43526327934,509.963640062,205.088144497,207.076909099,90.5617
-217.768,532.955632047,121,43.4611,0.755221,212.574140845,130.588,212.71,124.998672384,212.612368236,388.944015287,101.719965769,212.546,121,79.4015846161,427.049041343,5.201111369,749.79907037,260.541601873,175.285629308,90.9706
-220.253,430.456623955,122,43.56,0.727813,214.960538633,144.38,215.11,182.724406922,214.991538699,388.914445464,7.15668039625,214.935,122,22.2393821357,537.662400513,5.39335146473,476.343053861,217.669569719,176.71975815,91.4472
-220.974,598.495549579,123,43.6983,0.718746,215.754727745,145.46,215.878,178.79223647,215.801760073,418.490524912,14.6955238939,215.731,123,82.7357527274,506.873180702,5.26541248449,742.699879251,184.699001013,178.559476147,91.9254
-222.423,654.937831511,124,43.8579,0.71923,217.221591882,175.529,217.358,152.335862233,217.258019308,431.910084777,9.00270961172,217.194,124,65.2831289126,548.038414252,5.73052128423,719.375979774,255.572114153,194.806610522,92.349
-224.346,462.77045978,125,43.977,0.739875,219.077668256,149.189,219.207,125.816679473,219.1123836,60.3171386119,15.3742296975,219.054,125,117.918458345,420.579793531,5.38773415284,704.250989426,182.105400492,164.148696851,92.827
-225.842,572.6113378,126,44.1587,0.714964,220.666781238,147.997,220.82,197.263439085,220.711484783,370.360373658,8.34922066146,220.631,126,110.959054104,543.991925677,5.35751066824,723.206223346,213.916018591,181.88591925,93.2006
-227.005,489.520853405,127,44.2821,0.748307,221.866019137,169.677,222.026,165.136878358,221.918814714,227.711752082,13.371963756,221.857,127,107.094261207,413.686856013,5.59615744096,722.070633954,251.474969414,195.603180556,93.6271
-228.294,501.01571849,128,44.4083,0.749844,222.813689032,168.46,222.967,119.369815908,222.864938935,401.031348841,8.69184671842,222.766,128,76.0349798799,401.069050732,5.53088579709,687.426908473,178.870876225,171.200554954,94.2018
-229.947,416.705516895,129,44.5314,0.728084,224.543329834,173.115,224.725,190.194100296,224.600085811,241.213836142,6.19363329363,224.521,129,71.8900542137,608.321125664,5.67579528913,582.303921445,223.976419063,183.920315623,94.6587
-230.796,526.46184604,130,44.7052,0.740137,225.524673781,152.965,225.687,127.45155841,225.571146762,364.173698311,8.94137271684,225.504,130,82.8647628239,337.165254616,5.42349147404,639.171100887,200.473960967,170.171314546,95.1295
-232.365,585.531605762,131,44.8411,0.711687,227.005521799,170.482,227.198,146.939026093,227.064061603,64.4192134848,8.23432792051,226.974,131,149.97383057,421.623793981,5.79511893417,741.023862434,156.660347809,171.399239728,95.5869
-233.715,629.139265217,132,44.9331,0.733928,228.269334998,164.058,228.435,132.056479187,228.310012169,431.37501593,8.63601864187,228.237,132,73.499318227,479.08823717,5.60622539801,736.598638198,183.923781578,188.884674513,96.1005
-234.396,465.119429805,133,45.067,0.741253,228.949777496,170.794,229.112,215.802487407,228.989516011,58.867421933,12.2957765771,228.931,133,199.315244005,715.661212965,5.63975360667,730.351756189,246.895606433,154.020418965,96.5873
-235.697,299.133589108,134,45.2117,0.772485,230.398147981,194.738,230.591,246.143940453,230.442893461,195.652350274,8.43802480117,230.381,134,40.8610123254,800.002512215,5.92887112471,511.018001877,268.610043834,158.982732458,97.0291
-237.69,392.533547611,135,45.3453,0.766469,232.217191899,171.087,232.405,169.372574223,232.303889227,171.214020706,8.0316773071,232.189,135,85.0236823361,593.329440867,5.74857801992,571.007068767,228.280839069,180.121200062,97.5056
-239.066,547.028771507,136,45.4696,0.741582,233.571113697,174.187,233.745,154.348686744,233.62867315,472.838944926,9.03257910964,233.54,136,32.7731760101,487.634729614,5.65427730106,626.477024715,184.222773783,204.275662927,97.9627
-241.102,407.018465719,137,45.5802,0.755466,235.572167722,167.903,235.75,142.866499718,235.632475664,366.430700125,7.02090385527,235.541,137,23.7071592441,463.548297554,5.64756818209,486.434539499,184.852400915,185.972439627,98.3112
-241.43,550.295098815,138,45.6995,0.761253,235.79214893,184.906,235.998,218.306372017,235.843547549,350.760777942,59.0656694885,235.778,138,136.277408804,661.573534356,5.84940608202,852.627006631,304.280137855,203.000041265,98.6813
-243.155,425.131358397,139,45.8902,0.776798,237.700868051,182.251,237.857,163.758138044,237.747767894,161.650889721,73.5319299018,237.673,139,65.2915229805,506.820421733,5.76260001925,509.683132175,286.593832834,190.980262511,99.0587
-244.482,577.973782643,140,46.0282,0.735673,238.920344202,179.104,239.075,141.988562855,238.96936643,440.185731069,10.038846755,238.9,140,67.7183712803,499.860954269,5.80194723192,687.654033956,199.384633328,210.150964289,99.5147
-246.448,649.908879933,141,46.1787,0.766832,240.709731123,185.744,240.857,157.010877105,240.756551663,303.145476593,9.68636273282,240.679,141,139.921599067,445.840847289,5.78061546026,890.920550858,159.629567731,161.005988745,99.8413
-248.249,485.984979605,142,46.3117,0.779985,242.798108574,184.996,242.955,147.471432963,242.844719936,322.654655128,102.471524657,242.775,142,43.0389171188,546.068452655,5.76566981732,572.929995784,240.148760293,194.494354218,100.089
-248.796,529.739156061,143,46.4681,0.755708,243.163963317,208.019,243.359,157.503763506,243.217471893,355.259594149,42.1592696182,243.146,143,52.8036524592,618.930550404,6.0160697015,614.071878856,193.603430401,203.500810686,100.591
-250.166,660.71735358,144,46.6316,0.750867,244.596963259,203.671,244.769,234.127182222,244.652092298,614.615785636,8.35376822995,244.572,144,16.4027284281,722.943319043,5.98474797655,685.756705892,385.232471824,227.511724977,100.983
-252.425,462.9069268,145,46.7976,0.747653,246.718288557,201.776,246.894,149.852168745,246.767822972,333.644536359,14.8120059439,246.701,145,95.4639527948,519.861246458,5.95347239898,681.87236001,215.435627977,199.083080805,101.425
-253.911,226.44303281,146,46.9134,0.758163,248.223401238,201.613,248.384,168.057720758,248.284526819,140.866981404,10.1495560557,248.186,146,69.7621920734,539.513277876,6.11342489086,494.55374523,219.79133215,133.124101292,101.886
-254.81,556.77814576,147,47.0721,0.744213,249.13116211,207.555,249.282,179.597345036,249.164105866,434.385581494,22.6790457094,249.112,147,87.2991408598,594.806838481,5.96388628281,715.44438471,232.086979133,208.926353149,102.308
-256.422,609.861678753,148,47.1648,0.778848,250.913371426,191.077,251.062,178.897899476,250.956437169,394.947724478,133.206487879,250.893,148,73.9203891605,627.675139723,5.84637019614,681.255874771,448.46243015,217.737471077,102.711
-257.591,614.959911087,149,47.3103,0.742236,252.072660493,194.897,252.255,201.870964142,252.130120647,397.150521093,33.9819036515,252.053,149,77.9873477537,584.358729947,5.97174951797,878.212362574,268.522191291,213.150422812,103.106
-258.172,649.42058157,150,47.4182,0.722942,252.543325043,205.853,252.748,191.881405306,252.609132656,529.549835743,39.8213603214,252.518,150,55.0905034148,657.358176176,6.04075463712,808.296023916,284.369419195,215.242957159,103.437
-259.566,596.83544386,151,47.5776,0.736557,253.892523709,222.101,254.075,146.664958254,253.953562002,400.025419403,34.4098209393,253.869,151,109.862521534,482.753065184,6.22860615187,818.705476891,261.889681793,208.32868026,103.892
-261.807,525.4263965,152,47.7137,0.729862,256.211413506,204.415,256.427,229.317459211,256.270887451,345.40651902,47.239183772,256.172,152,123.419253686,721.069925068,6.00026773022,739.977733956,338.212075503,199.780965172,104.335
-263.025,664.962019222,153,47.8038,0.74368,257.376490712,208.4,257.531,175.715244293,257.423631007,592.654333022,8.86226885395,257.358,153,31.2290160571,499.238198597,6.04347791197,742.896527245,236.835711663,219.164356503,104.739
-264.667,323.113680676,154,47.9423,0.697541,259.002066777,229.405,259.196,164.74639619,259.064602753,299.96597867,47.0762433829,258.986,154,11.8145090006,570.250432048,6.22834458967,369.814018684,275.885522173,163.419728755,105.116
-265.185,608.748884558,155,48.018,0.77671,259.456253535,198.85,259.623,171.394965365,259.522870061,435.35144625,13.0698890743,259.425,155,76.7142662808,439.436519768,6.00680767494,811.673671895,231.309158108,221.929959801,105.484
-266.161,662.559875918,156,48.1576,0.772565,260.555735438,214.801,260.78,151.552266502,260.63528297,466.015746566,52.1783127428,260.526,156,80.0227969536,562.790029548,6.16226752636,762.952228484,270.448508213,219.356269375,105.918
-267.775,448.139555591,157,48.3131,0.765116,262.24934331,214.952,262.435,223.463608082,262.322456699,348.089022524,75.3873503397,262.233,157,53.3465395994,737.293875994,6.18841709614,707.540394035,302.122126013,195.536401247,106.396
-268.735,562.180953656,158,48.4382,0.742772,263.083054596,231.049,263.269,159.13774773,263.132740998,421.982202432,12.2562256314,263.063,158,90.5488283619,475.892569403,6.34528223711,750.59018744,248.162294531,211.167730146,106.831
-271.171,519.492577955,159,48.5998,0.735005,265.520757502,188.197,265.7,170.695714876,265.574870417,318.690042161,13.5175553465,265.488,159,129.782684425,521.345029975,5.96686239831,786.815924492,219.753473904,196.678936327,107.198
-271.615,662.537289236,160,48.6883,0.745549,265.913953697,214.598,266.089,190.353318665,265.963282439,476.595289526,27.8969312091,265.884,160,91.0159980656,546.314292533,6.24615628729,809.384770394,249.873652934,221.579966169,107.581
-272.802,522.820682249,161,48.7782,0.756826,267.049260654,206.672,267.219,222.582626208,267.095960365,356.647499468,33.329651868,267.014,161,104.846376218,651.776831864,6.16774504494,719.368775897,342.427262924,200.288774547,107.913
-274.81,306.295514586,162,48.915,0.694122,269.074007514,227.854,269.245,130.962689527,269.135631473,269.050375324,74.3363980547,269.051,162,32.5768944706,522.035415448,6.35650481254,438.58878366,262.525044453,153.716337662,108.305
-275.777,498.611498929,163,49.0458,0.708006,269.82066636,202.661,270.023,145.247213482,269.88434171,354.696222118,33.354697875,269.797,163,97.6750737921,482.862711288,6.18261192949,712.366213842,218.606809107,187.35885117,108.664
-277.365,459.084748844,164,49.2046,0.696311,271.56657114,261.547,271.765,126.418823067,271.612937346,299.017868318,9.33741422689,271.548,164,112.850898568,409.34371148,6.52260366618,683.808133482,154.016703378,182.190148753,109.049
-279.734,680.77964288,165,49.3872,0.764647,273.904356314,223.934,274.089,154.825474467,273.958542998,578.783150134,171.989256156,273.876,165,79.6027918277,587.731423732,6.29577985776,931.775911707,328.839927058,213.991628343,109.495
-280.645,584.876977619,166,49.496,0.74666,274.894258863,248.823,275.087,191.264831506,274.962711912,326.728826069,50.2235555115,274.878,166,97.3781440001,635.85068988,6.43465594452,826.639727541,283.57935772,203.911248966,109.838
-281.085,413.978097252,167,49.6035,0.743938,275.507283789,199.423,275.707,147.692330631,275.55589579,336.04673389,43.9161775144,275.477,167,84.8689707297,495.230733229,6.25214908203,634.423949443,311.538365302,179.484695096,110.241
-281.836,411.177955351,168,49.7242,0.681543,276.24707992,259.702,276.397,134.678502682,276.303466708,274.472143402,116.063798982,276.209,168,129.174918033,538.516848317,6.64297628062,736.488225462,368.679046692,178.10811211,110.572
-283.873,338.463887664,169,49.8158,0.724584,277.989474305,228.385,278.212,219.570177192,278.034664673,264.431548723,15.9516177678,277.958,169,57.2971115655,628.377074741,6.4495751311,528.354121406,293.844310071,165.745552977,110.93
-285.239,324.896876485,170,49.9995,0.702917,279.538465834,244.607,279.729,123.881401458,279.582132382,269.528909064,99.4343088816,279.503,170,35.4824171881,480.887313178,6.58373772892,505.194055706,288.583592637,160.316567422,111.25
-286.765,356.293487757,171,50.1226,0.700041,281.170168035,206.012,281.385,115.999266979,281.271448682,290.479081098,13.9527935838,281.142,171,38.2011500006,401.511175838,6.20032187713,491.774898675,238.096644507,170.738657511,111.548
-286.602,315.143086299,172,50.2936,0.671648,280.746938761,229.179,280.943,100.797034524,280.836423257,263.954385478,102.754731008,280.717,172,43.5170021668,460.199145471,6.53606116316,458.327102875,285.811283337,160.293324452,111.902
-287.137,327.753128524,173,50.4582,0.702503,281.549120601,249.975,281.783,162.883131484,281.681226788,292.277666171,11.4672099061,281.506,173,22.1586335667,506.379661297,6.6477226169,446.241285348,254.267745345,163.29552349,112.246
-287.655,441.475117759,174,50.5977,0.728181,282.067996224,296.707,282.32,187.717237346,282.189789594,386.074406251,13.5900782464,282.049,174,22.9288350716,687.486840445,6.91060311845,475.739134781,241.714746115,195.665220114,112.558
-288.893,361.507897896,175,50.7049,0.703199,283.298695044,244.777,283.589,184.812056609,283.420878364,323.64647975,14.617097744,283.268,175,18.478649565,458.381677567,6.42219263162,388.484585406,201.215370629,174.737223238,112.833
-288.935,487.200329693,176,50.8057,0.73889,283.064623471,266.11,283.329,119.94253044,283.219441633,290.274452274,129.918820708,283.022,176,49.3725724155,502.573081272,6.85288554841,555.309187869,393.202294548,203.724024427,113.139
-290.119,442.552787222,177,50.968,0.745872,284.118515334,257.805,284.487,182.224180301,284.311161686,335.862053593,8.9072374303,284.104,177,81.8131524161,657.348576625,6.74049686901,612.011387849,218.689296389,188.511454547,113.505
-292.642,372.94445008,178,51.0413,0.727866,286.636247649,266.165,287.001,135.79084612,286.824553742,364.256726533,22.8119942366,286.614,178,4.62605347495,504.712209485,6.74890166948,386.414833361,213.309789845,177.291093715,113.805
-292.582,305.992362106,179,51.1943,0.660306,286.547741697,249.549,286.797,225.085607994,286.676504213,265.440425201,8.32403971977,286.512,179,45.0567885523,655.301698552,6.62796830301,660.614916581,213.260963376,158.912998599,114.133
-294.759,419.616419744,180,51.2851,0.690077,288.809577525,231.621,289.044,221.992439197,288.930497121,357.013140178,9.56978087968,288.789,180,30.8350751887,651.981868813,6.50968515871,493.379474419,273.026509402,189.938468585,114.436
-295.787,362.068853745,181,51.4043,0.704015,289.872182456,272.223,290.132,141.742201613,290.014039189,340.962008785,20.4988329551,289.838,181,28.9706398161,546.740254803,6.88123493871,541.506166173,322.614348735,173.444687234,114.713
-295.067,408.417931071,182,51.5378,0.733486,289.100699256,253.072,289.376,180.892591844,289.225440948,344.880786632,9.16582958745,289.086,182,41.9512661662,629.415655952,6.73529698405,576.296894454,186.415878815,186.958324741,115.044
-297.758,304.199870162,183,51.6512,0.692459,291.675944133,255.361,291.947,135.717432505,291.809642984,257.295579993,10.706459876,291.652,183,28.5852152965,398.146076785,6.72648946311,359.734818914,164.210875545,157.64490688,115.376
-299.337,355.72980648,184,51.7796,0.693637,293.36272364,242.803,293.602,160.708318808,293.477934047,288.377662832,8.98769388219,293.337,184,47.6681340764,434.934855132,6.45878485223,577.086419967,220.837726448,172.110810108,115.705
-299.638,395.745140061,185,51.8965,0.731088,293.385900127,265.825,293.66,113.372362821,293.50366293,340.069997262,74.0010095048,293.377,185,48.4853987376,378.056402412,6.65875543363,519.968298952,252.634104203,182.767519657,116.072
-300.171,349.886519754,186,51.9658,0.728851,294.266767077,271.438,294.521,178.904740853,294.366440411,274.867596138,52.8996718139,294.245,186,43.1754009407,605.441057243,6.58483611213,572.742495082,302.976843465,169.418318233,116.44
-302.154,369.99169578,187,52.1134,0.751955,296.114232351,291.945,296.375,131.352908385,296.234178053,345.372802597,6.81827353978,296.067,187,13.869606465,425.38599748,7.02384839117,400.444954378,233.141024553,175.259883636,116.722
-303.366,366.053779755,188,52.2283,0.742474,297.122368291,256.479,297.348,127.614888574,297.218217043,343.190623818,99.76626766,297.093,188,25.6962646196,498.775853912,6.82143539673,467.898645835,312.955579904,174.072658987,117.045
-304.167,502.464509853,189,52.3582,0.753663,298.010059953,308.672,298.269,140.002203066,298.09903442,394.953939185,2.62070280884,297.99,189,34.3587125427,361.114212424,7.1758216311,559.28098788,191.918379781,197.897411715,117.402
-305.021,413.304423828,190,52.4969,0.751708,298.836702224,280.213,299.096,164.957219463,298.95941567,361.009089139,22.7469888869,298.814,190,40.4931354653,628.061802866,6.82701631406,499.517785274,220.517786634,187.814564185,117.696
-306.799,394.198000666,191,52.6587,0.760794,300.535646663,273.966,300.786,143.417265565,300.64241151,346.180308343,14.433848146,300.502,191,33.7698450178,588.55325781,6.72005674243,476.647798324,304.317821702,181.251357042,117.987
-307.786,379.272591544,192,52.7276,0.731243,301.625986638,226.891,301.888,201.468762833,301.736474816,277.191982649,19.6897371085,301.608,192,56.5209514949,649.327152042,6.48608305103,515.677519083,215.999056866,176.659219106,118.369
-309.206,380.455823648,193,52.845,0.714804,302.954290945,278.769,303.22,222.610023706,303.053415984,355.374276331,29.9937626027,302.934,193,20.0296581528,688.102947769,6.84084384801,453.368138098,410.308570797,179.678261453,118.746
-310.346,411.081750682,194,52.9532,0.755458,304.407075809,268.792,304.68,160.347033718,304.529867444,282.219536586,17.587061423,304.364,194,62.3530218471,421.013277343,6.82741445005,538.588960183,270.24926467,181.374045286,119.035
-310.366,364.191976544,195,53.0612,0.713174,304.193004188,306.966,304.431,189.773902164,304.283657531,339.7305217,74.5355660657,304.174,195,9.83501837672,675.645757213,6.96241443313,386.372143031,258.620917212,174.026318155,119.418
-311.282,373.847990945,196,53.2043,0.738014,305.264061961,313.057,305.476,154.105112379,305.345826788,344.614414339,14.4205361782,305.237,196,19.1539725098,491.233693632,7.13246151445,487.074605392,186.964542153,176.848540396,119.754
-311.539,372.704145138,197,53.2944,0.731796,305.386381049,287.871,305.655,192.201848862,305.47923516,362.525867215,11.8147401211,305.364,197,6.41458776837,595.510394805,6.83083639429,395.228552928,295.526913954,177.124406172,120.177
-313.767,337.369976729,198,53.3813,0.694743,307.621780543,277.768,307.818,152.475564967,307.688905611,314.092244573,30.9219156787,307.607,198,7.85666088376,461.910274102,6.83978636598,355.64666145,213.129953506,168.01985533,120.475
-313.872,352.570556576,199,53.5163,0.647752,307.721925555,302.27,307.967,172.711335578,307.807959113,290.515259595,19.2082449105,307.694,199,22.0927534029,507.709247819,7.16952397595,402.24806958,230.915406614,174.229784954,120.875
-314.15,376.705029142,200,53.6187,0.669434,307.940744079,247.222,308.192,165.866558369,308.025789934,347.10797875,26.3744775458,307.902,200,26.2956102447,453.281304676,6.71082373204,421.313337211,260.338615135,178.416451966,121.168
-317.056,377.367612749,201,53.6734,0.671209,310.775015958,299.41,311.035,249.200237812,310.859686996,326.969690435,10.7468860946,310.766,201,11.5350693233,648.772334198,7.11479834395,402.121018892,342.488096744,180.227986823,121.498
