AverageY,AverageAction,PolicyRegParamNorm,AverageQ,AverageReturn,AveragePolicySurr,MaxReturn,QFunRegParamNorm,AverageEsReturn,AverageQLoss,MinEsReturn,AverageAbsQ,AverageDiscountedReturn,Iteration,AverageAbsQYDiff,MaxEsReturn,StdReturn,Epoch,AverageAbsY,MinReturn,StdEsReturn
194.747925351,0.5861,49.4822,194.735,302.232235587,-199.54,337.161628682,96.8444,147.205955565,108.716,12.2107119983,194.893,155.172380392,122,4.51406159803,473.218864126,9.81100167923,122,194.775161802,286.232403083,153.808762541
196.41036808,0.654148,49.6229,196.392,265.301317597,-201.176,310.210014704,97.3449,249.042145698,116.191,10.314489007,196.585,146.459879205,123,4.60030612256,411.670074579,8.60023673968,123,196.446426816,253.186542708,170.071191925
197.593793954,0.673926,49.7441,197.58,401.138916522,-202.428,710.70191168,97.8494,190.919579217,117.191,6.93712294139,197.744,181.464273285,124,4.64762928752,484.13874779,65.180579704,124,197.629213148,260.66027812,168.756368441
199.239157336,0.581055,49.8921,199.22,305.76934294,-204.128,432.117192429,98.3203,242.35631469,108.812,10.238848958,199.406,155.474027417,125,4.49998187885,419.777864716,25.3539615618,125,199.276252114,278.58574539,131.467257658
200.876695887,0.560225,49.9817,200.865,290.742845294,-205.803,350.909974432,98.8412,233.97995465,106.765,10.7408245764,201.038,152.311228297,126,4.57461139322,466.54406003,28.4234577349,126,200.915001225,257.164980773,159.356958669
202.579269662,0.547421,50.1322,202.561,375.568942574,-207.443,486.659683767,99.3259,171.864548936,112.608,8.64782698423,202.74,174.63364343,127,4.58442499982,569.691097149,34.1394984559,127,202.619579895,241.61043075,183.735286087
203.823275685,0.60426,50.1784,203.814,351.921536441,-208.704,414.562383505,99.7962,279.851133999,120.851,21.3183728919,203.985,170.168812563,128,4.84363373864,462.928508729,54.7922003354,128,203.855826615,264.913837545,144.804421444
205.874887652,0.598059,50.2946,205.853,297.917664747,-210.699,310.343951231,100.257,258.075979354,118.376,48.8722821534,206.034,156.419343522,129,4.65807943847,653.653379322,4.1073159462,129,205.916515056,290.994883881,185.991103655
207.116484361,0.568371,50.4736,207.1,310.368317891,-211.985,332.47357883,100.809,254.074882793,126.282,17.5244077366,207.314,159.023731494,130,4.72253483725,519.531412967,6.26220017555,130,207.170170882,288.886532277,175.63302567
208.136641604,0.566965,50.6441,208.12,277.25733012,-212.871,297.258369595,101.191,157.430135992,125.452,8.15703969487,208.317,149.008812219,131,4.78363313041,378.729282316,8.74153264259,131,208.174215519,263.183845772,134.220326443
209.316326236,0.647443,50.8089,209.304,563.056897453,-214.287,603.802536657,101.717,281.855836046,126.687,11.1015853923,209.48,207.424423265,132,4.82991555636,567.679046845,53.3752630616,132,209.34472753,336.016338567,182.40070158
211.002003274,0.586637,50.9518,210.983,339.277442384,-215.958,543.962485837,102.194,275.522085074,119.635,10.7308069593,211.188,163.467488985,133,4.77884625395,517.218731819,65.6847472401,133,211.038284965,288.893990457,190.843152825
212.201906377,0.670336,51.0815,212.188,509.220820075,-217.046,607.042379822,102.602,211.473989259,125.686,8.64176184465,212.367,197.392686364,134,4.8177060926,438.513582019,80.252116435,134,212.231690088,315.991379118,146.607399242
214.098314044,0.658288,51.2035,214.076,462.766178163,-219.11,670.011352285,103.118,251.262295276,128.793,8.08533282179,214.269,190.016854184,135,4.91724474665,594.73699279,121.074383236,135,214.138731893,271.156062526,194.316163089
215.466615118,0.705925,51.3619,215.455,652.18876059,-220.507,903.876069209,103.524,379.813420236,129.13,37.4899350413,215.656,216.220473816,136,4.84232381985,674.53597498,74.8204187705,136,215.514041981,540.656585185,184.80621744
216.533166918,0.735382,51.4446,216.519,728.581814802,-221.617,943.709680958,104.055,339.055294505,128.16,28.2984121869,216.731,226.494715646,137,4.95163261863,505.014104551,107.734155056,137,216.575150826,520.616944369,164.402558202
218.396719062,0.741569,51.5809,218.377,759.593658971,-223.361,1181.20158472,104.524,245.466141908,146.962,19.8954566127,218.564,212.89681634,138,5.04841981342,642.277087896,191.679232644,138,218.430380619,518.76954247,224.237956486
219.219993234,0.721728,51.6883,219.212,727.049412072,-224.389,1265.71236564,105.102,205.569974454,141.886,11.0740798586,219.424,201.616787434,139,4.98751395728,457.109572189,318.912983064,139,219.256177026,256.18567356,164.464356622
220.922144902,0.726097,51.8444,220.898,895.12922105,-226.078,1192.3023914,105.527,229.235339114,144.874,9.45559973623,221.081,216.501043873,140,4.93167521646,603.154589079,190.726660531,140,220.958992435,576.926114987,192.063097612
222.477733286,0.725206,51.9897,222.461,927.847929611,-227.668,1347.26762632,105.866,185.105809214,143.187,7.89336300696,222.648,217.057049616,141,5.07823903027,566.138886617,263.377272124,141,222.507045099,457.965821142,189.017618614
223.847175418,0.781707,52.1317,223.833,943.680799068,-229.079,989.931067832,106.247,321.058443063,137.979,12.907578438,224.028,239.252327586,142,4.94579560284,909.790462117,27.7092674368,142,223.889348417,862.532737662,316.652507345
225.061386333,0.723193,52.2537,225.031,353.503412488,-230.323,1423.50295813,106.748,551.274894858,142.93,255.231119521,225.235,140.231159163,143,5.08351010189,945.251774917,310.053007738,143,225.10916452,225.114541057,290.08653418
227.565119322,0.718146,52.3426,227.555,638.965370765,-232.684,2615.34204295,107.056,407.404469095,127.878,13.809862154,227.738,151.627151562,144,4.88489443201,1172.03498123,676.00073378,144,227.607495371,207.745408941,403.008779702
228.825688451,0.696767,52.4407,228.804,829.242180253,-234.189,1791.01654528,107.463,352.150929342,148.531,181.137158232,228.997,168.836625171,145,5.17995101176,618.00782794,605.226588324,145,228.853768918,226.245156072,144.728940704
230.58198027,0.689721,52.5328,230.565,243.513598485,-235.976,264.485639658,107.86,234.790674077,156.926,27.6167667816,230.754,132.046485849,146,5.23570826142,412.707658074,9.04908182232,146,230.614609093,220.932457495,119.509460582
232.626192635,0.735748,52.6634,232.612,237.493203148,-238.112,261.358926412,108.206,293.805972242,148.125,10.7803442704,232.81,131.098575417,147,5.05299979786,692.880144279,9.54865313701,147,232.663408881,216.882771919,192.203615292
234.316879542,0.715815,52.7931,234.287,394.413085174,-239.849,2237.03080495,108.659,398.13753214,163.609,26.8570621238,234.499,135.249771612,148,5.33546471256,1089.07349617,468.771010088,148,234.362498693,207.796208115,364.045472738
235.383620162,0.735271,52.8965,235.373,232.111789167,-240.756,255.768503454,108.993,224.487988587,153.05,9.78361344882,235.57,128.833658687,149,5.12854882733,666.317262834,10.4693711574,149,235.432762474,209.845555377,239.022467388
237.372480538,0.757503,52.983,237.352,912.24341135,-242.967,2547.21388096,109.402,229.105140945,170.91,8.9625583728,237.554,170.675694338,150,5.36036435149,755.025571219,784.190114137,150,237.412308612,263.848466511,224.221354136
238.968323291,0.740388,53.0276,238.94,248.254305458,-244.362,277.645068164,109.81,292.915437788,159.787,12.8239349358,239.161,134.989054216,151,5.27262893364,752.715854372,9.68473369496,151,239.019146474,234.368764963,235.430377998
240.662061366,0.751401,53.1263,240.639,262.692303806,-246.254,1338.92367423,110.204,162.113974499,180.254,9.67145689899,240.868,135.593204019,152,5.59035970234,335.112425266,126.234598254,152,240.713542548,216.675206697,98.7521983923
241.747097948,0.795477,53.2327,241.723,266.511804719,-247.464,277.881198817,110.709,267.041296899,178.266,109.427861552,241.94,141.989330973,153,5.57971361738,747.544732014,7.64797873477,153,241.803988637,244.906165795,213.392873287
243.921453088,0.769653,53.3333,243.902,362.426616083,-249.55,1269.56010805,111.119,242.600505746,173.753,12.0430327381,244.138,136.606723931,154,5.37437449606,557.399363497,260.426692078,154,243.979824962,174.585950215,170.431955708
245.347498051,0.764564,53.4674,245.324,189.794224,-251.072,206.714621198,111.509,293.216238882,170.09,4.30111527606,245.578,113.888571731,155,5.48575557278,505.363921686,9.0803098916,155,245.423985731,172.673372025,202.079242651
246.966474523,0.735633,53.6008,246.955,234.769902602,-252.663,265.096773459,111.876,150.483008713,182.825,7.03611283074,247.194,129.9934514,156,5.63253963819,468.000276312,10.8024732216,156,247.023470791,216.669404288,155.14372516
248.141720885,0.797442,53.7172,248.115,280.0678903,-253.692,483.682359041,112.183,150.039147042,175.057,11.7960388168,248.361,142.57549662,157,5.46980416721,639.173093019,62.5240606523,157,248.217847626,243.713219543,187.251195538
249.349574256,0.822874,53.8674,249.326,444.562955141,-255.11,2481.99885656,112.475,189.705333439,176.881,5.79394588767,249.612,156.465921807,158,5.58117599715,587.329550257,442.011795483,158,249.420153145,256.152115978,218.118590813
250.626090451,0.794554,53.9356,250.597,268.252700325,-256.485,287.045597095,112.752,344.192589867,181.398,12.7187435548,250.852,142.218728067,159,5.64902582585,804.280080475,8.94522699603,159,250.704492009,238.869783156,267.461877791
252.550548017,0.807995,54.0386,252.533,346.971420392,-258.346,1654.75975765,113.095,296.78024126,194.621,17.4274191228,252.778,147.813199538,160,5.75664582261,764.968603678,280.781583072,160,252.615443105,240.701120068,225.938129262
253.858774661,0.804775,54.1229,253.835,279.360605828,-259.723,1732.69541557,113.418,291.908104267,173.761,15.3453185824,254.102,139.568926681,161,5.67203322388,890.49804618,190.285752096,161,253.940269578,168.548197043,280.638105104
255.531117997,0.790579,54.2589,255.517,1131.52441957,-261.366,1790.18516009,113.759,341.600862059,180.036,8.73292263634,255.784,206.854561901,162,5.66865340437,594.470179959,273.821542504,162,255.61792968,510.36818844,175.258356521
257.263961926,0.826632,54.405,257.237,1094.87803362,-262.963,2330.93957082,114.091,141.132812941,183.257,5.85055652738,257.5,212.884546592,163,5.7257809451,276.507770478,444.310408414,163,257.341977822,285.030654962,79.5268635034
258.433733554,0.797355,54.4973,258.418,771.277255837,-264.254,2137.37471785,114.35,372.725050954,181.52,12.2100584201,258.681,206.155499558,164,5.77123780405,1288.45059037,298.655107241,164,258.514051018,175.481140805,391.304636727
260.03371526,0.784722,54.631,260.0,1272.75264114,-265.834,2639.16707205,114.59,227.014215435,184.946,12.5783889614,260.267,189.473228312,165,5.73706049247,568.119406378,657.795236029,165,260.105863735,220.424914113,159.784098092
260.842112096,0.710632,54.7166,260.83,906.119815585,-266.584,1634.97849707,114.826,544.006387151,178.255,224.599912438,261.106,200.845151983,166,5.78411070979,1040.33092597,347.170784318,166,260.91344229,494.679091307,277.222070018
262.684547771,0.723765,54.7831,262.672,530.826780672,-268.424,1353.07011217,115.095,250.329143494,178.861,8.76753680551,262.914,182.637895402,167,5.74500571347,937.628202305,263.20856992,167,262.750402742,126.908273579,318.468806413
263.601336962,0.718024,54.889,263.588,407.783478367,-269.346,1342.5328911,115.325,273.694802974,186.689,45.8315187774,263.871,168.835823814,168,5.81185159338,584.002901468,213.792440901,168,263.693453056,212.178686466,178.587812298
264.33474289,0.706204,54.9816,264.305,395.505796403,-270.102,743.134208587,115.625,274.061208568,193.813,31.6132367055,264.566,165.674052442,169,5.86219902935,573.509808759,158.224988036,169,264.421875959,139.372643158,160.017573345
266.169303288,0.760463,55.1081,266.151,709.41390177,-271.89,1657.91919194,115.857,133.754313399,202.229,8.31816226318,266.405,167.712340956,170,5.96176834668,507.151774432,380.79738681,170,266.229585113,164.446789626,144.126403543
267.192155968,0.750653,55.1874,267.171,311.591341887,-272.944,1149.2152369,116.183,234.403663569,192.76,12.7391136063,267.449,151.59282664,171,5.8662387458,521.2614226,169.694983075,171,267.269139613,226.03911042,216.486271952
268.408686282,0.709473,55.2676,268.393,1065.41843486,-274.062,1445.65459954,116.555,168.473893843,195.15,7.27275298767,268.623,208.416294929,172,5.91606627144,711.558336806,156.022452444,172,268.476979624,844.731123589,188.70706624
269.665228593,0.71956,55.3665,269.658,730.286871627,-275.377,858.804783006,116.822,240.221664821,192.925,13.2822290616,269.906,221.497277643,173,5.80368026471,781.05431201,107.665095557,173,269.746532283,187.006112157,276.42067554
270.460384162,0.74821,55.4386,270.432,948.563495517,-276.129,1371.42230328,117.085,369.71557672,201.991,14.7037927725,270.693,227.575244804,174,5.98896390125,843.141448424,196.590684339,174,270.539598296,680.188797322,291.488495337
272.067635059,0.750298,55.5944,272.046,535.557689707,-277.736,1525.72242819,117.374,323.216302701,220.186,7.34080535812,272.315,158.711198314,175,6.01428387319,893.395038255,379.126676947,175,272.138466049,136.436971551,335.336293147
272.555422686,0.728769,55.7289,272.538,827.989621918,-278.184,1026.7240449,117.687,239.676149576,207.177,22.6475744962,272.767,238.776911816,176,5.98608445685,604.754630672,76.4473152458,176,272.610355703,734.860844582,199.217411224
274.300735132,0.709513,55.8447,274.285,785.208524326,-280.034,1015.98983017,118.023,254.863639279,219.687,14.3817069148,274.512,230.017111225,177,6.11825256476,801.245613858,76.5243909219,177,274.357416842,721.143074987,268.62706173
274.51863563,0.704635,55.9672,274.504,925.040294946,-280.121,989.848761428,118.414,300.870950128,199.21,12.5720433079,274.737,246.426797554,178,5.98202462562,709.790752153,56.3168260849,178,274.589583368,733.865163556,298.046112077
275.410955865,0.702115,56.0307,275.388,871.730241335,-281.088,1002.31529522,118.78,552.451987469,237.412,27.384436718,275.624,234.781435137,179,6.24465950894,1001.30828411,104.968609955,179,275.471525111,738.567277264,349.303006202
276.848774775,0.693611,56.1685,276.823,855.854756239,-282.492,1008.84449337,119.168,302.231114571,220.046,6.65819053344,277.078,242.084800524,180,6.04942126916,738.185096658,81.7351487165,180,276.921972176,733.114256645,251.590368537
277.187455377,0.713956,56.2898,277.172,777.256415039,-282.772,1043.07572609,119.505,457.501080058,219.765,141.164792966,277.422,232.736984356,181,6.15447469896,829.59402625,60.1082983732,181,277.244736328,729.771994678,257.517490803
277.898141531,0.715557,56.3839,277.889,809.041423343,-283.497,961.556300178,119.779,257.81006846,195.412,8.4522514789,278.132,243.408257171,182,5.84769513014,726.432993742,51.3470924445,182,277.965472461,743.654408867,257.224940276
278.799986079,0.756058,56.4707,278.785,742.940813181,-284.349,777.56167545,120.058,293.170922218,212.995,13.4738528557,279.034,237.351704605,183,5.98239567119,605.741077383,17.4702188164,183,278.869229898,708.02802322,239.037921454
280.361958044,0.72861,56.6182,280.343,730.625969577,-285.965,763.120631612,120.412,243.318887359,207.704,27.3658856267,280.574,237.712499156,184,6.0492841624,585.061283024,11.8314638749,184,280.433065741,706.749756907,168.059301481
280.223001121,0.727811,56.7177,280.21,866.276048446,-285.863,949.391760317,120.789,324.270354175,229.077,20.0068995647,280.464,243.72208261,185,6.28286337327,655.058718814,56.2683201574,185,280.293054775,742.402322844,218.689020344
281.51045564,0.684578,56.8081,281.484,674.827098851,-287.201,723.16705311,121.125,412.16218322,211.933,50.7143039038,281.742,233.094837921,186,6.0860341382,686.304915357,30.1800420352,186,281.561421253,608.499814253,192.210433816
282.470097107,0.688139,56.924,282.467,696.545027363,-288.344,729.072494196,121.565,425.913273227,221.601,38.7358835772,282.709,234.890031575,187,6.15397217747,695.63416986,22.5064323687,187,282.537048188,634.079999228,228.056753494
283.355219001,0.710885,57.0106,283.333,719.801550311,-289.125,743.199648893,121.886,251.626907692,206.39,13.5777976862,283.585,241.597718747,188,6.06886612042,414.889546009,12.553493371,188,283.435677218,696.772725107,149.435169469
284.057131988,0.729422,57.1312,284.037,941.976775584,-289.948,1359.69853989,122.29,318.410147634,224.821,45.312950595,284.288,251.926166366,189,6.2093866486,601.207989369,137.370801055,189,284.115740412,719.46845241,167.424781307
284.921678215,0.718165,57.2553,284.909,763.807784596,-290.862,868.905325252,122.667,317.454147189,220.307,13.1451536892,285.163,243.919456795,190,6.18981672422,840.928460962,37.0237336715,190,284.98895198,713.298240003,295.695386828
286.602147825,0.708472,57.3578,286.581,876.703131527,-292.309,1224.66628784,123.049,344.85224923,228.074,10.8600577943,286.805,240.456234343,191,6.1660087125,648.069088529,138.947836492,191,286.670287011,730.455255691,252.401208881
286.927259819,0.734826,57.4929,286.913,850.929909108,-292.699,1133.2840997,123.41,292.987531837,222.328,8.20387971917,287.192,248.173035781,192,6.28110542517,933.438874088,113.986568288,192,286.982978007,713.731261334,326.123534682
286.89808966,0.718342,57.6095,286.881,800.399434263,-292.98,913.132558331,123.69,457.721014149,246.976,144.287497714,287.141,244.820703489,193,6.37365826386,1086.35469042,32.840622253,193,286.953255893,750.78978947,302.184400028
288.893329284,0.722968,57.6959,288.876,737.757885271,-294.787,1003.4379606,123.989,287.335717687,228.377,35.4266835538,289.111,234.51544577,194,6.1663005191,762.463373013,70.0847999436,194,288.953196671,615.83249717,237.10390323
288.60890639,0.699126,57.7935,288.595,846.083841108,-294.443,1027.66752751,124.364,146.904356151,230.72,12.2361088599,288.874,240.494757124,195,6.22623368752,488.660269418,100.067064707,195,288.674557173,751.453859113,148.870448008
289.959144657,0.747887,57.923,289.948,901.368208774,-295.715,1078.74157815,124.646,172.351866203,227.033,7.28837810294,290.204,251.441826997,196,6.21864073182,463.022606882,92.012248897,196,290.032849798,770.321334321,154.159305448
291.229859346,0.694185,58.0554,291.211,810.093863941,-297.142,1075.41968095,124.941,475.777851742,208.266,8.1201764727,291.491,237.050989701,197,6.18780433402,944.671947868,110.282156347,197,291.313096252,714.561727386,371.822927615
291.721457348,0.735345,58.227,291.704,809.590216396,-297.607,1276.36486675,125.219,263.557648477,234.541,10.2291532042,291.937,233.052992961,198,6.22514288996,680.602995225,178.877100193,198,291.803613956,311.455206536,226.723474628
292.504251501,0.737413,58.3281,292.499,645.643476863,-298.228,1130.20686652,125.485,307.713964167,223.406,15.883746534,292.764,210.073928641,199,6.18930333712,654.749194239,257.887424803,199,292.589018099,307.854472118,264.341399797
293.202299107,0.741851,58.4748,293.185,676.640086814,-299.128,1050.90736678,125.844,298.287672684,235.061,16.11114112,293.454,211.19927329,200,6.26704783305,729.32948605,260.553568975,200,293.2784167,322.010679626,289.290315608
293.831565615,0.728485,58.5371,293.803,292.922425088,-299.804,311.069246433,126.185,286.978517048,252.471,8.00168996287,294.081,152.41636179,201,6.44711499634,817.656721155,7.71292620202,201,293.925536493,279.453991346,287.948443097
