MaxEsReturn,QFunRegParamNorm,StdEsReturn,AverageAbsQ,StdReturn,MaxReturn,Iteration,AverageDiscountedReturn,AverageY,AverageAction,MinEsReturn,AverageQLoss,AverageAbsY,Epoch,AverageEsReturn,AveragePolicySurr,AverageQ,AverageReturn,PolicyRegParamNorm,MinReturn,AverageAbsQYDiff
65.0,37.3789,16.6121346537,1.41635,0.0,1000.0,125,99.9956828753,1.41104656392,0.186021,3.0,0.0118185,1.41202412764,125,19.1923076923,-1.54141,1.41107,1000.0,36.0684,1000.0,0.0401576927345
82.0,37.4985,19.5717455313,1.42451,0.0,1000.0,126,99.9956828753,1.42076324134,0.15226,3.0,0.00946462,1.4214494011,126,17.0363636364,-1.54627,1.4206,1000.0,36.1973,1000.0,0.0343995968528
98.0,37.6313,20.4283547432,1.42416,0.0,1000.0,127,99.9956828753,1.42007291054,0.442076,3.0,0.0104248,1.42075057393,127,20.0961538462,-1.55151,1.42007,1000.0,36.24,1000.0,0.0376786368795
84.0,37.7338,19.9782271604,1.42888,0.0,1000.0,128,99.9956828753,1.42489854356,0.507057,3.0,0.0106522,1.42530720464,128,17.5423728814,-1.55141,1.42484,1000.0,36.3108,1000.0,0.037790224717
72.0,37.8629,15.5160648973,1.43117,0.0,1000.0,129,99.9956828753,1.42698205954,0.656778,3.0,0.0109904,1.42740391862,129,14.6764705882,-1.5567,1.42697,1000.0,36.3814,1000.0,0.0366646908076
82.0,38.0125,18.6731171135,1.43852,0.0,1000.0,130,99.9956828753,1.43486019358,0.69112,3.0,0.0115069,1.43539548007,130,15.453125,-1.56284,1.4347,1000.0,36.4152,1000.0,0.0374364704877
85.0,38.1186,17.6690899632,1.43477,0.0,1000.0,131,99.9956828753,1.43036236846,0.452312,3.0,0.0111316,1.43082810545,131,15.3484848485,-1.55798,1.43033,1000.0,36.4702,1000.0,0.0366123163884
85.0,38.27,19.4229350415,1.43512,0.0,1000.0,132,99.9956828753,1.43092226982,0.17595,3.0,0.0115293,1.4314781026,132,21.6511627907,-1.55848,1.43093,1000.0,36.6695,1000.0,0.0378598141298
77.0,38.4251,18.7663873966,1.43894,0.0,1000.0,133,99.9956828753,1.43460974038,0.829579,3.0,0.011615,1.43519064605,133,18.5357142857,-1.56065,1.43454,1000.0,36.6884,1000.0,0.0379485045763
159.0,38.578,28.3502572612,1.43565,0.0,1000.0,134,99.9956828753,1.43159081852,0.221325,3.0,0.010704,1.43187643218,134,23.3863636364,-1.5605,1.4315,1000.0,36.7995,1000.0,0.0359512415294
74.0,38.6919,17.6655730109,1.43341,0.0,1000.0,135,99.9956828753,1.42923325757,0.500693,3.0,0.0112364,1.42961762251,135,20.2653061224,-1.55847,1.42922,1000.0,36.8761,1000.0,0.0373866626794
104.0,38.7969,20.0920847961,1.43473,0.0,1000.0,136,99.9956828753,1.43117255562,0.45789,3.0,0.010864,1.43137431598,136,21.2173913043,-1.56011,1.43108,1000.0,36.9496,1000.0,0.0364251431955
95.0,38.9263,16.7999182397,1.441,0.0,1000.0,137,99.9956828753,1.43760010518,0.366147,3.0,0.0112849,1.43774806463,137,16.3870967742,-1.56392,1.43747,1000.0,36.9899,1000.0,0.0370046675536
49.0,39.0401,12.0535840682,1.44196,0.0,1000.0,138,99.9956828753,1.43819702115,0.25979,3.0,0.00915606,1.4384914351,138,13.5333333333,-1.5638,1.43813,1000.0,37.0058,1000.0,0.034879200221
74.0,39.0837,15.5572399477,1.4464,0.0,1000.0,139,99.9956828753,1.44175470583,0.194112,3.0,0.0117647,1.4420138733,139,15.9365079365,-1.56172,1.44174,1000.0,37.0571,1000.0,0.03816863248
55.0,39.189,11.7892948972,1.44472,0.0,1000.0,140,99.9956828753,1.44061619589,0.11057,2.0,0.0107614,1.44085656061,140,11.2159090909,-1.56782,1.44061,1000.0,37.1205,1000.0,0.0356765240024
51.0,39.3117,13.1219575482,1.44151,0.0,1000.0,141,99.9956828753,1.43822544536,0.029755,3.0,0.00989157,1.43833193589,141,13.9264705882,-1.56809,1.4381,1000.0,37.2808,1000.0,0.0347130079444
112.0,39.3661,21.8704223073,1.4451,0.0,1000.0,142,99.9956828753,1.44130647197,0.0290755,3.0,0.0108431,1.44152004544,142,19.2909090909,-1.56369,1.44131,1000.0,37.319,1000.0,0.035989561646
83.0,39.4854,17.5518274694,1.44055,0.0,1000.0,143,99.9956828753,1.43618497476,0.446302,3.0,0.0116994,1.43645430535,143,17.0338983051,-1.55711,1.43625,1000.0,37.3178,1000.0,0.0370045545556
78.0,39.5457,13.0767716029,1.44202,0.0,1000.0,144,99.9956828753,1.43722094673,0.389526,2.0,0.0121718,1.43750032381,144,13.1066666667,-1.56442,1.43716,1000.0,37.4061,1000.0,0.0384542291365
71.0,39.7062,16.2687222889,1.44403,0.0,1000.0,145,99.9956828753,1.44001681364,0.467695,3.0,0.0105557,1.44031868074,145,15.868852459,-1.56428,1.44014,1000.0,37.5149,1000.0,0.0356599429526
85.0,39.8095,21.319637477,1.43924,0.0,1000.0,146,99.9956828753,1.43552990603,0.404722,3.0,0.0103527,1.43574861977,146,19.0181818182,-1.55861,1.43546,1000.0,37.6264,1000.0,0.0355174895722
57.0,39.9459,11.7974879907,1.44255,0.0,1000.0,147,99.9956828753,1.43862023007,0.408758,3.0,0.0104225,1.4388631682,147,12.0,-1.5588,1.43858,1000.0,37.7213,1000.0,0.0347117591692
107.0,40.0343,19.9506631388,1.44195,0.0,1000.0,148,99.9956828753,1.43788356693,0.39105,3.0,0.00946331,1.4382311304,148,14.9701492537,-1.55983,1.43784,1000.0,37.7754,1000.0,0.0338593392369
55.0,40.1924,13.6526031475,1.43802,0.0,1000.0,149,99.9956828753,1.4331759249,0.274852,3.0,0.0121226,1.43350402841,149,13.9718309859,-1.55649,1.43311,1000.0,37.9119,1000.0,0.0383680167946
61.0,40.2793,11.856751736,1.43383,0.0,1000.0,150,99.9956828753,1.43016388006,0.551357,3.0,0.010662,1.4303325411,150,14.0277777778,-1.55183,1.43016,1000.0,37.9478,1000.0,0.0349197668303
157.0,40.3887,23.4252610902,1.4342,0.0,1000.0,151,99.9956828753,1.43001987669,0.8622,3.0,0.0103568,1.43015029694,151,14.0,-1.55168,1.43009,1000.0,38.0308,1000.0,0.03482137117
62.0,40.4531,16.1146482761,1.43202,0.0,1000.0,152,99.9956828753,1.42790791605,0.774175,3.0,0.0111778,1.42822861635,152,15.2537313433,-1.54812,1.42776,1000.0,38.0732,1000.0,0.036038977865
63.0,40.5547,14.3613699158,1.43329,0.0,1000.0,153,99.9956828753,1.42909494706,0.778205,2.0,0.00964689,1.42955365016,153,12.8961038961,-1.55118,1.42912,1000.0,38.174,1000.0,0.0343187853289
69.0,40.6433,15.9577219204,1.43119,0.0,1000.0,154,99.9956828753,1.42676355244,0.728927,3.0,0.0111842,1.42769660422,154,13.5333333333,-1.55179,1.42686,1000.0,38.2887,1000.0,0.036165002469
197.0,40.6621,24.3483656921,1.42937,0.0,1000.0,155,99.9956828753,1.42433956791,0.761262,3.0,0.011464,1.42486234091,155,13.6666666667,-1.55018,1.42428,1000.0,38.3581,1000.0,0.0377536495823
75.0,40.7161,12.723824906,1.43161,0.0,1000.0,156,99.9956828753,1.42716144316,0.781743,3.0,0.01147,1.42751766862,156,11.0561797753,-1.5499,1.42702,1000.0,38.4293,1000.0,0.0370583472189
78.0,40.771,14.8217152393,1.42718,0.0,1000.0,157,99.9956828753,1.42271264524,0.845702,3.0,0.0101836,1.42313331203,157,13.9589041096,-1.54842,1.4227,1000.0,38.5047,1000.0,0.0350498446667
164.0,40.9498,37.9299676902,1.43303,0.0,1000.0,158,99.9956828753,1.42848322842,0.80644,3.0,0.010305,1.42893465831,158,28.6571428571,-1.55106,1.42845,1000.0,38.5489,1000.0,0.0349475209713
116.0,41.0677,19.1786918798,1.43175,0.0,1000.0,159,99.9956828753,1.42690308094,0.756306,2.0,0.0117142,1.42742069644,159,13.3333333333,-1.54685,1.42688,1000.0,38.6738,1000.0,0.0373518151483
62.0,41.1549,14.1848677862,1.42874,0.0,1000.0,160,99.9956828753,1.42453828094,0.822225,2.0,0.0100972,1.42506252035,160,14.0281690141,-1.54448,1.42448,1000.0,38.7508,1000.0,0.0337585473906
86.0,41.223,19.4985609097,1.42259,0.0,1000.0,161,99.9956828753,1.41810476132,0.661049,3.0,0.0115264,1.41830564182,161,17.8571428571,-1.54411,1.41816,1000.0,38.8268,1000.0,0.0365443141661
80.0,41.273,18.5551430427,1.42058,0.0,1000.0,162,99.9956828753,1.4160848608,0.869051,4.0,0.00930239,1.41640316284,162,22.2,-1.53691,1.41594,1000.0,38.9472,1000.0,0.0334266648572
74.0,41.3458,17.1997584192,1.42091,0.0,1000.0,163,99.9956828753,1.41636186883,0.661381,5.0,0.0119729,1.41689328516,163,25.5897435897,-1.53856,1.41641,1000.0,38.9039,1000.0,0.0375798078056
112.0,41.4046,18.6561922087,1.42545,0.0,1000.0,164,99.9956828753,1.42099800412,0.50685,3.0,0.009862,1.42143726728,164,17.3448275862,-1.53799,1.421,1000.0,38.9716,1000.0,0.0339351018534
113.0,41.4838,28.3227166069,1.42257,0.0,1000.0,165,99.9956828753,1.41760553211,0.844737,3.0,0.0107332,1.41819948419,165,21.6739130435,-1.53254,1.41759,1000.0,39.07,1000.0,0.0355409987024
150.0,41.5344,25.3240755364,1.41522,0.0,1000.0,166,99.9956828753,1.41068997564,0.812366,3.0,0.0104164,1.41144648831,166,18.6346153846,-1.53285,1.41063,1000.0,39.1677,1000.0,0.0354267497792
64.0,41.7672,14.3475158502,1.41393,0.0,1000.0,167,99.9956828753,1.40909184241,0.703032,3.0,0.0109401,1.40963643388,167,15.1764705882,-1.5302,1.40909,1000.0,39.1164,1000.0,0.0365102650592
61.0,41.8949,14.2944131364,1.41281,271.093439413,1000.0,168,94.8696645188,1.40837014726,0.523019,3.0,0.011077,1.4091005478,168,13.4444444444,-1.52854,1.40824,914.272727273,39.2285,57.0,0.0352302991025
67.0,42.0185,14.905541061,1.41224,0.0,1000.0,169,99.9956828753,1.40688302737,0.634383,3.0,0.0114738,1.40746736408,169,14.1388888889,-1.52497,1.40697,1000.0,39.2819,1000.0,0.0378844202913
86.0,42.1027,17.5514074397,1.40829,0.0,1000.0,170,99.9956828753,1.40380199081,0.610217,3.0,0.00981777,1.40446039072,170,14.6470588235,-1.52386,1.4037,1000.0,39.3588,1000.0,0.0339938465424
141.0,42.189,21.6144805604,1.41105,1.24790411626,48.0,171,34.5567323702,1.40693462792,0.504718,3.0,0.0110091,1.40731907762,171,14.9264705882,-1.5251,1.407,42.194092827,39.4027,39.0,0.0354028172669
56.0,42.2611,12.0749001361,1.40812,0.0,1000.0,172,99.9956828753,1.40369000996,0.725777,3.0,0.0112381,1.40402429038,172,10.5684210526,-1.52206,1.40362,1000.0,39.4835,1000.0,0.037185302617
75.0,42.3654,14.2518116183,1.40526,0.0,1000.0,173,99.9956828753,1.40084586689,0.730684,3.0,0.0101735,1.4013554062,173,13.527027027,-1.52055,1.4008,1000.0,39.5713,1000.0,0.0355838549048
67.0,42.4548,13.9264385495,1.41425,0.0,1000.0,174,99.9956828753,1.40970629377,0.78933,3.0,0.0103072,1.41015831654,174,12.3636363636,-1.52591,1.40967,1000.0,39.664,1000.0,0.0349303967881
98.0,42.611,15.2996687277,1.40548,0.0,1000.0,175,99.9956828753,1.40067787303,0.872539,3.0,0.0102917,1.40090264838,175,12.7195121951,-1.52045,1.40069,1000.0,39.7718,1000.0,0.0366016457473
129.0,42.6655,19.9090444438,1.40157,0.0,1000.0,176,99.9956828753,1.39723097118,0.840406,3.0,0.011329,1.39767419314,176,13.6301369863,-1.5202,1.39713,1000.0,39.8275,1000.0,0.0369403987286
126.0,42.8068,19.5679995835,1.40111,0.0,1000.0,177,99.9956828753,1.39685852947,0.788858,3.0,0.0105168,1.39735558292,177,16.1129032258,-1.51848,1.3968,1000.0,39.9546,1000.0,0.0359716497292
72.0,42.8458,19.1447306082,1.40608,0.0,1000.0,178,99.9956828753,1.40123742363,0.673805,3.0,0.0102143,1.40179900847,178,19.3076923077,-1.51595,1.40127,1000.0,39.9814,1000.0,0.0354236418825
65.0,42.9165,14.7102543021,1.39829,0.0,1000.0,179,99.9956828753,1.3939879251,0.615842,4.0,0.01032,1.39472223325,179,17.9642857143,-1.50935,1.39397,1000.0,40.1014,1000.0,0.0348653869343
113.0,42.9603,20.2559979894,1.39757,0.0,1000.0,180,99.9956828753,1.39271207988,0.829872,4.0,0.0123792,1.39342353901,180,18.2,-1.50961,1.39272,1000.0,40.1937,1000.0,0.0391012396221
138.0,43.0596,27.4827067258,1.39553,0.0,1000.0,181,99.9956828753,1.39047483328,0.840643,3.0,0.0106168,1.39144713754,181,23.7368421053,-1.50631,1.39046,1000.0,40.255,1000.0,0.0356807835449
101.0,43.1209,28.2415817329,1.39439,0.0,1000.0,182,99.9956828753,1.38931164649,0.904725,3.0,0.0122358,1.38983231385,182,28.1142857143,-1.51143,1.3892,1000.0,40.2899,1000.0,0.0385039176115
117.0,43.1752,23.5208853989,1.40056,0.0,1000.0,183,99.9956828753,1.39630316229,0.907261,4.0,0.0095985,1.39666745363,183,35.8387096774,-1.51056,1.39634,1000.0,40.3803,1000.0,0.0346599101394
57.0,43.3065,15.1998135393,1.40026,0.0,1000.0,184,99.9956828753,1.39581088128,0.929702,3.0,0.0100436,1.39620181734,184,26.2162162162,-1.51086,1.39583,1000.0,40.4445,1000.0,0.0344392254194
116.0,43.3544,28.6694874127,1.39659,0.0,1000.0,185,99.9956828753,1.39186219566,0.889995,4.0,0.0102193,1.39247436078,185,44.8695652174,-1.5065,1.39182,1000.0,40.5628,1000.0,0.0363498051295
173.0,43.4069,35.0616371552,1.39306,0.0,1000.0,186,99.9956828753,1.38869755438,0.899013,3.0,0.009973,1.38920822675,186,39.96,-1.50444,1.38875,1000.0,40.5854,1000.0,0.0346051250946
143.0,43.5522,34.2761024136,1.39411,0.0,1000.0,187,99.9956828753,1.38903508634,0.934082,3.0,0.01184,1.38957305636,187,32.2903225806,-1.50562,1.38891,1000.0,40.7579,1000.0,0.0379744678782
102.0,43.6303,25.6195211039,1.39542,0.0,1000.0,188,99.9956828753,1.39148535793,0.945682,3.0,0.00986747,1.3919753102,188,29.4117647059,-1.50703,1.3916,1000.0,40.8538,1000.0,0.0334105537059
103.0,43.7517,32.3923145332,1.39905,0.0,1000.0,189,99.9956828753,1.39452824252,0.897762,3.0,0.00960195,1.39514466838,189,28.3714285714,-1.50914,1.39447,1000.0,40.9396,1000.0,0.0337923317284
103.0,43.7798,21.1958460291,1.39772,0.0,1000.0,190,99.9956828753,1.39298274329,0.885186,3.0,0.00942569,1.3935396326,190,20.8333333333,-1.50861,1.39295,1000.0,41.0645,1000.0,0.0344610826454
99.0,43.848,25.6469736691,1.39679,0.0,1000.0,191,99.9956828753,1.39135119299,0.904818,3.0,0.011454,1.39190572943,191,24.7692307692,-1.50783,1.39132,1000.0,41.1587,1000.0,0.0373568696854
106.0,43.9223,24.2930031079,1.40276,0.0,1000.0,192,99.9956828753,1.3983191071,0.880393,3.0,0.0116184,1.39857005324,192,25.0,-1.50514,1.39823,1000.0,41.2461,1000.0,0.0375894351495
72.0,44.0427,17.9461087586,1.38788,0.0,1000.0,193,99.9956828753,1.38359180489,0.889998,3.0,0.0115342,1.383842597,193,28.1351351351,-1.50011,1.3838,1000.0,41.3273,1000.0,0.0371508325475
85.0,44.1412,19.6100988321,1.39893,0.0,1000.0,194,99.9956828753,1.39485815153,0.899125,3.0,0.0102422,1.39501805453,194,22.9534883721,-1.50469,1.39475,1000.0,41.3318,1000.0,0.0347075268441
98.0,44.2261,27.3662839057,1.39689,0.0,1000.0,195,99.9956828753,1.3923283568,0.916653,3.0,0.0103544,1.39254929853,195,29.7058823529,-1.50233,1.39233,1000.0,41.4378,1000.0,0.0350163492796
143.0,44.352,38.1611929058,1.39559,0.0,1000.0,196,99.9956828753,1.39207618031,0.932894,6.0,0.0101447,1.39230809193,196,41.2380952381,-1.50263,1.39208,1000.0,41.533,1000.0,0.033697051955
141.0,44.4296,29.0564584521,1.39481,0.0,1000.0,197,99.9956828753,1.39081311661,0.884681,3.0,0.00890036,1.3910481077,197,31.3333333333,-1.50025,1.3908,1000.0,41.5861,1000.0,0.0332490748164
102.0,44.5121,24.2661433748,1.39754,0.0,1000.0,198,99.9956828753,1.39263706609,0.93424,4.0,0.0115029,1.39285483239,198,28.8,-1.50138,1.39257,1000.0,41.7004,1000.0,0.036921498232
73.0,44.6255,19.6270788,1.39414,0.0,1000.0,199,99.9956828753,1.38980539188,0.94828,3.0,0.0106999,1.39012512372,199,27.3333333333,-1.49948,1.38983,1000.0,41.7383,1000.0,0.0365100083971
86.0,44.6821,18.2319731321,1.39275,0.0,1000.0,200,99.9956828753,1.38879112825,0.918764,4.0,0.00880038,1.38920606429,200,28.6470588235,-1.49742,1.3887,1000.0,41.8489,1000.0,0.0318815021898
147.0,44.7534,43.1337551499,1.39429,217.891537748,1000.0,201,99.5850251395,1.38990972249,0.828831,3.0,0.0113212,1.39032441595,201,43.25,-1.4954,1.3899,862.666666667,41.9733,307.0,0.0377397796121
90.0,44.8886,20.0365139594,1.39149,0.0,1000.0,202,99.9956828753,1.38632424771,0.929052,5.0,0.0108774,1.38693241788,202,29.5151515152,-1.49431,1.38629,1000.0,42.1036,1000.0,0.0359109687097
67.0,45.0048,15.7509178381,1.3839,0.0,1000.0,203,99.9956828753,1.37985573677,0.836963,4.0,0.00895737,1.38020143716,203,26.5263157895,-1.48588,1.37996,1000.0,42.167,1000.0,0.033199378839
114.0,45.0372,25.7652038616,1.38135,0.0,1000.0,204,99.9956828753,1.37706576401,0.721987,3.0,0.0103791,1.37759291723,204,30.8181818182,-1.48599,1.37696,1000.0,42.1669,1000.0,0.0357949029908
176.0,45.1061,40.7461498119,1.38472,330.431125787,1000.0,205,95.830276219,1.37956149778,0.920494,6.0,0.010973,1.38004211563,205,35.9642857143,-1.4903,1.37963,718.933333333,42.245,110.0,0.0376601437409
92.0,45.1455,17.890502922,1.38919,0.0,1000.0,206,99.9956828753,1.38450675476,0.159631,3.0,0.00943405,1.38547166193,206,16.7796610169,-1.49368,1.3846,1000.0,42.3292,1000.0,0.0351926540686
51.0,45.1968,8.86937111325,1.39809,0.0,1000.0,207,99.9956828753,1.39269213594,0.0936604,3.0,0.0119325,1.39357121867,207,11.4117647059,-1.50402,1.39272,1000.0,42.4423,1000.0,0.0403490271512
76.0,45.2786,16.8662994482,1.40497,0.0,1000.0,208,99.9956828753,1.39986227109,0.116711,3.0,0.0127903,1.40087232198,208,17.8965517241,-1.52013,1.39959,1000.0,42.477,1000.0,0.0415885228978
78.0,45.3703,15.4859934991,1.41539,0.0,1000.0,209,99.9956828753,1.41050185382,0.110797,3.0,0.011411,1.41158820714,209,14.3731343284,-1.5376,1.41064,1000.0,42.5271,1000.0,0.0424092019644
76.0,45.3995,14.9199496634,1.44277,0.0,1000.0,210,99.9956828753,1.43768851748,0.0544208,3.0,0.0126521,1.43853905785,210,14.7714285714,-1.57046,1.43755,1000.0,42.5893,1000.0,0.043496518693
52.0,45.3974,14.2762210997,1.46755,0.0,1000.0,211,99.9956828753,1.46167998039,0.0205301,3.0,0.0142532,1.46256133315,211,13.3866666667,-1.60437,1.46161,1000.0,42.6621,1000.0,0.0477815546765
53.0,45.4409,9.79997811252,1.49401,0.0,1000.0,212,99.9956828753,1.48849638314,0.0311518,3.0,0.0139827,1.48928769431,212,9.63461538462,-1.64057,1.4885,1000.0,42.7912,1000.0,0.0478108388838
46.0,45.5038,10.5220093511,1.51713,0.0,1000.0,213,99.9956828753,1.51203162114,0.0411496,2.0,0.0135992,1.51292541014,213,11.3068181818,-1.68283,1.51193,1000.0,42.8323,1000.0,0.0498487832687
70.0,45.583,14.589862765,1.56519,0.0,1000.0,214,99.9956828753,1.56050904659,0.00159897,3.0,0.0153478,1.56108859492,214,15.2121212121,-1.74058,1.56028,1000.0,42.8523,1000.0,0.0520192397565
85.0,45.6882,18.1720382174,1.60654,0.0,1000.0,215,99.9956828753,1.60091150006,0.0157066,3.0,0.0165369,1.60171454107,215,13.5,-1.79299,1.60095,1000.0,42.9405,1000.0,0.055553252573
62.0,45.8047,13.6545333495,1.65403,0.0,1000.0,216,99.9956828753,1.64852025019,0.00821759,3.0,0.0165687,1.64907156246,216,12.9090909091,-1.85332,1.64835,1000.0,42.9802,1000.0,0.0565502445544
73.0,45.8378,16.7856350557,1.70132,0.0,1000.0,217,99.9956828753,1.6958086737,0.302991,3.0,0.0197653,1.69622754761,217,16.1290322581,-1.90545,1.69575,1000.0,43.0506,1000.0,0.058270287971
75.0,45.9139,17.3820645427,1.75286,0.0,1000.0,218,99.9956828753,1.74721035196,0.00415528,3.0,0.0223476,1.74782637947,218,16.6101694915,-1.9619,1.74701,1000.0,43.2054,1000.0,0.0611149682334
122.0,46.0093,23.3843239191,1.79311,0.0,1000.0,219,99.9956828753,1.78638751211,0.00496045,3.0,0.0230055,1.78696445688,219,19.7254901961,-2.00747,1.78636,1000.0,43.3364,1000.0,0.061820046932
88.0,46.0715,22.1187628366,1.848,0.0,1000.0,220,99.9956828753,1.84209881334,0.544139,3.0,0.022692,1.84265452896,220,23.1818181818,-2.07243,1.84189,1000.0,43.4086,1000.0,0.0641396406466
111.0,46.1702,29.4646142824,1.89257,0.0,1000.0,221,99.9956828753,1.88673405787,0.106082,3.0,0.0256971,1.88708339896,221,28.7941176471,-2.12172,1.88654,1000.0,43.4892,1000.0,0.0663618469677
76.0,46.2418,18.5341406332,1.95579,0.0,1000.0,222,99.9956828753,1.94992792394,0.0576444,3.0,0.0282486,1.95035086071,222,20.4693877551,-2.19911,1.94962,1000.0,43.5562,1000.0,0.0698459643171
109.0,46.3404,27.806476105,2.01296,0.0,1000.0,223,99.9956828753,2.00722547372,0.0120833,3.0,0.0263129,2.00771511322,223,23.4523809524,-2.26313,2.00698,1000.0,43.5834,1000.0,0.0687123872371
101.0,46.4509,30.7162612296,2.07646,0.0,1000.0,224,99.9956828753,2.07032196889,0.348874,3.0,0.0296657,2.070865805,224,34.4482758621,-2.33131,2.07008,1000.0,43.6426,1000.0,0.0734680180278
133.0,46.5772,25.4032333186,2.12726,0.0,1000.0,225,99.9956828753,2.12078670557,0.590652,3.0,0.0284752,2.12152324732,225,24.2380952381,-2.39369,2.12038,1000.0,43.7911,1000.0,0.0732328482938
126.0,46.6831,26.539781461,2.18581,0.0,1000.0,226,99.9956828753,2.18006577157,0.501664,3.0,0.0327343,2.18104978301,226,31.2,-2.45791,2.17979,1000.0,43.882,1000.0,0.0745241517177
137.0,46.7304,31.8547039605,2.23918,0.0,1000.0,227,99.9956828753,2.23307109973,0.745275,3.0,0.0325646,2.23442082159,227,34.7096774194,-2.5113,2.23285,1000.0,43.9368,1000.0,0.0770865188483
196.0,46.8322,40.4478020584,2.28428,0.0,1000.0,228,99.9956828753,2.27805898296,0.6886,3.0,0.0294195,2.27947053127,228,33.7777777778,-2.56223,2.27772,1000.0,44.0491,1000.0,0.0741723460584
158.0,46.9342,36.2039930018,2.33573,0.0,1000.0,229,99.9956828753,2.32820592326,0.830546,3.0,0.0335854,2.32984183035,229,32.2424242424,-2.624,2.32755,1000.0,44.185,1000.0,0.0774465504635
175.0,47.0383,37.2432355435,2.39318,0.0,1000.0,230,99.9956828753,2.38579877522,0.682786,3.0,0.0358818,2.3872085833,230,31.4375,-2.68099,2.38564,1000.0,44.3029,1000.0,0.0797895959024
147.0,47.1144,41.5841779567,2.45958,0.0,1000.0,231,99.9956828753,2.4526284632,0.752403,3.0,0.0369193,2.45360120611,231,43.8695652174,-2.74246,2.45216,1000.0,44.4063,1000.0,0.0802877280985
112.0,47.2033,29.0164986485,2.50073,0.0,1000.0,232,99.9956828753,2.49389517597,0.617158,3.0,0.0335217,2.49511651983,232,33.7931034483,-2.80524,2.49383,1000.0,44.509,1000.0,0.0774450498152
149.0,47.2632,34.2874248085,2.54258,0.0,1000.0,233,99.9956828753,2.53492674633,0.811046,4.0,0.0410404,2.53615535919,233,51.65,-2.84742,2.53458,1000.0,44.5472,1000.0,0.0832599170876
176.0,47.3873,31.6889473801,2.60214,0.0,1000.0,234,99.9956828753,2.59537536334,0.730941,3.0,0.035425,2.59662649987,234,31.935483871,-2.9108,2.59476,1000.0,44.6132,1000.0,0.0784319799965
151.0,47.4827,31.4575944235,2.65592,0.0,1000.0,235,99.9956828753,2.64896570328,0.774572,6.0,0.0400995,2.65029040323,235,35.5555555556,-2.9585,2.64884,1000.0,44.6798,1000.0,0.0798174482553
112.0,47.63,25.8127269966,2.71104,0.0,1000.0,236,99.9956828753,2.7033777531,0.81806,4.0,0.0419712,2.70449599288,236,31.125,-3.01599,2.70345,1000.0,44.7754,1000.0,0.0812209179403
175.0,47.7219,43.2637114045,2.76214,0.0,1000.0,237,99.9956828753,2.75457105454,0.763259,3.0,0.0467185,2.75544967293,237,35.9642857143,-3.05664,2.75424,1000.0,44.911,1000.0,0.0818681292619
97.0,47.872,21.6530405871,2.81604,0.0,1000.0,238,99.9956828753,2.809743519,0.817599,4.0,0.0440548,2.81073093033,238,28.5833333333,-3.11486,2.80947,1000.0,45.0213,1000.0,0.0799839945254
131.0,48.0146,36.0695897693,2.85207,0.0,1000.0,239,99.9956828753,2.84425104209,0.651862,3.0,0.0446821,2.84543272711,239,35.6428571429,-3.15054,2.84411,1000.0,45.1471,1000.0,0.0804030185965
105.0,48.1131,25.1187305537,2.89707,0.0,1000.0,240,99.9956828753,2.88996149637,0.740401,4.0,0.0446555,2.89112707542,240,24.0243902439,-3.18891,2.88954,1000.0,45.202,1000.0,0.0801213429164
99.0,48.2818,21.0493319371,2.92578,0.0,1000.0,241,99.9956828753,2.91830397123,0.820973,3.0,0.0494648,2.9191360147,241,23.975,-3.21688,2.91835,1000.0,45.2878,1000.0,0.0812868082788
200.0,48.4454,41.6976547472,2.9553,0.0,1000.0,242,99.9956828753,2.94829924972,0.535833,4.0,0.0436471,2.94917868117,242,36.8275862069,-3.25132,2.94814,1000.0,45.3759,1000.0,0.0789265081792
