AverageAction,AverageQLoss,MaxReturn,MinReturn,MinEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageAbsQYDiff,AverageAbsY,AverageDiscountedReturn,StdEsReturn,MaxEsReturn,AverageY,StdReturn,Epoch,AverageQ,AveragePolicySurr,AverageAbsQ,Iteration,AverageEsReturn
0.679265,100.14,1246.27632924,450.280482569,7.46205635543,49.9272,82.744,923.265617796,4.27741838786,203.9910367,229.113297199,168.868566532,466.952581104,203.942422429,193.586666894,128,203.926,-208.578,204.095,128,263.766514942
0.736411,117.4,1248.34587411,347.213222263,20.6940964916,50.0731,83.0013,958.628639892,4.55155302141,205.302447305,233.680972057,210.834441666,642.571692296,205.259343539,204.711105992,129,205.242,-210.016,205.402,129,263.60893371
0.724114,114.529,1563.84394067,371.593576667,14.4036005936,50.2132,83.2416,579.269247457,4.40071147204,206.75472123,191.715190096,246.947662015,803.771484808,206.708616606,371.500522418,130,206.686,-211.523,206.858,130,287.445544385
0.683562,121.421,354.896495065,316.981605119,7.27457989282,50.3653,83.5278,335.833039536,4.50139713851,207.72343338,164.085411523,172.084903221,561.183406191,207.675141433,9.84769783991,131,207.659,-212.408,207.836,131,297.335461924
0.660223,112.241,2665.98351744,218.954077361,18.2069338154,50.5709,83.7882,1049.84239601,4.51405643071,208.675739865,196.082830681,179.701095205,698.458675465,208.628204439,698.201925964,132,208.606,-213.434,208.778,132,306.630140209
0.709897,109.488,600.804736194,294.942961694,56.9625684099,50.7052,84.0004,443.852913749,4.47718328497,210.069128164,184.842028399,195.397012241,686.761024287,210.029421305,92.1791439387,133,210.013,-214.848,210.181,133,315.499298991
0.792919,123.717,1979.09281473,134.4584523,14.7307991966,50.8603,84.2612,181.328569063,4.59685427659,210.817147305,101.643416718,161.570906866,505.767288714,210.769542464,192.282913136,134,210.756,-215.674,210.941,134,292.754289047
0.688068,114.507,2687.29843446,293.950540819,70.8782784549,51.0434,84.4747,601.012473893,4.59208016754,213.596998382,196.364924325,259.04611612,945.82551448,213.546051267,374.895614302,135,213.519,-218.253,213.703,135,245.921348458
0.746575,125.366,482.777115764,132.223167083,17.8814852603,51.1731,84.7211,349.964486121,4.63291214786,214.055515743,168.175706629,109.207931387,368.752811683,214.002763291,59.1428909728,136,213.988,-218.894,214.152,136,185.881977557
0.725175,119.087,1452.46247499,279.739712235,20.7655364864,51.3445,84.9511,490.516255878,4.616241784,214.410620141,193.43966822,156.106770594,508.036984959,214.353770678,192.257176711,137,214.344,-219.251,214.532,137,228.883379555
0.696879,133.344,1504.26758839,329.890011379,16.1516394637,51.4664,85.196,451.36180569,4.81838444966,215.893099422,179.087681039,157.07700996,475.582744539,215.848946276,217.134455079,138,215.82,-220.672,215.989,138,176.632238458
0.736181,122.891,686.225234994,109.203140477,8.09220042099,51.5887,85.4053,342.05090519,4.62863536755,217.889865797,114.320747583,143.853794603,510.328907006,217.83221152,144.970529029,139,217.811,-222.66,217.987,139,156.472269117
0.695737,140.977,1690.27286485,97.105613804,204.611713291,51.7645,85.6717,430.001780918,4.88738733937,218.423700373,153.879291637,366.838899005,1219.16811264,218.367269358,316.336939951,140,218.344,-223.293,218.516,140,497.783600929
0.832277,122.719,538.116571694,89.3274176097,12.7496302897,51.9052,85.9492,302.917525733,4.65661102197,219.430000823,102.641175274,148.786285131,499.33482052,219.389711922,138.043508831,141,219.371,-224.295,219.548,141,218.630760216
0.732799,133.135,470.911247911,280.50835129,45.1220460497,52.0998,86.1834,312.738241277,4.78673491218,220.229808021,121.930354631,192.169843782,662.679616677,220.17810068,32.3859201068,142,220.169,-225.081,220.347,142,227.823141777
0.719131,137.139,566.913990164,258.476407892,14.7760068654,52.269,86.3874,292.191647454,4.85759796906,221.148613108,132.718076206,247.957896572,737.331052043,221.096943547,50.7580152802,143,221.073,-225.963,221.265,143,328.903943185
0.734864,130.169,705.273079681,71.4874283114,38.3253365714,52.4269,86.6188,243.551037593,4.80057901151,223.573343508,113.256994266,358.939772835,941.026661938,223.528595432,116.635601471,144,223.507,-228.36,223.686,144,355.694289482
0.733165,143.423,626.570882847,245.595369737,40.8291726629,52.5608,86.8543,323.695575247,4.93728568468,223.939722027,127.989450634,215.645980371,685.342219402,223.890597402,117.750059854,145,223.864,-228.638,224.062,145,270.726069365
0.705181,135.006,1162.63191243,105.862961831,2.3483611138,52.702,87.092,359.777711773,4.8756702948,224.971285757,145.311978783,113.051567308,326.848805306,224.927783953,169.28664372,146,224.911,-229.816,225.078,146,210.14137207
0.753327,139.445,1267.28956918,287.176222595,87.7435039918,52.8381,87.2345,463.522534,4.88402796967,225.969460731,144.817523553,138.371705811,548.388885965,225.90280968,276.927692921,147,225.887,-230.804,226.084,147,300.605739902
0.777709,147.046,1313.83903676,346.743810096,226.609227148,53.0153,87.4693,553.332594616,5.02568740232,227.060349544,194.476417996,185.63289629,700.349357451,227.005941346,209.589626172,148,226.981,-231.889,227.178,148,432.22906782
0.799777,145.804,245.040838753,201.37409831,60.6887220303,53.129,87.7474,223.642120499,4.99285632043,228.146322453,125.754181858,129.788191259,444.187893442,228.104823872,7.33487436834,149,228.084,-233.119,228.246,149,223.065035796
0.746983,136.964,587.077026043,155.24066162,13.4502419259,53.2608,87.9575,290.064749146,4.84448364952,228.753690178,135.707549299,271.101194992,739.41378253,228.716398541,135.168774088,150,228.701,-233.747,228.863,150,271.17260485
0.746124,159.289,2127.06520863,215.120231576,52.000984537,53.4459,88.1852,439.87305615,5.04287094454,230.5456965,137.111875313,129.193940057,523.48899942,230.508107985,469.868414296,151,230.492,-235.318,230.67,151,233.472459941
0.691389,159.853,1319.0193902,265.107874439,55.2342839088,53.6292,88.3852,782.028506416,5.17013903391,230.859061644,203.213659911,168.724305566,634.292209877,230.814678998,323.49441112,152,230.784,-235.676,230.983,152,243.351132147
0.779778,149.759,885.781846176,223.25766917,45.0134307376,53.7656,88.6269,323.370620023,5.0362768067,232.096271326,150.104685451,298.665468855,893.595193652,232.040380477,154.096339001,153,232.03,-236.884,232.217,153,337.587466565
0.727393,147.383,1246.0947132,219.50384248,11.6025766458,53.8905,88.7769,291.494629442,4.99849169728,233.160745144,137.975974961,180.683537018,556.632684759,233.111048811,202.603272936,154,233.096,-237.965,233.273,154,214.110196231
0.779618,147.242,249.822054467,210.477500725,7.0178381057,54.0421,89.0237,232.495609905,5.14897807877,233.836808771,128.28873115,326.912845155,792.33122334,233.790286377,8.98123921144,155,233.763,-238.639,233.952,155,481.541250585
0.818698,149.787,230.795944327,188.23155051,107.448134031,54.1673,89.1851,209.479406206,5.09754534597,234.666518312,119.778409595,169.491091335,697.463681627,234.618315282,8.16881051942,156,234.604,-239.586,234.781,156,287.338208292
0.804825,153.541,1376.99147157,175.335011957,56.9687904416,54.3361,89.3835,280.338235813,5.09960534152,235.903563848,129.001594257,497.854947947,1279.14401042,235.834877783,238.024155897,157,235.81,-240.734,236.016,157,421.210365816
0.733411,140.957,1522.95283,231.216698528,23.7446637703,54.4644,89.5464,552.724081785,5.00490652522,237.063423235,152.399777541,236.351437979,695.054599952,236.999915019,492.233844796,158,236.986,-241.953,237.181,158,337.476710352
0.779792,163.245,278.40634753,227.319148222,9.59704593173,54.5834,89.8006,258.003971072,5.29459367395,237.670548869,137.077700765,215.811106007,818.451556966,237.615289489,10.4828816143,159,237.602,-242.635,237.794,159,219.442164815
0.752319,151.423,1328.02895708,198.096081715,25.4721618025,54.7268,90.0217,345.855787975,5.0556699729,238.924832935,137.01767073,229.743113791,761.17858069,238.865409671,272.630505916,160,238.838,-243.819,239.021,160,278.943187013
0.775056,145.821,226.249968692,190.15661778,35.0396821709,54.8652,90.2016,208.254274536,5.1365525795,239.090420282,117.770735836,305.430742867,936.348583905,239.014649639,7.81222629702,161,238.997,-244.204,239.225,161,316.306005938
0.732873,142.805,1470.15327041,233.573883025,21.3366960291,54.9663,90.4183,498.684342103,5.02539766525,240.309830855,154.064825952,151.318110484,493.955963571,240.24517176,447.572989392,162,240.217,-245.144,240.417,162,258.142758215
0.767516,154.181,251.454179517,205.349512064,25.0023901328,55.0861,90.6169,225.847167825,5.30994685555,241.493295981,123.679421431,197.715686304,677.396211952,241.423350641,9.81967770714,163,241.425,-246.253,241.658,163,231.388638832
0.792564,138.642,1530.99023755,190.889956727,14.6924520117,55.1921,90.8161,251.29841846,5.03385876808,241.62251945,129.977724867,209.157055523,610.66655222,241.568385929,147.636365686,164,241.556,-246.672,241.778,164,301.262754805
0.760895,150.533,1303.99805726,215.66109174,16.6961897432,55.3365,91.0188,253.826393712,5.18329792933,243.23305596,130.294593053,218.074031542,830.273237768,243.165699832,122.564552049,165,243.13,-248.064,243.326,165,214.271244308
0.760373,153.358,228.042947735,178.067109531,6.0285194706,55.4736,91.2149,201.807685835,5.08068673166,244.154398435,115.295649556,168.193565201,512.152992174,244.0973073,11.8564288408,166,244.089,-248.919,244.27,166,272.279945719
0.743255,149.219,1582.67720688,829.469261877,20.8384441055,55.6002,91.4028,1317.64209117,5.13552570351,243.797306581,204.423960526,202.447071832,601.187421052,243.728754658,199.810109487,167,243.715,-248.563,243.917,167,259.467044372
0.707874,149.994,1574.89144553,237.04916899,166.467898657,55.7135,91.6367,411.777083167,5.05254217823,245.097256929,151.406305496,192.400905634,638.719443414,245.008500652,354.359374525,168,245.003,-249.713,245.213,168,396.475650534
0.778796,146.643,1075.09229038,219.798961951,29.1445257202,55.8729,91.8474,258.862035187,5.06948318054,245.857760368,131.159533462,633.409463637,1649.13770241,245.778116827,109.888785651,169,245.754,-250.535,245.966,169,658.836884903
0.768682,152.148,1498.69728633,231.830472528,21.849346113,56.0234,92.0774,302.577388359,5.10613079178,246.640325823,136.622381169,281.685493677,905.714485869,246.564269943,247.31182584,170,246.547,-251.352,246.764,170,255.900044697
0.768098,155.438,1265.42915047,238.435370455,46.8155390353,56.1522,92.2738,361.028302742,5.23737309679,246.684320026,145.631388316,107.468580175,431.421289248,246.582432407,282.121426907,171,246.575,-251.442,246.823,171,235.382907976
0.751725,174.56,1111.9932666,224.134611569,61.4587447742,56.2931,92.49,387.009815298,5.22861811576,247.833195432,151.526796059,246.692286522,676.998986425,247.741144532,266.327685198,172,247.727,-252.423,247.949,172,387.877959137
0.836614,167.077,270.879585143,191.47943998,16.5260460234,56.3945,92.7173,213.559358393,5.2684203332,248.26865562,120.284098611,278.569044144,807.294261837,248.169146729,11.4191453218,173,248.15,-253.061,248.383,173,379.24644402
0.723384,153.883,1259.61975911,260.105937114,18.1261498289,56.505,92.9476,740.936885248,5.07155866538,248.683476684,188.077254873,296.737020197,887.244156879,248.572407853,365.486213555,174,248.556,-253.444,248.796,174,390.914375891
0.765306,171.087,1534.25524498,231.502782165,73.0455076618,56.69,93.1589,396.086566002,5.15519986174,249.981308694,149.336001493,280.123288296,862.42346089,249.878228647,347.808094327,175,249.867,-254.521,250.099,175,337.305749678
0.74967,172.431,1199.73031887,257.444406056,71.0363231785,56.8247,93.4106,525.768457054,5.29367075239,250.245124384,170.464878177,258.733808473,922.168791579,250.142608837,329.665344562,176,250.131,-254.839,250.374,176,267.2024992
0.770538,190.838,282.095271486,230.591539399,51.4112916979,56.9295,93.6213,258.979472046,5.33540361611,250.893363933,138.170936449,249.291137793,774.270270857,250.796847126,13.4454661489,177,250.774,-255.465,251.024,177,316.414672378
0.731271,149.45,1485.96942052,247.371303211,21.8261021323,57.0511,93.7573,334.117061606,5.12400014409,250.670292623,144.690853716,367.541985822,1087.40303435,250.542241352,251.862029457,178,250.529,-255.413,250.808,178,288.664474436
0.716678,172.106,267.031395173,248.5588272,273.019547352,57.132,93.9362,258.261901087,5.32081759004,251.626685695,135.876003523,281.244496561,1012.9404871,251.518885783,4.63331713821,179,251.506,-256.326,251.776,179,582.469484767
0.703979,160.447,1311.46700767,251.544074922,36.3253737262,57.287,94.1136,388.77501484,5.17949606563,252.508469221,155.428434017,244.82244013,842.602976494,252.396169366,291.039299994,180,252.373,-257.139,252.613,180,354.695667639
0.759528,166.822,1326.4495172,253.906869859,63.1483232356,57.4366,94.2964,292.342312941,5.19873423553,253.060507211,143.52606079,92.7970034547,413.793516111,252.948929802,123.629965778,181,252.933,-257.649,253.173,181,241.753397711
0.739708,166.092,2200.60769683,210.27786146,23.3341781537,57.5523,94.5101,460.740131313,5.24521273277,253.658202514,146.042165829,230.176651231,777.216633927,253.543336385,469.071176885,182,253.527,-258.228,253.778,182,258.307107225
0.724745,170.165,1263.13303866,218.934585227,13.5439097362,57.6783,94.7519,279.114051017,5.1665945718,254.390160347,135.835344762,282.546093623,841.657923485,254.293189361,166.745514646,183,254.275,-258.994,254.513,183,332.185495263
0.765599,162.478,1956.35316952,197.69580174,20.9491124716,57.8391,94.9136,315.291858193,5.2174976583,254.94291327,136.296858176,193.599619294,533.892386772,254.846975922,292.378191155,184,254.844,-259.661,255.066,184,214.622890412
0.714958,188.514,276.706527946,195.160827162,47.4839551365,57.9671,95.1264,241.99340142,5.5124773227,255.779344281,132.416246269,438.573957669,1120.73274852,255.676313111,23.7903260575,185,255.646,-260.474,255.871,185,528.762953053
0.696969,156.161,1271.60336235,199.307558929,13.5717246446,58.0718,95.3052,284.197679944,5.16940978916,255.811619234,139.055296841,270.119617955,736.473308013,255.710842308,144.481812062,186,255.704,-260.562,255.953,186,366.287578944
0.680699,163.635,323.486910444,249.470083397,171.422511115,58.1641,95.5185,269.630949056,5.27414869229,256.268660363,137.600205647,266.888526213,877.493044293,256.166823351,14.654147208,187,256.15,-261.025,256.395,187,474.847086309
0.703431,158.134,254.27725716,198.695566667,21.7984102562,58.2172,95.6881,218.090550376,5.31902566114,257.048194188,123.388552012,115.00293821,397.072967256,256.943565332,13.9533525611,188,256.923,-261.925,257.18,188,201.581757502
0.746175,176.252,280.082423012,190.881013423,33.1263393957,58.3328,95.8513,236.587796118,5.40741066995,257.562557952,130.771862027,159.973733637,572.647027359,257.442616796,15.2102667663,189,257.418,-262.321,257.681,189,192.782739798
0.700356,161.003,297.044875645,221.308769476,9.13111434156,58.4106,96.0418,248.294488832,5.21063114428,257.863529854,135.762765033,188.060593529,560.556998437,257.731012359,20.4752331259,190,257.732,-262.635,258.006,190,223.34423377
0.678589,161.348,985.268190388,243.035559627,59.1564833449,58.5421,96.2625,336.813362792,5.23538081298,258.962055445,153.23591968,417.653551765,1152.91311198,258.836816876,194.229603964,191,258.804,-263.856,259.1,191,483.501128132
0.681489,159.907,258.621680175,223.217259431,65.5314047398,58.6328,96.505,237.920955689,5.18685327627,259.976515189,130.23030425,410.565365235,1218.92615247,259.840878123,9.07707000659,192,259.832,-264.643,260.108,192,477.199572527
0.665045,172.214,268.877991733,234.715484296,150.386396194,58.6977,96.7029,253.133119485,5.28366165856,260.341642727,135.260576192,281.438814043,901.566664448,260.214289984,8.74335676639,193,260.204,-265.08,260.478,193,404.579076068
0.710713,180.281,234.658455211,209.741537881,9.13864557353,58.7489,96.9365,220.417245721,5.40010927369,260.911369485,122.442882785,295.737261513,796.001126179,260.787931272,5.12965633132,194,260.781,-265.829,261.053,194,384.52266308
0.650748,164.21,223.628594011,198.013210114,51.0592645945,58.8119,97.1828,210.926091963,5.24879701691,260.892506483,118.93184331,108.316938104,421.835393786,260.757586421,5.14397109395,195,260.738,-265.736,261.025,195,172.394783854
0.661093,167.336,264.160499089,213.402561523,7.70399867481,58.9142,97.3956,241.828744413,5.32024003073,262.355775134,130.240651118,81.2560857767,241.732633656,262.262022923,10.1271927166,196,262.254,-267.096,262.487,196,109.57936712
0.675853,156.441,225.726783186,186.830343041,72.3430370515,59.0065,97.5818,201.781038431,5.24472643483,262.367051977,115.013702607,183.055948782,569.853824588,262.278013931,7.80414399742,197,262.259,-267.183,262.478,197,227.481941387
0.70346,181.453,261.125637681,224.633121522,15.7157056827,59.0921,97.806,236.051098947,5.43842775526,262.605974649,128.531225491,250.133793355,811.263196709,262.496518358,6.57267103513,198,262.482,-267.462,262.756,198,292.355864533
0.656101,163.313,254.156488125,215.710208737,118.440787093,59.1703,97.972,237.233428627,5.19541683755,263.138710196,126.370006494,145.841003516,629.653689429,263.0316317,8.15682201353,199,263.02,-267.778,263.242,199,246.168365511
0.660367,176.159,291.419902568,242.122910531,13.9429043586,59.2453,98.1739,264.102883544,5.3066451391,263.233546628,139.44079132,173.258349623,567.498323675,263.123095813,11.0774621479,200,263.121,-268.087,263.39,200,162.536395507
0.744587,188.892,269.496542316,153.404139296,14.2748411614,59.3387,98.3613,232.640887916,5.42408083657,264.105642178,125.045644022,116.134575001,435.361182588,263.997969175,29.6287527738,201,263.976,-268.759,264.243,201,164.839009971
