MinReturn,AverageAbsQ,QFunRegParamNorm,AverageAbsY,AverageEsReturn,MinEsReturn,AverageQLoss,StdReturn,AverageDiscountedReturn,AverageQ,AveragePolicySurr,AverageReturn,AverageAction,AverageAbsQYDiff,AverageY,MaxReturn,MaxEsReturn,Epoch,Iteration,PolicyRegParamNorm,StdEsReturn
5.68942916479,0.357205,145.164,0.357175096178,6.96453178344,2.71821834681,0.000184381,0.0613241036822,5.67652805025,0.357176,-0.341426,5.83527654193,1.0,0.00654384061489,0.357175096178,6.01630027872,22.3469987972,3415,3415,33.0135,2.7495597953
5.7019289721,0.35621,145.183,0.356178837705,7.55095812335,1.86315762127,0.000236528,0.062328910357,5.67720166448,0.35621,-0.34045,5.83597457712,1.0,0.00676474273666,0.356178837705,5.99860186633,26.310180436,3416,3416,33.0135,3.56260759481
5.69014737418,0.355724,145.188,0.355730409203,6.91005052796,5.0549540956,0.000259027,0.0610477628305,5.67813385049,0.355721,-0.339766,5.83690282008,1.0,0.00691203847186,0.355730409203,6.02769107197,30.5351895684,3417,3417,33.0135,2.86981293028
5.70507011177,0.356707,145.2,0.356696771527,7.20548704748,2.89622082989,0.000265537,0.0615166074809,5.67533113007,0.356707,-0.340942,5.83415035393,1.0,0.00686317752001,0.356696771527,6.01648621638,25.2953338911,3418,3418,33.0135,2.90391560765
5.70111760613,0.357737,145.197,0.357752496673,7.91336483405,5.22899215519,0.00041133,0.0614354409084,5.67715554829,0.357737,-0.341795,5.83593620313,1.0,0.0069085406607,0.357752496673,6.01707563563,37.1222132391,3419,3419,33.0135,4.69285383002
5.70510560598,0.358226,145.184,0.358245037687,6.98067857634,4.41822302748,0.000482802,0.0608881962157,5.67702339762,0.358225,-0.342277,5.83576446332,1.0,0.00714365692321,0.358245037687,6.02663860496,27.5226938085,3420,3420,33.0135,2.88452886666
5.70776558008,0.357772,145.173,0.357765469961,7.37738536869,1.83070314097,0.0002926,0.0589602301659,5.67762732308,0.357772,-0.342068,5.83641686939,1.0,0.00698970138105,0.357765469961,6.01512205995,47.5846885221,3421,3421,33.0135,5.36717640752
5.69927492682,0.356065,145.172,0.356097693824,6.95636011494,2.84192189431,0.000256182,0.0612956925433,5.67950603055,0.356065,-0.340531,5.83829539795,1.0,0.00654892168101,0.356097693824,6.00916949444,23.1219125337,3422,3422,33.0135,2.28076434581
5.69067619441,0.356788,145.159,0.35675306781,6.88432117698,1.89273946374,0.000217914,0.0613855608476,5.67670944529,0.356771,-0.340926,5.83545356208,1.0,0.00637329270144,0.35675306781,6.02743764476,24.8583357804,3423,3423,33.0135,2.69259936001
5.70139858582,0.355306,145.165,0.355297324709,7.43792186715,5.37435300482,0.000239181,0.0612454955564,5.67749536257,0.355305,-0.339871,5.83635540544,1.0,0.00687297682384,0.355297324709,6.01706614286,48.7633554781,3424,3424,33.0135,4.88517296129
5.69096458135,0.357375,145.177,0.357372889777,6.84251817388,5.36477379452,0.000221879,0.0608906749225,5.67636952014,0.357375,-0.341309,5.83518603875,1.0,0.00655747299439,0.357372889777,6.0268323216,21.545304246,3425,3425,33.0135,1.87042068007
5.68885335903,0.353205,145.165,0.353183043115,6.75469664399,5.20872165108,0.000231928,0.0616711011757,5.67801487213,0.353171,-0.337704,5.83674663669,1.0,0.00663474747959,0.353183043115,6.02582539357,28.1400491663,3426,3426,33.0135,2.80283440703
5.70697166629,0.355804,145.175,0.355810867249,6.74552408967,5.35393092083,0.00030262,0.0594958642794,5.67651950438,0.355804,-0.340215,5.83525741933,1.0,0.00703058619862,0.355802771638,6.02114319908,13.0269349206,3427,3427,33.0135,1.74349638723
5.70909853817,0.355108,145.18,0.355096338068,6.96874735372,5.4313986235,0.000188641,0.0604558487018,5.67823621997,0.355108,-0.339593,5.83702660297,1.0,0.00625166012291,0.355096338068,6.02762728694,36.3811690904,3428,3428,33.0135,3.90638923798
5.6966250687,0.35696,145.174,0.35698270724,7.01617968831,5.14570996294,0.000259443,0.061886649225,5.67846961944,0.356959,-0.341245,5.83732389857,1.0,0.00675315131797,0.35698270724,6.02797068077,32.5008414488,3429,3429,33.0135,3.08335245511
5.69735202206,0.357472,145.183,0.35748302106,7.18702438045,4.69648093943,0.000235304,0.0608105036266,5.67912622903,0.357472,-0.341694,5.83790163364,1.0,0.00665942939974,0.35748302106,6.02596597271,26.9655367142,3430,3430,33.0135,2.90626005609
5.69252014315,0.354954,145.17,0.354965734057,7.17514769524,2.83838368801,0.000305326,0.0609960389783,5.67735312176,0.35492,-0.339394,5.83620175491,1.0,0.00696676042659,0.354943110536,6.00761083631,26.7681556686,3431,3431,33.0135,3.1609445716
5.70551463697,0.356842,145.172,0.356820536003,6.94275198401,5.37616884968,0.000277833,0.0602524718345,5.67517907592,0.356766,-0.340715,5.83390896964,1.0,0.00669829869733,0.356761727757,6.00478778101,18.4146198222,3432,3432,33.0135,2.24672961455
5.6947855581,0.355859,145.161,0.355891649235,7.61068209844,3.7154519191,0.00029929,0.0609292949292,5.67400827101,0.355856,-0.339978,5.83277468319,1.0,0.00678312408027,0.355865046895,6.01295623268,59.2001443512,3433,3433,33.0135,5.79233342523
5.70185846689,0.356754,145.176,0.356743531137,7.04982390416,2.81570984905,0.000333305,0.0614457314363,5.67868918115,0.356687,-0.340789,5.83747115667,1.0,0.0068307792705,0.356675092442,6.06336659604,30.7436869842,3434,3434,33.0135,3.37427586332
5.70123370389,0.354116,145.17,0.354031748239,6.81506875547,2.74278063609,0.000303665,0.0598658733609,5.67595741351,0.354039,-0.338453,5.83476711922,1.0,0.00685069864718,0.354015302082,6.01932627641,31.7921909968,3435,3435,33.0135,2.75129271732
5.70077250603,0.355748,145.162,0.355714879417,7.13027657154,5.32920064615,0.000238212,0.0608414711959,5.68057836191,0.355729,-0.340081,5.83938932662,1.0,0.00670636713433,0.355714879417,6.0350920757,28.6632783255,3436,3436,33.0135,2.73993607247
5.69272027102,0.357233,145.152,0.357232570519,7.13834250156,3.6454247673,0.000283233,0.0616485977153,5.67652887556,0.357233,-0.341393,5.83524152499,1.0,0.00659145189619,0.357232570519,6.01993723725,21.4046194997,3437,3437,33.0135,2.56961316541
5.70655460293,0.356327,145.155,0.356311733227,6.77506259064,3.63260257135,0.000267718,0.0617891106453,5.67679983321,0.356319,-0.340689,5.83557578824,1.0,0.00645563723106,0.356311689896,6.02117292844,14.8864383512,3438,3438,33.0135,1.63864079424
5.70212660823,0.357556,145.17,0.357546728932,7.07391657865,5.24226871713,0.000238195,0.0612630722195,5.67777662484,0.357556,-0.341389,5.83661399025,1.0,0.00647180921307,0.357546728932,6.01520316047,18.4329231917,3439,3439,33.0135,2.14469856915
5.70049092327,0.355709,145.182,0.355694413878,7.73303377662,5.38726994455,0.00016933,0.0602443507259,5.67458872881,0.355699,-0.339998,5.83330184371,1.0,0.00646407407443,0.355694413878,6.01992997434,77.3843797657,3440,3440,33.0135,6.87926393986
5.69765200774,0.355509,145.19,0.35551172432,6.68196536683,4.59761806943,0.000195338,0.0612701888428,5.67836329,0.355509,-0.339739,5.83716316977,1.0,0.00665557194746,0.35551172432,6.03347960442,17.5863307766,3441,3441,33.0135,1.73307333602
5.69474022378,0.358871,145.21,0.35885621339,6.79167820776,2.82492194874,0.000223523,0.0607689833876,5.67586136035,0.358871,-0.342828,5.83462587076,1.0,0.00653099353781,0.35885621339,6.01680955558,31.5298335765,3442,3442,33.0135,2.65335488774
5.69091623029,0.35694,145.216,0.356961334973,7.11078320813,5.28135474675,0.000198038,0.0618995368949,5.6778488651,0.35694,-0.340952,5.83670741332,1.0,0.00657811205266,0.356961334973,6.01585654998,58.4035103901,3443,3443,33.0135,5.08499332385
5.70187469462,0.358157,145.235,0.358137421314,7.02434523034,1.83908811085,0.00027116,0.0605733245479,5.67771513051,0.358157,-0.34206,5.83644398837,1.0,0.00688976221982,0.358137421314,6.01967583512,28.8647948423,3444,3444,33.0135,2.96137592283
5.70608623835,0.355699,145.251,0.355695622211,7.23258641855,4.46069098617,0.000381864,0.062989293445,5.68035632634,0.355699,-0.340087,5.83921895065,1.0,0.0067695600572,0.355695622211,6.02058848363,24.3913315033,3445,3445,33.0135,3.03881885071
5.68917837976,0.356304,145.268,0.356295980248,6.55682196521,2.81475351705,0.000375783,0.0611807117497,5.67477273437,0.356304,-0.340422,5.83358211222,1.0,0.00725490371642,0.356295980248,6.01706002623,16.9765768162,3446,3446,33.0135,1.6108607251
5.70758024898,0.35636,145.268,0.356351408152,7.18024997264,2.85847443907,0.00027322,0.0591452571785,5.67564545574,0.35636,-0.34053,5.83435185744,1.0,0.00646576315538,0.356351408152,6.01276044456,24.3154371208,3447,3447,33.0135,2.67261545557
5.70157634156,0.356676,145.264,0.356664008019,6.97206809025,5.38209602325,0.000195063,0.0602784153417,5.67675726053,0.356676,-0.340653,5.83552695929,1.0,0.00647997687586,0.356664008019,6.01805076862,20.3901031877,3448,3448,33.0135,2.03225081693
5.68718177179,0.356093,145.286,0.356091569932,6.90447516572,5.29330416314,0.00020599,0.0619875504469,5.67753980693,0.356093,-0.340453,5.83628164887,1.0,0.00682912762932,0.356091569932,6.01391266929,24.5189918877,3449,3449,33.0135,2.48430952152
5.6967827294,0.355396,145.279,0.355415069377,7.18770407059,5.19366651279,0.000167763,0.061258463676,5.67651379604,0.355396,-0.339593,5.83535819903,1.0,0.00636967605661,0.355414160132,6.01201660427,51.9800679734,3450,3450,33.0135,4.78715019135
5.70205966577,0.357908,145.282,0.357911103635,6.74990467412,5.34857140824,0.000259427,0.0621023827528,5.67753794234,0.357908,-0.342073,5.83632503617,1.0,0.00670505964324,0.357911103635,6.01840235361,16.8014997753,3451,3451,33.0135,1.905320571
5.70575938925,0.356659,145.281,0.356666513758,7.04391252529,5.09851147375,0.000154486,0.0620869898577,5.67903100358,0.356659,-0.34102,5.83778228553,1.0,0.00619642039915,0.356666513758,6.01347240998,40.6308033394,3452,3452,33.0135,3.64830536937
5.69506290297,0.353625,145.293,0.35362296586,7.33200701626,2.80618681923,0.000192726,0.0599480326685,5.67920514106,0.353625,-0.338114,5.83804123637,1.0,0.00661057742068,0.35362296586,6.0067145201,40.4949839301,3453,3453,33.0135,4.0534974806
5.70874736567,0.354887,145.289,0.35480442605,7.49255472282,5.34571372901,0.000451145,0.0619237624359,5.67779828713,0.354781,-0.339184,5.83656604583,1.0,0.00691814483557,0.354770341368,6.00870594721,47.4280496231,3454,3454,33.0135,4.74472117387
5.70688480316,0.355024,145.297,0.355017546622,6.72244137231,2.77084449628,0.000182434,0.0595119245669,5.67739876536,0.355024,-0.339383,5.83618934388,1.0,0.00649462947508,0.355017546622,6.01872853555,14.6378594528,3455,3455,33.0135,1.81374250421
5.7007978001,0.358712,145.301,0.358667515044,7.66250872621,5.17276995278,0.000231061,0.0606562339938,5.6780754982,0.358671,-0.342553,5.83688539918,1.0,0.00675425101913,0.358667515044,6.03995378844,47.3250831699,3456,3456,33.0135,5.480980414
5.69110978483,0.35589,145.307,0.355864325854,6.79599000051,2.90694302258,0.000376673,0.0620764095558,5.67709720184,0.35589,-0.340073,5.8359085765,1.0,0.00707029327525,0.355864325854,6.02530745128,14.6813173661,3457,3457,33.0135,1.73677273862
5.6891676046,0.35533,145.303,0.355265169237,7.00446283639,4.72968170072,0.000303426,0.0607499493005,5.67465300825,0.355275,-0.339375,5.83339321957,1.0,0.00657074403705,0.355265169237,6.01766273223,20.7657029765,3458,3458,33.0135,2.17563311842
5.70338243528,0.355759,145.317,0.355749317279,6.71845023634,5.10626848487,0.000260274,0.060190141203,5.67762496281,0.355749,-0.339793,5.83647044868,1.0,0.00676705174586,0.355749317279,6.00780732948,31.0994486079,3459,3459,33.0135,2.78366021637
5.69289468296,0.357342,145.326,0.357372359183,7.37761790589,5.2749968699,0.00018493,0.0604214481031,5.67506751542,0.357342,-0.342031,5.83391996768,1.0,0.00616430591941,0.357372359183,6.01280326245,29.617091243,3460,3460,33.0135,3.55695719293
5.69357881262,0.355127,145.333,0.355065187014,7.10127477857,2.87563114934,0.000208858,0.06191780157,5.67957070141,0.355075,-0.339445,5.83845525335,1.0,0.00639088873055,0.355061569514,6.0241676303,24.9412488841,3461,3461,33.0135,2.7024860546
5.70507972741,0.355878,145.321,0.355876208096,6.46125063122,1.92921464922,0.000238688,0.0601229878458,5.67483372646,0.355878,-0.340435,5.83358188008,1.0,0.00639374761758,0.355876208096,6.00839409305,16.9173992733,3462,3462,33.0135,1.65356222493
5.69959127565,0.355863,145.334,0.355878262136,7.41368662666,3.59273205745,0.00018296,0.0604856714241,5.67462731466,0.355863,-0.340067,5.83337424985,1.0,0.00667433756513,0.355869874301,6.01036404568,32.2283541307,3463,3463,33.0135,3.71356776242
5.70698522545,0.357284,145.344,0.357292099441,6.74834271252,5.46000094081,0.000237364,0.0601471907729,5.67512229435,0.357284,-0.341528,5.83381170093,1.0,0.00656216002658,0.357292099441,6.0367075159,15.7321605299,3464,3464,33.0135,1.55751146377
5.70110344568,0.356122,145.347,0.356140371439,6.97151917245,2.93335410248,0.000179152,0.059785257769,5.68021605237,0.356118,-0.340574,5.83910978135,1.0,0.00656464494597,0.356120142719,6.032830126,23.7573909062,3465,3465,33.0135,2.53134881164
5.69593470018,0.357604,145.375,0.357548425,7.1379155975,5.23870269486,0.000338097,0.0625471720613,5.68012507115,0.357525,-0.341113,5.83887390742,1.0,0.00685127201037,0.357512452225,6.0070573693,52.387544312,3466,3466,33.0135,4.57331360702
5.70075131576,0.354204,145.393,0.354145418381,6.99667856369,4.4695571844,0.000352656,0.0596585977447,5.67405984551,0.354184,-0.338596,5.83276945465,1.0,0.00675103588214,0.354144626237,6.00837625661,17.1103659315,3467,3467,33.0135,2.06924891208
5.69724260127,0.354795,145.396,0.354823817545,7.10787345504,1.87374455942,0.000191754,0.0604641757279,5.67712122676,0.354795,-0.338943,5.83590206053,1.0,0.00632308618155,0.354823817545,6.0341064355,16.9319892484,3468,3468,33.0135,2.15597530785
5.69305735892,0.356618,145.416,0.356611941433,6.8353701384,5.00820351341,0.00022433,0.061382867783,5.67746537625,0.356618,-0.340633,5.8361695894,1.0,0.00672179257666,0.356611941433,6.01856636862,25.042271986,3469,3469,33.0135,2.34967039332
5.70405466318,0.355908,145.418,0.355920389358,7.43365469602,5.16364854957,0.00016071,0.0608802858451,5.67694143847,0.355908,-0.340221,5.83572130394,1.0,0.006137110116,0.355920389358,6.01266884824,54.9856962987,3470,3470,33.0135,5.47258534703
5.70074979563,0.357579,145.406,0.357583474163,7.28533333609,2.77997052201,0.00020019,0.0592616468058,5.67537311042,0.357579,-0.341491,5.83418696503,1.0,0.00699217687601,0.357583474163,6.01855582696,39.691094965,3471,3471,33.0135,4.0690549846
5.69257876598,0.356231,145.41,0.356236900662,7.06518576591,4.451455219,0.000200103,0.0615946847576,5.67804013987,0.35623,-0.340202,5.83677310282,1.0,0.00633987738568,0.356222726049,6.01544494204,19.1329964088,3472,3472,33.0135,2.1191677256
5.69950085074,0.35454,145.386,0.354536662779,7.10116880917,4.59037050677,0.000297733,0.0603867497695,5.67776480683,0.354539,-0.338855,5.83653154651,1.0,0.00660497087444,0.354536662779,6.02420289139,32.1568446491,3473,3473,33.0135,2.97119975937
5.69898106599,0.358703,145.396,0.358706870344,6.76635766018,1.7961315952,0.000228236,0.0612039036093,5.6782001689,0.358703,-0.342856,5.83697204921,1.0,0.0064697481397,0.358706870344,6.01888852615,30.741622203,3474,3474,33.0135,2.80997614563
5.69468332251,0.354585,145.396,0.354618574933,6.71385009319,5.35723789356,0.000287434,0.0622746321307,5.67760623217,0.354585,-0.338992,5.83641878924,1.0,0.00660340662099,0.354618574933,6.03590525626,15.9061139605,3475,3475,33.0135,1.73832914888
5.68945621339,0.356927,145.406,0.356885457969,6.56898928406,5.34597543451,0.000185195,0.0620367807083,5.67462411342,0.356895,-0.34119,5.83336770754,1.0,0.00651844047601,0.356885457969,6.02189318161,17.2491195231,3476,3476,33.0135,1.59296139549
5.69875384286,0.357352,145.423,0.357354390493,7.18998434931,4.44275002052,0.000195778,0.0621027964227,5.67816861734,0.357352,-0.341747,5.83704584168,1.0,0.00630260305661,0.357354390493,6.02042386002,25.1009118356,3477,3477,33.0135,2.82454375197
5.70038933598,0.357357,145.412,0.357299407591,7.02227814072,3.72075121457,0.000369353,0.0616596324961,5.67823835138,0.357282,-0.34172,5.83697783103,1.0,0.00683838877356,0.357291154051,6.00289176121,32.7654134052,3478,3478,33.0135,3.57278251084
5.68695100149,0.355207,145.416,0.355193428032,6.86688684137,4.50179596018,0.000240398,0.0619964423407,5.6766185367,0.355207,-0.339284,5.835396643,1.0,0.00659376791565,0.355193428032,6.00359836577,19.198801548,3479,3479,33.0135,2.01130163282
5.69480887443,0.357282,145.405,0.357295193547,7.40206796492,3.74184955232,0.000208657,0.0614315922753,5.67754779374,0.357282,-0.341396,5.83630837701,1.0,0.00658194789718,0.357295193547,6.01371063175,27.3696097253,3480,3480,33.0135,3.08421883385
5.70026432973,0.354901,145.428,0.354891743673,7.56347424702,5.28730667419,0.000260628,0.0609172820897,5.67485764507,0.354901,-0.339227,5.83366519275,1.0,0.00648129301424,0.354891743673,6.01597218655,44.7654539131,3481,3481,33.0135,4.96701713869
5.69645990735,0.357639,145.45,0.357638831176,7.6462073323,2.86459399589,0.000188892,0.0614463513789,5.67880320809,0.357639,-0.34192,5.83763330328,1.0,0.00641603648639,0.357638831176,6.02616480112,30.3891207707,3482,3482,33.0135,4.39562752121
5.69607530386,0.355264,145.472,0.355207938972,6.49200096293,5.24946053148,0.000229747,0.0619304170799,5.67781778484,0.355181,-0.339788,5.83667950871,1.0,0.00644258785399,0.355176590552,6.01552519287,12.6390468032,3483,3483,33.0135,1.35777682231
5.70652006058,0.355671,145.467,0.355656273302,7.04667734884,3.75622533784,0.000234212,0.0606806916703,5.67287657706,0.355648,-0.339552,5.83154814246,1.0,0.00646346737209,0.355656273302,6.01562781349,25.4015658562,3484,3484,33.0135,2.93230448654
5.70605800926,0.356086,145.49,0.356083853116,7.16290907113,2.77325518268,0.00019112,0.0600928667,5.67613963368,0.356086,-0.340573,5.83492628309,1.0,0.00639353092964,0.356083853116,6.00554632539,24.8165315381,3485,3485,33.0135,3.25600873568
5.70397278837,0.354923,145.512,0.354937501162,7.27963788051,5.33661073323,0.000250776,0.0589811057734,5.67853619753,0.354923,-0.339307,5.8373589378,1.0,0.00663473848993,0.354937501162,6.01434489256,36.1517626637,3486,3486,33.0135,4.43074032562
5.70115183065,0.35601,145.53,0.356006264846,7.06294543164,5.19607409772,0.000161468,0.0619151362419,5.67801227447,0.35601,-0.340675,5.8368283673,1.0,0.00611823683084,0.356006264846,6.01504700266,41.8742365785,3487,3487,33.0135,4.12402737919
5.68986054037,0.355944,145.538,0.355899250353,6.9142729027,1.89278746337,0.000403112,0.0606310533081,5.67839384774,0.355944,-0.340397,5.83720690463,1.0,0.00690305945169,0.355899250353,6.01341682385,22.9694394677,3488,3488,33.0135,2.65124227962
5.68447935528,0.35314,145.549,0.353136154644,6.77841978677,5.34541873772,0.000240972,0.0599122149081,5.67972036569,0.353129,-0.337936,5.83846954982,1.0,0.00654944311495,0.353136154644,6.00587545645,20.1853606202,3489,3489,33.0135,2.03517595431
5.70465530263,0.354001,145.543,0.353978133643,7.3799524986,1.89864719459,0.000352752,0.0614989457097,5.67627456433,0.353963,-0.338542,5.83501388673,1.0,0.0067140825192,0.353978133643,6.0171579963,26.7299300829,3490,3490,33.0135,3.43140340251
5.69828752271,0.356848,145.55,0.35685825599,6.72127748532,3.78003893305,0.000197995,0.0602243151025,5.6779196134,0.356848,-0.341502,5.83671295556,1.0,0.00648684785091,0.35685825599,6.00773340082,18.2352116485,3491,3491,33.0135,1.87594156496
5.69471049239,0.35496,145.547,0.354966460262,6.81127907939,2.88300850573,0.000170462,0.0595883113938,5.67688638897,0.35496,-0.339274,5.83561672168,1.0,0.00627666620575,0.354966460262,6.02760802882,32.4490297856,3492,3492,33.0135,2.7755714186
5.69584718741,0.354142,145.587,0.354131075238,7.14038695176,5.27804041949,0.000210386,0.0599215566379,5.67671033561,0.354142,-0.338696,5.83548449674,1.0,0.00647197196671,0.354131075238,6.01053768246,28.1026811627,3493,3493,33.0135,3.08058528244
5.69618646012,0.356064,145.592,0.356046098328,7.05909782313,5.37205993835,0.000189575,0.0621997924043,5.67846317135,0.356052,-0.340138,5.83722437045,1.0,0.00624443305597,0.356046098328,6.01228391299,57.6851965301,3494,3494,33.0135,4.71328593101
5.70239583621,0.354899,145.573,0.354828373008,7.71371724921,5.2064658576,0.000364943,0.0600017362989,5.67698673333,0.354854,-0.338854,5.83580238061,1.0,0.00695575252623,0.354827520827,6.01784625762,32.3093361269,3495,3495,33.0135,4.23700545066
5.70043786434,0.35513,145.569,0.355202129785,7.46810073029,2.78605443008,0.00021886,0.0600734698788,5.67939854508,0.355114,-0.339318,5.83817061481,1.0,0.00632605313535,0.355133736366,6.01350958987,58.5731926381,3496,3496,33.0135,6.01003994755
5.70847020676,0.355712,145.571,0.355678465061,6.66154061345,5.30739021412,0.000303902,0.0593139283186,5.67383012731,0.35564,-0.340053,5.83253268149,1.0,0.00675719785078,0.355641532342,6.02157413788,18.7221669226,3497,3497,33.0135,1.67573028977
5.70930194575,0.357831,145.58,0.357824000654,6.74831676475,1.91215000595,0.000207501,0.0604572995535,5.6779462842,0.357831,-0.342021,5.83673959339,1.0,0.00658987953641,0.357824000654,6.01950390611,30.5648571196,3498,3498,33.0135,2.61704497792
5.70515675192,0.353289,145.567,0.353311109398,7.20612054568,4.62334172267,0.000227786,0.062530525715,5.6785887906,0.353289,-0.338016,5.83733777459,1.0,0.00641064373355,0.353311109398,6.02434649959,46.3617473955,3499,3499,33.0135,4.0491705315
5.69896412784,0.356143,145.587,0.356116646083,7.18326682382,5.26693425674,0.000262898,0.0608486967995,5.67837562419,0.356142,-0.340543,5.83720670641,1.0,0.00667571504001,0.356116357092,6.00173876333,38.3008029865,3500,3500,33.0135,3.85650329988
5.69582277637,0.355662,145.612,0.355633917573,7.20670186773,1.85739920984,0.00032689,0.0611314964734,5.67620886339,0.355662,-0.339951,5.8350227971,1.0,0.00621460851627,0.355633917573,6.01592715998,38.5897243185,3501,3501,33.0135,4.04692471734
5.69363831358,0.355081,145.633,0.35511216821,7.49093340903,1.83761502571,0.000269335,0.0616122501246,5.67895834684,0.35508,-0.339596,5.83777098885,1.0,0.00621642422626,0.355105838436,6.01866928329,30.8464444495,3502,3502,33.0135,3.94515403959
5.70281119351,0.354897,145.616,0.354906395102,7.01527902727,3.59020277733,0.000165443,0.0611586803128,5.67694900274,0.354871,-0.339,5.83578881897,1.0,0.00652802110912,0.354881234076,6.00491628801,37.7125703976,3503,3503,33.0135,3.18983163107
5.69950133273,0.354892,145.606,0.354932479001,6.77335373936,2.83738338228,0.000203243,0.0597871487291,5.67706197455,0.354892,-0.339515,5.83579213991,1.0,0.00641785642649,0.354932479001,6.02272873345,18.2225326234,3504,3504,33.0135,2.14263560971
5.7021985671,0.357354,145.601,0.357366308109,7.5388605669,5.42122869543,0.000178919,0.0587795792333,5.6773152491,0.357354,-0.341815,5.83609806891,1.0,0.00647661799178,0.357366308109,6.01656769323,46.6483552377,3505,3505,33.0135,4.20213906509
5.7111791017,0.355631,145.617,0.355628253204,7.00773571054,1.86357660666,0.000213208,0.0611090961429,5.67553482223,0.355631,-0.339933,5.83430301059,1.0,0.00673523050383,0.355628253204,6.01905224407,57.94708533,3506,3506,33.0135,4.7597090952
5.69451419061,0.356001,145.638,0.356015601881,6.89175284509,5.40794985072,0.000177223,0.0609493395348,5.67453241538,0.356001,-0.340259,5.83323277235,1.0,0.00637014141129,0.356015601881,6.01137438155,24.9113521669,3507,3507,33.0135,2.18956628377
5.7065910107,0.354404,145.611,0.354418062152,6.91432294835,3.58012925522,0.000205065,0.0601442669214,5.67830708415,0.354403,-0.338754,5.83706215758,1.0,0.00642833281447,0.354418062152,6.00698584099,14.1810951505,3508,3508,33.0135,1.84174715755
5.69974012639,0.356008,145.628,0.355989987794,7.73531535379,5.19504574374,0.000231232,0.0605257710347,5.67391278945,0.356003,-0.340321,5.83263196317,1.0,0.0065179735043,0.355989987794,6.01612761335,58.8705846635,3509,3509,33.0135,5.77541291644
5.69595966636,0.354573,145.632,0.354592391241,7.25100600554,3.66493767186,0.00023832,0.0611920621237,5.67762266925,0.354529,-0.339109,5.83641525733,1.0,0.00690847775336,0.354548188035,6.03134984891,49.4831193147,3510,3510,33.0135,4.90846932776
5.6997065473,0.354739,145.661,0.354700575658,7.27406521237,5.37066413681,0.000236266,0.0604611894565,5.67717105646,0.354739,-0.339284,5.83593102533,1.0,0.00643880501832,0.354700575658,6.01906105737,42.6356579371,3511,3511,33.0135,4.46172434498
5.7070470114,0.355573,145.642,0.355512418197,6.96465939306,1.75654296175,0.000301911,0.0600565406068,5.67827621029,0.355496,-0.339786,5.83709552932,1.0,0.00671657946866,0.35549562627,6.04081323086,18.7686080877,3512,3512,33.0135,2.27524651634
5.69756578674,0.354962,145.644,0.354976257822,6.79922223643,2.67291116939,0.000247875,0.0613065549308,5.67745857013,0.354962,-0.339091,5.83623103454,1.0,0.00636933158286,0.354976257822,6.02477403416,21.1528958503,3513,3513,33.0135,2.26728086335
5.70173353827,0.352902,145.664,0.352909546111,6.80946703022,2.68816034684,0.00024501,0.0608225928806,5.67733700153,0.352898,-0.337495,5.83612037512,1.0,0.00664976032184,0.352909546111,6.01308961902,16.7507984699,3514,3514,33.0135,2.06688312158
5.69545348861,0.356614,145.645,0.356559922433,7.40445239052,5.19396234494,0.000422755,0.0592476953826,5.67655725241,0.356508,-0.341006,5.83531230815,1.0,0.00697106922304,0.356505639629,6.01639404841,44.8087114152,3515,3515,33.0135,4.33996651774
5.69271484107,0.354905,145.642,0.354828332794,7.31478603152,5.24017376111,0.000382422,0.061978579948,5.67765069119,0.354876,-0.339319,5.8363815716,1.0,0.00688626423037,0.354828332794,6.01486097029,36.5715257795,3516,3516,33.0135,3.42688585889
5.70857000923,0.356061,145.656,0.356096112897,7.12633972714,2.96995347742,0.000216431,0.0598092010502,5.67785090017,0.356061,-0.340239,5.83666241395,1.0,0.00627274155692,0.356096112897,6.01026431952,39.3488766935,3517,3517,33.0135,4.11098860838
5.70133226776,0.358382,145.67,0.358349142208,6.67667222202,1.79920260813,0.000284678,0.0613560688679,5.67605989232,0.358338,-0.342397,5.83477746907,1.0,0.00663209596532,0.358349142208,6.01992982126,21.1418444974,3518,3518,33.0135,1.86613398463
5.70372573227,0.357803,145.674,0.357798574773,6.70288333854,4.49825939913,0.000253103,0.0602317608659,5.67673836658,0.3578,-0.341116,5.83558957122,1.0,0.00670030678733,0.357798574773,6.01336465909,14.7355901766,3519,3519,33.0135,1.64034646047
5.69719215486,0.354676,145.681,0.35468396866,7.26749431824,5.15650528496,0.000275152,0.059400858865,5.6752862266,0.354676,-0.338752,5.83395449143,1.0,0.00661424134776,0.354683176516,6.01325183658,38.4063818419,3520,3520,33.0135,3.70991372226
5.69502435818,0.353363,145.707,0.353359213891,7.60004339049,5.26328577755,0.000236234,0.0597092145671,5.67508957749,0.353363,-0.33804,5.83374082326,1.0,0.00645755031006,0.353359213891,6.0212271742,46.9062442324,3521,3521,33.0135,5.23486600366
5.68756161045,0.356342,145.762,0.356310896532,7.18513194682,1.8509012535,0.000441194,0.0612654859803,5.67923966312,0.356342,-0.340948,5.83800535726,1.0,0.00715783122096,0.356310104387,6.02883099688,33.1271396338,3522,3522,33.0135,3.11664968879
5.70452642546,0.356582,145.789,0.356605121449,6.92081614808,1.85951050487,0.000158993,0.0612952283434,5.67846375731,0.356582,-0.341122,5.83722812725,1.0,0.00592605917193,0.356605121449,6.03020067152,24.0055797211,3523,3523,33.0135,2.61255210131
