AverageAbsY,AverageQLoss,PolicyRegParamNorm,StdReturn,AverageAbsQYDiff,MaxEsReturn,AverageQ,AverageAction,MinEsReturn,AverageAbsQ,AverageReturn,Iteration,MaxReturn,AveragePolicySurr,QFunRegParamNorm,Epoch,AverageEsReturn,StdEsReturn,AverageDiscountedReturn,MinReturn,AverageY
190.374048784,92.2292,49.6208,145.470010063,4.14354567012,463.654971565,190.319,0.795787,10.3747240405,190.505,988.40141458,123,1414.36811251,-195.467,87.8507,123,265.533527381,155.869033055,249.893824544,739.303262352,190.337204352
191.799154347,87.7948,49.7932,97.1274433408,4.06562481,708.097702719,191.757,0.755683,46.8834010123,191.946,522.011948055,124,659.113169449,-196.931,88.3349,124,289.521804188,224.587007066,207.964844875,206.628328749,191.762804822
193.276848205,93.0243,49.972,110.189202735,4.18020884894,727.929874534,193.221,0.760664,35.4414824016,193.424,453.709648092,125,818.210142013,-198.367,88.7468,125,231.966615221,219.361951382,193.645396954,227.968012338,193.232858272
194.928697677,90.3671,50.1379,195.623998085,4.09216332595,560.189055445,194.877,0.744408,10.7058918603,195.072,643.682951576,126,1453.91000691,-199.93,89.0873,126,342.161973654,173.385119075,221.241445561,498.362745512,194.887259976
195.726310572,92.9428,50.3088,73.2893233742,4.18457591468,815.568267453,195.666,0.774109,45.8769831567,195.858,405.650825981,127,716.195969528,-200.925,89.5202,127,299.78020531,215.789089397,188.257964175,285.751767218,195.681748705
197.647550214,91.3579,50.4557,303.862355326,4.17878862276,613.295181194,197.591,0.795186,65.372173116,197.792,631.951067569,128,2223.79529475,-202.75,89.9876,128,237.879351291,187.076320336,220.009240023,396.456619581,197.603648275
198.938539584,97.7507,50.6208,87.8862092991,4.16649190334,493.702767136,198.885,0.750647,49.644392976,199.084,385.851062881,129,593.56144697,-204.092,90.333,129,294.085793754,148.031869493,181.982455782,224.766762902,198.897154972
200.004197015,92.5596,50.7879,44.361091562,4.18649306465,805.785815298,199.951,0.78079,4.56526236826,200.148,415.153830031,130,607.335931382,-205.283,90.7755,130,190.415979645,217.315657174,188.830674807,383.141458166,199.959566209
201.582387758,95.7133,50.9745,178.997885525,4.27398473282,644.37363918,201.531,0.782977,30.6566199327,201.722,611.123498426,131,1560.80136255,-206.764,91.201,131,193.449932735,185.670863122,222.179978562,421.200024547,201.54382152
203.136481328,95.0781,51.1442,208.253843445,4.22160911328,1058.52220479,203.085,0.797768,14.3935722511,203.261,546.238285056,132,2014.75102154,-208.372,91.6688,132,311.231391958,298.37061248,210.656498575,402.624549529,203.101385174
204.265797207,98.5926,51.2947,99.570611987,4.33325663047,792.817669592,204.22,0.741296,34.424103931,204.408,573.88474992,133,941.610879724,-209.584,92.131,133,274.944356621,233.717091801,217.699335883,412.822255679,204.234681202
205.811381427,101.612,51.4623,227.968532049,4.40221586871,354.773079,205.764,0.804781,15.3561416275,205.944,147.383570202,134,1407.37893709,-211.18,92.6096,134,178.16792679,103.704400245,70.7046995268,34.3831485563,205.773977037
206.866357786,102.213,51.6061,182.06145529,4.41250418299,651.328101635,206.824,0.780098,7.3659091784,207.013,529.874571745,135,1229.35072111,-212.2,93.0564,135,155.304826938,166.980330315,198.644098582,286.556434215,206.835617237
208.18540516,110.83,51.7635,114.771847724,4.46919080588,632.141814181,208.138,0.759609,36.5954666953,208.343,514.801791787,136,1164.10708212,-213.517,93.4486,136,202.276513249,164.349049955,203.779177386,422.130264031,208.151671508
209.443105971,106.133,51.9281,250.100431494,4.52316982862,462.041191936,209.394,0.761111,9.97705635309,209.601,229.461407153,137,975.878109168,-214.76,93.8912,137,185.315398423,144.063750463,102.404549773,63.3692633991,209.407395525
210.649917854,108.515,52.1431,419.308483359,4.54327704282,500.734192668,210.588,0.829456,12.190811804,210.792,834.470319048,138,1847.99359469,-216.004,94.2423,138,165.055094263,141.479982586,198.85837464,63.0091730396,210.606944964
212.186290836,108.099,52.2873,86.6670812118,4.5772049755,590.299478455,212.139,0.758495,10.7145611642,212.339,447.012473751,139,789.878666562,-217.689,94.6661,139,212.138608854,149.391384781,191.541397467,384.310327941,212.149212244
213.754901091,109.434,52.4128,50.0108851616,4.53781934448,405.458398347,213.708,0.735927,10.5775864527,213.909,454.17657784,140,526.023309234,-219.195,95.1177,140,168.164867203,127.790734176,195.349112563,321.776060343,213.720209905
215.313935428,118.827,52.5271,85.7923092826,4.68136417214,1020.7043219,215.261,0.719256,16.977321919,215.474,483.121225865,141,763.169152517,-220.832,95.5741,141,355.94183939,312.359528958,198.178112277,264.232591844,215.276072493
216.091613237,114.093,52.6653,365.87504498,4.6647194199,606.774208983,216.037,0.789437,11.7564846435,216.239,619.403231261,142,2482.93082374,-221.723,95.9569,142,200.539195382,196.782424423,204.434533092,426.179952733,216.052711363
217.72200281,105.552,52.7876,118.787055993,4.54865450931,445.141837422,217.67,0.73541,61.071605001,217.877,456.675076746,143,908.034210389,-223.262,96.3014,143,236.450871594,130.512190827,187.405856396,343.054294585,217.684417793
219.043464868,117.988,52.9072,49.5036516247,4.70419849712,756.332539515,218.994,0.728133,8.31365543551,219.194,441.541458883,144,566.076627935,-224.793,96.6828,144,277.592959475,230.770462163,190.795297011,369.828102356,219.006143402
220.262202708,122.295,53.0394,99.8492553063,4.79283828943,479.071806878,220.214,0.75306,18.4310509796,220.418,479.629826698,145,913.194872465,-225.807,97.0938,145,210.352798078,139.550621557,195.635288513,395.996716026,220.226459774
221.657061275,124.707,53.1255,190.063221713,4.73905864182,511.413341088,221.6,0.722187,12.2101319037,221.809,496.251491684,146,1716.98056366,-227.302,97.4922,146,115.1940425,123.128466384,192.900134338,403.785231166,221.613402121
222.705857236,126.897,53.2406,146.403213492,4.87504376403,735.615095758,222.65,0.752673,8.30374243886,222.871,487.667188875,147,1180.14232332,-228.431,97.9338,147,189.736931739,216.442990861,191.149774696,199.076977824,222.661167408
224.110894031,125.474,53.3791,304.267146247,4.86131180141,536.678755902,224.061,0.743912,10.3941302864,224.274,646.292582881,148,2210.94347659,-229.908,98.328,148,166.838726435,163.065352807,199.000937849,391.71720986,224.073823093
225.643800895,124.384,53.5155,213.629466331,4.85665586957,571.718300315,225.582,0.711906,13.4346095317,225.797,484.430296177,149,1837.54858548,-231.397,98.6744,149,192.141008183,202.772471942,190.865583959,337.131836055,225.60130059
226.812359142,126.718,53.639,497.703970708,4.91653164221,510.971895256,226.751,0.788756,42.359686155,226.981,881.503653892,150,2392.7232767,-232.686,99.1262,150,216.497459926,172.510571181,209.208459283,247.778034965,226.764293387
228.105920817,123.815,53.7919,462.490549348,4.89242463003,554.6261902,228.043,0.78344,10.2159202515,228.285,580.397557489,151,2557.20577371,-233.986,99.5488,151,165.212043955,163.359655245,190.135706484,224.016338946,228.057150638
229.396605776,129.131,53.8956,553.191755998,4.98312913708,718.753460723,229.331,0.762345,47.0703909053,229.563,674.59954405,152,2492.91631624,-235.347,99.9294,152,372.628537513,237.344974264,183.979260468,228.450013489,229.346876674
230.827324255,123.151,54.0203,474.156932352,4.92674927382,422.819614721,230.764,0.749196,11.1140499953,230.997,653.940523961,153,2520.79965754,-236.822,100.271,153,157.753385836,128.427917741,196.25352683,231.396178997,230.774168411
232.859442287,129.005,54.1153,294.134895472,5.02985908763,1064.52646863,232.794,0.759513,56.9486974406,233.044,488.2010998,154,2355.87332056,-238.851,100.661,154,350.286842702,315.465291347,183.579676712,301.468986542,232.806906307
233.718149284,144.274,54.2706,136.936033962,5.12924752209,1026.10889375,233.658,0.710286,12.0413211653,233.889,424.013182523,155,805.259743645,-239.865,101.093,155,301.110132545,294.751371903,180.97998216,211.294078819,233.672094542
235.727589461,139.22,54.425,98.1148295028,5.09355602087,630.177746221,235.653,0.747445,9.70880518457,235.9,509.796476786,156,794.801360428,-241.776,101.551,156,226.643298245,237.615830762,200.981534435,325.14898557,235.669546991
236.67380312,143.182,54.5831,162.390829499,5.24679315253,892.843219247,236.597,0.764201,12.5650416626,236.851,636.198480366,157,1110.96722037,-242.85,101.973,157,233.789878682,238.452744915,214.372101199,273.620746269,236.618464047
238.671653801,148.229,54.701,86.0293506316,5.18385449685,596.934447265,238.609,0.753973,11.1528018824,238.85,494.648269402,158,833.795542992,-244.735,102.399,158,185.776817766,184.794224921,198.570171163,400.296770129,238.612564675
240.0657034,142.104,54.8413,71.4553928301,5.28312896882,483.331855705,239.993,0.708641,17.5365245182,240.25,565.990547125,159,706.338617847,-246.134,102.796,159,142.576083405,163.39476733,217.5052685,406.909748342,240.006820645
241.553610096,132.658,54.9596,181.156429289,5.20049621567,1183.53389031,241.482,0.754597,18.79335783,241.747,612.157167916,160,1339.03645418,-247.774,103.222,160,279.733629686,352.783046864,218.034783342,288.217611111,241.498688413
242.81968325,153.636,55.083,160.481508815,5.38859507785,863.34792843,242.754,0.755088,23.3749968182,243.019,643.271477742,161,1032.11854533,-248.994,103.675,161,188.797717395,233.723601921,222.902861569,448.012583392,242.7626063
244.231579722,135.828,55.2087,363.656218457,5.23876465991,530.968635734,244.147,0.784155,31.6245376282,244.422,787.143542495,162,1769.24873588,-250.458,104.05,162,139.501630912,142.432405042,213.12719104,253.403652459,244.162794844
245.895830725,161.557,55.3062,207.428634763,5.42447242474,852.657702119,245.816,0.795669,12.6697113578,246.081,697.881016972,163,1258.64031485,-252.17,104.422,163,274.493473625,248.012015355,229.581835067,478.345477775,245.829868568
247.288261829,151.821,55.4654,259.55022701,5.41831250792,443.978934234,247.203,0.788095,8.72892264791,247.506,1198.94203406,164,1688.16071471,-253.595,104.804,164,187.245192313,184.210511267,229.831378638,649.498625981,247.207130314
248.980614997,145.407,55.5469,132.125037091,5.39967949436,827.935149876,248.894,0.79972,61.7565929634,249.168,1091.68397182,165,1339.9021681,-255.199,105.179,165,390.790211361,272.465591484,231.526538035,670.275650677,248.905864293
249.840017029,171.178,55.6786,144.896176446,5.58937573753,782.474341506,249.753,0.772377,7.00320197778,250.049,571.134286258,166,1195.86843762,-256.04,105.591,166,343.533172838,264.752775594,214.450617022,266.201189628,249.762610312
251.620648203,162.621,55.8474,175.89988673,5.47827360155,1191.97922476,251.531,0.797858,5.4113309311,251.799,801.457382919,167,1253.91851266,-257.745,106.025,167,378.984283796,441.818259999,230.086922896,248.529539698,251.545508789
253.473171553,173.741,55.9869,281.205924466,5.59641091269,679.323278688,253.398,0.834512,11.8374039142,253.64,998.45364601,168,1319.77052818,-259.662,106.359,168,248.988875304,233.356933573,230.533011672,271.737012818,253.409814311
254.263788957,162.93,56.1254,98.6523165565,5.51309086617,843.036785495,254.188,0.83073,78.1955590465,254.445,835.313560824,169,1075.29832022,-260.36,106.823,169,329.586286707,269.307256988,240.509645982,604.723912203,254.20179889
255.675531297,158.007,56.246,114.588918634,5.48128647287,566.535829319,255.61,0.822502,22.3873056732,255.841,777.320257476,170,1098.53098717,-261.905,107.221,170,246.199250164,206.060701091,240.421573698,274.852593959,255.617452364
257.292830152,159.412,56.3563,70.3728679709,5.57478821506,471.878764836,257.212,0.857059,46.7418206381,257.465,886.632882802,171,1117.86541697,-263.475,107.631,171,271.453941995,146.035082434,255.793083599,764.422051922,257.224151816
258.181265162,171.496,56.47,214.872211873,5.60325545395,686.774984366,258.118,0.81247,62.8506678346,258.366,696.13607848,172,1052.71988551,-264.319,108.0,172,369.389828228,218.7084006,215.147453977,255.643247647,258.128009223
259.323219007,177.754,56.597,189.436451616,5.74172495017,605.938392812,259.262,0.808417,14.7203176076,259.507,870.215506785,173,1264.89172933,-265.566,108.416,173,266.851555116,246.306486133,238.048222491,469.349730663,259.274620196
261.173606167,175.897,56.7301,179.547164011,5.5861692781,872.660933778,261.108,0.792678,10.5117761744,261.359,701.442820875,174,967.049725573,-267.326,108.884,174,268.64855482,275.284068257,227.167613384,208.04950552,261.1195704
262.363494782,169.744,56.865,49.9742937662,5.65811396699,507.590714403,262.31,0.814467,58.7562358648,262.56,761.840421742,175,918.391965799,-268.629,109.257,175,260.439061405,157.382518462,237.970355902,583.524777307,262.317711072
263.197264449,175.48,57.03,136.219796501,5.66087725513,536.378484511,263.131,0.833625,45.4488472859,263.381,914.54902378,176,995.060288086,-269.398,109.647,176,260.804088525,162.361111405,247.40898315,182.466642388,263.143930512
264.575297451,173.522,57.1051,107.189408931,5.64898491728,644.380912615,264.524,0.800867,9.92388518685,264.757,667.166290206,177,899.504745624,-270.805,110.115,177,247.474927334,214.343236948,234.046363616,482.796261856,264.529202258
266.347049405,171.614,57.255,155.053283891,5.59972588764,472.533257415,266.297,0.802355,25.6218651913,266.528,668.42795417,178,998.982739825,-272.455,110.507,178,252.536111452,173.21762032,228.119418375,206.152898857,266.302111813
267.36034813,166.604,57.4145,107.467383786,5.6698765531,560.774411804,267.308,0.816524,7.73014916933,267.545,807.419189506,179,1019.85499509,-273.516,110.958,179,238.760003994,210.441561284,244.345800492,615.801247284,267.317638123
268.33055827,174.301,57.5151,210.53158294,5.64137312453,690.287004297,268.265,0.778025,14.9636261018,268.516,452.290444823,180,1001.59030977,-274.406,111.374,180,265.540896369,239.300868669,184.924268762,196.068270755,268.280833088
269.460012432,180.025,57.6089,70.8893190048,5.7378679597,491.906990368,269.402,0.771819,31.3187902798,269.659,690.483298498,181,902.182403094,-275.504,111.758,181,204.775814651,127.958448966,230.107567225,480.731470696,269.410365501
270.576754723,174.123,57.6766,101.791251054,5.60126976579,570.736758642,270.526,0.811129,11.6433019287,270.762,848.003970952,182,991.31049312,-276.587,112.163,182,268.766190465,205.172514382,249.815755347,515.694899051,270.53352004
270.802259972,191.435,57.8449,122.593360789,5.77518918999,861.463051016,270.738,0.823187,137.871586915,270.989,942.376698142,183,1242.0911981,-276.895,112.6,183,304.802716762,218.318064625,252.675794801,694.69776564,270.74865934
272.081635415,192.187,57.9402,268.326740164,5.66741667474,535.207147263,272.021,0.817059,39.2212805413,272.258,1101.42960941,184,1565.77862498,-277.935,113.005,184,203.189790839,176.896933422,254.497779041,327.0411666,272.037685971
272.706935999,180.309,58.0543,648.444110202,5.7550617812,606.035879561,272.655,0.862447,4.32003202802,272.899,1385.44574311,185,3204.92487753,-278.757,113.423,185,264.144251169,236.583287823,254.121053934,486.014123713,272.661699795
273.790238826,187.111,58.2032,770.169444137,5.78812150156,750.273157902,273.727,0.822178,14.6619743321,273.994,1415.65345202,186,3667.16473133,-279.909,113.845,186,201.545483437,219.135187337,244.408760184,309.677403577,273.735582927
274.766864206,193.656,58.3608,1268.35393133,5.8048519169,601.258365232,274.709,0.844667,33.6308814224,274.942,2037.23368309,187,3452.57772844,-280.804,114.272,187,288.652813621,210.703773534,231.624290127,312.983753873,274.716763828
275.916681063,176.613,58.48,962.229270437,5.79122493046,1002.2555489,275.851,0.839148,11.3964049027,276.105,1931.18606125,188,3448.09944264,-281.955,114.636,188,287.037952814,324.606623398,249.826907725,307.738512822,275.867835702
276.62821189,190.247,58.6159,379.719610804,5.82886244021,713.566579126,276.568,0.761675,23.9915363899,276.826,633.695090677,189,1697.88545062,-282.766,114.987,189,234.869121293,195.882971694,194.309554662,184.572653552,276.580491511
277.455379344,189.521,58.7246,828.677631868,5.84522860412,492.874306335,277.386,0.835406,15.5059211476,277.662,1858.79829095,190,3118.86770048,-283.543,115.39,190,239.505908519,158.069420131,237.515476641,485.106085496,277.399112992
278.848899994,201.584,58.8466,698.656458552,5.88459434548,714.471100145,278.79,0.83311,10.4492401994,279.05,1603.82591122,191,3215.73957431,-284.897,115.815,191,322.100686901,280.720253628,236.209182742,322.908086154,278.795967331
279.670634872,205.548,58.9646,774.900118903,5.91654003224,723.611392791,279.607,0.808715,6.74813526012,279.864,1295.90503289,192,2760.42776039,-285.887,116.193,192,209.828814103,207.959180472,217.56564451,249.222537185,279.624131364
280.880213461,213.035,59.12,461.25335822,5.97806755298,642.068743806,280.824,0.775824,22.5378298067,281.075,1093.64137751,193,2486.08235548,-287.129,116.575,193,173.277615071,177.116641631,231.373125237,418.37847449,280.838334096
281.310814964,188.13,59.2665,556.71137659,5.93910226911,788.460545612,281.255,0.777028,9.25540338757,281.523,576.359516741,194,2700.89232506,-287.681,116.907,194,347.309785075,304.993820081,173.298917222,236.946284788,281.264284532
283.200762169,193.487,59.3933,246.800721014,5.88489498155,801.235049299,283.128,0.727308,6.44999618624,283.374,889.917032531,195,1708.96432883,-289.485,117.378,195,204.325965581,270.365871802,228.375058327,296.772335926,283.141786239
283.863843528,208.516,59.5254,359.934871833,6.03232007052,663.984907278,283.797,0.728431,6.51876566787,284.054,840.670896163,196,2215.52981553,-290.297,117.772,196,184.320288725,188.971081381,218.987488044,371.31908437,283.81511448
285.224732993,207.988,59.6576,640.628942187,6.0476872389,763.015915601,285.155,0.777288,12.1207258326,285.421,1161.52253711,197,2770.9340123,-291.436,118.15,197,322.105383703,274.423313748,211.857007256,232.077214262,285.161634365
286.301951061,214.353,59.7886,177.570747054,6.05275333011,415.797130028,286.247,0.734475,6.43037031371,286.512,876.00148118,198,1711.86272215,-292.579,118.516,198,160.089520156,146.794722312,230.978484375,674.586453794,286.254004033
286.924197594,225.533,59.9234,344.883882495,6.27283717476,727.712731023,286.846,0.748575,48.4558117375,287.121,1034.66048874,199,2169.58709088,-293.289,118.885,199,296.830367243,209.439390537,224.845605387,426.412657656,286.864340244
288.222466271,201.939,60.0199,272.562868733,5.94411699799,761.388307327,288.158,0.7506,9.1802241312,288.411,632.983047286,200,1392.63425434,-294.469,119.31,200,326.094565597,288.725448024,203.233749691,292.142357842,288.173647743
289.710171877,216.249,60.1462,754.620542233,6.12325700321,714.353424153,289.643,0.780506,24.6226786573,289.902,1025.73174671,201,2746.74482242,-296.103,119.739,201,261.678187039,196.94516232,195.767585586,265.470673891,289.656158909
