AverageEsReturn,MaxEsReturn,StdEsReturn,AverageY,AverageQLoss,Epoch,MaxReturn,Iteration,AverageDiscountedReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,MinEsReturn,AverageAction,StdReturn,AverageReturn,MinReturn,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageAbsQ
353.282871491,591.129786902,141.029832192,21.9091472776,1.46345,125,998.655072526,125,209.740111212,43.1428,0.530632480418,21.9175611082,124.810957196,0.789713,151.63591593,658.512835964,553.481911151,57.2444,-22.3822,21.9057,21.9233
222.273036364,656.454055916,196.747192583,22.1203614387,1.72926,126,588.825021155,126,182.580649558,43.2817,0.56562785149,22.1260730976,39.7260734136,0.828694,83.612305353,404.238226039,226.284105749,57.4803,-22.5954,22.1181,22.1329
307.909122177,564.547666404,150.888349282,22.1612575865,1.56289,127,543.774950639,127,188.084074609,43.3924,0.542815965595,22.1665197548,136.039184731,0.820983,54.038764689,424.65278633,321.235620623,57.7398,-22.6425,22.1589,22.1748
211.11845718,445.003618925,128.521329462,22.2315545587,1.70432,128,630.347672703,128,217.410137048,43.5467,0.556251610221,22.2386274581,45.1405897353,0.808129,29.1836204748,566.767070647,508.969613834,57.9215,-22.7202,22.2292,22.245
199.593399448,506.685923332,149.89207634,22.4025008648,1.9722,129,515.449625432,129,168.040489146,43.7019,0.584012984426,22.4078131035,19.3756723612,0.82825,155.610433377,375.793467892,47.4529039513,58.2222,-22.9171,22.3989,22.4158
252.183004556,428.758554516,115.55952717,22.623496512,1.47865,130,522.381789302,130,191.90861992,43.799,0.532620864357,22.6292041874,42.2260644021,0.787611,70.6471595953,438.780800438,302.545691264,58.4523,-23.1211,22.622,22.6384
254.565351248,670.04075416,197.806431766,22.6886926402,1.61462,131,221.08920155,131,127.048773122,43.9281,0.552858700465,22.6943113679,52.7134980532,0.812692,4.62964365616,212.193983668,203.487238545,58.7161,-23.1826,22.6858,22.7008
220.403257401,492.975949391,131.402304176,22.895567289,1.67733,132,885.046595582,132,222.677391848,44.02,0.566087083019,22.9012832356,52.1389883072,0.770185,93.9093538613,642.730632267,450.400250279,58.9845,-23.4083,22.8936,22.9126
371.626221439,748.849177492,184.552901285,23.0168205706,1.98005,133,775.354367529,133,211.55705433,44.2024,0.604857253909,23.0223838455,77.7839916202,0.774763,80.6282089535,568.660397147,430.520592606,59.2476,-23.5189,23.0144,23.0317
261.003147606,518.232568276,155.641694152,23.1446825416,1.87187,134,218.7349721,134,126.074616627,44.2446,0.581060458344,23.1524487912,36.6397614729,0.816775,3.46540142819,210.357845069,202.615307995,59.5362,-23.6275,23.143,23.1623
264.359900191,552.030487816,148.3647488,23.2090592638,1.38247,135,918.048540532,135,229.897042957,44.3392,0.535304267917,23.216474294,94.5188308806,0.770715,139.683773141,706.08992236,317.59258081,59.7163,-23.7001,23.2072,23.2281
226.186275133,449.740540304,106.68510635,23.2532255557,1.78897,136,658.131079146,136,145.588543967,44.5311,0.576377714293,23.2627412383,67.012779161,0.803745,130.958106129,279.860934536,203.137495428,59.9812,-23.7623,23.2514,23.2733
194.303801961,535.281590619,165.398482374,23.4310549988,1.74443,137,700.748788112,137,224.768208015,44.6301,0.582560188062,23.4395697755,13.7519510313,0.784462,62.9582738178,607.532441903,505.858113808,60.2789,-23.9174,23.4277,23.4482
298.381500588,572.046472451,174.389773886,23.5583369745,1.78863,138,727.913513656,138,215.846036215,44.7954,0.575012736944,23.5703949752,47.4872716984,0.787925,65.2152953377,578.245604452,494.745056029,60.4583,-24.0466,23.5563,23.5811
295.314496389,486.954136026,101.624618927,23.6698107754,1.75086,139,393.603393076,139,155.1691478,44.8756,0.579297293519,23.6797790719,151.814248654,0.872098,77.8761921138,303.252897864,219.733782877,60.7176,-24.1711,23.6672,23.6878
191.722287969,300.222008784,86.9761914079,23.7502635339,1.74842,140,593.002353403,140,143.592399053,44.9412,0.579173515525,23.7606745514,51.1569414484,0.85964,148.720239338,284.164275652,147.233825509,60.9409,-24.2414,23.7481,23.7698
196.763920576,376.638834164,111.264859888,23.8717323795,1.75481,141,1414.37707911,141,228.102862402,45.0897,0.579758142649,23.8809373935,50.7831151122,0.788528,237.539800081,713.771119337,342.809331071,61.1125,-24.3787,23.8692,23.8896
208.113395247,554.608129974,175.115372404,24.061549735,1.94365,142,868.10232099,142,227.827692449,45.235,0.596423621625,24.0710848107,46.831269801,0.748894,89.3695792016,654.084904389,484.661007254,61.3811,-24.5582,24.0591,24.0803
145.40797751,366.84966065,103.22723369,24.1007653795,2.04231,143,717.468735284,143,219.195912938,45.3317,0.605847759984,24.1086694241,9.11494446742,0.794185,97.9361094369,554.641737495,389.160246482,61.661,-24.6006,24.0978,24.118
200.515753457,557.54938284,143.103636533,24.2921239716,1.99136,144,615.045299581,144,198.936798281,45.3665,0.597291266786,24.2998594694,12.6238907016,0.788788,78.9423531544,456.330906461,319.288911956,61.8423,-24.8076,24.2906,24.3084
294.5706719,593.442278476,175.554346149,24.3658566124,1.8306,145,831.304862617,145,197.021785089,45.4836,0.577588117205,24.3729140994,84.6826426453,0.804319,152.981647889,480.474592836,196.461456407,62.0387,-24.8797,24.3642,24.3854
144.861833753,407.362929546,125.288913667,24.4520902177,2.12041,146,566.505175594,146,181.120266952,45.5789,0.613679070143,24.4582452742,8.62389352884,0.825222,104.758105867,396.532133435,194.058124757,62.3597,-24.9886,24.4487,24.4656
212.880086472,637.030126971,184.22741195,24.5184571892,2.16782,147,705.043685869,147,220.034404918,45.7327,0.604065352629,24.5235959013,12.4421438916,0.83187,78.2363601185,575.567823006,406.890119976,62.5623,-25.0642,24.5141,24.5324
191.892847793,580.285361892,147.904354895,24.802131669,1.74126,148,931.561385709,148,210.16122163,45.8038,0.586819544893,24.8077114697,36.1231781311,0.747205,76.6254881358,566.919331549,351.201366828,62.7589,-25.3279,24.8013,24.8189
204.20932429,638.543307095,186.029358321,24.8207291736,2.10514,149,730.742589941,149,221.13481738,45.9637,0.614413606984,24.8280999172,10.4008944892,0.781714,83.6721224118,576.498922405,489.307041939,63.0068,-25.3449,24.8185,24.8388
224.943851589,531.434823806,166.115079139,24.9172030248,2.08076,150,601.786588082,150,194.049277368,46.0355,0.616702050548,24.9254629401,18.0030711904,0.79038,41.3269530272,438.386438632,392.881016563,63.1862,-25.4353,24.9148,24.9364
253.516731728,590.043648147,203.326416107,25.1079191943,1.91946,151,671.591708418,151,223.978589156,46.1653,0.599182483645,25.116739263,22.2594238119,0.814413,19.943814819,564.640624415,521.601277102,63.4025,-25.6397,25.1054,25.1274
285.663981298,645.972002457,218.47244521,25.1754822444,2.18672,152,572.010177777,152,201.81188507,46.2642,0.614970810591,25.1855116408,12.4493802169,0.826724,41.0129416074,500.726759122,359.467768842,63.6511,-25.7327,25.1699,25.1918
240.568557838,603.993955521,188.80644731,25.2581120982,2.19446,153,1279.0466647,153,170.616858241,46.398,0.636656307645,25.2667254105,11.47031294,0.807719,206.927376338,382.607936075,210.598057834,63.8915,-25.8239,25.257,25.2774
226.604687454,563.63859853,154.2396094,25.3979598803,2.47006,154,1068.0291809,154,234.169805791,46.5269,0.641108964083,25.4066124064,14.7747085741,0.823005,189.541910302,770.3542702,348.698319893,64.0908,-25.9178,25.3958,25.4196
153.10675927,501.768443442,139.240517553,25.390699825,2.17105,155,768.916629429,155,190.524369411,46.6261,0.621634454229,25.4010423808,12.8113761444,0.820096,119.218291179,435.056795835,302.475796856,64.3373,-25.929,25.3877,25.4108
165.890976987,519.625770235,170.682888803,25.6250389352,2.13242,156,961.991110233,156,236.750759619,46.7301,0.627431132902,25.6340265139,9.90646657539,0.824869,152.854846007,737.190423267,358.606501047,64.5231,-26.1394,25.6223,25.6421
197.795483924,479.818140958,146.185903871,25.6684648769,1.91471,157,871.403649701,157,239.814053242,46.9035,0.606407680508,25.677500808,11.33946616,0.802742,81.3373281358,716.23298457,535.507079314,64.7245,-26.192,25.6651,25.6885
238.493845993,668.41787442,225.868226334,25.6910326173,2.05008,158,1690.23532553,158,214.761940072,47.0015,0.624044273718,25.701164895,21.0272418937,0.784499,277.93084623,726.894749494,312.189071808,64.9086,-26.2158,25.6883,25.7129
352.082233557,960.207175073,341.837018479,25.878859694,1.90143,159,1131.71485121,159,212.276704663,47.1086,0.594870703069,25.8906175991,49.9281673989,0.801013,144.764609662,614.294483344,483.538216813,65.1499,-26.4173,25.8774,25.9004
191.496235181,601.533680396,183.275458631,25.877347433,2.18601,160,1077.68017962,160,241.874309156,47.2359,0.613544314876,25.8854955924,5.39578418807,0.790163,164.965304382,770.451006838,542.399060215,65.3724,-26.4219,25.8752,25.8996
216.207227392,462.341732237,122.767358645,26.1242193001,2.19601,161,1334.51867209,161,214.832096095,47.3169,0.6138291111,26.1333030825,67.66838869,0.85401,173.570409529,640.114591704,558.359521557,65.6245,-26.6236,26.1203,26.1414
226.167574082,550.630288213,158.425072727,26.1871142137,2.28257,162,1215.1566539,162,220.930714548,47.4171,0.612842818729,26.1991262778,11.5393372306,0.813509,189.433959899,695.863601257,558.710743144,65.8331,-26.6957,26.1862,26.2085
226.005574732,475.150015854,150.324586105,26.190530911,2.12425,163,600.390016577,163,209.218661711,47.5215,0.623447861319,26.2009793821,70.0428606519,0.842035,58.0077436931,492.722343194,156.183560933,66.0815,-26.7183,26.1882,26.2107
166.262701919,506.66752234,150.907680775,26.2491877673,2.6262,164,1044.13528295,164,220.513061981,47.6073,0.648658744866,26.2578061052,9.35900508928,0.813556,189.672172453,639.60116619,439.120927409,66.2857,-26.7622,26.2477,26.2692
239.394883822,619.527395188,178.953318557,26.4021171407,2.03563,165,2615.34794105,165,228.564799674,47.702,0.609979236887,26.4125303654,55.2936468417,0.781789,543.916261154,1185.50072298,505.310896978,66.4563,-26.9154,26.4003,26.4234
159.293407222,579.218899511,170.702105143,26.4053051527,2.38118,166,1094.56246963,166,205.131527386,47.8045,0.634376033044,26.4169551165,9.22401289189,0.777373,84.2639099464,546.440746313,466.938986199,66.722,-26.9273,26.4027,26.4287
259.679007203,778.511503284,277.174080077,26.5052917097,1.96101,167,2137.79646099,167,244.200716177,47.9427,0.611089851386,26.5124800554,24.4291805177,0.777426,334.693171657,997.884450752,454.136322253,66.9439,-27.0758,26.5027,26.5242
316.586897792,1004.11004702,290.593255007,26.7240551081,2.17147,168,1482.8690508,168,199.593220106,48.0333,0.616432066394,26.7309959679,14.5834626936,0.798564,290.871415702,675.487297568,284.293773803,67.1069,-27.2809,26.721,26.7401
131.323867,299.963526879,77.4438199797,26.7629101244,2.16931,169,916.124810173,169,150.417296615,48.1218,0.612040501471,26.7706067338,16.1151753171,0.865516,72.4536968184,289.73997712,260.793275322,67.2951,-27.3006,26.761,26.7835
501.331630052,1463.37611177,515.645774742,26.9253829612,2.66396,170,2791.87747807,170,175.801551168,48.2535,0.665321265573,26.9322347699,77.0454494966,0.842816,684.340856396,693.907686954,245.306557441,67.5242,-27.4707,26.9206,26.9401
197.914814179,465.036278157,151.352199477,27.0702133581,2.34702,171,554.377807083,171,154.132970963,48.3473,0.63234698933,27.0775226417,14.5352347145,0.828587,62.3863096878,305.361992361,248.578927481,67.7425,-27.6089,27.0695,27.0877
412.750025594,726.666356325,180.088251079,27.0951434759,1.95537,172,1473.77043413,172,225.10584778,48.4444,0.614015004096,27.1025838394,158.616867674,0.827706,240.433070211,953.490206101,581.108506351,67.8729,-27.6315,27.093,27.1168
238.830530109,546.693786682,192.072515014,27.1739629791,2.51452,173,2414.33612083,173,219.992468413,48.5571,0.648157535805,27.1811364607,16.3177218718,0.803371,568.705135422,1130.56047231,332.428948035,68.0741,-27.7126,27.1702,27.1916
181.80033787,923.866312125,250.697414007,27.3206508097,2.64161,174,2602.65007233,174,233.01952175,48.7076,0.654375016387,27.3287708433,8.90778126269,0.773334,506.677398432,1104.17193298,546.947508344,68.2434,-27.8716,27.3186,27.3411
184.764284534,509.474566323,155.953807586,27.4516876226,2.44897,175,564.037429678,175,73.25773274,48.8045,0.641027137941,27.4612910791,16.9972267271,0.885575,106.189993215,111.808600076,39.4134270178,68.4222,-28.0143,27.4491,27.4694
220.040504494,742.120995331,225.983029527,27.5976949454,2.36068,176,491.446401144,176,84.0389155604,48.8947,0.637723195236,27.6047049564,41.0888104161,0.89451,92.2618937523,126.662164407,80.1604783012,68.557,-28.1567,27.5951,27.6147
178.912806764,583.885557231,186.64930285,27.6762576106,2.44947,177,653.435543959,177,163.536660853,49.0276,0.64568918221,27.6872517382,14.5991788008,0.831459,190.49234708,376.163940558,42.5559934472,68.754,-28.2368,27.6736,27.6967
152.376074402,521.807285463,149.56191988,27.6685375391,2.92275,178,254.629528603,178,134.842468194,49.1577,0.676901878595,27.6792511445,14.7854896346,0.867655,6.90783951786,241.347774015,226.214658299,68.9185,-28.2255,27.6652,27.6885
181.06645555,588.571168701,182.325417774,27.7998888138,2.59147,179,614.643192025,179,198.345763659,49.2589,0.646973171228,27.8085859032,15.0303982077,0.828541,48.3265901532,525.163425172,345.322716069,69.0928,-28.332,27.797,27.8185
263.536340825,548.584751403,128.041082813,27.9672164195,2.52119,180,1758.2391419,180,239.81063213,49.345,0.648602385704,27.9770206249,89.6459525581,0.820627,257.17502799,1036.27709401,479.573449866,69.275,-28.4989,27.9629,27.9847
368.634139004,744.403273516,260.669972304,27.963182789,2.62012,181,1043.07385902,181,218.999745961,49.441,0.666631225284,27.9692849432,14.6148318113,0.825085,160.456135758,678.453185888,421.105334771,69.4558,-28.5206,27.9637,27.9835
225.440032439,591.828043901,159.319985022,28.0206366524,2.46596,182,1738.96056679,182,209.703370655,49.5288,0.646992169727,28.0287742822,18.8643374029,0.839546,311.514310009,684.908687737,374.317806996,69.6356,-28.5569,28.0176,28.0415
257.583746929,609.575428142,228.66865742,28.1342773292,2.40235,183,1154.12122144,183,239.952505042,49.6855,0.634109833906,28.1451223058,16.1971232738,0.823996,137.030373568,816.712413723,684.853159858,69.7822,-28.6461,28.132,28.1538
255.931274762,564.33826278,160.389328829,28.1086815403,2.6282,184,1883.0428749,184,248.514581432,49.7897,0.657827526293,28.1144951525,19.9935657339,0.818278,289.642426897,1021.94245434,449.490898219,70.0363,-28.6559,28.1071,28.1293
501.988280161,1017.88601349,247.574721351,28.2434102939,2.64038,185,868.776050135,185,207.441950374,49.9052,0.648255644493,28.2508411607,265.486507259,0.819799,57.8976211389,609.941577828,457.579653497,70.1842,-28.7935,28.2423,28.2632
227.281891505,697.727101718,212.393364054,28.3533116199,2.61137,186,1613.28409918,186,227.650672418,49.9556,0.646206950948,28.3627049638,62.5385935682,0.847213,361.33444221,861.12163877,394.475344963,70.4037,-28.8837,28.3497,28.3752
246.853914385,642.891120262,193.218065692,28.3732769942,2.69199,187,3209.89903635,187,256.464965308,50.0905,0.672384367054,28.3825119511,35.9122421885,0.813618,542.981091873,1554.73879877,928.705421084,70.5918,-28.9224,28.3718,28.3962
264.55055964,662.180257028,231.07525142,28.4134279211,2.68051,188,3282.33187735,188,222.751213078,50.1629,0.653693284866,28.4249482075,74.4690041096,0.851145,674.043110579,1183.26907998,296.563647815,70.7259,-28.9447,28.4097,28.4356
266.693754299,467.688434683,127.118906846,28.5042946736,3.20455,189,2268.2281852,189,246.970435147,50.2573,0.692974448847,28.5129749861,84.8020865191,0.852965,305.798439458,990.230418411,507.653468679,70.9298,-29.0425,28.5012,28.5235
363.451972941,700.777718168,235.617403613,28.557471207,2.86663,190,2149.52696466,190,239.656339682,50.3927,0.681633599125,28.5651030784,70.1394674818,0.859097,403.500432629,1255.82945218,298.427489447,71.0928,-29.0945,28.5527,28.5752
564.476077215,1126.41452317,386.405878507,28.6619841188,2.67543,191,2013.13369018,191,234.865087406,50.4714,0.660822050544,28.6683600227,62.9030946882,0.83407,455.717282269,1170.49169819,464.174806499,71.3534,-29.1986,28.6588,28.6798
174.878334143,428.242306178,134.528123438,28.7195627317,2.57617,192,2952.81750931,192,221.848065294,50.5881,0.645572953336,28.7265725367,35.2906805936,0.861656,923.454919462,1330.65476295,457.937651096,71.4998,-29.251,28.7172,28.736
384.918032023,702.367601691,257.934209515,28.8289021365,2.7395,193,2099.91878993,193,232.656406691,50.6526,0.636103991222,28.8352442993,14.3599869497,0.875982,380.971532867,1096.83018455,302.65681544,71.6612,-29.3473,28.8261,28.8434
419.336477901,909.947707622,263.932171072,28.9013628959,2.80546,194,3036.97775002,194,187.698879751,50.7608,0.660633916108,28.9078981236,110.547141664,0.858907,574.291397421,757.673901217,104.202461421,71.832,-29.4345,28.9011,28.9228
226.652055049,570.407694311,196.154348715,28.9094950263,3.13262,195,1549.50463399,195,220.996776368,50.91,0.678089108979,28.9189177766,39.0932011274,0.863325,201.327080492,644.332243398,452.942406515,72.0352,-29.4592,28.9075,28.9316
240.836980603,807.4052784,214.276703937,28.9356964734,2.82743,196,2817.99923246,196,224.646941299,51.0504,0.674116608083,28.9465350721,60.6708919798,0.869489,709.781755447,1238.17103128,437.924698944,72.1851,-29.4999,28.9335,28.9593
170.709470784,483.597460215,121.032197879,29.0427814746,2.95031,197,517.581719047,197,194.779162162,51.1636,0.663154900531,29.0514309678,75.9286189638,0.88894,24.0825971311,445.410922269,411.289895364,72.4109,-29.6242,29.0405,29.0655
222.273472068,723.339940392,201.956587283,29.1510351606,2.96426,198,3159.11223117,198,227.714598218,51.2423,0.676936699422,29.1597934028,73.3848856844,0.854355,534.112421521,1074.70563163,551.160859448,72.5791,-29.6898,29.1476,29.172
299.250323606,461.007197391,119.127206975,29.266858782,2.69587,199,1942.79185358,199,220.696388586,51.312,0.652754660837,29.2746478046,75.4306112653,0.849403,453.586330343,913.293471199,291.931125183,72.7398,-29.7833,29.2636,29.2863
184.002921161,582.943376808,158.527497978,29.253739285,2.63745,200,522.398247367,200,194.636721411,51.3897,0.648103415113,29.261299816,37.6092605641,0.885379,19.3432842758,449.249086381,421.64767068,72.9532,-29.8034,29.2509,29.2743
