StdEsReturn,MinEsReturn,QFunRegParamNorm,AverageEsReturn,PolicyRegParamNorm,MaxEsReturn,AverageY,AverageAction,AverageAbsQYDiff,AverageAbsY,AverageReturn,AverageDiscountedReturn,StdReturn,Iteration,AveragePolicySurr,MinReturn,AverageAbsQ,AverageQLoss,MaxReturn,AverageQ,Epoch
149.12189818,-5.2010210156,212.18,177.625320062,158.825,603.461673915,24.6835846058,0.999942,0.775982103889,24.7048368642,129.010312738,89.3042013076,14.7883190895,3534,-24.8662,116.196283172,24.7099,2.54606,247.052540647,24.6826,3534
75.2755572315,-7.96712591777,212.194,137.953308432,158.875,261.630911077,24.6207290185,0.99963,0.792217509665,24.6363656197,753.093107864,147.007683524,708.037212742,3535,-24.8244,113.761588516,24.645,2.67375,2153.15632589,24.6195,3535
381.321968449,-2.45865034354,212.214,426.51617543,158.918,924.014391241,24.6374864507,0.999304,0.799169253964,24.6561950669,1184.8515417,178.235267678,818.886418354,3536,-24.8482,107.641886811,24.6642,2.88448,2693.90309781,24.6374,3536
711.050050937,101.112271453,212.234,1024.26750155,158.956,1831.13713542,24.6338667327,0.999978,0.767445660622,24.6522376828,139.00735758,82.895440737,207.806671357,3537,-24.8241,105.03551962,24.6546,2.43799,2352.31587379,24.6302,3537
135.37669996,-7.66748660069,212.248,210.291134923,158.935,438.344504402,24.6927152437,0.999959,0.76127714407,24.7109032602,114.369906688,79.892117645,10.9787468436,3538,-24.881,106.406704002,24.7197,2.36629,221.394828843,24.6936,3538
205.635962102,-10.2834425529,212.289,220.892008548,158.913,709.496571294,24.6227990871,0.999964,0.758434058867,24.6424186307,149.320734089,91.4783807541,103.534264529,3539,-24.8316,106.6266135,24.652,2.39184,1158.69534106,24.6242,3539
308.890154063,123.105458783,212.325,441.399807359,158.92,928.334918818,24.6541432288,0.999847,0.767535204555,24.6791720155,908.495586286,143.985733547,1077.13183709,3540,-24.8618,112.975858978,24.6809,2.53886,3208.02610878,24.6517,3540
395.779310726,66.4775489827,212.34,579.373208604,158.929,1149.56256473,24.6936670179,0.999897,0.774631870784,24.7145041061,755.538801445,168.959948482,759.161692648,3541,-24.893,123.38841866,24.7208,2.52843,2596.27606462,24.6918,3541
519.318498725,-4.19162234744,212.341,491.357514295,158.96,1337.76767546,24.653969915,0.999914,0.763211136077,24.6743033724,737.919312667,130.06108288,1155.24603714,3542,-24.8694,124.183311823,24.6754,2.26016,3666.19001444,24.6512,3542
296.306065657,14.1128883683,212.344,317.134638626,158.981,999.603460726,24.666712717,0.999852,0.761522655698,24.6854690496,1342.72599268,206.108644847,728.002228838,3543,-24.8818,278.77132959,24.691,2.31926,2901.01891189,24.6667,3543
308.772084927,120.322790819,212.36,355.85237983,159.002,1004.31734267,24.7140660707,0.999769,0.750632673092,24.732986524,936.030392774,177.601946935,725.559415778,3544,-24.9243,112.851672422,24.7371,2.46462,2371.36985388,24.7131,3544
580.66665572,137.622204656,212.366,622.171761751,159.01,1614.55330256,24.7667313134,0.999881,0.739255568676,24.7861861,149.743943376,87.8480134872,189.853202789,3545,-24.9681,93.5403562244,24.7912,2.47196,1838.31542941,24.7652,3545
153.224778108,-8.65181590657,212.419,149.713911094,158.993,440.53596011,24.7704364558,0.999967,0.737309479794,24.7897520432,127.767917624,87.8150614253,17.4324561201,3546,-24.9525,107.019653637,24.794,2.45639,245.448464524,24.7674,3546
85.2943067498,-5.44973629987,212.396,106.732889675,158.992,264.05700807,24.7952301303,0.999965,0.738744370726,24.8113689773,183.454242259,100.087102013,142.256607789,3547,-24.9744,104.759253022,24.8171,2.42459,690.890014756,24.7968,3547
258.768400556,-7.78384777149,212.38,187.412040755,158.988,898.100752265,24.679095612,0.999096,0.718755832938,24.6979094078,972.25857682,153.61733487,396.170763523,3548,-24.8446,127.759331888,24.7044,2.30561,1834.91663751,24.6805,3548
200.360422011,-6.55741294289,212.388,172.624465035,159.019,665.673456848,24.7510753129,0.999936,0.731739004359,24.7697284939,201.310286242,93.1309846126,264.23195547,3549,-24.9145,101.235742703,24.7786,2.48846,1320.14952155,24.7511,3549
82.8531861698,63.3539140917,212.414,176.596950097,159.026,292.832519452,24.7002984219,0.999404,0.74143071651,24.7159478156,363.048813187,109.301974527,403.129318532,3550,-24.8657,109.491166407,24.7259,2.51009,1122.97092355,24.7024,3550
395.422390908,-8.21519411765,212.425,279.80087754,159.023,1150.89161723,24.6707680819,0.999967,0.718898515218,24.6909953622,122.741452839,85.4078465822,8.94886866115,3551,-24.8358,104.410283498,24.693,2.30087,146.869297262,24.6693,3551
90.2332605212,-11.2037858165,212.449,94.9736103128,159.077,308.280131613,24.6576923696,0.999891,0.731675630797,24.67535547,151.55821864,91.1482191542,134.906564391,3552,-24.8303,101.007630514,24.6837,2.46105,1519.45465169,24.6577,3552
257.448629576,-7.28819355483,212.503,231.751432701,159.085,891.607524979,24.5854966627,0.999913,0.738297495473,24.6063763275,114.579602315,80.2874518567,10.783964485,3553,-24.7544,91.1229615772,24.6142,2.66404,174.050075903,24.5861,3553
147.9716921,-7.26285691945,212.517,168.811472132,159.082,506.061275129,24.503022855,0.999881,0.727931137535,24.5197807978,140.184115072,88.4672927542,108.135019467,3554,-24.6754,106.531737433,24.5294,2.39631,1171.60006304,24.503,3554
98.4523876732,-10.7231226687,212.567,95.4110709258,159.065,284.604097939,24.5732520308,0.999911,0.737945130311,24.5884861836,150.449281011,96.2104332798,24.8978589286,3555,-24.7548,125.599645481,24.5934,2.49151,277.624460293,24.5706,3555
181.459440036,-11.9529989498,212.585,122.864879052,159.106,599.661522805,24.52121251,0.999921,0.739063062818,24.5411717169,146.941628493,92.7504474961,100.054552996,3556,-24.6842,116.649847742,24.5456,2.62946,902.785786527,24.5198,3556
182.503537855,-10.0624503633,212.591,145.488812567,159.15,582.262042387,24.4971240159,0.999954,0.74459253987,24.5153641902,152.930736159,96.7286263371,57.7711420339,3557,-24.6819,121.320860497,24.5217,2.54856,752.02376559,24.4956,3557
179.592568963,-9.15452906147,212.606,144.156585705,159.132,701.403564097,24.5325054469,0.999954,0.725425193028,24.5507093422,133.193221754,90.4894714627,20.8149018941,3558,-24.7237,107.32286084,24.5586,2.31103,291.974458215,24.5309,3558
146.733752723,-10.1639763048,212.625,122.575338849,159.126,443.038443939,24.5598521277,0.999966,0.711735931289,24.5768336193,128.55319576,88.5696515151,10.7630812378,3559,-24.7256,107.492072786,24.5837,2.31646,154.393604116,24.5579,3559
157.920714663,-13.0387238697,212.64,47.1005885695,159.129,796.873597495,24.3878684227,0.999937,0.743424367928,24.4070456453,133.128137921,88.5137182167,19.8080097082,3560,-24.5722,96.8472202067,24.4165,2.64351,185.608449846,24.3895,3560
296.959607566,-11.2236939098,212.636,203.124680339,159.132,792.296655476,24.4204049773,0.999924,0.726597876883,24.4402073352,120.092397281,83.4107452215,9.50016345866,3561,-24.5941,102.785676673,24.4497,2.51322,143.392433281,24.4192,3561
95.5930372953,-13.6730346537,212.667,91.6551543434,159.183,325.212306073,24.4098619647,0.999975,0.728619767906,24.4280490271,132.868360458,89.669914798,11.4809954541,3562,-24.5811,107.679948972,24.4404,2.37086,156.881967269,24.4108,3562
79.4244276646,-0.241485725164,212.674,135.916704349,159.218,363.037392259,24.3895445111,0.999966,0.733807012325,24.4120533364,137.699711814,93.1511580597,9.50550617258,3563,-24.5845,115.810612642,24.4181,2.47405,154.480074297,24.3909,3563
118.053945019,-10.0334801262,212.693,183.176930074,159.214,489.14803131,24.3908348428,0.999964,0.736912407555,24.4108789816,131.851182857,90.6755479994,11.3519689695,3564,-24.5783,113.136795951,24.4173,2.42367,153.807390249,24.3892,3564
66.2593427151,-9.31338293647,212.695,149.749277652,159.214,248.524515333,24.4564305929,0.99975,0.727035544433,24.4741554811,611.812118793,155.493761327,505.887924255,3565,-24.6495,130.069410567,24.4793,2.33793,1811.54499257,24.4565,3565
215.540675037,-10.2354262327,212.723,159.739407878,159.206,803.51289464,24.4490225498,0.999969,0.72774156115,24.4645663575,389.128120011,137.608910474,451.094420313,3566,-24.6384,120.4439124,24.4717,2.37925,2509.86987376,24.449,3566
186.601955816,-10.6747930119,212.692,158.292469637,159.19,569.838455236,24.4078061139,0.999896,0.742284775856,24.4223170967,1050.01855802,208.639477418,746.438035875,3567,-24.5907,165.08690082,24.4297,2.71958,2645.67074243,24.4078,3567
116.83503254,-12.4330229204,212.705,163.859129845,159.223,326.075925129,24.4230970605,0.999377,0.718338160503,24.4391584723,970.531665068,206.972817925,383.647499204,3568,-24.619,309.280398649,24.4476,2.23265,1729.21567687,24.4223,3568
365.041842054,-4.50771107437,212.713,434.845511865,159.212,1191.52043093,24.373518479,0.999898,0.728232102901,24.3896650011,979.841439409,215.503393388,480.931289365,3569,-24.5815,130.749192215,24.4013,2.34246,1959.87748997,24.3738,3569
244.663391951,5.25399499957,212.74,234.153252853,159.227,896.313517587,24.4554926716,0.999931,0.712533629632,24.4691539571,626.717450777,177.502979857,618.959331142,3570,-24.6372,118.428025713,24.4773,2.22666,2685.32601577,24.4569,3570
191.841956688,-10.1389740875,212.756,173.928817197,159.232,674.298940062,24.4808890065,0.999753,0.730233848653,24.4972972143,1014.42039574,200.319521885,621.180156149,3571,-24.6587,169.531408759,24.5045,2.47623,2668.8006336,24.4805,3571
210.102287177,-11.7477487346,212.767,150.070742868,159.253,654.43758562,24.4383738286,0.999894,0.728366780393,24.4553966402,772.478608106,177.57073103,738.82429056,3572,-24.6092,142.704018,24.465,2.2153,2790.83627535,24.4401,3572
91.6293744929,78.9382677303,212.791,207.845308408,159.281,401.007466634,24.4354044098,0.999952,0.704083768806,24.4502555035,244.192886909,109.627815444,295.115985071,3573,-24.5962,107.125465699,24.4574,2.04214,2074.58066987,24.4346,3573
381.994628334,-4.73524275794,212.819,367.951088969,159.311,1209.71140826,24.359123806,0.999789,0.73373556738,24.3757543527,574.295160861,127.307892602,795.256814636,3574,-24.5229,98.9787909335,24.3834,2.39981,3099.51813401,24.3601,3574
307.272243622,-5.55183545423,212.823,359.1802734,159.316,744.015889899,24.4063596539,0.999804,0.715820844041,24.4210522307,905.038018058,161.001173382,907.729391444,3575,-24.5684,100.790513507,24.4294,2.34777,2985.88409734,24.4078,3575
161.910288325,109.478891856,212.843,235.872831605,159.339,666.032728911,24.2615321054,0.999697,0.733750213982,24.2781621641,816.857899151,175.929966481,646.791819061,3576,-24.4258,145.32618133,24.2826,2.49594,2548.56293876,24.2602,3576
356.333149457,-3.81155848543,212.88,330.882430973,159.338,930.715294315,24.2631251878,0.999657,0.707957748781,24.2757239134,426.629524166,128.34525308,489.531680335,3577,-24.4323,114.753815619,24.2841,2.23741,2156.7369213,24.2629,3577
250.22079587,78.120687998,212.893,294.384462594,159.322,645.082124223,24.2742970384,0.99987,0.721765158161,24.290188468,216.187392542,89.4159563415,424.974149689,3578,-24.444,108.264912465,24.2987,2.37148,2684.53514429,24.2743,3578
925.50290147,110.01807595,212.896,682.430715768,159.339,2284.86784673,24.2156395928,0.999321,0.70978111756,24.2350660552,643.94031235,155.277138138,538.72752604,3579,-24.385,-9.75484090909,24.2452,2.2326,2190.38662162,24.2176,3579
386.374601429,-11.5608131223,212.906,256.325034108,159.39,1076.13698738,24.2188037176,0.99985,0.719040587296,24.2329009606,939.858595591,152.77952984,669.737695005,3580,-24.382,103.222742695,24.2392,2.50417,2486.27904604,24.2189,3580
445.432111107,17.7617563456,212.915,353.815367837,159.379,1235.31441707,24.2079683443,0.999703,0.731511581627,24.2257119907,935.778602487,165.261341876,615.819011213,3581,-24.3735,133.317021666,24.2342,2.49028,2447.7602167,24.2077,3581
196.415493483,104.301401832,212.95,312.564844173,159.406,755.469353061,24.1631559519,0.999686,0.723653811161,24.1760269898,661.538485793,158.986763676,640.488400515,3582,-24.3376,114.098638457,24.1839,2.3125,2528.67758335,24.1623,3582
185.464263096,-9.03927214785,212.974,232.252682467,159.396,654.246349937,24.1927326374,0.999671,0.721372394991,24.2117872653,888.543452327,175.117979328,765.293770853,3583,-24.3567,125.2100381,24.2194,2.35247,2701.68781802,24.1945,3583
258.850765485,-9.25319486263,212.948,317.626698187,159.422,782.358016099,24.1548633512,0.999673,0.733524581572,24.1714240575,750.848464243,152.801225854,714.7632985,3584,-24.3182,135.860820058,24.1782,2.55555,2910.74570256,24.152,3584
523.354318338,139.156988549,212.97,478.946499829,159.457,1383.6397012,24.2098342277,0.99997,0.708165709762,24.228384538,171.372588686,100.967848915,125.393329175,3585,-24.3825,110.687889366,24.2351,2.24743,1170.00174573,24.2095,3585
738.211683054,19.9590273188,212.946,517.984438169,159.46,1966.64944083,24.1320113968,0.99989,0.703580894587,24.1507623255,1066.00863016,205.254236329,717.596632832,3586,-24.3178,166.953889403,24.1604,2.19001,2812.32915979,24.1336,3586
123.740834928,-10.6410790346,212.996,180.04522774,159.454,488.545385096,24.1540575548,0.99986,0.706357697894,24.1710134391,719.034023867,154.051712169,649.460254315,3587,-24.3232,115.730177654,24.1811,2.3396,2372.87415041,24.1544,3587
145.211583957,-7.45494323126,213.008,190.779977775,159.439,446.877750951,24.1644942534,0.999774,0.708263148024,24.1814992667,899.903713737,172.416177816,454.650485083,3588,-24.3419,176.704499083,24.1897,2.3054,1624.35232119,24.1667,3588
196.430983095,-9.72431955215,213.008,122.910518616,159.479,714.141082347,24.0985639063,0.999016,0.699444417724,24.1166453778,599.100687338,158.374334459,366.003228621,3589,-24.2674,191.842450528,24.1245,2.02672,1321.46932743,24.0998,3589
171.75700167,-8.40411299494,212.969,230.809746462,159.481,515.655077961,24.1347147757,0.999035,0.704762073227,24.1532697278,857.649681212,178.227220606,597.074805407,3590,-24.306,154.225709867,24.1568,2.25085,2534.67818421,24.1338,3590
175.30365786,-8.09892974651,213.001,256.431018756,159.533,490.957222799,24.064132919,0.999252,0.70723772978,24.0844461827,656.572752381,175.772184115,403.727895479,3591,-24.2405,180.408475983,24.0957,2.23681,1753.87623475,24.0664,3591
363.412175733,-9.30125280929,213.043,231.774505568,159.544,1126.4973602,24.1066849257,0.999592,0.703904192854,24.1216923391,291.660562211,126.259979565,240.812308104,3592,-24.2696,-7.25973144949,24.1281,2.2167,1253.22801814,24.1062,3592
96.1618345426,-10.936538543,213.093,34.4578758474,159.523,328.333332012,24.0600494378,0.999559,0.717709085816,24.0787742783,186.136889577,41.6422101002,456.982814744,3593,-24.239,-8.58983770587,24.09,2.56795,2522.22538776,24.0634,3593
287.092606206,-12.0961140941,213.099,191.513330223,159.488,597.522987329,24.0897350415,0.999576,0.712830112242,24.1067816727,1201.38607674,166.339879681,419.180513784,3594,-24.26,257.703667232,24.1105,2.2628,2121.57466319,24.0848,3594
383.438131229,-9.56750137925,213.107,335.106214453,159.508,1116.60471986,24.1305837422,0.999558,0.681760367101,24.1474377231,1104.23545636,163.774321584,581.139640917,3595,-24.3034,129.385958157,24.1558,2.0658,2349.99016033,24.1305,3595
367.98940149,-10.6446944482,213.134,296.083050939,159.496,1146.83459432,24.0903717088,0.999932,0.69467885338,24.1056105798,1065.77882109,192.422205826,770.686089992,3596,-24.2804,194.820193863,24.1125,2.13842,2738.84705013,24.0902,3596
357.768696435,-8.36701319747,213.156,271.677829864,159.554,1225.35797836,24.1264595889,0.999575,0.710129438825,24.1430997238,1172.80399602,208.427472774,684.025871317,3597,-24.3172,224.236159944,24.1488,2.33429,2530.18463221,24.1266,3597
486.15326862,-8.55088500879,213.193,274.170904156,159.575,1396.75488138,24.1005227977,0.9992,0.719915588413,24.1156799279,1797.89135278,207.771087091,1067.85235646,3598,-24.2797,74.7958430568,24.1217,2.59626,3460.32496821,24.1001,3598
177.977512586,-6.92712687167,213.239,118.170249108,159.566,457.415652139,24.0519923912,0.997561,0.70838009778,24.0712748968,983.635296031,189.679275265,593.127846174,3599,-24.2323,82.2206437479,24.0825,2.32176,2375.80110728,24.0546,3599
444.124842784,5.74591464222,213.26,436.287027056,159.576,1118.1814706,24.1495276382,0.99886,0.706667654012,24.1696309943,177.991087166,39.9026823123,405.611151252,3600,-24.3089,-8.94479663079,24.1793,2.16205,2026.23450209,24.1517,3600
383.235135257,-9.58761698976,213.282,267.05711584,159.598,1093.0338724,24.1429205716,0.999739,0.734637875184,24.1667734792,891.62220222,162.422043381,559.080673533,3601,-24.3098,76.5657477477,24.1716,2.45073,1844.21169461,24.1425,3601
470.654602056,-7.46606074886,213.303,426.420651901,159.62,1266.24414683,24.0289809957,0.999863,0.733957069768,24.0609262614,487.654229043,166.592198819,280.565820374,3602,-24.2088,150.42072804,24.0651,2.38064,1404.33302866,24.03,3602
245.125675624,-6.99082464193,213.303,291.665082023,159.675,738.77032044,24.2044507748,0.999227,0.720437781871,24.2270889764,810.561854917,58.6330409498,207.702898828,3603,-24.4036,154.506867821,24.2346,2.2418,888.899504413,24.2044,3603
0.0,16.7541519714,213.331,16.7541519714,159.656,16.7541519714,24.1872054673,0.999563,0.722011478132,24.2219976629,652.133055792,99.5331207555,484.948049732,3604,-24.3835,119.512104504,24.2288,2.18453,2104.7515111,24.1871,3604
319.122988171,123.248858659,213.356,369.548287278,159.677,820.206270133,24.1759688216,0.999809,0.744297772896,24.2069524766,1433.50857248,159.459920347,1182.91411196,3605,-24.3639,102.693263417,24.219,2.40254,3546.24689879,24.1751,3605
221.132643031,16.7182742554,213.385,324.614175582,159.705,587.774646273,24.255211077,0.99977,0.736595837211,24.2823874335,2135.97123302,224.56561009,755.036788806,3606,-24.4405,907.132600554,24.2904,2.36412,3483.83287908,24.2558,3606
361.282240145,40.8942894786,213.391,558.660635379,159.703,1018.5975005,24.2032902457,0.999948,0.726425272255,24.2283012526,2187.93625459,210.065168675,1135.03683784,3607,-24.3953,505.45461035,24.241,2.10343,3709.46496133,24.2044,3607
197.42456371,107.464920362,213.41,322.060332096,159.749,737.875903738,24.2386594147,0.999955,0.720641700653,24.2675713988,2030.47303656,201.176323305,1278.05567417,3608,-24.4302,167.65431296,24.272,2.19322,3576.84124873,24.2377,3608
129.724388785,20.0566212462,213.447,211.159170487,159.755,460.759444738,24.3021163769,0.998893,0.722091197621,24.3267419953,1680.81880921,206.419901892,837.812374477,3609,-24.4975,313.993828422,24.3355,2.29044,3245.75014405,24.3042,3609
320.571428224,116.317124401,213.488,318.95045907,159.755,1029.72965871,24.2546333418,0.999895,0.727398099649,24.2833347241,2417.01169216,225.351628534,784.279087871,3610,-24.4285,1093.54698686,24.2884,2.31568,3801.68154125,24.2545,3610
0.0,277.560872093,213.488,277.560872093,159.747,277.560872093,24.2809195827,0.999776,0.720112581321,24.3034188569,940.219504412,183.287818395,887.615349959,3611,-24.4617,190.89410822,24.3094,2.24316,3653.46713286,24.279,3611
349.446167106,-7.12241588531,213.53,354.8043706,159.772,936.180335779,24.2295907743,0.999094,0.730103574031,24.2519600439,1839.92651475,230.602423698,653.717128422,3612,-24.4194,1160.95661726,24.2603,2.31402,3305.41907507,24.2298,3612
156.414661404,-8.540060571,213.511,205.150563507,159.777,416.663813772,24.2603989517,0.999775,0.732485492411,24.2824535535,2230.52833871,213.530229764,964.690795867,3613,-24.4505,252.122206936,24.2854,2.27504,3561.867456,24.2589,3613
207.966732088,495.275997032,213.531,703.242729121,159.809,911.209461209,24.2878920938,0.999956,0.735538310137,24.3109277681,303.240913412,138.659634245,182.427373973,3614,-24.4732,190.456448825,24.3167,2.32808,1288.95203418,24.2883,3614
214.871708554,331.91698704,213.543,577.092119077,159.82,921.765257865,24.2382769099,0.999489,0.735835285641,24.2601028958,1616.61072014,177.073122655,941.978922144,3615,-24.4246,216.863137071,24.2638,2.27368,3040.4318493,24.235,3615
360.044386213,-0.170143018759,213.547,305.40371507,159.839,988.098400741,24.3156153152,0.999649,0.729056484994,24.3358565094,1904.86608423,192.631386122,818.737718507,3616,-24.4926,749.340941737,24.3448,2.12044,3108.97180572,24.3165,3616
239.165438412,291.483585428,213.551,643.10698525,159.806,907.488853943,24.1920339278,0.999902,0.756212625632,24.216052062,1466.60288432,202.567463186,952.761114887,3617,-24.3832,231.811659741,24.2277,2.67393,3243.89271017,24.1954,3617
240.448338195,104.62744625,213.558,494.994242474,159.825,722.070031249,24.20132665,0.997857,0.74982068803,24.2260673726,1510.6019331,169.239378479,515.532422616,3618,-24.3848,982.467057781,24.2322,2.62367,2538.61071133,24.1994,3618
340.338606814,-10.6655288363,213.559,254.750194142,159.845,928.994815218,24.2527771053,0.999591,0.740768730877,24.2710501805,1979.98362485,205.842159392,883.791206739,3619,-24.4293,232.586536772,24.2781,2.35832,3295.95357339,24.2526,3619
243.565251817,-11.2678894113,213.602,108.80331075,159.845,961.314575282,24.1890493126,0.999333,0.732697489249,24.217768147,1590.71512652,200.725512759,922.526147347,3620,-24.3728,345.815863401,24.2238,2.22223,3245.36814057,24.1895,3620
191.496030587,-11.6265497335,213.617,229.468948075,159.814,601.568541418,24.2154009429,0.999939,0.749683443595,24.2421443853,2252.12524287,238.186699518,1547.34605248,3621,-24.4067,147.854913828,24.2477,2.31436,4412.95868449,24.2144,3621
518.919411245,-7.12654891858,213.643,735.998304319,159.807,1220.66506153,24.1752074247,0.999938,0.732675301119,24.199288133,-8.80517135245,-9.00513720351,24.9089158497,3622,-24.3485,-11.3102145997,24.2065,2.22841,478.34612271,24.1753,3622
121.194412871,-11.0213208487,213.673,51.115621804,159.757,542.90068862,24.1965593493,0.999977,0.751689371463,24.215836455,84.4568110473,48.328315527,135.93044323,3623,-24.3688,-9.99985559656,24.2223,2.39398,1469.68762567,24.197,3623
76.160518386,-10.3017305258,213.694,118.145758275,159.881,242.75814287,24.2162327899,0.999917,0.776501224661,24.2365204262,1035.11508134,186.858720865,1294.97849157,3624,-24.4118,149.138650105,24.2437,2.63017,4318.68904714,24.2149,3624
190.526712582,-7.6838065086,213.716,124.320772798,159.906,593.617681309,24.1961345443,0.999806,0.753271413801,24.2176483048,1533.37449055,245.822130835,1135.92441793,3625,-24.403,328.557360994,24.2207,2.38301,3514.15641354,24.1961,3625
284.007855073,-7.82227231726,213.733,314.259256326,159.931,810.381251202,24.2274588754,0.999823,0.756548493675,24.2505739277,551.488790861,120.919758278,818.469125426,3626,-24.4396,91.7150793331,24.2566,2.24132,3366.68292217,24.2281,3626
531.189479231,-6.73789094971,213.754,316.310528449,159.932,1631.49100725,24.3177202297,0.99954,0.755350749049,24.3383351715,1231.39895702,181.08683119,894.446445088,3627,-24.5312,218.762301708,24.3436,2.48409,3311.76886282,24.3183,3627
0.0,526.564514903,213.764,526.564514903,159.937,526.564514903,24.3378258101,0.999947,0.733673385117,24.3571928852,1181.74376639,186.104838088,908.85015344,3628,-24.5341,144.417426713,24.3627,2.07534,3111.4623967,24.3358,3628
404.349617986,-7.98565034358,213.771,295.274778623,159.905,1443.25867033,24.3871219056,0.999924,0.743546445603,24.4053137934,485.891909629,163.232860516,384.734928931,3629,-24.5884,114.773930282,24.4115,2.39509,1371.80567543,24.3873,3629
146.751312516,-5.93927515413,213.841,297.347310539,159.902,482.118364105,24.4005452932,0.999938,0.758664092141,24.4188397725,277.224119975,124.046528643,261.216536236,3630,-24.5891,111.617752922,24.4237,2.41556,1417.07583499,24.398,3630
191.103220405,-6.27539851873,213.819,227.196181435,159.902,606.346282106,24.3837305456,0.999798,0.734210461278,24.4051059312,820.701293161,188.263374728,873.821686902,3631,-24.5774,249.567818906,24.4102,2.21093,3606.02141644,24.3833,3631
221.330695266,-7.85434236629,213.858,271.566127436,159.894,537.315885165,24.3387923033,0.999926,0.769285820816,24.3566331615,697.641885434,166.061110294,836.586266141,3632,-24.5519,198.442707411,24.3657,2.50291,3294.57739559,24.3396,3632
852.018827339,-6.60484614855,213.868,707.415389559,159.916,2368.06448341,24.4221411539,0.999804,0.763148748465,24.4418786622,1639.25661978,192.055700861,905.862599623,3633,-24.6391,164.497483508,24.4472,2.63681,3379.30624668,24.4203,3633
310.585655889,-6.65481148974,213.878,257.099187896,159.922,904.521468939,24.3719138671,0.999723,0.744708521317,24.3890355216,1247.71150093,181.134602702,1174.84605207,3634,-24.581,154.177218602,24.3993,2.33917,3439.4246677,24.3725,3634
260.62392316,152.370544857,213.915,412.559767893,159.962,926.986294813,24.4689080434,0.999875,0.7413599968,24.486178539,1815.23646238,181.348908796,750.204893806,3635,-24.6815,972.887716719,24.4918,2.25554,3229.2158063,24.4683,3635
401.420401451,-6.23142728801,213.939,416.6980617,159.983,956.119348377,24.4793208091,0.999774,0.746972261939,24.4976116445,861.533892105,158.567054988,863.511381578,3636,-24.6896,201.028545738,24.5037,2.38676,3013.79830224,24.4789,3636
477.74972495,-7.81760385425,213.966,523.261723836,160.013,1261.11975906,24.5313493213,0.999935,0.735149736694,24.548444365,1193.23703776,155.272068584,1131.68853065,3637,-24.7396,165.372787381,24.5543,2.34298,2970.40307111,24.53,3637
313.535929939,-10.5573377859,213.978,217.957753667,160.044,832.170868783,24.6095951056,0.999913,0.728382352326,24.6314564865,1273.62172123,187.935189682,783.86913116,3638,-24.8179,238.314991652,24.632,2.20378,3000.16843304,24.6067,3638
475.25239079,19.4625315584,214.006,640.369651296,160.042,1320.42053483,24.536998012,0.999822,0.756563466495,24.5576288447,994.174536344,168.211190248,878.368995655,3639,-24.7529,168.48824933,24.5642,2.54704,3344.99286796,24.537,3639
111.767533778,-4.86865638516,214.049,123.860941922,160.055,244.967922409,24.5768495313,0.999896,0.733291553914,24.5942334359,933.869436076,169.967535609,773.594546527,3640,-24.7844,190.467705705,24.5985,2.2067,3464.91823973,24.5746,3640
511.516823026,71.2677673663,214.064,668.088666415,160.081,1449.78398456,24.5877102248,0.999804,0.74870338131,24.6027247415,827.343566778,179.072996119,601.496407949,3641,-24.7931,175.351317152,24.6108,2.40944,2246.77078476,24.5877,3641
171.295633245,-4.85191795813,214.09,216.13699614,160.1,526.938064515,24.5275297467,0.999937,0.744333255442,24.5424263635,995.848441607,177.8767118,876.696794159,3642,-24.7029,213.777034535,24.549,2.40842,2956.42976683,24.5248,3642
382.002499031,-3.51504169569,214.15,343.745642379,160.093,939.51245234,24.5272365505,0.999907,0.747427667693,24.546945703,1707.68766911,197.547120341,1158.2813341,3643,-24.7185,289.651723444,24.5551,2.43098,3104.96892158,24.5278,3643
245.665813048,13.0036102285,214.153,288.661656063,160.106,688.701679267,24.5024135223,0.999952,0.744557030017,24.5215834692,1476.70175027,178.861058525,909.105920086,3644,-24.693,44.3919965704,24.5303,2.43531,2838.54809672,24.5034,3644
499.704340857,-3.97169666905,214.195,427.830997541,160.1,1274.45710301,24.5649669937,0.999964,0.741064386572,24.5816261332,1566.76540018,174.588994077,1268.50242737,3645,-24.7479,43.7281395528,24.587,2.41101,3367.40153762,24.5629,3645
547.030158922,-7.22416478907,214.199,555.271458493,160.105,1691.76573727,24.5659283785,0.999918,0.728143764531,24.5826745599,1685.34241139,199.781506102,1301.2723104,3646,-24.7571,205.499135453,24.5909,2.24869,3718.83850296,24.5669,3646
24.9724032219,-3.60769393312,214.216,21.3647092887,160.106,46.3371125106,24.5345767566,0.999949,0.760729907975,24.5537850994,1757.70824734,214.570333104,1247.21491534,3647,-24.715,206.330698537,24.5564,2.74154,3679.77373088,24.5303,3647
663.463626008,-8.6951626145,214.23,332.708715214,160.075,2397.02600487,24.5037273959,0.999878,0.731007440404,24.5249558596,411.625758837,69.7867032665,753.578303884,3648,-24.6754,20.9679493829,24.5316,2.28802,2575.23349247,24.5023,3648
210.645605855,-7.94712782428,214.257,117.751009825,160.101,729.449026136,24.5014670139,0.999918,0.71899121495,24.5204977693,1441.21957763,192.394509612,876.57664479,3649,-24.6866,270.416835813,24.5276,2.19457,2732.11568319,24.5013,3649
