Epoch,AverageDiscountedReturn,AverageQLoss,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,AverageAbsY,MaxEsReturn,Iteration,AverageReturn,MinReturn,AverageAction,QFunRegParamNorm,AverageQ,AveragePolicySurr,AverageEsReturn,StdReturn,AverageAbsQYDiff,MaxReturn
452,131.304001823,93.7223,0.0965014560299,186.320624533,73.1581,186.469,266.648812153,186.393430326,756.962209226,452,405.912985718,75.2502831067,0.908988,97.2225,186.313,-188.978,236.144786896,312.563056103,4.74798597818,1224.99166485
453,127.880065597,99.5442,43.1849559459,186.619673947,73.1958,186.741,109.855840002,186.689605061,369.639191592,453,331.125200674,74.1166904087,0.894412,97.3188,186.611,-189.298,238.252085188,187.77199244,4.82228509577,1101.26344816
454,155.960415722,102.891,71.8149003471,186.297982559,73.2635,186.439,107.956288719,186.380034042,403.497854478,454,351.845956877,167.152016882,0.903343,97.3596,186.283,-188.984,241.611518279,80.8782839087,4.8345670199,602.710683953
455,136.435999749,100.515,-3.80010156317,185.983706006,73.3778,186.145,180.975554738,186.06127423,431.728061863,455,324.031828111,154.924383889,0.897687,97.459,185.981,-188.675,194.346934923,187.765159655,4.83933663717,1191.44469621
456,159.262924812,107.362,-1.92744704964,185.804549568,73.4526,185.963,173.652414252,185.888758769,510.838802619,456,511.77467736,171.734645332,0.912389,97.535,185.799,-188.43,274.315446454,318.668706429,4.88521227024,1338.45113254
457,66.1465091737,111.928,65.3052725235,185.286342205,73.5442,185.439,138.760092869,185.356941022,427.808496523,457,255.289415629,-63.2114435898,0.896286,97.6282,185.27,-187.969,192.743370963,187.444604416,4.9566718377,809.648105759
458,117.325816841,104.042,8.04970179029,185.810061254,73.6044,185.96,317.791795856,185.893094727,923.567588099,458,288.308760296,57.123689587,0.894092,97.69,185.802,-188.426,279.90815061,139.109567458,4.85270596733,695.580643576
459,107.398583532,103.491,5.12983447305,185.503533538,73.7037,185.635,265.388088032,185.57512758,802.890697714,459,500.949061793,-0.151965532398,0.798253,97.7569,185.492,-188.18,260.389228363,342.432379548,4.86746697855,1260.44254028
460,111.662032173,103.791,1.60371766994,185.989144866,73.7695,186.171,238.201918616,186.086398691,708.312745824,460,183.279457728,138.751207008,0.902358,97.8268,185.986,-188.563,252.259416719,59.0056370619,4.81817128338,492.787096831
461,124.938282899,107.739,-1.80000441181,185.381269676,73.844,185.522,201.542758081,185.456320324,676.98158395,461,252.741593893,145.310128359,0.887498,97.9059,185.368,-188.011,253.578513964,190.017498273,4.89482227106,1255.4222654
462,140.42504124,104.403,3.19511885759,184.880980945,73.9336,185.033,109.354826501,184.965785299,375.049418682,462,327.398103152,141.299648925,0.918892,98.0039,184.868,-187.637,204.771221691,252.879899945,4.80896115594,2092.80823317
463,134.417802761,106.309,0.0743987026409,185.441233545,73.9908,185.606,110.032940958,185.513896953,301.063462807,463,451.212041204,128.899706696,0.912244,98.0757,185.448,-188.134,128.635056808,288.403455566,4.83410026293,1407.83080589
464,127.160242509,102.988,4.53122974802,184.93642443,74.0164,185.089,174.697887052,185.037683761,458.889765057,464,254.228052242,128.773405397,0.886837,98.1298,184.912,-187.555,239.602449466,104.897221343,4.85016631995,675.039734442
465,127.129975835,109.388,119.144997587,185.130230827,74.0837,185.297,148.848958772,185.223614787,598.521329923,465,235.496106471,152.003351096,0.904083,98.2224,185.127,-187.732,321.559455428,137.85494791,4.92723896928,1185.68195688
466,146.852026034,105.283,-5.98040517474,184.712021189,74.1731,184.904,120.135925588,184.804737548,386.723090764,466,326.327952233,161.444839361,0.910998,98.3406,184.701,-187.418,152.181301303,164.42142769,4.83698010816,1291.0132429
467,140.969146416,109.337,89.5433032863,185.033093091,74.2872,185.206,221.163954114,185.120529465,699.859957815,467,292.120931084,177.898853198,0.897209,98.4374,185.034,-187.69,297.195106833,100.527586364,4.88309755453,815.743997549
468,143.978249351,107.031,-0.744269790061,184.809490896,74.3759,184.959,211.170114173,184.894712465,729.121292656,468,367.93999105,129.00044345,0.885843,98.5251,184.795,-187.48,214.648731589,130.162204297,4.8099332792,695.886331784
469,130.181455581,111.701,7.91625850553,184.600061133,74.3962,184.756,196.64246754,184.68123202,712.018462314,469,279.481751684,137.175594178,0.906846,98.6437,184.594,-187.278,206.1425255,177.43416278,4.87234894704,1190.31665479
470,137.246682111,100.949,43.632261275,184.550181426,74.4499,184.703,146.482799333,184.624001777,427.093343738,470,336.177612142,187.020919091,0.890965,98.7347,184.545,-187.196,246.103123751,179.422800429,4.76233826716,1175.70821761
471,132.503886223,108.714,-1.65437993053,184.999091608,74.4896,185.162,83.7087095153,185.074799919,278.507273072,471,407.460981819,123.9905408,0.870866,98.8229,184.984,-187.624,144.175397809,269.217710859,4.821310382,1140.13263756
472,117.366789737,106.353,-1.57972789501,184.701851365,74.5639,184.866,125.11311805,184.78645049,377.944599081,472,477.684666315,-15.9847765572,0.889927,98.9001,184.695,-187.356,170.490897015,285.629601929,4.81991753223,1199.40010989
473,89.9776443549,105.705,115.857911018,184.370851743,74.5873,184.526,406.54117821,184.442869989,1157.85380004,473,448.767826149,-6.13445140677,0.890514,98.9785,184.363,-187.12,469.013420618,347.194926226,4.77085282195,1241.58895687
474,121.265462658,101.593,18.1402723562,184.34555744,74.6104,184.508,153.387357056,184.422801813,443.025936031,474,512.667379518,103.846212447,0.869831,99.0137,184.333,-186.977,216.115523833,399.334385877,4.78411950975,1742.62623101
475,140.822638415,103.009,72.9657359784,184.263777298,74.6846,184.41,142.611333751,184.341254354,423.349904283,475,376.212469352,165.053289344,0.907084,99.0637,184.259,-186.874,232.972179228,263.600035493,4.74885286071,1832.79227456
476,144.493492592,89.2361,14.7108042412,184.209851077,74.735,184.351,632.444878163,184.287870212,1660.54025589,476,396.674896435,151.326403856,0.91352,99.1377,184.206,-186.843,589.85123457,171.063998337,4.62858614464,974.073828302
477,138.835620648,110.676,103.221874608,184.356499076,74.7508,184.495,287.2628431,184.418317682,894.228002968,477,453.1322244,105.08357688,0.899678,99.2392,184.348,-187.017,371.214944168,289.839276819,4.83554957997,1585.48200961
478,129.706702372,114.105,-2.03270052799,184.181255275,74.8128,184.353,111.257429074,184.258752921,283.621813156,478,371.474472594,138.041256024,0.915824,99.322,184.17,-186.816,146.625363138,185.724265577,4.89246207511,956.551825982
479,149.298659633,102.212,62.1578178985,184.247751264,74.8824,184.381,236.013520479,184.312913805,662.197049697,479,591.471851064,148.067727955,0.886994,99.3988,184.242,-186.807,353.062203746,336.42154996,4.72645646141,1441.44985754
480,155.866040908,102.135,64.5972257373,184.418179524,74.9196,184.561,132.900108048,184.498781225,474.970938387,480,499.38850843,147.094246379,0.826317,99.481,184.412,-187.016,284.840988618,337.948903395,4.69981155527,1256.48118872
481,118.676076019,108.796,-0.815088503115,184.020723298,74.9872,184.157,111.451360362,184.088925568,338.063102682,481,207.620798178,100.623934385,0.867699,99.5614,184.006,-186.614,214.439057741,76.2275830463,4.76418815425,665.021631415
482,138.438038175,102.741,2.64155919511,184.483906552,75.0505,184.64,145.829030417,184.55882286,392.624712242,482,352.866122061,106.504637581,0.920089,99.6173,184.482,-187.084,204.911361072,158.275645407,4.65893879606,821.272955769
483,139.61905586,111.997,51.6004347152,184.029797383,75.1357,184.191,129.780132082,184.113811272,430.10644676,483,336.702589399,161.678030727,0.875311,99.696,184.012,-186.573,240.540401031,206.998539929,4.81860597335,1175.13830323
484,131.575433284,107.47,-0.227857633102,183.780523901,75.204,183.941,248.079147799,183.856997015,753.776984819,484,497.917824756,137.743004491,0.832603,99.8036,183.777,-186.243,328.824894107,287.121535623,4.76291332853,1104.86224967
485,141.190562256,94.0601,-3.24819014293,184.119868994,75.2485,184.287,155.509373196,184.199483519,534.354167139,485,356.020337522,131.738069673,0.859807,99.8506,184.116,-186.587,271.297051411,167.766991965,4.5811252506,1062.1468588
486,126.522096372,94.5907,102.270628406,183.592102815,75.3092,183.742,96.0665388556,183.67342623,416.882091345,486,265.433037324,136.902001681,0.894776,99.9143,183.579,-186.095,246.008899234,163.45889735,4.69122193226,835.264841407
487,145.069264731,111.562,57.2360326783,183.731546427,75.3895,183.9,191.061598264,183.799097143,651.725343004,487,347.774850736,160.235332676,0.893031,100.017,183.723,-186.239,266.741361307,171.335749437,4.77583535171,819.586316426
488,150.41447337,96.5939,5.61457413401,183.897141782,75.4495,184.057,165.11625434,183.981170708,539.443546039,488,506.106169147,114.940693795,0.868963,100.092,183.889,-186.335,209.952231553,374.885450986,4.59848166707,1682.69906267
489,128.471175534,107.252,1.00208312662,183.300169215,75.5264,183.467,215.496803484,183.376529579,540.543838058,489,340.591833962,128.889998955,0.865089,100.147,183.297,-185.826,281.733182043,219.943814929,4.75415570462,1108.51119434
490,130.489035437,101.829,7.74531367412,183.332098045,75.5954,183.464,134.989571059,183.401025085,452.162346499,490,348.196816643,154.338774217,0.842409,100.223,183.32,-185.871,209.784371209,265.439290672,4.68271604627,1535.30174639
491,113.165686199,105.646,3.01654723732,183.128771498,75.6958,183.29,159.664161849,183.196686381,454.24873049,491,463.776506726,45.6798755863,0.825389,100.277,183.121,-185.606,238.073519307,363.880032207,4.78649004879,1399.56946777
492,148.925462846,99.411,3.87144967074,183.185415931,75.7528,183.314,198.840686696,183.252291973,608.267904296,492,341.539357224,165.17987306,0.881291,100.345,183.172,-185.668,247.672709688,169.942563833,4.68627584146,889.215302355
493,142.397337417,99.0046,-1.40050561865,183.004761582,75.808,183.143,170.177676757,183.072683248,432.897944603,493,403.686681881,166.42120608,0.875023,100.457,183.001,-185.464,157.605091968,262.442172266,4.69763782232,1221.65063711
494,123.216839802,99.214,-0.575868501544,182.886833859,75.8904,183.027,173.229791592,182.958911256,504.280551929,494,265.246815884,133.195012824,0.914195,100.536,182.876,-185.345,209.016370202,108.131946323,4.68691823631,603.138366141
495,99.8823984297,108.799,4.14568580004,182.960194931,75.9618,183.089,168.431228762,183.023612252,456.140184975,495,574.274831218,48.6825767101,0.887136,100.614,182.948,-185.468,250.024824652,351.299538983,4.80964766646,1176.36977711
496,130.561811591,107.531,1.27771863254,182.320242837,75.9903,182.474,203.435396406,182.398740274,545.300796354,496,322.006667506,143.315116376,0.82875,100.659,182.308,-184.781,220.198152967,207.296190338,4.75600132266,1188.30441337
497,133.024791342,107.201,1.11948976831,182.101570358,76.084,182.27,159.611302208,182.18306925,409.910150071,497,246.837268703,150.85060031,0.909235,100.719,182.099,-184.627,253.077627108,91.1588131279,4.75170863315,708.662150449
498,81.045324679,93.1235,69.4371484048,182.698014152,76.1552,182.845,166.8373634,182.781347862,652.836366122,498,432.643979559,15.6849540573,0.865968,100.773,182.689,-185.211,262.302475223,241.501649167,4.58106796121,981.543803018
499,146.616844098,103.451,-9.25818349111,182.261747551,76.2116,182.412,225.064976196,182.337203257,666.08891437,499,415.683976463,164.092266924,0.889881,100.852,182.249,-184.719,297.960061402,341.612275117,4.7332940385,2072.44483182
500,123.55151961,103.024,44.0673095931,181.934098673,76.309,182.127,234.189759773,182.02675789,788.964293506,500,231.979642265,143.594985831,0.918838,100.929,181.924,-184.379,367.963412324,80.0688680846,4.75264383463,599.956880707
501,124.036333224,104.857,-0.501438853069,181.820834701,76.3606,181.997,183.653749955,181.913967808,523.800509462,501,392.877645004,119.478807061,0.892809,101.001,181.82,-184.297,263.815645284,185.953294001,4.69525299945,1132.6007123
502,111.117747264,110.148,2.19201131974,181.771559901,76.4089,181.941,165.961641883,181.847656413,437.013631807,502,502.424318071,84.7709930848,0.797183,101.066,181.758,-184.229,195.525625625,228.009506625,4.7667930268,891.68387797
503,145.278063631,111.422,3.41617514819,181.868782836,76.4777,182.03,195.148255436,181.95411169,577.429505882,503,452.081233771,137.975147739,0.910893,101.162,181.861,-184.298,272.229102648,322.155496041,4.74910163906,1379.46200949
504,113.988251269,100.246,52.2894713582,181.594601015,76.5463,181.754,133.091769894,181.687698489,488.439623541,504,506.965902374,237.332423325,0.856417,101.21,181.59,-184.088,254.569729849,208.764451394,4.70808585705,1164.84661603
505,135.715398425,111.837,209.209716586,181.321490339,76.5686,181.497,166.699781175,181.413208412,664.193271608,505,293.381767587,242.604010753,0.952284,101.27,181.313,-183.823,460.924735156,34.2129098609,4.76247877318,380.198893887
506,136.109460165,98.321,15.0600465857,181.970692417,76.6385,182.133,150.407224624,182.05828878,554.671771985,506,622.040668102,104.404817163,0.89974,101.337,181.961,-184.447,169.00132069,338.062424649,4.61634879911,1630.67033584
507,135.168966887,100.131,0.890175981284,181.618546149,76.656,181.757,221.951840076,181.702131695,587.28573233,507,274.117809226,168.476986892,0.918112,101.423,181.61,-184.113,281.072606687,98.6834249045,4.66486173704,676.189246312
508,155.107836372,101.152,-3.12988066763,181.260023285,76.6819,181.409,176.791643616,181.332827753,548.207126982,508,356.064495769,229.65596022,0.933205,101.507,181.256,-183.753,247.955522135,139.402025028,4.69862961543,1012.27871156
509,160.072937439,105.5,110.378034668,181.403830156,76.7624,181.558,121.154945152,181.490700918,429.503891198,509,451.770619579,192.954655668,0.888221,101.588,181.395,-183.887,249.645380684,264.766697965,4.68709696539,1579.58079363
510,130.619456037,101.434,12.0397279692,181.075250513,76.7847,181.241,149.124545382,181.158759862,519.43186535,510,289.959972424,176.13752821,0.898392,101.654,181.069,-183.59,184.204140445,97.0473396064,4.70693911686,645.551725248
511,121.868976955,98.8257,19.2217580913,181.796293392,76.8682,181.939,224.494385952,181.875774566,638.921250462,511,429.930278587,43.7182651781,0.86255,101.715,181.782,-184.247,319.810443616,257.36943678,4.64552615402,1119.72650005
512,149.016725584,98.1726,-0.890171606216,181.320154312,76.8916,181.462,97.2182199273,181.399026828,247.931786253,512,512.358394681,225.611291307,0.798693,101.791,181.311,-183.78,151.491353475,311.644082833,4.62575691646,1222.94478243
513,130.664293594,108.685,-1.96429324191,181.279443823,76.9656,181.459,148.283045055,181.363939074,529.063447508,513,357.51288596,145.360117658,0.825818,101.881,181.287,-183.686,231.273455761,255.213232832,4.74538983682,1242.158136
514,153.326290543,103.169,24.4949749151,181.436038909,77.0119,181.596,161.952518013,181.528870492,458.402706195,514,497.815642821,197.612956774,0.890991,101.941,181.418,-183.841,226.587780355,291.087629975,4.6454661169,1396.01692919
515,136.859378099,103.592,-4.80253490336,180.969470935,77.0992,181.142,169.582149623,181.048809293,526.132404241,515,427.50199559,192.694152249,0.888584,102.008,180.965,-183.414,135.937850817,258.16648718,4.67701638718,1193.86860432
516,141.444663992,90.96,0.10080516699,181.138706724,77.1453,181.315,148.079530412,181.223942131,429.496040548,516,488.989589631,128.540087879,0.825314,102.059,181.134,-183.637,169.221599809,254.397957424,4.57543211172,1490.64923218
517,136.868598843,98.4314,13.8413953835,180.856010982,77.2179,181.003,142.13276766,180.937445263,538.296222132,517,292.210163485,103.448264788,0.880953,102.173,180.841,-183.375,247.54729984,144.702588142,4.62726507783,971.014509597
518,88.0651079143,94.7133,-3.32578182072,181.110331653,77.3016,181.267,141.293680375,181.193102113,425.907249288,518,531.547262985,54.8423333378,0.869652,102.241,181.108,-183.614,145.646612968,364.50082132,4.57377679111,1208.61872579
519,135.156210311,96.125,45.7519984024,180.972410698,77.3863,181.117,121.152458083,181.056609331,472.48974702,519,401.569266889,73.2851062252,0.894875,102.345,180.961,-183.42,236.235919191,207.202903808,4.62608159787,1459.02737853
520,112.838094328,100.06,0.791488927583,181.0750924,77.4562,181.233,234.553668569,181.156124055,679.565564249,520,326.226823919,103.121856623,0.903998,102.437,181.069,-183.476,196.267320354,292.886047903,4.62206514531,1761.57777966
521,128.126901922,100.128,104.210666777,181.570876045,77.5615,181.699,138.826657455,181.640519686,500.38100704,521,519.003995265,90.2577177949,0.90605,102.493,181.556,-183.974,272.88252273,361.887771202,4.62444435654,1579.59053425
