MaxReturn,PolicyRegParamNorm,AverageY,AverageAbsQYDiff,MinEsReturn,AverageQ,MaxEsReturn,Iteration,StdReturn,AverageAbsY,AverageQLoss,StdEsReturn,AverageAbsQ,AverageAction,MinReturn,QFunRegParamNorm,AverageEsReturn,AverageReturn,AverageDiscountedReturn,AveragePolicySurr,Epoch
3992.79228301,49.2236,158.802929352,2.39207061745,2430.2143768,158.791,2430.2143768,120,198.647772949,158.803421989,35.5321,0.0,158.791,0.919082,3308.35976959,55.2444,2430.2143768,3743.39129927,305.046140605,-160.636,120
4009.80333133,49.3876,160.688788324,2.36620959849,2181.8121064,160.67,2181.8121064,121,96.0295683771,160.689343266,30.4838,0.0,160.67,0.908881,3712.41382645,55.5602,2181.8121064,3871.19430918,309.411338097,-162.513,121
3763.55775311,49.6441,162.830975076,2.35208841059,2522.39577176,162.817,2522.39577176,122,386.695873016,162.831355505,30.9852,0.0,162.817,0.913296,2367.19189862,55.8792,2522.39577176,3345.93497105,269.925523427,-164.645,122
4279.94233909,49.8535,163.936052223,2.42409984811,2287.80201718,163.925,2287.80201718,123,182.398268288,163.936643567,37.3567,0.0,163.925,0.912939,3639.56544315,56.1549,2287.80201718,3913.27571559,332.151668267,-165.801,123
4144.86682153,50.0445,166.08795207,2.35540697287,2436.86417147,166.071,2436.86417147,124,114.137590243,166.088386583,30.3876,0.0,166.071,0.918653,3815.32163845,56.4215,2436.86417147,3969.76649138,327.165336206,-167.966,124
4036.77411301,50.2154,168.36024788,2.38012016333,2255.49586539,168.345,2255.49586539,125,117.533613417,168.360778851,34.7261,0.0,168.345,0.907822,3653.59860493,56.6183,2255.49586539,3865.98862409,318.227949739,-170.272,125
4038.44076417,50.4401,169.41952651,2.50116980108,2593.02082631,169.401,2593.02082631,126,113.870111398,169.419813397,40.7919,0.0,169.401,0.914905,3624.56568015,56.9025,2593.02082631,3849.25152238,318.230338971,-171.34,126
3975.79995467,50.7062,171.588267703,2.47898004744,2450.48585217,171.574,2450.48585217,127,848.69273478,171.588741942,39.1922,0.0,171.574,0.919308,924.191542385,57.242,2450.48585217,3449.50595834,309.78867637,-173.474,127
3955.23265451,50.8482,173.519904518,2.49778421828,2092.90929207,173.5,2092.90929207,128,116.256866589,173.520228768,38.366,0.0,173.5,0.923285,3533.82504736,57.5421,2092.90929207,3817.25498181,328.073092599,-175.441,128
3940.64661294,50.9905,175.200082244,2.55509731062,2434.28173745,175.184,2434.28173745,129,84.160725722,175.200511759,44.4279,0.0,175.184,0.931965,3669.66531412,57.8117,2434.28173745,3858.04114509,316.183181704,-177.151,129
3776.4515381,51.2109,177.666965247,2.4375567484,2319.70241076,177.651,2319.70241076,130,339.386055196,177.667356542,34.0291,0.0,177.651,0.918365,2542.7926566,58.0334,2319.70241076,3508.44650398,290.552691652,-179.632,130
4029.84179234,51.4249,178.925259935,2.5539304577,2425.2567797,178.91,2425.2567797,131,148.714497117,178.925648669,41.9435,0.0,178.91,0.936238,3541.97103104,58.3316,2425.2567797,3822.09079806,301.018970056,-180.879,131
3792.54101629,51.6351,181.105457685,2.47747545182,2391.32703807,181.089,2391.32703807,132,959.636243015,181.105687185,34.437,0.0,181.089,0.930882,530.81861052,58.6119,2391.32703807,3227.12932346,297.50343885,-182.997,132
4015.32405122,51.7608,182.528794482,2.52869369565,2617.11889365,182.514,2617.11889365,133,119.059515647,182.529167437,38.6221,0.0,182.514,0.932936,3579.79423132,58.8568,2617.11889365,3827.30167883,316.099688793,-184.472,133
3831.33850791,51.9682,184.243119938,2.54427457201,2391.7730746,184.227,2391.7730746,134,65.9617644779,184.243485244,41.1293,0.0,184.227,0.925057,3612.67551821,59.138,2391.7730746,3742.83661344,302.103790272,-186.161,134
3877.84406324,52.1261,185.983421678,2.54422901601,2128.48863215,185.965,2128.48863215,135,66.168141133,185.983613196,42.7701,0.0,185.965,0.922258,3604.20884745,59.3959,2128.48863215,3760.22485839,311.687793808,-187.904,135
3882.83194766,52.277,188.293584596,2.53013849701,2366.98369844,188.278,2366.98369844,136,52.4770336164,188.293919213,37.9513,0.0,188.278,0.942137,3714.37059561,59.6922,2366.98369844,3782.69145873,310.123182103,-190.254,136
4177.81420399,52.5305,189.588501375,2.54299068504,2361.29817683,189.571,2361.29817683,137,107.936452611,189.588840712,42.697,0.0,189.571,0.922025,3798.55341688,59.8924,2361.29817683,4022.67102795,334.983402647,-191.523,137
3655.69176985,52.7204,191.19729888,2.52413482784,2438.40273468,191.188,2438.40273468,138,64.698751722,191.197564551,41.8636,0.0,191.188,0.926697,3421.92750121,60.1897,2438.40273468,3552.39143439,290.195922446,-193.162,138
4046.00349171,52.9424,193.444515736,2.44568733829,2557.71591159,193.428,2557.71591159,139,122.203521618,193.444805427,36.3068,0.0,193.428,0.94082,3632.41916842,60.3206,2557.71591159,3854.10867776,311.698612521,-195.335,139
3688.68833129,53.0911,194.340742832,2.59134193044,2542.46075931,194.326,2542.46075931,140,77.0687140813,194.34099212,47.3796,0.0,194.326,0.9268,3431.69801557,60.6104,2542.46075931,3566.09712932,287.844950954,-196.293,140
4008.54484175,53.368,196.285601527,2.59792667341,2449.41718027,196.268,2449.41718027,141,74.2684923793,196.286013201,51.0008,0.0,196.268,0.918035,3721.17571057,60.7981,2449.41718027,3867.3365582,328.497799436,-198.306,141
3941.44075814,53.6008,197.821186288,2.71587525938,2455.11969281,197.805,2455.11969281,142,56.8182673947,197.821639623,58.5649,0.0,197.805,0.926418,3727.21712108,61.1329,2455.11969281,3836.21109544,315.130814888,-199.851,142
4141.90004806,53.7714,199.995083897,2.53641494675,2666.41275287,199.984,2666.41275287,143,88.983650958,199.995399384,45.0818,0.0,199.984,0.930324,3873.3946017,61.3973,2666.41275287,4008.23723768,338.598912204,-202.055,143
4078.61857415,53.9875,201.744806091,2.5729176484,2608.9264251,201.721,2608.9264251,144,131.64005821,201.745100328,45.5122,0.0,201.721,0.925332,3655.94941383,61.529,2608.9264251,3801.4130286,311.131716322,-203.781,144
4237.29701078,54.1619,203.749332114,2.57146971654,2390.61988001,203.738,2390.61988001,145,1186.74801372,203.749644329,44.1736,0.0,203.738,0.922304,624.409889537,61.7018,2390.61988001,3210.24911953,315.08531151,-205.769,145
3573.45443381,54.3205,204.840551098,2.65020497981,2572.05722301,204.819,2572.05722301,146,1097.55361008,204.840876866,54.0166,0.0,204.819,0.931946,709.054063692,61.9568,2572.05722301,2771.60185387,245.600561291,-206.87,146
4228.33490727,54.4664,207.043513074,2.54718413134,2493.39138667,207.032,2493.39138667,147,1203.65042173,207.043797332,41.7948,0.0,207.032,0.935591,744.366320636,62.0803,2493.39138667,3165.48497894,329.244392559,-209.004,147
4231.72039313,54.6608,208.825395287,2.6071173714,2292.57006836,208.808,2292.57006836,148,264.206135751,208.825724791,51.8048,0.0,208.808,0.934412,3479.93942387,62.3953,2292.57006836,3889.89937586,321.276100709,-210.853,148
4084.42890042,54.9081,210.26795197,2.68708689179,2578.04295266,210.249,2578.04295266,149,74.3292972668,210.268312125,55.9982,0.0,210.249,0.946864,3870.48234731,62.6209,2578.04295266,3967.41224205,324.130117494,-212.362,149
3937.47472719,55.0722,211.318868109,2.65372076869,2615.18171718,211.304,2615.18171718,150,117.525059448,211.319206277,54.4959,0.0,211.304,0.945525,3533.35819549,62.8151,2615.18171718,3736.78185787,315.739237283,-213.389,150
4216.75018761,55.281,213.289091986,2.64024827917,2267.42610217,213.271,2267.42610217,151,916.765728551,213.289582216,52.5431,0.0,213.271,0.947116,927.878742539,63.1475,2267.42610217,3630.25956183,326.510205927,-215.337,151
4236.60733195,55.4408,214.978453142,2.53842467874,2325.99227516,214.963,2325.99227516,152,144.936533555,214.978752115,41.3571,0.0,214.963,0.943257,3775.00464534,63.3327,2325.99227516,3995.16555319,334.318333652,-217.026,152
4164.54185558,55.6409,216.570615422,2.7847115249,2600.23431307,216.557,2600.23431307,153,1047.0695376,216.571056731,60.2319,0.0,216.557,0.943696,542.754296699,63.6932,2600.23431307,3669.1464919,315.470471888,-218.61,153
4081.9342776,55.8304,218.057406638,2.68124301259,2511.41661884,218.044,2511.41661884,154,85.8491132098,218.057760862,51.6849,0.0,218.044,0.939855,3812.52996536,63.9852,2511.41661884,3930.63389633,328.181227058,-220.099,154
4161.42880524,56.0058,219.856324448,2.63777302987,2685.26644523,219.84,2685.26644523,155,88.190150036,219.856557541,48.2599,0.0,219.84,0.935492,3890.43023409,64.1887,2685.26644523,4081.51090497,340.066731313,-221.876,155
4192.38414564,56.206,221.018349627,2.6357276958,2555.53475419,221.006,2555.53475419,156,89.208490086,221.018570314,47.6982,0.0,221.006,0.92278,3879.82290715,64.4212,2555.53475419,4045.62801622,326.110347574,-223.083,156
3768.30315718,56.3439,223.322293425,2.6517110156,2699.09614823,223.31,2699.09614823,157,1023.98365995,223.322738764,52.196,0.0,223.31,0.946989,593.681655116,64.6285,2699.09614823,2955.35491729,292.957271776,-225.425,157
3691.79850078,56.5274,224.763601629,2.71219048504,2542.0721612,224.746,2542.0721612,158,221.977340819,224.763825745,52.6562,0.0,224.746,0.942286,2883.27878823,64.8752,2542.0721612,3445.83633088,300.493936977,-226.818,158
3928.53923051,56.7131,226.422963553,2.77324156679,2377.77471055,226.406,2377.77471055,159,170.612202749,226.423219685,66.5384,0.0,226.406,0.936315,3298.2734248,65.0746,2377.77471055,3572.53595689,294.667605383,-228.485,159
3918.80609422,56.9056,227.473797849,2.62602379205,2512.73277048,227.456,2512.73277048,160,350.77462939,227.474054589,52.6948,0.0,227.456,0.937658,2631.5163155,65.3203,2512.73277048,3649.0223324,320.222297731,-229.499,160
4194.12540438,57.088,229.07963919,2.78781897068,2340.73007625,229.065,2340.73007625,161,107.028484714,229.080059898,65.943,0.0,229.065,0.952193,3823.35829045,65.6344,2340.73007625,4043.45668529,337.726535741,-231.105,161
4282.18345625,57.2725,230.405618065,2.75227705923,2509.31820192,230.39,2509.31820192,162,66.1600658558,230.405900237,54.8804,0.0,230.39,0.936178,4037.19929582,65.9021,2509.31820192,4176.47692289,350.10489739,-232.389,162
4284.72243117,57.4701,231.935808806,2.63032633164,2447.4310775,231.925,2447.4310775,163,58.6860461441,231.936101368,51.4348,0.0,231.925,0.937553,4071.19387278,66.1423,2447.4310775,4151.48915407,343.970038467,-233.967,163
4078.63977533,57.6816,233.569301428,2.7277014133,2313.7731774,233.551,2313.7731774,164,87.2410331022,233.569556237,61.3547,0.0,233.551,0.944963,3809.40173751,66.3757,2313.7731774,3941.17379426,323.14728642,-235.531,164
4145.79011346,57.8022,234.89555765,2.690158747,2588.64401191,234.884,2588.64401191,165,45.2858117937,234.895747341,64.2037,0.0,234.884,0.94501,4003.73064382,66.5554,2588.64401191,4056.90568716,330.751005508,-236.88,165
3903.8127258,57.9788,236.742798937,2.61227697719,2606.9653267,236.724,2606.9653267,166,87.5170174652,236.743047176,48.8523,0.0,236.724,0.95216,3582.08465028,66.766,2606.9653267,3747.90493733,318.788238857,-238.696,166
3748.44962913,58.1178,237.757491277,2.79960980002,2363.65945867,237.747,2363.65945867,167,101.086811496,237.75795881,69.3626,0.0,237.747,0.929382,3440.94319968,67.0927,2363.65945867,3553.81776333,292.913770437,-239.781,167
3988.17520139,58.308,238.667414205,2.79840547867,2405.85585534,238.646,2405.85585534,168,74.8055808731,238.667618058,72.3431,0.0,238.646,0.92916,3732.36797518,67.2763,2405.85585534,3863.28287554,314.59248197,-240.677,168
3960.00699587,58.4741,240.562942687,2.77471489237,2506.39821776,240.55,2506.39821776,169,960.149579588,240.563200661,63.9104,0.0,240.55,0.937179,1131.00809427,67.5642,2506.39821776,3289.01111149,303.642976932,-242.568,169
3958.23460002,58.6356,242.158247348,2.73049781088,2450.50278064,242.141,2450.50278064,170,75.778970545,242.158419503,61.2126,0.0,242.141,0.940523,3724.42608766,67.8663,2450.50278064,3857.16884916,310.805526475,-244.178,170
4104.00057474,58.7845,243.039000315,2.67998379201,2512.41255167,243.024,2512.41255167,171,93.5010384505,243.03922161,57.7823,0.0,243.024,0.932115,3815.81453063,68.0495,2512.41255167,4011.75599984,329.436615178,-245.071,171
4130.17792983,58.9641,244.824890365,2.68549054896,2529.76584014,244.812,2529.76584014,172,109.700465413,244.825148681,61.3295,0.0,244.812,0.94153,3816.04725652,68.4167,2529.76584014,3953.75508987,327.679496082,-246.829,172
3601.70989133,59.1525,245.762683835,2.81879713798,2586.22632474,245.747,2586.22632474,173,84.9705393915,245.762820245,67.9049,0.0,245.747,0.953862,3329.87584813,68.6893,2586.22632474,3473.03050229,287.34700846,-247.747,173
4101.14639958,59.3533,246.685476345,2.83158111063,2738.59422831,246.668,2738.59422831,174,1378.9537129,246.685791449,75.2314,0.0,246.668,0.955448,127.983831239,68.8909,2738.59422831,2611.37899885,278.970444413,-248.746,174
3995.37829191,59.5123,248.577936324,2.79273799674,2640.92189222,248.563,2640.92189222,175,139.507681685,248.578122489,72.9067,0.0,248.563,0.933381,3424.88482044,69.0984,2640.92189222,3744.2372364,311.512678956,-250.573,175
4248.06602793,59.6965,249.612460327,2.8272244412,2514.82349182,249.605,2514.82349182,176,71.6363774524,249.612796557,74.232,0.0,249.605,0.945026,4023.26277094,69.4384,2514.82349182,4136.58752255,336.304142388,-251.698,176
3976.74166214,59.8297,250.903557779,2.95264465603,2423.21689105,250.876,2423.21689105,177,98.3112032267,250.903755989,78.0936,0.0,250.876,0.955529,3656.87536913,69.7685,2423.21689105,3885.64653134,323.070497753,-252.935,177
4143.21390235,60.029,252.105635346,2.86749611012,2575.1417707,252.089,2575.1417707,178,152.349667555,252.10590684,76.9346,0.0,252.089,0.940473,3623.10026594,70.0344,2575.1417707,3986.95245109,329.904152763,-254.127,178
3951.82433227,60.1205,253.909811609,2.97778273171,2619.15218193,253.889,2619.15218193,179,269.132529222,253.910163466,84.389,0.0,253.889,0.951028,2985.6041878,70.3782,2619.15218193,3682.72938461,293.331723897,-255.952,179
4326.27489746,60.3041,255.029280464,2.86339455868,2630.17926473,255.018,2630.17926473,180,178.939288087,255.029542132,73.1602,0.0,255.018,0.95297,3833.89777485,70.6283,2630.17926473,4004.52912615,307.441660132,-257.102,180
3944.90662966,60.4233,256.345776148,2.92263824354,2475.4517458,256.329,2475.4517458,181,81.4321564217,256.345919995,79.9708,0.0,256.329,0.940455,3620.05317085,70.9046,2475.4517458,3782.20134006,315.247546307,-258.421,181
4124.34393273,60.5319,257.362121152,2.75458473862,2621.48332412,257.344,2621.48332412,182,105.79343985,257.362497237,68.3451,0.0,257.344,0.945089,3779.25309846,71.0671,2621.48332412,3981.90153124,321.893873805,-259.306,182
4244.2564886,60.7153,258.574532163,2.64005563316,2638.13605362,258.563,2638.13605362,183,107.754160438,258.574654375,50.7911,0.0,258.563,0.950693,3905.23365398,71.2673,2638.13605362,4062.58075685,329.8015686,-260.525,183
4021.28416692,60.89,259.581661968,2.89313874751,2586.2816675,259.565,2586.2816675,184,54.2147335387,259.581939886,78.6138,0.0,259.565,0.941921,3852.07465795,71.5073,2586.2816675,3974.31955169,315.055932871,-261.558,184
4297.10236986,61.0598,261.136558591,2.89528772561,2464.5428619,261.121,2464.5428619,185,206.193573213,261.136766293,78.1106,0.0,261.121,0.946364,3656.29865488,71.7509,2464.5428619,3938.76550931,323.615899813,-263.152,185
3983.73361741,61.228,261.611082446,2.76553688474,2738.65473276,261.603,2738.65473276,186,108.967688252,261.611338632,67.5277,0.0,261.603,0.938585,3575.83504834,71.9364,2738.65473276,3826.25109698,306.946487069,-263.654,186
4146.23434061,61.3972,263.659296246,2.79868709124,2376.59351265,263.645,2376.59351265,187,1140.95285639,263.659640157,71.2804,0.0,263.645,0.949134,210.778187988,72.2072,2376.59351265,3605.4670324,310.849662857,-265.665,187
4149.92148041,61.5204,264.5409586,2.87361726564,2497.91279923,264.525,2497.91279923,188,147.569379508,264.541206104,80.3218,0.0,264.525,0.953814,3700.54007192,72.5634,2497.91279923,3957.93409998,331.842023761,-266.545,188
4152.37633907,61.6918,265.417354612,2.74099144018,2278.75288812,265.405,2278.75288812,189,192.173771083,265.417541143,66.233,0.0,265.405,0.947185,3566.60072394,72.8244,2278.75288812,3835.47124087,316.044165581,-267.403,189
4435.85583847,61.8457,266.633127786,3.02195689953,2709.01806681,266.613,2709.01806681,190,111.085027959,266.633331224,99.1146,0.0,266.613,0.952293,4090.879005,73.1328,2709.01806681,4203.65781063,341.833628298,-268.594,190
3900.43492827,62.0005,268.361297922,2.82023027434,2837.97552789,268.346,2837.97552789,191,145.660044488,268.361588743,75.045,0.0,268.346,0.954539,3371.46558065,73.4503,2837.97552789,3718.66266407,317.557937885,-270.359,191
4222.44919411,62.0959,269.081096416,2.86483050568,2229.40960754,269.067,2229.40960754,192,75.0307215937,269.081231666,77.5031,0.0,269.067,0.953091,3997.24485518,73.6319,2229.40960754,4114.23690241,348.685938557,-271.096,192
4209.76373992,62.3123,269.893122239,2.92591137195,2437.38823671,269.876,2437.38823671,193,190.36697834,269.893289803,87.4282,0.0,269.876,0.947916,3533.0417251,73.8571,2437.38823671,3857.17791874,308.69820422,-271.921,193
4267.09673761,62.4808,271.231489957,2.79826934478,2730.22695865,271.22,2730.22695865,194,95.3227621751,271.231713706,74.9719,0.0,271.22,0.950499,3912.06161289,74.0554,2730.22695865,4080.59154703,339.535702462,-273.273,194
4002.15276577,62.6157,272.559946334,3.00480407046,2635.95703243,272.543,2635.95703243,195,74.5425730707,272.560153981,93.5503,0.0,272.543,0.959251,3792.83954227,74.4168,2635.95703243,3896.81280114,324.912240047,-274.638,195
4445.71281939,62.7774,273.077408226,3.00504648721,2637.00756172,273.066,2637.00756172,196,130.336753957,273.077900268,92.3226,0.0,273.066,0.949434,3957.93087491,74.7289,2637.00756172,4244.79833344,338.279234621,-275.178,196
3868.14610912,62.8979,274.427633036,2.85391743306,2708.54189906,274.419,2708.54189906,197,65.4809681218,274.427893727,71.3696,0.0,274.419,0.956839,3662.09825324,75.0341,2708.54189906,3798.32833303,309.204880306,-276.599,197
4245.92581139,63.0702,276.257096708,2.92078295219,2651.62690498,276.239,2651.62690498,198,256.263341446,276.257311073,82.7036,0.0,276.239,0.950169,3485.7293226,75.322,2651.62690498,3965.61135482,321.562088928,-278.268,198
4067.43401052,63.1976,276.617971794,3.10661149931,2534.20620517,276.604,2534.20620517,199,97.5908572771,276.61825851,97.6586,0.0,276.604,0.956913,3663.2109771,75.6629,2534.20620517,3887.68844993,324.386861322,-278.562,199
4211.66051878,63.3606,278.195421379,2.81588042567,2478.32991356,278.183,2478.32991356,200,92.6463658296,278.195730644,75.4286,0.0,278.183,0.94764,3856.88284634,75.9251,2478.32991356,4014.56399461,321.526841418,-280.178,200
4247.21858595,63.529,279.665741828,3.03418827752,2699.16550156,279.639,2699.16550156,201,478.044287827,279.66584557,90.9042,0.0,279.639,0.951082,2797.30175945,76.1539,2699.16550156,3930.9746514,347.281481054,-281.638,201
4370.18539016,63.6583,279.870385657,2.90085167683,2531.42240549,279.86,2531.42240549,202,85.4176874652,279.870683939,78.0281,0.0,279.86,0.948893,4079.86432361,76.4023,2531.42240549,4226.83899788,353.054381927,-281.848,202
4144.78484287,63.845,281.453797825,2.93523030486,2546.84145588,281.443,2546.84145588,203,263.080425767,281.454042969,87.8836,0.0,281.443,0.962226,3269.41305766,76.6139,2546.84145588,3873.43268245,319.06594667,-283.379,203
4389.91801602,64.0174,281.684657624,2.88389949613,2567.55421556,281.671,2567.55421556,204,83.6071807342,281.684957673,83.8456,0.0,281.671,0.954616,4093.77663672,76.8361,2567.55421556,4319.41785703,342.712717796,-283.633,204
4050.23806548,64.2142,281.61853442,3.14699364669,2894.69610291,281.608,2894.69610291,205,160.227458398,281.618767599,113.646,0.0,281.608,0.954646,3440.82587513,77.0839,2894.69610291,3822.4966911,304.626614348,-283.592,205
4367.54544753,64.3487,283.881073825,3.03851901684,2462.28739924,283.853,2462.28739924,206,381.579945422,283.881236289,98.4272,0.0,283.853,0.964223,2973.66668824,77.3375,2462.28739924,4091.6717559,341.336915549,-285.873,206
4095.16653546,64.4855,284.534233378,2.7615937565,2624.33648939,284.528,2624.33648939,207,196.934532578,284.53435389,75.4986,0.0,284.528,0.954324,3390.97575074,77.5243,2624.33648939,3948.23131316,331.461191504,-286.529,207
4296.45785881,64.6273,285.294578313,3.05045115457,2708.84426623,285.277,2708.84426623,208,137.061961975,285.294828811,104.339,0.0,285.277,0.958904,3864.18084955,77.9028,2708.84426623,4078.68957054,322.042830124,-287.334,208
3916.26821595,64.7987,286.242580367,3.0743901381,2544.66295334,286.225,2544.66295334,209,168.718549197,286.242764497,95.6102,0.0,286.225,0.951373,3429.13853526,78.1554,2544.66295334,3645.45689823,293.386781898,-288.241,209
