AverageQ,Iteration,AverageAbsY,AverageAction,Epoch,AverageQLoss,PolicyRegParamNorm,AverageAbsQ,AverageReturn,AveragePolicySurr,AverageEsReturn,MaxReturn,MaxEsReturn,StdReturn,AverageY,AverageAbsQYDiff,MinReturn,StdEsReturn,AverageDiscountedReturn,MinEsReturn,QFunRegParamNorm
6.68296,122,6.68409442281,0.847696,122,0.0853892,43.0632,6.68296,2394.28766507,-6.78556,966.1838647,2643.52074361,966.1838647,560.808373278,6.68404323269,0.140042286659,717.507343984,0.0,213.750874099,966.1838647,37.8179
6.82726,123,6.82794993574,0.814309,123,0.0693098,43.2395,6.82726,2382.00593547,-6.931,1354.44868192,2787.06418922,1354.44868192,280.344278408,6.82791373703,0.135681779389,1797.12563834,0.0,212.134035958,1354.44868192,37.9567
6.96118,124,6.96247631611,0.874862,124,0.0574263,43.3929,6.96118,2568.24708002,-7.06595,1645.66679276,2695.67318641,1645.66679276,75.5786205505,6.96245087494,0.131720857766,2467.33333207,0.0,210.946445491,1645.66679276,38.1077
7.03814,125,7.03884999595,0.83712,125,0.0808193,43.5428,7.03814,2620.02241322,-7.14409,1678.72338726,2755.9585979,1678.72338726,111.610263465,7.038808885,0.140658179872,2396.18352397,0.0,219.66338394,1678.72338726,38.2697
7.11928,126,7.12044834312,0.937058,126,0.0942962,43.7045,7.11928,2259.43980751,-7.22477,1435.02774647,2303.14993268,1435.02774647,33.8031549211,7.1204285148,0.145771082191,2203.75011104,0.0,181.191611117,1435.02774647,38.4718
7.26956,127,7.27029815319,0.931414,127,0.105573,43.9046,7.26956,2588.41328927,-7.37968,1675.83555278,2628.01368134,1675.83555278,34.2745868751,7.27026882248,0.150324665732,2519.69331747,0.0,210.271609158,1675.83555278,38.5778
7.37791,128,7.37928548385,0.921491,128,0.110492,44.0613,7.37791,2126.56403057,-7.48676,1767.20898628,2435.90389194,1767.20898628,567.069560916,7.37923386993,0.149871836211,447.297819076,0.0,179.607745979,1767.20898628,38.7662
7.50435,129,7.50525077825,0.910265,129,0.0857415,44.1801,7.50435,2507.24751005,-7.62248,1699.6672275,2581.31188617,1699.6672275,53.867617195,7.50520834042,0.142118260495,2414.39383593,0.0,206.324373938,1699.6672275,38.9656
7.59962,130,7.60010737416,0.879737,130,0.0678305,44.3437,7.59962,2385.08623116,-7.70776,1024.1681871,2682.23198038,1024.1681871,265.037514723,7.60006746171,0.137507888544,1780.24078526,0.0,212.522890725,1024.1681871,39.0994
7.74052,131,7.74151786486,0.840091,131,0.0968806,44.4435,7.74052,1885.97305645,-7.84463,1850.73461598,2069.41642574,1850.73461598,161.468477894,7.74143831713,0.147544834793,1504.94953738,0.0,166.669912391,1850.73461598,39.245
7.76753,132,7.76862855867,0.863896,132,0.122869,44.5941,7.76753,2033.54612958,-7.8742,1791.81620332,2585.8793487,1791.81620332,662.191310746,7.76856970212,0.153693413053,472.768374493,0.0,185.37614705,1791.81620332,39.4198
7.96554,133,7.96619961759,0.878735,133,0.080466,44.7053,7.96554,2804.62502407,-8.07643,1509.33759055,2932.92488819,1509.33759055,79.2443978715,7.96615683278,0.143767132219,2677.36451191,0.0,224.46524417,1509.33759055,39.5306
8.05418,134,8.05504250927,0.863048,134,0.111208,44.8834,8.05418,2892.12113034,-8.16994,1862.47910756,2961.60965079,1862.47910756,47.3116531044,8.05500275158,0.155578793283,2805.42419904,0.0,235.336940529,1862.47910756,39.6858
8.17517,135,8.17588766374,0.840712,135,0.0809537,44.9906,8.17517,2879.1758608,-8.28646,1660.80766634,3303.07154217,1660.80766634,658.450871429,8.17586398215,0.147853503024,1049.41357975,0.0,260.560257514,1660.80766634,39.8607
8.28264,136,8.28391264534,0.809373,136,0.145787,45.1109,8.28264,2535.22932136,-8.39599,1732.98032064,2939.54387871,1732.98032064,617.992773028,8.28386455072,0.161113757055,1005.14729461,0.0,187.524246134,1732.98032064,39.9767
8.32605,137,8.32731373979,0.900384,137,0.101963,45.2153,8.32605,2539.343712,-8.44564,628.470770285,2665.67603578,628.470770285,74.3999988904,8.32728002385,0.150355058327,2408.20622409,0.0,207.11317498,628.470770285,40.1499
8.4065,138,8.40723582543,0.847186,138,0.100881,45.3499,8.4065,2807.35617496,-8.52531,1699.36661217,2918.11516762,1699.36661217,87.3304018912,8.40719242354,0.148748400583,2658.53364976,0.0,231.936011651,1699.36661217,40.2787
8.57694,139,8.57786262681,0.876063,139,0.116733,45.5031,8.57694,2892.0158983,-8.691,1755.70886502,3017.69920669,1755.70886502,95.6241117965,8.57780071286,0.154611460093,2659.773456,0.0,244.794887906,1755.70886502,40.4684
8.63535,140,8.63626635616,0.865663,140,0.131987,45.6836,8.63535,2580.15005907,-8.75307,985.326700758,3074.63142486,985.326700758,787.365675693,8.63621217708,0.158794644411,867.761657313,0.0,235.982510298,985.326700758,40.6208
8.69557,141,8.69636148351,0.91733,141,0.110497,45.8681,8.69557,2702.04391876,-8.82095,557.567095111,2770.70683741,557.567095111,39.0337590589,8.69633735175,0.148537841236,2628.75860113,0.0,225.607333374,557.567095111,40.731
8.79869,142,8.79967084905,0.867603,142,0.0973332,46.0435,8.79869,1828.97127423,-8.91998,1911.24349596,2741.74294506,1911.24349596,1282.11530677,8.79964329021,0.148555006023,-257.55500955,0.0,190.259781951,1911.24349596,40.902
8.92727,143,8.92878958124,0.846111,143,0.131155,46.2375,8.92727,1044.90434277,-9.05211,1190.36447744,2028.45593411,1190.36447744,684.180892897,8.92874578089,0.160422669257,-242.984908633,0.0,146.96644153,1190.36447744,41.0375
9.02344,144,9.02465022052,0.860496,144,0.111365,46.388,9.02344,2430.75656689,-9.14634,1088.60653567,2592.74612894,1088.60653567,72.515503113,9.02459952959,0.155910518204,2342.32358273,0.0,193.783429849,1088.60653567,41.1917
9.08102,145,9.08229414585,0.878925,145,0.11825,46.5448,9.08102,2528.94726569,-9.20569,1760.60004467,2781.69988712,1760.60004467,325.58684042,9.0822595288,0.155087428099,1639.61036255,0.0,220.383897023,1760.60004467,41.3211
9.23294,146,9.23422673022,0.803801,146,0.101499,46.6995,9.23294,2945.06962978,-9.36098,1750.66873919,3141.21756391,1750.66873919,336.155466343,9.23419783586,0.154077317329,1950.09750777,0.0,254.225744419,1750.66873919,41.4442
9.37692,147,9.37850164214,0.896622,147,0.11358,46.8268,9.37692,2495.49895976,-9.50899,1720.75124922,2564.80072887,1720.75124922,46.1483118399,9.37847699683,0.158251590009,2424.2246391,0.0,199.792367973,1720.75124922,41.6015
9.49321,148,9.49403496677,0.86104,148,0.124474,46.9061,9.49321,2840.78731048,-9.62992,1582.1007495,2956.32898949,1582.1007495,67.3923712829,9.49397025874,0.162639728283,2715.7321688,0.0,227.12499856,1582.1007495,41.7251
9.54528,149,9.54684220968,0.775788,149,0.159664,47.0939,9.54528,2780.82194868,-9.68216,1942.58439352,3090.24274439,1942.58439352,598.097677548,9.5467730473,0.169643298986,1025.46672384,0.0,250.457525525,1942.58439352,41.9022
9.73455,150,9.73598057831,0.849105,150,0.127014,47.3308,9.73455,1728.93982604,-9.86728,1266.44852456,2120.67475051,1266.44852456,189.455029185,9.73594722606,0.163953699006,1439.86813163,0.0,171.691591524,1266.44852456,41.9993
9.85161,151,9.85300239162,0.780047,151,0.170179,47.433,9.85161,2510.38404114,-9.97837,1622.05880447,2679.62602018,1622.05880447,116.556371596,9.8529604798,0.173515207219,2264.12671741,0.0,210.426655062,1622.05880447,42.159
9.99262,152,9.99411905724,0.779203,152,0.18432,47.5555,9.99262,2609.42318037,-10.1306,1637.91298036,2669.6928088,1637.91298036,60.5885282505,9.99408397794,0.173312848956,2509.3026962,0.0,209.362301224,1637.91298036,42.3215
10.0643,153,10.0654172039,0.911836,153,0.200958,47.7603,10.0643,2776.9669927,-10.21,1836.08834008,2914.09938909,1836.08834008,69.6505849782,10.065378768,0.174328526393,2686.28515955,0.0,227.820914291,1836.08834008,42.4356
10.1415,154,10.1427270712,0.861798,154,0.11802,47.8804,10.1415,2600.86313272,-10.2778,1887.84425813,2818.01584983,1887.84425813,165.987567682,10.1427058733,0.162932682424,2178.72851506,0.0,215.636402452,1887.84425813,42.5399
10.2909,155,10.2920813951,0.865004,155,0.136135,48.0397,10.2909,2562.01183127,-10.4236,1705.88384954,2618.58264512,1705.88384954,47.5843535001,10.292052496,0.160418508439,2435.40386308,0.0,217.349228128,1705.88384954,42.6551
10.4699,156,10.4711094939,0.889145,156,0.207437,48.1309,10.4699,2685.57702277,-10.6061,1953.4411045,2726.81463736,1953.4411045,36.5821084342,10.4710586252,0.182308255464,2589.61835628,0.0,220.973409197,1953.4411045,42.8107
10.601,157,10.6034301989,0.872515,157,0.211389,48.3743,10.601,2311.93629067,-10.7355,1819.54895557,2463.07033518,1819.54895557,61.6211224535,10.6033807682,0.182117748277,2206.55230783,0.0,190.987172829,1819.54895557,42.927
10.7109,158,10.712084849,0.848655,158,0.154393,48.4846,10.7109,2777.79070696,-10.8439,1672.23648609,2900.67265752,1672.23648609,48.7876074558,10.7120464439,0.169475268056,2726.83165952,0.0,232.063543057,1672.23648609,43.0478
10.7994,159,10.80070629,0.905642,159,0.168124,48.6017,10.7994,2585.24613919,-10.9351,1565.60577223,2613.04033423,1565.60577223,19.8515906587,10.8006762757,0.171405093092,2554.56421391,0.0,212.865981389,1565.60577223,43.143
10.9001,160,10.9016533484,0.907163,160,0.174342,48.7086,10.9001,2376.20970469,-11.0217,1428.31739984,2500.42704856,1428.31739984,59.0023115581,10.9016247854,0.175766816482,2287.08168447,0.0,198.504293875,1428.31739984,43.2161
11.0624,161,11.0638020811,0.887365,161,0.170854,48.8241,11.0624,2669.0649687,-11.1891,1486.81523272,2859.66021051,1486.81523272,124.708855207,11.0637795534,0.171644458679,2440.99705707,0.0,214.433554452,1486.81523272,43.2976
11.1261,162,11.1276413236,0.881827,162,0.182791,48.9656,11.1261,2727.33312798,-11.2577,1665.10164112,2827.3542918,1665.10164112,57.2962057991,11.1275906742,0.175228611507,2631.99806958,0.0,227.366341731,1665.10164112,43.4021
11.216,163,11.2177039885,0.885041,163,0.239531,49.0746,11.216,2787.9030711,-11.3516,1928.35281381,2849.29915645,1928.35281381,36.4813671569,11.2176589556,0.183120624308,2738.34971086,0.0,231.29938923,1928.35281381,43.526
11.3874,164,11.3890758269,0.924427,164,0.188863,49.2249,11.3874,2774.76658937,-11.5262,1702.9892823,2864.5920528,1702.9892823,87.7228653377,11.3890369908,0.175557137026,2621.55102652,0.0,228.946037868,1702.9892823,43.5952
11.4262,165,11.4270314849,0.90893,165,0.217925,49.4,11.4262,2572.27018456,-11.5622,1950.25232671,2673.527996,1950.25232671,66.1781696403,11.4270146152,0.183152675535,2458.18779683,0.0,219.04579932,1950.25232671,43.7877
11.6094,166,11.6110542584,0.919289,166,0.225047,49.6147,11.6094,2416.65886862,-11.7602,1673.97292209,2652.86857094,1673.97292209,130.561880038,11.6110228609,0.185883173081,2153.55605065,0.0,197.057160796,1673.97292209,43.9358
11.7321,167,11.7341090948,0.917644,167,0.226871,49.7299,11.7321,2373.34987418,-11.8772,1547.66397114,2568.97826589,1547.66397114,160.666197748,11.7340771026,0.185851829131,2050.96440096,0.0,183.740981202,1547.66397114,44.0531
11.8535,168,11.8550774784,0.924262,168,0.235314,49.8606,11.8535,2710.05750684,-11.9921,1442.04069201,2787.85185324,1442.04069201,49.7191710292,11.8550050223,0.184563339003,2616.36636704,0.0,218.802020705,1442.04069201,44.1761
11.9889,169,11.9897816047,0.849567,169,0.132497,50.0555,11.9889,2815.70792725,-12.1195,1580.5802718,2933.53867116,1580.5802718,126.03319538,11.9897610823,0.169660650594,2534.16083491,0.0,228.602124497,1580.5802718,44.2675
12.018,170,12.01932899,0.897353,170,0.24677,50.1893,12.018,2890.97029566,-12.1451,1876.61686302,3014.73724702,1876.61686302,81.696780887,12.0192733513,0.188701258118,2754.85078194,0.0,218.739979697,1876.61686302,44.3715
12.1445,171,12.1461647461,0.902778,171,0.208605,50.3239,12.1445,1718.58980163,-12.2643,1561.62926068,2331.49284305,1561.62926068,1005.19943659,12.1461447278,0.180939118186,-357.295586908,0.0,172.591982802,1561.62926068,44.4498
12.2627,172,12.2637610871,0.907395,172,0.175242,50.4776,12.2627,2161.8185012,-12.3801,1638.9143314,2250.54621912,1638.9143314,59.9911771471,12.2637273191,0.173090990975,2045.93235391,0.0,183.818559039,1638.9143314,44.5271
12.3371,173,12.3385835927,0.918062,173,0.200732,50.5807,12.3371,2258.40118124,-12.4593,1624.49895464,2311.26578599,1624.49895464,41.175834843,12.3385623844,0.178644319387,2192.82597881,0.0,187.600508617,1624.49895464,44.6276
12.45,174,12.4510749784,0.908855,174,0.18143,50.7474,12.45,1737.87610309,-12.5687,1694.61489785,2071.33916141,1694.61489785,218.864267747,12.4510479874,0.173173961316,1371.7990537,0.0,132.120418909,1694.61489785,44.7371
12.5285,175,12.5301936061,0.888752,175,0.236071,50.8402,12.5285,2026.26547415,-12.655,1428.67270048,2530.41359489,1428.67270048,692.570095437,12.5301629924,0.185473529325,841.059571951,0.0,202.647971093,1428.67270048,44.8362
12.5548,176,12.5561329342,0.917119,176,0.190208,50.9394,12.5548,1722.7336408,-12.6787,1457.46550212,1961.69223434,1457.46550212,118.465151758,12.5561013968,0.172608381565,1483.32713997,0.0,149.366956935,1457.46550212,44.9854
12.6693,177,12.6705914752,0.872692,177,0.200157,51.1052,12.6693,2280.08115015,-12.7859,1719.20082618,2408.72574875,1719.20082618,91.6140370041,12.6705372149,0.172937289255,2101.73231637,0.0,197.848299701,1719.20082618,45.12
12.7547,178,12.7560120261,0.891022,178,0.238482,51.2688,12.7547,2436.91192405,-12.8735,1582.21964836,2707.43307096,1582.21964836,399.176669701,12.7559627427,0.18462852003,1274.7211897,0.0,215.115047593,1582.21964836,45.2488
12.8781,179,12.8787054695,0.899096,179,0.199962,51.4073,12.8781,2587.39172868,-12.9879,1570.97839397,2734.75586529,1570.97839397,73.283901494,12.8786762999,0.181716396938,2452.7493837,0.0,214.30726757,1570.97839397,45.3594
12.9367,180,12.9380539401,0.878497,180,0.199456,51.5131,12.9367,2452.46580999,-13.0505,1688.78882141,2652.4183013,1688.78882141,142.349206698,12.9380210413,0.179852260816,2192.96743663,0.0,211.486799853,1688.78882141,45.4355
13.0277,181,13.0288541148,0.892253,181,0.217205,51.6545,13.0277,2485.99132616,-13.148,1775.00476876,2588.67439915,1775.00476876,66.5508616552,13.0288161562,0.182427483244,2406.72772787,0.0,206.01837957,1775.00476876,45.5269
13.1735,182,13.1747512489,0.895581,182,0.24736,51.6977,13.1735,1864.26013689,-13.3009,1782.80233521,2183.57423049,1782.80233521,182.124042459,13.1747321778,0.183296374124,1626.00175707,0.0,158.724297332,1782.80233521,45.6573
13.2552,183,13.2563652646,0.889294,183,0.19778,51.7797,13.2552,2239.85954395,-13.3782,1731.32391885,2530.79913148,1731.32391885,123.356396224,13.2563380311,0.175688480559,2020.95579164,0.0,187.3036244,1731.32391885,45.8186
13.3137,184,13.3150733357,0.912388,184,0.324989,51.9392,13.3137,1989.93071757,-13.4384,1359.61431966,2214.8597271,1359.61431966,179.856639703,13.315029764,0.202206001608,1514.29755178,0.0,165.006640875,1359.61431966,45.9598
13.4082,185,13.409534542,0.918552,185,0.272797,52.0807,13.4082,1576.7896322,-13.5283,1782.54523128,2609.92265146,1782.54523128,838.55453074,13.4094948247,0.190270200529,264.991222266,0.0,168.478068922,1782.54523128,46.1108
13.4735,186,13.474585152,0.894611,186,0.215097,52.1538,13.4735,2486.33865383,-13.5927,1628.76649702,2585.7091106,1628.76649702,59.2630640367,13.4745354694,0.185577411524,2384.8721137,0.0,205.396864534,1628.76649702,46.2033
13.5648,187,13.5658147011,0.867364,187,0.205676,52.3475,13.5648,2815.39259616,-13.6831,1579.29146963,2910.69391923,1579.29146963,67.7758518201,13.565776728,0.182586023693,2662.12051271,0.0,230.755155978,1579.29146963,46.3301
13.6803,188,13.6819238894,0.89164,188,0.269285,52.4756,13.6803,2868.68554275,-13.8034,1872.49272667,2996.19822924,1872.49272667,110.86927554,13.6818956857,0.192213815959,2607.40197903,0.0,227.808984483,1872.49272667,46.4801
13.727,189,13.7280232808,0.882695,189,0.188995,52.6167,13.727,2718.58841894,-13.8469,1844.31759941,2898.0491506,1844.31759941,130.20076156,13.7279788829,0.1768982823,2420.05322546,0.0,223.693216335,1844.31759941,46.561
13.8166,190,13.8184779477,0.912168,190,0.275427,52.8323,13.8166,2788.90007454,-13.9357,1771.24226182,2871.2479794,1771.24226182,68.7469972668,13.8184264368,0.19539136283,2630.07248001,0.0,227.699548575,1771.24226182,46.6717
13.8846,191,13.8856210439,0.924089,191,0.283061,52.9349,13.8846,2591.10576975,-13.9993,1863.73570939,2675.08536086,1863.73570939,32.0963447961,13.8856023694,0.192190150378,2556.28769933,0.0,219.558168795,1863.73570939,46.7904
14.0016,192,14.0027092234,0.91924,192,0.388123,53.0627,14.0016,2275.67270178,-14.1223,1539.42346357,2382.95594852,1539.42346357,60.3863801481,14.0026807232,0.205640678982,2181.36257097,0.0,188.14250382,1539.42346357,46.8863
14.0276,193,14.0292218733,0.925334,193,0.21433,53.2372,14.0276,2414.58045539,-14.1568,1873.24527342,2501.72095758,1873.24527342,83.9548990499,14.0291764314,0.183768273372,2273.4585675,0.0,198.820954791,1873.24527342,46.962
14.097,194,14.098245059,0.923454,194,0.314,53.3994,14.097,2624.58512248,-14.2208,1644.61967423,2688.55099581,1644.61967423,45.194824983,14.098191688,0.197684016085,2539.80405551,0.0,216.229038656,1644.61967423,47.074
14.1696,195,14.1707940315,0.916003,195,0.310564,53.5449,14.1696,2318.86075649,-14.2978,1496.07298369,2442.01039108,1496.07298369,64.8165776666,14.1707617985,0.202244492612,2213.60895729,0.0,189.806514757,1496.07298369,47.2055
14.2105,196,14.2117442649,0.876514,196,0.293153,53.6774,14.2105,2970.40496946,-14.3282,1625.10734727,3123.53828464,1625.10734727,104.739553546,14.2117077585,0.193546812543,2728.34712974,0.0,242.564593728,1625.10734727,47.3624
14.3398,197,14.3408679881,0.897955,197,0.40921,53.8341,14.3398,2362.26918426,-14.4513,1522.04093723,2520.717368,1522.04093723,159.65294894,14.3408314196,0.207842055291,1945.81345122,0.0,196.494289783,1522.04093723,47.5037
14.3915,198,14.3931301064,0.903527,198,0.282938,53.8718,14.3915,2639.26789791,-14.5036,1855.13557855,2805.70811361,1855.13557855,101.050425339,14.3931175103,0.188508315764,2469.53744987,0.0,207.364897467,1855.13557855,47.6316
14.4568,199,14.4582219632,0.940026,199,0.315449,54.0017,14.4568,2364.14055735,-14.5842,1748.49384208,2528.65144561,1748.49384208,112.815475151,14.4581988111,0.199332134698,2200.6592162,0.0,190.424500533,1748.49384208,47.7295
14.558,200,14.5590006266,0.944252,200,0.203917,54.0676,14.558,1948.15266449,-14.6774,1815.40236899,2451.96430187,1815.40236899,566.462991689,14.5589466516,0.180499334999,486.85035529,0.0,189.902608272,1815.40236899,47.8585
14.6109,201,14.6121885206,0.911068,201,0.274804,54.1888,14.6109,2178.30281564,-14.7212,1781.28556959,2880.28687915,1781.28556959,643.27291868,14.6121730894,0.192387944269,1123.98671532,0.0,225.544572329,1781.28556959,47.9823
14.6877,202,14.6891393485,0.93929,202,0.174632,54.3077,14.6877,2346.68901076,-14.8018,1851.77529425,2490.31614432,1851.77529425,96.5635114739,14.6891073705,0.182324000211,2190.06828083,0.0,182.926981107,1851.77529425,48.1049
14.8171,203,14.8174876518,0.914429,203,0.296322,54.381,14.8171,1452.63093811,-14.9365,2109.9965608,2410.10398062,2109.9965608,924.311148495,14.8174429996,0.19885332522,99.6473446212,0.0,151.327565234,2109.9965608,48.2298
14.8494,204,14.8516535628,0.915734,204,0.358991,54.5128,14.8494,1963.41320132,-14.9812,1903.99859418,2696.38167906,1903.99859418,966.262564448,14.851622438,0.201360155559,-188.832232865,0.0,208.307544023,1903.99859418,48.3576
14.9636,205,14.9646001878,0.936668,205,0.306968,54.5979,14.9636,2294.46406237,-15.0967,1758.93682938,2451.65469222,1758.93682938,80.7537316192,14.9645745201,0.192504742705,2181.53195125,0.0,186.904131897,1758.93682938,48.4703
