StdReturn,Epoch,MaxReturn,AverageAbsQ,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinReturn,MaxEsReturn,MinEsReturn,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageQLoss,AverageReturn,AverageY,Iteration,AverageAction,AveragePolicySurr,AverageQ,AverageAbsQYDiff
794.594722768,122,3785.99767046,117.713,269.371016603,2300.35314987,52.8692,1171.4892663,2300.35314987,2300.35314987,46.3112,117.732298693,0.0,20.6905,3001.32184765,117.732050033,122,0.95194,-119.149,117.713,1.92617090004
531.915482654,123,2991.48385059,119.13,236.328014238,1835.66111321,53.0313,1296.83197535,1835.66111321,1835.66111321,46.5174,119.139548752,0.0,17.9998,1834.54321431,119.139347765,123,0.942949,-120.578,119.13,1.86962244725
827.906238193,124,3529.01754856,121.252,219.892231241,2326.59234917,53.2691,1086.45068828,2326.59234917,2326.59234917,46.69,121.269606366,0.0,14.6286,1934.11349854,121.269461674,124,0.948613,-122.729,121.252,1.83471732783
796.358465512,125,3507.59580164,122.579,256.911238377,1600.38046226,53.5116,1172.39725645,1600.38046226,1600.38046226,46.8596,122.592145291,0.0,19.6828,2150.11215154,122.591841399,125,0.940799,-124.022,122.579,1.96666766719
86.055213566,126,3470.03627217,123.783,277.142762352,2383.78954373,53.7554,3184.34560124,2383.78954373,2383.78954373,47.0747,123.80174999,0.0,22.5771,3329.68450892,123.801535513,126,0.945596,-125.245,123.783,2.03836226104
488.125916031,127,3079.3244512,125.181,268.468626392,2477.0882609,54.0332,1577.14443893,2477.0882609,2477.0882609,47.2965,125.198306223,0.0,23.7475,2723.29727806,125.198100873,127,0.95881,-126.621,125.181,2.05221617933
676.78581468,128,3816.84541868,127.015,300.798721946,2474.34248663,54.2539,1641.35631139,2474.34248663,2474.34248663,47.4507,127.028527876,0.0,21.6011,3195.54368047,127.028114888,128,0.96025,-128.464,127.015,1.96661127048
192.672740405,129,3592.85217185,128.205,266.786353233,2526.01743983,54.439,2849.09467193,2526.01743983,2526.01743983,47.6585,128.222367672,0.0,20.4808,3379.67059151,128.222221023,129,0.961203,-129.62,128.205,1.99961505977
192.30634913,130,3737.33023961,130.31,265.763455113,2200.10158347,54.6715,3125.00889743,2200.10158347,2200.10158347,47.8755,130.322654457,0.0,18.8699,3494.24471672,130.322454707,130,0.96122,-131.781,130.31,1.96213681977
732.37866012,131,3305.58157861,132.166,243.699040746,2365.28652066,54.9784,1213.08047785,2365.28652066,2365.28652066,48.0092,132.183107938,0.0,25.6009,2679.72540106,132.182791993,131,0.95538,-133.625,132.166,2.13603996033
332.751034628,132,3393.07701642,132.248,264.114824407,2412.90626966,55.2197,2185.10842826,2412.90626966,2412.90626966,48.2205,132.26019642,0.0,26.8917,3131.68164964,132.259847918,132,0.961422,-133.747,132.248,2.09352089839
264.90387242,133,3956.69849294,134.347,313.387483686,1455.40002218,55.3739,2935.60026522,1455.40002218,1455.40002218,48.4246,134.358337357,0.0,20.1738,3674.74211267,134.358020245,133,0.958439,-135.854,134.347,1.99816052825
351.6514245,134,3626.43499887,135.127,268.561704683,1464.97186117,55.5906,2326.98928134,1464.97186117,1464.97186117,48.6087,135.148220055,0.0,25.6912,3326.56325769,135.148071327,134,0.948909,-136.601,135.127,2.13239797373
429.475459753,135,3144.03413186,136.514,228.020463569,2131.74325942,55.8369,1545.41268014,2131.74325942,2131.74325942,48.8183,136.526522184,0.0,23.7992,2782.30455058,136.526468921,135,0.959004,-137.927,136.514,2.09887724352
91.662575062,136,3464.80207198,137.753,272.505878017,1078.03822347,56.1258,3150.93682061,1078.03822347,1078.03822347,48.9751,137.771594336,0.0,28.4408,3316.08026508,137.771366037,136,0.961976,-139.255,137.753,2.15578960366
1113.37041145,137,3736.79954579,138.993,237.245254052,2227.14122977,56.3516,987.814380215,2227.14122977,2227.14122977,49.2353,139.011763889,0.0,26.4504,2130.85532989,139.011577283,137,0.950067,-140.509,138.993,2.1392597187
89.8106513146,138,3757.86590366,139.537,283.665705715,2551.75160607,56.601,3489.88361251,2551.75160607,2551.75160607,49.4809,139.55182896,0.0,25.0802,3573.7217046,139.551733503,138,0.954182,-141.053,139.537,2.11596230359
598.699338305,139,3489.97149182,142.291,264.5976782,2567.31351448,56.8566,1129.3977688,2567.31351448,2567.31351448,49.6357,142.312036081,0.0,25.428,2044.02670253,142.311832503,139,0.94732,-143.803,142.291,2.17575723069
77.35804471,140,3657.87007315,143.734,274.939062823,2301.17758231,57.097,3416.04284207,2301.17758231,2301.17758231,49.8923,143.741394377,0.0,31.486,3538.66538132,143.740981542,140,0.957241,-145.236,143.734,2.24018106436
864.56389896,141,3672.27397068,144.776,273.545624592,2293.25388799,57.349,1262.66981508,2293.25388799,2293.25388799,49.9993,144.791940739,0.0,23.3011,3023.94784782,144.791693072,141,0.953777,-146.349,144.776,2.13370345442
73.299942435,142,3917.20888226,146.524,291.800536674,2353.31346851,57.5642,3676.64594063,2353.31346851,2353.31346851,50.1867,146.543462403,0.0,23.5374,3798.88576635,146.543302056,142,0.962155,-148.097,146.524,2.16264100181
725.587775757,143,3180.33511054,148.188,270.126782866,2444.81349433,57.7719,1376.31922408,2444.81349433,2444.81349433,50.3193,148.203515095,0.0,29.9732,2292.03284212,148.203177348,143,0.953205,-149.819,148.188,2.22776045285
125.617240214,144,3838.64388394,149.877,288.395950147,2362.8287399,58.0027,3424.14401391,2362.8287399,2362.8287399,50.4894,149.893144003,0.0,29.6846,3634.71531532,149.893042842,144,0.953426,-151.436,149.877,2.22809929462
75.5299378746,145,3461.41362616,149.946,264.266903277,1018.23434761,58.2121,3227.46730441,1018.23434761,1018.23434761,50.6192,149.957460388,0.0,27.1439,3299.08970926,149.957000559,145,0.966983,-151.513,149.946,2.18172517157
114.656577278,146,3709.84364914,151.715,276.92878984,2558.28042179,58.477,3321.93136035,2558.28042179,2558.28042179,50.8078,151.731004255,0.0,21.2409,3563.54751919,151.730740276,146,0.969858,-153.276,151.715,2.11362662356
1016.83963605,147,3692.88625394,153.525,286.749916926,2490.42698419,58.6482,1024.28290331,2490.42698419,2490.42698419,51.0441,153.54488875,0.0,27.4715,2627.78981181,153.544476992,147,0.967351,-155.172,153.525,2.2008245
139.246778338,148,3727.08066041,155.185,274.158606723,2276.55870492,58.8591,3309.81107888,2276.55870492,2276.55870492,51.2725,155.20033525,0.0,26.2593,3493.82032689,155.199925167,148,0.969216,-156.814,155.185,2.23142957203
292.473521969,149,3568.30776022,156.053,272.352274824,2502.07413223,59.0994,2544.0070871,2502.07413223,2502.07413223,51.4653,156.072301946,0.0,35.9021,3308.06122179,156.071726001,149,0.960962,-157.646,156.053,2.36011444807
121.952524298,150,3659.32304833,157.896,286.49867567,2482.7504788,59.2911,3227.65183008,2482.7504788,2482.7504788,51.6508,157.918875204,0.0,39.5138,3529.83951449,157.918560889,150,0.972907,-159.531,157.896,2.42562274541
139.858488877,151,4077.54079922,159.782,319.287625712,2502.16072819,59.4673,3648.45077258,2502.16072819,2502.16072819,51.818,159.796197829,0.0,34.9334,3863.15882493,159.795987688,151,0.970936,-161.458,159.782,2.33227170468
247.391107714,152,4064.92431064,161.353,301.605373227,2592.31877547,59.6697,3304.00801997,2592.31877547,2592.31877547,52.0353,161.372724292,0.0,30.922,3666.20703203,161.372429151,152,0.963324,-163.025,161.353,2.24863948796
223.450106442,153,3862.88852965,162.102,288.877966854,1266.33968008,59.8282,3088.8642441,1266.33968008,1266.33968008,52.2655,162.117407995,0.0,42.3768,3373.06884998,162.117080253,153,0.965691,-163.795,162.102,2.38447534684
96.2605434988,154,3963.86478839,163.028,306.559808141,2429.62800032,60.0029,3629.49484529,2429.62800032,2429.62800032,52.4873,163.044653358,0.0,21.9957,3791.96992495,163.044568528,154,0.965965,-164.619,163.028,2.14973227466
611.822063083,155,2901.68691968,164.434,206.773086177,2696.33464233,60.1455,1102.06164148,2696.33464233,2696.33464233,52.6292,164.449558787,0.0,30.3402,2081.35676815,164.449345386,155,0.964534,-165.992,164.434,2.28866399802
227.896687019,156,3710.51961233,166.916,293.7953976,2746.42817995,60.3126,2885.07230785,2746.42817995,2746.42817995,52.7951,166.934028746,0.0,44.8673,3533.28370039,166.933812709,156,0.975524,-168.583,166.916,2.49548732884
110.124942908,157,3988.28098172,167.985,289.668312464,2436.85815478,60.5311,3559.67762227,2436.85815478,2436.85815478,52.9954,168.009786034,0.0,49.7568,3758.4807237,168.009407466,157,0.973566,-169.644,167.985,2.53811534113
518.617040072,158,3559.00418625,170.246,270.8595745,2451.52188664,60.7604,1734.6148336,2451.52188664,2451.52188664,53.1724,170.27067745,0.0,39.4524,3108.18214374,170.270560599,158,0.969466,-171.951,170.246,2.3891813757
790.717984554,159,3970.58900092,170.352,285.314237077,2003.68248694,60.996,1082.68641581,2003.68248694,2003.68248694,53.4063,170.364115632,0.0,44.2947,3358.55308469,170.363868078,159,0.971116,-172.089,170.352,2.43915017064
546.858210986,160,4242.72112561,172.012,298.243088368,2517.23560414,61.1337,2170.71439477,2517.23560414,2517.23560414,53.5324,172.031402034,0.0,32.2053,3724.13843203,172.030831144,160,0.973949,-173.645,172.012,2.33587501331
720.131174727,161,3207.46231124,172.958,261.397428371,1372.59363945,61.3156,849.362920393,1372.59363945,1372.59363945,53.7264,172.972209271,0.0,31.7424,2026.18887727,172.971980869,161,0.967673,-174.648,172.958,2.34518367092
817.698867213,162,3976.61797057,174.922,302.673141376,2227.06814115,61.4617,1587.92914024,2227.06814115,2227.06814115,53.9311,174.936246547,0.0,33.3167,3416.7573463,174.935923217,162,0.974522,-176.609,174.922,2.33570456732
1302.40277823,163,4158.14861826,175.508,272.916392099,2629.83028119,61.7499,611.763573822,2629.83028119,2629.83028119,54.0885,175.528864151,0.0,53.2807,2461.25367309,175.528567782,163,0.970385,-177.193,175.508,2.68182320072
59.6302016518,164,4043.92633444,178.11,312.742703038,2650.54488294,61.9271,3839.84094285,2650.54488294,2650.54488294,54.245,178.128960672,0.0,36.5958,3939.02678614,178.128732915,164,0.970098,-179.693,178.11,2.37811403512
866.281230932,165,4139.69959592,178.591,317.650419336,2484.02643949,62.1869,1318.97709222,2484.02643949,2484.02643949,54.4307,178.605165155,0.0,45.0252,3554.91735065,178.604618446,165,0.967792,-180.217,178.591,2.53774441259
1118.27208589,166,3377.30488528,179.618,224.851176688,2039.90108884,62.3902,265.140975748,2039.90108884,2039.90108884,54.5412,179.637128912,0.0,43.9216,2028.33983465,179.63688816,166,0.975078,-181.366,179.618,2.47562355968
998.620455845,167,3663.10356933,182.448,225.934832815,2633.77293981,62.6067,636.91744646,2633.77293981,2633.77293981,54.7263,182.462696685,0.0,46.8509,1762.77707771,182.462202255,167,0.962642,-184.108,182.448,2.6009668557
683.174664991,168,4078.97741622,183.703,300.611710501,2564.55446785,62.7639,1662.05933462,2564.55446785,2564.55446785,54.9777,183.727677757,0.0,49.275,3663.28105943,183.727409556,168,0.974752,-185.408,183.703,2.63029427423
1040.86989593,169,3978.75345817,184.873,312.605765159,2410.50945186,62.9794,376.159092009,2410.50945186,2410.50945186,55.0874,184.881720778,0.0,39.0,3479.85918411,184.881373897,169,0.977521,-186.616,184.873,2.47323694858
733.786701155,170,3887.6511785,185.271,279.515981378,2799.24877848,63.2169,1155.96910267,2799.24877848,2799.24877848,55.2294,185.293334616,0.0,51.3851,3289.81038676,185.292852412,170,0.978397,-187.019,185.271,2.68003714563
1304.08864858,171,3556.60662746,187.126,254.719846331,2568.30184382,63.343,193.795899351,2568.30184382,2568.30184382,55.3855,187.141425301,0.0,40.6095,2579.24130166,187.141158144,171,0.97659,-188.831,187.126,2.47650658533
884.584760549,172,4111.08843013,188.557,304.51409804,2787.1581482,63.5206,956.824224413,2787.1581482,2787.1581482,55.5673,188.569386066,0.0,37.7921,3593.10372293,188.569330614,172,0.975269,-190.29,188.557,2.52743029439
982.106310979,173,3716.6398358,190.414,254.562887108,2655.60419281,63.7275,721.100802111,2655.60419281,2655.60419281,55.7993,190.434031953,0.0,47.9051,2816.75456422,190.433929542,173,0.96847,-192.187,190.414,2.65518230029
625.849999577,174,3876.79255905,191.524,292.629518781,3201.37739998,63.9393,1634.29264551,3201.37739998,3201.37739998,55.9537,191.538214371,0.0,40.0182,3467.60216895,191.538018003,174,0.975553,-193.335,191.524,2.56258949493
1668.25960641,175,4194.49734403,192.481,247.229430059,851.355022208,64.1799,-579.37151815,851.355022208,851.355022208,56.2176,192.500976584,0.0,53.0308,2725.34049029,192.500778199,175,0.974471,-194.274,192.481,2.7462713531
589.10398566,176,4083.39002155,193.273,297.919712537,2461.2208803,64.3745,1920.15650648,2461.2208803,2461.2208803,56.3902,193.283377564,0.0,46.6416,3636.26608782,193.283046709,176,0.970769,-195.077,193.273,2.56208560496
1004.29648905,177,3470.52504466,194.677,244.212509312,2501.32465097,64.6197,647.564813929,2501.32465097,2501.32465097,56.5356,194.69529112,0.0,46.2949,2294.22151887,194.694847596,177,0.976836,-196.603,194.677,2.62125938399
1176.96785211,178,3580.31839549,197.126,267.352324434,2712.40240791,64.8008,203.510668959,2712.40240791,2712.40240791,56.6996,197.143759858,0.0,52.6906,2806.36154029,197.143447692,178,0.974463,-199.036,197.126,2.71162494342
1053.78314579,179,4060.08605548,197.535,296.684389427,2477.94990285,65.041,807.29156095,2477.94990285,2477.94990285,56.8631,197.549550173,0.0,46.4119,2857.72835404,197.549348133,179,0.970456,-199.343,197.535,2.66343314381
1062.56014971,180,4202.60900478,198.348,289.087262821,1307.85795512,65.2572,972.273213074,1307.85795512,1307.85795512,57.0079,198.364276456,0.0,39.1793,3454.30249668,198.364163276,180,0.966626,-200.224,198.348,2.61896151321
832.003420894,181,3819.68392451,200.572,292.166489757,2837.68183333,65.4839,924.786142237,2837.68183333,2837.68183333,57.1465,200.593526673,0.0,56.1087,3377.9360245,200.593359031,181,0.975962,-202.453,200.572,2.80414024268
1183.18439642,182,4250.89502316,202.255,300.199566413,2787.27754677,65.695,1056.2233166,2787.27754677,2787.27754677,57.2991,202.273895121,0.0,52.8026,2336.09220023,202.273662673,182,0.969474,-204.155,202.255,2.72831243182
154.996088648,183,3726.6551647,204.08,267.033516909,2901.84474626,65.9541,3194.072602,2901.84474626,2901.84474626,57.42,204.094492449,0.0,53.5619,3461.36575632,204.09419881,183,0.977625,-206.033,204.08,2.78800481814
471.764825461,184,2480.771995,205.751,237.689712943,3257.97915513,66.2907,913.726059992,3257.97915513,3257.97915513,57.5076,205.769281862,0.0,55.5424,1465.35143186,205.769124604,184,0.952902,-207.66,205.751,2.85230088249
770.038567271,185,3756.10706581,206.967,297.093033635,2851.94044234,66.5745,1307.56504908,2851.94044234,2851.94044234,57.7271,206.989010885,0.0,58.8754,2846.42386153,206.988767207,185,0.973743,-208.842,206.967,2.82938848319
1011.90275851,186,4678.93147634,208.509,352.686164558,2922.81194769,66.7963,2018.50759152,2922.81194769,2922.81194769,57.8929,208.525451974,0.0,62.1303,3830.90766611,208.525120286,186,0.973281,-210.467,208.509,2.91527320709
106.203136297,187,4221.42914517,209.902,319.971792551,2770.13002729,67.0067,3841.69246052,2770.13002729,2770.13002729,58.0858,209.920616403,0.0,68.7555,4064.28026732,209.920469754,187,0.974109,-211.868,209.902,2.95219191364
1199.42554593,188,4302.39122505,211.377,311.133219407,2559.16852554,67.2323,1255.75820551,2559.16852554,2559.16852554,58.2829,211.401099723,0.0,47.2296,3120.94483492,211.400907161,188,0.969971,-213.353,211.377,2.82523072989
1267.63634792,189,4430.22780152,212.552,340.857582025,977.603353028,67.4333,530.942467036,977.603353028,977.603353028,58.4292,212.572540582,0.0,50.6528,3114.5207428,212.572194717,189,0.970475,-214.566,212.552,2.81798424237
930.491406258,190,3815.20923258,213.828,267.072627323,2742.34800836,67.6446,1004.56462084,2742.34800836,2742.34800836,58.6743,213.842906565,0.0,73.7181,2917.51338119,213.842449217,190,0.967462,-215.715,213.828,3.0032631819
642.159732938,191,4228.37705478,215.516,317.930513037,2664.66203779,67.8807,2203.48836436,2664.66203779,2664.66203779,58.9016,215.543523867,0.0,65.5947,3604.46931453,215.543395004,191,0.9773,-217.537,215.516,3.02907636154
1555.93140846,192,3949.39729841,217.323,266.865163076,2808.1641744,68.1399,-509.897217214,2808.1641744,2808.1641744,59.058,217.338782081,0.0,75.0677,2134.87390657,217.338301405,192,0.978207,-219.315,217.323,3.0851406142
900.319345318,193,4286.97135156,218.082,313.259407473,2856.85993469,68.3166,1713.5686778,2856.85993469,2856.85993469,59.2361,218.098165957,0.0,52.6584,3279.07362406,218.098035788,193,0.971558,-220.011,218.082,2.79893744651
773.904476587,194,4413.87400369,218.899,330.024446605,2752.81755585,68.5203,2063.08958313,2752.81755585,2752.81755585,59.4689,218.917072143,0.0,67.8336,3843.88521047,218.916693074,194,0.974365,-220.851,218.899,2.93495164104
122.246824123,195,4373.78743393,220.153,329.735010078,2773.20925919,68.7577,3964.82801352,2773.20925919,2773.20925919,59.585,220.173754113,0.0,65.9648,4180.44035352,220.173633234,195,0.980351,-222.23,220.153,2.99526393721
1206.97889498,196,4435.43828385,221.622,326.215192883,2933.54531712,68.9232,308.311338935,2933.54531712,2933.54531712,59.7144,221.640330316,0.0,73.0722,3916.71271223,221.639989343,196,0.983542,-223.689,221.622,2.93135988673
1339.85413654,197,4524.13094621,223.476,312.985263311,2863.73920087,69.1222,40.2558407366,2863.73920087,2863.73920087,59.8796,223.493235261,0.0,89.2844,3153.44973828,223.492899018,197,0.975648,-225.465,223.476,3.14090963373
253.455399199,198,4333.65036066,224.703,319.357329147,2793.27211076,69.2904,3405.07325225,2793.27211076,2793.27211076,60.0406,224.725585094,0.0,53.0361,4022.53841036,224.725424255,198,0.976548,-226.653,224.703,2.80747156797
923.27639258,199,4405.49666816,226.794,333.650832036,2976.50873266,69.5072,1273.46166119,2976.50873266,2976.50873266,60.1701,226.816493519,0.0,81.2804,3823.46057519,226.816261337,199,0.975203,-228.751,226.794,3.1153897077
259.762173274,200,4299.30730769,227.423,341.110621038,2930.33884761,69.7199,3553.59461485,2930.33884761,2930.33884761,60.35,227.439524183,0.0,57.5801,4043.52269197,227.439196056,200,0.976007,-229.41,227.423,2.85939005935
1141.91456608,201,4476.05991256,229.294,347.168222139,3080.33012407,69.9073,1309.16083288,3080.33012407,3080.33012407,60.5012,229.311831642,0.0,57.0666,3602.34621656,229.311434263,201,0.976838,-231.267,229.294,2.81712846491
563.349350009,202,4505.50884439,230.234,328.451810926,3013.52773947,70.1229,2470.7840796,3013.52773947,3013.52773947,60.6487,230.257984693,0.0,58.1545,3976.534102,230.257854778,202,0.979973,-232.156,230.234,2.87268693138
1329.17424841,203,4378.82200337,232.804,287.128505678,2930.99928105,70.3062,473.003467909,2930.99928105,2930.99928105,60.8227,232.820689389,0.0,75.3317,3157.50421766,232.820472656,203,0.976525,-234.776,232.804,3.05521910252
207.303455046,204,3977.10325068,232.961,284.203793375,2840.62848409,70.4699,3230.68463303,2840.62848409,2840.62848409,60.9692,232.977852552,0.0,81.1309,3705.99060089,232.977586996,204,0.97785,-234.88,232.961,3.03134231948
108.74221999,205,3595.21776626,234.41,274.761208036,2849.19395025,70.6659,3164.73127946,2849.19395025,2849.19395025,61.0876,234.430062032,0.0,80.9675,3378.33595111,234.429830412,205,0.981297,-236.399,234.41,3.03297171154
662.259210233,206,4417.57907809,236.512,346.111365356,3037.87109076,70.8076,2290.30812198,3037.87109076,3037.87109076,61.2523,236.529115327,0.0,73.8736,3812.30341807,236.528691956,206,0.980086,-238.602,236.512,3.04185584874
571.348953585,207,4267.75000949,237.464,300.594883712,3125.02373827,70.9742,2258.86219448,3125.02373827,3125.02373827,61.4556,237.487843909,0.0,67.8964,3891.67398472,237.48777941,207,0.977652,-239.527,237.464,2.95570037843
321.264336866,208,4506.49141069,238.585,336.489146785,2688.87816905,71.1987,3281.86947939,2688.87816905,2688.87816905,61.5804,238.605176667,0.0,80.0647,4100.70367531,238.605140492,208,0.977772,-240.64,238.585,3.01125863864
1348.02106456,209,4116.79610064,239.589,275.846011544,3249.92420551,71.3613,432.281707967,3249.92420551,3249.92420551,61.7026,239.608705733,0.0,56.4366,2652.87936609,239.608527627,209,0.980138,-241.543,239.589,2.83812715255
