QFunRegParamNorm,Iteration,StdReturn,AveragePolicySurr,Epoch,AverageAbsQ,AverageReturn,AverageQLoss,MinReturn,AverageAction,PolicyRegParamNorm,AverageY,AverageAbsQYDiff,MinEsReturn,AverageEsReturn,MaxEsReturn,AverageAbsY,StdEsReturn,AverageDiscountedReturn,AverageQ,MaxReturn
57.8758,126,879.350251785,-156.38,126,154.592,1820.2005922,34.9894,822.659972061,0.872537,49.6271,154.608762388,2.22193629731,2791.48706911,2791.48706911,2791.48706911,154.608916603,0.0,196.693193485,154.592,3035.8726963
58.1353,127,789.440267329,-158.772,127,156.946,2519.58116677,31.9636,1213.09775509,0.909701,49.8112,156.955988497,2.23193419591,2665.39439177,2665.39439177,2665.39439177,156.95621094,0.0,268.830116269,156.946,3486.3733235
58.3944,128,781.644956124,-160.286,128,158.427,2703.10103988,36.7272,1143.86776509,0.907847,50.0107,158.447511009,2.25147263861,2825.70264084,2825.70264084,2825.70264084,158.447752538,0.0,274.953554878,158.427,3535.34515606
58.641,129,829.044374169,-162.464,129,160.561,2499.5619165,36.0605,1314.96005516,0.874255,50.2377,160.575827165,2.30985233065,2225.23765544,2225.23765544,2225.23765544,160.576138658,0.0,296.01249763,160.561,3708.30590588
58.9124,130,165.649328965,-164.398,130,162.539,3616.50553119,27.2808,3320.21449294,0.966733,50.4097,162.549444763,2.20377674946,2769.49122055,2769.49122055,2769.49122055,162.549716437,0.0,284.402361943,162.539,3954.95329384
59.2434,131,80.5517218751,-166.197,131,164.264,3681.86695807,37.0139,3567.62760209,0.951579,50.6096,164.2796377,2.35912893877,2840.3334435,2840.3334435,2840.3334435,164.27995236,0.0,294.283849569,164.264,3824.8613627
59.487,132,62.6522357122,-169.002,132,167.015,3962.89305915,31.8374,3866.83206119,0.960828,50.7762,167.028282629,2.22487687024,2616.84547227,2616.84547227,2616.84547227,167.028521914,0.0,331.883981094,167.015,4056.78869018
59.8192,133,649.322480902,-170.567,133,168.669,3341.28104101,34.1998,1789.2863354,0.924181,51.0923,168.684715811,2.31466431565,2850.65747988,2850.65747988,2850.65747988,168.685091903,0.0,298.013863822,168.669,3942.25104326
60.0563,134,752.033873507,-172.47,134,170.559,3770.65587096,35.7892,1526.20952052,0.931873,51.2354,170.571782033,2.29821075719,2726.69801787,2726.69801787,2726.69801787,170.571951785,0.0,324.497544174,170.559,4096.7527845
60.3072,135,989.129578545,-174.11,135,172.27,3296.34182439,35.412,1391.74447222,0.92272,51.419,172.286246466,2.28966304534,2893.32321638,2893.32321638,2893.32321638,172.286486492,0.0,318.15180456,172.27,4170.46287431
60.5918,136,223.780940081,-176.417,136,174.509,3903.06047397,36.3156,3282.62270417,0.942064,51.5957,174.523688102,2.3234605051,2583.44039773,2583.44039773,2583.44039773,174.523873643,0.0,332.98951636,174.509,4100.98262478
60.8159,137,491.084840945,-177.989,137,176.1,3453.74089993,35.9151,2449.92551337,0.941482,51.8004,176.116686054,2.27920103284,2933.57711546,2933.57711546,2933.57711546,176.116961801,0.0,309.350816744,176.1,3858.91454172
61.0569,138,145.974594247,-180.247,138,178.295,4137.72506729,36.6599,3746.90941088,0.953583,51.9716,178.303343159,2.3420397044,2398.3227345,2398.3227345,2398.3227345,178.30369651,0.0,335.858473787,178.295,4285.83844561
61.2829,139,109.303567464,-182.004,139,180.148,3923.60203124,33.8239,3695.23967281,0.959385,52.0894,180.164918794,2.29555149162,2863.3704512,2863.3704512,2863.3704512,180.165135581,0.0,328.205279027,180.148,4064.88228777
61.6396,140,932.239087903,-183.391,140,181.436,2834.85714262,41.5243,1404.04618639,0.911621,52.2886,181.448962404,2.38919280439,2666.51044315,2666.51044315,2666.51044315,181.449259291,0.0,299.820343207,181.436,3868.66636828
61.8609,141,244.886978192,-185.774,141,183.813,4010.33599598,52.531,3540.88626,0.932202,52.457,183.832353561,2.48401052597,2538.48348473,2538.48348473,2538.48348473,183.832595814,0.0,327.595723466,183.813,4304.40056873
62.187,142,158.74695718,-187.248,142,185.278,3909.61473379,50.1336,3604.02795678,0.9275,52.662,185.286988804,2.51371697487,2690.41438084,2690.41438084,2690.41438084,185.287307337,0.0,315.362276956,185.278,4133.68557363
62.4072,143,1117.6680524,-189.642,143,187.659,3156.09511083,40.2864,949.235702073,0.910545,52.8012,187.670035499,2.38120700183,2636.8704049,2636.8704049,2636.8704049,187.670399348,0.0,309.563962934,187.659,4352.47257465
62.6498,144,102.315589136,-191.52,144,189.54,4084.95068465,41.5097,3940.43473007,0.940247,53.0096,189.560801092,2.42872276935,3010.07466621,3010.07466621,3010.07466621,189.561101665,0.0,336.943183955,189.54,4227.55336904
62.8651,145,479.943940407,-193.363,145,191.385,3778.75541852,33.6101,2819.49998071,0.934085,53.2085,191.391015554,2.344679653,2714.65835425,2714.65835425,2714.65835425,191.391312675,0.0,331.136484578,191.385,4162.41877564
63.0929,146,83.4721090333,-194.854,146,192.83,4107.18886315,48.6128,3963.87253548,0.939098,53.3938,192.848807258,2.48009748108,2678.73519446,2678.73519446,2678.73519446,192.849007471,0.0,332.790445505,192.83,4256.2649302
63.2834,147,300.47304434,-197.597,147,195.554,3511.88880077,41.7592,2746.77301137,0.948908,53.5655,195.569202428,2.39217073374,2753.78071052,2753.78071052,2753.78071052,195.569468844,0.0,296.36013338,195.554,3870.36768813
63.562,148,538.372785559,-199.696,148,197.689,3931.80401586,53.0215,2400.00860317,0.930326,53.7191,197.704667324,2.53243846347,2946.9893276,2946.9893276,2946.9893276,197.704932015,0.0,318.897399367,197.689,4469.81290384
63.7988,149,172.936913699,-201.033,149,198.993,3901.63040835,57.9369,3622.79206374,0.944585,53.8733,199.00886123,2.56576707483,2999.60023673,2999.60023673,2999.60023673,199.009022544,0.0,287.497506171,198.993,4177.92033896
64.033,150,1158.5694894,-202.358,150,200.304,3154.36029723,45.655,1190.17756115,0.904633,54.0586,200.318516436,2.41878140747,2925.59852746,2925.59852746,2925.59852746,200.318808093,0.0,341.605765041,200.304,4387.76980217
64.3603,151,130.916520847,-204.744,151,202.628,4324.94285604,47.9929,4069.73890631,0.941104,54.2726,202.643909464,2.54554344941,2878.07758449,2878.07758449,2878.07758449,202.644245239,0.0,327.253731327,202.628,4518.48624776
64.6211,152,888.544738997,-206.507,152,204.411,2628.89471541,35.0114,1466.85549421,0.912242,54.4366,204.423041819,2.35840275132,2873.47936133,2873.47936133,2873.47936133,204.423225839,0.0,324.426066834,204.411,4057.30122698
65.0038,153,898.020436383,-208.274,153,206.116,2420.1146483,55.4641,1520.6813603,0.894639,54.6021,206.131231894,2.64425591894,3122.11658085,3122.11658085,3122.11658085,206.131606059,0.0,282.112441238,206.116,4051.33389537
65.2499,154,939.26795768,-209.142,154,207.004,3316.94302508,51.1237,1260.70356289,0.918289,54.8107,207.019792276,2.5038494896,979.875221313,979.875221313,979.875221313,207.02000034,0.0,306.937878217,207.004,4262.23252706
65.4735,155,1037.86834694,-210.516,155,208.354,3334.32359914,48.7086,1525.86578605,0.902909,54.9456,208.367788069,2.52435684546,1257.4667835,1257.4667835,1257.4667835,208.367979729,0.0,340.254630306,208.354,4298.96102092
65.7158,156,206.232137617,-212.305,156,210.171,4198.2660105,42.8958,3722.68782593,0.943212,55.0275,210.184703391,2.45791327386,3155.6616128,3155.6616128,3155.6616128,210.184973151,0.0,334.126232658,210.171,4445.94678314
65.9354,157,145.945167123,-214.519,157,212.439,3742.00702457,54.6474,3385.42961657,0.933009,55.1896,212.454217444,2.57091663255,3132.70827792,3132.70827792,3132.70827792,212.454421082,0.0,300.956107571,212.439,3921.68259671
66.1716,158,327.445785222,-216.563,158,214.483,4205.44374854,51.2893,3511.55680443,0.936198,55.4058,214.497383854,2.48312844491,2839.22147186,2839.22147186,2839.22147186,214.497532984,0.0,343.874163357,214.483,4532.80169934
66.4578,159,1058.57009141,-218.074,159,216.007,4103.69279959,59.5694,1006.06136677,0.927841,55.5366,216.022963534,2.64416435764,3137.06472716,3137.06472716,3137.06472716,216.023203211,0.0,362.575016569,216.007,4826.49399321
66.6415,160,256.78758555,-219.543,160,217.411,4228.05060996,49.2662,3669.18485331,0.933611,55.6835,217.424961063,2.44481403004,2936.02643696,2936.02643696,2936.02643696,217.425204158,0.0,338.811441664,217.411,4481.30240261
66.9378,161,448.233326893,-221.513,161,219.362,3243.05054164,67.8074,2047.08899432,0.939314,55.8086,219.381082684,2.68089230634,2894.17889728,2894.17889728,2894.17889728,219.381329505,0.0,316.126415349,219.362,3650.19765184
67.1117,162,795.49264564,-223.011,162,220.831,3416.16265796,49.4099,2189.47903696,0.932293,55.9611,220.842071938,2.49943642989,2517.27599019,2517.27599019,2517.27599019,220.842266401,0.0,333.624367613,220.831,4447.02295347
67.3678,163,966.624746046,-224.739,163,222.631,3958.95628386,42.8826,1083.97407467,0.934159,56.2135,222.641732112,2.40860815641,2607.38145587,2607.38145587,2607.38145587,222.642062862,0.0,338.184180753,222.631,4438.81657125
67.762,164,143.432999572,-226.691,164,224.631,3967.82104562,54.9842,3787.60146729,0.940073,56.3924,224.645234583,2.61362903928,2778.95684072,2778.95684072,2778.95684072,224.645607943,0.0,323.140881101,224.631,4203.52811712
68.1153,165,71.1880335576,-228.762,165,226.683,3974.58095703,62.4244,3868.42910034,0.95432,56.5074,226.698268428,2.71359680288,2569.17127929,2569.17127929,2569.17127929,226.698610072,0.0,312.56617764,226.683,4070.21514663
68.3331,166,595.987640835,-229.97,166,227.938,3582.03605785,57.7254,1877.21528569,0.942623,56.6864,227.954912379,2.67587112267,2922.24232788,2922.24232788,2922.24232788,227.955081257,0.0,315.794097918,227.938,3974.48600922
68.5378,167,332.649064743,-231.839,167,229.714,3998.16241287,72.9056,3101.98018088,0.944774,56.8933,229.725634447,2.71461713935,2753.11551629,2753.11551629,2753.11551629,229.725874272,0.0,330.151717992,229.714,4386.51583217
68.8337,168,77.2151270725,-233.606,168,231.509,3987.1877956,71.4586,3847.81423639,0.957005,57.017,231.532448124,2.76013114977,2968.36387598,2968.36387598,2968.36387598,231.532658786,0.0,324.028475739,231.509,4142.25840036
69.1223,169,149.79159086,-234.557,169,232.525,4016.28109343,57.5336,3759.8092794,0.933242,57.2219,232.534827894,2.591007813,2682.97654412,2682.97654412,2682.97654412,232.53512377,0.0,336.247065755,232.525,4241.81231737
69.4343,170,288.979742701,-237.313,170,235.192,4344.8488766,60.5901,3504.67926892,0.930284,57.4312,235.207236292,2.61718220011,2953.35634446,2953.35634446,2953.35634446,235.207453559,0.0,350.299362838,235.192,4549.72730918
69.6464,171,103.819529506,-238.172,171,236.069,4064.29142298,55.2777,3935.76269775,0.939212,57.5713,236.075287945,2.60095525726,3070.55087843,3070.55087843,3070.55087843,236.075494615,0.0,332.05709339,236.069,4263.06709411
69.9101,172,883.245022281,-239.888,172,237.73,3841.17194106,59.7694,1893.38583893,0.919583,57.7214,237.751739183,2.63093910872,2663.81678592,2663.81678592,2663.81678592,237.751940233,0.0,341.653116318,237.73,4450.94726845
70.1244,173,541.050383928,-241.034,173,238.923,3124.58972134,67.9014,2152.38404937,0.934632,57.9267,238.939198305,2.72411062809,2877.95557474,2877.95557474,2877.95557474,238.939348198,0.0,286.746639387,238.923,3839.16277985
70.3701,174,562.699434058,-243.049,174,240.922,3785.65242538,76.4035,2142.17485039,0.94404,58.1111,240.938558001,2.77896610673,2986.08048185,2986.08048185,2986.08048185,240.938769547,0.0,333.520300177,240.922,4225.56395127
70.5954,175,314.914933216,-244.976,175,242.798,3342.37895995,64.6056,2780.20928376,0.933304,58.2386,242.809947911,2.66733921134,2654.83811299,2654.83811299,2654.83811299,242.810228104,0.0,284.046696514,242.798,3764.44797146
70.9727,176,395.151353633,-246.289,176,244.148,3979.99242644,69.6624,3003.4199724,0.931762,58.3703,244.151302417,2.70902724405,2980.78924664,2980.78924664,2980.78924664,244.151617279,0.0,334.261443625,244.148,4298.40379569
71.2761,177,380.63889127,-247.543,177,245.421,3017.64210014,76.4131,2166.58985862,0.937256,58.5206,245.448586012,2.81983687485,3021.65038645,3021.65038645,3021.65038645,245.44880216,0.0,278.585755003,245.421,3530.66175384
71.5549,178,208.557490268,-249.492,178,247.277,2256.34487446,78.4116,1881.35952219,0.938316,58.6765,247.293623751,2.78541432719,3061.79252233,3061.79252233,3061.79252233,247.293693493,0.0,197.301197218,247.277,2620.99582634
71.8127,179,708.967636639,-251.162,179,248.938,3298.00163037,76.0133,1315.34843395,0.929149,58.8277,248.954617601,2.83451326371,2655.26147077,2655.26147077,2655.26147077,248.954960408,0.0,274.999510482,248.938,4150.49798359
72.0871,180,162.392828808,-252.431,180,250.209,3698.47620375,75.5684,3431.51842713,0.938865,58.9584,250.224470042,2.82090268549,2312.94001213,2312.94001213,2312.94001213,250.224630023,0.0,309.658051909,250.209,3957.40177962
72.391,181,751.251093563,-254.664,181,252.46,3800.46634544,75.0877,1618.61110162,0.946521,59.0681,252.477210052,2.84542247612,2830.31738087,2830.31738087,2830.31738087,252.477417416,0.0,329.76771319,252.46,4262.34693421
72.6297,182,95.8018372321,-255.903,182,253.695,4142.76814708,71.4115,3925.6461952,0.948229,59.2376,253.717524715,2.79260059294,2741.68451259,2741.68451259,2741.68451259,253.717752516,0.0,333.210598261,253.695,4247.35739804
72.8315,183,428.269468134,-257.375,183,255.203,4312.00521521,56.9382,3043.26895364,0.926831,59.4712,255.211574234,2.70472011105,3026.71048757,3026.71048757,3026.71048757,255.211673293,0.0,359.89060745,255.203,4548.86221877
73.1237,184,223.497136401,-258.688,184,256.546,3757.72277678,76.0392,3416.44776121,0.933553,59.7152,256.565886983,2.83062968848,2544.91762944,2544.91762944,2544.91762944,256.566221159,0.0,300.597839082,256.546,4082.34193698
73.3289,185,148.734315525,-260.368,185,258.213,4473.75964967,79.796,4108.27583252,0.934857,59.8565,258.220974001,2.89750914509,2817.13547243,2817.13547243,2817.13547243,258.221118363,0.0,362.035481597,258.213,4694.77388506
73.5813,186,173.689512635,-261.74,186,259.591,4226.58113549,61.1243,3919.56475316,0.94141,59.9823,259.60556315,2.72861610259,2893.09177476,2893.09177476,2893.09177476,259.605850583,0.0,341.070456712,259.591,4502.96895245
73.8633,187,204.752187566,-263.311,187,261.195,4126.42189347,70.9252,3697.58500358,0.931943,60.0976,261.208787847,2.79786379044,2799.77805401,2799.77805401,2799.77805401,261.209175915,0.0,333.109705991,261.195,4493.56762179
74.1317,188,178.908250196,-264.628,188,262.44,4645.93663724,79.8075,4447.88072838,0.942227,60.1727,262.459406748,2.91643831316,3014.93496905,3014.93496905,3014.93496905,262.459609515,0.0,374.546986591,262.44,4945.09629156
74.4459,189,402.304138882,-265.531,189,263.4,4376.02655156,70.9026,3215.56392017,0.925582,60.3277,263.416102631,2.81285540961,2992.02818564,2992.02818564,2992.02818564,263.416185242,0.0,360.714838375,263.4,4647.36970271
74.7684,190,205.186752274,-267.674,190,265.517,4056.45406326,100.74,3751.79910773,0.947697,60.4319,265.531940568,3.06046067321,2779.1322747,2779.1322747,2779.1322747,265.532205397,0.0,315.528001828,265.517,4354.94614821
74.9405,191,184.38890085,-270.075,191,267.857,4428.663035,83.4569,4056.51802134,0.945039,60.5795,267.869786141,2.90028632019,2647.44987632,2647.44987632,2647.44987632,267.869977505,0.0,356.441756364,267.857,4756.17799248
75.1475,192,89.6357881927,-270.802,192,268.615,4419.82948068,84.194,4222.27887884,0.932624,60.7054,268.63780402,2.90695011517,2685.38075647,2685.38075647,2685.38075647,268.637945848,0.0,351.249769743,268.615,4517.06945072
75.371,193,127.734673129,-271.732,193,269.564,4296.29510555,93.6341,4108.71743442,0.939105,60.8439,269.574320355,2.95678358798,2734.05388445,2734.05388445,2734.05388445,269.574529474,0.0,361.925359361,269.564,4502.2054451
75.5913,194,898.170526217,-273.787,194,271.586,4111.25159003,82.309,1429.70734133,0.925098,61.0141,271.603352636,2.91948298509,3234.94679193,3234.94679193,3234.94679193,271.603615358,0.0,352.393625457,271.586,4536.16781949
75.8735,195,171.24549393,-275.301,195,273.073,4121.01372229,91.7518,3856.94570073,0.941732,61.155,273.092523627,2.96674748999,3031.56962249,3031.56962249,3031.56962249,273.092691501,0.0,337.744523412,273.073,4320.11678887
76.1059,196,174.451472376,-276.62,196,274.44,4295.53031068,104.021,4007.65168291,0.925183,61.3746,274.45613394,3.11926506938,2938.62735317,2938.62735317,2938.62735317,274.456339045,0.0,360.180939047,274.44,4542.84891058
76.2771,197,819.810698367,-276.761,197,274.602,3868.48502215,71.1254,1414.78364377,0.940168,61.4738,274.614111677,2.81774664782,3027.32611531,3027.32611531,3027.32611531,274.614276986,0.0,335.705479975,274.602,4248.2472773
76.5487,198,176.084498929,-279.246,198,276.997,4002.61376789,80.7331,3730.62176574,0.923573,61.6233,277.013862567,2.90000293263,2891.26990348,2891.26990348,2891.26990348,277.01402881,0.0,325.219673078,276.997,4269.85969641
76.7705,199,121.201046477,-280.451,199,278.212,4473.26121158,109.27,4311.00453874,0.949866,61.7674,278.229233874,3.11943970962,3028.57660907,3028.57660907,3028.57660907,278.229524299,0.0,371.692177637,278.212,4714.29052619
77.0157,200,519.010040342,-282.349,200,280.272,4213.8676974,81.3456,2788.23387816,0.937407,61.954,280.276615906,2.87326688705,3143.5568719,3143.5568719,3143.5568719,280.276727346,0.0,365.829389212,280.272,4752.57204571
77.342,201,166.715239143,-283.407,201,281.273,4350.38472925,95.12,4074.3964424,0.942227,62.02,281.30118586,3.04868452089,2876.66782137,2876.66782137,2876.66782137,281.301370521,0.0,336.66695265,281.273,4610.22382195
77.526,202,674.133073104,-284.306,202,282.15,3757.4428769,81.8097,1826.19573205,0.938356,62.1795,282.159575207,2.89907386527,3061.77994112,3061.77994112,3061.77994112,282.159757952,0.0,321.392595903,282.15,4343.50596143
77.7875,203,246.486708789,-286.202,203,283.962,3473.61774417,96.0637,3103.23499822,0.935333,62.3026,283.980480619,3.00473430847,2976.44910031,2976.44910031,2976.44910031,283.980594921,0.0,295.398623275,283.962,3887.25986224
78.003,204,140.722597051,-287.164,204,285.017,4677.93684279,96.2302,4452.5873562,0.927397,62.4327,285.029594333,2.98890798688,2774.26216474,2774.26216474,2774.26216474,285.029910031,0.0,372.468165942,285.017,4910.91593812
78.2588,205,76.6267128947,-287.784,205,285.626,5094.22678566,115.686,4977.14153805,0.931408,62.5623,285.638440447,3.1629565393,2885.6849178,2885.6849178,2885.6849178,285.63868476,0.0,414.259352196,285.626,5236.78010969
78.5273,206,73.9806066062,-289.945,206,287.685,4432.81908655,114.258,4289.01473785,0.944095,62.7005,287.711715063,3.14376732444,3219.58166517,3219.58166517,3219.58166517,287.711892031,0.0,353.031532736,287.685,4538.73901489
78.7251,207,849.440179573,-290.521,207,288.326,4045.11140825,80.1289,1531.36289592,0.920459,62.895,288.337119035,2.85596698553,3296.45330869,3296.45330869,3296.45330869,288.337235191,0.0,366.370136272,288.326,4588.75280355
79.0215,208,139.957334605,-292.323,208,290.066,4588.31671294,110.352,4274.12310989,0.916652,62.9665,290.080427498,3.13295215997,3226.53367724,3226.53367724,3226.53367724,290.080553333,0.0,364.695406485,290.066,4787.42912186
79.2495,209,1217.47734309,-293.512,209,291.239,3187.89506927,99.4089,1368.43190129,0.910886,63.1138,291.253400988,3.01988305562,2890.55613913,2890.55613913,2890.55613913,291.253509307,0.0,336.17114741,291.239,4446.93740426
