AveragePolicySurr,QFunRegParamNorm,AverageQLoss,AverageAbsY,PolicyRegParamNorm,AverageY,Epoch,MaxEsReturn,AverageAction,StdEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAbsQYDiff,MinReturn,MinEsReturn,StdReturn,AverageQ,AverageReturn,MaxReturn,AverageEsReturn,Iteration
-76.5678,53.8191,6.05292,75.5681499289,45.6508,75.567797323,126,708.889645393,0.748506,0.0,75.5632,110.587741456,1.05937670859,1164.48332604,708.889645393,32.9312709972,75.5632,1214.53524017,1263.09158188,708.889645393,126
-77.1962,54.1081,7.09201,76.2082089748,45.7581,76.2078319196,127,687.26353724,0.774788,0.0,76.2031,102.08400667,1.0846042818,1033.93860342,687.26353724,40.4163140829,76.2031,1095.9698552,1177.68665845,687.26353724,127
-77.7944,54.4537,7.1074,76.7935069133,45.9368,76.7932068192,128,702.490277477,0.772065,0.0,76.7887,105.577371972,1.10373430061,1078.05741056,702.490277477,36.1182797685,76.7887,1134.64002995,1193.66650849,702.490277477,128
-78.4737,54.764,6.38991,77.4533588447,46.0771,77.4529301977,129,650.924012493,0.792767,0.0,77.4463,73.6254470077,1.07759280293,-571.844433279,650.924012493,695.976016205,77.4463,840.307808211,1319.74777039,650.924012493,129
-79.0757,55.2183,7.06328,78.067104136,46.2146,78.0666602851,130,780.925745165,0.775717,0.0,78.0617,102.809200092,1.10846804266,1194.9918657,780.925745165,51.2593552096,78.0617,1256.63256504,1349.93839258,780.925745165,130
-79.6914,55.51,7.17569,78.6825575994,46.3627,78.6821458911,131,657.339147608,0.762159,0.0,78.6772,104.63643294,1.11182005929,1116.6766552,657.339147608,55.6169746513,78.6772,1188.46915351,1290.97306621,657.339147608,131
-80.2937,55.8178,6.76423,79.2883455417,46.5078,79.288018617,132,678.17765651,0.780615,0.0,79.2835,90.4685896783,1.09071042399,-585.463312136,678.17765651,547.992491548,79.2835,1055.44506813,1305.55746488,678.17765651,132
-80.8719,56.1173,7.43993,79.8861796071,46.6644,79.8857948476,133,556.594105807,0.793724,0.0,79.8805,80.2860382196,1.10479894012,-575.733034048,556.594105807,529.621591439,79.8805,995.614105374,1326.19973126,556.594105807,133
-81.4652,56.3649,7.52775,80.4677406921,46.8499,80.4674211948,134,620.035935346,0.828458,0.0,80.4629,56.8975098523,1.09736953077,-543.725532089,620.035935346,768.998667531,80.4629,461.942145465,1240.43500669,620.035935346,134
-82.0975,56.7636,6.98238,81.0908977816,47.0196,81.0904199057,135,714.936748763,0.785577,0.0,81.0844,103.241185446,1.11377638603,1050.69888289,714.936748763,60.5453065777,81.0844,1176.66672521,1279.10136333,714.936748763,135
-82.734,57.0164,7.42278,81.7352182018,47.1848,81.7348963565,136,-417.683754747,0.774679,0.0,81.7291,102.497313967,1.10821762867,922.809998452,-417.683754747,77.2288077816,81.7291,1011.80137094,1142.47292226,-417.683754747,136
-83.3492,57.2756,5.7731,82.3447685289,47.3285,82.3445183471,137,610.903791883,0.804109,0.0,82.3399,100.163933039,1.06488289701,-497.628558743,610.903791883,510.75020638,82.3399,1022.25285924,1280.4162146,610.903791883,137
-83.8921,57.5083,6.8254,82.8949906519,47.4805,82.8946876376,138,520.731337371,0.762046,0.0,82.8897,103.470635754,1.08372972309,1103.76094951,520.731337371,32.5163981952,82.8897,1140.64937446,1199.19025612,520.731337371,138
-84.3892,57.8075,7.53019,83.3964026917,47.656,83.3959832631,139,620.8713613,0.862851,0.0,83.3905,52.5037572395,1.11311443539,-577.348026049,620.8713613,769.419401901,83.3905,440.224580254,1113.01227776,620.8713613,139
-84.9665,58.0768,6.89109,83.981782523,47.812,83.981355989,140,704.113552604,0.818022,0.0,83.9753,72.5979409926,1.09322092463,-572.920357988,704.113552604,647.08891858,83.9753,758.492990096,1131.04236013,704.113552604,140
-85.4943,58.3742,7.94217,84.5119939907,47.9511,84.5116147522,141,720.63067776,0.818663,0.0,84.5082,91.6632170364,1.1321740299,-557.69165072,720.63067776,533.472040551,84.5079,1033.95747799,1305.76754875,720.63067776,141
-86.0136,58.6253,7.41254,85.0460109065,48.0814,85.0456629684,142,647.385297465,0.778243,0.0,85.0393,113.680124413,1.11299933873,1149.42297694,647.385297465,43.6311084142,85.0393,1236.62643851,1295.34321577,647.385297465,142
-86.521,59.0048,8.75691,85.5380880068,48.2666,85.5376409981,143,675.80521859,0.830428,0.0,85.5322,87.9030730968,1.1674802713,-546.882538796,675.80521859,508.297659311,85.5322,965.409604999,1227.15196025,675.80521859,143
-86.9989,59.2732,8.28595,86.0420554624,48.3828,86.0417710129,144,636.981698615,0.779654,0.0,86.037,111.341410457,1.12495888709,1137.14266756,636.981698615,40.3793797578,86.037,1189.86340762,1265.57694209,636.981698615,144
-87.4702,59.5839,8.95561,86.5016500395,48.5029,86.5013214487,145,639.019476792,0.801056,0.0,86.4967,125.062761228,1.15833833949,1019.02879573,639.019476792,81.6968937894,86.4965,1194.51418267,1290.14785327,639.019476792,145
-87.9685,59.8914,8.01369,87.012455613,48.6653,87.0120543728,146,722.879891047,0.794345,0.0,87.0057,129.767280146,1.11471829832,1147.74275696,722.879891047,85.1312746989,87.0057,1285.07450828,1472.62064095,722.879891047,146
-88.4403,60.1379,7.58149,87.4795403786,48.798,87.4791554353,147,650.283087382,0.816369,0.0,87.4748,101.043708527,1.1175181702,1108.15963036,650.283087382,42.0505174582,87.4747,1148.85096082,1219.79968945,650.283087382,147
-88.9613,60.4041,8.32747,87.9949494454,48.8779,87.9946588093,148,705.801178068,0.799441,0.0,87.991,124.32180638,1.13111242914,1228.25222016,705.801178068,36.941595022,87.991,1281.400846,1355.66670321,705.801178068,148
-89.4033,60.7062,8.31939,88.4375952614,49.0685,88.4371255964,149,666.281928801,0.816264,0.0,88.4311,91.8083355762,1.13011538277,983.737187192,666.281928801,31.656419813,88.431,1039.58237247,1087.03299286,666.281928801,149
-89.9153,60.9692,9.04379,88.9380735613,49.1681,88.9376735682,150,696.086542967,0.797976,0.0,88.9326,119.813522619,1.15514257893,1035.4719187,696.086542967,64.0790596365,88.9325,1146.41285217,1243.27519463,696.086542967,150
-90.4151,61.2391,8.62799,89.4421961485,49.2527,89.4417881339,151,57.8222651001,0.805267,0.0,89.4363,93.6697583059,1.15032024224,1059.29722095,57.8222651001,36.4827111596,89.4363,1119.22530262,1173.27628242,57.8222651001,151
-90.8731,61.4851,8.81596,89.9045859524,49.4074,89.9041573727,152,683.951130619,0.802247,0.0,89.8994,104.847963675,1.14859693821,1136.70130822,683.951130619,34.3555974776,89.8994,1198.28095821,1242.54521634,683.951130619,152
-91.3598,61.789,8.80962,90.3885100319,49.543,90.3882146266,153,577.04490891,0.829089,0.0,90.383,121.402985399,1.15470714831,1109.37835328,577.04490891,61.8641809216,90.3829,1200.38253163,1329.51381968,577.04490891,153
-91.8459,62.0268,8.56981,90.8715724073,49.7111,90.871282323,154,678.081578535,0.842497,0.0,90.8671,124.297591784,1.1401557503,-202.265035574,678.081578535,439.419006197,90.8671,1087.06358891,1459.08383683,678.081578535,154
-92.2723,62.2961,9.06686,91.2993138019,49.8427,91.2990128934,155,705.79324288,0.805802,0.0,91.2931,117.296682817,1.15200241785,1116.15814568,705.79324288,56.5490401621,91.2931,1204.07432817,1313.70383058,705.79324288,155
-92.727,62.6311,8.85461,91.7527509448,49.9372,91.7525108561,156,600.647916216,0.792131,0.0,91.7486,128.624066546,1.15209439307,1207.69042519,600.647916216,71.1726835164,91.7486,1313.21745392,1468.97574519,600.647916216,156
-93.2251,62.8524,8.07432,92.2615630605,50.095,92.2612226899,157,657.909842889,0.808552,0.0,92.2556,113.150990968,1.12678867374,1100.80318197,657.909842889,31.5854684034,92.2554,1139.73474967,1185.47737328,657.909842889,157
-93.6181,63.1006,8.81186,92.6806604504,50.2421,92.6801906,158,664.875870047,0.799156,0.0,92.6759,113.254301854,1.15300167733,1147.29769998,664.875870047,45.447497006,92.6758,1218.1456624,1311.81239361,664.875870047,158
-94.0337,63.4023,9.56101,93.087249663,50.3595,93.0868938893,159,653.822328592,0.822226,0.0,93.0813,99.5257267626,1.1828878811,1098.99019394,653.822328592,36.5694980206,93.0813,1180.74008742,1242.42580771,653.822328592,159
-94.4163,63.6601,8.8305,93.4631066297,50.4914,93.462742459,160,649.387410643,0.831997,0.0,93.4581,91.6952737859,1.14145503785,1060.80646953,649.387410643,42.1988703102,93.458,1162.13772432,1217.99527316,649.387410643,160
-94.9441,63.9341,8.69941,93.9585166517,50.6228,93.9582226917,161,646.357400159,0.843441,0.0,93.955,80.825431144,1.12740148534,-550.02770782,646.357400159,525.242263758,93.9544,1017.43656909,1311.18734454,646.357400159,161
-95.3421,64.234,9.01505,94.3885742169,50.7113,94.3881526213,162,802.858431865,0.814852,0.0,94.3824,104.072830543,1.14290326033,1009.17705327,802.858431865,77.1098872631,94.3823,1119.88814,1261.05348857,802.858431865,162
-95.7728,64.4635,8.18711,94.8370357268,50.8492,94.8367725225,163,630.926726842,0.78615,0.0,94.8329,103.331045326,1.11211934509,1092.70569804,630.926726842,50.4092927286,94.8328,1169.80579451,1236.7614823,630.926726842,163
-96.1513,64.8456,10.2162,95.2030617891,50.9437,95.2026587837,164,666.001655605,0.861545,0.0,95.198,72.0601077696,1.19427304852,-546.003739203,666.001655605,734.759353334,95.1977,625.382837638,1232.93703457,666.001655605,164
-96.5754,65.0858,9.77161,95.6180738437,51.0789,95.6177054371,165,583.252527963,0.809482,0.0,95.6127,93.8486325609,1.15897714769,1081.79626893,583.252527963,58.5977830801,95.6126,1180.41063514,1255.84436512,583.252527963,165
-96.9774,65.3852,9.50608,96.0178632472,51.2066,96.0175005979,166,651.580717686,0.837483,0.0,96.0134,86.2589383883,1.16085804268,-546.563748163,651.580717686,488.808911769,96.0131,912.0220221,1158.38132397,651.580717686,166
-97.3712,65.7264,11.1431,96.4191004477,51.3366,96.4187264638,167,787.976069464,0.854618,0.0,96.4139,117.273470825,1.20248735447,1139.89280897,787.976069464,140.745506908,96.4139,1280.82620989,1587.40973724,787.976069464,167
-97.7932,66.0049,8.8723,96.8145783792,51.4828,96.8142602854,168,701.038079754,0.812589,0.0,96.8095,100.642746652,1.15218546861,1094.1508649,701.038079754,72.5981554561,96.8095,1197.27379311,1382.25159664,701.038079754,168
-98.2473,66.278,10.2374,97.2750466015,51.6212,97.2747458456,169,809.235372852,0.844482,0.0,97.2708,104.381923556,1.18786053821,-532.771417279,809.235372852,499.139543976,97.2707,952.973952805,1223.81295895,809.235372852,169
-98.6692,66.5698,10.1246,97.709416834,51.7127,97.7090527668,170,713.413644569,0.825789,0.0,97.7026,117.01124826,1.19416121977,1075.05977096,713.413644569,65.674638546,97.7019,1230.74112317,1330.85654823,713.413644569,170
-99.0949,66.8104,8.44848,98.1253825008,51.8417,98.1250177535,171,806.061978343,0.831005,0.0,98.1204,84.1007261502,1.14765528529,-498.614936577,806.061978343,509.465098893,98.12,1004.38843976,1305.84877724,806.061978343,171
-99.5197,67.1133,9.47299,98.5462325438,51.9606,98.5456374436,172,739.457056047,0.856691,0.0,98.5425,70.4761533223,1.1835170817,-548.985999857,739.457056047,489.190677381,98.5418,907.023473928,1198.71269612,739.457056047,172
-99.9118,67.3922,9.82824,98.9524928863,52.0739,98.9521732094,173,667.926066856,0.851996,0.0,98.9477,86.4607127109,1.18540971143,-570.570497135,667.926066856,504.069896805,98.9475,922.694741079,1308.72298813,667.926066856,173
-100.292,67.6325,10.6322,99.3237098944,52.2254,99.3232691152,174,527.538216826,0.843167,0.0,99.3187,83.3281236803,1.19355716116,878.879717549,527.538216826,51.2991337801,99.318,952.084359617,1031.29508964,527.538216826,174
-100.713,67.8803,10.1174,99.7493302726,52.3199,99.7489565714,175,663.634875322,0.830088,0.0,99.7442,111.481189876,1.18502742698,1108.71366476,663.634875322,32.2613143644,99.744,1149.61461675,1217.28048887,663.634875322,175
-101.05,68.1253,10.464,100.091849938,52.4385,100.091542561,176,605.387635091,0.807129,0.0,100.087,113.918513481,1.18863788135,1118.460618,605.387635091,54.3598209435,100.086,1199.7257809,1332.89330067,605.387635091,176
-101.422,68.4306,10.3102,100.457473264,52.5827,100.457108133,177,641.018095601,0.829281,0.0,100.451,84.9242837047,1.18307754208,998.97671952,641.018095601,43.5120847701,100.451,1107.28737823,1168.85388166,641.018095601,177
-101.803,68.7329,11.409,100.824220111,52.7453,100.823799531,178,604.129558393,0.822344,0.0,100.822,98.1598069221,1.20648030152,1000.32850465,604.129558393,57.7153724494,100.821,1081.90077966,1169.12655831,604.129558393,178
-102.203,68.9963,9.92115,101.236326047,52.8303,101.23585404,179,680.952562975,0.81525,0.0,101.23,97.2067729303,1.18189589157,1036.33319282,680.952562975,38.2952436485,101.229,1099.9606318,1146.04100402,680.952562975,179
-102.554,69.262,11.0318,101.590950625,53.008,101.590520277,180,730.705225419,0.852705,0.0,101.586,74.394780157,1.20284444156,-591.216767253,730.705225419,682.099491799,101.586,819.505485327,1254.85192108,730.705225419,180
-102.902,69.4744,11.8258,101.953842372,53.1166,101.953486811,181,686.725053763,0.834392,0.0,101.95,94.643576368,1.21327809006,985.374636996,686.725053763,80.8490140065,101.949,1127.21083896,1224.95779811,686.725053763,181
-103.255,69.7346,10.3001,102.29121905,53.2531,102.290982177,182,793.190470919,0.869478,0.0,102.286,60.8073708917,1.1621909056,-597.106459708,793.190470919,713.419535728,102.286,571.34919511,1194.93925662,793.190470919,182
-103.573,69.9921,11.0429,102.646584465,53.3903,102.646202938,183,687.25885405,0.851354,0.0,102.641,90.1497354631,1.19878559678,1061.39092383,687.25885405,43.4903080957,102.641,1121.65115526,1201.06912922,687.25885405,183
-103.918,70.3043,12.3387,102.973900326,53.5237,102.97347335,184,688.354491496,0.826455,0.0,102.971,107.481957324,1.22800827453,1123.27469195,688.354491496,33.2793357305,102.969,1177.05561822,1238.02128704,688.354491496,184
-104.301,70.5636,9.34076,103.341860205,53.6824,103.341537875,185,760.185391744,0.847703,0.0,103.337,88.6841524718,1.14897801695,-666.858929057,760.185391744,547.770718623,103.336,973.361158405,1198.65532353,760.185391744,185
-104.624,70.8699,10.4268,103.680933568,53.826,103.68056977,186,852.481271236,0.874264,0.0,103.678,82.6539070625,1.17772899912,-548.124051141,852.481271236,630.614923768,103.677,825.211610939,1206.32535051,852.481271236,186
-104.929,71.1724,12.6209,103.984188294,53.9173,103.983767012,187,731.50980273,0.85044,0.0,103.979,88.6147144801,1.23412450179,981.984654276,731.50980273,68.0955206333,103.978,1099.60216227,1206.78166637,731.50980273,187
-105.262,71.4148,10.3251,104.322213317,53.9839,104.321790069,188,734.538879749,0.833336,0.0,104.319,100.117836347,1.17660964956,1071.22847366,734.538879749,58.4795233319,104.318,1153.46636988,1231.72284778,734.538879749,188
-105.643,71.688,9.5936,104.700531332,54.1764,104.700133127,189,690.148688964,0.852539,0.0,104.695,115.637601652,1.17047210674,1136.71085192,690.148688964,96.9750922878,104.695,1245.92898877,1403.11776121,690.148688964,189
-105.965,71.8382,11.7315,105.025035401,54.2737,105.024653157,190,917.701044571,0.842338,0.0,105.02,106.186604321,1.20077210859,1068.02554367,917.701044571,67.666632514,105.02,1170.19435117,1266.25781884,917.701044571,190
-106.29,72.1087,10.9009,105.337209034,54.3909,105.336793851,191,696.244200893,0.849132,0.0,105.332,94.9865062243,1.19171339931,1002.69026066,696.244200893,79.5619463001,105.332,1109.11285033,1252.21945044,696.244200893,191
-106.621,72.3478,10.2963,105.667077881,54.504,105.666746619,192,677.153070417,0.847458,0.0,105.663,110.368794319,1.17790075932,1060.98574966,677.153070417,88.0600879484,105.663,1188.97926857,1381.21353162,677.153070417,192
-106.929,72.7015,12.8137,105.971038611,54.653,105.97060455,193,603.9419135,0.851766,0.0,105.964,128.203977211,1.24043465751,1051.60847065,603.9419135,55.4037219419,105.964,1144.11320495,1216.30649778,603.9419135,193
-107.287,73.0026,11.6926,106.309949556,54.7761,106.309540144,194,638.807733057,0.853947,0.0,106.306,105.003066427,1.21905263337,1090.28555542,638.807733057,53.3174678018,106.306,1195.039788,1277.43664267,638.807733057,194
-107.623,73.2899,12.3291,106.653274484,54.8825,106.652884155,195,731.384894102,0.856814,0.0,106.648,111.088195428,1.2287357777,527.59549948,731.384894102,199.923370689,106.648,1083.6203692,1264.12843054,731.384894102,195
-107.968,73.518,10.7736,107.013581703,54.9435,107.01324104,196,720.150837563,0.839176,0.0,107.008,122.377721366,1.19808453531,992.778082366,720.150837563,75.5440142505,107.008,1148.66508337,1306.03996017,720.150837563,196
-108.301,73.832,11.7481,107.33221038,55.0499,107.331863343,197,681.27286768,0.819585,0.0,107.33,111.070717982,1.22272035961,1085.43516194,681.27286768,41.942632534,107.328,1154.09118007,1229.49568576,681.27286768,197
-108.591,74.0866,11.0684,107.640666006,55.1774,107.640394858,198,720.911136849,0.835579,0.0,107.635,117.927189802,1.20840049394,1163.31526644,720.911136849,70.0953366912,107.635,1264.60454858,1440.34385647,720.911136849,198
-108.865,74.316,13.0465,107.918731644,55.3058,107.918435548,199,764.628281843,0.824933,0.0,107.914,103.247390404,1.24027195153,-124.910590967,764.628281843,427.673948613,107.914,930.829226409,1196.03944117,764.628281843,199
-109.182,74.5696,12.0721,108.240800506,55.3967,108.240520159,200,695.677910688,0.87036,0.0,108.238,122.224333554,1.23187586589,1051.46661672,695.677910688,197.957347671,108.236,1277.16798699,1566.48806935,695.677910688,200
-109.488,74.8638,11.8481,108.536452577,55.5215,108.536136044,201,765.723038087,0.844337,0.0,108.532,94.1672896941,1.21640108043,996.952054311,765.723038087,57.5983963099,108.531,1122.04406283,1208.51928881,765.723038087,201
-109.818,75.0515,11.0066,108.867519857,55.654,108.867172581,202,758.096501122,0.843001,0.0,108.863,107.701712742,1.18620610437,1174.70101311,758.096501122,36.8287067764,108.862,1236.55764316,1283.97379188,758.096501122,202
-110.122,75.3622,12.0314,109.174038564,55.8199,109.173721551,203,795.815801085,0.867419,0.0,109.17,147.586826103,1.23674034276,1119.427423,795.815801085,124.02534996,109.17,1304.88464296,1491.2217827,795.815801085,203
-110.402,75.6509,12.3833,109.459097313,55.92,109.45880565,204,710.161006454,0.844264,0.0,109.452,104.183071581,1.2383125603,1007.60036359,710.161006454,71.7951077033,109.452,1159.47751304,1268.08044515,710.161006454,204
-110.679,75.9612,12.7691,109.740430874,56.0619,109.740052474,205,702.992053094,0.83613,0.0,109.738,95.854760218,1.24778420443,1041.41428286,702.992053094,40.0842221862,109.738,1116.30617942,1159.12139124,702.992053094,205
-110.95,76.2538,12.9599,110.004977462,56.1032,110.004684543,206,791.512755761,0.840337,0.0,109.999,109.643405498,1.24225560579,982.760600442,791.512755761,56.5623844737,109.999,1043.78707382,1141.32153068,791.512755761,206
-111.25,76.4823,12.8368,110.293067175,56.1782,110.292671387,207,666.326062603,0.820599,0.0,110.288,96.6024675561,1.2582290559,1057.93447168,666.326062603,38.6086612021,110.288,1134.08641629,1212.27179163,666.326062603,207
-111.569,76.7409,12.114,110.601512782,56.2979,110.601281166,208,804.570312433,0.877561,0.0,110.598,104.408579923,1.25145866102,557.799567764,804.570312433,186.06394288,110.598,973.957458796,1306.0478503,804.570312433,208
-111.803,76.9674,13.4336,110.857566667,56.3969,110.857298172,209,752.376059479,0.851629,0.0,110.852,93.0123401148,1.26644931638,835.021767544,752.376059479,86.7680516,110.851,998.212034405,1147.81676137,752.376059479,209
