PolicyRegParamNorm,AveragePolicySurr,MaxReturn,AverageAction,AverageQLoss,Epoch,AverageReturn,AverageY,AverageAbsY,AverageAbsQYDiff,Iteration,MinEsReturn,MinReturn,AverageAbsQ,StdEsReturn,AverageEsReturn,StdReturn,AverageQ,AverageDiscountedReturn,QFunRegParamNorm,MaxEsReturn
202.805,-9.99028,1000.0,0.557982,0.400242,3651,1000.0,9.49970596831,9.50802261956,0.186736609811,3651,6.0,1000.0,9.54482,20.5064698601,30.6428571429,0.0,9.50056,99.9956828753,340.53,77.0
202.801,-10.0136,1000.0,0.623461,0.357734,3652,1000.0,9.53949200274,9.54824279337,0.158223200391,3652,3.0,1000.0,9.56978,50.0424789827,38.4827586207,0.0,9.53876,99.9956828753,340.579,194.0
202.782,-9.99705,1000.0,0.603584,0.326461,3653,1000.0,9.50182873693,9.50966900399,0.166667876196,3653,7.0,1000.0,9.53963,28.0428562332,36.75,0.0,9.50077,99.9956828753,340.609,127.0
202.783,-9.97521,1000.0,0.0473122,0.31357,3654,1000.0,9.44714500231,9.45857109938,0.165233630721,3654,10.0,1000.0,9.48591,31.2938947918,44.3181818182,0.0,9.44668,99.9956828753,340.649,119.0
202.789,-9.97953,1000.0,0.0518434,0.359709,3655,909.636363636,9.48854311127,9.49759672466,0.168180227167,3655,3.0,6.0,9.52952,22.929559653,30.0,285.754908564,9.48781,91.437164892,340.669,115.0
202.783,-10.0128,1000.0,0.0389322,0.399442,3656,1000.0,9.51557573225,9.52292437311,0.173142999281,3656,5.0,1000.0,9.55289,26.0437230481,32.2857142857,0.0,9.51534,99.9956828753,340.73,132.0
202.758,-10.0087,1000.0,0.224502,0.402224,3657,1000.0,9.51146012991,9.51720543962,0.168563350518,3657,3.0,1000.0,9.54547,28.7451755894,35.1935483871,0.0,9.51015,99.9956828753,340.796,132.0
202.709,-9.97809,1000.0,0.0393711,0.348028,3658,1000.0,9.49733949063,9.50094007389,0.161681454924,3658,6.0,1000.0,9.52488,20.3067693985,35.9259259259,0.0,9.49727,99.9956828753,340.857,75.0
202.676,-10.0017,1000.0,0.361932,0.339282,3659,769.923076923,9.53789228463,9.542125148,0.167705485649,3659,3.0,196.0,9.57341,22.0483564447,27.2432432432,293.845187272,9.53829,97.9339282077,340.875,111.0
202.683,-10.008,1000.0,0.327744,0.314199,3660,884.083333333,9.52726047059,9.53357310619,0.163107304591,3660,5.0,204.0,9.55484,22.8024256886,28.7777777778,262.424737888,9.52641,98.7816429073,340.894,122.0
202.663,-10.0016,1000.0,0.0884204,0.414237,3661,915.272727273,9.49124986902,9.49744934368,0.189817329135,3661,4.0,68.0,9.53176,16.8167192189,24.8108108108,267.931161752,9.49151,95.4062036249,340.954,89.0
202.622,-10.0135,1000.0,0.025257,0.30455,3662,1000.0,9.51113855431,9.51714088069,0.15854003134,3662,3.0,1000.0,9.5433,16.5103092751,22.4893617021,0.0,9.51171,99.9956828753,341.045,88.0
202.573,-10.049,1000.0,0.0299602,0.326618,3663,1000.0,9.53066029546,9.53525676058,0.167624482483,3663,4.0,1000.0,9.55905,15.2360592018,22.75,0.0,9.53095,99.9956828753,341.029,60.0
202.523,-10.0595,1000.0,0.0256477,0.322962,3664,1000.0,9.54129895216,9.54457648147,0.171989897436,3664,3.0,1000.0,9.57555,30.2982761198,28.5897435897,0.0,9.54076,99.9956828753,341.064,121.0
202.464,-10.0931,1000.0,0.0256977,0.36561,3665,1000.0,9.57432823944,9.57725872092,0.180883247646,3665,3.0,1000.0,9.6062,18.1251816748,22.5227272727,0.0,9.57378,99.9956828753,341.071,78.0
202.45,-10.089,1000.0,0.0412062,0.330782,3666,1000.0,9.58951919337,9.59342556424,0.175557795496,3666,3.0,1000.0,9.62888,14.2192686169,20.18,0.0,9.58939,99.9956828753,341.106,65.0
202.413,-10.1548,1000.0,0.0375108,0.400634,3667,1000.0,9.6083286453,9.61153050726,0.189602953653,3667,3.0,1000.0,9.64387,20.9236278919,21.6304347826,0.0,9.60823,99.9956828753,341.145,121.0
202.403,-10.1666,54.0,0.630262,0.403969,3668,50.6767676768,9.63156953528,9.63360536616,0.191887271599,3668,4.0,48.0,9.66659,25.6496207982,25.7894736842,1.11308364854,9.63124,39.9057485402,341.209,107.0
202.421,-10.1957,1000.0,0.054517,0.453664,3669,1000.0,9.67297226033,9.67597905404,0.20199891139,3669,3.0,1000.0,9.71322,13.9073131106,17.9122807018,0.0,9.67222,99.9956828753,341.246,73.0
202.407,-10.2098,1000.0,0.100155,0.376792,3670,1000.0,9.67477722426,9.6781290664,0.19433223203,3670,4.0,1000.0,9.71222,22.635223902,23.7073170732,0.0,9.67369,99.9956828753,341.302,137.0
202.376,-10.2673,1000.0,0.0476177,0.433362,3671,1000.0,9.76393423279,9.76837044208,0.202238078563,3671,3.0,1000.0,9.79883,20.9507603547,22.0425531915,0.0,9.76364,99.9956828753,341.368,104.0
202.351,-10.2304,1000.0,0.047529,0.417248,3672,1000.0,9.71661640058,9.72359634482,0.190811907908,3672,2.0,1000.0,9.74998,16.9418883976,23.2558139535,0.0,9.71745,99.9956828753,341.421,71.0
202.334,-10.2501,1000.0,0.269286,0.32164,3673,1000.0,9.74306862176,9.74821343652,0.174926245417,3673,2.0,1000.0,9.77541,17.995868387,23.0487804878,0.0,9.74386,99.9956828753,341.472,76.0
202.336,-10.3144,1000.0,0.253087,0.409169,3674,1000.0,9.78237248217,9.78560850549,0.198209303544,3674,4.0,1000.0,9.81534,13.8092076122,19.1818181818,0.0,9.78222,99.9956828753,341.531,60.0
202.331,-10.2996,1000.0,0.210289,0.349724,3675,209.4,9.80081023021,9.80419670411,0.184421136473,3675,2.0,51.0,9.83284,19.7168358441,22.2954545455,345.090017242,9.79982,53.4031838904,341.578,96.0
202.291,-10.3565,1000.0,0.264267,0.451428,3676,1000.0,9.84920114158,9.85331090172,0.200744610367,3676,3.0,1000.0,9.88531,19.5427743874,19.9607843137,0.0,9.8486,99.9956828753,341.613,99.0
202.252,-10.3749,1000.0,0.189576,0.431982,3677,1000.0,9.85128913495,9.85789853753,0.204556829652,3677,3.0,1000.0,9.89419,25.3634800934,19.4285714286,0.0,9.85209,99.9956828753,341.656,164.0
202.225,-10.3733,1000.0,0.113637,0.428338,3678,1000.0,9.85259330772,9.85861642595,0.19640481915,3678,3.0,1000.0,9.88496,19.1190422819,22.8,0.0,9.8525,99.9956828753,341.691,86.0
202.176,-10.3912,1000.0,0.0238215,0.450892,3679,1000.0,9.85898313006,9.86450540339,0.205632694767,3679,3.0,1000.0,9.89625,18.5363680039,18.2142857143,0.0,9.86038,99.9956828753,341.731,106.0
202.136,-10.4325,1000.0,0.311411,0.381711,3680,1000.0,9.91153867874,9.91626526443,0.186262176459,3680,3.0,1000.0,9.94957,13.9501513327,16.6271186441,0.0,9.91191,99.9956828753,341.777,80.0
202.101,-10.4383,1000.0,0.092312,0.376808,3681,1000.0,9.93081887353,9.93501557576,0.180243127578,3681,3.0,1000.0,9.9581,20.5814156754,24.3095238095,0.0,9.93204,99.9956828753,341.837,94.0
202.068,-10.427,1000.0,0.0801578,0.393255,3682,1000.0,9.90893925397,9.91220788246,0.185449167308,3682,3.0,1000.0,9.94451,17.418845357,24.3846153846,0.0,9.90945,99.9956828753,341.884,78.0
202.035,-10.4812,1000.0,0.152282,0.421896,3683,1000.0,9.97040661147,9.9738309391,0.19519315017,3683,3.0,1000.0,10.0124,19.7953713369,21.0204081633,0.0,9.97138,99.9956828753,341.909,117.0
202.014,-10.5047,1000.0,0.276981,0.420856,3684,1000.0,9.96115255768,9.96611664105,0.184444985141,3684,3.0,1000.0,9.99478,15.0357069218,20.7291666667,0.0,9.96149,99.9956828753,341.945,63.0
202.026,-10.5215,1000.0,0.244333,0.399766,3685,1000.0,10.0000597992,10.0045773843,0.189125328801,3685,4.0,1000.0,10.0372,12.7596758519,18.9259259259,0.0,10.0007,99.9956828753,341.925,64.0
202.002,-10.5227,1000.0,0.175693,0.375203,3686,1000.0,10.0026125438,10.0076810888,0.180493755401,3686,3.0,1000.0,10.0395,27.8253721448,18.8867924528,0.0,10.002,99.9956828753,341.967,202.0
201.95,-10.5665,1000.0,0.545113,0.338118,3687,1000.0,10.0569053772,10.0662125714,0.164643592338,3687,4.0,1000.0,10.0862,23.4694528567,21.5,0.0,10.0587,99.9956828753,341.981,161.0
201.942,-10.566,1000.0,0.241124,0.477253,3688,1000.0,10.0502003221,10.058189594,0.200382535478,3688,3.0,1000.0,10.0939,20.7441654448,20.14,0.0,10.0506,99.9956828753,342.036,125.0
201.931,-10.5924,1000.0,0.231411,0.383245,3689,1000.0,10.0758356947,10.0831651522,0.175704764777,3689,3.0,1000.0,10.1105,15.5443597052,17.0,0.0,10.0776,99.9956828753,342.092,89.0
201.93,-10.619,1000.0,0.233634,0.44314,3690,1000.0,10.087381201,10.0976273727,0.193388760534,3690,4.0,1000.0,10.1277,15.9114933251,22.7727272727,0.0,10.0879,99.9956828753,342.176,71.0
201.908,-10.6423,1000.0,0.0175008,0.444397,3691,1000.0,10.0996942748,10.1091046568,0.187455737116,3691,3.0,1000.0,10.1352,19.8304882413,20.7083333333,0.0,10.0997,99.9956828753,342.221,104.0
201.915,-10.6516,1000.0,0.0303051,0.347734,3692,1000.0,10.0923666127,10.1004134287,0.178638167945,3692,3.0,1000.0,10.1305,24.9090079627,22.6363636364,0.0,10.0946,99.9956828753,342.209,139.0
201.88,-10.5379,1000.0,0.272876,0.537636,3693,1000.0,10.1470518614,10.1560169058,0.206901574455,3693,3.0,1000.0,10.1875,17.3028972736,20.4489795918,0.0,10.1489,99.9956828753,342.268,69.0
201.85,-10.6315,1000.0,0.160306,0.487665,3694,1000.0,10.1238780299,10.1394925051,0.210966785789,3694,3.0,1000.0,10.1693,23.5663024832,24.5365853659,0.0,10.1249,99.9956828753,342.343,103.0
201.816,-10.6784,1000.0,0.138797,0.407305,3695,1000.0,10.1298053493,10.1417258106,0.187828114688,3695,3.0,1000.0,10.1662,11.6964266545,15.578125,0.0,10.1309,99.9956828753,342.386,56.0
201.826,-10.6937,1000.0,0.0489568,0.481918,3696,1000.0,10.160754293,10.1727161553,0.196926892942,3696,3.0,1000.0,10.203,19.5310782537,19.1923076923,0.0,10.1619,99.9956828753,342.439,100.0
201.788,-10.736,1000.0,0.108252,0.469987,3697,1000.0,10.1961837773,10.2054761098,0.184011848262,3697,3.0,1000.0,10.2333,17.9577789267,17.7321428571,0.0,10.1957,99.9956828753,342.45,106.0
201.775,-10.7599,1000.0,0.0074518,0.525532,3698,1000.0,10.2047693803,10.2124428265,0.19739654452,3698,3.0,1000.0,10.2476,17.1122402007,18.9622641509,0.0,10.2029,99.9956828753,342.454,74.0
201.733,-10.7964,1000.0,0.0157538,0.563582,3699,1000.0,10.2511842895,10.2570683282,0.194680167357,3699,4.0,1000.0,10.2892,32.5334016393,32.6666666667,0.0,10.2493,99.9956828753,342.478,140.0
201.646,-10.7805,1000.0,0.0716784,0.52119,3700,1000.0,10.2366886465,10.2424679517,0.191026451113,3700,3.0,1000.0,10.2789,25.1459614054,25.325,0.0,10.2359,99.9956828753,342.497,129.0
201.597,-10.7841,1000.0,0.0125798,0.424764,3701,1000.0,10.2445399138,10.2521670607,0.182968152422,3701,3.0,1000.0,10.2839,28.8210335396,30.2121212121,0.0,10.2437,99.9956828753,342.547,113.0
201.593,-10.7718,1000.0,0.0109085,0.424148,3702,1000.0,10.229011706,10.2374159657,0.185796703092,3702,4.0,1000.0,10.2683,25.8514043316,26.5945945946,0.0,10.2296,99.9956828753,342.561,94.0
201.619,-10.7974,1000.0,0.0111608,0.428072,3703,1000.0,10.2679599869,10.2762559909,0.180781350148,3703,3.0,1000.0,10.3076,17.8919982115,20.58,0.0,10.268,99.9956828753,342.584,96.0
201.587,-10.7943,1000.0,0.0167228,0.4494,3704,1000.0,10.2662425384,10.2753696144,0.180110938365,3704,4.0,1000.0,10.3013,14.4913551816,24.525,0.0,10.2666,99.9956828753,342.61,65.0
201.58,-10.7981,1000.0,0.1387,0.490175,3705,1000.0,10.2727367011,10.2835323346,0.191662804127,3705,3.0,1000.0,10.3128,18.683630453,19.9803921569,0.0,10.2734,99.9956828753,342.634,113.0
201.597,-10.8256,1000.0,0.0784316,0.40236,3706,1000.0,10.2849843621,10.2914438964,0.171375382774,3706,3.0,1000.0,10.3181,13.5729731452,20.12,0.0,10.2843,99.9956828753,342.65,67.0
201.595,-10.8407,1000.0,0.19647,0.369074,3707,1000.0,10.2875138653,10.2946331135,0.172793950972,3707,3.0,1000.0,10.327,11.7567411294,14.5072463768,0.0,10.287,99.9956828753,342.683,78.0
201.583,-10.8404,1000.0,0.01584,0.429233,3708,1000.0,10.3107722714,10.3176102406,0.184690181191,3708,2.0,1000.0,10.3497,25.596695654,19.0384615385,0.0,10.3113,99.9956828753,342.725,170.0
201.558,-10.8547,1000.0,0.0161588,0.383771,3709,1000.0,10.3245308389,10.3310179602,0.169092723991,3709,3.0,1000.0,10.3623,13.0338680349,20.5306122449,0.0,10.3243,99.9956828753,342.764,68.0
201.597,-10.869,1000.0,0.304136,0.446026,3710,1000.0,10.3323305783,10.3421675558,0.184468815841,3710,3.0,1000.0,10.3736,20.0416940685,23.7380952381,0.0,10.3345,99.9956828753,342.764,87.0
201.619,-10.8733,1000.0,0.0151625,0.418415,3711,1000.0,10.3312859053,10.337285899,0.180445467624,3711,3.0,1000.0,10.3706,17.8162084617,22.2222222222,0.0,10.3306,99.9956828753,342.728,93.0
201.656,-10.8717,1000.0,0.0191124,0.409137,3712,1000.0,10.3412121007,10.348843699,0.178289965888,3712,3.0,1000.0,10.3792,13.4128261498,15.0615384615,0.0,10.3429,99.9956828753,342.777,60.0
201.662,-10.8686,1000.0,0.0680262,0.40821,3713,1000.0,10.3522707049,10.360254539,0.172847604966,3713,3.0,1000.0,10.3944,18.7549877625,21.1458333333,0.0,10.353,99.9956828753,342.849,105.0
201.687,-10.9024,1000.0,0.117926,0.36635,3714,1000.0,10.3756050217,10.3835800496,0.163647066121,3714,3.0,1000.0,10.4123,17.9882851425,18.1923076923,0.0,10.3763,99.9956828753,342.93,110.0
201.682,-10.9021,1000.0,0.0200034,0.479225,3715,1000.0,10.3538754577,10.3603711982,0.194426824887,3715,3.0,1000.0,10.4001,20.575167071,24.25,0.0,10.3543,99.9956828753,342.987,99.0
201.704,-10.9201,1000.0,0.00979964,0.377242,3716,1000.0,10.3893980552,10.3972230456,0.16300126706,3716,3.0,1000.0,10.422,24.4136776075,23.7111111111,0.0,10.3894,99.9956828753,343.026,105.0
201.763,-10.9404,1000.0,0.0398352,0.427411,3717,1000.0,10.3909398542,10.3987353698,0.177154493196,3717,3.0,1000.0,10.4353,20.2001584152,20.56,0.0,10.3925,99.9956828753,343.075,96.0
201.735,-10.9143,1000.0,0.038813,0.399036,3718,1000.0,10.3717023672,10.3788276055,0.171386930394,3718,3.0,1000.0,10.408,18.1841799126,22.9523809524,0.0,10.3709,99.9956828753,343.125,83.0
201.738,-10.9246,1000.0,0.186641,0.398955,3719,1000.0,10.3810491133,10.3898525509,0.174819878006,3719,3.0,1000.0,10.4199,19.7426756705,24.5238095238,0.0,10.3814,99.9956828753,343.152,101.0
201.742,-10.9056,1000.0,0.123223,0.427457,3720,1000.0,10.3893595021,10.398153656,0.182569855296,3720,3.0,1000.0,10.4304,18.5222511873,20.8936170213,0.0,10.3901,99.9956828753,343.197,106.0
201.756,-10.9294,1000.0,0.138456,0.392405,3721,1000.0,10.3797632058,10.3864467475,0.165865112376,3721,4.0,1000.0,10.4159,28.4798363803,28.3055555556,0.0,10.3801,99.9956828753,343.226,107.0
201.798,-10.9184,1000.0,0.214431,0.375687,3722,1000.0,10.4204610342,10.4268704527,0.165368945954,3722,4.0,1000.0,10.4552,12.9015220111,18.7547169811,0.0,10.4198,99.9956828753,343.256,62.0
201.764,-10.9436,1000.0,0.110335,0.440641,3723,1000.0,10.4132550181,10.418531209,0.177498642125,3723,3.0,1000.0,10.4532,15.9463791406,21.4255319149,0.0,10.4126,99.9956828753,343.294,81.0
201.735,-10.9575,1000.0,0.15042,0.425143,3724,1000.0,10.4531930068,10.4572880505,0.17570609611,3724,6.0,1000.0,10.4927,21.009822221,29.3823529412,0.0,10.4537,99.9956828753,343.373,87.0
201.728,-10.9396,1000.0,0.0889954,0.419514,3725,1000.0,10.4416141857,10.4456877396,0.171207316796,3725,3.0,1000.0,10.4762,24.8974019614,30.2424242424,0.0,10.4409,99.9956828753,343.395,133.0
201.741,-10.9467,1000.0,0.145538,0.405715,3726,1000.0,10.4156657446,10.421029621,0.174467986257,3726,3.0,1000.0,10.4568,19.638228026,25.2,0.0,10.4157,99.9956828753,343.466,85.0
201.764,-10.9669,1000.0,0.112549,0.408938,3727,1000.0,10.4283904573,10.4339088609,0.171942710612,3727,3.0,1000.0,10.4629,32.8384294536,28.2571428571,0.0,10.428,99.9956828753,343.467,160.0
201.785,-10.9459,1000.0,0.0390771,0.37794,3728,1000.0,10.4264255762,10.4317547323,0.162834773103,3728,3.0,1000.0,10.4565,19.2603048408,28.2647058824,0.0,10.4268,99.9956828753,343.514,85.0
201.803,-10.953,1000.0,0.0560159,0.377907,3729,1000.0,10.4452199607,10.4516244927,0.165059805996,3729,3.0,1000.0,10.4805,16.4619223294,26.2432432432,0.0,10.4454,99.9956828753,343.555,61.0
201.819,-10.9215,1000.0,0.340892,0.336941,3730,1000.0,10.3909601397,10.3953649367,0.159416590971,3730,4.0,1000.0,10.4186,19.8775673998,27.1025641026,0.0,10.3906,99.9956828753,343.573,82.0
201.835,-10.9446,1000.0,0.472623,0.328151,3731,1000.0,10.421923258,10.4266335672,0.16290809103,3731,3.0,1000.0,10.4589,14.5852284483,22.2666666667,0.0,10.4209,99.9956828753,343.602,70.0
201.869,-10.9382,1000.0,0.0184501,0.382049,3732,1000.0,10.4279528651,10.4341125176,0.171386976453,3732,4.0,1000.0,10.4664,17.588021179,24.6829268293,0.0,10.4291,99.9956828753,343.627,81.0
201.877,-10.9268,1000.0,0.0157106,0.426646,3733,1000.0,10.4163120058,10.4221023479,0.175869491562,3733,4.0,1000.0,10.4544,13.2201656457,17.8235294118,0.0,10.4163,99.9956828753,343.674,59.0
201.909,-10.9543,1000.0,0.0274497,0.360025,3734,1000.0,10.4554484654,10.4592574455,0.163402414054,3734,4.0,1000.0,10.4869,23.1167536112,24.4545454545,0.0,10.4545,99.9956828753,343.707,102.0
201.925,-10.9547,1000.0,0.229099,0.390064,3735,1000.0,10.4291660045,10.4339114693,0.172765216354,3735,3.0,1000.0,10.4723,15.8473271493,22.5333333333,0.0,10.4308,99.9956828753,343.745,70.0
201.939,-10.9617,1000.0,0.0162489,0.359102,3736,1000.0,10.4304566351,10.4359569846,0.164623093809,3736,4.0,1000.0,10.4668,21.5751605076,21.0425531915,0.0,10.4291,99.9956828753,343.755,135.0
201.984,-10.9753,1000.0,0.0158766,0.336258,3737,1000.0,10.4537927733,10.4585673536,0.154658326277,3737,3.0,1000.0,10.4908,19.3336713966,19.6666666667,0.0,10.4543,99.9956828753,343.806,119.0
202.002,-10.9472,1000.0,0.066726,0.357139,3738,1000.0,10.4362596999,10.4410674459,0.164753144902,3738,3.0,1000.0,10.4749,17.3895952998,22.0444444444,0.0,10.4364,99.9956828753,343.831,74.0
202.023,-10.9498,1000.0,0.0121309,0.404136,3739,1000.0,10.4161521027,10.4227002742,0.166102230556,3739,3.0,1000.0,10.4519,16.0081542779,16.8070175439,0.0,10.4166,99.9956828753,343.884,95.0
202.025,-10.9406,1000.0,0.0145357,0.359501,3740,1000.0,10.4469314816,10.4529452861,0.164021173045,3740,3.0,1000.0,10.4784,16.8506608591,22.7234042553,0.0,10.4465,99.9956828753,343.914,70.0
202.021,-10.9242,1000.0,0.00821754,0.386041,3741,589.470588235,10.4140623175,10.4199494404,0.175445219793,3741,2.0,3.0,10.4556,14.4640786757,16.8793103448,490.676497914,10.4141,60.0439722796,343.958,64.0
201.995,-10.9135,1000.0,0.0107716,0.381779,3742,1000.0,10.3812743029,10.3869628019,0.167028878123,3742,3.0,1000.0,10.4161,25.8210938748,22.4,0.0,10.3812,99.9956828753,343.962,144.0
202.015,-10.9338,1000.0,0.0104995,0.420572,3743,1000.0,10.424904172,10.4304903032,0.17941913808,3743,4.0,1000.0,10.4642,14.0359507469,20.6326530612,0.0,10.4253,99.9956828753,344.017,72.0
202.037,-10.9167,1000.0,0.0123512,0.318188,3744,1000.0,10.4022612521,10.4094529042,0.159948527297,3744,3.0,1000.0,10.4408,14.76688276,18.1090909091,0.0,10.402,99.9956828753,344.03,65.0
202.054,-10.9249,1000.0,0.0104675,0.404617,3745,1000.0,10.4085218017,10.4129784756,0.174966989816,3745,3.0,1000.0,10.4445,13.910867055,16.7666666667,0.0,10.41,99.9956828753,344.1,72.0
202.079,-10.9457,1000.0,0.0132918,0.413868,3746,1000.0,10.4405252081,10.4468062307,0.171973660845,3746,2.0,1000.0,10.4789,13.7683398391,17.1379310345,0.0,10.4392,99.9956828753,344.171,59.0
202.085,-10.9034,1000.0,0.00843137,0.466339,3747,1000.0,10.3715605392,10.3769893235,0.18210522741,3747,3.0,1000.0,10.4124,22.6086681113,25.7692307692,0.0,10.3723,99.9956828753,344.193,122.0
202.097,-10.8767,1000.0,0.00853483,0.451643,3748,1000.0,10.3861744493,10.3924930874,0.182576780423,3748,3.0,1000.0,10.4243,15.5095439443,18.4814814815,0.0,10.3863,99.9956828753,344.203,59.0
202.106,-10.8979,1000.0,0.101645,0.361687,3749,1000.0,10.4015783744,10.408111266,0.162274560165,3749,3.0,1000.0,10.4409,23.3404800543,20.4489795918,0.0,10.4013,99.9956828753,344.256,103.0
202.087,-10.8784,1000.0,0.00986678,0.349521,3750,1000.0,10.364156961,10.3686736757,0.156662450876,3750,3.0,1000.0,10.4012,15.5511007551,20.4285714286,0.0,10.3631,99.9956828753,344.276,65.0
202.107,-10.8862,1000.0,0.0362317,0.374769,3751,1000.0,10.3728730265,10.3788377894,0.15983887461,3751,2.0,1000.0,10.41,21.1834411186,19.3529411765,0.0,10.3733,99.9956828753,344.313,104.0
202.144,-10.8758,1000.0,0.0387535,0.417518,3752,1000.0,10.3677298957,10.3753523635,0.174081516906,3752,3.0,1000.0,10.4126,16.1270164989,18.3454545455,0.0,10.3672,99.9956828753,344.322,66.0
202.158,-10.87,1000.0,0.0306667,0.312828,3753,1000.0,10.3624059836,10.3685981133,0.156613155373,3753,3.0,1000.0,10.401,23.6561980237,23.487804878,0.0,10.3625,99.9956828753,344.38,107.0
202.184,-10.8584,1000.0,0.00775643,0.328624,3754,1000.0,10.3673572412,10.3742306452,0.154924753778,3754,4.0,1000.0,10.4074,21.4878454015,25.35,0.0,10.368,99.9956828753,344.429,83.0
202.249,-10.8716,1000.0,0.00781962,0.437409,3755,1000.0,10.3550659505,10.3608232093,0.178031067873,3755,3.0,1000.0,10.3942,27.2111880201,26.1578947368,0.0,10.3543,99.9956828753,344.435,120.0
202.242,-10.8342,1000.0,0.00787543,0.363121,3756,1000.0,10.3382829261,10.3434009641,0.17025805535,3756,3.0,1000.0,10.3804,17.4678381554,19.5961538462,0.0,10.3387,99.9956828753,344.469,87.0
202.275,-10.8414,1000.0,0.0169719,0.367138,3757,1000.0,10.3215754358,10.3277710089,0.154254266049,3757,3.0,1000.0,10.3546,17.114944473,18.9433962264,0.0,10.3234,99.9956828753,344.513,101.0
202.302,-10.809,1000.0,0.015643,0.329162,3758,1000.0,10.3155417749,10.3217606396,0.146060852137,3758,3.0,1000.0,10.3462,19.447857118,19.7647058824,0.0,10.3146,99.9956828753,344.55,115.0
202.303,-10.7954,1000.0,0.0363842,0.32192,3759,1000.0,10.2858551822,10.2934217817,0.157616410982,3759,3.0,1000.0,10.3267,15.6653591191,17.5192307692,0.0,10.2861,99.9956828753,344.62,78.0
202.261,-10.7997,1000.0,0.00892252,0.374951,3760,1000.0,10.3009243723,10.3104300986,0.163335828336,3760,3.0,1000.0,10.3449,18.4417241624,19.7090909091,0.0,10.3013,99.9956828753,344.692,93.0
202.243,-10.7729,1000.0,0.00858345,0.405705,3761,1000.0,10.2606003626,10.2691055104,0.169636894575,3761,4.0,1000.0,10.3077,22.6518293279,22.5909090909,0.0,10.2613,99.9956828753,344.754,111.0
202.225,-10.7584,1000.0,0.00882989,0.372275,3762,1000.0,10.2604250237,10.2674008363,0.154122154649,3762,3.0,1000.0,10.2972,13.5911364668,17.649122807,0.0,10.2608,99.9956828753,344.766,70.0
202.237,-10.7588,1000.0,0.00710607,0.406994,3763,1000.0,10.2786978615,10.2839577007,0.17539304581,3763,4.0,1000.0,10.3191,19.0188575406,22.3181818182,0.0,10.2778,99.9956828753,344.813,121.0
202.25,-10.7404,1000.0,0.00765866,0.405877,3764,1000.0,10.2468585233,10.252868661,0.160120864409,3764,3.0,1000.0,10.2846,16.3770142951,20.2916666667,0.0,10.2468,99.9956828753,344.838,82.0
202.258,-10.727,1000.0,0.00667031,0.395054,3765,1000.0,10.2349523559,10.2391693626,0.161162630185,3765,3.0,1000.0,10.2754,20.6768183232,21.6041666667,0.0,10.2353,99.9956828753,344.895,100.0
202.292,-10.7396,1000.0,0.00720702,0.346758,3766,1000.0,10.2560733288,10.2593562745,0.156359626329,3766,4.0,1000.0,10.2856,14.1222737358,20.1627906977,0.0,10.2551,99.9956828753,344.944,84.0
202.32,-10.7072,1000.0,0.00669362,0.349263,3767,1000.0,10.2116979762,10.2152513455,0.152207242128,3767,4.0,1000.0,10.2481,24.6290560111,22.64,0.0,10.212,99.9956828753,344.945,149.0
202.349,-10.7081,1000.0,0.00595757,0.392534,3768,1000.0,10.2142683567,10.2169033981,0.166840671409,3768,3.0,1000.0,10.2519,29.873934505,22.8409090909,0.0,10.2149,99.9956828753,344.98,163.0
202.373,-10.7156,1000.0,0.0107849,0.34576,3769,1000.0,10.2149113781,10.2188561314,0.160313163579,3769,3.0,1000.0,10.252,28.906318678,27.2058823529,0.0,10.2145,99.9956828753,345.0,150.0
202.406,-10.6999,1000.0,0.00751249,0.38267,3770,1000.0,10.2002293148,10.2026435183,0.158985711933,3770,6.0,1000.0,10.2308,25.5735314269,31.4545454545,0.0,10.2003,99.9956828753,344.992,102.0
202.424,-10.682,1000.0,0.115682,0.343346,3771,1000.0,10.1771712464,10.1793501661,0.154357318577,3771,5.0,1000.0,10.2141,17.7022420896,25.675,0.0,10.1762,99.9956828753,345.009,76.0
202.462,-10.6687,1000.0,0.118787,0.344365,3772,1000.0,10.1877636305,10.1912020212,0.154916902167,3772,3.0,1000.0,10.2227,25.1832781822,25.45,0.0,10.1882,99.9956828753,345.027,121.0
202.512,-10.6794,1000.0,0.0061593,0.270657,3773,1000.0,10.1860498916,10.1882048668,0.144350422145,3773,4.0,1000.0,10.2197,24.5703771473,26.8378378378,0.0,10.1849,99.9956828753,345.083,125.0
202.528,-10.6759,1000.0,0.203283,0.347845,3774,1000.0,10.1696249714,10.1719937464,0.159836224902,3774,4.0,1000.0,10.2054,24.7035978536,26.6944444444,0.0,10.1702,99.9956828753,345.101,94.0
202.547,-10.677,1000.0,1.82954e-05,0.322417,3775,1000.0,10.1690085733,10.1722984863,0.150783156724,3775,4.0,1000.0,10.2041,32.5487837584,31.303030303,0.0,10.1683,99.9956828753,345.118,160.0
202.543,-10.6928,1000.0,0.00233058,0.352803,3776,1000.0,10.1862975528,10.1916798574,0.163161094407,3776,4.0,1000.0,10.2217,25.70226932,26.1578947368,0.0,10.1863,99.9956828753,345.112,150.0
202.552,-10.6806,1000.0,0.000989932,0.334846,3777,1000.0,10.1810187213,10.1853485911,0.155075263468,3777,4.0,1000.0,10.219,34.1128783029,34.9655172414,0.0,10.1796,99.9956828753,345.114,166.0
