AverageDiscountedReturn,MaxReturn,PolicyRegParamNorm,Iteration,AverageY,AverageReturn,StdReturn,QFunRegParamNorm,AverageQLoss,Epoch,StdEsReturn,AverageAbsQ,AveragePolicySurr,AverageAbsY,AverageEsReturn,MaxEsReturn,AverageAction,AverageAbsQYDiff,MinReturn,AverageQ,MinEsReturn
290.402902895,4343.68702667,189.683,3420,385.591691455,2704.57922444,1283.68927709,268.723,493.645,3420,241.559434421,386.107,-388.617,386.003384549,218.789331366,820.848720138,0.999937,10.0836234941,615.177285612,385.58,-10.1129250402
302.858707742,4361.93809756,189.711,3421,384.815547692,1834.26777023,1023.67087292,268.807,525.274,3421,407.073548715,385.345,-387.956,385.236212445,344.925653441,1209.95927115,0.999909,10.2773905955,604.560976507,384.825,-3.64289924661
237.05458258,2626.97177733,189.737,3422,384.490486278,858.518162357,557.225070114,268.848,525.961,3422,273.418745112,385.065,-387.668,384.982507234,334.794313345,701.911891175,0.999893,10.3910547821,278.449730581,384.476,-4.19567980736
192.135373909,4691.76219353,189.771,3423,384.902586294,1723.68837063,1777.94218399,268.881,484.502,3423,556.677105629,385.476,-388.005,385.395378826,466.229741182,1608.34438545,0.999914,10.1453962509,65.4550528854,384.905,-7.12601003571
323.644356056,4673.5673719,189.805,3424,384.869322642,1944.6465739,753.936553702,268.938,504.787,3424,467.792116514,385.454,-388.146,385.346114185,443.230469353,1540.47528638,0.999901,10.2770517517,974.391792874,384.871,42.0870329214
291.445671139,4315.41593243,189.821,3425,385.41983993,3740.0165077,550.906065242,268.977,516.909,3425,325.421554666,386.001,-388.69,385.907923383,360.431585803,967.540486865,0.999826,10.2361304363,2210.11807474,385.415,-9.03321494738
294.262979418,3269.60477042,189.854,3426,384.965197597,1700.35115977,556.530011655,268.993,514.098,3426,388.844977743,385.59,-388.016,385.507769252,489.427561531,1064.37377038,0.999879,10.2405078271,780.804420648,384.963,0.192961718941
288.728630238,2104.21264381,189.874,3427,385.03613733,1334.8830742,394.40304525,269.033,486.151,3427,301.873328292,385.624,-388.368,385.557104336,409.401573927,1001.76993183,0.999935,10.1485139659,473.161308472,385.029,-6.42127036631
331.89362815,2979.09826421,189.887,3428,384.631245943,1471.12589745,602.630874512,269.072,490.824,3428,384.464121836,385.153,-387.952,385.052691925,315.80504378,1266.52524721,0.999881,10.1387898851,535.146544458,384.638,-7.13721031787
316.500250894,2167.66895725,189.918,3429,384.798940096,1279.57001783,313.654806906,269.108,514.289,3429,498.855856311,385.353,-388.085,385.298615242,501.289505232,1468.63895553,0.999886,10.223051789,776.522216009,384.784,89.7666993432
312.028032593,2813.70044678,189.935,3430,384.554450441,1581.93258164,670.724883602,269.159,519.732,3430,362.37876788,385.129,-387.95,385.004349501,243.463565383,1227.33965894,0.999821,10.2734468495,438.641235504,384.56,-9.04685606908
295.77668288,3573.46164804,189.958,3431,384.595080601,1760.58309197,671.164334681,269.184,490.32,3431,312.39028946,385.138,-387.947,385.038205531,253.360940326,901.903316763,0.999906,10.156619886,896.697825675,384.589,-5.67489643006
327.844320717,2595.60739437,189.99,3432,385.269001394,1790.75965568,340.544747154,269.242,490.411,3432,334.457127591,385.844,-388.579,385.750132123,257.629728551,1013.27402256,0.999821,10.1172768476,1300.81751783,385.262,-8.36081679896
316.361045296,2173.50017406,190.015,3433,385.212596617,1213.11222529,356.785018,269.288,489.653,3433,369.556478974,385.77,-388.467,385.656560122,721.202757292,1168.94810794,0.999895,10.0445748105,744.468892292,385.214,141.705026339
342.900830419,3569.0765379,190.043,3434,384.967835678,1914.42853174,652.598734154,269.321,492.78,3434,623.572941951,385.515,-388.35,385.395922266,625.115476891,1752.06044893,0.999919,10.0548926678,1176.14354947,384.971,2.95820332429
326.801593818,3044.6644255,190.033,3435,385.247212141,1536.70448783,515.281056379,269.36,504.928,3435,473.759795392,385.797,-388.701,385.704964674,602.291014644,1582.86796705,0.999918,10.152908171,796.88833171,385.254,175.072178347
339.638161326,3635.8361256,190.052,3436,385.367571232,2042.51501026,707.691170424,269.393,497.879,3436,636.309973672,385.885,-388.785,385.768864381,880.107631304,1873.13518625,0.999919,10.0592319549,948.943383721,385.358,225.064786739
310.267450551,2963.54799724,190.063,3437,385.152700296,1566.14628571,788.084076034,269.463,515.704,3437,254.273352176,385.675,-388.483,385.560797929,419.94585517,801.285001611,0.999879,10.1114737227,484.18334399,385.154,-8.7215403617
334.223553869,3454.11478297,190.113,3438,384.933344645,1714.62644763,538.792537778,269.492,495.279,3438,432.883647993,385.43,-388.273,385.362198419,375.891413704,1273.14231849,0.999932,10.027495392,869.756894776,384.919,-6.72891464873
299.733216376,4630.55208444,190.155,3439,384.892122247,1316.61121309,757.354840444,269.543,499.913,3439,368.221500231,385.418,-388.105,385.295926601,248.837329339,1260.51882047,0.999884,10.1780332364,525.760846481,384.891,-6.94621641294
-7.52331102288,-7.57333182613,190.213,3440,384.612910445,-7.87219555388,0.0962947479773,269.562,479.471,3440,438.786134859,385.201,-387.752,385.111280272,266.175299733,1456.30309615,0.999961,10.0211240333,-8.0853019996,384.609,-9.28765820473
286.269959376,4696.26040445,190.201,3441,384.600033668,1529.32190652,1210.0917444,269.591,499.858,3441,540.69422621,385.201,-387.852,385.078167438,287.320482479,1765.90298118,0.999858,10.174754402,224.008156654,384.6,-6.82454826207
256.255989654,3730.17483797,190.242,3442,385.143160899,1091.76297014,867.694806041,269.614,498.464,3442,343.099109888,385.694,-388.606,385.587245247,471.642192973,1032.95908458,0.999873,10.1830449902,320.266040572,385.142,138.225231536
321.137061567,3057.26569979,190.281,3443,384.843864712,1651.52956074,699.325274028,269.656,484.636,3443,199.007903781,385.426,-388.225,385.311924351,187.796443786,557.07290744,0.999907,10.0801020805,561.542988809,384.848,-9.70117075297
294.301370983,3108.47519613,190.277,3444,385.424295779,1599.60088913,770.242791466,269.685,462.651,3444,815.220966008,385.896,-388.807,385.81452361,706.738758601,2650.70436693,0.999909,9.97544716556,350.820793778,385.408,34.8038135921
283.299461774,4580.8438806,190.282,3445,384.876485792,1887.9052234,1208.5107903,269.742,505.293,3445,241.468068613,385.457,-388.208,385.320796855,483.879411462,772.033526871,0.99984,10.1792040754,512.499794336,384.9,57.7817594385
321.864254985,4732.0065767,190.289,3446,385.246311552,2163.49941825,902.748727155,269.753,475.437,3446,314.554951216,385.76,-388.514,385.670379365,307.048855879,979.437560862,0.999922,10.0518227507,577.36287104,385.231,12.3789262698
284.324258071,4655.16411159,190.306,3447,385.34864492,2540.91994391,1165.57756236,269.788,489.035,3447,801.283404916,385.897,-388.791,385.787561206,894.836488942,2239.00014531,0.999857,10.0280276134,545.656291216,385.346,221.744107412
312.602766589,5120.04761292,190.336,3448,385.28329793,3531.6068595,1478.5233841,269.81,481.949,3448,400.709123785,385.896,-388.739,385.793184212,469.869443,1104.33589971,0.999858,9.98253881518,692.667231753,385.282,-7.42466113562
319.926981153,4931.68487338,190.335,3449,385.498069183,3878.97825904,1023.49554381,269.829,487.07,3449,179.923746042,386.067,-388.798,385.976596905,197.102266808,442.52339242,0.999875,10.0095592492,2207.06803632,385.493,-7.86243275245
283.889987904,3922.77221531,190.409,3450,385.584475178,1189.86941332,815.855423345,269.865,485.079,3450,681.46237454,386.226,-388.865,386.112499036,570.967011324,1841.33555462,0.999867,9.92401465405,562.793043958,385.577,-6.05047398462
284.402714526,4601.48236813,190.459,3451,385.802153275,2640.12180994,1261.0644571,269.878,469.671,3451,257.301625192,386.376,-388.936,386.275520993,214.298722089,680.94197593,0.999895,9.89305982839,791.45600366,385.802,-6.1398488208
326.270001972,4848.03503035,190.465,3452,385.661826561,2569.36150827,1298.87804735,269.92,493.394,3452,731.485005188,386.221,-388.991,386.136528088,634.199586155,2329.43099806,0.999888,9.95710480734,193.159317372,385.66,-2.77602024786
346.004898704,5659.86224752,190.479,3453,385.734399996,2998.28782306,1429.18246817,269.958,456.937,3453,627.848937541,386.359,-389.184,386.227738969,1279.30539331,2163.87550759,0.999937,9.74957761035,1270.07768716,385.732,770.362874066
83.0090757432,4968.80782185,190.538,3454,385.962625738,808.084205195,1527.66982687,269.97,504.266,3454,448.123186553,386.542,-389.33,386.42971279,309.233741459,1489.35367829,0.999939,10.0181672617,-3.37401891386,385.956,-6.43639284175
314.587362794,4525.10148444,190.513,3455,385.61986498,2864.37394142,1130.07816961,269.994,485.201,3455,299.666978045,386.211,-388.76,386.095774366,228.384233521,935.10907084,0.999914,9.89922749945,735.547209089,385.621,-5.44442597765
309.40665686,4710.76387046,190.564,3456,385.710412065,2120.64887542,1207.05754267,270.038,506.666,3456,252.153024535,386.254,-388.91,386.156466345,305.932840741,902.981661534,0.999938,10.0234646384,574.35758871,385.699,-1.02996297908
-4.61002239487,-4.41109482841,190.605,3457,385.32573853,-4.64305561557,0.0909955232393,270.076,503.442,3457,135.716780601,385.902,-388.165,385.792435748,74.7813838018,527.265044909,1.0,10.2037206298,-4.86057101175,385.316,-7.78417446339
251.773602898,3642.18302998,190.645,3458,385.258057062,1182.67011184,1035.97924407,270.103,529.894,3458,441.713845784,385.878,-388.419,385.738343647,537.913498729,1199.58339919,0.999856,10.4393771101,234.610985101,385.271,3.47087970626
259.054649373,3560.25780962,190.622,3459,385.373855772,1170.08383617,948.295378712,270.158,566.7,3459,288.67488592,385.931,-388.514,385.844794929,284.344177615,907.019846812,0.999946,10.6487089891,264.288359132,385.355,-3.87926602662
248.168360588,2603.15230286,190.665,3460,385.408943289,803.54135874,485.958763314,270.223,512.765,3460,631.433871714,385.976,-388.861,385.906981159,409.898492947,1940.20762294,0.999889,10.3963096523,310.2882264,385.407,8.87840616571
224.794322632,1658.79918944,190.657,3461,385.688618,535.112140591,246.320668809,270.28,523.975,3461,204.0006547,386.278,-388.907,386.164801206,383.90213393,645.768916028,0.999836,10.3657936667,278.36709898,385.688,78.5813568709
241.440193464,4430.12651288,190.682,3462,385.994924361,1738.31050602,1032.42889145,270.32,502.073,3462,279.040426235,386.595,-389.185,386.471339151,269.297548196,854.258340422,0.99987,10.262032372,228.658436673,386.005,-6.94879681803
243.510296756,3733.14968287,190.671,3463,385.133720028,984.173070321,952.287564268,270.363,529.958,3463,463.017333735,385.672,-388.485,385.582320689,505.192846209,1178.66095994,0.999882,10.3750185725,202.214393169,385.111,26.8835600354
306.166417859,4578.53722189,190.715,3464,385.430038874,1956.8977232,1144.93628362,270.408,530.817,3464,604.003031181,385.954,-388.861,385.849724143,647.154228079,1606.86268906,0.999864,10.3528141765,294.57601081,385.435,5.65138598157
329.743154526,5059.98221503,190.744,3465,385.719540802,2476.12614756,970.085510134,270.432,512.09,3465,470.128044831,386.25,-389.038,386.128648598,426.507495964,1329.41719336,0.999853,10.3405857355,703.046597653,385.722,2.55839743554
227.253159169,5168.86488742,190.776,3466,386.083496852,2135.63890685,1744.47616861,270.496,496.095,3466,379.021977634,386.628,-389.513,386.516071981,560.498765186,1002.10128315,0.999861,10.0807093367,227.471616375,386.086,35.8666669624
276.30342182,4513.68512674,190.804,3467,385.701696464,1882.34127039,1284.37162991,270.51,494.264,3467,270.570966164,386.22,-389.051,386.134152974,287.027708142,781.368750387,0.999898,10.1777534422,240.522039835,385.697,6.24242479062
242.282916118,3143.80990407,190.778,3468,385.480342603,852.911624819,659.902794056,270.525,525.568,3468,101.447888624,386.03,-388.594,385.894895935,161.404044759,287.061181065,0.999911,10.2367259103,228.533083941,385.477,-3.37635416784
256.570840047,2923.15202724,190.802,3469,385.188346093,888.338071311,563.887911019,270.563,513.354,3469,272.927908005,385.681,-388.211,385.568181179,271.556354637,1053.83745021,0.999887,10.1628346853,214.464339141,385.185,-0.152719208716
315.139323868,3171.56036044,190.822,3470,385.162709736,1480.90815337,760.76968915,270.607,504.712,3470,689.283675206,385.628,-388.294,385.529324798,448.95304582,1988.75647874,0.999893,10.1460313368,283.887595614,385.16,93.9665324651
338.804146886,5038.09885848,190.846,3471,385.071975599,2050.34629703,1146.08411645,270.636,510.814,3471,700.324315669,385.537,-388.378,385.416382722,928.692060604,1991.62386094,0.999924,10.1424004959,603.68323588,385.068,237.592759469
262.240797181,5226.81242149,190.837,3472,385.160111451,1739.88925404,1167.5644694,270.679,513.305,3472,313.973525491,385.589,-388.411,385.489662684,384.917953823,1104.07987135,0.999896,10.1851574733,185.136058622,385.159,-6.43738014976
277.20842262,2933.22801517,190.87,3473,385.012339339,1424.28470646,705.26556129,270.795,536.322,3473,464.315969593,385.496,-388.416,385.41776633,408.517982448,1414.7268631,0.999889,10.315072286,429.998859299,385.005,-6.54412023812
237.529481896,5117.22656068,190.893,3474,385.52848395,2392.41923257,1246.21718669,270.825,480.849,3474,239.446231886,385.991,-388.904,385.880257482,333.068861133,676.084227053,0.9999,10.077001712,792.133092869,385.536,13.9562051271
234.390213471,4430.23397569,190.895,3475,385.564506319,1929.69886516,1134.22297397,270.867,488.837,3475,358.785717865,385.964,-388.996,385.891504255,462.001805093,944.051998384,0.999959,10.1521943322,222.72667829,385.548,-9.56802048913
286.019944732,5184.80218832,190.906,3476,385.45876793,1644.42176722,1113.28051558,270.887,492.414,3476,305.770646064,385.943,-388.783,385.822582222,261.057070942,742.99225079,0.999869,10.0415360626,309.460343685,385.462,-12.4168813108
249.337345348,4913.27967548,190.906,3477,385.679005441,1181.67690471,928.156316607,270.93,461.924,3477,381.640337005,386.095,-388.828,385.975190979,727.654572831,1433.45097379,0.999913,9.89262848372,240.535048184,385.678,421.572181722
284.720872654,3885.04883531,190.946,3478,385.573339285,1292.23172171,773.364641607,270.947,484.613,3478,281.363893265,386.017,-388.654,385.890136283,204.587669828,801.251160864,0.999871,10.0195320746,258.098975068,385.578,-12.5064762946
302.377337,5033.37284897,190.961,3479,385.32473916,2837.32318595,1607.60602055,270.999,485.099,3479,458.025186241,385.746,-388.552,385.654608285,314.903918844,1330.55018741,0.999917,10.0487021594,518.407539435,385.312,-11.8851206364
308.280299813,4389.57702038,190.986,3480,385.273179818,2350.50263672,875.00243447,271.019,495.335,3480,521.411503897,385.703,-388.726,385.590853137,602.373103736,1314.13834603,0.999858,10.1395281018,799.454364659,385.274,-3.93824249727
300.556526354,4645.29302667,191.039,3481,385.536592719,2397.86457772,1148.2520671,271.051,505.596,3481,166.122834482,385.949,-388.956,385.868257141,148.070989737,583.092928364,0.999944,10.0410674057,197.410179256,385.53,-12.7534927179
279.123721812,4745.77037273,191.098,3482,385.88307564,2287.68569644,1335.39488305,271.11,483.218,3482,273.887800034,386.301,-389.323,386.209213406,207.918443992,1041.04588778,0.999899,9.91651498237,245.90217971,385.885,-11.442517997
251.821237503,2984.86818248,191.137,3483,386.161760271,1144.77243635,805.647960618,271.167,506.175,3483,641.238416719,386.598,-389.574,386.483793764,806.107398109,1751.17479977,0.99996,10.0753633486,205.490006878,386.167,-1.4777242338
230.141691484,3098.52564717,191.177,3484,385.430913325,869.903319269,712.139419677,271.231,534.211,3484,474.586287347,385.864,-388.709,385.769288358,448.594592135,1242.29282327,0.999927,10.2835796505,173.54087437,385.423,11.5545310232
236.185148109,1976.73898104,191.235,3485,386.016459969,695.023780337,481.341244417,271.261,496.099,3485,133.834782204,386.437,-388.664,386.319962039,88.5182370666,487.963455389,0.999877,10.0978077533,170.533243809,386.011,-12.5433156687
201.1867333,2739.9675699,191.247,3486,385.660462421,632.144281134,650.419644161,271.303,475.409,3486,123.564290718,386.101,-388.102,385.968393691,126.730979649,414.947909997,0.99993,10.1439466637,191.401962158,385.664,-10.1693236796
247.130958057,2909.20185995,191.258,3487,384.495083833,1203.24620094,823.929113359,271.31,493.444,3487,89.4332935226,384.98,-387.706,384.858796661,124.296380763,265.92054382,0.999922,10.2234094929,226.810909652,384.485,-8.31023202341
283.737070933,4191.90219816,191.277,3488,384.114963301,1920.0453446,1010.33710256,271.337,462.196,3488,420.466135811,384.604,-387.651,384.489775445,526.372145266,1239.54130219,0.999878,10.1582076712,255.738387976,384.109,51.5886307609
251.603119786,2775.04472703,191.319,3489,385.388903629,917.414740089,664.965001619,271.376,482.559,3489,157.227804223,385.851,-388.826,385.745792926,335.149736753,661.742966534,0.999921,10.0779686223,238.043258538,385.384,142.191556178
223.783368332,2040.42999676,191.325,3490,385.020377065,804.786468479,585.780882204,271.422,488.256,3490,385.204192108,385.489,-388.241,385.368480381,524.815170577,1030.47362818,0.999833,10.0856645897,238.433076053,385.012,3.40709984903
256.228466456,4597.9791495,191.347,3491,384.597601216,1375.77714446,1192.20760378,271.436,486.308,3491,247.425701438,385.038,-387.994,384.926878104,542.476941447,882.031553707,0.999896,10.135007848,219.341137812,384.596,190.385273527
275.550020735,4240.0624913,191.39,3492,385.316784139,1713.10068784,1151.94978702,271.461,484.658,3492,682.014213097,385.774,-388.566,385.644793143,641.65055463,1594.16344304,0.999916,10.1435600199,262.526178409,385.318,-7.96748977371
294.601387012,4242.76127409,191.393,3493,385.280943486,1346.53025017,1043.79870272,271.434,479.125,3493,681.11161082,385.738,-388.446,385.606188433,542.98531157,1818.86338668,0.999887,10.2194479412,379.087465081,385.278,1.21144570599
297.399833117,4328.99552658,191.418,3494,384.797932666,1806.65447829,908.486389805,271.476,499.849,3494,941.943767513,385.255,-387.977,385.154223213,889.52098475,2414.09366496,0.999925,10.1681767517,490.407912094,384.804,61.8663463951
327.77993893,5139.95831891,191.456,3495,385.070213793,2747.20973823,1287.59100659,271.506,489.482,3495,426.423811545,385.489,-388.199,385.395757944,382.804842044,1035.78251711,0.999895,10.1915558349,1018.75179771,385.058,-8.50283991381
311.66361299,5134.18143763,191.464,3496,384.477921083,2325.80690241,1500.92081481,271.509,480.271,3496,231.589783997,384.933,-387.691,384.829607711,267.973484483,692.932062894,0.999922,10.1396633319,635.174969737,384.467,-0.741730464891
312.872890049,4852.89359574,191.498,3497,385.315386522,2264.55083693,1199.65012182,271.527,455.937,3497,306.438041816,385.755,-388.709,385.621078162,731.687106802,1068.417731,0.999901,9.97381459397,316.751197238,385.326,167.242510237
268.275520078,4264.57821833,191.532,3498,385.107535578,1336.32347547,1080.91327688,271.584,514.02,3498,289.740936607,385.544,-388.49,385.438404806,405.651587899,792.80110431,0.999931,10.2091233068,269.83132515,385.099,-6.54783714787
302.436073785,4901.24315206,191.524,3499,385.13795132,1714.58314747,1037.32320367,271.621,479.956,3499,335.305954946,385.599,-388.5,385.48669062,183.516653517,1307.62700355,0.999904,10.0470575711,299.399040067,385.148,-11.8555354903
304.135250912,4976.12167262,191.565,3500,384.722807723,2674.55675834,1715.70937938,271.677,488.981,3500,195.888595809,385.135,-388.086,385.035264439,317.620674602,592.489041182,0.999945,10.2232057873,295.39477971,384.713,-0.54065948669
274.159335542,4890.12785707,191.606,3501,385.490597774,2367.94854875,1731.06291735,271.706,491.845,3501,761.687039738,385.912,-388.813,385.805976311,451.598964234,2276.08899414,0.999885,10.1758272034,275.538498705,385.496,-4.22447045404
274.103341484,4524.1511178,191.605,3502,385.856066409,2168.25352732,1561.93518376,271.779,504.899,3502,159.702107855,386.27,-389.312,386.183485978,396.526390801,683.739606003,0.999942,10.2784313531,284.688596835,385.843,262.2533207
299.723920795,5268.1518101,191.64,3503,385.809630696,2837.88988125,1644.7782931,271.843,495.74,3503,469.094182704,386.238,-389.341,386.127922889,522.530696119,1511.22538881,0.99992,10.2018019925,535.916289687,385.822,134.614528802
331.365770875,5014.40378861,191.615,3504,385.654516403,2883.11766694,1306.73783392,271.85,517.227,3504,321.610113691,386.105,-389.002,385.987686115,368.569739056,963.002911647,0.999955,10.2906451152,793.698890836,385.644,-6.61921069497
319.334386601,4587.01849228,191.618,3505,385.980266525,2631.87640689,1268.87101992,271.894,486.741,3505,264.528908651,386.394,-389.459,386.293315721,554.098574521,789.55704713,0.999855,10.1489394839,1269.47505558,385.974,184.609937149
310.536553698,4543.89733829,191.621,3506,386.16731085,3238.15933819,1396.61821987,271.954,502.59,3506,771.099693872,386.575,-389.825,386.502227649,756.381803598,2337.95002714,0.999933,10.1764920811,758.260204148,386.168,187.551137479
263.62774795,4543.28080103,191.723,3507,386.436979909,2015.28304394,1733.47919178,271.972,492.008,3507,679.18546464,386.85,-390.054,386.755728865,941.245092152,1930.59188091,0.999838,9.97272050579,450.967708408,386.435,266.698589672
286.928978634,4976.03201162,191.755,3508,386.448043058,1472.39924042,1148.80663259,272.006,479.992,3508,313.772855534,386.869,-389.894,386.759857502,438.955383834,758.336553694,0.999925,9.94957247254,267.319527884,386.443,-0.883615602515
340.657490913,4114.77325892,191.754,3509,387.230239813,2461.4320108,971.602922043,272.023,489.76,3509,394.453299235,387.645,-390.679,387.541129871,579.207680976,1281.85856921,0.999928,9.95493515197,1001.21166659,387.232,171.651263995
180.341854134,3817.95084695,191.813,3510,387.118524012,916.37669551,980.140709366,272.052,455.871,3510,319.919163905,387.543,-390.515,387.437402049,282.986640083,1029.17089275,0.999883,9.80073871971,155.743677428,387.119,19.4037717404
278.473619599,3946.85241485,191.867,3511,386.886726458,1751.36584118,1070.15365585,272.119,500.15,3511,167.026679677,387.288,-390.245,387.171813597,225.610661604,591.170196575,0.99988,10.0129106019,281.716127785,386.887,-4.65793585261
301.704113061,4622.64730681,191.903,3512,387.720278568,1846.56696257,1257.0534106,272.145,493.928,3512,515.264425593,388.123,-390.89,388.035004166,513.533709819,1149.14550496,0.999874,10.0279586614,289.907050733,387.698,-6.52725430438
335.674777311,5083.41261251,191.91,3513,387.431813379,2729.31776348,1202.12608759,272.22,492.877,3513,317.050776882,387.865,-390.898,387.747289617,392.718676337,1199.5633395,0.999885,10.0767241136,627.19684828,387.441,149.549144162
313.692120817,4929.38351065,191.922,3514,387.849345131,2979.3305654,1596.06671668,272.269,479.052,3514,524.455419788,388.255,-391.418,388.172913072,387.712807144,1785.39041556,0.999933,9.96555340031,466.54786632,387.849,-10.9209072045
327.800700228,5039.25533941,191.958,3515,387.943317564,2057.14464662,1151.11690453,272.303,492.243,3515,655.423904591,388.377,-391.52,388.265398256,908.468115037,1624.18554346,0.999921,10.0333072469,685.269224581,387.945,40.5288541904
306.097652526,3477.1144125,191.928,3516,388.010222836,1644.68624316,717.671472885,272.36,499.08,3516,417.670968927,388.455,-391.609,388.359178958,815.62765879,1271.53422877,0.999945,10.0514060423,681.12651744,387.995,303.820972441
291.033450231,2912.28618056,191.949,3517,388.641601951,1320.64255492,637.490191938,272.411,519.821,3517,293.894914517,389.103,-392.083,388.956866828,342.025410094,828.993782009,0.999932,10.1178805903,293.112873157,388.655,-6.69933675125
291.77003078,4149.79090643,191.961,3518,387.96677112,1566.68512529,881.560779248,272.497,492.466,3518,128.585510629,388.361,-391.345,388.273068152,175.343418489,403.927610352,0.999927,10.086919251,656.709805175,387.948,-3.36815254847
288.994225417,4088.65502255,192.008,3519,387.937016948,1509.82261317,933.194515996,272.544,502.395,3519,326.742024513,388.364,-391.441,388.259635725,247.574207159,1148.18834326,0.999927,10.0850569349,595.775442698,387.931,-10.5087330139
319.849367732,3363.41382587,192.014,3520,388.337207953,1525.33376686,738.572336951,272.599,510.44,3520,214.495906937,388.781,-391.71,388.663911572,125.508415585,635.319647132,0.999888,10.0856879414,525.385893393,388.344,-12.4550097366
337.177236589,4800.41313474,192.041,3521,387.973989457,1963.07391547,1008.08986227,272.658,501.359,3521,419.19474716,388.452,-391.319,388.334148051,223.089400836,1265.37738087,0.999968,10.1271406247,735.316296939,387.974,-12.3877975079
336.685250181,3462.64227661,192.046,3522,388.253414288,1867.92993594,764.630821733,272.73,506.775,3522,257.174515713,388.703,-391.71,388.589618711,380.557358157,701.610022425,0.999944,10.1343831367,1035.54013344,388.253,2.65332251418
330.684041574,4379.32089463,192.093,3523,388.655897222,2390.37114531,1020.99609655,272.788,498.618,3523,412.097267486,389.103,-392.099,389.005200677,532.490230699,1273.60911144,0.999932,10.1088015708,1032.27691646,388.647,114.185499904
251.937442343,4472.85957415,192.089,3524,388.436356048,927.120146622,933.17417668,272.846,529.846,3524,184.442834051,388.924,-391.864,388.815690452,192.654747179,556.529095848,0.999884,10.3022526634,323.462697804,388.435,-4.35677541668
345.877558779,5121.82270531,192.079,3525,388.455581304,2129.13296452,1045.0247194,272.89,508.314,3525,147.961247345,388.925,-392.031,388.806998766,127.922182719,463.866138378,0.99989,10.2011471744,364.978673537,388.455,-7.21420470548
237.785224461,2054.91726411,192.122,3526,388.595026851,725.533599405,520.942864523,272.917,550.382,3526,195.224956688,389.065,-392.183,388.95569923,221.931669592,584.04750842,0.99993,10.2902321482,284.31208176,388.592,-5.9555823809
257.826618264,2681.78058335,192.173,3527,389.009947865,877.82702794,637.176763567,272.966,497.873,3527,327.813042869,389.494,-392.622,389.392796021,297.852403689,1087.06782374,0.999963,10.1395167697,253.158859338,389.005,-9.08843544684
236.698131965,2875.16486685,192.208,3528,388.967128396,769.110624616,548.616860918,273.008,491.02,3528,192.516790003,389.448,-392.473,389.320384398,385.407635953,570.685450384,0.999908,10.1380739544,189.387727853,388.976,-5.18581068939
222.987862936,1597.0408531,192.229,3529,389.110320258,655.797570866,435.877896392,273.062,528.208,3529,409.87101726,389.57,-392.575,389.489094302,445.27610491,1124.1935726,0.999866,10.2600123213,238.94548981,389.094,-0.012070789541
286.852381961,2392.92331587,192.223,3530,389.550120155,1268.36818812,549.247870254,273.13,503.624,3530,299.229840536,389.967,-392.988,389.884796698,260.939202706,901.982138718,0.999868,10.1856752823,263.568005171,389.553,-11.8149464092
286.753302523,1708.26786045,192.271,3531,389.868545843,867.069302959,309.664535097,273.165,496.331,3531,364.37721857,390.363,-393.337,390.236249989,304.542230496,1074.7918914,0.999905,10.1682926841,243.916429422,389.863,-11.2335713613
171.248736474,1843.97349363,192.299,3532,389.645756972,439.914663022,406.637658613,273.205,527.162,3532,189.294252002,390.13,-392.961,390.058686373,231.715181597,621.225505451,0.999964,10.2617017304,147.557075921,389.642,-11.2251890539
287.381972751,2168.72700251,192.327,3533,389.586639687,1052.87268584,450.402934343,273.252,533.956,3533,466.168499438,390.09,-392.765,389.956675741,507.273081444,1175.52877897,0.999937,10.4071948017,377.979974726,389.595,-9.51076242389
296.879424049,2314.24752684,192.303,3534,388.989362183,960.718000089,311.415360934,273.33,564.621,3534,232.78763892,389.517,-392.12,389.405989202,287.538458582,823.58915388,0.999906,10.5429323279,719.354175057,388.989,18.4047999508
249.661720105,2062.4073809,192.34,3535,389.34974689,650.904769179,343.556684537,273.375,513.456,3535,361.693096863,389.884,-392.592,389.774968522,406.294120544,1015.91110054,0.999838,10.4347975562,225.278549136,389.341,-4.74205551501
147.916965929,1734.32154907,192.386,3536,389.059286258,259.339378019,148.696698562,273.416,515.675,3536,186.512113375,389.624,-392.097,389.496093961,276.517274351,654.326844413,0.999899,10.458390269,93.1914570178,389.067,-4.23130172891
308.571452814,4819.78444674,192.411,3537,388.603530577,1852.67965946,973.503451309,273.441,531.615,3537,254.548977213,389.159,-392.057,389.063144517,274.86168269,703.904185666,0.999869,10.6066817776,195.352125066,388.585,1.46207286166
317.972445283,4966.73878829,192.417,3538,389.275156679,1873.30946444,976.480417197,273.458,511.107,3538,477.02548043,389.824,-393.011,389.675767744,492.689737816,1442.96699876,0.999894,10.4685897279,745.133119546,389.296,208.142911701
318.094020217,4471.79971481,192.471,3539,389.585004771,2756.67958369,1150.94396062,273.5,517.212,3539,739.453023951,390.108,-393.317,389.989524123,1044.63366755,1995.01410297,0.999907,10.354880676,662.574921621,389.579,191.595685618
241.834527431,2360.88839748,192.489,3540,390.103362768,765.756001627,519.560354639,273.53,513.496,3540,370.664936109,390.573,-393.653,390.486988607,831.436516649,1380.46871723,0.999861,10.384499977,318.945168958,390.094,307.727338357
259.787809657,2578.26639509,192.509,3541,390.250699113,1086.15094696,585.459321142,273.583,525.431,3541,235.814452634,390.699,-393.771,390.602960844,299.071277522,846.034250544,0.999894,10.3350085049,229.072592492,390.264,83.1977933881
