Epoch,AverageEsReturn,AverageAbsY,MinEsReturn,AverageQ,AverageQLoss,StdReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageDiscountedReturn,Iteration,AverageAction,AverageY,AverageAbsQ,MaxEsReturn,AveragePolicySurr,AverageAbsQYDiff,StdEsReturn,MaxReturn,MinReturn
4657,419.334410647,36.814985967,11.9302722346,36.7688,4.66722,1414.32148065,253.572,248.015,3183.96821193,236.672464873,4657,0.99985,36.7670300599,36.825,1339.39031351,-37.0045,1.0061885219,425.013857089,4489.54346172,235.754904001
4658,355.103276443,36.8470773272,86.5172451281,36.8109,4.7628,1725.58819603,253.599,248.055,2333.0426738,236.026908982,4658,0.999911,36.8108896921,36.8527,719.780702477,-37.0462,1.01111255964,214.560179245,4601.25749294,366.513235118
4659,742.834342416,36.822583476,133.936043171,36.7875,4.27454,1466.79185171,253.632,248.077,2338.37737354,250.213792996,4659,0.999825,36.7840541398,36.8328,2042.23673421,-37.0283,0.995946215152,662.444750437,4582.7070039,241.338419847
4660,609.175800046,36.8738079634,2.44775485738,36.8417,3.8792,1374.61810598,253.663,248.091,2663.90166,276.501227246,4660,0.999851,36.8394816459,36.8844,2397.40755673,-37.0748,0.971891520734,900.80558421,5206.40960669,745.348871316
4661,397.747342988,36.9436829016,233.163752597,36.9156,3.79248,1294.09961678,253.596,248.129,2220.36292195,239.711552413,4661,0.999863,36.9189913566,36.9483,797.624790799,-37.1361,0.967697312544,195.935915818,4696.84375506,418.0218645
4662,394.508471421,36.8201569083,201.721203459,36.786,4.358,1274.05874603,253.636,248.121,2045.36614915,244.382358777,4662,0.999841,36.7840507841,36.8319,767.685565079,-37.0102,1.00287732762,206.80716263,4373.27596612,189.085584931
4663,390.908462153,36.7693362474,2.92527595088,36.7304,4.21235,1256.99626491,253.631,248.117,2718.76197336,250.287546902,4663,0.999903,36.7291008615,36.7797,889.014488432,-36.9556,1.00065253714,313.980858595,4775.04325537,419.216393157
4664,254.798641653,36.7049094318,-3.37351530291,36.6564,4.40651,1401.11553966,253.701,248.158,1426.1943118,203.779773526,4664,0.999864,36.6554674491,36.7156,608.643125381,-36.8721,1.00538063772,220.43297061,5143.96293104,208.232248388
4665,721.238521667,36.8247067259,19.717721313,36.7946,4.38448,570.447647984,253.705,248.164,2247.2786948,283.868527181,4665,0.999915,36.792735585,36.8347,1424.00868874,-37.0204,0.981058345193,566.348220909,4063.3538777,1392.55137106
4666,712.45023975,36.8465893642,6.23900241021,36.8176,3.71081,1241.49173187,253.744,248.184,1538.29547399,211.019788191,4666,0.999917,36.8190134693,36.8523,1542.68801521,-37.0431,0.964581764748,594.07062556,5206.50421862,231.153860446
4667,785.828751784,36.7116367032,206.047212625,36.6724,4.42068,1234.91108667,253.781,248.207,1744.77782725,220.384716993,4667,0.999786,36.6703527639,36.7237,2262.58414375,-36.8877,0.999255474405,854.664484741,3842.7935155,195.549054451
4668,494.613233635,36.8094719261,162.087685529,36.7642,4.22322,1218.31048865,253.737,248.202,2787.18701413,220.33328359,4668,0.999861,36.7697231451,36.811,1715.80100722,-36.9813,0.978599130312,556.216420693,4486.9053487,611.415649169
4669,730.295140186,36.7569197552,85.0975264661,36.7194,4.22287,1325.42171313,253.758,248.193,3199.34329346,241.827064489,4669,0.999854,36.7176037394,36.7668,1653.72366418,-36.9474,0.977647429241,607.383777328,4945.32022545,507.160895147
4670,947.862840958,36.8266890012,263.943922624,36.7892,4.64262,1193.18210078,253.827,248.21,1877.46633853,221.414492351,4670,0.999859,36.7889569549,36.8322,2165.63280441,-37.0081,0.985366948075,776.277214576,4178.75021181,201.585109211
4671,563.993108388,36.7508837039,2.92337972015,36.7251,4.46595,1015.02185918,253.913,248.214,2225.83776851,234.209546374,4671,0.999894,36.7238514444,36.7609,2556.43592554,-36.9607,0.997217835199,908.504451659,4237.58507869,218.440062673
4672,567.287718935,36.7191925223,33.2917816784,36.6904,4.06212,1221.83481807,253.904,248.238,2566.64028671,268.223527536,4672,0.99987,36.692117498,36.7201,1221.02534577,-36.9258,0.984454863294,392.231085086,5525.05512786,378.31263343
4673,513.788232541,36.7211620599,141.076326326,36.6992,4.1516,808.13400755,253.955,248.241,1903.3763219,263.266366945,4673,0.999951,36.6951921535,36.7349,1179.83649395,-36.943,0.992150343928,377.55889488,3523.29248736,147.870868704
4674,1002.92023969,36.745057062,442.94732943,36.7215,4.10949,582.472277587,254.024,248.242,1616.11359463,280.967844555,4674,0.999857,36.7227737676,36.7512,1399.5436084,-36.9668,0.98376056214,366.509650961,3407.71367703,607.056200652
4675,699.280675161,36.7367742679,136.408154758,36.7067,4.63216,1218.35523119,254.037,248.29,1430.92132649,200.279833453,4675,0.999786,36.7076453787,36.7476,1942.54250426,-36.9484,1.00346820001,728.37049524,4937.87615726,201.97295802
4676,614.369678625,36.6668116264,232.243958406,36.6414,4.41,1356.65231384,254.002,248.295,2303.09048906,229.195653287,4676,0.999936,36.6433403091,36.6743,1317.34048422,-36.8767,0.991703999979,396.019725384,4812.09812365,227.414799101
4677,933.862697862,36.7954007346,1.61649627448,36.7771,4.18402,1315.56847432,254.02,248.334,3189.00612215,310.733923855,4677,0.999826,36.7741443583,36.8093,1626.42805233,-37.0011,0.976230224326,684.635343098,5138.35900814,1242.74034249
4678,768.975797973,36.7864278451,356.492571742,36.7606,3.91746,1214.29545714,254.036,248.33,2530.98600245,201.742466826,4678,0.999882,36.7611308082,36.7916,1383.66275054,-36.991,0.972685867388,408.042458034,4888.19834595,60.3752920611
4679,330.622659109,36.7264690129,3.26000448129,36.7021,4.0859,1308.57310274,254.064,248.351,2917.5807389,292.162677585,4679,0.999846,36.7028636911,36.7336,841.246096941,-36.9205,0.98147182682,315.059039786,4796.85380723,895.150029336
4680,555.433615561,36.6962103382,107.815614159,36.6702,4.49822,928.154452351,254.084,248.351,3717.11219395,256.054506965,4680,0.999877,36.6714724867,36.7051,1382.39006329,-36.8952,1.01086196738,585.410539275,5253.1867183,2517.41848265
4681,1174.97006392,36.7066764925,525.014690354,36.6845,3.31371,1564.14140162,254.061,248.372,2848.01294943,238.736351343,4681,0.999919,36.6821103022,36.7177,2200.18873899,-36.9184,0.936564433995,687.30217757,5186.42338185,234.639870899
4682,520.5838785,36.7581087264,60.9607400389,36.7371,3.93725,934.728634455,254.084,248.394,2010.030677,262.559477494,4682,0.999831,36.7350355222,36.7662,1023.07034507,-36.9758,0.973046968409,331.220284512,4312.61419652,373.282852621
4683,651.926679742,36.7944604696,209.7366156,36.764,4.32683,990.519301706,254.117,248.395,1724.5088868,260.580487324,4683,0.999881,36.767657926,36.8015,1148.46141002,-36.9936,0.98906848283,378.008571708,4061.62085978,189.37377409
4684,520.602930512,36.8113117305,35.2444964625,36.7887,3.79357,830.470437353,254.139,248.417,1338.20025256,231.880234972,4684,0.999919,36.7871768142,36.8205,2075.79534745,-37.0215,0.959575865009,706.268519881,2817.21498004,26.1598955696
4685,647.436076586,36.8778062731,25.1888587489,36.8511,4.36671,1272.63230743,254.148,248.401,2295.95171652,218.355062354,4685,0.999912,36.8506242131,36.885,1030.57397315,-37.0796,0.986243765306,377.546206272,4311.2881775,8.21445218898
4686,1250.9318326,36.6769234622,718.920700537,36.6466,4.01698,1655.53095753,254.135,248.441,2857.41871651,234.382708711,4686,0.999887,36.6480983486,36.6863,1782.94296467,-36.8836,0.985157601542,532.011132067,5113.93715038,415.268418957
4687,1010.16344341,36.7285074421,755.976074884,36.6859,3.90849,1445.01028659,254.135,248.468,2356.90725939,257.016484567,4687,0.999915,36.6914290028,36.7318,1353.26301221,-36.9325,0.97773754815,251.816012056,4571.83018812,191.343360197
4688,723.720214298,36.8428047051,90.9009486725,36.8225,4.06704,1226.97884716,254.161,248.458,3693.25920612,274.271284884,4688,0.99987,36.818795803,36.8531,1059.93564445,-37.065,0.990081401431,375.947739737,5059.94090395,1463.08511156
4689,799.019149111,36.7964379516,40.1477709013,36.7582,4.42275,1243.04576843,254.197,248.461,3799.94089862,286.13922824,4689,0.999827,36.7609479146,36.7997,2167.54812559,-36.9944,1.00424809595,797.979047791,5192.68985637,1119.80657107
4690,293.523000424,36.7933412689,128.489068763,36.7516,3.85021,1619.69075995,254.201,248.484,3138.86657795,227.88871395,4690,0.999825,36.7543961309,36.7992,449.384447428,-36.9759,0.978686526667,131.192170276,4463.46806412,262.531602204
4691,430.834006774,36.8790979413,117.881203463,36.8411,4.01237,1682.47505574,254.213,248.505,1559.54308133,158.684097697,4691,0.999897,36.8399822416,36.8882,650.469715786,-37.0741,0.989043922669,210.13628271,4265.19974863,14.2703072514
4692,569.207346805,36.7885160214,259.149351122,36.7497,4.50797,1698.63217027,254.251,248.543,1706.67159729,134.185471277,4692,0.99987,36.7510542169,36.7943,954.906572293,-36.982,1.01516592377,233.689016838,4484.51826227,15.0859738537
4693,330.992818496,36.7690906646,9.64096613604,36.7337,4.75309,1351.94459904,254.28,248.587,2555.5901628,243.525913139,4693,0.999928,36.733011549,36.7796,739.330901479,-36.9614,1.02801624796,309.192969575,4459.4378432,653.330904272
4694,435.146381,36.8840951877,89.8387911643,36.8368,4.22757,1087.06629958,254.354,248.644,2505.52362183,216.775309839,4694,0.999962,36.840162274,36.8878,1044.65449861,-37.0859,1.00984437269,395.241109825,4403.70360573,619.055629932
4695,515.128572832,36.8111338805,335.462794312,36.7677,3.93249,1427.41777559,254.342,248.665,2574.08757349,215.059636049,4695,0.999777,36.7698416024,36.8145,608.855038276,-37.0048,1.00949140782,98.6207418648,5045.64137479,706.275962734
4696,482.734916317,36.8267171614,143.369689404,36.7879,4.203,979.5747492,254.371,248.656,2630.31143438,203.01038259,4696,0.999818,36.7858294453,36.8359,1360.90679207,-37.0242,1.01008544345,507.85743198,3883.18911354,887.547211534
4697,523.21855089,36.8142952804,83.2859978142,36.7792,4.41152,1371.74103981,254.416,248.654,2453.35351653,205.353831329,4697,0.999854,36.7778954335,36.8223,1070.54107751,-37.0263,1.0165144999,369.284780611,3916.65599992,47.549191717
4698,485.389458838,36.767214386,10.6962688488,36.7258,4.19172,1584.75482338,254.392,248.701,2211.5982547,188.453014862,4698,0.999893,36.7251199765,36.7733,1038.87036439,-36.9743,1.00917591816,387.133524822,3879.43660066,1.50766930353
4699,606.374038268,36.741948865,196.445891567,36.7011,4.1766,1169.81517632,254.432,248.701,741.203269632,89.3371049925,4699,0.999892,36.7039434636,36.7492,1019.69893006,-36.942,1.01594101628,311.38040267,3722.05732484,3.88150390117
4700,98.4185797513,36.8631178141,0.741345242017,36.8242,4.37821,1408.67750676,254.447,248.729,1043.95194373,87.0956824503,4700,0.999855,36.8238758853,36.869,531.191609728,-37.0422,1.00980883878,135.061536477,3917.58924807,4.11109448324
4701,509.189891237,36.863726241,30.9256626887,36.8268,4.37212,764.796067864,254.468,248.78,939.924045268,129.381646021,4701,0.999876,36.8227717783,36.8732,1821.06530196,-37.0393,1.02638629999,681.160093155,2899.5894884,0.213955762787
4702,903.581024195,36.8515047144,89.9930615874,36.8091,4.40844,1425.82861592,254.527,248.807,2526.71538287,191.978142696,4702,0.999872,36.8104932917,36.8566,1320.09499502,-37.0105,1.02298860757,575.348304868,4140.49699668,52.4816914932
4703,264.352608407,36.8022001584,28.5373743909,36.7643,4.57803,1315.80970829,254.527,248.819,2121.61103365,219.166649507,4703,0.999838,36.7657271754,36.8118,633.848189043,-36.9958,1.02469501488,226.467526336,4194.52272813,117.907784305
4704,1009.41420566,36.7359232822,173.3344145,36.6888,4.54421,1092.19948263,254.66,248.814,2059.5281726,259.821615432,4704,0.999913,36.691748227,36.7396,2367.73414976,-36.9272,1.02732299116,835.007396533,4707.75491083,820.631076555
4705,465.116538112,36.8513295851,60.6518023324,36.814,4.52448,1555.14305149,254.744,248.822,2905.56085903,245.383993775,4705,0.999867,36.8156622843,36.8558,1037.32891465,-37.063,1.03661666692,350.192618901,5052.8134728,70.9763769841
4706,752.70209856,36.7906302167,19.2586060394,36.7559,4.84716,1397.7117466,254.764,248.84,3023.6725107,275.636120268,4706,0.999911,36.7546500233,36.7958,2569.49099218,-37.0142,1.04204688199,1054.29238403,5296.97225482,893.338622861
4707,557.411678517,36.9116814169,6.55118107395,36.869,4.60001,1527.02533726,254.855,248.839,2476.90715834,253.991067605,4707,0.999881,36.87289375,36.9138,1829.95150525,-37.1212,1.02128190723,638.96379148,5457.03005596,132.383186391
4708,1146.66043543,36.9720737662,715.343907831,36.9375,4.04591,1586.75020581,254.864,248.821,3267.33533009,276.745572083,4708,0.999921,36.9346697782,36.9804,1566.01112399,-37.181,0.995557791739,368.788762328,5743.06248149,919.626105546
4709,817.486922021,36.9006149525,6.48348475147,36.8609,4.92314,1341.27830979,254.88,248.813,3590.34341838,259.540416325,4709,0.999923,36.8646251376,36.9074,1618.55555977,-37.0952,1.03855691421,671.782184131,5099.6916487,1161.78417283
4710,579.839374143,36.8603856855,19.5896131757,36.8245,4.52721,1379.38213362,254.909,248.825,3561.47877811,258.551360065,4710,0.99993,36.8269492563,36.8652,1137.5384038,-37.0711,1.02942904696,396.13561677,4858.34678928,1512.97194806
4711,1465.29200165,36.8942753721,729.268866913,36.8499,4.61702,964.947974012,254.985,248.83,4084.32992397,266.809306227,4711,0.999903,36.8515537178,36.9007,2926.23264022,-37.0938,1.0171876207,1033.05098158,5245.20593243,2471.79908153
4712,1747.72355716,36.888642911,204.820006923,36.8503,4.28223,742.84661166,255.002,248.832,4141.78761941,268.597971591,4712,0.999922,36.8485133461,36.9019,3290.62710739,-37.085,1.00887992719,1542.90355023,4854.36975586,2533.29600561
4713,403.895079314,36.8824586097,35.2116688545,36.8425,4.27489,1725.64463703,254.981,248.851,994.935634639,95.1676810131,4713,0.999841,36.843958416,36.8911,1113.90942084,-37.079,1.01649771353,376.080615045,4969.78281309,28.3410629394
4714,441.41920835,36.914698629,20.2105258069,36.8789,4.77212,1723.84009612,255.016,248.886,3667.18191393,222.675539483,4714,0.999833,36.8797035063,36.9207,1446.56754521,-37.1116,1.02357213367,530.611557367,5142.86603126,104.561129765
4715,1068.1071191,36.8729009978,33.839101905,36.836,4.26838,687.684909098,255.012,248.9,4435.09307139,254.528587018,4715,0.999867,36.8336941785,36.8829,2942.49176706,-37.0668,1.00107057623,1327.75802178,4971.23999737,2385.39063197
4716,724.559996613,36.8382484715,200.564690317,36.7948,3.77068,1446.71618478,255.093,248.868,4019.02220165,248.612155862,4716,0.999857,36.793261079,36.8501,1148.72596351,-37.0272,0.997905412237,392.418675804,5036.70994115,556.231643301
4717,402.761496766,36.9465098101,40.7929694529,36.9022,3.60488,1655.81259814,255.122,248.858,3188.60359899,193.988227392,4717,0.99989,36.9025687533,36.9558,1247.6101443,-37.1337,0.975064436221,431.292221233,4766.70229449,38.7114502691
4718,439.612764462,36.8193834853,211.210995732,36.7794,4.85475,1311.39692801,255.135,248.871,3598.38417955,250.861100668,4718,0.999937,36.7762965621,36.8303,727.754286259,-36.9964,1.02305392878,190.460364056,4758.98076563,393.625827142
4719,920.546981804,36.841571056,27.748960629,36.7894,4.52811,717.337726174,255.079,248.917,3911.66768518,231.118961258,4719,0.999799,36.7955619128,36.8396,1485.99844481,-37.0126,1.00546924294,638.743410344,4724.8539101,1997.66674472
4720,1146.58416263,36.8590637564,288.164356244,36.8117,4.29015,333.177377494,255.096,248.944,4144.6153891,240.563880368,4720,0.999819,36.8088888591,36.8706,1752.05702502,-37.0411,1.00836002082,623.822653101,4670.30860533,3538.47358756
4721,1230.54911122,36.9201606817,193.723116354,36.8785,4.48148,147.774413392,255.124,248.97,4537.97119139,257.168615974,4721,0.999869,36.8775679674,36.9302,2178.4280434,-37.1205,1.01442239933,812.689812426,4868.35325115,4246.89195805
4722,296.53574503,36.9166610209,28.7910387893,36.888,4.07933,119.626554118,255.157,249.001,4638.47466794,281.148828264,4722,0.999893,36.8867025784,36.9281,1003.55075946,-37.1221,0.988602076092,356.705801033,4876.22919534,4427.99551103
4723,835.558835721,36.9029662996,16.7398392255,36.8643,4.72841,1069.38657764,255.202,249.003,4350.32139761,249.211216752,4723,0.999874,36.8659208162,36.9102,1827.08399718,-37.129,1.03030593772,771.09856993,4868.91548886,992.317861312
4724,861.067099275,36.9392629922,2.65598074839,36.897,4.15308,1001.17805555,255.21,248.996,4177.09743684,243.414222923,4724,0.99984,36.8987725626,36.945,2089.05473321,-37.1632,0.990646438826,763.100262514,4983.25882997,1947.86871588
4725,318.791492823,36.9555352682,4.26507893774,36.92,3.79273,719.828845564,255.222,249.05,4298.00348375,251.164608634,4725,0.999814,36.9211853072,36.9604,633.317906709,-37.1762,0.979676975604,314.526413886,4772.34385709,2339.56319531
4726,1664.94678123,37.0794243867,274.151796064,37.0533,4.14987,173.674540879,255.264,249.054,4358.90807601,230.674065729,4726,0.999837,37.050199033,37.0864,3195.22040797,-37.3118,0.992547834481,1070.69625205,4653.96767547,4064.19610955
4727,573.079752872,36.9733821611,5.09764753887,36.9427,4.09899,1329.68198603,255.281,249.062,4005.20377389,222.632155978,4727,0.999805,36.944778809,36.9813,1343.29141485,-37.1918,0.997715853936,518.780622065,4901.21223993,125.055910623
4728,1292.75941966,36.9875819073,252.85741039,36.9519,4.55035,301.069522763,255.272,249.068,4321.08468874,237.979827504,4728,0.999826,36.9526569122,36.9936,2181.97095485,-37.1923,1.01141374401,794.732861234,4665.19062096,3489.05412512
4729,231.030523827,37.1151628539,37.9402567835,37.0788,3.94801,691.505002255,255.37,249.109,4048.83309334,225.743242988,4729,0.99985,37.0785220722,37.12,568.233845788,-37.3212,0.988190148772,201.665822031,4694.55606601,2600.47579979
4730,1804.37659123,37.0701332651,690.612284186,37.0385,4.8277,1006.26739146,255.35,249.148,4032.8718227,238.543302367,4730,0.999855,37.0381704282,37.0783,2423.5820908,-37.2694,1.03679387805,789.192582407,4911.09103625,898.647837283
4731,1453.7890853,36.9846901102,480.014609613,36.9427,4.66594,1371.00958617,255.374,249.165,3257.73937549,219.807445811,4731,0.999838,36.94430602,36.9882,2427.56356098,-37.1842,1.0240121656,973.774475684,4428.62336487,316.922698044
4732,737.669658505,37.1096749842,249.424724341,37.0757,4.01707,890.191342934,255.39,249.161,1854.70371315,193.24868629,4732,0.999907,37.0740748642,37.1185,1177.34012919,-37.3077,1.00524688452,421.434652736,3578.48014922,712.853802155
4733,337.663579039,37.1171882371,20.1131719348,37.0718,4.66956,1276.29699336,255.395,249.163,2702.98644781,182.591524131,4733,0.999846,37.0774468155,37.1178,1152.70397688,-37.3003,1.02612287761,410.955078649,3989.45256774,374.872472801
4734,386.646337302,37.0905983302,167.705333899,37.0518,4.57874,1355.00520311,255.425,249.138,2688.32693695,211.593468942,4734,0.999802,37.0511119066,37.098,810.63253009,-37.2946,1.01772344168,299.857179524,4404.80144434,110.631233245
4735,1184.86551077,37.107313896,885.611153197,37.0659,4.34391,750.861889349,255.448,249.162,3607.80997937,232.7162474,4735,0.999878,37.0654938108,37.1129,1721.53417233,-37.3142,1.02278380328,380.320905976,4195.56777145,1398.58925911
4736,1102.16474884,37.0077132014,630.53279763,36.9697,4.78055,529.422928579,255.414,249.199,3849.36756319,195.304226177,4736,0.999844,36.969838316,37.0184,1859.68490031,-37.2316,1.03756758231,540.988459621,4570.70716984,2819.4667757
4737,1098.68177332,37.0577201225,221.411949193,37.0221,5.17701,1054.51500768,255.42,249.249,3324.77657516,178.458369689,4737,0.999843,37.0221589788,37.0644,2719.93964507,-37.2763,1.05524857593,1147.69299699,4060.60426651,80.4475318863
4738,148.405624165,37.1070729325,49.381582932,37.0644,4.49156,943.861104915,255.436,249.249,3182.78366376,198.570397636,4738,0.999799,37.06377651,37.1125,247.429665398,-37.295,1.02421159015,99.0240412332,3925.66698504,433.411578689
4739,1218.75259451,37.0675365468,202.246820336,37.0206,4.59732,841.997796418,255.462,249.267,3596.81971214,226.924254822,4739,0.999886,37.0211640181,37.0776,2574.95614324,-37.2429,1.04188504915,949.227631372,4477.48268924,1630.27350946
4740,296.007944284,37.0444769504,296.007944284,36.9947,4.811,1081.12856786,255.471,249.244,1419.67053773,186.565712425,4740,0.999841,36.9966187688,37.049,296.007944284,-37.238,1.04822156362,0.0,3680.29841312,383.86098324
4741,2041.96722506,37.1456729068,840.377223323,37.1069,4.21283,1093.8527451,255.517,249.251,1736.58238741,184.255676924,4741,0.999895,37.1071698744,37.1531,3223.79701758,-37.3333,1.01813348317,973.127373749,3474.54776684,361.431285306
4742,407.570551574,37.1229139687,60.0364580542,37.0768,4.27648,1280.57704966,255.534,249.272,1385.8435491,150.651478528,4742,0.999888,37.0778501678,37.1283,1465.56179043,-37.3075,1.02484669217,537.249865689,3743.64655302,137.674132996
4743,507.078376745,37.0752330098,96.1339484009,37.0438,4.28974,1000.85533741,255.537,249.272,3244.97120011,186.960617264,4743,0.999881,37.0434234595,37.0826,1588.00550362,-37.2795,1.02284607262,550.856183013,4062.43808129,390.732513818
4744,613.54121121,37.1983190791,31.594473447,37.1555,4.063,724.446579779,255.541,249.266,3906.78924347,248.725995731,4744,0.999876,37.1588855901,37.2022,1156.55923568,-37.409,1.0183112994,484.268300962,4860.01673214,1916.545822
4745,775.788630159,37.156724967,4.48733808496,37.1231,4.74569,1084.91669441,255.643,249.306,4245.90614686,252.016404443,4745,0.999921,37.1200977089,37.1713,1967.32427479,-37.392,1.03950757818,753.954518516,4860.78220208,857.890820979
4746,821.628596382,37.1823963214,50.317185382,37.1429,4.13031,246.461784244,255.628,249.341,4514.89968294,252.466951572,4746,0.999953,37.1462138177,37.1851,1407.23214313,-37.4133,1.00271467863,569.309587,4818.19321294,4000.77441972
4747,832.99402585,37.2294247731,386.103756029,37.1886,4.56899,1068.47664296,255.674,249.363,3834.71130093,260.343911934,4747,0.999894,37.1856429523,37.2418,1363.57978139,-37.4462,1.03095387785,429.619862391,4752.80832125,810.978252493
4748,1272.07216337,37.2397897122,586.697732958,37.2023,4.47192,866.484303366,255.658,249.378,4206.18763631,261.655138588,4748,0.999889,37.2019884569,37.2472,2074.55090207,-37.4653,1.01700080669,613.031716129,4818.25922361,1506.67232341
4749,361.902200861,37.2433729381,114.101851229,37.2034,4.04483,1294.11244863,255.637,249.396,3510.29244145,241.131612649,4749,0.999862,37.2024595299,37.2514,951.60144355,-37.4584,0.991369470532,343.161166153,4663.13261464,182.510782222
4750,634.107040946,37.2380999422,14.5253249799,37.1886,4.78995,1532.08269518,255.666,249.439,1967.48647584,204.837153577,4750,0.999834,37.1908241904,37.2452,1962.82769243,-37.4538,1.03490441075,615.511574147,4707.77795431,293.201370477
4751,468.194257775,37.3217317821,25.4944859842,37.2813,4.14265,1445.94964986,255.713,249.399,3274.84115566,232.318707275,4751,0.999846,37.2785916711,37.3319,1177.17319672,-37.5371,1.00803132006,398.507221364,4449.33935843,755.765905273
4752,1184.35323027,37.3469414986,139.915352031,37.3052,3.825,1592.1483951,255.679,249.421,2875.28476225,216.003409138,4752,0.999957,37.3076020022,37.35,2522.34355925,-37.5635,0.989623644296,994.525287644,4523.63430084,460.938755704
4753,574.288716588,37.3837340697,29.8918356508,37.3393,4.30276,1317.24426692,255.657,249.403,2003.14500481,204.863600221,4753,0.999852,37.3421639412,37.3893,1536.79673404,-37.6081,1.025943409,682.545864177,3639.62296596,454.622320623
4754,1063.26256742,37.5406175315,399.351296334,37.4967,4.27351,1637.3811544,255.671,249.456,2266.54043043,217.045144324,4754,0.999859,37.495752587,37.546,1584.45233133,-37.7324,1.01206753963,494.228818293,4350.39972104,213.766957847
4755,626.866521796,37.3548854289,23.3091635229,37.3155,4.1847,1658.27714548,255.657,249.455,3010.48066324,241.129827017,4755,0.999853,37.3152236138,37.3661,1731.2982225,-37.5564,1.00689800287,615.87947378,4744.67872134,247.488197521
4756,1353.84639983,37.4051839848,739.347454622,37.3606,4.55431,1419.31795738,255.685,249.506,2919.86547775,233.508788928,4756,0.999872,37.3602454716,37.4121,2402.90530827,-37.5977,1.03102584212,745.425137913,4080.96481133,256.318512144
4757,929.490881733,37.3516149425,8.30539380832,37.303,3.9795,667.149415086,255.674,249.536,3847.06188356,236.191866506,4757,0.999882,37.3053417441,37.3567,2676.47984113,-37.5404,0.998998308223,1235.92131639,4528.19894377,1881.28004201
4758,1838.93600619,37.5126898217,726.484665455,37.4765,4.00499,1499.93955728,255.665,249.545,3293.77930647,230.687990317,4758,0.999835,37.4778698923,37.5222,2951.38734693,-37.7179,0.989701109049,1112.45134074,4686.95150248,455.000175954
4759,623.875552038,37.5074358987,19.8604282148,37.4562,4.41674,1297.54335741,255.777,249.581,3873.81407819,243.314065793,4759,0.999872,37.455377831,37.5124,1413.86484931,-37.6908,1.00844730054,584.095812003,4753.55679529,583.087909994
4760,1333.33936741,37.4748440417,450.482275406,37.4341,4.70027,1446.1054929,255.855,249.578,3491.28548313,243.734741955,4760,0.999892,37.4367419426,37.4825,2327.04220707,-37.6626,1.01977381291,686.399302208,5072.54055046,360.049636538
4761,611.116922445,37.4395013402,203.390898332,37.4029,4.18052,440.971100673,255.924,249.61,4402.31139745,236.873869903,4761,0.999889,37.4005214363,37.4514,1730.46661486,-37.6479,1.01141998457,646.627771583,5030.33992235,3344.37077589
4762,790.523779953,37.3222553586,484.023875451,37.2719,4.5273,1854.04750195,255.974,249.631,3143.41537919,191.540171625,4762,0.999942,37.2761005699,37.326,1480.32415671,-37.5241,1.01910090096,402.577537795,4676.89638406,110.461854443
4763,972.792103695,37.4593570753,223.144175448,37.4201,4.15051,539.428166567,255.982,249.658,4165.95833363,242.405700267,4763,0.999906,37.4198109837,37.468,2461.65398877,-37.6684,1.00374715407,1052.7929526,4736.2361846,3110.22218099
4764,484.66825104,37.4839083964,286.197780129,37.4475,4.34605,1241.42968219,255.989,249.688,4137.21191355,207.794647816,4764,0.999888,37.4449208181,37.4904,680.807253565,-37.6984,1.00353489999,161.107078139,4937.75784789,117.378001756
4765,1283.98987438,37.4398464602,866.170305318,37.3953,4.81542,153.025187727,256.019,249.719,4701.87529993,233.595170935,4765,0.999849,37.3963671311,37.4461,2118.88665323,-37.649,1.03125157848,590.361251709,4921.80115404,4415.2378777
4766,1471.39478977,37.4435262582,617.45699369,37.3977,4.51096,271.294775928,256.007,249.733,4235.94714562,209.47487699,4766,0.999817,37.4000873759,37.4502,2645.72751661,-37.6693,1.02582514914,858.471514678,4571.32538056,3707.02384031
4767,615.368631027,37.5345757477,36.4322968185,37.4914,4.14456,239.042991926,256.034,249.746,4486.44759749,215.496992285,4767,0.999895,37.4883074045,37.544,1316.12104176,-37.7439,0.996023947507,560.436261574,4951.32127301,4089.50183549
4768,830.029110985,37.5472091929,244.315555586,37.5107,4.03301,1173.00924487,256.094,249.747,4089.30107324,245.028715267,4768,0.999866,37.510955831,37.5542,2011.96965603,-37.7618,0.97558829045,693.313414113,5371.27906196,1102.66854613
4769,639.544253374,37.5913115539,12.9706326496,37.5457,4.64815,441.187328687,256.062,249.767,4522.70060404,236.06679345,4769,0.999884,37.5481645561,37.597,1869.69086818,-37.7962,1.00142425127,725.675576773,5114.77041919,3776.29413686
4770,906.589305067,37.5509822967,323.230101928,37.5111,4.71923,950.539849646,256.104,249.801,3504.49320563,222.968132659,4770,0.999845,37.5100131053,37.5582,1347.8086026,-37.7523,1.01722591737,430.188401039,5301.27050195,2064.80690368
4771,809.746036216,37.656504814,304.970114555,37.6261,3.90055,1428.21434743,256.096,249.823,4096.77349188,284.48860367,4771,0.999892,37.6204550221,37.667,1708.25321735,-37.8548,0.963029521825,546.774279704,5231.38699251,604.32212382
4772,714.048050974,37.6063774689,69.7897568517,37.5682,4.68278,2025.04696384,256.1,249.845,3124.46558132,254.493629417,4772,0.999912,37.5667739458,37.6087,1699.30904477,-37.7943,1.00539900684,625.769137621,5781.2247979,64.4405852046
