AveragePolicySurr,Iteration,MinEsReturn,MaxReturn,AverageAbsQYDiff,AverageAbsY,AverageY,AverageReturn,Epoch,StdEsReturn,QFunRegParamNorm,AverageAbsQ,AverageAction,PolicyRegParamNorm,AverageQ,AverageEsReturn,AverageDiscountedReturn,StdReturn,MinReturn,MaxEsReturn,AverageQLoss
-133.966,619,834.799313066,1196.99257771,1.43676291377,133.19448007,133.194030575,1126.27374508,619,0.0,111.75,133.19,0.952435,82.214,133.19,834.799313066,89.9913526655,33.4917814424,1077.71753723,834.799313066,29.0939
-134.071,620,816.610985489,1307.44742964,1.23218950876,133.285925057,133.285618449,1233.51497004,620,0.0,111.832,133.276,0.94297,82.2455,133.276,816.610985489,102.611742287,38.5987779619,1198.68383492,816.610985489,17.1995
-134.063,621,844.442619672,1205.76793419,1.37411845495,133.32354969,133.323163993,1133.1726798,621,0.0,111.933,133.318,0.961225,82.3502,133.318,844.442619672,104.034257213,46.3190721492,1064.3383348,844.442619672,26.4402
-133.999,622,855.526476937,1106.86017637,1.20548915375,133.274535862,133.274280655,1040.32034474,622,0.0,112.01,133.269,0.946005,82.4237,133.269,855.526476937,87.8091822652,38.4862310304,975.35975711,855.526476937,16.2551
-134.04,623,859.859234012,1283.85027396,1.15879440208,133.326905053,133.326594449,1197.52829361,623,0.0,112.084,133.32,0.945856,82.4564,133.32,859.859234012,109.885443826,50.7167714385,1129.18231021,859.859234012,13.264
-133.942,624,836.224011261,1307.63231453,1.40967890384,133.219139939,133.218684955,1211.15050619,624,0.0,112.216,133.217,0.922629,82.537,133.217,836.224011261,108.771779261,52.6443156872,1109.46207513,836.224011261,28.3457
-133.979,625,806.853412806,1322.41196374,1.22522671786,133.243985279,133.243752809,1141.06613841,625,0.0,112.289,133.241,0.938325,82.5308,133.241,806.853412806,113.911716862,453.35994661,-217.547320202,806.853412806,18.4031
-133.996,626,848.689482824,1316.61332827,1.2453026876,133.285762932,133.285519499,1249.66702233,626,0.0,112.367,133.278,0.938397,82.5983,133.278,848.689482824,109.031795946,37.9025864892,1177.1199697,848.689482824,19.1511
-134.055,627,838.016570142,1118.6868464,1.22285365478,133.298907604,133.298688437,1043.79253111,627,0.0,112.423,133.294,0.938562,82.6736,133.294,838.016570142,98.2336240476,41.363747574,972.871605291,838.016570142,17.7478
-134.048,628,946.374417756,1248.83192824,1.26002588121,133.342723429,133.342411453,1125.57357058,628,0.0,112.513,133.338,0.926327,82.7578,133.338,946.374417756,97.6602140507,55.4468574058,1038.827569,946.374417756,20.201
-134.0,629,806.090436572,1301.3463968,1.21280814996,133.287291177,133.286685083,1255.2216905,629,0.0,112.618,133.284,0.959376,82.776,133.284,806.090436572,114.28815048,27.6039378089,1209.03936539,806.090436572,19.8432
-134.173,630,866.78349861,1184.76463204,1.2489596222,133.41180696,133.411738735,1147.93569041,630,0.0,112.689,133.41,0.940208,82.8105,133.41,866.78349861,103.879412814,30.129394198,1093.03233695,866.78349861,19.5231
-134.124,631,933.636077994,1317.79828922,1.26069611496,133.378118576,133.377694109,1264.6152001,631,0.0,112.815,133.369,0.959144,82.8846,133.369,933.636077994,118.552821706,24.5347593607,1214.93365332,933.636077994,18.3489
-134.115,632,865.121993186,1392.94611944,1.31566265983,133.37357855,133.373427368,1304.3688133,632,0.0,112.937,133.367,0.942691,82.9539,133.367,865.121993186,124.118270583,41.953127251,1252.41641958,865.121993186,23.958
-134.147,633,926.88365484,1364.38058191,1.26631823855,133.405242327,133.404936339,1270.15535491,633,0.0,113.028,133.398,0.959663,83.0191,133.398,926.88365484,115.362785932,58.7468359196,1194.39070213,926.88365484,21.1877
-134.282,634,940.255121826,1303.01397424,1.25636998461,133.526595405,133.526315605,1235.26388942,634,0.0,113.111,133.525,0.943542,83.0451,133.525,940.255121826,102.645836578,42.2612689408,1153.58963786,940.255121826,18.9768
