Epoch,QFunRegParamNorm,AverageAbsQYDiff,AverageQ,StdEsReturn,AverageEsReturn,MaxEsReturn,AverageAction,MinReturn,StdReturn,PolicyRegParamNorm,AverageReturn,MaxReturn,MinEsReturn,AverageDiscountedReturn,AverageAbsQ,AverageY,AverageQLoss,AverageAbsY,AveragePolicySurr,Iteration
126,67.5432,5.46905443501,169.567,203.079562488,277.271268817,604.721803079,0.847947,150.299638612,122.71847556,47.3041,322.860980997,682.684042212,17.2110073346,131.139552442,169.77,169.5855473,92.4735,169.716711147,-174.484,126
127,67.7385,5.47616479443,170.724,157.582758523,209.750034189,445.246595217,0.861695,118.491396497,122.970464217,47.4019,250.499463491,640.030472027,1.50776167275,110.262580508,170.921,170.750990942,90.714,170.882459751,-175.627,127
128,67.9752,5.55659104799,171.317,224.241709551,268.032858288,625.431699493,0.806734,32.7092568445,247.404886552,47.5731,393.751083765,972.805750981,40.4040092424,107.191357824,171.527,171.338302674,91.2149,171.478441779,-176.269,128
129,68.2038,5.53854430811,172.477,105.586565649,181.032604187,307.736123177,0.853193,108.990964077,107.221976292,47.7295,296.380855535,603.214367149,55.1227496197,121.438687773,172.687,172.495423726,92.7754,172.63432927,-177.392,129
130,68.3962,5.53253496792,173.624,96.4958605036,99.2542227718,291.592557085,0.852484,40.5978527154,193.746170318,47.9073,392.758817753,1009.96490012,0.103795637108,122.119320841,173.837,173.638873454,95.5941,173.77972318,-178.563,130
131,68.6204,5.5953104142,174.721,117.349391412,208.365575613,320.268102608,0.868392,72.5789725512,150.069601747,48.035,325.708655793,973.972119177,4.88412162339,121.755815375,174.935,174.742197974,97.8184,174.888135466,-179.694,131
132,68.8707,5.62293019864,175.241,113.506834282,130.655097835,348.834980786,0.852024,61.1025988259,143.642812438,48.1759,371.160687154,711.44754016,-2.74179955516,125.586812058,175.451,175.262085271,101.057,175.406534359,-180.137,132
133,69.1185,5.51690230864,176.754,86.5350751049,140.000867448,245.035975786,0.869118,127.169617436,119.865594318,48.3143,294.760558628,736.354329256,4.62094525092,114.787001588,176.965,176.77637537,92.5687,176.924344206,-181.606,133
134,69.359,5.60949739938,177.471,120.656839805,200.883879219,389.945028414,0.824823,135.864585137,134.700527883,48.4207,337.673282374,636.780884395,4.3276000524,128.260938781,177.691,177.493217997,97.4582,177.644552229,-182.394,134
135,69.5359,5.63270769355,178.349,120.427193207,153.968590045,426.463092042,0.851945,132.771571307,136.903052521,48.5671,288.695354248,917.558677315,46.5567083456,115.008616459,178.568,178.35987037,98.8162,178.511417937,-183.218,135
136,69.7707,5.64334290611,179.685,131.440555937,138.41601285,385.256110549,0.828875,132.10649382,213.517819274,48.7145,364.696301884,964.344406341,2.9837776099,120.753046498,179.904,179.710282815,99.3151,179.861429954,-184.566,136
137,69.9936,5.63394912147,180.395,108.039631607,111.434877207,315.731674222,0.841335,45.9389965227,209.830316737,48.8372,233.067008816,771.628285167,0.503018649457,75.2287254833,180.629,180.411364828,98.3379,180.569154261,-185.299,137
138,70.2119,5.73494389781,181.236,168.946515289,266.53189849,526.182621673,0.861673,31.5496533377,146.057597652,49.0122,310.797830804,725.660164466,16.0205426015,96.4414096357,181.464,181.255231301,104.273,181.409149069,-186.088,138
139,70.458,5.67990847141,181.705,132.814832272,130.930619878,339.107011055,0.853654,103.363528596,137.025193955,49.1137,337.497733481,786.078509195,-52.040821013,121.407868871,181.925,181.723412219,101.154,181.877782713,-186.67,139
140,70.7227,5.73167720211,182.706,165.260696573,224.555365399,529.683587281,0.847,-19.3967701671,204.111952507,49.2601,259.891907459,748.11988371,-1.72738552719,78.0856598211,182.937,182.731686242,102.339,182.890998824,-187.656,140
141,70.9573,5.75601351713,183.577,142.554154013,106.081996681,429.987243858,0.850231,35.0784139324,155.860544876,49.3812,319.993096419,795.062079442,-5.68081075033,105.99376026,183.799,183.59085707,112.014,183.745244033,-188.445,141
142,71.1848,5.756101068,184.345,97.9276976615,92.9229497982,281.495349829,0.868044,-25.3961588419,148.488886717,49.5032,206.519092673,712.653712349,-0.175898091864,79.5845536724,184.569,184.368395,107.446,184.512338157,-189.316,142
143,71.4197,5.77703816305,185.295,199.190313985,258.483302273,600.962929513,0.846116,11.9330718781,143.557530154,49.6753,291.963258112,831.963150865,-1.61208183071,101.293805927,185.518,185.315482808,106.605,185.470421096,-190.225,143
144,71.6155,5.78313004906,186.377,133.4392554,181.280833795,364.435050585,0.854116,75.1871699734,147.397866349,49.8408,363.394334862,878.331597351,-4.16925105725,104.92289034,186.594,186.389012328,105.85,186.540544066,-191.306,144
145,71.7878,5.76350301513,187.162,139.475010965,121.568140097,374.513639273,0.861995,46.5070875046,116.798709112,49.974,232.787973754,590.507757349,-9.22457844075,96.2307709095,187.382,187.1854038,103.725,187.327293709,-192.1,145
146,72.0045,5.87632334766,187.531,134.259706109,137.435202203,326.020157225,0.867802,-64.1357893128,112.512142357,50.1215,215.311177442,440.002798536,-24.0509343352,75.4318867913,187.754,187.549307557,110.458,187.698868408,-192.498,146
147,72.212,5.8616685683,188.377,136.760062468,251.606899311,424.635466081,0.870346,-168.481619587,212.956054955,50.2667,238.926496058,902.361353344,103.757919031,42.3424468138,188.59,188.399813067,108.702,188.54118778,-193.374,147
148,72.435,5.89482472995,189.479,185.519635111,203.426320377,441.338195848,0.848403,55.7604893583,157.669528872,50.3932,241.655183364,1138.56198118,-91.875806443,87.3615143285,189.681,189.50514787,108.413,189.640233618,-194.316,148
149,72.6465,5.87542677791,189.972,147.970853225,159.555917968,393.207092128,0.875485,-60.3086766632,151.445145583,50.5171,255.510150945,740.54912953,18.4394694116,88.1116877911,190.18,189.984411612,107.12,190.114476473,-194.901,149
150,72.8737,5.92056126159,190.71,92.0284561734,75.2548108221,218.649408031,0.872889,33.3246463617,163.942573181,50.6494,297.784999835,784.903995105,-91.3766589173,88.7089216094,190.926,190.730027032,111.807,190.863748641,-195.715,150
151,73.1232,5.93205189618,191.445,65.986935711,60.9319424438,127.211278,0.866397,-20.1707919844,171.348797263,50.7555,312.888606031,661.334082012,-56.8255081814,70.7933059727,191.655,191.46312889,114.152,191.598245697,-196.366,151
152,73.3194,6.01603797563,192.12,213.14940811,347.789510843,700.887949642,0.857489,36.9365979525,145.216106141,50.8586,289.381196784,673.848394189,120.174504284,113.520394456,192.332,192.139240733,119.905,192.269281122,-196.998,152
153,73.549,5.97986576438,192.568,155.413589091,174.827762771,391.698438993,0.857748,-59.8239121733,234.91309964,50.9936,275.942644451,848.145228474,4.86888927607,76.3179652831,192.76,192.588699785,116.942,192.72029978,-197.465,153
154,73.7015,5.91005016975,193.52,132.183309589,145.099398165,316.033847203,0.879189,-0.55129798734,173.385247595,51.0876,239.852809133,893.206552307,-35.8672264437,63.2515040011,193.736,193.535630072,111.07,193.681364633,-198.468,154
155,73.901,5.97636466487,194.067,140.819434092,220.161649577,434.123157304,0.820898,104.384215492,272.619158165,51.2249,376.692187395,959.500052836,27.8204941647,74.0882913302,194.285,194.08669612,119.112,194.230413933,-199.12,155
156,74.1024,5.96447678337,195.185,115.854987153,86.9118458028,226.496638015,0.862026,-12.9128918703,177.43491662,51.3051,260.602172999,847.766253523,-107.595781359,79.6608745377,195.38,195.193844573,118.267,195.314866588,-200.13,156
157,74.2916,6.06891983294,195.601,180.335207677,143.731969427,436.802053833,0.868484,-98.3973236561,199.369859516,51.4547,203.310852919,922.793918423,-21.528517594,36.6885027748,195.8,195.628511398,123.038,195.760298512,-200.594,157
158,74.4669,5.96310193195,196.384,138.584069633,94.0363075496,411.574556327,0.862193,-126.996485093,131.24071961,51.5743,111.982519046,422.353840208,-2.04949775203,31.9737145191,196.573,196.396414638,118.632,196.512228419,-201.366,158
159,74.6798,6.09660897456,196.859,136.598781664,121.3878465,435.528089642,0.877218,-218.377358933,169.593650076,51.6975,108.842468914,554.567069376,-9.52534741573,23.305342872,197.055,196.882802176,122.97,197.008232425,-201.912,159
160,74.9016,6.10556949142,197.995,94.1692725175,20.9121393845,192.402455035,0.838055,-50.1218396028,242.163294507,51.8031,232.680359511,857.692475293,-97.1150228409,38.8354796425,198.186,198.016121814,122.036,198.128709459,-203.047,160
161,75.0909,6.14599768109,198.467,123.865936793,94.5647080184,351.580715945,0.840673,77.204618865,39.6640414747,51.8807,110.996232562,314.352637373,-29.2044423209,68.7661136054,198.658,198.48219601,127.256,198.593073825,-203.472,161
162,75.3099,6.10887551987,199.124,119.609424096,190.258929958,383.102528787,0.848963,72.5215907871,108.426070944,51.9917,253.107006832,511.967198551,39.6953009352,83.389181854,199.326,199.139658001,125.007,199.256441264,-204.135,162
163,75.4967,6.16865071492,199.703,122.037839375,145.862394245,294.803774575,0.86503,-263.352333432,142.691737388,52.07,146.519942328,497.397679222,-1.20593757364,43.8641130421,199.902,199.729839916,125.439,199.838082339,-204.739,163
164,75.643,6.03683558025,200.652,107.165835279,71.9344799087,291.753992339,0.859611,-126.568993578,156.596058855,52.1876,157.158204465,540.910755989,-43.6441128916,25.4916232191,200.851,200.664884918,118.275,200.783532321,-205.652,164
165,75.8347,6.13399238986,200.863,66.8565613503,102.305670947,220.054221816,0.870723,122.136138521,138.439368065,52.3185,333.150678944,680.042775103,25.4006451615,89.4145082207,201.056,200.878425589,125.253,200.98839269,-205.741,165
166,76.0082,6.11887634087,201.585,211.423691622,184.999766408,576.513377516,0.844345,120.826921391,105.241342297,52.4308,296.427140229,693.971088494,-2.4079060816,97.8049145448,201.778,201.601154662,125.516,201.70854735,-206.412,166
167,76.2394,6.17324760114,201.996,59.799640271,225.6652113,328.578924088,0.865771,47.0364351813,164.772474854,52.5355,324.371827969,906.856148437,119.211063641,83.0595978516,202.178,202.014027368,129.741,202.114947474,-206.895,167
168,76.404,6.13210747956,202.258,109.173193307,129.232162125,325.524919295,0.860362,10.9613617673,181.489649494,52.6882,244.202143918,1026.92843999,-3.24122425604,82.8355947491,202.445,202.274827253,123.419,202.379687917,-207.059,168
169,76.6019,6.09876469774,202.567,114.079387448,120.887328716,384.813861409,0.865435,49.3504127695,101.106959263,52.8305,235.405038583,477.164275575,-4.70334759373,70.887529389,202.746,202.591372652,122.673,202.692034026,-207.418,169
170,76.7991,6.25031404735,202.896,168.167285413,171.109571289,458.24230179,0.858502,147.773526486,122.871898236,52.9665,332.65067388,843.578356404,-0.901777426819,111.093297986,203.101,202.909765946,135.556,203.025294012,-207.746,170
171,76.9667,6.08611069267,203.708,109.85208453,129.382158721,304.619335871,0.870779,20.0006354722,124.632643196,53.1124,259.123989114,556.038311137,-2.40679968049,86.6429471283,203.883,203.726348727,121.373,203.823507305,-208.493,171
172,77.1233,6.08511952243,204.125,165.345203339,120.722723151,531.610644722,0.881025,97.1586579123,214.40646994,53.227,480.129078796,922.204863142,-5.13093228412,137.274634794,204.321,204.14052184,125.431,204.24723103,-208.908,172
173,77.2858,6.16926468465,204.484,142.923628055,164.991280734,457.23538854,0.874924,125.694159222,167.474693586,53.3567,401.62596395,719.868929007,9.91172338646,111.619640327,204.668,204.501157359,130.746,204.598804921,-209.266,173
174,77.4824,6.15440134081,204.609,93.1873145671,80.9169001985,257.787738087,0.860177,30.9940882376,168.833640175,53.4583,361.789163575,779.961330917,-3.81817729088,111.052067131,204.786,204.625461269,129.893,204.715990683,-209.241,174
175,77.6456,6.10062942882,205.227,121.767150632,118.375228231,331.204670937,0.862653,-10.5744671152,307.810207593,53.6302,398.411682247,1449.36132869,0.489813170693,88.4890552082,205.409,205.236841808,128.932,205.33470333,-209.976,175
176,77.8478,6.18730124614,205.444,109.40133498,123.784093176,345.379527968,0.867616,-8.98372005262,248.435212525,53.7436,286.86929604,975.282632893,17.6987590545,66.82866912,205.634,205.463963687,135.869,205.563255936,-210.156,176
177,78.0204,6.23376265184,205.842,249.412183505,201.177001194,820.729388667,0.867461,110.937947176,148.722502812,53.8947,299.52526145,688.168405236,0.470914483701,101.507654131,206.029,205.855478854,138.507,205.949174029,-210.465,177
178,78.1945,6.18552326574,205.611,168.070516466,190.208572642,486.057187255,0.886601,-107.886248777,177.268614965,54.0043,206.754900775,596.073215463,-3.7538889801,52.4338609323,205.807,205.630335601,137.853,205.732924642,-210.262,178
179,78.3631,6.16984633441,206.108,186.166783006,115.259971962,449.939546567,0.88096,67.3310067555,159.24624132,54.1391,362.24157102,831.991780807,-74.6000424667,118.96948297,206.303,206.119829089,133.867,206.224554284,-210.779,179
180,78.4853,6.19455337315,206.335,154.768328888,263.328110369,486.024231642,0.880769,-72.9321507958,185.95395038,54.2396,341.672940357,817.776733232,29.9185283262,71.3447359288,206.536,206.353917784,128.674,206.454410598,-210.99,180
181,78.6827,6.17603049233,207.074,137.376565583,201.728709784,383.797392909,0.863873,-5.58168795475,327.481744442,54.36,422.929811887,1233.2350487,7.29683949814,70.7068135997,207.249,207.093110574,129.802,207.188371495,-211.697,181
182,78.8176,6.13688608387,207.014,111.431088117,71.2875221497,280.792459259,0.853367,80.5492944256,212.539178435,54.4429,391.618217634,1084.97618325,-52.6890942103,128.092127781,207.19,207.031244042,131.302,207.125836359,-211.653,182
183,78.9794,6.24580798755,207.544,138.565470024,158.74735031,456.242281029,0.865734,1.60819827717,204.095831143,54.5406,312.204745937,895.788980933,32.0640210806,90.4053051514,207.741,207.555755921,140.3,207.650365712,-212.198,183
184,79.1069,6.23947972717,207.365,113.935704171,150.465075889,313.407303715,0.879977,94.9918945769,229.574976709,54.6512,353.680110442,1070.62005837,4.71588236294,119.321590236,207.551,207.378089182,137.493,207.470731664,-212.026,184
185,79.2796,6.20251624968,207.497,111.349243498,328.778004435,529.324886769,0.889023,-2.20626503363,373.312922943,54.7344,372.899319305,1831.96140987,203.039248161,88.9261474924,207.693,207.517548536,135.592,207.619808732,-212.184,185
186,79.4207,6.15127882934,208.174,153.249670418,154.32417705,521.893717984,0.857419,94.9482964555,183.376511711,54.8344,359.060299385,984.377932274,-3.81925756539,119.968550246,208.362,208.192061865,133.13,208.289646878,-212.709,186
187,79.5703,6.1140564989,208.676,200.446154078,205.986170356,657.912693332,0.869483,80.0179565849,192.450559265,54.9111,388.483980537,826.884152231,-4.39367784288,101.389906409,208.861,208.683951607,131.038,208.782296101,-213.286,187
188,79.727,6.16893812655,208.747,140.152893159,177.445807474,467.750314458,0.839609,111.101681427,225.917174432,55.0095,493.381000938,1073.16074722,-4.12641137244,126.908621486,208.931,208.767338525,137.21,208.855026923,-213.361,188
189,79.8949,6.16718910554,208.932,140.391846587,135.42139335,417.474456375,0.849255,6.6025355392,198.205025188,55.1174,324.017798794,1223.10077671,-2.04283158385,117.266863249,209.115,208.95145969,135.139,209.053288442,-213.568,189
190,80.0132,6.16500668821,209.345,232.785435484,265.818023073,685.712253166,0.869032,-8.78325295412,293.390345128,55.1969,459.244627566,1581.34639258,-0.845053189823,113.401966809,209.549,209.36055637,140.491,209.461349303,-213.846,190
191,80.1359,6.11928108952,209.808,210.065539202,230.25201632,576.017482649,0.862011,11.7783050138,251.658027215,55.2764,317.235896024,1042.22628312,47.4916528325,98.9754540332,209.996,209.825717633,137.217,209.92745601,-214.302,191
192,80.2688,6.17607380949,209.647,150.734851334,127.02248624,470.97346945,0.865591,32.1847131934,264.23739715,55.3672,366.028019544,1103.13223699,1.85875889264,107.382765005,209.846,209.661462427,142.776,209.766712698,-214.22,192
193,80.4275,6.16141220854,209.896,165.624515391,170.479923928,499.996977485,0.824299,6.1184299141,267.711125476,55.4555,404.656419678,1051.15441972,-4.1698385592,118.278426891,210.091,209.905703882,139.201,210.008604166,-214.396,193
194,80.5875,6.09545143303,210.312,198.340667955,176.234406436,421.799089336,0.848474,2.7050128891,213.467898356,55.5515,396.120343021,982.59357334,5.28751284602,126.740876721,210.504,210.326069663,136.981,210.435684326,-214.775,194
195,80.7575,6.13144566719,210.255,181.112157599,268.081827868,544.4290478,0.848084,146.75089669,262.920681213,55.6859,425.391988755,1273.38325396,40.358015678,132.244812317,210.459,210.264415719,139.686,210.377978821,-214.743,195
196,80.8929,6.09113802308,210.165,168.896042296,208.260982654,417.247865462,0.860578,97.4601653893,260.095059701,55.7868,459.917088173,1139.28255416,-35.5487122556,128.915281473,210.375,210.18300071,130.167,210.295432964,-214.678,196
197,81.0044,6.03472344313,210.754,126.623818467,140.556729858,364.919634658,0.84941,234.328953854,281.494760396,55.8776,543.84425825,1360.25770432,20.0763849918,127.581510392,210.954,210.765578636,135.611,210.873465323,-215.142,197
198,81.1503,6.07004207091,210.62,189.823761944,179.681264152,642.160209554,0.865671,235.374559272,197.410892478,55.9586,543.088742472,1456.47603511,-3.82922301754,148.811761954,210.819,210.638295139,135.186,210.747858519,-214.995,198
199,81.2988,6.15440960293,210.674,209.106450756,209.078785818,605.355174049,0.82848,49.9137642929,247.311062913,56.0805,496.217600572,1031.13133952,-2.43827131773,131.166728476,210.875,210.680161437,141.725,210.784697387,-215.094,199
200,81.3968,6.07709734969,211.25,99.5728004837,115.369336563,340.644060956,0.852071,46.4947588612,349.551706209,56.2005,495.006136227,1732.48283411,22.1266663658,114.8008071,211.455,211.27037031,138.159,211.382251885,-215.648,200
