MinEsReturn,Epoch,MinReturn,MaxEsReturn,AverageY,MaxReturn,AverageEsReturn,AverageReturn,StdReturn,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageQ,AverageQLoss,AverageAbsQYDiff,StdEsReturn,AveragePolicySurr,AverageAbsQ,AverageAction,AverageAbsY,PolicyRegParamNorm
8.51749787873,665,205.697213449,802.555661938,28.3298916103,2956.81313748,248.883288847,614.647514787,547.289839699,665,179.824969905,157.584,28.3299,2.28306,0.527340854339,268.030981193,-28.6316,28.3528,0.905518,28.3394034077,144.428
197.742812471,666,293.195480571,609.245567569,28.3030701179,2629.69970739,425.387964946,809.484636738,462.247060658,666,223.627980489,157.67,28.3017,2.5682,0.560651756692,120.290408472,-28.6263,28.3219,0.900987,28.3120180083,144.617
9.31372130324,667,603.020388857,1045.51357527,28.3499733739,3046.71070058,269.653041758,1550.61237021,715.244822339,667,239.402062844,157.738,28.3462,2.23726,0.528259562828,309.916991534,-28.6596,28.3653,0.930309,28.3599971832,144.631
9.67740801811,668,622.825603866,681.961055013,28.3548324189,2749.94845093,248.091059145,2117.19007335,718.38274617,668,235.817812199,157.817,28.3541,2.18892,0.524544824411,235.068613217,-28.6456,28.3752,0.929194,28.3618928554,144.728
15.6590119239,669,265.622631832,1224.77321332,28.2787393383,2784.44821453,507.297858403,986.883010096,574.167467695,669,224.26402722,157.956,28.2769,2.78446,0.560422376043,386.855580206,-28.5843,28.2951,0.931672,28.2856563048,144.781
17.4378916197,670,404.865144688,1750.63010745,28.2034024389,1168.25729811,475.056986154,531.5397145,175.075237131,670,208.184717231,158.049,28.2024,2.40536,0.543174513197,598.074064843,-28.5159,28.2215,0.935339,28.2095762311,144.843
35.311401634,671,454.165480892,894.960119954,28.2207635406,1632.74638047,489.678724632,569.593209903,192.391274861,671,212.315340129,158.123,28.2187,2.18225,0.52355965129,294.012328947,-28.5129,28.2349,0.930898,28.2255949393,144.924
291.360816227,672,286.875047961,895.628882041,28.2277436607,1627.10138666,545.30379868,588.625484344,206.259301031,672,210.101398833,158.219,28.2274,2.59946,0.550336761874,232.958145982,-28.5134,28.2442,0.934272,28.2326735308,144.918
123.555909889,673,454.379682759,582.214750597,28.2101984327,2098.18950369,324.308427501,1093.96388229,328.425526267,673,239.254503653,158.311,28.2089,1.98743,0.508158226054,170.703093973,-28.5153,28.2279,0.969082,28.2168280502,144.928
6.47724777913,674,158.82111433,642.556570933,28.2381972934,1316.51825438,291.151584827,544.698617719,334.226184545,674,186.810025069,158.352,28.237,2.12028,0.532191282401,212.294298954,-28.5301,28.2546,0.944887,28.2453811342,144.955
6.02329107243,675,133.582823343,193.383873441,28.1812822273,434.931908909,111.446974746,159.921212788,52.5791076679,675,104.001085468,158.43,28.1791,2.31128,0.544349113876,72.8316923358,-28.4585,28.195,0.973921,28.189150862,145.06
12.663452862,676,458.111925421,818.909605425,28.1989852286,1306.97791742,316.226783295,682.401232406,142.309397803,676,231.464491799,158.527,28.1998,2.67784,0.577753144205,288.634642884,-28.4811,28.2192,0.952209,28.207232726,145.136
8.67929693565,677,576.374072063,610.789638185,28.1508038325,984.284210415,229.890960876,695.702940387,72.0698849436,677,237.020085703,158.612,28.1502,2.01179,0.528770389958,220.062711941,-28.454,28.1681,0.94326,28.1588124274,145.207
9.96386979951,678,100.418611035,693.210125265,28.1503531384,1675.89309103,371.102605949,915.342831684,234.07612307,678,245.343537267,158.679,28.1496,2.35978,0.543686354427,230.567972652,-28.4553,28.1658,0.951355,28.1564060064,145.321
10.2873173312,679,717.309596032,968.137328793,28.1808833993,2323.90311819,408.792797294,801.672080453,251.940750718,679,233.538032371,158.748,28.1784,2.26469,0.530613649531,314.767303763,-28.4619,28.1946,0.960698,28.1871771878,145.365
9.97163058655,680,682.911244331,749.919942855,28.0970521166,1022.25726989,345.940234357,735.668130241,54.1034825282,680,238.666163661,158.884,28.097,2.37733,0.543955744658,237.557618903,-28.4206,28.1192,0.969086,28.1067314906,145.516
5.70369648918,681,710.778154554,891.533870382,28.1522133858,2495.52693487,320.44067941,1302.47628882,411.326641163,681,254.227205702,158.92,28.1509,2.41598,0.541580813075,317.335511483,-28.4522,28.1744,0.951722,28.1624491468,145.608
70.9548516705,682,734.065982777,697.700029825,28.1395592613,1424.45762624,356.605459254,801.994286397,119.896320972,682,235.108191592,159.04,28.1376,2.51771,0.54927304453,237.787071738,-28.4566,28.1555,0.92586,28.1468561909,145.67
7.5408521541,683,588.149423386,637.342812991,28.1627580962,1459.55296649,284.631001716,898.833374659,218.018060499,683,237.28311501,159.117,28.162,2.28979,0.549769822967,222.419021849,-28.4821,28.1813,0.940953,28.1720004815,145.762
8.76636468358,684,741.928959677,631.264545594,28.1521993866,3091.2484526,282.878248603,1394.14487643,683.455713488,684,245.839599165,159.151,28.1511,2.18062,0.537254109805,217.526167266,-28.4693,28.1724,0.954722,28.1627336279,145.807
6.91683016036,685,713.239987081,498.834309878,28.1452255738,2748.60143291,107.924837139,1011.48036125,522.554094674,685,240.523982156,159.235,28.1424,2.50961,0.56098379734,141.965370716,-28.4777,28.1632,0.947156,28.1522204047,145.865
6.01437710707,686,6.44909026232,779.851076777,28.226372197,9.29122779382,58.5285010724,7.82070570054,0.410210639851,686,7.43515782463,159.317,28.2277,2.49774,0.564428767426,151.480021569,-28.5506,28.246,0.976762,28.2337802924,145.95
6.09787174975,687,709.16682624,641.422551102,28.2741450285,1047.72074331,62.6532663872,765.681187006,67.522993331,687,239.398103131,159.429,28.2726,2.07979,0.544428981515,142.073534583,-28.6206,28.2901,0.951562,28.2818291225,146.07
12.4647575635,688,678.905368843,825.682604018,28.3502722748,1215.93259663,457.424597252,780.193091987,106.520048554,688,242.823445081,159.452,28.3475,2.31954,0.551109717955,276.121694326,-28.6907,28.3708,0.949646,28.3625910105,146.148
11.1497009289,689,712.282726727,860.960274576,28.45097224,1278.50197335,416.053442311,841.894087188,140.856156406,689,243.60755919,159.553,28.4507,2.42573,0.55326309539,296.598523562,-28.8039,28.4712,0.93903,28.4612275429,146.179
19.74826981,690,591.139728504,708.111451964,28.3480642746,989.219530539,312.852243876,850.085560145,113.09087466,690,244.67632823,159.621,28.3448,2.16464,0.533261699696,290.247380688,-28.6635,28.3609,0.943774,28.3552604406,146.21
66.3441982943,691,600.533110271,678.6502946,28.4507883899,3308.4868379,319.138049109,1591.52099066,651.219595158,691,255.020775252,159.682,28.4495,2.35197,0.548665799627,196.920999597,-28.7778,28.4684,0.965419,28.4575400044,146.27
12.7743237649,692,1041.76130666,569.823085736,28.4659468503,2958.03196411,309.815287187,1804.6344314,563.701329426,692,250.84067034,159.768,28.4627,2.08795,0.528389879989,220.032498575,-28.7809,28.4786,0.961711,28.4755512521,146.39
8.93032353679,693,1119.79312208,438.738113144,28.4706385407,2918.40002266,222.864585867,2047.42584593,631.490901915,693,244.606365817,159.813,28.4695,2.22246,0.540856208584,139.882233563,-28.8018,28.491,0.966591,28.4802175123,146.484
9.83312397914,694,762.971309495,899.011750868,28.4637079777,1458.53573579,378.464734056,1119.030391,207.451637218,694,251.489512956,159.941,28.4626,2.63568,0.562764576986,316.444594827,-28.7645,28.4808,0.96837,28.4741156957,146.547
59.7194841729,695,563.83571524,909.397356268,28.4518022126,2001.2186953,401.722989344,842.484627637,321.732849509,695,235.679125122,159.981,28.45,2.32308,0.535944529717,272.985938764,-28.7749,28.4697,0.96829,28.4594118169,146.615
9.21113016326,696,3191.68918887,795.305945055,28.5302125673,3314.29451851,291.891891355,3250.79044863,38.1210533842,696,257.134205396,160.141,28.5267,2.4398,0.550441038376,240.461425812,-28.8579,28.5458,0.977765,28.5388950669,146.763
57.9911195756,697,748.668466839,1138.82382423,28.5370506181,3147.51714224,592.340812982,1669.14774425,674.904552249,697,252.666184709,160.219,28.5389,2.10178,0.532192971196,387.452217189,-28.8746,28.5566,0.976779,28.5454053552,146.892
365.563277027,698,766.02705057,1474.38802037,28.3806225699,2397.14227273,769.280983544,1085.76291606,333.521290413,698,252.815914025,160.266,28.3767,2.43202,0.546320773599,500.333038539,-28.6915,28.39,0.977329,28.3857527935,147.025
226.013353486,699,405.955533107,1008.98886395,28.4384242607,3178.54028701,540.335509532,1644.34051586,756.415953668,699,249.194518383,160.364,28.4365,2.34178,0.54784999226,294.669877148,-28.7681,28.4525,0.976192,28.445466353,147.115
9.4849944644,700,741.223044021,665.750765334,28.5300327911,3200.06426914,282.856075099,1701.25166488,807.786133438,700,242.69788617,160.457,28.529,2.60214,0.562877395647,225.66161697,-28.8576,28.5448,0.977241,28.5352509267,147.23
11.0313273685,701,11.4334233141,993.757923705,28.5009004262,3234.37668752,296.15036276,1605.9590869,945.710987547,701,225.147505335,160.498,28.4987,2.10964,0.534831614315,295.37477166,-28.8093,28.5128,0.978305,28.5064232284,147.262
11.996466514,702,815.750588224,1205.98498075,28.4600114894,2855.10197487,422.168238261,1505.88727697,617.151357008,702,252.746445711,160.629,28.4585,2.31547,0.550594380326,415.989831723,-28.772,28.4746,0.977722,28.4654899083,147.329
8.70212145538,703,721.634564148,472.269514446,28.5819814823,3201.2137168,243.378138737,1097.13965439,642.24604147,703,240.661228804,160.677,28.5799,2.3503,0.549450316973,192.158948336,-28.9134,28.5944,0.975862,28.5870285859,147.434
72.4147999731,704,1065.78047367,702.929433457,28.6024887527,3199.97543331,313.815393686,2061.22849551,750.480700128,704,257.380385205,160.756,28.6028,2.39146,0.554727255157,228.519795072,-28.9266,28.6174,0.980439,28.6080673853,147.475
6.37733681923,705,716.186169857,712.84465753,28.6108476573,3124.1026432,305.470540086,1660.55982463,523.403638104,705,254.717474961,160.811,28.6096,2.05892,0.508310139021,267.277788447,-28.9228,28.6251,0.978395,28.6167188263,147.54
9.83878050149,706,799.687729592,1033.11814848,28.5659522803,1318.13977861,378.447347046,1062.04571704,131.901407255,706,257.262552855,160.95,28.5649,2.37329,0.556139078073,353.497270741,-28.9046,28.5808,0.978677,28.5711290465,147.691
175.427025279,707,1285.37078233,718.779361474,28.6467100355,3478.50454357,376.55708754,2237.95761844,670.424502277,707,253.484851089,161.034,28.6447,2.50288,0.542392373619,184.498140189,-28.9511,28.6606,0.974807,28.6520860149,147.827
9.03721037764,708,984.376016948,887.743854351,28.555519665,3291.7251415,381.469174117,2285.66332791,841.764644153,708,244.785548202,161.092,28.5526,2.22083,0.544748714578,354.229649494,-28.8795,28.568,0.960503,28.5603697039,147.892
9.41929871164,709,964.258948452,683.095566449,28.7446693632,1556.81401441,304.275349724,1110.72834066,151.841521921,709,249.028321643,161.18,28.744,2.04896,0.510507378127,221.977202446,-29.0334,28.759,0.950932,28.7507369186,147.955
13.1900896375,710,864.479103379,843.581631974,28.6068293308,1283.31333884,358.511892784,1005.44044372,128.588023331,710,251.232571612,161.314,28.604,2.10302,0.529069813934,245.763178655,-28.9043,28.6202,0.96589,28.6139105346,147.972
212.543312983,711,575.79877379,710.246002352,28.5824363825,1003.71928422,492.257086689,810.185182543,95.5015259122,711,238.598224244,161.373,28.5811,2.35343,0.523989598849,203.463042836,-28.8942,28.5984,0.930412,28.5888794873,147.954
16.0119961919,712,1217.26600164,762.786178696,28.5906346247,3274.01614001,314.180702713,2312.27792374,734.438224087,712,252.885498627,161.493,28.5902,2.25375,0.532088574319,241.026114917,-28.9005,28.61,0.962993,28.5975531247,148.184
71.5699966632,713,1019.21326472,671.997068935,28.5527488571,3259.63562045,296.459044616,1779.73001971,601.841960377,713,256.307013443,161.563,28.5484,2.32678,0.539162234422,197.848864539,-28.8773,28.5649,0.960023,28.5571777073,148.238
10.7619559352,714,992.647361725,704.428909392,28.6747695506,3297.03132263,366.791763593,2366.28050169,909.25776341,714,254.301407382,161.655,28.6725,2.22769,0.528379448628,236.38025957,-29.0131,28.6874,0.968035,28.6785192686,148.329
9.53608471691,715,10.9262203158,511.115812132,28.714168998,3109.17945265,116.41999137,1857.98216903,1063.21374958,715,222.058306796,161.76,28.711,2.23522,0.526669254106,135.539869708,-29.0257,28.7242,0.975039,28.7186562943,148.368
90.5721318843,716,417.131271673,761.552617875,28.8277517659,2627.56640019,359.635016951,1069.5211139,610.571469047,716,221.2769428,161.8,28.8251,2.32831,0.541835407789,222.340571228,-29.1203,28.842,0.976577,28.834592664,148.384
11.2360334137,717,931.288273917,956.725167721,28.6321282812,3186.18068579,273.113433645,2677.47137435,600.628430903,717,237.8648779,161.873,28.6296,2.43151,0.544788990151,288.788585231,-28.9513,28.6454,0.975167,28.6364585849,148.376
12.6470240111,718,644.008666652,657.928256489,28.7339848173,1900.49110797,323.199006439,1025.74902318,244.735157921,718,248.256940126,161.874,28.7333,2.09039,0.513453228116,208.895722905,-29.0338,28.7465,0.979572,28.7391573702,148.365
17.8869564264,719,412.722897201,553.383485712,28.8050002982,1261.49030361,330.355406755,831.858095865,156.912839179,719,243.445875806,161.982,28.8021,2.29098,0.535091506753,196.987576508,-29.1057,28.814,0.965498,28.8093775571,148.369
14.2574110876,720,665.616832003,729.395701372,28.5936297499,1898.29237334,425.840395858,1105.25734927,364.158718782,720,248.807792716,162.065,28.5945,2.28855,0.539306512974,242.660942375,-28.9019,28.6107,0.966656,28.5979780997,148.467
7.77143438629,721,372.140852864,908.598968631,28.6803942352,1920.52055387,209.084442218,955.540843149,290.859835456,721,245.877153641,162.213,28.6783,2.46368,0.541740905844,299.26186587,-28.9887,28.6949,0.978235,28.6872349646,148.616
7.85505997764,722,715.34864604,665.92215889,28.6696906628,1841.68654149,272.186886925,970.74502626,250.459439259,722,249.011770374,162.226,28.6685,1.89543,0.510664177081,242.801592599,-28.9755,28.6848,0.978344,28.6761282835,148.598
16.5283728322,723,663.278642786,672.772937298,28.6375824002,1735.923236,303.105331403,859.344607907,236.093756288,723,245.68540231,162.273,28.6343,2.51722,0.537340205516,217.73733788,-28.9368,28.6496,0.970162,28.6427692502,148.68
57.8834714398,724,324.245163606,603.750859804,28.6315823902,640.622734053,292.702546526,345.08975307,35.5456478577,724,168.747302257,162.383,28.6312,2.28239,0.530200301231,171.516678441,-28.9188,28.6486,0.95041,28.6378729683,148.772
136.201356609,725,350.990540232,915.789545043,28.5751882635,1267.50036993,431.382337392,586.312671974,214.003176285,725,210.292524351,162.438,28.5741,2.21409,0.528717333872,227.548279399,-28.8704,28.5911,0.977352,28.5825467961,148.815
198.780705256,726,720.670976951,861.488470611,28.6157651174,1067.30702758,466.894735479,807.328308062,111.639273621,726,240.934116316,162.506,28.6148,1.98368,0.515459857026,238.069695318,-28.9302,28.6337,0.957284,28.6240248359,148.998
7.75943733535,727,599.30221113,1050.23289826,28.5893125253,2632.71634785,490.99505898,1155.34843437,484.734441978,727,253.503757256,162.594,28.5872,2.23508,0.523062292351,398.436909332,-28.8971,28.6039,0.972175,28.5953675599,149.018
7.92950452901,728,745.774488201,920.363568184,28.5840182138,2632.17346505,426.631540124,1279.63289797,399.641625844,728,264.496252812,162.685,28.5807,2.33014,0.533834485294,336.876365664,-28.9083,28.5988,0.976221,28.5897207362,149.034
9.03947695774,729,508.439315811,1152.0554553,28.6149705708,2499.17840733,416.682256408,1116.96673017,407.96752703,729,249.720415015,162.797,28.6133,2.09882,0.518852145047,351.170682691,-28.9483,28.6306,0.974361,28.6219113304,149.082
10.9909440707,730,1003.42282329,662.069384289,28.7514712569,3234.70699881,256.518059002,2536.45494534,798.925719609,730,260.041336325,162.891,28.7493,2.07479,0.520965522815,226.922673606,-29.0932,28.7668,0.960992,28.7580231197,149.14
10.3435119411,731,371.81985816,749.736985273,28.7180680135,1364.0096425,319.984649455,633.635950905,250.774912947,731,216.973823916,163.031,28.7159,2.33495,0.52803204383,274.381750258,-29.0152,28.732,0.976686,28.7251031519,149.211
4.10181418242,732,691.409349991,899.82101954,28.6740054845,3251.59172867,321.838019071,1642.83015211,788.110915163,732,256.5372579,163.087,28.6721,2.09691,0.515979571093,264.214225954,-28.9627,28.6873,0.965641,28.6793677177,149.276
14.2906202435,733,1191.57030146,677.98318488,28.6923755578,3428.37720321,288.480712456,2855.14478274,788.162768214,733,267.469006045,163.184,28.6924,2.16373,0.515189938302,256.982011666,-29.0002,28.7085,0.972872,28.6987128982,149.334
7.5354026512,734,654.937357038,637.509420367,28.5449190589,2189.56379079,241.590774913,950.297168921,299.172885322,734,249.499971781,163.263,28.5434,2.57207,0.540994425833,168.091660255,-28.8416,28.5614,0.955352,28.5527856803,149.363
13.0631631049,735,658.635892888,879.117634785,28.6172706512,2096.8337439,470.816962548,1152.37955196,406.806982605,735,253.740228083,163.403,28.616,2.47032,0.54591520984,284.470096386,-28.9229,28.6345,0.955313,28.623988162,149.39
50.6075240272,736,384.995259202,677.285693756,28.6588984575,682.352107654,365.892994867,502.717496423,82.950877592,736,209.058784162,163.535,28.6569,2.30357,0.535980061784,212.69811106,-28.9731,28.673,0.967199,28.6652027308,149.458
7.98806913304,737,657.477727892,608.962560769,28.6042344908,3252.6792248,351.817286046,1801.90209552,852.876245167,737,247.973681456,163.62,28.6047,2.48013,0.53681722434,191.519356963,-28.9141,28.6233,0.959818,28.6119628163,149.539
12.8658595512,738,635.527045647,1300.84877724,28.6586887618,1509.5338052,580.548365798,810.448552506,218.66679118,738,239.389477474,163.691,28.6561,1.82819,0.497828089077,567.338359752,-28.9878,28.674,0.962127,28.6651975851,149.663
