Iteration,AveragePolicySurr,AverageDiscountedReturn,AverageAbsQYDiff,AverageQ,AverageAbsQ,AverageAction,QFunRegParamNorm,MaxReturn,AverageAbsY,StdReturn,MaxEsReturn,AverageReturn,StdEsReturn,AverageY,MinReturn,AverageEsReturn,MinEsReturn,Epoch,PolicyRegParamNorm,AverageQLoss
654,-35.9725,99.9956828753,0.691502884875,33.0843,33.1839,0.479152,135.556,1000.0,33.1208981266,0.0,54.0,1000.0,14.0761965045,33.0886840651,1000.0,11.6913580247,3.0,654,76.3088,4.75882
655,-36.0651,99.9956828753,0.695073028193,33.0587,33.1625,0.476534,135.697,1000.0,33.0893933945,0.0,102.0,1000.0,20.933933979,33.0614676061,1000.0,17.8571428571,2.0,655,76.3185,4.83915
656,-36.3859,99.9956828753,0.683783787716,33.4689,33.5572,0.322293,135.889,1000.0,33.4926602677,0.0,79.0,1000.0,17.8793970677,33.4694776334,1000.0,14.2222222222,3.0,656,76.3269,4.51496
657,-36.3161,99.9956828753,0.690183469746,33.4748,33.5622,0.376217,136.006,1000.0,33.4995198943,0.0,62.0,1000.0,12.6429575258,33.4766677492,1000.0,12.825,3.0,657,76.3445,4.77839
658,-36.3995,99.9956828753,0.678958739172,33.5366,33.6223,0.43812,136.041,1000.0,33.5540339171,0.0,67.0,1000.0,13.8564064606,33.5342557448,1000.0,14.0,3.0,658,76.3544,4.67495
659,-36.513,99.9956828753,0.734373917541,33.6373,33.7212,0.32298,136.085,1000.0,33.6584016762,0.0,63.0,1000.0,14.68385092,33.6411269851,1000.0,13.1710526316,3.0,659,76.3931,5.33523
660,-36.4919,99.9956828753,0.704824282609,33.763,33.8447,0.259542,136.213,1000.0,33.7799293035,0.0,101.0,1000.0,22.2292246319,33.7626963659,1000.0,15.046875,3.0,660,76.4401,5.09856
661,-36.4927,99.9956828753,0.702088024524,33.7149,33.8013,0.0364845,136.266,1000.0,33.730815934,0.0,69.0,1000.0,16.119095719,33.7157836521,1000.0,15.0289855072,3.0,661,76.5148,4.7777
662,-36.5157,99.9956828753,0.716701841445,33.6748,33.7506,0.27595,136.329,1000.0,33.6884121995,0.0,86.0,1000.0,14.9227675767,33.6761993758,1000.0,11.7594936709,3.0,662,76.5809,5.20364
663,-36.4807,99.9956828753,0.71152612764,33.7514,33.831,0.423029,136.497,1000.0,33.7623042333,0.0,135.0,1000.0,28.3350329008,33.7526373995,1000.0,34.3548387097,3.0,663,76.6384,5.11522
664,-36.4292,99.9956828753,0.691052291501,33.6919,33.7862,0.556169,136.668,1000.0,33.71430986,0.0,61.0,1000.0,18.4258272843,33.6932391134,1000.0,22.3333333333,3.0,664,76.6585,4.87451
665,-36.4893,99.9956828753,0.691281096617,33.7992,33.8838,0.57282,136.734,1000.0,33.8212082471,0.0,164.0,1000.0,37.7883640537,33.7996827771,1000.0,32.3225806452,3.0,665,76.6696,4.87091
666,-36.4415,99.9956828753,0.681752052432,33.8046,33.8862,0.438448,136.82,1000.0,33.8206426367,0.0,68.0,1000.0,21.2887147334,33.8063490475,1000.0,24.875,3.0,666,76.657,4.73961
667,-36.3129,99.9956828753,0.649225779611,33.5507,33.6364,0.452581,136.913,1000.0,33.566621818,0.0,94.0,1000.0,23.6319878656,33.5498605707,1000.0,18.537037037,3.0,667,76.6753,4.43614
668,-36.1743,99.9956828753,0.694130845328,33.5894,33.6757,0.332168,137.093,1000.0,33.6053038691,0.0,82.0,1000.0,17.0155076327,33.5891773744,1000.0,16.65,3.0,668,76.6966,5.02977
669,-36.0917,99.9956828753,0.642466304822,33.5427,33.6292,0.517275,137.303,1000.0,33.5619387191,0.0,103.0,1000.0,25.8419439636,33.5442866801,1000.0,24.2682926829,3.0,669,76.7192,4.31445
670,-36.088,99.9956828753,0.684285036561,33.3862,33.4686,0.370318,137.441,1000.0,33.4040491947,0.0,88.0,1000.0,22.5329619669,33.3876091747,1000.0,20.625,3.0,670,76.746,4.95942
671,-36.0107,99.9956828753,0.650480155864,33.3048,33.3897,0.439236,137.478,1000.0,33.3270934424,0.0,106.0,1000.0,23.973586288,33.3061790655,1000.0,21.5777777778,3.0,671,76.7754,4.37297
672,-36.0097,99.9956828753,0.682138879039,33.3875,33.4676,0.0370505,137.581,1000.0,33.4041301064,0.0,89.0,1000.0,19.9166577774,33.3865231006,1000.0,16.935483871,3.0,672,76.7609,4.68485
673,-35.8891,99.9956828753,0.716526357091,33.2967,33.387,0.612717,137.721,1000.0,33.3159657335,0.0,63.0,1000.0,11.9038883564,33.2980027158,1000.0,12.1707317073,2.0,673,76.7673,4.82815
674,-35.9189,99.9956828753,0.66613574076,33.3271,33.4055,0.419688,137.893,1000.0,33.33938098,0.0,134.0,1000.0,22.3228856667,33.3251348334,1000.0,17.7857142857,3.0,674,76.7935,4.23591
675,-35.8339,99.9956828753,0.718212165853,33.2247,33.3074,0.614369,137.957,1000.0,33.2392143026,0.0,74.0,1000.0,19.081947563,33.2256602573,1000.0,19.7254901961,3.0,675,76.8276,5.17792
676,-35.8014,99.9956828753,0.670312131372,33.236,33.312,0.60408,138.11,1000.0,33.250766366,0.0,67.0,1000.0,17.3298073337,33.2363136302,1000.0,16.6666666667,2.0,676,76.8347,4.64646
677,-35.6214,99.9956828753,0.675811473314,33.0489,33.1295,0.470573,138.259,1000.0,33.0624422209,0.0,74.0,1000.0,16.0532484909,33.0479732685,1000.0,15.390625,2.0,677,76.8512,4.5193
678,-35.6488,99.9956828753,0.664262351345,33.0961,33.1708,0.350581,138.338,1000.0,33.1081716826,0.0,123.0,1000.0,19.2944985101,33.0955814315,1000.0,14.4637681159,3.0,678,76.8613,4.61505
679,-35.566,99.9956828753,0.677369489347,33.0307,33.1078,0.182827,138.442,1000.0,33.0418807118,0.0,116.0,1000.0,26.5859591352,33.0313075455,1000.0,18.3636363636,3.0,679,76.8574,4.47997
680,-35.5341,99.9956828753,0.674471871042,32.9356,33.0133,0.429681,138.635,1000.0,32.9453307021,0.0,75.0,1000.0,17.8978708578,32.9360278584,1000.0,16.1639344262,3.0,680,76.8576,4.72288
681,-35.3962,99.9956828753,0.689172878577,32.887,32.964,0.394288,138.713,1000.0,32.8989793151,0.0,67.0,1000.0,15.5693958588,32.8892622339,1000.0,16.3064516129,3.0,681,76.9006,4.77453
682,-35.2746,72.4241163277,0.662159881381,32.7513,32.8275,0.495531,138.741,1000.0,32.758294832,257.651998768,103.0,279.055555556,21.3013745624,32.7499996148,25.0,19.7647058824,3.0,682,76.9305,4.59584
683,-35.1653,99.9956828753,0.633832302483,32.6582,32.7302,0.294665,138.86,1000.0,32.666355789,0.0,64.0,1000.0,15.1612492084,32.6592264674,1000.0,16.1475409836,3.0,683,76.9995,4.01249
684,-34.902,99.9956828753,0.680929701042,32.5329,32.615,0.343143,138.959,1000.0,32.5417426274,0.0,66.0,1000.0,15.0253669775,32.532851192,1000.0,16.126984127,3.0,684,77.0316,4.52413
685,-34.8267,99.9956828753,0.635860876108,32.4028,32.4766,0.281157,138.997,1000.0,32.4096769135,0.0,66.0,1000.0,15.8765205673,32.4025183515,1000.0,14.4615384615,3.0,685,77.0695,4.14265
686,-34.64,99.9956828753,0.689496211843,32.3146,32.3877,0.14419,139.157,1000.0,32.3208131838,0.0,75.0,1000.0,16.0461038959,32.312360211,1000.0,16.1746031746,3.0,686,77.0747,4.72045
687,-34.4306,99.9956828753,0.649228175751,32.1645,32.2393,0.222784,139.244,1000.0,32.1732036326,0.0,78.0,1000.0,14.3244156963,32.1659946787,1000.0,13.0921052632,3.0,687,77.0911,4.20586
688,-34.3272,99.9956828753,0.637552283686,31.9807,32.0573,0.249909,139.397,1000.0,31.9905877456,0.0,119.0,1000.0,19.0900733343,31.9779273383,1000.0,15.803030303,3.0,688,77.1014,4.16058
689,-34.1532,99.9956828753,0.632132267097,31.7637,31.8338,0.267706,139.533,1000.0,31.7738656165,0.0,93.0,1000.0,16.724611998,31.7619497223,1000.0,15.421875,3.0,689,77.0962,4.02886
690,-34.0337,99.9956828753,0.657635321748,31.6234,31.7096,0.113425,139.66,1000.0,31.6422260424,0.0,144.0,1000.0,17.9072083089,31.625860909,1000.0,13.3289473684,3.0,690,77.135,4.47026
691,-33.927,99.9956828753,0.633076046374,31.5168,31.6068,0.0817609,139.742,1000.0,31.5345313236,0.0,55.0,1000.0,13.195443239,31.5148055999,1000.0,13.6438356164,3.0,691,77.205,4.02053
692,-33.7815,99.9956828753,0.67400865806,31.4025,31.4887,0.04382,139.855,1000.0,31.4203836369,0.0,46.0,1000.0,11.9957481143,31.4016530039,1000.0,14.7313432836,3.0,692,77.2175,4.43798
693,-33.6884,99.9956828753,0.653929452317,31.3074,31.395,0.0904861,139.971,1000.0,31.3249521667,0.0,72.0,1000.0,16.2829166718,31.3090721967,1000.0,14.7101449275,3.0,693,77.2091,4.3608
694,-33.5655,99.9956828753,0.605233448323,31.2501,31.3282,0.0446879,139.986,1000.0,31.2688129074,0.0,73.0,1000.0,14.8424777916,31.2470179957,1000.0,13.8028169014,3.0,694,77.2243,3.63066
695,-33.3917,99.9956828753,0.651237226794,31.1323,31.2163,0.0831332,140.047,1000.0,31.1525525321,0.0,68.0,1000.0,15.027309086,31.1339129614,1000.0,15.2424242424,3.0,695,77.2286,4.04068
696,-33.3102,99.9956828753,0.611183375746,30.9604,31.05,0.410491,140.18,1000.0,30.9788383065,0.0,63.0,1000.0,14.0455794782,30.9578484818,1000.0,14.6231884058,3.0,696,77.2194,3.59659
697,-33.1551,48.4635036338,0.643259064436,30.8639,30.9569,0.215457,140.235,1000.0,30.8864864497,292.131651462,59.0,189.75,11.2395905202,30.8657602855,19.0,11.2222222222,3.0,697,77.1749,4.26718
698,-33.005,99.9956828753,0.628496682328,30.6847,30.7741,0.0292462,140.357,1000.0,30.7022679784,0.0,61.0,1000.0,9.9247744158,30.6835280176,1000.0,10.9340659341,3.0,698,77.1392,3.87042
699,-33.0365,99.9956828753,0.615972064167,30.7327,30.8094,0.0579975,140.441,1000.0,30.7458084968,0.0,68.0,1000.0,13.5726129475,30.7330725035,1000.0,13.4133333333,3.0,699,77.1103,3.75707
700,-32.7843,99.9956828753,0.639211428389,30.5389,30.6162,0.264057,140.542,1000.0,30.5514924885,0.0,62.0,1000.0,11.5231706672,30.5367871306,1000.0,11.8536585366,2.0,700,77.1814,4.08073
701,-32.643,99.9956828753,0.644903919867,30.454,30.5315,0.114455,140.526,1000.0,30.4618679463,0.0,65.0,1000.0,10.9324146967,30.4516271506,1000.0,10.9010989011,3.0,701,77.2221,3.9309
702,-32.5379,99.9956828753,0.646920037434,30.2745,30.3537,0.156702,140.645,1000.0,30.2876660379,0.0,50.0,1000.0,10.334988315,30.2749661744,1000.0,11.7272727273,3.0,702,77.2396,3.83866
703,-32.4475,99.9956828753,0.627156636349,30.1724,30.2529,0.103134,140.674,1000.0,30.1865556355,0.0,40.0,1000.0,8.40395541915,30.174107105,1000.0,10.1414141414,3.0,703,77.2363,3.79272
704,-32.2606,98.5725169026,0.614950846122,30.0381,30.1201,0.109323,140.796,1000.0,30.048036918,229.630908561,67.0,914.25,10.6821008179,30.0362097349,176.0,10.847826087,2.0,704,77.2291,3.46873
705,-32.1278,99.9956828753,0.668900467568,29.9222,30.006,0.144626,140.878,1000.0,29.9347917215,0.0,44.0,1000.0,8.5367824187,29.9209401929,1000.0,10.7173913043,3.0,705,77.2619,4.4113
706,-32.113,99.9956828753,0.58197706607,29.9636,30.0428,0.146769,141.002,1000.0,29.9777172975,0.0,57.0,1000.0,10.0241983298,29.9623785409,1000.0,11.7738095238,3.0,706,77.278,3.4132
707,-31.9235,95.8642086437,0.593290193693,29.8404,29.9234,0.165162,141.056,1000.0,29.8558150826,364.633377518,77.0,640.5,12.3310473735,29.8396129225,185.0,12.487804878,3.0,707,77.3099,3.36327
708,-31.8153,99.6474901253,0.638156488753,29.7025,29.7916,0.147688,141.098,1000.0,29.7222694507,221.945689052,50.0,901.666666667,11.4283584369,29.7003473872,336.0,11.9512195122,3.0,708,77.2948,3.81732
709,-31.6436,62.6292454459,0.591628774957,29.5176,29.5868,0.191089,141.213,448.0,29.5345233249,102.043103705,63.0,132.315789474,9.71534343217,29.517167408,20.0,11.5057471264,3.0,709,77.3136,3.47168
710,-31.6467,91.7033272205,0.656584417824,29.3876,29.473,0.257803,141.279,1000.0,29.4027390736,256.795253985,62.0,390.111111111,9.9120423552,29.386725067,135.0,10.7956989247,3.0,710,77.2664,4.06279
711,-31.5341,77.7974488964,0.578324067475,29.3843,29.4636,0.315656,141.367,244.0,29.4013657876,36.0166496673,44.0,156.430769231,8.12800137915,29.3839157017,86.0,10.4948453608,3.0,711,77.2234,3.15605
712,-31.517,58.9084489551,0.675117345289,29.2369,29.3224,0.326135,141.439,96.0,29.2492879731,3.60171555263,44.0,88.5575221239,8.24342169973,29.2361859684,78.0,9.70873786408,2.0,712,77.1742,4.05911
713,-31.5957,82.3597965106,0.616129776712,29.3651,29.4376,0.325886,141.43,1000.0,29.3774486511,229.840004688,46.0,303.971428571,7.13857014209,29.3650508248,74.0,8.92857142857,2.0,713,77.1627,3.51582
714,-31.7043,96.8940804234,0.627276990976,29.3236,29.3982,0.1202,141.559,1000.0,29.3338424426,308.676329492,44.0,862.083333333,7.65864972679,29.3214781664,140.0,9.55339805825,2.0,714,77.1551,3.30315
715,-31.8899,70.4989697986,0.680939283245,29.4706,29.5452,0.0518222,141.65,1000.0,29.4816418314,473.710153997,49.0,526.3,10.128632747,29.4729511494,46.0,10.7282608696,3.0,715,77.1592,3.80479
716,-32.0217,54.5771475058,0.685755244281,29.6337,29.7124,0.30228,141.72,775.0,29.6426144798,169.220163758,48.0,133.946666667,11.2401189338,29.634537413,42.0,12.4146341463,3.0,716,77.1633,4.15236
717,-32.1413,38.8604464863,0.620465660761,29.6926,29.7619,0.317887,141.809,55.0,29.7003780037,1.78861492978,95.0,48.9707317073,18.6832456666,29.6936631652,45.0,15.3692307692,3.0,717,77.1336,3.38796
718,-32.23,99.9956828753,0.65314402591,29.8629,29.9272,0.0221413,141.98,1000.0,29.8662891292,0.0,92.0,1000.0,17.166928434,29.860188379,1000.0,14.0281690141,3.0,718,77.1432,4.06203
719,-32.4402,99.9956828753,0.630401516273,29.9691,30.0411,0.017885,142.046,1000.0,29.9770387648,0.0,54.0,1000.0,12.7636622636,29.9722171716,1000.0,17.6727272727,3.0,719,77.1459,3.60971
720,-32.3254,99.9956828753,0.663818250883,29.9362,30.0068,0.0506045,142.151,1000.0,29.9414977451,0.0,73.0,1000.0,17.3204653722,29.9361400261,1000.0,19.9615384615,4.0,720,77.1794,4.17295
721,-32.4972,99.9956828753,0.612519595646,30.0917,30.16,0.182457,142.272,1000.0,30.0969828789,0.0,72.0,1000.0,15.9345887213,30.0930740805,1000.0,17.0517241379,3.0,721,77.175,3.62993
722,-32.5111,99.9956828753,0.619968442672,30.0303,30.1022,0.0197997,142.258,1000.0,30.0330863048,0.0,117.0,1000.0,20.279973444,30.0290760498,1000.0,18.0754716981,3.0,722,77.1588,3.74798
723,-32.5304,99.9956828753,0.65423484581,30.0368,30.1104,0.0116978,142.253,1000.0,30.0400398192,0.0,71.0,1000.0,16.3745969057,30.0361910463,1000.0,18.3684210526,3.0,723,77.1471,4.13162
724,-32.6255,99.9956828753,0.637263484923,30.2465,30.3198,0.0509231,142.318,1000.0,30.250517722,0.0,50.0,1000.0,11.6414962606,30.2470377777,1000.0,12.7594936709,3.0,724,77.1329,4.02003
725,-32.647,99.9956828753,0.583897778309,30.2526,30.3181,0.370596,142.428,1000.0,30.2562931227,0.0,79.0,1000.0,17.0543718706,30.2523045697,1000.0,15.5396825397,3.0,725,77.1444,3.35207
726,-32.69,99.9956828753,0.608012184457,30.1832,30.251,0.0647819,142.511,1000.0,30.189384604,0.0,74.0,1000.0,17.4269905606,30.1858100635,1000.0,17.0,2.0,726,77.1153,3.7259
727,-32.7281,99.9956828753,0.614168804028,30.2409,30.3097,0.539868,142.646,1000.0,30.2435395487,0.0,130.0,1000.0,24.5582702781,30.2396750201,1000.0,15.2461538462,3.0,727,77.1338,3.56847
728,-32.7954,99.9956828753,0.608954297668,30.3587,30.4328,0.137224,142.716,1000.0,30.3666714637,0.0,73.0,1000.0,12.574500211,30.3622257487,1000.0,10.3333333333,3.0,728,77.1667,3.43375
729,-32.8716,99.9956828753,0.629592393393,30.4369,30.5091,0.565281,142.824,1000.0,30.4424378974,0.0,68.0,1000.0,14.6398903305,30.436952179,1000.0,13.9166666667,3.0,729,77.147,3.61584
730,-32.8518,99.9956828753,0.70956637737,30.4204,30.5,0.53195,142.915,1000.0,30.4249864875,0.0,104.0,1000.0,24.7449800125,30.4203648384,1000.0,20.6326530612,3.0,730,77.1786,4.5805
731,-32.7926,99.9956828753,0.646763391879,30.3944,30.4671,0.69679,143.01,1000.0,30.3987032842,0.0,122.0,1000.0,28.0442221333,30.3931826839,1000.0,27.2777777778,4.0,731,77.2385,3.68407
732,-32.8356,99.9956828753,0.651374759942,30.4816,30.556,0.855425,143.049,1000.0,30.4882926529,0.0,98.0,1000.0,22.5328367699,30.4824946368,1000.0,24.6829268293,4.0,732,77.2213,4.06534
733,-32.829,99.9956828753,0.652345241114,30.3821,30.4523,0.658799,143.065,1000.0,30.3868089475,0.0,204.0,1000.0,45.8775705469,30.3834945294,1000.0,38.6923076923,4.0,733,77.2107,3.9059
734,-32.7199,99.9956828753,0.652137475857,30.2824,30.3533,0.808026,143.202,1000.0,30.2868336982,0.0,159.0,1000.0,33.7278234541,30.2838301409,1000.0,25.8461538462,3.0,734,77.2077,4.05503
735,-32.6125,99.9956828753,0.625184734374,30.2853,30.3537,0.912842,143.22,1000.0,30.2874551208,0.0,172.0,1000.0,42.5372495585,30.2830818664,1000.0,39.32,3.0,735,77.2313,3.65721
736,-32.543,99.9956828753,0.634147691391,30.2001,30.2676,0.649231,143.29,1000.0,30.2060411073,0.0,124.0,1000.0,36.2286565519,30.2030952135,1000.0,31.5333333333,3.0,736,77.2282,3.73179
737,-32.4156,99.9956828753,0.631854896242,30.1628,30.2266,0.478908,143.364,1000.0,30.1645009466,0.0,86.0,1000.0,21.9816203277,30.1609491864,1000.0,23.8863636364,3.0,737,77.2358,4.03575
738,-32.3931,99.9956828753,0.604776338493,30.0899,30.1675,0.506746,143.42,1000.0,30.0964426111,0.0,107.0,1000.0,26.5279778879,30.0913824065,1000.0,31.4838709677,3.0,738,77.3007,3.59541
739,-32.2053,99.9956828753,0.642182490502,29.8696,29.9471,0.528043,143.478,1000.0,29.8760480368,0.0,117.0,1000.0,22.1325301059,29.8703330789,1000.0,22.8666666667,3.0,739,77.2953,3.95665
740,-32.1608,99.9956828753,0.629448052242,29.8653,29.9319,0.289918,143.474,1000.0,29.8718019889,0.0,63.0,1000.0,17.0341440725,29.8658721972,1000.0,21.5531914894,3.0,740,77.3049,3.87075
741,-32.0791,99.9956828753,0.601877850521,29.8191,29.8959,0.71155,143.562,1000.0,29.8264985879,0.0,107.0,1000.0,22.5946852175,29.8185011667,1000.0,19.431372549,3.0,741,77.2719,3.31281
742,-32.0212,99.9956828753,0.601784232182,29.7911,29.862,0.751168,143.622,1000.0,29.7992393862,0.0,91.0,1000.0,19.568524968,29.789526837,1000.0,22.5681818182,3.0,742,77.2941,3.51599
743,-31.9131,99.9956828753,0.609352589293,29.6231,29.7069,0.503476,143.667,1000.0,29.6327225339,0.0,111.0,1000.0,35.6779853559,29.620403922,1000.0,37.3461538462,3.0,743,77.3119,3.65116
744,-31.7913,99.9956828753,0.60531276431,29.5368,29.617,0.548327,143.708,1000.0,29.5485074182,0.0,60.0,1000.0,16.3754638399,29.5391286544,1000.0,21.7291666667,3.0,744,77.3077,3.48208
745,-31.7308,99.9956828753,0.572807140119,29.3898,29.4594,0.336596,143.753,1000.0,29.4015950105,0.0,120.0,1000.0,19.4497917727,29.3883983605,1000.0,19.16,3.0,745,77.3822,3.3272
746,-31.6007,99.9956828753,0.613634062923,29.3463,29.4324,0.318588,143.885,1000.0,29.3576944375,0.0,187.0,1000.0,32.6502384766,29.3459540496,1000.0,25.243902439,3.0,746,77.3766,3.77771
747,-31.5592,99.9956828753,0.615007412371,29.3127,29.394,0.376996,143.931,1000.0,29.3260850738,0.0,131.0,1000.0,28.6519037472,29.3136651968,1000.0,24.5365853659,3.0,747,77.3933,3.69994
748,-31.3724,99.9956828753,0.584910532896,29.0909,29.156,0.26491,144.012,1000.0,29.0986011479,0.0,105.0,1000.0,21.2360903539,29.0880904799,1000.0,29.2424242424,4.0,748,77.4145,3.56445
749,-31.3542,99.9956828753,0.602752002887,29.1133,29.1911,0.0140167,144.051,1000.0,29.1237073302,0.0,69.0,1000.0,14.4422592999,29.1138921544,1000.0,19.6037735849,4.0,749,77.4772,3.72106
750,-31.1798,99.9956828753,0.569013883621,29.0269,29.0968,0.0998694,144.08,1000.0,29.0348605716,0.0,115.0,1000.0,22.2411193014,29.0269601373,1000.0,22.4651162791,3.0,750,77.5006,3.36442
751,-31.077,99.9956828753,0.618857524234,28.911,28.9898,0.012745,144.221,1000.0,28.9213466744,0.0,95.0,1000.0,21.8323474517,28.9090559008,1000.0,21.0408163265,3.0,751,77.5745,3.92399
752,-31.0711,99.9956828753,0.578913146386,28.8736,28.94,0.0198849,144.236,1000.0,28.8839025371,0.0,113.0,1000.0,22.237705717,28.8734558932,1000.0,22.2,3.0,752,77.5473,3.38072
753,-30.9157,99.9956828753,0.537754498761,28.8159,28.8852,0.118619,144.306,1000.0,28.8273560241,0.0,158.0,1000.0,23.8423908197,28.8152392237,1000.0,20.02,4.0,753,77.5602,3.07802
754,-30.797,99.9956828753,0.579768835336,28.5921,28.6744,0.147355,144.404,1000.0,28.6030239258,0.0,104.0,1000.0,17.1747372615,28.5932522963,1000.0,18.78,3.0,754,77.5943,3.4593
755,-30.7675,99.9956828753,0.582674152514,28.5688,28.6475,0.509621,144.458,1000.0,28.5757580686,0.0,135.0,1000.0,20.466156339,28.5687520449,1000.0,18.224137931,3.0,755,77.6104,3.35597
756,-30.7344,99.9956828753,0.56234965239,28.5928,28.6619,0.380167,144.54,1000.0,28.599063215,0.0,84.0,1000.0,14.8361235474,28.5928330099,1000.0,15.9516129032,3.0,756,77.6442,3.19877
757,-30.5515,99.9956828753,0.600924955918,28.3613,28.4429,0.290141,144.515,1000.0,28.3700501549,0.0,80.0,1000.0,18.3791345395,28.3630318943,1000.0,20.5918367347,3.0,757,77.6262,3.38561
758,-30.5229,99.9956828753,0.552846717811,28.3617,28.4266,0.441731,144.534,1000.0,28.3646430154,0.0,96.0,1000.0,19.8133831806,28.3609574437,1000.0,17.9642857143,3.0,758,77.6448,3.19883
759,-30.3675,99.9956828753,0.585151196944,28.2435,28.3126,0.43664,144.618,1000.0,28.2476325191,0.0,69.0,1000.0,12.8210796471,28.2436253017,1000.0,13.985915493,3.0,759,77.6565,3.52325
760,-30.2461,99.9956828753,0.624365110312,28.1698,28.2425,0.552271,144.674,1000.0,28.1746629648,0.0,151.0,1000.0,25.1535055802,28.1705729164,1000.0,18.2545454545,4.0,760,77.5968,3.58741
761,-30.1216,99.9956828753,0.559137544156,28.0701,28.1384,0.191821,144.678,1000.0,28.0704749801,0.0,83.0,1000.0,18.8721944199,28.0664955049,1000.0,19.5833333333,3.0,761,77.6223,3.11142
762,-30.0522,99.9956828753,0.542545985918,27.9414,28.0041,0.327163,144.786,1000.0,27.9455058801,0.0,95.0,1000.0,20.7915777917,27.9416722221,1000.0,16.8524590164,3.0,762,77.6506,2.76603
763,-29.9546,99.9956828753,0.600849120498,27.9418,28.0118,0.288034,144.868,1000.0,27.9472841673,0.0,133.0,1000.0,22.1061201881,27.9432831678,1000.0,21.1836734694,3.0,763,77.637,3.35617
764,-29.8384,99.9956828753,0.559819083214,27.7955,27.8668,0.616329,144.884,1000.0,27.7974020666,0.0,212.0,1000.0,35.6180782749,27.7936322993,1000.0,25.05,3.0,764,77.6884,3.10039
765,-29.7584,99.9956828753,0.542219893701,27.6685,27.735,0.547631,144.933,1000.0,27.6712293365,0.0,96.0,1000.0,21.2358187975,27.6691844354,1000.0,22.1333333333,2.0,765,77.7069,2.86278
766,-29.6218,99.9956828753,0.586650806695,27.483,27.5588,0.710229,144.99,1000.0,27.4865409207,0.0,172.0,1000.0,27.3537354506,27.4837208329,1000.0,21.347826087,4.0,766,77.6913,3.37901
767,-29.464,99.9956828753,0.531654535722,27.4023,27.4623,0.653803,145.048,1000.0,27.4054636385,0.0,209.0,1000.0,38.7588487505,27.4021592223,1000.0,27.4594594595,3.0,767,77.6795,2.95475
