Iteration,MaxEsReturn,Epoch,AveragePolicySurr,AverageReturn,AverageQ,MinReturn,AverageAbsQ,AverageAbsY,MinEsReturn,StdReturn,AverageQLoss,AverageY,QFunRegParamNorm,StdEsReturn,AverageAbsQYDiff,AverageEsReturn,MaxReturn,PolicyRegParamNorm,AverageAction,AverageDiscountedReturn
1312,77384.8156541,1312,-7634.17,88915.5737413,7622.94,69353.663039,7622.94,7623.59273265,77384.8156541,23328.8470323,245103.0,7623.59273265,893.277,0.0,169.925941822,77384.8156541,117776.076734,16.9466,1.0,7212.93171198
1313,53370.2669867,1313,-7633.9,88400.1894829,7622.6,55433.7414088,7622.6,7622.59804634,53370.2669867,23307.7213166,216873.0,7622.59804634,893.616,0.0,162.442060154,53370.2669867,117357.409561,16.9466,1.0,7142.60826694
1314,51436.9616467,1314,-7679.82,91323.3013772,7668.42,69540.8732309,7668.42,7669.17621616,51436.9616467,16742.3164615,198013.0,7669.17621616,894.057,0.0,163.853964889,51436.9616467,117750.186273,16.9466,1.0,7388.42649999
1315,58747.9177252,1315,-7636.18,100721.648166,7624.88,69248.0213857,7624.88,7624.93498937,58747.9177252,18683.8272802,149991.0,7624.93498937,894.479,0.0,155.254132447,58747.9177252,117633.885069,16.9466,1.0,7735.82815186
1316,58532.9581685,1316,-7698.85,84272.0684699,7687.92,69280.4687864,7687.92,7687.72150857,58532.9581685,15683.7289492,175878.0,7687.72150857,894.914,0.0,160.214230186,58532.9581685,117094.551486,16.9466,1.0,7057.85411439
1317,91506.331644,1317,-7662.54,96143.3037682,7650.77,69822.3592033,7650.77,7651.85849064,91506.331644,19497.7545008,216938.0,7651.85849064,895.242,0.0,165.265285314,91506.331644,117449.801196,16.9466,1.0,7596.56048089
1318,71645.2498851,1318,-7720.84,91357.0058407,7709.56,69319.4591323,7709.56,7709.92549402,71645.2498851,22458.0932655,173180.0,7709.92549402,895.553,0.0,164.734016766,71645.2498851,117895.025348,16.9466,1.0,7347.1554633
1319,97408.2500027,1319,-7659.14,91137.960816,7647.4,69294.5422198,7647.4,7647.51002278,97408.2500027,19480.0285662,160901.0,7647.51002278,896.001,0.0,156.119912417,97408.2500027,116930.366732,16.9466,1.0,7290.33756198
1320,52393.4151058,1320,-7660.63,95963.9080444,7649.53,69469.0911328,7649.53,7649.72778278,52393.4151058,22502.0971478,208452.0,7649.72778278,896.404,0.0,166.989393855,52393.4151058,117834.585506,16.9466,1.0,7512.64069082
1321,95985.3107102,1321,-7704.79,98263.2908401,7691.98,69318.4337064,7691.98,7693.0444854,95985.3107102,20781.0891931,179158.0,7693.0444854,896.781,0.0,163.650978307,95985.3107102,117682.970646,16.9466,1.0,7577.58724637
1322,93773.2843961,1322,-7704.65,91869.2897438,7692.35,54587.5108582,7692.35,7693.11904819,93773.2843961,23504.0034996,189746.0,7693.11904819,897.23,0.0,165.90296766,93773.2843961,117740.23316,16.9466,1.0,7242.13339509
1323,104580.156519,1323,-7693.42,96099.4655592,7681.37,69383.0507747,7681.37,7681.51109871,104580.156519,19765.2145616,171415.0,7681.51109871,897.68,0.0,161.786694887,104580.156519,117798.37078,16.9466,1.0,7581.5802883
1324,35223.8406181,1324,-7741.24,98298.6218868,7729.18,69197.4385644,7729.18,7729.39524915,35223.8406181,20902.4525274,171133.0,7729.39524915,898.05,0.0,160.311432176,35223.8406181,117828.789055,16.9466,1.0,7608.27684411
1325,110255.024362,1325,-7696.42,86684.1197617,7685.69,69578.8566719,7685.69,7685.96883966,110255.024362,21236.8575183,171151.0,7685.96883966,898.457,0.0,159.927617004,110255.024362,117434.84129,16.9466,1.0,7155.68056605
1326,108506.965312,1326,-7705.56,95882.0902519,7693.94,69332.6533314,7693.94,7694.15848565,108506.965312,19853.2395801,218370.0,7694.15848565,898.955,0.0,172.000764152,108506.965312,117619.386794,16.9466,1.0,7496.93479814
1327,70245.8857698,1327,-7689.35,91340.2250291,7677.38,69247.1964587,7677.38,7678.76432534,70245.8857698,22355.6829939,190422.0,7678.76432534,899.317,0.0,164.423055385,70245.8857698,117691.752501,16.9466,1.0,7342.18638141
1328,97059.596251,1328,-7744.11,96421.7949013,7732.07,69627.4633979,7732.07,7731.5218437,97059.596251,19450.2938528,204361.0,7731.5218437,899.703,0.0,166.913103887,97059.596251,117767.033442,16.9466,1.0,7682.135291
1329,31307.3096202,1329,-7726.25,91245.2756624,7713.89,69391.7028555,7713.89,7714.68871069,31307.3096202,19872.0415693,180871.0,7714.68871069,900.06,0.0,163.255296609,31307.3096202,117733.831095,16.9466,1.0,7331.08014264
1330,75616.8302461,1330,-7734.29,86440.0760952,7720.79,69410.3542885,7720.79,7721.25820722,75616.8302461,15365.7731867,227242.0,7721.25820722,900.558,0.0,172.967884028,75616.8302461,117439.988343,16.9466,1.0,7121.52252796
1331,66212.5524829,1331,-7740.6,96001.1260098,7728.37,68693.2797829,7728.37,7728.64472072,66212.5524829,16626.4729453,197409.0,7728.64472072,901.012,0.0,168.682458392,66212.5524829,117638.759146,16.9466,1.0,7563.3329275
1332,76524.5191003,1332,-7748.2,100842.488342,7735.86,70089.0191988,7735.86,7736.42669483,76524.5191003,18502.7988077,156924.0,7736.42669483,901.458,0.0,163.532522577,76524.5191003,117921.800131,16.9466,1.0,7808.3597257
1333,69774.8352558,1333,-7720.72,85277.1270526,7708.8,54980.1840677,7708.8,7709.11644198,69774.8352558,20189.3555557,186329.0,7709.11644198,901.981,0.0,166.51819217,69774.8352558,117522.113145,16.9466,1.0,7127.96858643
1334,82626.1196693,1334,-7749.5,91592.6890576,7736.66,69673.0546792,7736.66,7736.62262079,82626.1196693,22045.8211981,196148.0,7736.62262079,902.398,0.0,171.778505415,82626.1196693,117631.768721,16.9466,1.0,7418.17662305
1335,97297.3096813,1335,-7729.05,100772.322924,7716.82,69762.0406099,7716.82,7717.31137762,97297.3096813,18298.2217074,157218.0,7717.31137762,902.773,0.0,161.154448573,97297.3096813,117461.667958,16.9466,1.0,7758.70789697
1336,89116.4259964,1336,-7758.53,98274.2559819,7746.4,69582.9913691,7746.4,7747.0545749,89116.4259964,17671.054049,215129.0,7747.0545749,903.196,0.0,169.623439548,89116.4259964,117253.499693,16.9466,1.0,7635.1312821
1337,110829.323665,1337,-7776.01,91461.3672777,7763.06,69621.3099175,7763.06,7763.5356122,110829.323665,16456.6824606,211337.0,7763.5356122,903.653,0.0,170.744202616,110829.323665,117766.021638,16.9466,1.0,7438.37037192
1338,88108.7211573,1338,-7776.23,88904.6504551,7763.43,69283.4230983,7763.43,7763.81346963,88108.7211573,20648.7112923,226215.0,7763.81346963,904.029,0.0,173.037797912,88108.7211573,117760.5877,16.9466,1.0,7232.62092163
1339,107168.268585,1339,-7791.21,84550.5534761,7778.13,69317.2780193,7778.13,7778.65636962,107168.268585,15508.543282,190311.0,7778.65636962,904.394,0.0,167.306839068,107168.268585,117423.599225,16.9466,1.0,7070.89548102
1340,111167.939512,1340,-7770.58,88883.9437663,7756.76,69397.4256478,7756.76,7756.58999019,111167.939512,23257.4222058,205695.0,7756.58999019,904.813,0.0,167.714675027,111167.939512,117659.410684,16.9466,1.0,7198.72977872
1341,53691.565657,1341,-7741.83,93759.7422836,7729.39,70093.7485208,7729.39,7730.43739289,53691.565657,18160.1617463,219834.0,7730.43739289,905.268,0.0,173.831391555,53691.565657,117601.353477,16.9466,1.0,7501.9512722
1342,96918.2454316,1342,-7798.8,98673.9203801,7785.92,69632.8788069,7785.92,7786.57757707,96918.2454316,20445.4801889,177997.0,7786.57757707,905.734,0.0,165.533884615,96918.2454316,117803.798213,16.9466,1.0,7738.75985739
1343,53556.6366403,1343,-7768.14,90063.577664,7755.53,56562.7284109,7755.53,7755.54052457,53556.6366403,23942.6255308,199218.0,7755.54052457,906.18,0.0,171.313209349,53556.6366403,117790.946157,16.9466,1.0,7266.00210293
1344,99342.7581694,1344,-7793.93,96049.9344769,7781.12,69394.5693274,7781.12,7781.31135055,99342.7581694,19680.5962142,148179.0,7781.31135055,906.603,0.0,162.060171993,99342.7581694,117837.028257,16.9466,1.0,7561.67937599
1345,87786.2938166,1345,-7784.68,102986.211701,7771.62,68777.6606861,7771.62,7772.25246384,87786.2938166,19280.0013597,243515.0,7772.25246384,907.009,0.0,181.21432446,87786.2938166,117818.000478,16.9466,1.0,7776.38298454
1346,50241.2295012,1346,-7821.69,96102.3462917,7808.38,70056.2720476,7808.38,7809.22877233,50241.2295012,19368.4277095,240294.0,7809.22877233,907.453,0.0,181.117876555,50241.2295012,117803.983463,16.9466,1.0,7602.91946862
1347,94445.1570285,1347,-7818.83,91590.4734314,7806.5,69448.7505028,7806.5,7806.2430903,94445.1570285,22164.2402475,188745.0,7806.2430903,907.882,0.0,172.909866026,94445.1570285,117840.148575,16.9466,1.0,7429.55081256
1348,90826.7019419,1348,-7854.8,91282.1784816,7842.25,69118.1647506,7842.25,7843.15406156,90826.7019419,19867.0209788,180560.0,7843.15406156,908.344,0.0,170.190195612,90826.7019419,117771.757005,16.9466,1.0,7339.02174998
1349,52518.836189,1349,-7775.56,98555.0830033,7762.82,69605.1949969,7762.82,7763.10917365,52518.836189,20675.8433486,198949.0,7763.10917365,908.793,0.0,168.038589255,52518.836189,117864.801227,16.9466,1.0,7690.91909463
1350,84175.0058196,1350,-7812.5,88799.9327149,7799.68,69593.7327012,7799.68,7800.02212011,84175.0058196,17597.2730917,195363.0,7800.02212011,909.349,0.0,168.425620441,84175.0058196,117668.986703,16.9466,1.0,7231.29435096
1351,50275.5240699,1351,-7832.63,98500.5196265,7820.96,69580.6381343,7820.96,7821.17444497,50275.5240699,20642.2065685,200384.0,7821.17444497,909.791,0.0,170.810400129,50275.5240699,117920.220758,16.9466,1.0,7694.47902423
1352,86947.9924318,1352,-7764.2,98264.30853,7750.94,69301.7416156,7750.94,7751.22616846,86947.9924318,17870.110942,275139.0,7751.22616846,910.3,0.0,181.087940675,86947.9924318,117865.243107,16.9466,1.0,7624.99566005
1353,78251.3208015,1353,-7811.14,93616.818421,7797.13,69497.2183753,7797.13,7797.56318396,78251.3208015,21151.3522585,250018.0,7797.56318396,910.622,0.0,175.050185942,78251.3208015,117544.780581,16.9466,1.0,7439.98798588
1354,69193.7970517,1354,-7827.08,81918.6576918,7812.73,69538.9602404,7812.73,7812.92425882,69193.7970517,19094.4036966,193857.0,7812.92425882,911.026,0.0,169.038574873,69193.7970517,117510.428507,16.9466,1.0,6948.30625073
1355,52921.9591288,1355,-7831.64,98426.2658486,7817.84,70035.9806696,7817.84,7818.30303661,52921.9591288,14240.3294068,199077.0,7818.30303661,911.373,0.0,174.669048788,52921.9591288,117594.26696,16.9466,1.0,7712.30356725
1356,69464.1586122,1356,-7802.94,107787.531993,7789.52,93413.7218537,7789.52,7790.1196511,69464.1586122,11607.7006199,204290.0,7790.1196511,911.766,0.0,171.236583979,69464.1586122,117806.269264,16.9466,1.0,8070.60726753
1357,73153.8447128,1357,-7839.95,86465.7373073,7826.99,69369.8996721,7826.99,7827.74760998,73153.8447128,18510.9231498,221512.0,7827.74760998,912.129,0.0,178.973823973,73153.8447128,117224.665424,16.9466,1.0,7108.20151709
1358,91362.1966115,1358,-7796.3,101960.864275,7784.23,56236.0300676,7784.23,7783.93187974,91362.1966115,21440.0809395,194583.0,7783.93187974,912.631,0.0,168.955738352,91362.1966115,117792.476518,16.9466,1.0,7832.14888908
1359,50758.5060836,1359,-7787.83,98440.7311613,7775.15,69743.3523737,7775.15,7776.02199856,50758.5060836,20514.4840559,222913.0,7776.02199856,913.096,0.0,172.070836374,50758.5060836,117524.751634,16.9466,1.0,7671.75133558
1360,32229.3202082,1360,-7818.28,107790.754303,7805.49,70505.496503,7805.49,7806.59505563,32229.3202082,15490.7735371,229015.0,7806.59505563,913.416,0.0,173.758591386,32229.3202082,117454.653245,16.9466,1.0,8046.35707566
1361,53759.005493,1361,-7824.9,91327.8811758,7811.66,69353.5770287,7811.66,7811.79735264,53759.005493,22198.7896036,268226.0,7811.79735264,913.864,0.0,180.334233015,53759.005493,117636.626116,16.9466,1.0,7326.29789138
1362,99796.1391908,1362,-7819.2,95940.0555996,7806.83,69262.3766328,7806.83,7806.89615424,99796.1391908,19926.7052445,263674.0,7806.89615424,914.375,0.0,186.241774862,99796.1391908,117948.742879,16.9466,1.0,7516.56654828
1363,69130.5248498,1363,-7774.48,84419.0840065,7763.52,69876.0524966,7763.52,7764.07797845,69130.5248498,18835.5473745,170937.0,7764.07797845,914.683,0.0,167.387022408,69130.5248498,117476.042286,16.9466,1.0,7106.78794719
1364,81604.3321958,1364,-7849.13,100674.139662,7836.48,69562.8955664,7836.48,7836.71278279,81604.3321958,18601.7426787,212510.0,7836.71278279,915.029,0.0,174.929368211,81604.3321958,117504.028081,16.9466,1.0,7738.92208581
1365,97924.2668046,1365,-7822.73,100825.100412,7810.13,69639.5120873,7810.13,7810.7332628,97924.2668046,15260.4275714,258360.0,7810.7332628,915.507,0.0,178.678261913,97924.2668046,117816.032939,16.9466,1.0,7819.51145433
1366,93823.8251393,1366,-7802.61,100902.224937,7790.43,69701.8674854,7790.43,7790.58295962,93823.8251393,21168.6715749,218554.0,7790.58295962,915.822,0.0,172.155733201,93823.8251393,117778.011555,16.9466,1.0,7797.57201342
1367,56217.02178,1367,-7812.9,80547.3561023,7800.53,57613.9242527,7800.53,7800.33336612,56217.02178,20254.8134884,244495.0,7800.33336612,916.278,0.0,179.509657203,56217.02178,117516.95381,16.9466,1.0,6817.2677417
1368,69547.9586828,1368,-7833.48,105550.902499,7820.26,69753.4650693,7820.26,7821.44993769,69547.9586828,19103.3118935,208544.0,7821.44993769,916.636,0.0,175.623859053,69547.9586828,117834.676131,16.9466,1.0,7985.59445356
1369,86250.3653863,1369,-7847.58,98768.0096755,7834.08,69661.5230555,7834.08,7834.68478956,86250.3653863,22922.6962339,198865.0,7834.68478956,917.119,0.0,176.735895006,86250.3653863,117930.585154,16.9466,1.0,7737.7139265
1370,71288.2056593,1370,-7829.46,93596.019935,7817.97,69522.1919231,7817.97,7818.51598172,71288.2056593,21244.4015873,239684.0,7818.51598172,917.416,0.0,178.954931946,71288.2056593,117522.742045,16.9466,1.0,7421.22890821
1371,69713.0093914,1371,-7828.89,91191.2527445,7815.6,68783.1595545,7815.6,7816.16692151,69713.0093914,19930.5762596,191472.0,7816.16692151,917.845,0.0,173.702634727,69713.0093914,117597.554239,16.9466,1.0,7295.80170284
1372,73304.8467544,1372,-7805.38,91196.6823688,7793.55,69260.854427,7793.55,7793.91992182,73304.8467544,22634.41392,232829.0,7793.91992182,918.2,0.0,176.616991937,73304.8467544,117769.178089,16.9466,1.0,7269.05498788
1373,54335.1938831,1373,-7841.06,98145.220825,7828.25,69217.6811416,7828.25,7828.28362955,54335.1938831,20864.3918225,227187.0,7828.28362955,918.659,0.0,180.486195485,54335.1938831,117790.610829,16.9466,1.0,7556.90340274
1374,100454.502162,1374,-7822.36,93809.1472961,7810.25,69499.936917,7810.25,7810.63813501,100454.502162,20911.5360433,215460.0,7810.63813501,919.193,0.0,174.742097422,100454.502162,117436.826517,16.9466,1.0,7490.02271275
1375,80814.0543303,1375,-7837.92,96063.7070458,7825.26,69761.338609,7825.26,7826.20576081,80814.0543303,22366.7000853,190296.0,7826.20576081,919.62,0.0,172.121716329,80814.0543303,117692.444374,16.9466,1.0,7555.11969885
1376,104613.459686,1376,-7821.41,93563.6492718,7808.66,69364.1589511,7808.66,7808.9886296,104613.459686,18369.6633575,217432.0,7808.9886296,920.066,0.0,172.249229923,104613.459686,117574.150152,16.9466,1.0,7422.03763552
1377,103969.244247,1377,-7828.84,98579.126393,7816.3,69680.9805439,7816.3,7816.1309581,103969.244247,20626.3663887,230081.0,7816.1309581,920.43,0.0,181.885700077,103969.244247,117715.635258,16.9466,1.0,7716.34053691
1378,53055.8402143,1378,-7859.54,103339.169521,7846.69,70884.5199268,7846.69,7847.51463006,53055.8402143,18638.6280609,214285.0,7847.51463006,920.844,0.0,178.919419127,53055.8402143,117882.664444,16.9466,1.0,7933.19815105
1379,70500.2226566,1379,-7852.58,93925.3313672,7838.35,69534.5862609,7838.35,7838.39923042,70500.2226566,23442.0670548,182718.0,7838.39923042,921.245,0.0,171.788465752,70500.2226566,117651.227671,16.9466,1.0,7496.79579178
1380,70242.8415852,1380,-7820.8,88661.5774098,7806.42,67706.5604343,7806.42,7807.39543074,70242.8415852,20956.7654651,247873.0,7807.39543074,921.609,0.0,179.673957425,70242.8415852,117596.117865,16.9466,1.0,7151.4117612
1381,52153.220774,1381,-7838.63,84122.139412,7824.87,69269.7383381,7824.87,7825.07744059,52153.220774,15671.6529942,234231.0,7825.07744059,922.162,0.0,183.454326453,52153.220774,116704.148439,16.9466,1.0,6998.13046797
1382,100789.326915,1382,-7841.04,96302.4040583,7826.83,69932.7302171,7826.83,7827.42599414,100789.326915,19587.051537,232295.0,7827.42599414,922.567,0.0,179.119470149,100789.326915,117799.871786,16.9466,1.0,7661.62603177
1383,55416.0817779,1383,-7874.2,86622.6626725,7859.03,69298.8805222,7859.03,7859.78518821,55416.0817779,18661.9900126,247036.0,7859.78518821,923.027,0.0,186.760839274,55416.0817779,117775.265271,16.9466,1.0,7159.45943223
1384,52340.1849267,1384,-7819.81,89045.3614188,7806.97,69743.0130418,7806.97,7806.98221311,52340.1849267,20443.5952287,249120.0,7806.98221311,923.449,0.0,178.604713834,52340.1849267,117519.927634,16.9466,1.0,7273.06796117
1385,55621.4027917,1385,-7897.52,110264.191682,7883.77,93469.6027975,7883.77,7884.62566305,55621.4027917,10911.8150706,256818.0,7884.62566305,923.908,0.0,187.227124778,55621.4027917,117874.83759,16.9466,1.0,8194.51296704
1386,98890.7424027,1386,-7884.82,103135.005035,7871.94,69295.914548,7871.94,7871.99113574,98890.7424027,15968.2307609,185717.0,7871.99113574,924.391,0.0,174.470502135,98890.7424027,117645.969153,16.9466,1.0,7882.37907892
1387,92238.5636948,1387,-7867.6,86720.0233125,7854.21,69419.7428838,7854.21,7854.87020029,92238.5636948,21215.6885837,195010.0,7854.87020029,924.858,0.0,175.880867193,92238.5636948,117585.548092,16.9466,1.0,7151.90285274
1388,77203.694723,1388,-7865.77,88983.4469828,7852.25,69591.7901737,7852.25,7852.59557673,77203.694723,20720.9813846,204504.0,7852.59557673,925.296,0.0,176.68393139,77203.694723,117964.762417,16.9466,1.0,7260.08453222
1389,88356.3143136,1389,-7871.5,93462.490934,7857.44,68766.1812045,7857.44,7857.69189757,88356.3143136,18681.2226334,274854.0,7857.69189757,925.551,0.0,186.486714776,88356.3143136,117755.813208,16.9466,1.0,7379.76882221
1390,95165.2577703,1390,-7871.96,98432.2104224,7858.79,69523.371641,7858.79,7859.64264472,95165.2577703,20537.4726261,261192.0,7859.64264472,926.013,0.0,183.712073802,95165.2577703,117642.454422,16.9466,1.0,7663.61560034
1391,98183.7881036,1391,-7835.4,84084.460583,7823.04,69266.8101333,7823.04,7823.47894778,98183.7881036,21779.6026201,208888.0,7823.47894778,926.466,0.0,181.419368691,98183.7881036,117538.342255,16.9466,1.0,6966.9723527
1392,39987.6148701,1392,-7839.01,88780.5943297,7826.44,69324.9385011,7826.44,7827.33686963,39987.6148701,20589.0224192,179720.0,7827.33686963,927.0,0.0,173.022314198,39987.6148701,117433.996629,16.9466,1.0,7177.83299582
1393,68863.9265653,1393,-7875.24,91201.2762032,7863.26,69574.2491258,7863.26,7863.15263476,68863.9265653,19719.7524305,225644.0,7863.15263476,927.416,0.0,180.203860252,68863.9265653,117677.850625,16.9466,1.0,7322.21278567
1394,51230.4885628,1394,-7845.28,85541.5335378,7832.34,56547.6329546,7832.34,7832.96949651,51230.4885628,22375.31441,185900.0,7832.96949651,927.788,0.0,174.809838405,51230.4885628,117580.167971,16.9466,1.0,7144.58197946
1395,55430.6151468,1395,-7898.86,100775.208402,7885.64,69636.3571241,7885.64,7886.20677141,55430.6151468,15337.0964829,260050.0,7886.20677141,928.302,0.0,184.052410885,55430.6151468,117764.293857,16.9466,1.0,7797.88126844
1396,52451.7796784,1396,-7885.19,100857.250107,7872.19,69886.3242207,7872.19,7871.4935508,52451.7796784,15225.8507963,223733.0,7871.4935508,928.706,0.0,181.795941444,52451.7796784,117679.64199,16.9466,1.0,7822.87152224
1397,54496.3539148,1397,-7857.25,96901.6256691,7844.14,57365.9123447,7844.14,7845.27807073,54496.3539148,22701.6813803,263688.0,7845.27807073,929.235,0.0,187.469050478,54496.3539148,117695.849434,16.9466,1.0,7496.86438231
1398,52306.0631224,1398,-7850.38,112627.497645,7838.05,70298.0196359,7838.05,7838.90688654,52306.0631224,14112.2675966,231475.0,7838.90688654,929.662,0.0,182.217878028,52306.0631224,117647.581313,16.9466,1.0,8264.94273153
