AverageDiscountedReturn,StdEsReturn,MaxEsReturn,MaxReturn,AveragePolicySurr,MinReturn,AverageReturn,Epoch,AverageAction,AverageQ,AverageAbsQYDiff,AverageAbsY,AverageQLoss,PolicyRegParamNorm,AverageEsReturn,AverageY,MinEsReturn,QFunRegParamNorm,AverageAbsQ,Iteration,StdReturn
99.9956828753,34.1883328822,181.0,1000.0,-161.876,1000.0,1000.0,858,0.888829,151.323,3.2520990969,151.339200514,96.2416,89.9404,27.0,151.312739104,4.0,228.847,151.73,858,0.0
99.9956828753,31.2766153327,147.0,1000.0,-161.288,1000.0,1000.0,859,0.884148,150.543,2.85947620833,150.565928875,80.4293,89.9808,30.2,150.537383189,3.0,228.92,150.887,859,0.0
99.9956828753,29.4006143113,135.0,1000.0,-160.959,1000.0,1000.0,860,0.833716,150.787,2.89819527663,150.810272732,74.4764,89.9826,29.1578947368,150.781514449,4.0,228.984,151.188,860,0.0
99.9956828753,19.0854554662,84.0,1000.0,-160.424,1000.0,1000.0,861,0.748299,150.246,2.71540665252,150.274202289,71.1991,89.9457,24.1951219512,150.250237079,4.0,228.991,150.593,861,0.0
99.9956828753,24.8430444457,135.0,1000.0,-159.585,1000.0,1000.0,862,0.802667,149.647,2.80048686518,149.676863312,78.7621,89.9652,26.0512820513,149.65071425,4.0,229.005,150.016,862,0.0
99.9956828753,26.7847321249,111.0,1000.0,-159.086,1000.0,1000.0,863,0.798869,148.916,3.1428365051,148.924478604,89.6052,90.0294,30.375,148.896535335,4.0,229.049,149.313,863,0.0
99.9956828753,32.4700610848,118.0,1000.0,-158.387,1000.0,1000.0,864,0.8388,148.15,3.06086721395,148.167485309,88.3188,90.0887,30.7575757576,148.139889243,3.0,229.138,148.578,864,0.0
99.9956828753,21.715760706,106.0,1000.0,-157.485,1000.0,1000.0,865,0.921629,147.495,2.77938351763,147.520229035,79.9024,90.0793,24.4047619048,147.495593449,4.0,229.167,147.857,865,0.0
99.9956828753,26.9085222825,119.0,1000.0,-157.534,1000.0,1000.0,866,0.897367,147.411,2.8665696024,147.415216668,85.9818,90.0322,28.4,147.39883969,4.0,229.249,147.772,866,0.0
99.9956828753,30.1944271872,130.0,1000.0,-156.928,1000.0,1000.0,867,0.847451,146.602,2.80360075755,146.620708597,73.4506,90.0275,25.8378378378,146.597256696,3.0,229.227,146.945,867,0.0
99.9956828753,22.3687281713,108.0,1000.0,-156.915,1000.0,1000.0,868,0.841299,146.492,2.73898279685,146.512687048,70.5488,89.9908,21.0,146.491979691,3.0,229.243,146.835,868,0.0
99.9956828753,25.7794276292,96.0,1000.0,-156.039,1000.0,1000.0,869,0.813729,146.111,2.81015807369,146.144595874,74.3462,90.0341,32.7666666667,146.115916899,4.0,229.185,146.51,869,0.0
99.9956828753,22.1275837405,115.0,1000.0,-156.009,1000.0,1000.0,870,0.823702,146.234,2.90381278765,146.239762248,77.4892,90.0321,21.9782608696,146.224334906,3.0,229.236,146.585,870,0.0
99.9956828753,19.9850265345,96.0,1000.0,-155.354,1000.0,1000.0,871,0.807449,145.431,2.98774802972,145.461528781,80.869,90.0894,29.4848484848,145.441999302,5.0,229.313,145.853,871,0.0
99.9956828753,29.8323892878,132.0,1000.0,-155.32,1000.0,1000.0,872,0.78778,145.132,2.58434673883,145.142445139,63.1704,90.0993,26.9722222222,145.119389905,4.0,229.271,145.48,872,0.0
99.9956828753,20.7581296344,69.0,1000.0,-154.97,1000.0,1000.0,873,0.711636,144.788,2.8629389298,144.793787507,73.6722,90.0437,23.5348837209,144.771387479,3.0,229.279,145.174,873,0.0
99.9956828753,24.1097283393,93.0,1000.0,-154.493,1000.0,1000.0,874,0.783203,144.705,2.71553479308,144.732222355,70.5425,90.0312,24.8048780488,144.712024445,3.0,229.284,145.019,874,0.0
99.9956828753,20.5919169007,88.0,1000.0,-154.213,1000.0,1000.0,875,0.726304,144.234,3.04058049242,144.243025236,89.2318,90.0095,22.8604651163,144.226558303,3.0,229.315,144.609,875,0.0
99.9956828753,23.579320919,96.0,1000.0,-153.128,1000.0,1000.0,876,0.771472,143.448,2.80697259353,143.464945167,77.4485,89.9853,26.375,143.447783312,3.0,229.404,143.839,876,0.0
99.9956828753,21.6314841039,102.0,1000.0,-152.724,1000.0,1000.0,877,0.80422,142.729,2.83314651905,142.733979468,80.5821,90.0216,25.2307692308,142.720326056,2.0,229.398,143.057,877,0.0
99.9956828753,31.2427058154,118.0,1000.0,-152.102,1000.0,1000.0,878,0.784237,142.564,2.89200824469,142.589073633,68.7912,90.0454,33.6,142.569032215,4.0,229.442,142.951,878,0.0
99.9956828753,20.684971732,87.0,1000.0,-152.075,1000.0,1000.0,879,0.779751,142.349,2.68884314537,142.372328851,71.6733,90.075,20.4166666667,142.342769623,3.0,229.456,142.694,879,0.0
99.9956828753,25.5973474135,104.0,1000.0,-151.491,1000.0,1000.0,880,0.795291,141.395,2.74127688568,141.416185804,67.2372,90.1102,26.1794871795,141.396281631,3.0,229.544,141.754,880,0.0
99.9956828753,19.3189516209,72.0,1000.0,-150.773,1000.0,1000.0,881,0.802239,141.557,2.62962191499,141.588179063,63.2404,90.108,24.5609756098,141.563279354,4.0,229.606,141.898,881,0.0
99.9956828753,21.5665771987,93.0,1000.0,-150.38,1000.0,1000.0,882,0.771968,141.142,2.61039915266,141.162670791,70.7921,90.1098,22.7045454545,141.137948588,2.0,229.611,141.45,882,0.0
99.9956828753,20.5551633228,87.0,1000.0,-149.501,1000.0,1000.0,883,0.71793,139.916,2.73890269864,139.931704554,72.665,90.1915,23.7619047619,139.913562671,3.0,229.61,140.268,883,0.0
99.9956828753,15.5510986258,65.0,1000.0,-149.163,1000.0,1000.0,884,0.712559,139.875,2.83388572321,139.891737659,78.0205,90.184,21.976744186,139.862074438,3.0,229.695,140.276,884,0.0
99.9956828753,23.0477644465,99.0,1000.0,-148.371,1000.0,1000.0,885,0.783967,139.011,2.77376866505,139.03874897,70.3157,90.2122,27.1052631579,139.010390463,3.0,229.811,139.389,885,0.0
99.9956828753,19.4580775013,105.0,1000.0,-148.025,1000.0,1000.0,886,0.683811,138.599,2.67407490287,138.623444429,76.6918,90.1841,24.380952381,138.599452014,4.0,229.807,138.93,886,0.0
99.9956828753,12.7904147995,55.0,1000.0,-147.218,1000.0,1000.0,887,0.682611,138.014,2.66713798445,138.03803638,73.0905,90.118,17.4727272727,138.004417193,3.0,229.816,138.371,887,0.0
99.9937506114,15.1120108968,59.0,1000.0,-146.536,823.0,983.909090909,888,0.729248,137.8,2.52916001403,137.846097309,62.7572,90.1543,22.4130434783,137.799166592,3.0,229.877,138.156,888,50.88392235
99.9956828753,18.115584451,84.0,1000.0,-145.62,1000.0,1000.0,889,0.626576,136.542,2.66008112284,136.56802095,60.9069,90.1281,20.16,136.53684616,3.0,229.909,136.916,889,0.0
99.9956828753,22.1975495507,89.0,1000.0,-145.741,1000.0,1000.0,890,0.703821,136.613,2.45244914138,136.653000264,56.7268,90.1344,23.3255813953,136.609140485,3.0,229.988,136.922,890,0.0
99.9956828753,20.1966871749,124.0,1000.0,-144.998,1000.0,1000.0,891,0.730668,135.562,2.50155110473,135.605602492,62.788,90.1524,20.7777777778,135.566177061,3.0,230.01,135.929,891,0.0
99.9956828753,14.1186498608,84.0,1000.0,-144.606,1000.0,1000.0,892,0.712913,135.581,3.00135616716,135.606412255,80.4798,90.1301,15.2898550725,135.572224006,3.0,230.049,136.002,892,0.0
99.9956828753,13.6495737985,65.0,1000.0,-144.014,1000.0,1000.0,893,0.638361,135.041,2.8049083758,135.070253936,68.1517,90.1017,17.5964912281,135.036907907,4.0,230.035,135.411,893,0.0
99.9956828753,12.5015342597,47.0,1000.0,-143.581,1000.0,1000.0,894,0.722047,134.591,2.64696933172,134.628930052,65.1213,90.1551,18.7735849057,134.593970467,3.0,230.021,134.925,894,0.0
99.9956828753,12.8034602125,58.0,1000.0,-142.802,1000.0,1000.0,895,0.552094,133.783,2.86065755388,133.80382542,74.5442,90.1545,17.701754386,133.77259085,3.0,230.007,134.166,895,0.0
84.5529047831,13.6811078155,91.0,1000.0,-142.365,32.0,583.388888889,896,0.466634,133.68,2.75932686445,133.71581604,69.7514,90.1185,17.2931034483,133.69634038,3.0,230.055,134.046,896,371.734095362
99.9815953915,13.066071415,71.0,1000.0,-141.796,641.0,967.363636364,897,0.307152,132.718,2.80482423111,132.74530341,70.7763,90.0235,16.6666666667,132.705584366,3.0,230.077,133.09,897,103.205243636
60.2430726083,13.4494315333,57.0,1000.0,-141.12,48.0,232.790697674,898,0.435028,132.564,2.5830292014,132.61174962,62.6638,90.0876,14.4782608696,132.56424019,3.0,230.059,132.938,898,321.848697527
63.5889592774,12.7144334271,55.0,1000.0,-140.409,46.0,183.272727273,899,0.368874,131.727,2.57668518068,131.76653398,66.902,90.0333,18.7547169811,131.713047343,3.0,230.105,132.109,899,210.533733384
99.9956828753,11.1687743079,58.0,1000.0,-140.001,1000.0,1000.0,900,0.383067,131.108,2.49687910229,131.198294022,55.0239,90.0805,14.0704225352,131.112735664,3.0,230.097,131.493,900,0.0
99.9956828753,10.5715154437,67.0,1000.0,-139.289,1000.0,1000.0,901,0.488318,130.606,2.81157335182,130.693604125,68.3611,90.0893,14.4142857143,130.594374332,4.0,230.044,131.03,901,0.0
99.8893164702,15.9604575453,97.0,1000.0,-139.216,445.0,922.0,902,0.458415,130.409,2.78962835579,130.478172351,64.5359,90.1054,18.4339622642,130.412603031,2.0,230.077,130.811,902,161.923101839
99.9947242863,12.2597676615,52.0,1000.0,-138.808,877.0,988.818181818,903,0.506252,130.063,2.55039590701,130.148257537,58.8463,90.1194,14.8529411765,130.063393595,4.0,230.109,130.477,903,35.3600138364
99.9280066995,10.1844783682,51.0,1000.0,-138.099,487.0,953.363636364,904,0.747118,129.486,2.67377867226,129.588364992,63.2041,90.1248,14.9393939394,129.477818669,3.0,230.181,129.928,904,147.477130879
62.4219797559,20.3358054352,163.0,406.0,-138.017,49.0,117.929411765,905,0.752051,129.426,2.6504888803,129.5287883,59.467,90.1755,14.8823529412,129.425410382,3.0,230.156,129.829,905,79.2403326054
70.8780084417,13.9430213508,69.0,659.0,-137.396,90.0,147.088235294,906,0.869041,129.318,2.84980808797,129.417490172,64.204,90.2489,17.9464285714,129.321956074,3.0,230.155,129.75,906,98.8383611069
63.090681387,13.9250796905,78.0,231.0,-136.909,81.0,101.848484848,907,0.800602,128.306,2.74876634419,128.394472204,60.241,90.302,17.8035714286,128.302191498,3.0,230.188,128.755,907,26.7435874071
83.5301118885,13.0151858123,71.0,595.0,-136.619,109.0,209.72,908,0.734014,128.033,2.68275376954,128.130824866,61.1197,90.2478,18.5555555556,128.028704784,3.0,230.148,128.46,908,96.5103186193
86.6776254992,13.5982481251,70.0,845.0,-136.084,78.0,375.5,909,0.728224,127.749,2.5530128052,127.801329431,53.5193,90.2473,19.3269230769,127.748040999,4.0,230.198,128.1,909,251.473727682
73.1679881386,12.6656378183,60.0,1000.0,-135.902,59.0,373.285714286,910,0.795423,127.478,2.64880825117,127.546171355,61.9916,90.3097,18.6296296296,127.476261411,3.0,230.239,127.82,910,375.668057993
99.9956828753,12.3797738831,61.0,1000.0,-135.696,1000.0,1000.0,911,0.786868,126.891,2.62500135683,126.940950675,56.9774,90.316,15.7704918033,126.883881464,2.0,230.27,127.22,911,0.0
99.9956828753,15.5111929523,70.0,1000.0,-135.114,1000.0,1000.0,912,0.764355,126.866,2.66876815752,126.92829935,60.155,90.3415,17.5614035088,126.867606615,3.0,230.305,127.216,912,0.0
99.9956828753,13.59502703,54.0,1000.0,-135.309,1000.0,1000.0,913,0.922504,126.451,2.88008076358,126.503241879,67.6419,90.411,18.9074074074,126.450035472,4.0,230.258,126.823,913,0.0
97.9678898842,12.2200369104,52.0,1000.0,-135.13,182.0,733.071428571,914,0.935835,126.557,2.53403562974,126.620838455,54.6443,90.427,16.0634920635,126.547665036,3.0,230.267,126.941,914,315.224515065
99.9956828753,20.1127845432,114.0,1000.0,-134.806,1000.0,1000.0,915,0.938081,126.231,2.5209516397,126.30743953,55.5861,90.4663,21.6739130435,126.226480775,3.0,230.29,126.602,915,0.0
99.9956828753,9.82115152622,62.0,1000.0,-135.046,1000.0,1000.0,916,0.955468,126.511,2.68090720109,126.580078246,55.8297,90.4491,14.5294117647,126.520916398,3.0,230.283,126.905,916,0.0
97.272573289,18.9265943459,87.0,1000.0,-134.626,117.0,876.25,917,0.974747,126.205,2.62699328922,126.260593858,60.0975,90.468,21.847826087,126.188003538,5.0,230.321,126.588,917,282.595743363
99.9956828753,16.1650226872,76.0,1000.0,-134.722,1000.0,1000.0,918,0.949126,126.129,2.48986855652,126.182015732,56.7964,90.4735,19.4705882353,126.135234702,3.0,230.331,126.475,918,0.0
98.8023164382,21.28895141,130.0,1000.0,-134.187,202.0,927.454545455,919,0.976867,125.92,2.49303172246,125.968938231,54.0238,90.4284,17.3859649123,125.91057456,3.0,230.32,126.229,919,229.408870256
91.3966982484,19.3778515768,81.0,1000.0,-134.411,55.0,844.416666667,920,0.97564,125.665,2.70252916875,125.724365356,59.3142,90.4511,21.6595744681,125.676552798,3.0,230.3,126.045,920,347.926586685
99.9956828753,21.3017209072,96.0,1000.0,-134.03,1000.0,1000.0,921,0.980704,125.505,2.66287054493,125.545291488,61.7107,90.4455,25.0769230769,125.507246149,3.0,230.307,125.85,921,0.0
99.9956828753,20.8333585381,104.0,1000.0,-133.862,1000.0,1000.0,922,0.978085,125.35,2.60123499612,125.382131825,58.6245,90.4274,22.2826086957,125.348551902,3.0,230.362,125.734,922,0.0
87.3541597811,17.2429031295,83.0,1000.0,-133.469,67.0,701.333333333,923,0.982723,124.884,2.47268213508,124.909108342,54.8917,90.4054,20.875,124.882136891,3.0,230.325,125.19,923,423.103086992
55.8279769914,23.4789349804,86.0,1000.0,-133.126,52.0,228.777777778,924,0.956371,124.745,2.43005776539,124.75832666,51.8222,90.4355,25.0526315789,124.741920606,3.0,230.37,125.1,924,358.658233413
99.9956828753,19.8073409498,96.0,1000.0,-133.332,1000.0,1000.0,925,0.974587,124.863,2.48681295045,124.878659615,53.7408,90.4273,25.243902439,124.860126382,3.0,230.462,125.161,925,0.0
99.9956828753,24.2621274097,128.0,1000.0,-132.953,1000.0,1000.0,926,0.97062,124.901,2.4950107093,124.907634522,56.8774,90.4114,22.4090909091,124.891998316,4.0,230.53,125.251,926,0.0
99.9956828753,16.965884028,98.0,1000.0,-132.693,1000.0,1000.0,927,0.965846,124.212,2.53707727328,124.218121694,54.6694,90.4615,18.462962963,124.208118513,4.0,230.562,124.545,927,0.0
99.9956828753,16.2756849504,70.0,1000.0,-132.232,1000.0,1000.0,928,0.934567,123.871,2.58422216592,123.901968839,62.0601,90.4435,22.4347826087,123.875861567,4.0,230.554,124.204,928,0.0
99.9956828753,25.4429012276,116.0,1000.0,-131.662,1000.0,1000.0,929,0.94043,123.464,2.50613949276,123.472967927,56.0632,90.508,25.6923076923,123.451444018,3.0,230.648,123.761,929,0.0
99.9956828753,16.4367136483,108.0,1000.0,-131.529,1000.0,1000.0,930,0.880131,123.585,2.55593565039,123.612501067,58.232,90.4387,15.9666666667,123.58496603,4.0,230.667,123.904,930,0.0
99.9956828753,15.7607340784,65.0,1000.0,-131.159,1000.0,1000.0,931,0.951648,123.18,2.65752320795,123.203496494,57.3804,90.48,17.9473684211,123.179194116,4.0,230.697,123.533,931,0.0
99.9956828753,23.0764129217,100.0,1000.0,-131.047,1000.0,1000.0,932,0.942245,122.936,2.46347691974,122.972564017,55.9859,90.522,27.9166666667,122.944015694,4.0,230.782,123.236,932,0.0
99.9956828753,20.6113237485,96.0,1000.0,-130.976,1000.0,1000.0,933,0.976505,122.716,2.53766449134,122.743952163,52.3457,90.5124,21.8666666667,122.709541439,3.0,230.724,123.052,933,0.0
93.7910335683,20.5971241416,68.0,1000.0,-130.436,38.0,912.545454545,934,0.979625,122.457,2.46551604881,122.499798521,53.4376,90.4728,24.9512195122,122.456331251,3.0,230.731,122.766,934,276.555555371
94.6054712829,17.0451999981,95.0,1000.0,-130.305,52.0,913.818181818,935,0.96852,122.285,2.35673623893,122.334953853,48.7793,90.5339,17.5454545455,122.293808262,3.0,230.739,122.605,935,272.530838349
88.8378622283,20.3371095461,89.0,1000.0,-130.078,36.0,840.0,936,0.957957,121.822,2.57790323219,121.887959637,52.7245,90.5834,23.0444444444,121.824101924,3.0,230.756,122.23,936,357.774603161
95.1696613143,13.9091960594,74.0,1000.0,-129.879,63.0,914.818181818,937,0.889136,121.65,2.29925455225,121.735522974,47.0434,90.5727,16.0983606557,121.646396254,3.0,230.721,121.952,937,269.368560689
99.9956828753,19.2471142303,86.0,1000.0,-129.985,1000.0,1000.0,938,0.871295,121.887,2.52046642074,121.979420854,53.3377,90.5563,18.9622641509,121.882234334,4.0,230.795,122.254,938,0.0
99.9956828753,18.738781366,83.0,1000.0,-129.242,1000.0,1000.0,939,0.851427,121.124,2.563789697,121.205266076,54.3506,90.6156,20.9375,121.116505971,3.0,230.786,121.525,939,0.0
99.9956828753,16.3279621996,92.0,1000.0,-129.376,1000.0,1000.0,940,0.869903,121.017,2.44840925685,121.11973296,48.3991,90.6256,18.9622641509,121.016074031,3.0,230.755,121.416,940,0.0
99.9956828753,24.6673044169,101.0,1000.0,-129.319,1000.0,1000.0,941,0.917699,121.239,2.67810028119,121.317824564,65.233,90.6459,24.6341463415,121.247078667,4.0,230.774,121.597,941,0.0
99.9956828753,20.7906456479,97.0,1000.0,-129.22,1000.0,1000.0,942,0.817257,120.949,2.42419908441,121.044556756,48.9611,90.6377,23.0697674419,120.942951563,3.0,230.772,121.327,942,0.0
99.9956828753,26.8143043992,134.0,1000.0,-128.995,1000.0,1000.0,943,0.85535,121.052,2.495555436,121.146752859,57.9007,90.6171,29.4117647059,121.050614855,3.0,230.772,121.411,943,0.0
99.9956828753,23.1329278938,100.0,1000.0,-129.127,1000.0,1000.0,944,0.833329,120.877,2.82623691755,120.967290023,65.0547,90.64,28.5,120.880340798,5.0,230.765,121.29,944,0.0
87.4177476093,21.877603376,103.0,1000.0,-128.834,28.0,838.0,945,0.864107,120.263,2.54231005424,120.356449419,58.7478,90.6169,23.3023255814,120.260095941,3.0,230.845,120.648,945,362.243012355
40.6489154517,18.0543180431,81.0,72.0,-128.991,34.0,52.0518134715,946,0.7696,120.947,2.67037253838,121.054577947,61.4365,90.5729,19.96,120.942901584,3.0,230.816,121.355,946,5.32930205955
35.7476235136,19.9548796842,83.0,56.0,-128.836,37.0,44.0660792952,947,0.881661,120.815,2.8007193747,120.902699065,69.3962,90.5589,19.3773584906,120.805071925,3.0,230.824,121.259,947,3.24071619496
71.4634195422,19.9982089994,94.0,1000.0,-129.189,41.0,227.586956522,948,0.867621,120.992,2.53782258708,121.127907985,53.6609,90.6164,19.1020408163,120.994876818,3.0,230.837,121.432,948,226.936744307
99.9956828753,19.6901619937,79.0,1000.0,-129.678,1000.0,1000.0,949,0.831007,121.085,2.6205893385,121.231502062,55.7603,90.5899,24.4545454545,121.100989305,4.0,230.866,121.477,949,0.0
87.4171123237,26.439920102,123.0,1000.0,-129.524,27.0,838.0,950,0.949178,121.123,2.74492556881,121.240342691,59.6385,90.5901,24.325,121.116592537,3.0,230.886,121.587,950,362.243242403
90.6560779266,24.6404519798,125.0,1000.0,-129.764,49.0,804.153846154,951,0.953407,121.121,2.5391747669,121.236410944,56.4535,90.6223,26.2307692308,121.121302165,3.0,230.978,121.497,951,344.940094276
89.5927987476,15.8150717382,66.0,1000.0,-129.88,34.0,814.769230769,952,0.919574,121.417,2.54841227561,121.535259155,58.2349,90.5556,18.8653846154,121.408368536,3.0,231.061,121.806,952,354.782089966
79.7442602561,29.8669084812,109.0,1000.0,-130.062,47.0,683.2,953,0.925514,121.776,2.64846478779,121.882841306,59.4733,90.5554,32.3666666667,121.762721369,4.0,231.058,122.207,953,448.024582659
94.3843467871,28.5558926769,142.0,1000.0,-130.177,48.0,913.454545455,954,0.899278,121.508,2.53649076288,121.621577199,57.8567,90.5107,27.5135135135,121.509502167,3.0,231.045,121.942,954,273.680757498
99.9956828753,35.039878759,127.0,1000.0,-130.042,1000.0,1000.0,955,0.783205,121.606,2.42718936306,121.720840671,54.3155,90.477,35.0,121.605614834,3.0,231.06,121.999,955,0.0
99.9956828753,19.935039904,79.0,1000.0,-130.067,1000.0,1000.0,956,0.705468,121.433,2.60618912632,121.53640268,58.5892,90.4567,20.7291666667,121.446222894,3.0,231.128,121.85,956,0.0
99.9956828753,35.5440054936,166.0,1000.0,-130.339,1000.0,1000.0,957,0.75349,122.054,2.31048027523,122.148002331,49.0886,90.4918,27.3714285714,122.044435674,3.0,231.139,122.397,957,0.0
99.9956828753,23.969329278,102.0,1000.0,-130.586,1000.0,1000.0,958,0.901499,122.461,2.45102406953,122.578443253,51.8714,90.4637,22.6382978723,122.462338322,3.0,231.165,122.855,958,0.0
99.9956828753,29.7430076293,124.0,1000.0,-130.375,1000.0,1000.0,959,0.66168,121.926,2.50292798354,122.040265534,60.6279,90.4731,21.6956521739,121.926840637,3.0,231.159,122.311,959,0.0
99.9956828753,51.3979921787,209.0,1000.0,-130.596,1000.0,1000.0,960,0.845874,122.031,2.46994753316,122.11921954,54.4456,90.4678,40.08,122.030707781,3.0,231.215,122.402,960,0.0
99.9956828753,33.7999173606,142.0,1000.0,-130.791,1000.0,1000.0,961,0.853254,122.134,2.62512974433,122.221978077,60.4914,90.4391,27.8055555556,122.134895095,3.0,231.233,122.551,961,0.0
99.9956828753,38.117119775,226.0,1000.0,-130.667,1000.0,1000.0,962,0.893131,122.093,2.34831774649,122.211534414,49.6779,90.488,24.9210526316,122.099090329,4.0,231.299,122.443,962,0.0
99.9956828753,26.6435771722,108.0,1000.0,-131.038,1000.0,1000.0,963,0.864685,122.877,2.31107534412,122.954505904,47.093,90.519,28.1081081081,122.876099188,4.0,231.289,123.194,963,0.0
99.9956828753,34.2356062411,159.0,1000.0,-130.905,1000.0,1000.0,964,0.908537,122.65,2.5446575546,122.738396826,59.2563,90.5145,26.7428571429,122.648201633,3.0,231.275,123.037,964,0.0
66.1605255625,32.8470424817,145.0,1000.0,-131.122,47.0,448.416666667,965,0.933583,122.367,2.45237149685,122.443426807,50.0716,90.5424,34.6774193548,122.365399224,3.0,231.316,122.735,965,466.20381064
