AverageAction,StdReturn,PolicyRegParamNorm,QFunRegParamNorm,MaxEsReturn,Iteration,AverageEsReturn,MinReturn,AverageAbsQ,AverageQLoss,Epoch,StdEsReturn,AverageAbsY,AverageReturn,AverageQ,AverageDiscountedReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,MaxReturn,AverageY
0.748297,315.989197634,152.215,368.51,196.926600722,2488,27.5601206172,118.102128584,577.181,2045.08,2488,39.4610733202,576.433655177,554.881920782,575.935,115.111028894,17.5176600276,-600.619,4.12785864186,1136.59048071,575.968373099
0.757733,241.794121344,152.239,368.597,222.539398084,2489,32.4310477458,133.87871017,576.494,2031.25,2489,46.7649455872,575.716182411,526.668437833,575.286,130.83391385,17.5150918234,-600.822,3.40385146888,1080.70208815,575.285041114
0.777273,263.820064804,152.278,368.702,515.002699008,2490,59.6558088404,136.408280409,574.982,2197.09,2490,102.601096743,574.148628786,762.770985536,573.7,93.012050063,17.826170009,-598.643,4.18833932393,937.931655044,573.713462245
0.778045,154.714186048,152.259,368.726,104.646481936,2491,26.8317578441,133.363894627,576.695,2095.39,2491,26.6237304392,576.021264296,299.965667321,575.625,108.590405526,17.4673163004,-600.312,3.43381206724,798.270382569,575.618830882
0.794164,279.517964749,152.256,368.733,167.956567115,2492,29.9079004112,166.801573437,575.695,2026.85,2492,38.143675375,574.861664745,560.882701777,574.404,169.840968587,17.5196956857,-598.352,3.44375091864,1085.44573419,574.347142849
0.791181,84.5276262242,152.319,368.84,94.4892013694,2493,24.8658051851,316.009929134,573.908,1987.98,2493,26.4232879123,573.13386494,399.977691773,572.637,149.47192008,17.2802468616,-598.528,3.78147518681,756.502616568,572.70764151
0.784626,5.62763699488,152.335,368.88,137.971363826,2494,23.0567250079,260.518788665,576.245,2105.5,2494,24.7882056097,575.456422425,270.809563621,575.038,142.561692168,17.6504650168,-600.373,4.20985107441,288.049587349,575.042354209
0.762023,253.662359763,152.346,368.96,215.955890318,2495,26.1829473247,114.836225875,575.255,2022.91,2495,34.7787990087,574.481059858,285.451623736,574.016,101.986205982,17.2738686507,-599.044,5.80595955695,1063.06257287,573.990372693
0.758044,169.776367056,152.323,369.077,357.541965273,2496,51.9218430015,185.236412128,575.45,2102.93,2496,78.9165190321,574.724276391,566.728451046,574.076,116.416337077,17.746819457,-599.247,6.3040308827,837.904058593,574.152154483
0.750259,28.8496462491,152.363,369.087,99.7960548451,2497,22.9478548831,135.429435156,576.386,1964.26,2497,24.2452583586,575.582100561,188.90511013,575.043,94.614673283,17.0578684136,-599.92,5.16120550225,278.952171375,575.038611085
0.781705,5.54383729456,152.389,369.139,140.500238555,2498,26.4797007876,111.2168135,574.862,1964.91,2498,28.1344302418,574.110121634,127.240773063,573.531,83.5089654316,17.2855222182,-598.411,5.09897015323,141.337327486,573.534267278
0.791179,96.6245170817,152.407,369.225,126.217589163,2499,28.0919087044,113.389885956,577.198,2003.76,2499,30.1519580105,576.574176104,169.347177747,575.965,91.1572198545,17.5730644992,-602.638,5.1286967694,618.807406135,576.006778454
0.773461,303.401014744,152.436,369.305,140.844229851,2500,24.0932686977,320.782001381,578.0,1995.36,2500,31.9509667748,577.292967872,807.929297741,576.751,109.508263547,17.4866144642,-601.243,1.44758242869,1109.70306845,576.667749989
0.774073,168.436089466,152.479,369.363,119.222391688,2501,33.2433422115,156.807479905,575.896,2194.61,2501,39.2914116361,575.255151106,337.326308507,574.656,107.656512836,17.9542566305,-600.219,5.19975588674,854.338928949,574.725180163
0.781258,107.063233139,152.473,369.418,160.221252307,2502,32.2341158686,209.890262171,576.46,1901.88,2502,40.9698996317,575.7423285,341.376347027,575.177,113.614726696,16.6831231745,-600.642,4.04675353334,673.012086563,575.139768761
0.814991,191.311121701,152.498,369.486,255.284234768,2503,30.227897605,350.873405808,579.886,2165.21,2503,43.7823246227,579.344882426,704.505440487,578.772,129.316712251,17.8090732023,-603.921,4.35233689456,1057.91951306,578.881558825
0.786821,259.266074335,152.517,369.591,161.214011395,2504,20.5023364637,370.505096303,579.576,2061.19,2504,31.0298085342,578.846591064,718.192164618,578.355,115.632948384,17.3580786826,-602.756,3.79461680812,1173.78584026,578.321379276
0.715823,5.68672804898,152.515,369.699,176.756616382,2505,25.4395598994,984.009574312,577.991,2212.86,2505,36.4024235517,577.361569312,992.708372901,576.732,98.8612217817,18.3257675831,-603.302,3.29829918116,1003.3247824,576.773042755
0.770476,19.6295217196,152.508,369.765,202.696912723,2506,19.2456039732,259.669761689,580.245,1911.33,2506,33.2443115121,579.422083546,282.054990825,578.933,138.458243793,17.6657884322,-605.78,1.45815880595,349.193173966,578.842701348
0.753233,16.6952011746,152.519,369.841,92.5679703195,2507,17.9472641959,298.017912355,581.038,2211.42,2507,20.397975495,580.465155511,328.437396268,579.854,143.226570718,17.9682150965,-606.82,3.30197857294,377.662980032,579.915496372
0.770382,18.6250202925,152.537,369.979,217.446200061,2508,38.2623228154,240.475157227,583.159,2040.02,2508,53.7528290505,582.502870423,262.735224496,581.984,140.138631865,17.3958505404,-607.199,3.65988195903,320.859832472,581.983354636
0.748007,94.3121596979,152.528,370.047,134.468480276,2509,26.9276573362,125.252619678,582.95,2169.24,2509,28.152764509,582.155648343,334.381531353,581.788,136.582000475,18.0082595062,-608.037,4.00756622853,615.402368191,581.745873678
0.721842,273.378716248,152.584,370.101,84.2209853013,2510,16.1732492102,125.871958294,583.355,2097.48,2510,17.3615459697,582.685207704,702.364327233,582.207,109.064829331,17.5442290544,-609.056,3.49921136052,1117.19643655,582.279888661
0.710542,81.5019788656,152.622,370.194,113.136421615,2511,31.6071548394,794.792825771,585.149,2170.38,2511,32.0666885131,584.331511879,986.826900769,583.948,98.8870748659,18.1026528172,-610.667,4.05011062322,1140.95742386,583.92494894
0.753318,236.599656977,152.619,370.284,101.616956501,2512,24.4024803204,464.73873871,586.096,2401.59,2512,25.8865748019,585.391267612,670.046758443,584.911,125.829111989,18.3421537556,-612.062,3.57461950668,1091.07066939,584.997582185
0.760334,233.414200772,152.617,370.406,254.574713048,2513,25.8632810964,104.97229631,588.662,2166.34,2513,42.2337996929,587.828094377,485.327374185,587.383,118.440747547,17.9090308804,-613.755,3.39490792422,1127.88644159,587.38656135
0.776647,136.783061122,152.616,370.484,76.5297758378,2514,21.926006439,447.7417941,588.988,2142.96,2514,21.3944190656,588.205877597,627.566019158,587.851,121.722798152,18.0032755401,-613.88,3.8637818205,1087.74506635,587.820697586
0.751836,132.62437103,152.604,370.549,174.501169837,2515,20.8409832784,155.458236931,590.219,2188.53,2515,30.1148069553,589.54996314,262.635721818,589.02,95.0581645387,18.1792274851,-616.126,4.17000056884,620.870600228,589.051165406
0.775999,165.667150644,152.66,370.645,146.205132119,2516,22.8850329296,111.151401944,591.51,2181.33,2516,33.0272001334,590.812780223,257.878795548,590.288,109.07900344,17.7062382508,-615.766,3.75204677253,653.051777969,590.333107185
0.773826,137.742393792,152.651,370.779,164.563450009,2517,25.6796856078,120.271847755,593.256,2131.6,2517,37.2584239123,592.560813658,289.399578587,592.153,113.760823686,17.994470781,-617.905,3.54436836163,765.19839513,592.12767872
0.753649,231.853381722,152.731,370.846,140.811999505,2518,25.123998935,215.585574981,590.759,2196.89,2518,32.0152124138,590.00914079,617.070413728,589.57,103.09529398,18.0592762538,-616.383,3.67518013879,1005.4564293,589.527181676
0.766095,133.959033202,152.739,370.918,98.0710945977,2519,21.6443487485,120.836956055,593.072,2097.45,2519,27.8164225649,592.36658834,226.943735972,591.831,101.81741764,17.8739605773,-618.542,3.18229544501,696.71648345,591.870118938
0.717061,291.672484028,152.738,371.051,130.403058056,2520,31.097902202,150.707218538,594.071,2184.69,2520,37.0774020157,593.292828373,366.812487176,592.711,113.96678811,18.1421622219,-618.827,4.09336861822,1071.792457,592.705526596
0.764533,102.230631908,152.746,371.174,168.407074215,2521,25.8982955365,179.16527563,594.85,2270.59,2521,33.6400523365,594.091082872,327.470150728,593.601,132.205795859,18.1993745479,-620.7,3.72307448856,533.445705775,593.548876272
0.759699,158.831999303,152.769,371.266,123.805714551,2522,29.7451294521,386.260706462,594.929,2102.1,2522,34.2303516433,594.214397981,560.111480907,593.609,120.604363242,17.5212724439,-620.051,4.76141001001,897.223765854,593.673900647
0.763776,191.786641778,152.811,371.309,93.6583653829,2523,19.9140955277,223.570241783,595.327,2150.8,2523,21.1446821527,594.695394928,453.02437275,594.125,120.824108362,18.0026560889,-620.628,3.52114420798,1041.13113164,594.137205632
0.742349,173.546139793,152.832,371.409,163.460240938,2524,22.7961360906,143.090850766,598.13,2382.0,2524,29.7248868317,597.408132571,604.998903328,596.852,129.302028276,18.2537988441,-623.53,3.29652979938,926.882492969,596.845646845
0.763084,159.47510487,152.883,371.417,216.258571914,2525,26.3441921706,294.20074086,597.693,2088.91,2525,42.883069031,596.829555504,511.752331246,596.288,140.42663118,17.7246019936,-623.114,3.7554593877,861.365007032,596.2849358
0.765788,32.0039715103,152.943,371.554,166.882435637,2526,29.1210573729,173.015709602,599.175,2154.67,2526,37.0232367251,598.318946202,273.568963065,597.811,139.268258818,17.7441239042,-625.38,3.99379498708,370.468486727,597.825627817
0.765882,210.466772352,152.976,371.594,373.961906206,2527,24.5181332215,296.20250395,599.726,2164.86,2527,56.3472198683,598.95287744,564.871616014,598.479,128.22993765,17.8572371731,-624.068,3.47990484839,1133.55516579,598.502602619
0.786908,136.127662522,152.979,371.667,238.04689564,2528,25.7363080084,191.108109587,597.4,2335.55,2528,38.6214646436,596.682725378,291.922531118,596.118,136.661885617,18.5353428938,-623.969,4.04666048951,765.470689922,596.09245551
0.781206,188.619051394,152.983,371.742,325.55988179,2529,33.8141468895,185.870064346,599.154,2148.26,2529,60.4465263147,598.324585419,349.763025756,597.832,107.516160225,17.6878956063,-625.279,3.87160339876,897.24518601,597.855315708
0.765285,78.3868191191,152.994,371.854,77.3117164578,2530,18.1563682395,133.514828939,599.774,2388.96,2530,19.0317786572,599.014300692,365.23075774,598.448,149.566164296,18.7856104803,-625.838,3.23139399401,591.04692523,598.498398667
0.758042,114.6100124,152.982,371.954,97.9659292395,2531,19.2411212758,366.274387524,601.65,2088.09,2531,22.6362299645,600.874824991,506.091606952,600.336,135.183412333,17.6495599266,-627.73,3.33821718861,785.24074776,600.371001558
0.749713,96.901895968,153.012,371.98,146.45793677,2532,24.0955378331,424.800330107,602.571,2132.79,2532,28.5582743456,601.753726781,572.718426497,601.316,119.135290544,17.7569009417,-627.967,4.11984204225,814.617004352,601.272948508
0.776851,23.6440069747,153.036,372.114,335.28477609,2533,32.3733017366,290.315354215,599.265,2497.89,2533,59.6648618425,598.385950476,315.36579912,597.913,139.249926456,18.6701689599,-625.15,3.6656228428,426.144195092,597.869255437
0.756437,4.77543467164,153.067,372.18,173.974983282,2534,25.3421454194,249.596583886,602.383,2100.75,2534,37.4641592519,601.572029889,261.07598029,601.025,133.635192557,17.4998536957,-627.842,3.5296357971,278.846519005,601.059138458
0.719049,242.348230351,153.103,372.275,109.296970932,2535,28.445952779,288.016922008,603.14,2032.67,2535,31.083263548,602.269944253,475.634921993,601.75,140.256643775,17.3023219989,-628.311,4.12008066,1039.4883879,601.741658313
0.763711,77.3681657423,153.111,372.316,524.680219309,2536,55.0809515688,151.387233579,604.099,2083.25,2536,110.277103753,603.264811577,395.085370725,602.61,127.488090464,17.7181105108,-629.281,2.5661248396,509.871314892,602.622020024
0.748453,102.048766055,153.13,372.397,326.439070434,2537,26.996476864,321.177329475,601.98,2220.21,2537,54.2851311577,601.175087145,401.571711026,600.527,138.74768229,17.8930548933,-627.883,3.70012935075,1030.32394815,600.542987978
0.744275,195.553586543,153.101,372.472,262.715937832,2538,28.7180101628,409.00746561,602.114,2254.19,2538,45.3660453507,601.363092903,664.907478478,600.703,121.419242325,18.196133639,-628.706,4.14175513713,1081.56880081,600.764368112
0.782983,10.9862257662,153.194,372.562,131.093545271,2539,22.8369715772,248.394062748,603.565,2379.78,2539,26.7753694138,602.779657027,268.178140391,602.232,136.617746283,18.5590957127,-628.659,3.60378264789,298.922898668,602.211939475
0.743235,162.198647933,153.171,372.681,339.89199683,2540,26.2760977638,345.203151533,604.254,2384.9,2540,51.0416625743,603.462459879,468.579084326,602.867,125.764949687,18.4832844829,-629.464,3.40916283389,1157.8143795,602.865228295
0.749184,6.84981476471,153.15,372.806,265.478426425,2541,24.2416833927,260.313614927,603.575,2220.37,2541,39.704171342,602.667830431,272.751515069,602.207,138.108419702,17.8549028914,-629.006,3.69415258937,291.753140719,602.095087042
0.769644,32.0099324375,153.188,372.898,449.50006657,2542,42.3090580304,260.771306605,604.163,2474.69,2542,77.0581058491,603.449611304,302.759819868,602.745,142.408146923,18.5571848641,-629.404,3.76590961739,426.240549285,602.853804322
0.710534,307.988912732,153.209,372.997,320.543568842,2543,29.8084513678,263.058485676,601.669,2078.61,2543,53.0957807968,600.82654882,708.212401167,600.351,125.444498589,17.5501036288,-627.021,4.08729970374,1093.47370225,600.298814188
0.725589,247.80907368,153.185,373.091,491.301956479,2544,39.529204829,393.443460245,604.226,2194.66,2544,83.4228888469,603.466699971,586.929527379,602.943,136.927210946,18.0311388032,-629.872,3.91316371401,1217.49037102,602.899853767
0.780814,188.711526265,153.199,373.2,159.129984064,2545,30.6552521193,151.450165439,603.17,2179.43,2545,34.5819614078,602.441494372,454.446301782,601.767,122.583473643,18.0048470955,-628.52,3.68960234978,982.417352795,601.830428304
0.708729,225.819121976,153.221,373.265,164.208790076,2546,23.8605778733,192.938856647,603.856,1937.05,2546,29.9732497833,603.098882992,559.37359395,602.584,136.056678461,17.3125770192,-629.253,4.15962103443,1071.07797003,602.609699983
0.799573,166.707962326,153.247,373.317,106.332575474,2547,17.2278108567,136.914190172,602.848,2255.96,2547,20.9753518377,602.086465182,221.502578093,601.526,110.10133619,18.4481185636,-628.737,3.81986311584,1113.72158004,601.514614777
0.765665,42.5948255392,153.261,373.381,147.908630823,2548,22.5875409692,240.547021293,605.146,2021.84,2548,34.5236414092,604.285760067,298.67510836,603.81,143.968234672,17.3847897446,-630.757,3.48083217132,515.987830288,603.819667367
0.777942,93.406421316,153.292,373.45,109.946987961,2549,25.7079142787,349.63946262,605.415,2259.98,2549,30.2031468699,604.687475228,466.954713174,604.09,141.24766416,18.3012423878,-632.265,3.44236883731,798.92652948,604.127670948
0.782765,197.245980383,153.294,373.544,297.403114581,2550,30.3457412041,449.916672773,606.773,2237.24,2550,53.2780981277,605.883628674,616.187812822,605.46,134.301714648,18.1198621073,-632.062,3.40645251805,1331.47022868,605.376600871
0.788711,317.459751754,153.31,373.669,229.744611341,2551,30.4628076629,449.704860103,604.307,2314.88,2551,46.8993789638,603.57727303,769.679656888,602.851,129.802057012,18.5419323593,-631.023,4.55266502788,1441.37614156,602.910141265
0.755698,233.428660898,153.32,373.767,349.158218288,2552,36.0557142411,107.446995805,604.196,2337.79,2552,68.5926435334,603.450504048,652.612303617,602.839,147.990447226,18.4618090176,-630.242,3.17341201215,1174.671987,602.835623863
0.772223,55.6666832613,153.352,373.859,353.68670028,2553,29.7869930975,331.423297547,607.076,2408.12,2553,57.1977672765,606.37492127,398.13961736,605.791,147.265486196,18.542884608,-632.742,3.097810386,663.142067259,605.832400098
0.780571,176.117787413,153.373,373.923,296.886402305,2554,26.0171494089,372.793981814,605.031,2259.09,2554,45.9979934042,604.074943438,541.572780767,603.613,150.976789689,18.347601337,-630.902,3.35718713534,1289.49744845,603.572867925
0.78636,287.452349913,153.311,373.999,217.597272857,2555,34.4334827516,236.193912715,605.675,2256.61,2555,47.4716292867,604.894303808,818.858442462,604.263,125.452302435,18.2436680792,-630.75,4.18522279032,1255.68303086,604.330486979
0.733888,233.747856378,153.369,374.069,162.166801293,2556,24.3670867827,136.881848754,605.661,2219.44,2556,30.2921390542,604.766154965,577.711832857,604.196,129.821246534,18.2833859104,-629.677,3.37623898484,1109.51813061,604.174767483
0.76689,192.672889117,153.386,374.171,282.928930491,2557,28.6499595708,134.156830315,602.366,2425.64,2557,49.4672498407,601.514824426,477.710868959,600.922,137.655664137,18.7108081676,-628.803,3.59824739768,1059.70613988,600.941204348
0.795243,23.8138387088,153.401,374.271,393.181067037,2558,30.3163293062,229.245142521,602.732,2389.47,2558,60.2700250135,601.943491724,271.068468328,601.27,137.849189291,18.2443521676,-629.245,4.23217096724,358.855772172,601.320704015
0.815684,9.12640121869,153.402,374.367,366.876563329,2559,50.7020519632,224.821881632,605.518,2247.47,2559,83.862513274,604.682967743,239.154621049,604.117,131.84636114,18.0224456245,-631.06,4.33877837357,268.028217244,604.134642806
0.780321,204.131540327,153.402,374.478,194.461451072,2560,18.2575351538,359.448308134,604.747,2243.65,2560,25.7887628735,603.936163859,631.01456831,603.355,120.292608681,18.2011959812,-631.756,3.30541098074,1143.21958836,603.359634336
0.786332,295.110893579,153.429,374.57,220.640304507,2561,26.9985343588,382.041632494,604.656,2401.03,2561,37.3357644693,603.762044567,708.211817248,603.241,122.432816645,18.7985250861,-632.123,3.26108481385,1380.8947183,603.255855861
0.765923,205.278582074,153.428,374.64,137.003599358,2562,21.1194203899,258.5053659,609.049,2278.29,2562,29.9875656173,608.205739219,468.53846442,607.669,133.608572122,17.7966709094,-634.187,3.51296211484,1392.61338556,607.74154962
0.779701,223.34301025,153.444,374.739,234.212966346,2563,34.5083028237,340.677437934,608.509,2373.0,2563,42.3935889575,607.702433262,624.508865594,607.258,124.288968553,17.8068392178,-634.285,4.03753473862,1218.10655075,607.242074571
0.789963,206.666538295,153.459,374.831,211.354586166,2564,30.5095270195,229.47168634,605.231,2299.31,2564,42.1926864081,604.341572243,377.322910042,603.841,135.422660884,18.0144235669,-630.522,3.8702844506,1468.83145765,603.830111454
0.763425,316.85427575,153.441,374.912,342.107443946,2565,33.2811761228,326.333058474,604.631,2370.67,2565,60.1857031076,603.881147932,690.07747986,603.273,123.503551597,18.3214896761,-631.265,3.25023880813,1393.33283024,603.314872694
0.777052,37.595479262,153.483,375.041,375.159054589,2566,24.50793345,1062.15654397,604.977,2132.92,2566,55.475796078,604.224148313,1104.96498706,603.669,112.130268748,17.7507604793,-631.137,4.2254195137,1182.62044887,603.667479597
0.771592,175.790116171,153.526,375.114,273.476463951,2567,30.0631502965,128.914564684,605.99,2249.75,2567,48.6552226761,605.072603793,429.588075931,604.516,135.407501195,18.1370267876,-632.72,3.91708960272,1208.90558941,604.502453311
0.788878,207.047532534,153.563,375.192,96.6551384529,2568,23.4937740955,127.957184507,605.694,2614.81,2568,26.0671664559,604.908893286,392.584043052,604.469,143.102620011,18.7089109219,-631.471,3.5792258922,1185.36200478,604.440349835
0.769673,64.1781609148,153.567,375.263,101.540206877,2569,19.5769249578,235.991755483,607.335,2286.47,2569,23.3942358169,606.484397575,320.422169605,606.063,142.423990695,18.0676549269,-634.707,3.38159463256,650.573612622,606.045966227
0.754952,305.275760696,153.597,375.356,164.476230059,2570,26.6495463001,380.289202046,607.189,2312.33,2570,34.4241651164,606.442778234,679.698875629,605.93,131.913000511,18.3191553725,-633.424,3.28826796461,1360.4413002,605.975363627
0.75918,322.763738687,153.624,375.388,155.381536187,2571,28.050174744,313.845572664,606.883,2249.55,2571,33.9990879609,606.066744344,743.298014914,605.616,146.163888969,18.0957897024,-632.164,3.48409356898,1624.03386579,605.613576728
0.770897,197.509344685,153.648,375.499,193.700880413,2572,24.4098022673,193.641550345,605.598,2372.74,2572,33.2258279216,604.713643153,401.410709752,604.21,140.176431037,18.3732160224,-631.039,3.69669533445,927.877232839,604.166456328
0.780201,68.1074560595,153.632,375.537,321.255895149,2573,42.8889514639,1125.81056131,605.521,2196.38,2573,66.7514501866,604.698415225,1185.83250547,604.166,116.616595879,17.8194858492,-631.677,4.03130838629,1349.94563647,604.181644526
0.773912,260.380705333,153.676,375.647,120.960080718,2574,27.5911460433,368.667149481,607.577,2142.46,2574,28.3316996479,606.932380161,606.113351318,606.422,145.765476135,17.7564374391,-633.177,3.45900078657,1216.32019569,606.472550174
0.774949,184.640427587,153.681,375.673,91.4555464498,2575,22.2738216964,193.747538465,606.328,2319.78,2575,25.0588189067,605.548114228,451.515712604,605.055,124.663547783,18.5984861663,-632.072,4.36504680501,896.857843491,605.036678755
0.757658,66.0044402323,153.729,375.836,341.247128824,2576,25.9560269246,234.322529061,605.349,2144.51,2576,55.8861105523,604.430783205,281.706025163,603.828,143.888618375,18.0512102054,-630.771,4.03982830583,609.140525206,603.85010525
0.785748,373.899383695,153.738,375.948,119.493368353,2577,21.0012548286,502.2360364,605.932,2073.73,2577,23.0095927057,605.146234148,987.536380545,604.534,124.306059256,17.7571596791,-631.615,3.98383013765,1739.30094106,604.584036835
0.774378,24.8185247599,153.754,376.026,267.810431256,2578,29.9327798697,228.94724049,606.836,2311.08,2578,53.4351511916,605.999127857,254.365587397,605.488,137.763753401,18.3481518565,-633.429,3.91338430353,394.728967343,605.474795013
0.758166,264.056353126,153.783,376.11,247.659709787,2579,25.4002530833,328.369730969,606.143,2390.62,2579,38.3793064646,605.308367085,750.268250504,604.75,181.880487295,18.4694808073,-631.377,3.94131263449,1320.68732581,604.812069932
0.776516,233.17747241,153.798,376.15,164.887566717,2580,22.5494908321,310.266272402,606.087,2215.92,2580,35.176869653,605.189096105,485.328718169,604.633,156.292174865,18.22195505,-631.739,4.05379458027,1387.17877359,604.640343604
0.771826,40.4214634892,153.808,376.227,221.149325925,2581,28.8220594477,245.268360507,606.279,2483.64,2581,38.8847430503,605.506416778,295.762606888,604.798,146.149062009,18.8573903506,-632.641,4.50493340426,506.980838293,604.8457373
0.760254,16.9645405329,153.862,376.276,347.697305181,2582,49.9804518737,255.234890295,606.428,2329.57,2582,93.6463674003,605.526190971,290.764720958,604.975,144.284016453,18.2937719107,-632.959,3.26692670928,328.047822472,604.946557419
0.747682,287.688475028,153.875,376.395,157.157054779,2583,25.1091556834,90.8546240897,606.069,2322.97,2583,31.601962854,605.183511127,441.187552958,604.768,122.848876391,18.244690496,-632.228,3.94483678243,1334.40242745,604.737602095
0.750374,69.9977424603,153.876,376.505,137.355226565,2584,28.8158330486,309.516903483,606.267,2292.9,2584,30.3359351432,605.517275925,434.204739862,604.984,145.749774867,17.9174175953,-631.545,4.05685807733,732.955000465,605.007054906
0.75739,246.834949591,153.903,376.589,184.573563646,2585,27.2093778384,264.623342669,606.097,2335.91,2585,38.9039168368,605.247146474,660.301691738,604.721,123.434222751,18.4121637201,-632.953,3.08586836349,1188.20853653,604.757538476
0.77891,267.548303787,153.9,376.647,321.515750478,2586,37.5458961421,149.831031578,604.583,2176.22,2586,66.1819706891,603.871699641,544.110914278,603.239,139.047947255,18.1887188314,-630.93,3.20202205601,1417.40766367,603.286394428
0.789564,261.215895268,153.968,376.727,109.020218342,2587,19.9527006467,184.101642367,606.045,2235.68,2587,25.4453269461,605.241016364,543.944811678,604.748,140.224236531,18.1181010332,-630.981,3.50691064235,1199.36391075,604.761675625
0.801196,197.152547261,153.964,376.809,114.144633127,2588,24.6769961571,117.018720629,606.3,2313.35,2588,28.9441106416,605.559680553,250.442062651,605.005,107.615010583,18.1827822211,-632.577,3.38945383688,971.008180879,604.998990266
0.779959,10.6979762515,154.007,376.969,165.085203383,2589,22.9201003772,244.827597497,605.736,2234.33,2589,32.4560681945,604.92394082,262.846787266,604.444,141.154533981,18.182111628,-632.039,4.04740910608,299.61930037,604.425903031
0.769394,227.920264646,154.05,377.016,479.781882495,2590,55.4091232125,385.385157994,604.978,2144.36,2590,93.9253540682,604.156125148,641.052663107,603.653,132.313208886,17.8972266671,-632.021,4.16969786632,1358.91277096,603.661268085
0.7613,47.6588128357,154.061,377.113,316.802597736,2591,30.0779373708,341.013507567,606.702,2390.92,2591,55.4436474841,605.937930698,404.388916515,605.409,139.903662329,18.3160732296,-632.144,3.94452353909,517.785386873,605.413056484
0.794854,290.75223158,154.072,377.202,139.796962487,2592,21.7948723465,415.866029956,605.583,2170.74,2592,30.4135156383,604.759352774,790.631334339,604.221,122.455147003,18.0143906089,-629.968,3.58238491267,1317.92169779,604.189756839
0.781214,72.0711021975,154.109,377.308,127.6613268,2593,18.1755891595,263.72759631,605.48,2034.77,2593,23.423064279,604.72290304,407.033678775,604.207,169.105378584,17.4713877452,-631.224,3.67648705575,616.135876973,604.192906037
0.783683,118.47413058,154.096,377.319,275.171399212,2594,23.2449399866,164.692884696,605.536,2125.86,2594,44.8084036945,604.593392382,456.148584663,604.159,143.523116718,18.0942929161,-631.495,3.50034584647,735.271063107,604.129958343
0.728513,49.087592316,154.106,377.378,379.831733036,2595,38.441460163,247.274892668,606.741,2378.6,2595,78.6943096784,605.982697658,321.616786606,605.468,157.671299279,18.685682628,-633.329,4.00000453398,415.118412444,605.499166173
0.720669,210.886757053,154.107,377.478,130.649992903,2596,15.87923327,369.119018494,604.304,2170.23,2596,23.8290116968,603.336736713,611.141133099,602.87,142.936459249,18.1545895461,-630.545,3.59899008356,1069.28491993,602.861281418
0.739643,173.129013322,154.141,377.534,327.865931987,2597,39.0778642655,554.025611471,605.772,2303.87,2597,61.8204844578,604.970600076,922.131612675,604.458,104.059395371,17.9639312561,-630.509,3.40645181426,1147.03522875,604.410576667
0.769012,18.058339094,154.098,377.635,316.100921058,2598,32.00151851,267.299585381,602.868,2371.32,2598,55.0272947558,602.016805616,300.527720516,601.409,148.22657549,18.2482581408,-628.365,3.10364523451,360.695848355,601.40932032
0.808214,48.5184925568,154.14,377.714,404.224644174,2599,28.4725232572,325.322279479,602.602,2294.43,2599,64.6396038567,601.860886678,400.453303049,601.326,143.083540775,18.5087371683,-629.624,4.35055223733,584.252221626,601.374407247
0.740122,222.483619046,154.136,377.823,143.927695808,2600,24.2533809037,438.994769175,603.008,2106.42,2600,30.2577653376,602.23379032,671.049539013,601.654,134.124487137,17.728324638,-628.928,4.17833039619,1139.1467603,601.718311438
0.781425,33.4916464999,154.187,377.936,94.8260801001,2601,19.5688912285,303.316223604,602.033,2380.89,2601,20.4810038548,601.07763702,359.130948757,600.552,145.868310786,18.6917331708,-629.088,5.16557600095,445.862910866,600.538361
0.770818,223.56333421,154.228,377.975,98.2727973701,2602,22.790564241,411.063064041,604.691,2101.83,2602,24.3046252394,603.929152189,673.699375019,603.447,113.513612386,17.5092001785,-629.947,5.08534074991,1081.48936157,603.439008698
0.72615,133.292363312,154.243,378.081,68.2369403918,2603,16.420570361,37.4529317966,602.129,2285.1,2603,15.598255274,601.299585053,76.0323382381,600.703,41.3903910531,18.336079178,-629.422,4.08082736653,735.09246726,600.726778993
0.735922,171.107129577,154.246,378.204,96.5425269873,2604,18.8613288287,471.714139787,602.022,2335.07,2604,15.5589601523,601.213156979,905.038967222,600.655,115.487617843,18.3387397718,-628.759,4.79187110113,1082.19598212,600.663288473
0.742691,342.206814349,154.27,378.268,169.497858744,2605,26.659121879,43.5556714425,603.428,2415.63,2605,31.5341606959,602.524851221,319.444094442,602.026,70.9169671389,18.9393310875,-630.947,4.34222686938,1183.69059416,602.021461466
0.740485,244.626123767,154.258,378.282,430.237554889,2606,34.4909408341,292.392590538,603.606,2453.68,2606,69.532280505,602.905974588,584.454900355,602.369,134.116796792,18.4558621681,-629.891,4.35757721079,1165.32546477,602.447575053
0.760759,150.744288021,154.273,378.417,118.001504098,2607,25.3610051112,443.712073239,603.301,2351.64,2607,29.5163503369,602.446374079,640.416222357,601.917,125.696818693,18.6888387586,-630.344,3.7828524086,1088.04221941,601.880750058
0.766379,47.2449332535,154.318,378.493,206.703906393,2608,20.1330871053,262.947827878,604.052,2159.96,2608,31.0214171889,603.174097037,357.095358406,602.771,166.20486861,17.9826425252,-630.265,4.44783757874,508.222950972,602.704206595
