MaxEsReturn,Iteration,AverageAction,MinEsReturn,QFunRegParamNorm,AverageEsReturn,StdReturn,Epoch,AverageAbsQ,AveragePolicySurr,AverageAbsQYDiff,AverageAbsY,AverageQ,AverageDiscountedReturn,AverageY,PolicyRegParamNorm,MaxReturn,AverageReturn,StdEsReturn,MinReturn,AverageQLoss
2855.27141476,126,0.957152,2855.27141476,59.6928,2855.27141476,109.67640488,126,183.184,-185.452,2.67512765565,183.206171129,183.184,352.989738221,183.205881346,49.9593,4610.32294083,4451.21677728,0.0,4213.10158245,55.3722
3012.77022851,127,0.936803,3012.77022851,60.0061,3012.77022851,1309.74151499,127,185.634,-187.96,2.72076209344,185.651601618,185.634,319.264001613,185.65150699,50.1575,4712.20207273,3795.3919587,0.0,907.455320689,54.6516
2815.81644058,128,0.941868,2815.81644058,60.302,2815.81644058,1476.15814158,128,187.831,-190.217,2.63220604658,187.850805356,187.831,320.864999593,187.850601536,50.3931,4362.20979543,2665.85139718,0.0,54.9787644692,46.6783
2832.72610583,129,0.940741,2832.72610583,60.5857,2832.72610583,1285.96614328,129,190.562,-192.921,2.76528794664,190.577380726,190.562,300.021444185,190.577084945,50.6155,4124.63752035,2462.35841435,0.0,583.29507629,56.7112
2953.12010162,130,0.948627,2953.12010162,60.8322,2953.12010162,415.503149782,130,192.843,-195.175,2.59976312006,192.860304406,192.843,221.797276946,192.8599986,50.8195,1312.23817791,566.295998749,0.0,-3.37533340179,42.5706
3082.96768099,131,0.936176,3082.96768099,61.1228,3082.96768099,966.941508268,131,194.138,-196.491,2.68596689735,194.157593454,194.138,321.070331169,194.157232296,51.0511,4195.98749282,3787.80458779,0.0,902.030191417,53.1671
2891.41739863,132,0.940711,2891.41739863,61.4509,2891.41739863,858.684507494,132,198.071,-200.431,2.64386939835,198.08684444,198.071,361.889510772,198.086626752,51.291,4599.68774649,4042.86752008,0.0,2037.01010882,49.5583
2884.58226385,133,0.928768,2884.58226385,61.7512,2884.58226385,970.194802178,133,200.115,-202.526,2.7218584076,200.13358195,200.115,286.988801052,200.133277786,51.4854,4058.82088669,2877.10034272,0.0,1494.77559022,55.8543
2946.8283376,134,0.925923,2946.8283376,62.0147,2946.8283376,1266.00362345,134,201.734,-204.048,2.70405626951,201.750271937,201.734,358.896510318,201.75009153,51.6764,4778.87177154,3550.64751808,0.0,1503.58386295,54.5806
1408.47661462,135,0.931698,1408.47661462,62.2278,1408.47661462,1355.21122856,135,203.521,-205.855,2.71557648183,203.53759663,203.521,298.879600558,203.537393723,51.9035,4315.95851988,3192.6809315,0.0,640.502139009,54.0919
2817.86873703,136,0.93124,2817.86873703,62.5886,2817.86873703,820.09669297,136,206.112,-208.467,2.70358971796,206.134232865,206.112,333.829688753,206.133922739,52.1471,4181.72348101,3608.66871885,0.0,1383.59461067,47.1361
2774.40648125,137,0.935133,2774.40648125,62.8471,2774.40648125,1449.50613655,137,208.91,-211.295,2.76388371531,208.931701415,208.91,316.602979114,208.931481218,52.2917,4585.45388469,2311.91337384,0.0,613.299370702,55.9979
2882.94965484,138,0.933848,2882.94965484,63.0444,2882.94965484,1464.63143404,138,210.095,-212.431,2.67219125086,210.102050667,210.095,330.684079278,210.101824429,52.4522,4697.82980268,3184.81663064,0.0,505.515110146,44.2459
1176.79892265,139,0.942645,1176.79892265,63.2463,1176.79892265,1909.9237728,139,212.322,-214.605,2.62077998412,212.341566998,212.322,295.040218997,212.341382242,52.6735,4919.31304922,2358.35691992,0.0,13.2134410329,45.1474
3314.87249243,140,0.943394,3314.87249243,63.515,3314.87249243,1353.64016986,140,214.019,-216.357,2.76260736077,214.036047914,214.019,323.442396966,214.035753234,52.8323,4645.0121148,2711.63470725,0.0,898.804864822,58.3401
2971.4519121,141,0.931924,2971.4519121,63.7793,2971.4519121,881.840412629,141,215.759,-218.147,2.82176279062,215.772588475,215.759,237.708408847,215.772338553,53.0269,3398.65707935,2638.29291915,0.0,511.759222375,69.372
2977.95153008,142,0.934813,2977.95153008,64.1195,2977.95153008,996.978347975,142,217.989,-220.337,2.876298029,218.008360497,217.989,295.135485867,218.008098677,53.1715,4091.46810446,3007.51009821,0.0,1206.07206648,70.5175
3147.61226276,143,0.940079,3147.61226276,64.3801,3147.61226276,1165.10647049,143,220.561,-222.847,2.73663245362,220.575323984,220.561,267.258948542,220.57511373,53.3656,3937.06228582,2424.62455523,0.0,685.423904987,56.9203
3103.03991782,144,0.943816,3103.03991782,64.5816,3103.03991782,1636.14402109,144,222.536,-224.783,2.86634498453,222.556697267,222.536,321.784581726,222.556482736,53.5366,4640.75598659,3413.36042473,0.0,16.3465305638,67.1775
834.86232868,145,0.926576,834.86232868,64.8355,834.86232868,148.948895461,145,224.026,-226.248,2.7412432943,224.04323115,224.026,356.115407444,224.043032344,53.7828,4430.73532001,4286.61427782,0.0,3988.55250299,64.6104
2653.64326097,146,0.942786,2653.64326097,65.0955,2653.64326097,488.38843981,146,224.524,-226.786,2.80103875852,224.54051431,224.524,337.18700741,224.540295513,53.925,4654.18086927,4239.26834004,0.0,3013.57122514,66.528
1616.64700407,147,0.941263,1616.64700407,65.3175,1616.64700407,1306.20557081,147,227.038,-229.335,2.78101889793,227.048939821,227.038,365.107804879,227.048685624,54.091,4848.17375959,3922.45410545,0.0,1316.60659028,61.6803
2888.94261011,148,0.948194,2888.94261011,65.6368,2888.94261011,1684.09873898,148,228.682,-231.054,2.83415131754,228.696904088,228.682,302.105621709,228.696617571,54.2354,4826.45699561,2370.67175748,0.0,407.701173587,67.7329
2948.27747717,149,0.944267,2948.27747717,65.9024,2948.27747717,1347.98906751,149,230.966,-233.373,2.91230207168,230.989071826,230.966,351.082466036,230.988854196,54.4164,4680.55003136,3521.47805024,0.0,919.78140002,70.5088
2881.22062681,150,0.941702,2881.22062681,66.1635,2881.22062681,879.828916314,150,232.478,-234.822,2.88779978806,232.494464021,232.478,335.700985207,232.49425996,54.609,4379.50372074,3905.02797558,0.0,1287.0900841,75.1721
2840.52062148,151,0.940675,2840.52062148,66.4312,2840.52062148,1093.54815712,151,234.262,-236.593,2.84393029053,234.281771023,234.262,308.509085534,234.281392313,54.7929,4436.03777673,2559.81712909,0.0,1556.03089244,62.4235
2774.4960392,152,0.940981,2774.4960392,66.6533,2774.4960392,1761.45026148,152,236.379,-238.676,2.79275395264,236.396030804,236.379,349.377219735,236.39580129,54.9401,5178.10246337,3885.90636161,0.0,548.504679266,61.7225
2676.01563476,153,0.943725,2676.01563476,66.9754,2676.01563476,1482.44744137,153,238.833,-241.168,2.99218757819,238.847912925,238.833,312.845137458,238.847650257,55.117,4488.27763816,3037.29661072,0.0,304.869809428,83.9936
1884.49369898,154,0.937203,1884.49369898,67.2107,1884.49369898,1351.05373938,154,239.992,-242.296,2.87217338752,240.007098056,239.992,289.988515785,240.006952163,55.3339,4057.03192122,2354.91874074,0.0,642.069306586,71.0354
3186.88445333,155,0.948129,3186.88445333,67.4251,3186.88445333,899.331576829,155,242.868,-245.216,2.82045728071,242.884790944,242.868,342.676863442,242.884631232,55.5299,4520.64487279,3817.91194604,0.0,1962.28220983,67.0583
3176.49636331,156,0.935557,3176.49636331,67.6915,3176.49636331,1157.34619481,156,243.828,-246.09,2.87096106033,243.843090314,243.828,303.940370565,243.842887667,55.6814,4470.7910451,2913.52379482,0.0,1250.37330209,63.7322
2667.33422634,157,0.941577,2667.33422634,67.901,2667.33422634,197.590310708,157,245.52,-247.752,2.82827982214,245.535618768,245.52,362.623234429,245.535360104,55.8317,4795.99262301,4580.88914361,0.0,4130.91673592,63.3891
2997.82232088,158,0.946935,2997.82232088,68.1699,2997.82232088,1006.84494411,158,248.03,-250.272,2.92093605838,248.04985488,248.03,311.130559892,248.049689958,56.0276,4358.62992106,3808.84524493,0.0,810.248441234,75.2969
3121.51309139,159,0.950581,3121.51309139,68.3484,3121.51309139,818.071873966,159,249.667,-251.883,2.96216006932,249.685335561,249.667,319.769062808,249.68505994,56.2178,4055.57726355,3635.47913284,0.0,1217.62085004,79.6335
3050.52654014,160,0.960322,3050.52654014,68.5805,3050.52654014,914.399075544,160,250.529,-252.8,2.81446632447,250.543451528,250.529,311.934636751,250.543290474,56.4097,4468.82972343,3850.99997866,0.0,1185.11305226,67.1106
3198.81040886,161,0.950192,3198.81040886,68.8855,3198.81040886,1130.08608891,161,252.939,-255.267,2.91652910625,252.953793736,252.939,302.528875184,252.953459014,56.6183,4483.77883294,3344.01232881,0.0,329.215530764,78.8242
3006.7842403,162,0.959909,3006.7842403,69.1157,3006.7842403,307.404209007,162,254.25,-256.561,2.89692421715,254.269911306,254.25,313.86756915,254.2696729,56.7742,4137.05096256,3850.29062922,0.0,2986.32531962,75.0941
2713.69090296,163,0.945408,2713.69090296,69.3089,2713.69090296,411.166445771,163,256.773,-259.101,2.78884354669,256.781505109,256.773,307.041184702,256.781314575,56.9651,4001.28933102,3572.99535691,0.0,2523.73786624,66.5637
3166.50551773,164,0.940911,3166.50551773,69.5796,3166.50551773,595.819349193,164,258.43,-260.755,3.02514972747,258.452114621,258.43,337.527972401,258.451802939,57.1446,4361.85466312,3837.22550305,0.0,2306.59688716,92.0662
3253.17839045,165,0.954081,3253.17839045,69.8419,3253.17839045,822.544604794,165,260.226,-262.593,3.02235319702,260.243222752,260.226,314.703132957,260.242983145,57.2721,4026.89057361,3486.85220936,0.0,1748.6045634,90.7025
2868.0175679,166,0.9578,2868.0175679,70.0227,2868.0175679,875.075706043,166,262.385,-264.722,2.88807970119,262.404345089,262.385,342.601191069,262.40412373,57.4248,4346.64837352,3790.75874464,0.0,1255.51398457,69.2503
3082.96875652,167,0.946054,3082.96875652,70.3123,3082.96875652,1258.2561102,167,263.513,-265.799,2.95449657712,263.528014856,263.513,347.851561944,263.527751366,57.6435,4788.32146021,3788.98057068,0.0,1241.15663489,86.359
3237.84275507,168,0.946111,3237.84275507,70.5079,3237.84275507,1088.32634992,168,264.426,-266.679,2.98452741787,264.447349438,264.426,321.210031363,264.447200848,57.7963,4438.03828578,3812.17163195,0.0,575.773200453,90.2062
2914.61431182,169,0.941898,2914.61431182,70.8048,2914.61431182,1344.99456657,169,267.274,-269.612,2.96645498102,267.290148674,267.274,345.775205054,267.289836861,57.9306,4599.2245621,3606.33394365,0.0,461.007015475,81.808
2889.8814609,170,0.946669,2889.8814609,71.0571,2889.8814609,112.664078471,170,268.89,-271.169,2.90275072788,268.906991705,268.89,352.648605589,268.906697115,58.0681,4764.0954855,4586.75613298,0.0,4393.83086795,77.8834
2970.9942978,171,0.917094,2970.9942978,71.2466,2970.9942978,113.286878695,171,270.198,-272.491,2.95355151854,270.213709948,270.198,336.359134839,270.213527606,58.2745,4372.01448098,4225.25048409,0.0,4015.467412,78.2166
2828.56136841,172,0.947107,2828.56136841,71.4412,2828.56136841,291.947664441,172,272.439,-274.735,2.94973245426,272.451439403,272.439,305.760857148,272.451145811,58.456,3875.98508751,3605.67107479,0.0,2788.87769984,79.3397
2624.05902724,173,0.953893,2624.05902724,71.6538,2624.05902724,201.505395201,173,273.186,-275.466,2.92329471602,273.20377039,273.186,331.44957725,273.203706793,58.6176,4614.04318013,4316.9405818,0.0,4019.9640452,86.6517
2818.19654464,174,0.948955,2818.19654464,71.9454,2818.19654464,1011.75841993,174,274.787,-277.123,3.11812300284,274.80654265,274.787,300.634298634,274.806271235,58.8245,4129.85387638,3293.27193151,0.0,1001.16232221,98.1801
2929.49233213,175,0.938082,2929.49233213,72.1541,2929.49233213,1366.60800223,175,276.644,-278.964,2.98044524054,276.658953895,276.644,289.752064548,276.658666834,59.0046,4005.24409597,2915.10833318,0.0,490.944912459,89.4443
3165.75755019,176,0.953385,3165.75755019,72.3704,3165.75755019,305.754229213,176,277.846,-280.119,2.98448167791,277.844112469,277.846,318.365751462,277.843737657,59.1813,4407.13312389,3956.66104278,0.0,3558.53870009,94.1503
2928.19736187,177,0.955345,2928.19736187,72.575,2928.19736187,289.379062685,177,279.318,-281.738,3.03960936494,279.35595032,279.318,303.12730003,279.355676443,59.3254,4093.3288571,3724.05012043,0.0,3172.86438903,90.2936
2796.25256659,178,0.955308,2796.25256659,72.8756,2796.25256659,318.972061876,178,281.371,-283.717,3.02762851501,281.381469897,281.371,329.281106907,281.381290513,59.5083,4531.55101614,4156.8799894,0.0,3579.69925667,101.817
3016.42013512,179,0.932887,3016.42013512,73.1311,3016.42013512,235.917028789,179,283.435,-285.732,3.12837262098,283.456498048,283.435,314.868852382,283.456197002,59.6678,4532.91355851,4200.02263925,0.0,3741.93582307,105.112
2873.12091947,180,0.949317,2873.12091947,73.2849,2873.12091947,289.871389061,180,284.706,-287.031,3.01875862236,284.71651105,284.706,332.007602806,284.716359352,59.8585,4349.96886035,4097.60666176,0.0,3346.91285722,96.7354
2754.54643375,181,0.946224,2754.54643375,73.4245,2754.54643375,158.455887419,181,286.945,-289.254,3.03358363416,286.967290091,286.945,318.589649384,286.967023274,59.9899,4661.89441862,4473.74159496,0.0,4099.00895994,101.402
2957.79327058,182,0.954533,2957.79327058,73.5998,2957.79327058,91.6193067134,182,287.934,-290.184,2.9871625737,287.950487926,287.934,357.825037475,287.950264814,60.137,4924.7417841,4811.20784368,0.0,4581.97400519,94.3777
2686.41023386,183,0.945922,2686.41023386,73.7795,2686.41023386,83.0042755366,183,288.922,-291.174,2.7279054283,288.931181503,288.922,338.41819161,288.931026871,60.2805,4597.73944913,4465.37809964,0.0,4317.94245524,58.8775
2763.45832261,184,0.942813,2763.45832261,73.987,2763.45832261,1197.54310513,184,290.841,-293.097,3.04406038367,290.861647446,290.841,282.857484353,290.861370994,60.5012,3977.15110563,2870.94996959,0.0,434.70787843,96.6658
3021.39508335,185,0.951101,3021.39508335,74.1647,3021.39508335,145.29652636,185,291.775,-294.005,2.99534850187,291.789646125,291.775,323.570095022,291.789397811,60.6568,4661.70869236,4414.70702617,0.0,4092.90630922,98.0332
3211.63295765,186,0.951293,3211.63295765,74.3439,3211.63295765,69.4266884731,186,292.793,-295.103,3.09006561044,292.804354742,292.793,356.82895509,292.804163435,60.8045,4579.55239136,4477.11340242,0.0,4339.02518402,96.5707
2485.04649724,187,0.95439,2485.04649724,74.6097,2485.04649724,677.74387807,187,294.14,-296.405,3.11819737691,294.156814811,294.14,322.154173601,294.156494886,60.9776,4667.53127345,4244.40821482,0.0,2230.02081073,103.935
2962.01335053,188,0.947229,2962.01335053,74.8319,2962.01335053,159.402563724,188,294.96,-297.244,3.05141273249,294.974865037,294.96,343.452795573,294.974668781,61.125,4543.8388969,4308.38524228,0.0,4084.743103,106.818
3017.43885682,189,0.952513,3017.43885682,75.0938,3017.43885682,287.365974046,189,296.133,-298.371,3.05105640222,296.1511717,296.133,334.629228678,296.15096991,61.2773,4439.00961174,4177.50276577,0.0,3637.77114892,94.3706
3242.02543101,190,0.950144,3242.02543101,75.3758,3242.02543101,194.874339487,190,298.552,-300.86,3.3042632885,298.572942209,298.552,323.259086512,298.572701179,61.3752,4564.68117064,4271.96488378,0.0,3923.40771906,128.373
2791.58067487,191,0.944841,2791.58067487,75.5956,2791.58067487,102.981813192,191,299.906,-302.175,2.99089761691,299.916563414,299.906,355.862718953,299.91648901,61.585,4693.6439274,4518.40075391,0.0,4346.06361901,103.709
2540.11207781,192,0.94493,2540.11207781,75.83,2540.11207781,102.283451789,192,301.234,-303.488,3.05301152779,301.253476228,301.234,339.16986456,301.253369515,61.7249,4333.13752884,4186.30644486,0.0,3997.90845911,99.0269
2829.15415173,193,0.955124,2829.15415173,76.0458,2829.15415173,1051.49795947,193,301.922,-304.181,3.28761445712,301.935513907,301.922,338.670127768,301.935388409,61.8965,4803.84974849,3980.66863746,0.0,1866.67389095,122.592
2942.26577291,194,0.946643,2942.26577291,76.2193,2942.26577291,926.671514628,194,304.251,-306.509,3.08710968526,304.263014219,304.251,338.191021884,304.262824954,62.0635,4359.75005075,3919.93720922,0.0,1156.53788059,114.035
3062.17269013,195,0.951203,3062.17269013,76.5132,3062.17269013,79.7252577664,195,304.7,-307.03,3.22216736373,304.721526002,304.7,341.207507103,304.721415984,62.1987,4562.01432985,4455.09481606,0.0,4270.96735646,118.674
3135.00131884,196,0.941669,3135.00131884,76.8055,3135.00131884,100.466909181,196,306.299,-308.667,3.27298366078,306.31437395,306.299,342.90486421,306.3141235,62.3525,4338.27061447,4202.23251005,0.0,3980.13228277,124.891
3112.35163872,197,0.946479,3112.35163872,76.9722,3112.35163872,215.217592138,197,307.658,-310.014,3.07261531071,307.675413146,307.658,344.286587374,307.67516581,62.5007,4555.65490573,4276.96644613,0.0,3786.82877311,93.6966
2911.66821521,198,0.94176,2911.66821521,77.2432,2911.66821521,86.8276731026,198,309.689,-312.093,3.08979202515,309.702111002,309.689,335.373819811,309.701898125,62.6369,4374.80295239,4256.5150369,0.0,4062.86151717,102.04
3085.93515984,199,0.943232,3085.93515984,77.4852,3085.93515984,120.786412598,199,310.287,-312.642,3.32070095918,310.302059682,310.287,325.915744777,310.301882616,62.7618,4192.38298768,4032.65528176,0.0,3850.01352425,126.663
2938.39423471,200,0.940373,2938.39423471,77.7322,2938.39423471,154.787314144,200,312.054,-314.39,3.14381750169,312.059286224,312.054,324.547724159,312.059130009,62.9119,4290.6855475,4122.36642347,0.0,3840.86266073,106.793
2725.40766739,201,0.957255,2725.40766739,78.0328,2725.40766739,1054.79113063,201,314.085,-316.495,3.31095183929,314.115809645,314.085,304.868398042,314.115566623,63.0322,4210.19789188,3657.52012437,0.0,537.111112495,125.171
2753.94792323,202,0.9554,2753.94792323,78.2275,2753.94792323,110.351947337,202,314.24,-316.531,3.0829095107,314.253536984,314.24,344.163064722,314.253367055,63.1948,4306.77612819,4153.6717567,0.0,3930.76927071,102.854
3052.90511572,203,0.949695,3052.90511572,78.4396,3052.90511572,209.139745631,203,315.308,-317.668,3.27719117488,315.326509253,315.308,325.737147946,315.326343125,63.3821,4463.85272841,4192.02447299,0.0,3730.72132564,125.318
2936.81249682,204,0.950379,2936.81249682,78.6441,2936.81249682,439.253286537,204,316.982,-319.291,3.17288739221,316.996694019,316.982,325.848791937,316.996388816,63.5341,4589.93405425,4078.62545812,0.0,2858.71418771,118.083
2813.47707171,205,0.954887,2813.47707171,78.858,2813.47707171,94.5081105461,205,317.207,-319.554,3.52009447261,317.21660365,317.207,344.149899018,317.216407217,63.6462,4451.84881537,4335.6476697,0.0,4160.9367875,160.043
3073.36658317,206,0.938641,3073.36658317,79.1242,3073.36658317,697.225638319,206,318.436,-320.83,3.38011855705,318.465709692,318.436,338.898729324,318.465643899,63.7981,4479.0623799,4052.58183447,0.0,1992.98314275,146.299
2917.81399942,207,0.950349,2917.81399942,79.3169,2917.81399942,1164.61088112,207,319.807,-322.22,3.07582821642,319.819473315,319.807,323.028621943,319.819443861,63.954,4372.39051545,3529.63356301,0.0,840.209039752,111.05
2777.09174144,208,0.96229,2777.09174144,79.53,2777.09174144,413.267556857,208,320.787,-323.103,3.31322687721,320.803688562,320.787,305.615080949,320.803625009,64.1731,4008.62296103,3694.46721352,0.0,2506.14738328,145.676
2845.65862783,209,0.959604,2845.65862783,79.7772,2845.65862783,1357.40224093,209,322.109,-324.455,3.25492958015,322.129115041,322.109,314.478094558,322.128893711,64.3222,4237.43297652,2976.87752157,0.0,644.369583553,124.802
