Epoch,QFunRegParamNorm,MaxReturn,AverageDiscountedReturn,StdEsReturn,AverageQ,MinEsReturn,AverageAbsQ,AverageAction,AverageQLoss,AverageY,AveragePolicySurr,MaxEsReturn,StdReturn,AverageAbsY,MinReturn,AverageEsReturn,PolicyRegParamNorm,Iteration,AverageReturn,AverageAbsQYDiff
4799,559.279,6672.95024703,459.866536787,0.0,598.726,147.691661757,600.069,0.985511,429.935,598.737903773,-601.312,147.691661757,2146.08559266,600.069236498,203.166569346,147.691661757,283.232,4799,4983.9603194,5.05439527895
4800,559.339,6962.33742374,473.088109388,0.0,598.798,3696.65040974,600.126,0.985754,426.099,598.793080973,-601.415,3696.65040974,1984.91897445,600.104485934,389.110996812,3696.65040974,283.265,4800,4837.37136263,5.0039855832
4801,559.47,6336.93972612,434.476229232,0.0,598.238,3832.14353392,599.624,0.988262,415.56,598.253668073,-600.901,3832.14353392,1822.29158216,599.624500555,1689.26978589,3832.14353392,283.267,4801,4641.66062125,4.90711688436
4802,559.511,6713.73705228,461.170907998,0.0,599.278,4122.47587762,600.642,0.989177,457.095,599.286786777,-601.968,4122.47587762,2282.74537741,600.63813714,824.799001536,4122.47587762,283.314,4802,3851.34612502,5.13024430665
4803,559.574,6627.07460765,444.172059489,0.0,598.838,4365.35666292,600.215,0.985479,377.984,598.836052278,-601.601,4365.35666292,2334.43316748,600.210212552,42.8397460583,4365.35666292,283.274,4803,5099.82233182,4.93553452095
4804,559.692,6920.06098485,478.870762634,0.0,597.712,4161.47435007,599.153,0.988645,390.897,597.716119996,-600.385,4161.47435007,2370.67749003,599.140914154,206.056350411,4161.47435007,283.362,4804,4027.97841908,4.85738976465
4805,559.78,6828.47609502,485.707937591,0.0,597.832,3811.66997969,599.254,0.98264,403.439,597.842817942,-600.588,3811.66997969,1676.30614368,599.2511926,899.756472331,3811.66997969,283.359,4805,5886.6741704,4.95465697866
4806,559.881,6441.54755805,415.321255108,0.0,597.66,3881.1995348,599.107,0.991035,395.902,597.666466435,-600.4,3881.1995348,2646.18011733,599.107346822,-95.8660227954,3881.1995348,283.411,4806,3289.10486577,5.00832776621
4807,559.955,6694.39116559,457.864762982,0.0,598.165,3240.4403218,599.629,0.987856,464.77,598.168808376,-600.935,3240.4403218,2335.67035795,599.613686507,200.465725791,3240.4403218,283.47,4807,3996.73633473,5.05306397323
4808,560.072,6583.27186816,462.042133174,0.0,597.547,3418.10780372,599.063,0.98777,467.805,597.566044711,-600.358,3418.10780372,2462.90256557,599.069599368,270.855987957,3418.10780372,283.465,4808,3864.84061671,5.1533456134
4809,560.121,6802.01041402,491.815556268,0.0,598.666,3822.94560937,600.158,0.984069,318.382,598.675204328,-601.522,3822.94560937,202.731349034,600.160059992,5993.01605253,3822.94560937,283.498,4809,6394.05846888,4.70266295463
4810,560.188,6889.86633258,489.296896994,0.0,598.197,4103.64797053,599.705,0.986485,481.39,598.206254854,-600.963,4103.64797053,1242.66096756,599.700900057,2401.70708594,4103.64797053,283.5,4810,6084.0984206,5.22314572719
4811,560.19,6393.85532314,475.005132986,0.0,598.52,3969.71378103,600.008,0.986919,368.263,598.526772256,-601.305,3969.71378103,754.873299776,600.0078984,3615.71706223,3969.71378103,283.497,4811,5812.32526453,4.84045086383
4812,560.307,6466.24443889,485.701662736,0.0,598.056,3722.16623877,599.571,0.985921,420.486,598.079504138,-600.885,3722.16623877,147.255948191,599.57460177,5991.37754917,3722.16623877,283.542,4812,6198.00599027,5.03466841925
4813,560.403,6328.24480581,479.653013073,0.0,600.078,3571.70526587,601.504,0.987319,372.309,600.074427475,-602.818,3571.70526587,132.451251985,601.495095706,5991.5923953,3571.70526587,283.58,4813,6154.77049304,4.8799078104
4814,560.426,6422.77290577,477.836555363,0.0,598.086,3539.91178544,599.564,0.984501,386.594,598.090247426,-600.827,3539.91178544,1519.50865373,599.563852947,1778.26485809,3539.91178544,283.627,4814,5465.93286338,4.87898165904
4815,560.478,7149.37554435,467.014015947,0.0,597.508,-138.446288998,598.969,0.98727,454.056,597.506053837,-600.27,-138.446288998,2585.02130148,598.952260995,177.349801152,-138.446288998,283.672,4815,4265.40649385,4.97294459188
4816,560.571,6946.71325683,495.864145635,0.0,598.151,4003.36091053,599.596,0.982755,421.677,598.161325695,-600.95,4003.36091053,2086.50812764,599.603532606,1714.76748576,4003.36091053,283.741,4816,5165.49591311,4.88842386268
4817,560.665,6693.11736072,457.577561873,0.0,598.717,4185.23282082,600.148,0.980313,372.221,598.710594463,-601.498,4185.23282082,2079.36773066,600.127362114,-442.797203968,4185.23282082,283.788,4817,5784.82999978,4.80452617894
4818,560.733,7007.83027963,501.028753841,0.0,599.164,3766.65829756,600.579,0.986164,385.952,599.188289113,-601.875,3766.65829756,801.638712755,600.594467894,4064.06402147,3766.65829756,283.82,4818,6370.96662824,4.83223742215
4819,560.758,6595.05796622,485.824635383,0.0,599.474,3167.49424119,600.873,0.987709,317.73,599.472452295,-602.256,3167.49424119,401.88203278,600.858911222,5148.48853255,3167.49424119,283.743,4819,6264.67188991,4.692099682
4820,560.845,7081.32497561,501.704737087,0.0,598.399,875.611779276,599.835,0.985841,366.211,598.393298586,-601.222,875.611779276,520.63253552,599.817434467,5043.73480408,875.611779276,283.686,4820,6519.40699879,4.94332419363
4821,560.912,6873.65950431,494.20961213,0.0,598.406,2513.93892117,599.863,0.987016,408.38,598.421640069,-601.229,2513.93892117,2127.46976057,599.870527324,1311.33619216,2513.93892117,283.751,4821,5583.1651745,5.00236737795
4822,560.936,6283.82998509,438.283701539,0.0,598.812,3884.09327732,600.255,0.989969,380.808,598.83306025,-601.66,3884.09327732,2003.19038072,600.258616223,148.594701572,3884.09327732,283.788,4822,4047.096837,4.90471919853
4823,561.025,6730.62847859,482.41865122,0.0,598.089,4074.37192551,599.559,0.985218,484.555,598.09079203,-600.892,4074.37192551,2157.76608344,599.55262717,385.527950812,4074.37192551,283.794,4823,5020.40745071,5.27058638778
4824,561.057,6624.16814165,451.879991591,0.0,598.353,374.819513522,599.829,0.989168,451.386,598.361155227,-601.144,374.819513522,2072.69328784,599.832732208,737.573854552,374.819513522,283.85,4824,4430.71266936,5.12751406955
4825,561.16,6310.81424352,427.070043409,0.0,597.925,3627.76737952,599.427,0.992206,435.721,597.917821957,-600.725,3627.76737952,2289.96487303,599.411278375,-356.575012955,3627.76737952,283.943,4825,2982.89286398,5.10600637938
4826,561.251,6390.21301944,421.711312889,0.0,597.892,3800.58685517,599.392,0.990316,407.195,597.912958427,-600.674,3800.58685517,2431.1877744,599.406773437,-84.0550047459,3800.58685517,283.919,4826,3200.74289664,5.06525253009
4827,561.285,6623.48926379,465.514065553,0.0,599.12,4349.96854161,600.584,0.990011,433.476,599.130736318,-601.845,4349.96854161,2144.58215642,600.59156492,-197.16649056,4349.96854161,283.885,4827,4445.38674666,5.12688079892
4828,561.331,5806.79291161,448.568052538,0.0,596.94,89.0137958785,598.56,0.990283,438.849,596.959821685,-599.728,89.0137958785,1855.70225014,598.563809596,858.129236417,89.0137958785,283.926,4828,4450.58778919,5.12345553499
4829,561.434,7025.71211507,470.512995569,0.0,598.149,3634.98680556,599.717,0.98746,450.983,598.132324907,-600.912,3634.98680556,2164.31638648,599.70138261,484.289434515,3634.98680556,283.997,4829,3664.94621244,5.09414335017
4830,561.46,2802.22674667,380.352589806,0.0,597.114,3904.40057964,598.714,0.995644,446.416,597.135602887,-599.879,3904.40057964,982.242484001,598.739940067,-129.808543288,3904.40057964,284.034,4830,931.49798045,5.02601049239
4831,561.575,6222.87151282,403.334010282,0.0,596.413,3972.55295853,598.063,0.991536,452.391,596.415748431,-599.101,3972.55295853,2342.61840564,598.052597941,-36.3447118836,3972.55295853,284.075,4831,3220.48020485,5.13813539334
4832,561.629,6486.3393036,488.679076235,0.0,597.731,692.114425163,599.346,0.983023,383.277,597.746417803,-600.374,692.114425163,141.522181229,599.359257434,6022.96165217,692.114425163,284.067,4832,6267.25286033,4.98454128399
4833,561.68,6181.62950196,458.681389657,0.0,598.332,4433.66178743,599.944,0.992464,329.489,598.334549654,-601.085,4433.66178743,1890.1980029,599.945958895,375.168601543,4433.66178743,284.13,4833,2706.16693905,4.76756331347
4834,561.739,5588.880119,357.016573093,0.0,597.627,4295.61969279,599.284,0.990392,364.63,597.635119539,-600.377,4295.61969279,2362.47464978,599.279610804,-186.800769829,4295.61969279,284.124,4834,3099.838591,4.93268748665
4835,561.795,6779.09616118,476.770953098,0.0,598.558,4016.54368352,600.198,0.98478,450.004,598.570283906,-601.366,4016.54368352,1954.36114032,600.213008159,203.178251439,4016.54368352,284.161,4835,5665.88493934,5.08558240191
4836,561.859,7213.42587649,517.107766604,0.0,598.587,4311.33208627,600.242,0.982292,352.713,598.59111037,-601.434,4311.33208627,459.13878765,600.23604055,5513.86911404,4311.33208627,284.226,4836,6598.39521623,4.93251590963
4837,561.897,6429.21991334,456.798951874,0.0,599.442,2418.05758571,601.065,0.98132,409.089,599.423400801,-602.2,2418.05758571,1254.82085745,601.034812154,2022.14460351,2418.05758571,284.259,4837,5713.15960085,4.99541727598
4838,562.02,6057.49372041,444.063601837,0.0,598.384,4053.74019031,600.101,0.983576,347.733,598.408065678,-601.175,4053.74019031,185.505825159,600.111495646,5542.62806658,4053.74019031,284.299,4838,5737.37619646,4.79920685029
4839,562.092,6236.04320624,432.07169659,0.0,598.032,3793.51688138,599.777,0.985688,468.5,598.049997026,-600.744,3793.51688138,1552.84868484,599.790850006,629.136624484,3793.51688138,284.345,4839,5047.28244009,5.16752863634
4840,562.097,6251.71324992,453.310329481,0.0,598.496,4175.53411911,600.244,0.985401,385.282,598.475934816,-601.248,4175.53411911,1844.23865341,600.22245624,881.511161794,4175.53411911,284.341,4840,4953.48210847,4.84761611612
4841,562.201,6663.44762161,490.694796085,0.0,597.811,3628.71415287,599.58,0.984955,465.276,597.843664706,-600.502,3628.71415287,1975.40260156,599.607241904,1114.33751265,3628.71415287,284.332,4841,4975.28903218,5.07371780379
4842,562.301,7200.39994414,485.901033688,0.0,597.995,3788.3956648,599.761,0.985152,355.423,597.985368899,-600.741,3788.3956648,1946.9900132,599.749068115,442.207266282,3788.3956648,284.44,4842,5623.74296412,4.79898131439
4843,562.403,6873.50265054,464.878768064,0.0,597.183,1456.4466302,598.987,0.988301,435.748,597.189067431,-600.02,1456.4466302,2740.73695501,598.991832998,409.089852431,1456.4466302,284.416,4843,3974.73346734,4.91392379407
4844,562.459,6618.47846414,450.634346824,0.0,597.76,3852.04617246,599.544,0.986165,380.599,597.779253729,-600.493,3852.04617246,1784.6140373,599.556654542,316.584301854,3852.04617246,284.44,4844,5610.64996698,4.76493469401
4845,562.605,6604.63155925,468.867467735,0.0,596.419,3612.08342206,598.263,0.985178,384.889,596.412906555,-599.14,3612.08342206,1863.52518743,598.253785831,596.544347677,3612.08342206,284.48,4845,5086.38517152,4.90495174666
4846,562.65,6457.94112166,462.585789389,0.0,597.952,4409.9741445,599.748,0.987702,424.366,597.968179741,-600.667,4409.9741445,2108.14570377,599.758798245,914.243958804,4409.9741445,284.452,4846,4568.01523989,4.98579063154
4847,562.689,6674.36028687,476.999753032,0.0,597.452,3849.98305129,599.241,0.985622,449.398,597.472477642,-600.124,3849.98305129,1968.88526782,599.25926,746.294743632,3849.98305129,284.504,4847,5022.73936616,5.04395306414
4848,562.777,6949.29681737,486.314294932,0.0,596.285,4076.79632691,598.125,0.982469,395.552,596.279949983,-598.984,4076.79632691,539.462073218,598.116487472,4833.13956572,4076.79632691,284.565,4848,6383.19530356,4.91507987399
4849,562.805,6862.87856567,478.338227187,0.0,598.313,3680.64541337,600.034,0.987632,413.43,598.327870494,-601.079,3680.64541337,2200.865454,600.04722545,14.0224241113,3680.64541337,284.61,4849,5309.9987683,5.02731311261
4850,562.913,6722.92491603,487.298653374,0.0,598.345,3953.7455449,600.053,0.984568,419.433,598.340071813,-601.167,3953.7455449,1163.0604051,600.045189167,2785.56335147,3953.7455449,284.668,4850,5889.85553149,4.9108459341
4851,562.958,6851.09485155,489.136605869,0.0,597.354,3643.55445262,599.098,0.984666,446.659,597.354811405,-600.228,3643.55445262,1413.05352047,599.088595878,2130.11244753,3643.55445262,284.661,4851,5817.45741284,5.04218454019
4852,563.075,6868.48625048,500.351228571,0.0,597.645,3503.52632234,599.388,0.983212,488.007,597.67116037,-600.422,3503.52632234,162.153524867,599.406431915,6258.51699903,3503.52632234,284.639,4852,6602.85892514,5.04021681132
4853,563.155,6743.98096086,491.630905826,0.0,597.639,3982.94105203,599.407,0.982834,453.55,597.637695923,-600.397,3982.94105203,1968.93863884,599.398574888,678.84004204,3982.94105203,284.64,4853,5284.89448743,4.92585701176
4854,563.256,6817.37204109,485.633056355,0.0,597.631,4228.65275572,599.415,0.983141,446.833,597.634756161,-600.349,4228.65275572,235.86805745,599.413332908,5944.30088402,4228.65275572,284.707,4854,6430.31921768,4.94829017486
4855,563.322,6815.92651022,489.241776647,0.0,597.656,3969.42239417,599.433,0.983725,391.027,597.666068994,-600.316,3969.42239417,1150.64321386,599.435355838,2817.0310934,3969.42239417,284.758,4855,6204.12577301,4.73140729272
4856,563.309,7193.7460299,501.034224909,0.0,596.595,4619.14469368,598.446,0.983158,418.223,596.603524989,-599.258,4619.14469368,383.356825187,598.45502435,5801.98277775,4619.14469368,284.792,4856,6593.69356061,4.77949869687
4857,563.36,6746.69238157,510.202452186,0.0,596.528,3703.74705534,598.347,0.983823,464.937,596.520684419,-599.147,3703.74705534,770.41481643,598.335904859,4644.18294868,3703.74705534,284.825,4857,6180.07089304,4.88585550739
4858,563.423,6266.15017531,456.000421447,0.0,596.874,4069.73178309,598.698,0.98003,326.913,596.882837428,-599.591,4069.73178309,248.12741775,598.706419758,5447.42630769,4069.73178309,284.84,4858,6033.05086495,4.68964635828
4859,563.49,6619.18480161,474.834068479,0.0,597.422,3937.98359565,599.24,0.982085,404.664,597.420414449,-600.101,3937.98359565,2033.18613138,599.232122405,551.686909317,3937.98359565,284.838,4859,5089.76585623,4.81145882171
4860,563.538,7067.81237874,496.913625488,0.0,596.599,3958.17215309,598.495,0.982844,305.849,596.607747255,-599.224,3958.17215309,1856.35547622,598.497904447,1044.66382929,3958.17215309,284.825,4860,5921.50991971,4.54331415213
4861,563.606,6999.81180399,509.782723562,0.0,597.255,4405.04469099,599.115,0.983701,446.245,597.254389992,-599.958,4405.04469099,163.486112476,599.107995567,6456.10466257,4405.04469099,284.838,4861,6781.35758591,5.00594900432
4862,563.67,6632.66610413,481.226493726,0.0,596.688,4273.26208729,598.532,0.984126,429.936,596.710972949,-599.311,4273.26208729,148.771109583,598.545312222,6229.41816622,4273.26208729,284.877,4862,6397.36565624,4.998354643
4863,563.805,6691.10088613,499.349431366,0.0,597.167,4278.53847927,599.004,0.984529,405.605,597.162737104,-599.767,4278.53847927,210.551392307,598.990559932,6040.31025751,4278.53847927,284.916,4863,6392.30105027,4.89639407762
4864,563.921,6785.36002078,501.943252362,0.0,597.151,4129.84333708,598.968,0.984908,397.348,597.155390602,-599.772,4129.84333708,1348.74670447,598.979800867,2128.63725316,4129.84333708,284.967,4864,5988.08274399,4.76382087972
4865,563.99,6813.94442568,500.957600854,0.0,598.124,3703.35108676,599.894,0.986733,363.741,598.136183257,-600.797,3703.35108676,156.489535897,599.907701303,6342.26289797,3703.35108676,284.93,4865,6564.39649672,4.74412233413
4866,564.025,6840.54343825,496.918211869,0.0,597.034,3762.33348281,598.882,0.985819,352.972,597.039178916,-599.724,3762.33348281,699.366621406,598.875779504,4201.85970704,3762.33348281,284.931,4866,6226.44527209,4.74604903252
4867,564.051,6617.91259514,475.341518573,0.0,594.997,4185.79870241,596.917,0.985983,445.173,595.014824975,-597.579,4185.79870241,1475.49200092,596.917866978,1311.62796004,4185.79870241,284.958,4867,5688.37955322,5.00957664319
4868,564.131,7045.58905219,497.423797317,0.0,596.638,4141.5478301,598.508,0.983225,343.291,596.635475859,-599.212,4141.5478301,200.971078945,598.493530242,6181.96985579,4141.5478301,285.022,4868,6598.47140561,4.66328653686
4869,564.178,6816.63796475,503.884064883,0.0,595.788,4076.5158401,597.66,0.986467,344.114,595.791304756,-598.499,4076.5158401,927.876867085,597.651637195,3498.09188348,4076.5158401,285.103,4869,6215.00301819,4.69122954083
4870,564.259,6801.7148108,490.588342242,0.0,596.582,4112.30297336,598.397,0.987377,467.357,596.576744889,-599.269,4112.30297336,1588.88227077,598.380754732,1321.53035274,4112.30297336,285.051,4870,5699.85927687,5.00442136848
4871,564.283,6809.55325084,474.59925086,0.0,596.048,4544.26382726,597.894,0.985148,408.787,596.073027456,-598.808,4544.26382726,2409.35137619,597.914390253,238.904806414,4544.26382726,285.168,4871,5242.40760561,4.82909619008
4872,564.364,6947.79458595,499.053999126,0.0,596.29,3983.68886047,598.115,0.985395,460.082,596.283577092,-598.95,3983.68886047,1046.08781193,598.09789859,2998.26122719,3983.68886047,285.179,4872,6057.33358307,4.98782094718
4873,564.473,6601.9904548,464.505027348,0.0,595.946,4284.37289692,597.788,0.985699,395.666,595.96586541,-598.692,4284.37289692,2002.60827576,597.801021294,975.948516599,4284.37289692,285.18,4873,4684.82942426,4.8809977188
4874,564.549,6895.74918279,498.735431017,0.0,595.938,4088.06393456,597.757,0.985197,362.7,595.942526527,-598.743,4088.06393456,1994.53634966,597.752535583,1532.31020005,4088.06393456,285.163,4874,5319.59577599,4.73204032465
4875,564.609,6912.17095637,510.105199746,0.0,596.642,4271.45551692,598.445,0.985103,324.122,596.651602959,-599.483,4271.45551692,1969.85501052,598.439389971,1368.44657833,4271.45551692,285.166,4875,5733.2099209,4.77105037406
4876,564.7,6734.5381638,494.610087717,0.0,597.47,3999.56334987,599.24,0.987487,384.037,597.465228532,-600.304,3999.56334987,196.679931685,599.235453212,5990.16287029,3999.56334987,285.18,4876,6410.09283044,4.95090890692
4877,564.825,7092.26757163,510.779250872,0.0,595.92,4314.29435297,597.748,0.980825,489.215,595.93524956,-598.693,4314.29435297,174.128839395,597.752272432,6531.06970245,4314.29435297,285.202,4877,6810.79485813,5.17917858637
4878,564.881,6998.26792812,515.544116658,0.0,597.815,4035.11048882,599.589,0.98141,460.391,597.81448918,-600.612,4035.11048882,173.442941604,599.579301764,6278.98978909,4035.11048882,285.234,4878,6631.92991892,4.92139565272
4879,564.949,6419.01221892,445.348032547,0.0,596.796,4367.30891619,598.617,0.991327,438.137,596.804801444,-599.508,4367.30891619,2230.23279893,598.619898626,246.389238693,4367.30891619,285.357,4879,3511.55384742,4.9822943533
4880,565.06,7025.18879092,541.560794153,0.0,597.538,4034.91218798,599.302,0.985998,360.173,597.537316041,-600.243,4034.91218798,1581.5786716,599.291153997,2563.82404918,4034.91218798,285.393,4880,5680.41796138,4.7817338743
4881,565.169,6934.06178028,500.37562316,0.0,596.298,4256.01710843,598.083,0.980911,471.073,596.300299164,-599.129,4256.01710843,2145.03648488,598.078356905,651.792213395,4256.01710843,285.46,4881,5605.64605053,5.1440016567
4882,565.28,7009.40293344,514.138266455,0.0,597.284,4309.73434931,599.054,0.983992,423.605,597.302127171,-600.129,4309.73434931,1311.91079298,599.067022032,2337.54587884,4309.73434931,285.514,4882,6038.17886849,4.88738269237
4883,565.416,6739.72784267,496.12264223,0.0,596.893,4172.35417088,598.655,0.985078,504.245,596.896548247,-599.683,4172.35417088,1848.97961756,598.644217831,1148.80225564,4172.35417088,285.522,4883,5501.16046222,5.11217655241
4884,565.536,6842.82273381,512.092563112,0.0,597.256,3681.59724721,599.012,0.984987,422.909,597.269660189,-600.105,3681.59724721,1560.96483878,599.014162497,2493.21356679,3681.59724721,285.475,4884,5810.62324056,4.8632329559
4885,565.647,6756.94174922,497.996420885,0.0,597.246,4049.11096884,599.004,0.986337,434.12,597.249042836,-599.92,4049.11096884,1430.90315186,598.998711048,3365.49773737,4049.11096884,285.513,4885,5655.17062332,5.0307334548
4886,565.714,7010.60131561,521.230971047,0.0,597.662,4107.92856871,599.37,0.986968,378.593,597.665254156,-600.442,4107.92856871,1312.24614572,599.366826239,2908.24163597,4107.92856871,285.583,4886,5787.05679875,4.77833231008
4887,565.747,6376.78353023,452.471867516,0.0,597.259,3647.12652792,598.98,0.987962,432.357,597.261315383,-600.049,3647.12652792,2331.26694014,598.965815537,575.454562108,3647.12652792,285.608,4887,3768.14344587,4.90201042022
4888,565.821,6375.88856894,475.071953434,0.0,598.636,4068.50137229,600.275,0.987655,505.82,598.6473813,-601.457,4068.50137229,1175.63564676,600.285489467,2176.45207888,4068.50137229,285.576,4888,5603.35216653,5.18369970513
4889,565.912,5609.33013689,414.269189321,0.0,597.945,4040.93992858,599.606,0.99043,327.34,597.944273158,-600.737,4040.93992858,1702.70103364,599.602935134,930.760203204,4040.93992858,285.561,4889,3633.53279903,4.64590236337
4890,565.942,6595.01363666,449.642648691,0.0,598.43,3959.36353185,600.041,0.985516,403.865,598.43710956,-601.141,3959.36353185,1244.7877324,600.040526397,1792.43164943,3959.36353185,285.581,4890,5380.59195458,4.88656206441
4891,566.044,6622.42022517,496.054572893,0.0,597.848,3821.23223989,599.487,0.985726,406.902,597.86537173,-600.556,3821.23223989,1869.79988884,599.489706646,1063.58795301,3821.23223989,285.608,4891,5318.87138725,4.87744089249
4892,566.122,6502.80789666,462.65821645,0.0,598.235,3881.53435054,599.791,0.987807,374.924,598.243368604,-600.89,3881.53435054,2363.68338646,599.793982312,478.320660715,3881.53435054,285.642,4892,4342.00325172,4.73081312307
4893,566.249,6758.86487019,490.113723023,0.0,597.853,4002.90404538,599.422,0.98661,388.53,597.860192285,-600.475,4002.90404538,1566.67262464,599.413995955,1615.19034132,4002.90404538,285.619,4893,5681.45386398,4.83000493608
4894,566.355,6574.62218823,467.832548402,0.0,597.455,3884.446604,599.033,0.988388,375.431,597.44932959,-600.128,3884.446604,2228.43637937,599.020481303,501.030363861,3884.446604,285.601,4894,4159.48991349,4.79273747827
4895,566.508,7116.05776008,512.83950039,0.0,596.94,4917.19873929,598.534,0.982378,501.863,596.952474442,-599.634,4917.19873929,1491.26554627,598.543715951,2606.20854835,4917.19873929,285.629,4895,5752.24451296,5.19007977118
4896,566.537,7040.37882202,509.461868785,0.0,597.665,3328.33982156,599.228,0.990695,380.05,597.667703707,-600.366,3328.33982156,1945.88755019,599.227576374,1279.23955072,3328.33982156,285.622,4896,4361.08022402,4.81773152307
4897,566.604,6768.14294643,483.943285029,0.0,598.316,4154.53559373,599.844,0.990243,348.356,598.296889594,-600.977,4154.53559373,2499.07390341,599.822882931,292.197277841,4154.53559373,285.613,4897,4628.89413769,4.66589466777
4898,566.641,7124.19078447,540.153820078,0.0,598.338,4054.3169587,599.846,0.984118,409.165,598.375752559,-601.007,4054.3169587,1531.85289539,599.877257211,2556.26802782,4054.3169587,285.655,4898,6019.09834586,4.92866731753
4899,566.765,6814.54792635,499.666681509,0.0,597.799,330.947825484,599.32,0.988331,451.442,597.801084214,-600.501,330.947825484,2108.35283918,599.316743437,376.461709037,330.947825484,285.735,4899,5557.3696108,5.03909755027
4900,566.858,6416.09375281,461.661516668,0.0,596.228,3799.25785932,597.827,0.982479,437.623,596.230928271,-598.891,3799.25785932,1610.78950547,597.827601625,787.68301612,3799.25785932,285.818,4900,5591.60824502,4.93613284703
4901,566.974,6522.97983766,476.739555247,0.0,596.311,3537.93283695,597.883,0.985263,560.647,596.315996475,-599.005,3537.93283695,510.596202362,597.891769337,4859.38013998,3537.93283695,285.825,4901,6123.93338617,5.35173957964
4902,566.975,6626.48601514,472.101801765,0.0,597.747,4080.70193038,599.284,0.987194,338.881,597.746341883,-600.49,4080.70193038,2128.03220374,599.278857294,124.044151919,4080.70193038,285.854,4902,5107.84739629,4.67405340869
4903,567.075,6553.83849206,401.334819332,0.0,597.45,4234.13588504,599.008,0.991018,385.612,597.472011254,-600.26,4234.13588504,2811.33949844,599.027523838,-248.811486482,4234.13588504,285.878,4903,3819.78152548,4.85968312693
4904,567.198,5602.42767775,402.993546213,0.0,598.019,3868.22338825,599.578,0.991066,408.724,598.029310182,-600.697,3868.22338825,1861.69065006,599.590355243,621.50467035,3868.22338825,285.901,4904,3641.09566912,4.83125824884
4905,567.227,6297.07862643,430.464767076,0.0,597.357,3671.34341002,598.946,0.989737,383.25,597.359243741,-600.138,3671.34341002,1325.72588792,598.943920238,2461.03449059,3671.34341002,285.9,4905,4882.79493693,4.89354273088
4906,567.352,6684.97664819,477.953372494,0.0,597.191,3666.11873289,598.796,0.990607,460.758,597.201229846,-600.021,3666.11873289,2079.12022156,598.801058062,419.871547435,3666.11873289,285.944,4906,4779.01026273,5.03341143328
4907,567.395,6234.74714259,442.500932939,0.0,597.377,3822.49703292,598.998,0.992651,342.088,597.379028624,-600.132,3822.49703292,2503.02466247,599.001933676,583.738671518,3822.49703292,285.985,4907,3831.64312946,4.68821174951
4908,567.398,6386.48245883,441.737440975,0.0,598.347,3636.31306698,599.941,0.989458,363.902,598.353098731,-601.064,3636.31306698,2221.94946108,599.935110894,418.546122658,3636.31306698,286.01,4908,4928.52057483,4.7723029905
4909,567.405,6490.1682966,455.470764157,0.0,599.334,3405.78518448,600.901,0.982211,271.977,599.342059217,-602.064,3405.78518448,2044.83814902,600.911499402,1117.15543832,3405.78518448,286.014,4909,5222.11021323,4.50384672468
4910,567.492,6371.0759943,453.339914161,0.0,598.001,3891.12647995,599.619,0.987707,439.778,598.005402894,-600.754,3891.12647995,2053.34919088,599.628182068,747.201006137,3891.12647995,286.012,4910,4244.40652129,4.9997425067
4911,567.587,6496.81816699,481.642313139,0.0,598.134,4085.54561608,599.812,0.982317,404.147,598.131910014,-600.943,4085.54561608,214.482196095,599.803662394,5784.88197149,4085.54561608,286.075,4911,6144.41778129,4.79044024582
4912,567.658,6634.98004919,486.07249143,0.0,598.742,3747.18452128,600.423,0.984204,357.785,598.758182178,-601.498,3747.18452128,1479.48425653,600.436367678,1720.86983668,3747.18452128,286.055,4912,5659.4453211,4.72949637545
4913,567.76,6449.29594064,448.633279625,0.0,597.929,4160.61860967,599.639,0.988024,457.89,597.938603796,-600.521,4160.61860967,1812.57460183,599.650853771,125.637750038,4160.61860967,286.056,4913,5501.15825128,5.13758766531
4914,567.8,6488.67231882,484.978273203,0.0,599.036,3818.8031797,600.692,0.989221,439.031,599.027896399,-601.744,3818.8031797,826.26360307,600.682777546,3567.3747027,3818.8031797,286.124,4914,6010.18399308,4.92446130718
4915,567.935,6505.73859202,467.108147452,0.0,597.503,3977.23880904,599.219,0.988166,470.986,597.531775268,-600.252,3977.23880904,1825.18704507,599.244956336,289.318721906,3977.23880904,286.106,4915,5584.62398976,5.13618909896
4916,568.012,6889.95859144,477.443410496,0.0,598.588,3863.20142929,600.258,0.987116,354.474,598.593062784,-601.231,3863.20142929,156.877578543,600.261950035,6336.79133083,3863.20142929,286.128,4916,6480.95096451,4.77063077365
4917,568.023,7108.01184143,509.50138735,0.0,597.469,4000.3962631,599.178,0.984347,480.906,597.468056998,-600.099,4000.3962631,1088.9845056,599.173285559,3198.00186661,4000.3962631,286.182,4917,6412.94121115,5.07304075514
4918,568.13,6703.22135492,495.678522816,0.0,598.495,4503.85988934,600.167,0.987974,398.671,598.490465499,-601.082,4503.85988934,1201.78217347,600.157708185,2463.7935402,4503.85988934,286.259,4918,6051.60917808,4.72264506094
4919,568.176,6716.9078037,502.635230997,0.0,597.975,3875.74486749,599.651,0.984522,475.716,597.980286425,-600.619,3875.74486749,1264.46466148,599.65680919,3178.31875086,3875.74486749,286.26,4919,5698.61214221,5.01446882652
4920,568.262,6725.56418893,491.013014972,0.0,597.82,4048.47930574,599.509,0.983446,365.073,597.82934559,-600.59,4048.47930574,215.522597763,599.517253496,6111.65784252,4048.47930574,286.339,4920,6429.40827992,4.7666248192
