Epoch,AverageEsReturn,MaxReturn,MaxEsReturn,MinReturn,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,AverageAbsQ,AverageAbsY,PolicyRegParamNorm,AverageQ,AverageY,QFunRegParamNorm,AverageQLoss,AverageDiscountedReturn,AverageAction,MinEsReturn,Iteration,StdReturn,StdEsReturn
2614,97.7932941447,663.574949085,630.388830336,280.731661307,8.7218237958,-329.43,407.328554648,315.399,314.83589329,156.01,314.449,314.447394349,397.197,617.215,172.964239571,0.90569,4.15310855399,2614,82.8765750378,155.83980446
2615,36.30485862,636.032976431,441.072193235,253.493935967,8.92260526847,-328.86,421.414123463,314.492,313.875517944,156.032,313.415,313.400732136,397.233,650.791,178.528852078,0.912667,3.85638130054,2615,89.3687293089,74.2788218383
2616,65.7897810501,784.860410823,360.953841995,359.812252687,9.08742051414,-328.701,503.314450995,314.494,313.849353638,156.05,313.405,313.391053866,397.279,665.973,176.117314612,0.882715,4.53149571959,2616,96.0826702152,106.004577916
2617,35.285787748,662.869925691,292.671859333,220.593816577,9.01821168219,-327.17,415.402238928,313.258,312.707826123,156.047,312.214,312.213409598,397.338,657.702,170.142070531,0.877176,4.48895968214,2617,97.9135528619,56.1912328888
2618,70.4718421028,584.499059586,547.476001629,239.655289423,8.87530667009,-326.644,377.214980291,312.167,311.600870729,156.081,311.146,311.140235753,397.372,629.744,170.736254276,0.89576,4.56101744446,2618,100.244160741,136.566783797
2619,49.1937330339,671.809899912,309.57288619,195.546418097,9.05717036279,-326.532,411.621549106,312.145,311.553872393,156.088,311.128,311.101031486,397.382,666.234,177.287464033,0.912693,4.80424869041,2619,121.819661423,62.8104272174
2620,37.4387637366,667.646230758,215.913493305,150.731425659,8.858317197,-325.512,459.872890911,311.342,310.741914989,156.115,310.281,310.274032924,397.399,618.964,180.355769497,0.873125,5.3148291213,2620,78.2100588714,48.149484773
2621,40.6472128012,1438.33907059,350.937911907,301.958385811,8.95590631099,-325.58,617.584259556,311.518,310.890166015,156.075,310.452,310.448469042,397.419,623.989,185.971479777,0.897512,4.20200057395,2621,264.270382835,76.3830211988
2622,83.9998400889,693.420876462,493.230343249,243.942247906,8.84187286486,-324.987,425.405444182,310.744,310.153509107,156.081,309.642,309.640644957,397.411,623.905,173.473849301,0.870168,4.9597452054,2622,110.50379746,115.098047349
2623,65.1149345794,781.774943369,486.823500383,187.734297589,8.93082594444,-324.04,482.109215006,309.539,308.922768888,156.1,308.338,308.343909142,397.405,639.74,175.9306105,0.865991,5.70604488491,2623,137.630587765,112.047415507
2624,51.6934785183,522.621638544,298.844039062,344.979192243,9.17133246648,-322.806,435.786656434,309.2,308.62499835,156.107,308.148,308.14275381,397.45,688.894,180.650001085,0.885303,5.80062099206,2624,40.8922561788,78.7033667143
2625,45.2644674831,694.928943435,269.959440743,239.905379921,8.70893906382,-322.256,412.605995573,307.99,307.426050945,156.08,306.952,306.951299098,397.471,617.128,167.890654766,0.924753,4.54303466163,2625,99.8207756888,67.2340353797
2626,23.2568880774,988.291045106,141.802950097,287.567545071,8.73521985243,-321.617,504.686902637,307.633,307.000431386,156.179,306.603,306.588209678,397.497,610.023,175.898308281,0.894678,4.47805139109,2626,139.62113894,28.0806568152
2627,61.4939797124,954.532518134,629.563128812,324.656017737,8.5434691006,-321.442,584.45887857,307.497,306.916808472,156.235,306.579,306.56231355,397.464,576.283,183.420547396,0.880328,4.60502634132,2627,131.133370225,129.902706633
2628,44.6235233166,1258.21566765,317.037444374,387.517055485,8.80158816505,-319.802,605.351394356,305.785,305.160877787,156.215,304.828,304.821861775,397.455,625.3,184.114872434,0.876787,4.70074887127,2628,239.982585167,66.5993451171
2629,50.363480369,1717.24233488,333.663827038,319.015844608,8.68035638719,-319.643,525.82134346,305.656,305.122638949,156.225,304.764,304.788170602,397.499,610.794,167.003797018,0.903001,5.74919150544,2629,248.059407778,80.902218477
2630,48.7330474271,1690.86799572,412.138145863,454.979063842,8.90708181365,-318.963,1366.40980382,304.578,303.961726343,156.227,303.585,303.574051012,397.513,625.104,160.534216869,0.705781,4.81005515554,2630,457.03010848,86.7894278539
2631,45.4065698626,1987.02538583,276.307211556,283.053874781,8.66339674469,-318.609,967.974409421,304.957,304.349877499,156.267,303.975,303.959789941,397.508,574.741,173.143860584,0.79192,4.95186352243,2631,455.31355746,62.9194887088
2632,36.536944101,1718.85530695,386.202892367,159.675311294,8.66586508851,-318.537,591.876752393,304.456,303.885444563,156.337,303.517,303.51479726,397.496,611.041,152.176269574,0.799367,5.02201400466,2632,347.911630245,68.1756439467
2633,39.1042489189,1503.2426898,428.568616638,205.71518725,8.54797203375,-318.092,591.791602924,303.907,303.311411164,156.359,303.002,302.971419804,397.536,583.796,170.82086031,0.862579,5.35613197415,2633,286.447231724,77.8688714111
2634,55.1511506668,866.107587087,689.316355891,140.452363496,8.64264058372,-317.698,418.250030565,303.677,303.100081941,156.371,302.788,302.773713959,397.59,604.19,150.408407245,0.825223,5.14939106343,2634,185.637202145,138.574333181
2635,29.9977281044,1247.0767023,481.750386632,64.4879697846,8.86716905408,-316.704,453.992416086,302.532,301.973515661,156.392,301.592,301.598559294,397.598,626.731,150.548018899,0.915968,2.37372340341,2635,275.227409327,72.5049748593
2636,33.313080234,1734.9389527,381.048398398,150.646323147,8.83125104181,-316.054,418.120628863,302.365,301.763160758,156.412,301.385,301.378869425,397.64,622.051,144.125332957,0.896805,4.72320362232,2636,300.369681557,66.5314848018
2637,80.4088927231,1937.03863058,697.881964586,146.066161008,8.28584799171,-315.528,482.837205807,301.71,301.124875385,156.447,300.872,300.834980334,397.671,571.572,166.269974173,0.877196,4.50232673584,2637,262.767991797,180.896080996
2638,51.6276561338,1174.95674529,557.90247902,153.763067182,8.53250498552,-314.323,537.921236518,300.704,300.088344816,156.463,299.78,299.768172715,397.693,588.181,170.948808103,0.900141,5.08788005593,2638,233.074481212,108.03283913
2639,25.9835484784,614.666264044,252.328963294,159.63282105,8.20354606226,-313.681,314.947162834,300.114,299.554668623,156.533,299.229,299.237086428,397.69,534.81,146.952978068,0.865798,4.81006394323,2639,147.933033659,39.603356448
2640,24.8247531905,1598.24160554,203.528843484,370.805921565,8.75561136532,-312.889,856.717428406,299.446,298.858614594,156.552,298.569,298.539956214,397.674,635.359,195.783948077,0.910193,5.19913984518,2640,286.511842437,38.2889282477
2641,88.6447150965,506.77088667,477.339954254,367.372725165,8.31543694237,-312.472,423.39856011,299.045,298.431114511,156.557,298.149,298.152889544,397.68,561.368,184.553285765,0.863272,5.35448320915,2641,26.0678442174,141.706468501
2642,42.5186346947,682.419132653,399.080485916,348.647798416,8.54458336895,-311.436,471.397409483,297.678,297.015280773,156.569,296.8,296.755101255,397.667,596.521,191.915036889,0.878141,5.10241505135,2642,61.7527003813,81.2717416346
2643,20.6799159803,919.554137114,102.956869239,294.449063487,8.44898519893,-310.653,428.765848471,297.018,296.443036679,156.59,296.088,296.097524128,397.688,590.976,178.436292407,0.853716,5.18036046265,2643,107.724083626,22.5977566773
2644,42.6705816827,447.274707074,351.91817999,301.061840891,8.42968470236,-310.868,356.544069044,297.279,296.700435814,156.58,296.328,296.307910087,397.729,572.851,169.398786107,0.87152,4.89426765063,2644,21.5407788687,78.1279786301
2645,39.5404940694,717.506961943,370.079623802,307.911484132,8.35946312119,-310.357,496.371143162,297.001,296.399426341,156.637,296.001,296.015481772,397.774,572.483,191.626621982,0.895186,5.38073633719,2645,90.3136617956,68.4888220142
2646,34.547389246,618.663836101,299.170354335,356.891388932,8.30873906855,-310.088,436.994078285,296.732,296.125167897,156.632,295.792,295.764421744,397.795,550.028,183.064841347,0.836707,4.7922977724,2646,56.1940482663,57.3444386203
2647,35.3300155249,888.183487721,479.814887354,305.285586929,7.99399723912,-309.668,550.366581908,296.366,295.755882436,156.694,295.362,295.373464675,397.801,515.086,197.353771529,0.90697,5.21079891893,2647,117.730521981,79.4933943045
2648,46.6921182736,589.673522988,509.283426337,382.172892388,8.65314868797,-308.432,471.108286126,295.134,294.624051167,156.732,294.256,294.255319447,397.821,618.602,195.924219253,0.907396,5.24140393374,2648,61.0052335939,102.924789812
2649,80.5916876856,701.068393933,621.270768378,358.401361219,8.27442202373,-308.095,530.732210331,295.235,294.693871219,156.721,294.342,294.303997675,397.862,547.014,199.666420898,0.891275,6.15952044538,2649,69.7695080771,146.327705987
2650,134.988012733,807.582809626,497.247057199,81.0295813051,8.25007878254,-307.542,467.011247005,294.262,293.726206985,156.754,293.255,293.2488728,397.879,546.973,170.119034361,0.930563,5.5763635286,2650,190.059816215,184.672377472
2651,101.123649412,649.475572466,553.812138171,367.469399103,8.60093948866,-306.735,476.908456222,293.431,292.88640347,156.755,292.432,292.457157824,397.887,611.26,194.512326664,0.929374,5.67227372369,2651,89.3263644749,150.369508966
2652,58.7846788227,643.104304643,616.770137515,49.8748035936,8.61377042875,-305.953,406.545073347,292.342,291.6443283,156.818,291.285,291.246482968,397.897,603.669,169.646423321,0.9424,6.67786393586,2652,183.098060354,112.096915288
2653,125.383115859,672.805247467,441.948558483,276.525658433,8.29183958326,-306.805,516.704309009,293.402,292.821860689,156.823,292.493,292.472368383,397.887,542.808,198.707169661,0.935932,5.62040319636,2653,86.1282411557,144.354747409
2654,40.9141201978,654.771641346,282.908033596,54.6598887358,8.43089438886,-305.564,385.929040808,292.117,291.551094239,156.831,291.244,291.231474554,397.902,582.547,170.471702697,0.916365,5.19854531525,2654,134.731754491,70.4922765158
2655,102.128847288,845.950849428,685.139365366,237.665879572,8.60046232221,-305.661,502.32316676,292.091,291.446940542,156.864,291.112,291.118202619,397.925,610.758,193.659466025,0.899315,4.96597418031,2655,102.245217689,172.414012207
2656,95.4894372651,791.561377805,521.84619204,254.139879341,8.32437403634,-304.975,476.346142598,291.147,290.598870885,156.894,290.246,290.23260114,397.892,562.971,185.92888845,0.910257,5.45178254507,2656,115.022553774,152.374570927
2657,44.6640470387,901.609173614,401.531106647,331.661686193,8.38037803958,-304.751,573.986385785,291.283,290.69573378,156.919,290.354,290.337527543,397.959,575.556,196.105518637,0.899301,5.34821122757,2657,157.037552542,78.4953028526
2658,227.600031118,731.885083938,582.780098841,317.503312816,8.17997415283,-304.625,520.075051295,291.503,290.87780772,156.912,290.575,290.545000938,397.937,530.675,191.602573499,0.890014,18.1627501576,2658,88.8472160519,198.462225067
2659,40.4267198679,666.964958637,249.140723014,415.599418083,8.39367236291,-304.174,490.466748344,290.583,290.010648687,156.904,289.668,289.670317898,397.946,577.539,197.935487018,0.894485,4.7994473205,2659,60.5005090753,52.2608141076
2660,141.81477226,658.80172593,760.52927675,389.892208317,8.11477386831,-303.964,483.927213554,290.78,290.234829511,156.951,289.89,289.879732435,397.992,538.714,194.332094205,0.937849,5.48158907354,2660,70.6889307959,190.623495453
2661,97.3673804732,995.077474332,562.735980911,401.14947186,7.93816424117,-303.802,614.397172912,291.281,290.716616416,156.936,290.369,290.359822411,398.04,520.496,199.246938055,0.876386,4.65048702958,2661,154.737673706,139.902439982
2662,85.6463249961,594.408123629,536.15277985,379.393580751,8.14697196947,-302.944,447.973018318,289.677,289.150501372,156.959,288.8,288.777041479,398.046,548.386,185.283404798,0.816372,5.79848950499,2662,57.484421469,129.599564965
2663,73.0903524633,662.761944484,649.473549709,290.385152622,8.00858040191,-302.112,454.853248809,289.13,288.606029606,157.015,288.241,288.23399895,398.058,529.629,185.139932972,0.885609,4.46973468103,2663,74.5446056515,140.274578197
2664,88.7389607232,665.451215229,488.113005905,297.880622281,8.10869759827,-302.543,426.123976338,288.619,288.112819153,157.045,287.749,287.736622139,398.054,541.872,176.902443464,0.897653,7.37813462534,2664,85.8380588672,135.549257753
2665,81.3137270353,727.311768123,527.676951221,333.32669704,7.98152439993,-301.834,473.342021014,288.962,288.408560686,157.081,288.0,288.003978698,398.068,523.201,186.980382728,0.878301,6.57305264844,2665,99.1539157736,145.684568118
2666,98.5255117282,1787.28769509,387.238149733,316.457237971,8.15517471203,-301.608,584.573622062,288.191,287.652794051,157.068,287.261,287.257305457,398.087,556.982,181.493623133,0.889385,5.81360111774,2666,295.241921415,118.907624276
2667,165.071623066,823.475393331,671.576504467,293.262021613,7.96680062372,-300.942,510.064265227,287.469,286.911613288,157.113,286.525,286.516293088,398.107,514.861,188.589547175,0.891089,5.35917439292,2667,155.229781018,229.262264706
2668,96.9417289312,681.732005201,408.1638334,313.672936263,7.9276020811,-300.407,440.032949761,287.531,286.990411758,157.125,286.568,286.568725939,398.155,524.582,178.245551784,0.892787,6.29210066796,2668,109.31583979,113.298511214
2669,61.72005328,1129.47126597,272.543281946,304.002425464,8.16350131928,-300.188,609.904081233,286.91,286.320978015,157.14,285.901,285.897562249,398.201,533.357,187.784494917,0.882478,6.76590555673,2669,179.462646085,79.7311711521
2670,118.597691091,1498.04269881,638.411612763,300.124168022,8.0519786713,-299.744,495.834708461,286.786,286.260153417,157.128,285.825,285.805090409,398.188,529.004,168.565827307,0.898083,10.1219848358,2670,248.528153166,173.246157584
2671,101.651217939,637.824820986,550.570498011,203.191285003,8.27515794788,-299.432,401.429073516,286.214,285.686767545,157.124,285.28,285.289230418,398.213,579.255,168.159452775,0.955683,4.36284148128,2671,91.9941749493,178.15343704
2672,69.5046767132,603.354717497,357.135707273,152.457028963,7.96542702346,-298.651,377.34375016,285.881,285.40904223,157.158,285.042,285.030386055,398.223,539.584,158.35778775,0.940394,4.63997650278,2672,113.756929142,91.2517263841
2673,92.709682437,847.482404313,500.18003678,50.1448023001,8.05467633758,-298.338,426.283455333,285.267,284.700580115,157.173,284.363,284.341593809,398.265,543.904,162.432887279,0.932868,4.69336238735,2673,149.101430674,155.414696344
2674,158.662982253,543.598931839,480.954747167,319.791860953,8.23946185219,-297.892,380.670408776,284.926,284.402868777,157.186,284.012,284.018676137,398.273,577.399,175.399500935,0.852583,5.68929616023,2674,48.7161238094,178.879150699
2675,164.988574241,581.958606303,484.146648958,99.9292547839,7.9212051871,-297.872,308.430936814,285.082,284.52883407,157.188,284.224,284.21336841,398.271,540.275,150.866443059,0.930838,5.54348337426,2675,93.2881979309,148.085231286
2676,89.0924624972,248.205798248,381.230249276,99.3388611238,8.26344749035,-296.785,155.192243965,283.662,283.09959664,157.219,282.735,282.721051494,398.241,575.199,101.758913321,0.912602,5.16002645448,2676,39.2225887964,107.716897792
2677,61.6816273694,625.126054294,446.423877654,168.973382257,7.99392516594,-297.055,354.513743876,284.2,283.625684728,157.227,283.283,283.270605308,398.312,514.878,155.091718542,0.939592,5.28130837822,2677,87.6684353779,105.258660138
2678,112.909936525,626.773185596,419.658601606,277.268249623,8.22739585031,-295.989,394.373921029,283.043,282.530976411,157.278,282.111,282.09276928,398.308,569.9,164.611071197,0.942705,6.20442924065,2678,84.5914374294,136.211702949
2679,89.9244733733,563.737446481,420.863032838,252.580664789,7.72540126671,-296.54,394.862315997,283.757,283.26327719,157.298,282.77,282.786839774,398.297,512.257,171.517540323,0.899064,5.56864148035,2679,77.4068252465,115.152651093
2680,104.976017832,556.915117401,521.257099031,210.688177168,7.60853919928,-294.927,371.013049684,282.309,281.784974567,157.312,281.284,281.267802991,398.281,478.341,158.54542835,0.94394,5.04783752158,2680,85.5430090114,139.106990745
2681,119.055807709,681.540075582,392.046485449,284.280259264,7.64358521874,-295.247,391.855139341,282.777,282.212884347,157.297,281.728,281.725162469,398.329,496.539,168.768049949,0.961653,8.17681444882,2681,86.1246383248,126.776901041
2682,94.8562834887,676.796332001,687.978307194,254.764646206,7.97902757745,-294.526,424.618712891,281.466,280.877526476,157.377,280.434,280.416620807,398.384,544.953,170.337781227,0.948815,4.93736752309,2682,116.665096066,165.286086085
