MaxEsReturn,AverageAbsQ,AverageReturn,AverageAbsQYDiff,StdReturn,QFunRegParamNorm,AverageQLoss,AverageY,AverageEsReturn,MaxReturn,PolicyRegParamNorm,Epoch,StdEsReturn,AverageQ,AveragePolicySurr,Iteration,MinEsReturn,AverageAction,AverageAbsY,AverageDiscountedReturn,MinReturn
198.0,267.027,922.090909091,5.19127684641,191.420742937,327.96,271.616,266.400704169,48.2631578947,1000.0,139.191,1098,53.7546493512,266.392,-289.007,1098,4.0,0.962744,266.476774359,99.7098508087,345.0
120.0,265.852,1000.0,4.90441114452,0.0,327.991,238.843,265.237280474,47.1818181818,1000.0,139.203,1099,32.3357898587,265.246,-287.797,1099,6.0,0.964172,265.319726119,99.9956828753,1000.0
124.0,264.18,1000.0,5.02469643064,0.0,327.986,260.848,263.55237822,37.6923076923,1000.0,139.223,1100,31.3058967544,263.555,-286.112,1100,3.0,0.958695,263.63534674,99.9956828753,1000.0
152.0,263.584,1000.0,5.22368172092,0.0,327.959,251.239,262.925772879,49.4285714286,1000.0,139.225,1101,49.3525426841,262.926,-285.443,1101,3.0,0.937013,263.004398404,99.9956828753,1000.0
243.0,263.2,1000.0,5.14596122637,0.0,328.011,229.407,262.485234948,72.6428571429,1000.0,139.254,1102,68.2030656442,262.488,-284.882,1102,8.0,0.960465,262.578120658,99.9956828753,1000.0
293.0,261.369,1000.0,5.04245430492,0.0,327.993,235.653,260.736472618,55.4444444444,1000.0,139.276,1103,68.9631320362,260.732,-283.391,1103,3.0,0.968089,260.806794747,99.9956828753,1000.0
123.0,260.985,424.291666667,4.89953318262,291.689543746,327.912,223.89,260.441915598,36.64,1000.0,139.272,1104,25.6263614272,260.449,-282.657,1104,15.0,0.954206,260.504289882,88.973171284,92.0
109.0,260.295,208.854166667,5.13188245112,120.552718341,327.912,243.658,259.675485383,27.2,593.0,139.236,1105,22.4913316636,259.679,-281.901,1105,3.0,0.942377,259.745607069,79.985257241,70.0
136.0,258.995,1000.0,4.95676668635,0.0,327.907,243.405,258.420580454,36.0740740741,1000.0,139.267,1106,31.9187927066,258.419,-280.639,1106,5.0,0.944816,258.498555298,99.9956828753,1000.0
125.0,257.898,1000.0,4.70389601766,0.0,327.88,227.451,257.329409465,41.12,1000.0,139.261,1107,33.1618093596,257.342,-279.796,1107,3.0,0.94271,257.398058815,99.9956828753,1000.0
195.0,257.764,1000.0,4.82863386492,0.0,327.902,233.093,257.156744228,67.3846153846,1000.0,139.257,1108,59.4196787677,257.149,-279.313,1108,11.0,0.942596,257.219024128,99.9956828753,1000.0
143.0,256.708,1000.0,4.91007883548,0.0,327.853,221.749,256.129267425,39.8214285714,1000.0,139.253,1109,36.072400977,256.128,-278.632,1109,7.0,0.929836,256.184135182,99.9956828753,1000.0
175.0,256.009,1000.0,4.85168557682,0.0,327.848,231.872,255.453873525,42.5416666667,1000.0,139.256,1110,38.2458921178,255.446,-277.914,1110,4.0,0.915999,255.517556571,99.9956828753,1000.0
97.0,255.984,1000.0,5.06473507877,0.0,327.883,253.352,255.31551498,47.0,1000.0,139.27,1111,24.9456552186,255.339,-277.334,1111,7.0,0.908258,255.387244022,99.9956828753,1000.0
90.0,254.567,1000.0,4.67672075142,0.0,327.928,221.84,253.969561301,34.2142857143,1000.0,139.314,1112,25.5669389514,253.957,-276.138,1112,3.0,0.916883,254.031976883,99.9956828753,1000.0
108.0,254.499,1000.0,4.92496129401,0.0,327.947,236.054,253.813448189,34.0967741935,1000.0,139.304,1113,25.4017459886,253.819,-275.479,1113,3.0,0.911722,253.885587608,99.9956828753,1000.0
113.0,253.529,1000.0,4.56857098618,0.0,327.988,220.704,253.01091837,43.7272727273,1000.0,139.331,1114,29.1628372142,253.007,-274.591,1114,3.0,0.840312,253.063161801,99.9956828753,1000.0
119.0,253.065,1000.0,4.7582607355,0.0,328.022,226.743,252.451040687,30.7096774194,1000.0,139.276,1115,27.4522383462,252.451,-273.885,1115,3.0,0.862815,252.513663639,99.9956828753,1000.0
167.0,252.38,1000.0,4.65741099107,0.0,328.009,218.223,251.828208027,44.2916666667,1000.0,139.288,1116,38.9898268427,251.84,-272.913,1116,7.0,0.858955,251.875382956,99.9956828753,1000.0
111.0,251.297,1000.0,4.94506016926,0.0,327.993,238.2,250.676348927,36.6428571429,1000.0,139.321,1117,27.8172791698,250.677,-271.683,1117,3.0,0.862553,250.741670493,99.9956828753,1000.0
173.0,250.814,1000.0,4.59336969073,0.0,327.985,211.846,250.271407566,52.6666666667,1000.0,139.35,1118,43.7315040268,250.262,-271.708,1118,2.0,0.895609,250.328430556,99.9956828753,1000.0
106.0,249.809,922.909090909,4.19347761077,243.78285962,327.969,192.036,249.311018056,41.8,1000.0,139.38,1119,26.398484805,249.318,-270.411,1119,3.0,0.802191,249.371569873,98.0229399168,152.0
105.0,248.598,1000.0,4.53302632285,0.0,327.98,205.713,248.001136926,35.5,1000.0,139.418,1120,27.1367618951,247.999,-269.103,1120,3.0,0.836718,248.049520258,99.9956828753,1000.0
233.0,248.14,1000.0,4.66354375402,0.0,327.966,222.522,247.540132685,59.7222222222,1000.0,139.417,1121,51.9591779461,247.549,-268.377,1121,5.0,0.838613,247.601633536,99.9956828753,1000.0
129.0,247.41,1000.0,4.92870433604,0.0,327.989,250.714,246.778897594,30.5757575758,1000.0,139.479,1122,27.8850783417,246.778,-267.457,1122,3.0,0.833044,246.837818805,99.9956828753,1000.0
121.0,246.412,1000.0,4.9940808928,0.0,327.952,255.243,245.810099108,35.6296296296,1000.0,139.514,1123,33.9979826723,245.803,-266.425,1123,2.0,0.783169,245.878994031,99.9956828753,1000.0
113.0,244.768,1000.0,5.14872407313,0.0,328.003,266.8,244.1658826,39.2,1000.0,139.58,1124,28.520869552,244.18,-263.761,1124,3.0,0.908433,244.252364941,99.9956828753,1000.0
161.0,243.724,1000.0,4.77168224866,0.0,328.08,237.257,243.161889312,42.32,1000.0,139.571,1125,36.3645101713,243.162,-262.761,1125,10.0,0.857096,243.253112526,99.9956828753,1000.0
131.0,242.155,534.473684211,5.24995228482,442.356413626,328.034,265.108,241.544158682,32.8620689655,1000.0,139.592,1126,28.2741799331,241.542,-261.11,1126,2.0,0.864003,241.6371749,82.5930823812,79.0
79.0,240.659,1000.0,5.2188998262,0.0,328.029,256.981,240.069778709,35.4444444444,1000.0,139.616,1127,17.5864706697,240.083,-259.498,1127,9.0,0.9471,240.190919899,99.9956828753,1000.0
98.0,239.556,1000.0,5.14915768253,0.0,328.057,249.313,238.953671215,34.3,1000.0,139.609,1128,25.0654476654,238.947,-258.404,1128,4.0,0.877958,239.089264869,99.9956828753,1000.0
129.0,238.048,1000.0,5.12792181515,0.0,328.017,236.789,237.40167525,36.2142857143,1000.0,139.637,1129,29.310355487,237.416,-257.557,1129,3.0,0.914597,237.565161562,99.9956828753,1000.0
156.0,237.788,1000.0,5.00143287119,0.0,328.022,205.254,237.199449495,54.8947368421,1000.0,139.622,1130,44.3477819262,237.201,-258.073,1130,8.0,0.836871,237.349863129,99.9956828753,1000.0
116.0,237.84,1000.0,4.99837175129,0.0,328.025,211.608,237.355818991,39.8260869565,1000.0,139.559,1131,30.1354221357,237.354,-258.502,1131,3.0,0.79401,237.462597081,99.9956828753,1000.0
264.0,238.437,1000.0,4.88894025038,0.0,328.033,206.864,237.855310811,33.75,1000.0,139.6,1132,45.1102815331,237.855,-258.366,1132,4.0,0.786873,237.934334011,99.9956828753,1000.0
132.0,237.854,1000.0,4.89217496963,0.0,327.955,209.617,237.304096607,34.4137931034,1000.0,139.698,1133,34.1876336196,237.309,-257.313,1133,3.0,0.818767,237.375836102,99.9956828753,1000.0
185.0,237.275,996.545454545,4.52754077551,10.9242319169,327.91,204.795,236.773902915,55.8888888889,1000.0,139.727,1134,46.9490135843,236.776,-256.728,1134,4.0,0.810069,236.830704529,99.9955003455,962.0
232.0,236.469,484.047619048,4.70293041255,222.086100033,327.982,211.327,235.88491312,45.0952380952,1000.0,139.734,1135,47.3074088247,235.889,-256.345,1135,4.0,0.786303,235.941030847,96.8499558296,192.0
126.0,236.07,1000.0,4.67479979345,0.0,327.936,211.338,235.522547134,34.0967741935,1000.0,139.786,1136,26.1390263643,235.505,-255.657,1136,3.0,0.860831,235.574467793,99.9956828753,1000.0
124.0,236.396,1000.0,4.45044146244,0.0,327.901,210.016,235.916530931,36.7407407407,1000.0,139.814,1137,29.3176632293,235.926,-255.169,1137,2.0,0.794324,235.971779343,99.9956828753,1000.0
89.0,235.058,1000.0,4.38199915011,0.0,327.859,199.389,234.575364054,37.9230769231,1000.0,139.878,1138,24.7493948285,234.572,-253.645,1138,3.0,0.881198,234.637103284,99.9956828753,1000.0
160.0,233.746,1000.0,4.79623709081,0.0,327.846,221.315,233.21938513,40.28,1000.0,139.872,1139,33.6291778074,233.215,-252.353,1139,6.0,0.86333,233.280149292,99.9956828753,1000.0
161.0,233.117,1000.0,5.05414972525,0.0,327.893,248.243,232.55267472,40.56,1000.0,139.908,1140,45.3881746714,232.561,-250.882,1140,3.0,0.846753,232.626356105,99.9956828753,1000.0
168.0,231.49,1000.0,5.36476620892,0.0,327.937,272.072,230.908090433,49.45,1000.0,139.959,1141,38.2876938454,230.911,-248.783,1141,3.0,0.849183,230.964361302,99.9956828753,1000.0
164.0,228.916,1000.0,6.46511587181,0.0,327.968,368.892,228.31333252,55.2222222222,1000.0,139.926,1142,45.5199047494,228.321,-244.454,1142,8.0,0.936743,228.48439487,99.9956828753,1000.0
204.0,226.033,638.352941176,6.41156334946,391.634574748,328.004,314.266,225.332351199,50.3333333333,1000.0,139.959,1143,45.2597441933,225.343,-242.66,1143,5.0,0.85355,225.602250886,92.9415719366,123.0
114.0,224.988,1000.0,5.86330647953,0.0,327.999,243.481,224.361564712,38.2413793103,1000.0,139.959,1144,25.0663329263,224.359,-243.098,1144,10.0,0.683147,224.617495983,99.9956828753,1000.0
105.0,224.967,1000.0,5.81822671398,0.0,327.954,240.804,224.314583786,34.2307692308,1000.0,140.03,1145,27.8792833098,224.307,-243.615,1145,5.0,0.752055,224.639947976,99.9956828753,1000.0
157.0,224.5,1000.0,6.00952134359,0.0,328.002,263.072,223.736245837,43.76,1000.0,140.032,1146,40.8414299456,223.739,-243.632,1146,3.0,0.809341,224.071019977,99.9956828753,1000.0
148.0,224.233,1000.0,6.11852251051,0.0,328.002,260.622,223.399100874,33.4827586207,1000.0,140.071,1147,34.0350941496,223.401,-244.642,1147,3.0,0.809646,223.778459725,99.9956828753,1000.0
159.0,226.371,1000.0,5.65689390101,0.0,328.059,231.366,225.574934298,35.6551724138,1000.0,140.116,1148,38.2138049275,225.578,-246.673,1148,3.0,0.812382,225.885173995,99.9956828753,1000.0
202.0,226.826,1000.0,5.57509364285,0.0,328.076,240.237,226.048432907,45.1363636364,1000.0,140.173,1149,44.1827768321,226.036,-246.212,1149,5.0,0.870169,226.349134932,99.9956828753,1000.0
137.0,227.218,882.666666667,6.2844579677,204.701544259,328.116,319.807,226.396665919,35.8888888889,1000.0,140.191,1150,30.0016460454,226.406,-243.988,1150,3.0,0.858535,226.705270776,99.5007559885,283.0
64.0,225.551,1000.0,6.0754542403,0.0,328.135,282.385,224.649370899,33.3103448276,1000.0,140.164,1151,17.3306653637,224.655,-243.846,1151,8.0,0.859245,225.084991922,99.9956828753,1000.0
194.0,225.664,1000.0,5.77677998125,0.0,328.195,257.83,224.706549286,36.2068965517,1000.0,140.215,1152,39.5207316266,224.703,-244.514,1152,3.0,0.850327,225.226400214,99.9956828753,1000.0
153.0,226.096,1000.0,6.03962789182,0.0,328.261,258.989,225.002576239,40.7826086957,1000.0,140.241,1153,39.9139907058,225.006,-244.989,1153,3.0,0.813987,225.585719377,99.9956828753,1000.0
114.0,227.42,979.636363636,6.09228406203,64.3954723525,328.27,260.303,226.551857203,35.6785714286,1000.0,140.197,1154,31.9955952007,226.529,-248.149,1154,3.0,0.858013,227.018234535,99.992346977,776.0
185.0,229.906,1000.0,5.57477950067,0.0,328.297,217.424,229.17089281,61.0,1000.0,140.24,1155,60.3959159767,229.186,-251.779,1155,3.0,0.869182,229.384233476,99.9956828753,1000.0
237.0,233.157,1000.0,4.95130668669,0.0,328.322,181.444,232.649862563,45.0909090909,1000.0,140.28,1156,49.2331273275,232.638,-254.403,1156,3.0,0.907333,232.721033948,99.9956828753,1000.0
113.0,235.323,129.50617284,4.75963879785,101.982947432,328.338,193.681,234.749708286,32.8275862069,1000.0,140.32,1157,30.7269049414,234.749,-256.267,1157,4.0,0.897504,234.799778558,68.8086176092,88.0
302.0,236.381,312.257142857,4.6065021646,346.133693647,328.329,185.154,235.82623786,52.75,1000.0,140.358,1158,61.1317225342,235.841,-255.956,1158,11.0,0.938564,235.876370184,78.8044352074,80.0
324.0,236.64,273.189189189,4.22570176088,132.403118653,328.33,174.388,236.123477042,50.8823529412,730.0,140.368,1159,72.002354825,236.125,-255.671,1159,4.0,0.937705,236.180509912,89.1987370262,103.0
139.0,235.403,123.75308642,4.43638028543,53.5669722419,328.349,203.778,234.854678783,34.90625,322.0,140.331,1160,33.9027647978,234.849,-254.219,1160,3.0,0.947261,234.918536734,67.3506265717,54.0
138.0,235.225,361.892857143,4.29596981613,276.789933148,328.352,181.404,234.671619518,39.0,1000.0,140.385,1161,35.5981849148,234.675,-253.643,1161,5.0,0.946352,234.728150758,86.8626363409,89.0
137.0,234.057,1000.0,4.31222952405,0.0,328.352,182.375,233.475482469,38.0769230769,1000.0,140.401,1162,30.747011208,233.472,-252.382,1162,4.0,0.942785,233.544884147,99.9956828753,1000.0
140.0,232.764,146.492753623,4.21574291918,58.9599773829,328.426,167.447,232.210571019,35.4642857143,370.0,140.421,1163,31.6131551989,232.208,-251.548,1163,4.0,0.92114,232.275918752,73.8109371683,66.0
93.0,232.784,92.6944444444,4.57553352467,23.6147546208,328.401,204.258,232.146034793,32.8387096774,175.0,140.428,1164,24.0457853247,232.163,-251.054,1164,4.0,0.924188,232.198866121,59.565464554,58.0
105.0,232.034,84.0166666667,3.91693323253,15.6880970449,328.39,159.684,231.550840233,23.2093023256,140.0,140.45,1165,22.7295096987,231.545,-250.792,1165,4.0,0.936761,231.599912204,56.4996556499,58.0
76.0,231.939,95.2571428571,4.13472331252,32.1517321081,328.389,173.225,231.385710208,37.1851851852,195.0,140.39,1166,21.9022018799,231.386,-250.067,1166,4.0,0.925112,231.437866887,59.6771300995,48.0
81.0,230.544,103.670103093,4.16654545539,45.9479135071,328.383,174.029,230.028162513,33.2666666667,346.0,140.339,1167,25.1527776244,230.039,-249.121,1167,3.0,0.917619,230.079996089,61.665666981,51.0
143.0,229.924,156.359375,4.19322402746,180.521931423,328.361,189.329,229.34944932,39.24,953.0,140.381,1168,33.2857687308,229.341,-248.407,1168,4.0,0.940162,229.428904616,62.8517685431,50.0
105.0,229.335,65.8289473684,3.93818949854,11.5158793776,328.329,155.748,228.819739676,26.7837837838,122.0,140.37,1169,23.2601447035,228.817,-247.955,1169,4.0,0.920835,228.893246177,48.0658882096,47.0
88.0,228.658,634.1875,4.12626698065,426.685220442,328.353,177.058,228.114928693,26.4444444444,1000.0,140.354,1170,19.8626456284,228.123,-247.253,1170,3.0,0.873204,228.176363069,83.4874050939,54.0
85.0,228.193,114.045454545,3.97913546724,171.721690077,328.346,155.19,227.650511283,27.1794871795,1000.0,140.399,1171,24.6085994922,227.651,-246.736,1171,3.0,0.896175,227.705474483,53.257517058,47.0
86.0,227.86,67.777027027,4.03070966529,35.5669944452,328.346,158.011,227.330795655,30.8181818182,310.0,140.401,1172,22.1885235767,227.338,-246.851,1172,4.0,0.888399,227.391059404,47.4127563714,47.0
70.0,228.215,62.98125,4.33880773452,28.2848174546,328.308,178.384,227.624695693,23.8571428571,351.0,140.432,1173,18.4204485605,227.624,-246.255,1173,3.0,0.872386,227.69019703,45.7445800534,50.0
79.0,227.548,613.823529412,3.9418116321,461.600315436,328.308,161.203,227.001578779,32.1290322581,1000.0,140.452,1174,21.0770352562,226.997,-246.057,1174,4.0,0.86108,227.083336912,77.8713816914,54.0
101.0,227.218,646.8125,3.9846817488,455.966448704,328.361,170.207,226.654161543,35.24,1000.0,140.451,1175,27.0026369083,226.668,-245.62,1175,5.0,0.861296,226.726905747,79.0888208453,55.0
127.0,226.497,914.454545455,3.99212291493,270.518479838,328.305,150.181,225.963654614,34.0606060606,1000.0,140.455,1176,26.2377699001,225.96,-245.279,1176,5.0,0.846415,226.030199211,94.9716800942,59.0
85.0,226.447,782.923076923,4.11997089569,396.328430537,328.328,173.263,225.899178134,29.2941176471,1000.0,140.479,1177,20.4414938613,225.899,-245.146,1177,3.0,0.842676,225.965971195,87.2807031967,57.0
115.0,226.355,1000.0,3.89991620079,0.0,328.366,162.26,225.846597677,35.4285714286,1000.0,140.508,1178,25.9235532334,225.844,-245.052,1178,4.0,0.843835,225.913751492,99.9956828753,1000.0
96.0,226.923,844.916666667,4.10102557521,346.776935588,328.316,177.052,226.380639353,26.7837837838,1000.0,140.526,1179,21.8831480703,226.376,-245.177,1179,3.0,0.850035,226.441368906,91.7074383169,69.0
119.0,226.62,731.714285714,4.0523936208,424.202517096,328.314,162.819,226.039603492,29.9666666667,1000.0,140.488,1180,26.6964209004,226.045,-244.646,1180,3.0,0.839051,226.112884251,84.5074950419,58.0
125.0,226.013,1000.0,3.99382778636,0.0,328.327,165.272,225.443696789,35.5161290323,1000.0,140.568,1181,29.7601931226,225.443,-244.431,1181,3.0,0.867654,225.5125846,99.9956828753,1000.0
97.0,225.912,613.647058824,4.01988698774,461.824379808,328.301,158.739,225.304146699,20.8367346939,1000.0,140.591,1182,18.7826960517,225.303,-243.865,1182,3.0,0.877453,225.396652755,77.7433938491,52.0
74.0,225.45,94.3490566038,4.11080412411,106.247489866,328.298,176.803,224.944728954,30.1212121212,784.0,140.577,1183,19.9738580297,224.94,-243.635,1183,3.0,0.903974,225.012395149,51.2914496665,46.0
120.0,225.259,844.0,3.82396172889,348.827560073,328.385,158.152,224.713634642,31.40625,1000.0,140.541,1184,25.1630425612,224.71,-243.538,1184,6.0,0.825095,224.794795018,91.2346912075,62.0
65.0,224.711,82.652892562,3.98669134616,91.6006162908,328.433,156.807,224.19097743,27.9142857143,705.0,140.524,1185,20.9494240338,224.193,-243.113,1185,3.0,0.871181,224.260987488,47.6441713842,42.0
74.0,224.557,745.928571429,4.00815118828,397.646193114,328.442,162.518,224.056770271,32.7096774194,1000.0,140.541,1186,20.4942061811,224.063,-242.976,1186,5.0,0.855889,224.131432031,86.9678034019,50.0
71.0,223.965,229.304347826,3.90144760247,267.978817265,328.454,148.846,223.459264921,23.119047619,1000.0,140.596,1187,17.0114840496,223.459,-242.654,1187,3.0,0.866949,223.51976893,64.3531887933,45.0
69.0,224.309,685.266666667,4.0663239398,445.107098223,328.516,169.496,223.74883995,26.8108108108,1000.0,140.663,1188,17.7457080275,223.745,-242.602,1188,5.0,0.866869,223.800830912,80.9543747985,50.0
118.0,223.954,1000.0,3.90068431356,0.0,328.565,163.395,223.431115458,33.7419354839,1000.0,140.681,1189,25.9353635048,223.43,-242.233,1189,3.0,0.678809,223.49193118,99.9956828753,1000.0
100.0,223.665,1000.0,3.96973012476,0.0,328.591,159.92,223.094722838,31.0,1000.0,140.671,1190,20.7235775547,223.098,-241.915,1190,3.0,0.802048,223.153520924,99.9956828753,1000.0
134.0,223.265,1000.0,3.92577377755,0.0,328.633,152.495,222.75905655,33.7333333333,1000.0,140.672,1191,27.8734441519,222.756,-241.907,1191,4.0,0.855952,222.827367526,99.9956828753,1000.0
128.0,223.134,1000.0,3.91111008289,0.0,328.71,156.703,222.602175863,30.2424242424,1000.0,140.69,1192,25.449927431,222.606,-241.253,1192,5.0,0.856735,222.676384846,99.9956828753,1000.0
124.0,222.957,1000.0,4.14522078091,0.0,328.784,171.519,222.397606667,35.2413793103,1000.0,140.767,1193,24.4859638504,222.391,-241.743,1193,3.0,0.888796,222.457273315,99.9956828753,1000.0
80.0,222.923,1000.0,3.77755945585,0.0,328.768,139.587,222.397913952,32.8709677419,1000.0,140.797,1194,22.1166145917,222.395,-241.387,1194,5.0,0.884668,222.458145794,99.9956828753,1000.0
76.0,223.0,1000.0,4.07315025066,0.0,328.82,153.285,222.453320528,29.3,1000.0,140.822,1195,20.319366788,222.45,-241.193,1195,3.0,0.892416,222.527699563,99.9956828753,1000.0
144.0,223.183,1000.0,3.97704493224,0.0,328.809,154.261,222.604040225,31.9705882353,1000.0,140.84,1196,28.2400271768,222.606,-241.225,1196,3.0,0.912729,222.675837095,99.9956828753,1000.0
125.0,222.262,1000.0,4.05149578507,0.0,328.889,166.322,221.740161948,41.6,1000.0,140.844,1197,29.2465382567,221.742,-240.852,1197,3.0,0.888029,221.819654261,99.9956828753,1000.0
136.0,222.656,1000.0,4.08520050797,0.0,328.884,154.398,222.098673781,28.4666666667,1000.0,140.872,1198,30.0063696942,222.105,-240.763,1198,3.0,0.912225,222.178166479,99.9956828753,1000.0
183.0,222.316,1000.0,3.86251826854,0.0,328.886,145.981,221.786006939,40.8571428571,1000.0,140.924,1199,42.2312632044,221.78,-240.524,1199,4.0,0.889571,221.86293706,99.9956828753,1000.0
115.0,222.443,1000.0,4.06482885467,0.0,328.857,165.595,221.878860736,30.8181818182,1000.0,140.961,1200,25.5478808295,221.881,-240.537,1200,4.0,0.912406,221.977094751,99.9956828753,1000.0
98.0,222.196,1000.0,3.8330094668,0.0,328.916,144.777,221.58108312,33.6551724138,1000.0,140.942,1201,22.451903939,221.574,-239.641,1201,2.0,0.93093,221.702113099,99.9956828753,1000.0
