AverageAbsQ,AveragePolicySurr,AverageReturn,AverageAbsQYDiff,MinReturn,MinEsReturn,AverageDiscountedReturn,Epoch,AverageAction,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,StdEsReturn,AverageEsReturn,AverageY,AverageAbsY,AverageQ,Iteration,MaxEsReturn,AverageQLoss,StdReturn
29016.4,-31156.9,1000.0,554.018085107,1000.0,3.0,99.9956828753,2628,0.25648,1435.83,276.726,1000.0,11.8392919783,16.3709677419,28980.3042938,28983.254483,28980.1,2628,48.0,3.79005e+06,0.0
29090.1,-31210.0,1000.0,559.065464067,1000.0,2.0,99.9956828753,2629,0.332416,1436.54,276.784,1000.0,14.4937150675,16.9655172414,29055.4756484,29057.8623998,29053.8,2629,66.0,3.70877e+06,0.0
29198.4,-31294.1,1000.0,551.26858563,1000.0,4.0,99.9956828753,2630,0.200635,1437.29,276.85,1000.0,24.6760342573,22.4,29164.3396589,29167.0781434,29165.0,2630,111.0,3.66931e+06,0.0
29131.8,-31330.5,1000.0,561.588750704,1000.0,3.0,99.9956828753,2631,0.235108,1437.99,276.946,1000.0,12.6973088853,14.8208955224,29096.2866545,29099.4106148,29095.9,2631,67.0,3.7736e+06,0.0
29206.4,-31306.4,1000.0,564.015641834,1000.0,3.0,99.9956828753,2632,0.235888,1438.73,277.023,1000.0,10.5877213672,11.8875,29171.8198604,29175.9027825,29171.1,2632,61.0,3.95831e+06,0.0
29231.6,-31360.6,1000.0,561.676317586,1000.0,3.0,99.9956828753,2633,0.261595,1439.43,277.087,1000.0,13.6855427964,15.1857142857,29193.2177972,29197.3113687,29192.9,2633,66.0,3.94893e+06,0.0
29307.8,-31408.7,1000.0,573.665573299,1000.0,3.0,99.9956828753,2634,0.211679,1440.23,277.176,1000.0,10.7904341612,13.6285714286,29270.6476953,29274.7024706,29270.2,2634,42.0,3.86264e+06,0.0
29342.0,-31422.4,1000.0,555.732793284,1000.0,3.0,99.9956828753,2635,0.227443,1440.87,277.224,1000.0,12.6502009817,14.5138888889,29305.5778124,29309.3881827,29306.1,2635,52.0,3.8027e+06,0.0
29363.6,-31441.1,1000.0,573.101736744,1000.0,3.0,99.9956828753,2636,0.215951,1441.57,277.232,1000.0,10.2261886025,13.28,29326.2314541,29330.7199217,29324.7,2636,37.0,3.99514e+06,0.0
29386.2,-31488.6,1000.0,570.619578602,1000.0,3.0,99.9956828753,2637,0.233826,1442.31,277.302,1000.0,15.0372592258,12.7820512821,29347.3343429,29352.0776905,29347.4,2637,106.0,3.87954e+06,0.0
29336.1,-31482.7,1000.0,587.382107546,1000.0,3.0,99.9956828753,2638,0.245936,1443.07,277.34,1000.0,21.1712079102,19.1730769231,29298.544735,29302.5836365,29298.2,2638,97.0,4.1118e+06,0.0
29396.3,-31533.2,1000.0,558.750083043,1000.0,3.0,99.9956828753,2639,0.22557,1443.71,277.363,1000.0,10.0160225175,14.8333333333,29358.4649776,29362.2575911,29357.2,2639,44.0,3.86206e+06,0.0
29461.6,-31601.2,1000.0,572.794820099,1000.0,2.0,99.9956828753,2640,0.220709,1444.41,277.387,1000.0,16.4596260571,15.8615384615,29424.8008606,29428.1224727,29424.2,2640,105.0,4.03664e+06,0.0
29462.8,-31581.2,1000.0,580.060714569,1000.0,3.0,99.9956828753,2641,0.259361,1445.15,277.464,1000.0,12.9086366208,15.3692307692,29427.8614001,29431.017116,29429.0,2641,63.0,4.10348e+06,0.0
29562.9,-31648.1,1000.0,554.795554928,1000.0,3.0,99.9956828753,2642,0.178328,1445.91,277.586,1000.0,14.3153615904,14.0,29526.0239854,29529.4343803,29525.0,2642,73.0,3.79189e+06,0.0
29594.6,-31708.4,1000.0,560.981028746,1000.0,3.0,99.9956828753,2643,0.233943,1446.65,277.647,1000.0,16.2277192945,17.3157894737,29564.1114499,29567.3909286,29560.5,2643,75.0,3.79536e+06,0.0
29527.8,-31686.7,1000.0,572.744491451,1000.0,3.0,99.9956828753,2644,0.241759,1447.46,277.72,1000.0,15.5587677887,17.8214285714,29490.0743514,29494.5679815,29490.2,2644,81.0,3.95223e+06,0.0
29577.5,-31738.3,1000.0,583.730646351,1000.0,3.0,99.9956828753,2645,0.285685,1448.28,277.811,1000.0,17.1840400558,21.1458333333,29539.3070607,29544.1304695,29538.8,2645,68.0,4.10727e+06,0.0
29607.6,-31782.1,1000.0,570.041658324,1000.0,3.0,99.9956828753,2646,0.194615,1449.02,277.871,1000.0,14.6148437425,16.5245901639,29565.6383217,29570.1121593,29568.0,2646,73.0,4.00939e+06,0.0
29598.8,-31706.9,1000.0,558.874414327,1000.0,3.0,99.9956828753,2647,0.227001,1449.81,277.932,1000.0,13.3822071942,14.2714285714,29564.9055935,29568.6032977,29562.7,2647,74.0,3.91297e+06,0.0
29656.7,-31792.6,1000.0,570.734980431,1000.0,3.0,99.9956828753,2648,0.292154,1450.52,278.021,1000.0,16.8588365811,16.3278688525,29622.2398658,29626.1013797,29621.0,2648,92.0,3.87344e+06,0.0
29664.2,-31810.7,1000.0,569.425591208,1000.0,3.0,99.9956828753,2649,0.287547,1451.31,278.083,1000.0,15.1493145094,19.7058823529,29625.8728563,29631.1768947,29627.0,2649,89.0,3.96894e+06,0.0
29778.4,-31872.8,1000.0,565.748328848,1000.0,3.0,99.9956828753,2650,0.306886,1452.01,278.135,1000.0,13.2207405719,15.9516129032,29742.3390617,29746.5396649,29740.8,2650,64.0,3.89393e+06,0.0
29752.0,-31869.4,1000.0,572.999200845,1000.0,3.0,99.9956828753,2651,0.221309,1452.73,278.215,1000.0,18.7455298868,17.6140350877,29713.1581819,29718.1264249,29713.6,2651,98.0,3.92931e+06,0.0
29736.8,-31896.3,1000.0,580.668122164,1000.0,3.0,99.9956828753,2652,0.23984,1453.42,278.341,1000.0,12.9108602122,14.5294117647,29699.2802495,29703.164459,29699.7,2652,82.0,4.08129e+06,0.0
29784.9,-31934.0,1000.0,580.347331412,1000.0,3.0,99.9956828753,2653,0.22231,1454.12,278.423,1000.0,13.3735522281,13.7162162162,29751.4590892,29755.2780644,29751.4,2653,76.0,4.08425e+06,0.0
29751.2,-31898.8,1000.0,564.807073958,1000.0,3.0,99.9956828753,2654,0.284982,1454.79,278.486,1000.0,19.3088212616,22.8181818182,29713.4670077,29716.5078446,29712.8,2654,78.0,3.95097e+06,0.0
29825.2,-31984.7,1000.0,563.705763238,1000.0,3.0,99.9956828753,2655,0.188409,1455.48,278.605,1000.0,17.4411737151,19.3725490196,29790.6781669,29794.4941976,29788.9,2655,75.0,3.91071e+06,0.0
29776.0,-31949.4,1000.0,562.793642601,1000.0,3.0,99.9956828753,2656,0.216324,1456.16,278.696,1000.0,15.5685520423,16.3225806452,29737.5788678,29741.1419308,29739.2,2656,86.0,3.76429e+06,0.0
29914.2,-32012.8,1000.0,565.204781994,1000.0,3.0,99.9956828753,2657,0.209913,1456.86,278.814,1000.0,16.5936416734,14.8787878788,29883.1885788,29886.4348093,29880.8,2657,82.0,3.89503e+06,0.0
29898.7,-32004.0,1000.0,561.8329697,1000.0,3.0,99.9956828753,2658,0.205072,1457.5,278.871,1000.0,18.7843621289,18.3018867925,29863.5802149,29866.6600838,29863.9,2658,112.0,3.78876e+06,0.0
29936.5,-32039.5,1000.0,571.516831122,1000.0,3.0,99.9956828753,2659,0.176864,1458.23,278.971,1000.0,12.8567815551,15.7727272727,29900.4307848,29904.5363258,29899.9,2659,53.0,3.96145e+06,0.0
29970.6,-32068.2,1000.0,555.944330559,1000.0,3.0,99.9956828753,2660,0.226519,1458.97,279.029,1000.0,21.7845074464,20.0816326531,29933.8234419,29937.9171744,29934.7,2660,139.0,3.69712e+06,0.0
29882.0,-32091.5,1000.0,572.910295946,1000.0,3.0,99.9956828753,2661,0.224958,1459.74,279.085,1000.0,17.8149580429,17.8245614035,29846.1337894,29850.2051584,29844.9,2661,93.0,4.13971e+06,0.0
29967.1,-32100.7,1000.0,586.183871847,1000.0,3.0,99.9956828753,2662,0.259318,1460.52,279.152,1000.0,17.430875738,19.3269230769,29931.4814572,29934.4128872,29932.3,2662,79.0,4.31804e+06,0.0
29960.7,-32140.7,1000.0,585.588762428,1000.0,3.0,99.9956828753,2663,0.251133,1461.25,279.221,1000.0,20.5977888035,21.2391304348,29921.9011078,29925.6029575,29921.9,2663,93.0,4.11691e+06,0.0
30007.1,-32171.5,1000.0,577.40055736,1000.0,3.0,99.9956828753,2664,0.187104,1461.98,279.258,1000.0,14.3394498669,19.7307692308,29971.3605481,29974.5807844,29970.9,2664,69.0,4.18959e+06,0.0
30060.7,-32193.9,1000.0,566.276768387,1000.0,2.0,99.9956828753,2665,0.203599,1462.59,279.357,1000.0,10.9077076508,13.4594594595,30025.0119458,30028.3980175,30025.2,2665,49.0,3.92841e+06,0.0
30037.2,-32224.9,1000.0,584.465107528,1000.0,3.0,99.9956828753,2666,0.196097,1463.2,279.463,1000.0,15.3425581447,18.6603773585,29998.1175552,30001.447279,29997.9,2666,63.0,4.01213e+06,0.0
30106.8,-32281.8,1000.0,570.152760354,1000.0,3.0,99.9956828753,2667,0.198614,1463.94,279.546,1000.0,26.2471671981,19.3265306122,30067.2012042,30071.6758051,30066.3,2667,167.0,3.86897e+06,0.0
30088.1,-32307.3,1000.0,572.00374432,1000.0,3.0,99.9956828753,2668,0.174481,1464.55,279.618,1000.0,16.8746163034,17.6206896552,30051.3856884,30054.5145595,30050.2,2668,70.0,3.7863e+06,0.0
30094.7,-32287.6,1000.0,566.982522641,1000.0,3.0,99.9956828753,2669,0.254105,1465.21,279.715,1000.0,15.031977788,17.7288135593,30057.1779293,30060.409836,30057.1,2669,63.0,3.96034e+06,0.0
30143.7,-32368.0,1000.0,588.475101826,1000.0,2.0,99.9956828753,2670,0.231853,1465.98,279.816,1000.0,16.6092586504,14.6825396825,30103.6123972,30107.6807248,30103.4,2670,82.0,3.98643e+06,0.0
30199.6,-32346.9,1000.0,592.459867215,1000.0,3.0,99.9956828753,2671,0.296866,1466.7,279.901,1000.0,20.5453845374,19.8703703704,30162.6418057,30166.5918248,30161.2,2671,86.0,4.29865e+06,0.0
30149.6,-32351.4,1000.0,581.970158778,1000.0,2.0,99.9956828753,2672,0.250994,1467.5,279.968,1000.0,15.7600067074,14.7205882353,30108.92972,30113.7567334,30109.9,2672,96.0,4.05881e+06,0.0
30268.1,-32415.3,1000.0,586.127239704,1000.0,3.0,99.9956828753,2673,0.211116,1468.25,280.085,1000.0,14.9115980739,15.2698412698,30229.2917819,30233.1090233,30229.2,2673,77.0,4.11005e+06,0.0
30241.2,-32452.9,1000.0,584.381238762,1000.0,3.0,99.9956828753,2674,0.246883,1468.93,280.198,1000.0,12.3163059427,12.4337349398,30202.8305075,30207.6772748,30201.1,2674,64.0,4.01315e+06,0.0
30303.3,-32471.7,1000.0,567.603405327,1000.0,3.0,99.9956828753,2675,0.24015,1469.63,280.328,1000.0,11.6839633687,12.1,30265.0184287,30268.8817508,30266.0,2675,76.0,4.0024e+06,0.0
30346.6,-32504.9,1000.0,578.634026251,1000.0,3.0,99.9956828753,2676,0.222962,1470.38,280.405,1000.0,13.6755479687,14.6714285714,30308.7800808,30313.0004229,30308.2,2676,78.0,3.90388e+06,0.0
30316.3,-32552.0,1000.0,592.802251429,1000.0,3.0,99.9956828753,2677,0.272568,1471.19,280.527,1000.0,17.6592310922,14.1971830986,30278.8282447,30281.8710822,30277.5,2677,120.0,4.14472e+06,0.0
30312.7,-32500.1,1000.0,588.543773362,1000.0,3.0,99.9956828753,2678,0.197451,1472.0,280.607,1000.0,13.3552729548,15.7777777778,30271.9266239,30276.0857986,30272.1,2678,63.0,4.11863e+06,0.0
30371.0,-32593.4,1000.0,589.776464636,1000.0,3.0,99.9956828753,2679,0.239965,1472.69,280.691,1000.0,17.4501543694,18.537037037,30334.5913053,30339.2985576,30333.9,2679,84.0,4.20411e+06,0.0
30415.4,-32603.0,1000.0,577.432476266,1000.0,3.0,99.9956828753,2680,0.227139,1473.35,280.687,1000.0,15.2842068022,18.6981132075,30374.9876637,30379.4149024,30375.6,2680,71.0,3.95486e+06,0.0
30492.3,-32668.3,1000.0,596.056758703,1000.0,3.0,99.9956828753,2681,0.214018,1474.11,280.73,1000.0,15.6554835973,16.85,30452.4205712,30456.0129571,30452.9,2681,64.0,4.34987e+06,0.0
30497.9,-32689.2,1000.0,576.747733255,1000.0,3.0,99.9956828753,2682,0.185793,1474.84,280.844,1000.0,12.5853676661,15.2923076923,30459.7416493,30465.0076825,30458.7,2682,57.0,4.07353e+06,0.0
30492.2,-32700.2,1000.0,598.849622175,1000.0,3.0,99.9956828753,2683,0.222168,1475.6,280.909,1000.0,15.2662887881,16.1451612903,30454.1094571,30458.893591,30452.0,2683,78.0,4.41544e+06,0.0
30604.7,-32774.4,1000.0,574.501399078,1000.0,3.0,99.9956828753,2684,0.221436,1476.27,280.972,1000.0,13.7291456055,13.2236842105,30567.3359209,30570.2724636,30567.6,2684,70.0,4.01393e+06,0.0
30558.7,-32767.2,1000.0,579.658819424,1000.0,3.0,99.9956828753,2685,0.21046,1477.05,281.014,1000.0,11.7208488582,14.1267605634,30519.3274636,30522.9870301,30519.1,2685,70.0,3.91766e+06,0.0
30578.1,-32799.4,1000.0,594.615932067,1000.0,2.0,99.9956828753,2686,0.253861,1477.82,281.118,1000.0,10.583533288,12.7435897436,30540.4175774,30544.5752657,30539.3,2686,45.0,4.16217e+06,0.0
30633.6,-32851.2,1000.0,591.597370198,1000.0,3.0,99.9956828753,2687,0.206822,1478.52,281.176,1000.0,11.314419443,16.813559322,30595.4685585,30601.32826,30594.6,2687,54.0,4.16264e+06,0.0
30608.3,-32870.6,1000.0,590.677812622,1000.0,3.0,99.9956828753,2688,0.225616,1479.32,281.298,1000.0,15.4450069511,16.6721311475,30571.2712073,30576.000222,30571.4,2688,85.0,4.32498e+06,0.0
30713.2,-32918.9,1000.0,578.923822335,1000.0,3.0,99.9956828753,2689,0.316092,1480.09,281.376,1000.0,14.580294425,14.8358208955,30677.3720637,30681.1634089,30678.3,2689,65.0,4.08874e+06,0.0
30683.5,-32909.4,1000.0,579.394983093,1000.0,3.0,99.9956828753,2690,0.28514,1480.79,281.431,1000.0,13.2683830997,13.676056338,30646.1408356,30650.1108158,30644.7,2690,60.0,3.99775e+06,0.0
30711.2,-32949.6,1000.0,602.530609531,1000.0,3.0,99.9956828753,2691,0.217656,1481.56,281.487,1000.0,14.5084922265,16.3015873016,30677.5116223,30682.2615997,30674.9,2691,71.0,4.47977e+06,0.0
30651.3,-32904.8,1000.0,604.003815777,1000.0,3.0,99.9956828753,2692,0.198506,1482.31,281.544,1000.0,11.5404139416,15.8412698413,30612.3031582,30617.1724384,30613.6,2692,65.0,4.66651e+06,0.0
30849.6,-33047.6,1000.0,580.306539135,1000.0,3.0,99.9956828753,2693,0.206657,1483.04,281.604,1000.0,12.9708385643,14.4142857143,30813.2534276,30817.6108243,30813.2,2693,53.0,4.05822e+06,0.0
30842.3,-33057.6,1000.0,586.446643184,1000.0,3.0,99.9956828753,2694,0.205156,1483.79,281.646,1000.0,26.5718343712,21.2608695652,30801.8367354,30806.1391896,30802.2,2694,129.0,4.18143e+06,0.0
30913.5,-33130.0,1000.0,585.099914864,1000.0,3.0,99.9956828753,2695,0.238905,1484.5,281.731,1000.0,19.0878815541,21.3333333333,30876.5988375,30881.131865,30875.9,2695,103.0,4.10587e+06,0.0
30882.0,-33112.8,1000.0,592.487988745,1000.0,2.0,99.9956828753,2696,0.235589,1485.21,281.782,1000.0,17.7256497967,17.625,30842.3015068,30846.9380971,30841.3,2696,80.0,4.04943e+06,0.0
30954.9,-33199.5,1000.0,583.667676582,1000.0,3.0,99.9956828753,2697,0.267168,1485.94,281.852,1000.0,12.1727079115,15.7741935484,30918.756942,30923.6495755,30916.9,2697,50.0,4.03293e+06,0.0
30912.0,-33144.5,1000.0,594.767711689,1000.0,3.0,99.9956828753,2698,0.230143,1486.57,281.93,1000.0,12.9761869812,14.7,30872.8768401,30876.6024036,30872.4,2698,74.0,4.32719e+06,0.0
31069.2,-33245.4,1000.0,588.034135155,1000.0,3.0,99.9956828753,2699,0.202992,1487.23,281.986,1000.0,13.8476177397,16.4590163934,31032.0418194,31036.1479801,31032.4,2699,69.0,4.3601e+06,0.0
30974.8,-33246.3,1000.0,596.840934328,1000.0,3.0,99.9956828753,2700,0.203146,1487.95,282.038,1000.0,13.8805689366,14.8888888889,30937.2099697,30940.8409172,30936.3,2700,63.0,4.19938e+06,0.0
31057.5,-33332.0,1000.0,575.838610625,1000.0,3.0,99.9956828753,2701,0.203047,1488.71,282.074,1000.0,13.6847290437,15.696969697,31021.1396304,31025.5310385,31020.1,2701,66.0,3.91828e+06,0.0
31050.6,-33348.0,1000.0,595.839234871,1000.0,3.0,99.9956828753,2702,0.22524,1489.47,282.194,1000.0,14.1934988719,17.6896551724,31010.3973393,31014.9106263,31010.6,2702,52.0,4.14632e+06,0.0
31132.9,-33424.3,1000.0,584.236733185,1000.0,3.0,99.9956828753,2703,0.221051,1490.22,282.242,1000.0,19.4887716961,16.5666666667,31095.9584523,31099.2442452,31094.8,2703,101.0,4.10121e+06,0.0
31101.5,-33409.6,1000.0,594.407969006,1000.0,3.0,99.9956828753,2704,0.239241,1491.02,282.342,1000.0,14.1268582083,14.4264705882,31061.0185722,31064.3054046,31062.0,2704,69.0,4.25687e+06,0.0
31125.1,-33378.9,1000.0,600.869577968,1000.0,3.0,99.9956828753,2705,0.24473,1491.68,282.413,1000.0,13.1898261184,16.2786885246,31085.9286763,31089.351411,31084.8,2705,57.0,4.42839e+06,0.0
31200.6,-33483.1,1000.0,586.538152813,1000.0,3.0,99.9956828753,2706,0.212145,1492.4,282.517,1000.0,17.0317693642,18.7358490566,31163.4794864,31167.0246392,31163.0,2706,74.0,4.12426e+06,0.0
31276.8,-33556.8,1000.0,595.381014997,1000.0,3.0,99.9956828753,2707,0.261126,1493.19,282.611,1000.0,12.9952581676,14.0405405405,31242.1685702,31246.4700534,31240.2,2707,53.0,4.29061e+06,0.0
31285.9,-33570.5,1000.0,601.032412067,1000.0,3.0,99.9956828753,2708,0.166349,1493.9,282.666,1000.0,10.4872813315,14.9552238806,31249.1228334,31252.2147862,31250.5,2708,47.0,4.27263e+06,0.0
31319.2,-33556.8,1000.0,591.721270332,1000.0,2.0,99.9956828753,2709,0.237331,1494.59,282.764,1000.0,15.4528769153,18.1636363636,31283.4087381,31286.2703383,31281.4,2709,84.0,4.23062e+06,0.0
31323.8,-33643.1,1000.0,605.668535302,1000.0,3.0,99.9956828753,2710,0.194483,1495.24,282.883,1000.0,13.7651297431,12.7307692308,31287.0131955,31289.3578747,31285.8,2710,68.0,4.44744e+06,0.0
31328.4,-33593.0,1000.0,616.174196232,1000.0,3.0,99.9956828753,2711,0.215863,1495.99,282.969,1000.0,12.6527036277,15.0,31288.6190368,31291.8400998,31288.4,2711,53.0,4.61781e+06,0.0
31361.2,-33665.7,1000.0,585.966568208,1000.0,3.0,99.9956828753,2712,0.207806,1496.75,283.052,1000.0,18.1071636974,14.7941176471,31325.5047135,31330.5551305,31323.1,2712,116.0,4.05101e+06,0.0
31491.2,-33756.9,1000.0,586.29110549,1000.0,3.0,99.9956828753,2713,0.188344,1497.46,283.118,1000.0,12.6817782665,12.65,31453.2715236,31456.9624737,31455.4,2713,76.0,4.21671e+06,0.0
31398.5,-33758.3,1000.0,625.677717783,1000.0,2.0,99.9956828753,2714,0.211925,1498.31,283.206,1000.0,16.0296514962,16.6101694915,31359.2073322,31362.9749635,31358.4,2714,89.0,4.79942e+06,0.0
31498.3,-33794.7,1000.0,605.373348347,1000.0,3.0,99.9956828753,2715,0.220848,1499.02,283.269,1000.0,17.7883841817,18.5925925926,31462.1253591,31465.8109157,31461.1,2715,94.0,4.45612e+06,0.0
31537.0,-33826.1,1000.0,615.361835911,1000.0,3.0,99.9956828753,2716,0.231517,1499.85,283.358,1000.0,14.7516072804,17.9090909091,31496.689669,31500.7820028,31499.1,2716,52.0,4.69932e+06,0.0
31521.4,-33799.5,1000.0,594.948180991,1000.0,3.0,99.9956828753,2717,0.196578,1500.49,283.441,1000.0,14.5041914717,18.6545454545,31484.7617111,31488.179451,31482.0,2717,53.0,4.32225e+06,0.0
31632.2,-33901.1,1000.0,609.079631648,1000.0,3.0,99.9956828753,2718,0.209469,1501.19,283.436,1000.0,17.3263648579,18.7169811321,31593.3536724,31597.9542054,31593.9,2718,90.0,4.50885e+06,0.0
31587.4,-33883.6,1000.0,605.972975063,1000.0,3.0,99.9956828753,2719,0.205129,1501.92,283.549,1000.0,12.4008175866,14.8823529412,31550.048831,31554.1586097,31547.0,2719,52.0,4.60744e+06,0.0
31648.4,-33962.5,1000.0,627.501084761,1000.0,3.0,99.9956828753,2720,0.255441,1502.69,283.617,1000.0,14.1265003623,16.0806451613,31608.3855061,31613.0573596,31608.0,2720,67.0,4.81363e+06,0.0
31645.4,-33940.4,1000.0,600.700822602,1000.0,3.0,99.9956828753,2721,0.211367,1503.37,283.699,1000.0,15.9692026131,18.3888888889,31607.7027636,31611.3642273,31607.4,2721,81.0,4.34404e+06,0.0
31712.2,-33992.8,1000.0,605.986691624,1000.0,3.0,99.9956828753,2722,0.225469,1504.08,283.755,1000.0,10.1780259386,11.5813953488,31673.934147,31678.271829,31673.3,2722,42.0,4.55814e+06,0.0
31720.1,-34042.1,1000.0,621.730130123,1000.0,3.0,99.9956828753,2723,0.208975,1504.79,283.822,1000.0,16.5363115597,13.52,31676.1634338,31681.076395,31676.7,2723,113.0,4.59579e+06,0.0
31761.7,-34037.7,1000.0,612.300929654,1000.0,3.0,99.9956828753,2724,0.21136,1505.48,283.901,1000.0,25.0349699864,16.6833333333,31723.1559145,31726.8468254,31721.3,2724,182.0,4.47961e+06,0.0
31811.9,-34111.9,1000.0,618.890738282,1000.0,2.0,99.9956828753,2725,0.262096,1506.07,283.966,1000.0,10.6432024075,13.3378378378,31772.2041214,31777.1963919,31771.5,2725,48.0,4.77259e+06,0.0
31794.9,-34125.0,1000.0,603.501796554,1000.0,3.0,99.9956828753,2726,0.351771,1506.78,284.017,1000.0,22.9090005508,21.7826086957,31753.3912056,31758.1529047,31753.5,2726,127.0,4.44164e+06,0.0
31936.6,-34210.0,1000.0,606.873410335,1000.0,3.0,99.9956828753,2727,0.29218,1507.53,284.097,1000.0,18.0444599554,18.5957446809,31901.4735488,31905.2252211,31899.8,2727,79.0,4.40241e+06,0.0
31923.4,-34195.3,1000.0,603.644623552,1000.0,4.0,99.9956828753,2728,0.224675,1508.2,284.192,1000.0,20.396952513,19.5862068966,31884.4132094,31889.2799765,31884.6,2728,139.0,4.59158e+06,0.0
31932.5,-34229.2,1000.0,612.835510529,1000.0,3.0,99.9956828753,2729,0.262593,1508.87,284.223,1000.0,20.0139684665,20.3673469388,31889.2867805,31893.4766308,31889.3,2729,127.0,4.57106e+06,0.0
31896.4,-34250.1,1000.0,605.622915716,1000.0,3.0,99.9956828753,2730,0.231958,1509.58,284.288,1000.0,14.9466011018,16.0483870968,31856.7801682,31861.6615105,31855.0,2730,84.0,4.58771e+06,0.0
32033.4,-34308.8,1000.0,608.774014319,1000.0,3.0,99.9956828753,2731,0.270535,1510.4,284.377,1000.0,12.3964546272,14.7014925373,31992.4806274,31995.9579881,31992.8,2731,59.0,4.47023e+06,0.0
32005.2,-34326.3,1000.0,628.206994416,1000.0,3.0,99.9956828753,2732,0.19589,1511.05,284.418,1000.0,10.7631540968,14.0416666667,31962.1912009,31966.4425609,31962.1,2732,47.0,4.86017e+06,0.0
32027.2,-34369.9,1000.0,616.372388129,1000.0,3.0,99.9956828753,2733,0.185362,1511.8,284.479,1000.0,10.3257123394,11.7674418605,31986.7612969,31992.1376416,31985.0,2733,59.0,4.69663e+06,0.0
32103.9,-34375.5,1000.0,622.384859569,1000.0,2.0,99.9956828753,2734,0.218328,1512.42,284.533,1000.0,14.5645862121,12.9480519481,32059.5492344,32065.018521,32061.7,2734,75.0,4.83345e+06,0.0
32135.0,-34436.3,1000.0,612.293592498,1000.0,3.0,99.9956828753,2735,0.193015,1513.11,284.572,1000.0,11.4928901759,12.6075949367,32092.8205152,32098.1534256,32090.9,2735,49.0,4.65954e+06,0.0
32117.0,-34478.0,1000.0,613.134467172,1000.0,3.0,99.9956828753,2736,0.213987,1513.86,284.662,1000.0,13.0993258156,14.7462686567,32074.5431305,32079.5265838,32074.5,2736,55.0,4.60353e+06,0.0
32238.2,-34555.7,1000.0,585.76560831,1000.0,3.0,99.9956828753,2737,0.282269,1514.58,284.701,1000.0,12.4368527418,14.5571428571,32200.3994944,32205.5352266,32199.1,2737,57.0,4.04608e+06,0.0
32158.8,-34510.8,1000.0,616.01329186,1000.0,2.0,99.9956828753,2738,0.219796,1515.29,284.752,1000.0,12.1149850403,14.0422535211,32116.6722552,32121.615442,32115.0,2738,76.0,4.6575e+06,0.0
32269.5,-34593.1,1000.0,599.249367462,1000.0,3.0,99.9956828753,2739,0.194627,1516.03,284.818,1000.0,16.1362875509,16.4237288136,32229.9156336,32233.9996267,32229.2,2739,84.0,4.42849e+06,0.0
32250.1,-34633.5,1000.0,628.004723741,1000.0,3.0,99.9956828753,2740,0.200737,1516.77,284.899,1000.0,15.3200645788,15.8153846154,32207.1687138,32211.5712205,32208.7,2740,87.0,4.83549e+06,0.0
32327.4,-34682.6,1000.0,632.910768967,1000.0,3.0,99.9956828753,2741,0.215282,1517.41,284.929,1000.0,12.8044915788,15.1212121212,32288.4516557,32291.3554893,32285.6,2741,64.0,5.0403e+06,0.0
